day_counter,0,1,2,3,4,5,6,7
230,82,14,5,,,,229.0,
231,82,14,5,,,,230.0,
232,82,14,5,,,,230.0,
233,82,14,5,,,,230.0,
234,83,14,5,,,,232.0,
235,83,14,5,,,,233.0,
236,83,14,5,,,,,236.0
237,84,14,5,,,,,234.0
238,82,14,5,,,,,239.0
239,82,14,5,,,,,238.0
240,95,22,5,,,,,217.0
241,95,22,5,,,,,217.0
242,94,24,5,,,,,216.0
243,95,24,9,,,,,210.0
244,94,24,9,,,,,212.0
245,95,24,9,,,,,212.0
246,96,24,9,,,,,212.0
247,96,24,9,,,,,212.0
248,97,24,9,,,,,216.0
249,98,24,9,,,,,218.0
250,99,24,9,,,,,219.0
251,103,24,9,,,,,213.0
252,104,24,9,,,,,213.0
253,104,24,9,,,,,213.0
254,106,26,9,,,,,213.0
255,103,30,9,,,,,214.0
256,103,30,9,,,,,214.0
257,104,30,9,,,,,214.0
258,105,30,9,,,,,214.0
259,103,22,9,,,,,226.0
260,103,22,9,,,,,229.0
261,103,22,9,,,,,230.0
262,101,22,9,,,,,236.0
263,102,22,9,,,,,236.0
264,102,22,9,,,,,236.0
265,104,22,9,,,,234.0,
266,106,31,12,,,,218.0,
267,107,31,12,,,,220.0,
268,105,31,12,,,,224.0,
269,106,31,12,,,,222.0,
270,108,29,12,,,,225.0,
271,109,29,15,,,,220.0,
272,110,29,15,,,,222.0,
273,111,29,15,,,,221.0,
274,112,27,18,,,,221.0,
275,112,27,18,,,,221.0,
276,112,29,18,,,,222.0,
277,113,29,18,,,,223.0,
278,115,29,18,,,,223.0,
279,116,27,18,,,,226.0,
280,118,27,18,,,,227.0,
281,118,27,18,,,,228.0,
282,120,27,18,,,,228.0,
283,121,27,18,,,,226.0,
284,124,29,24,,,,217.0,
285,118,29,24,,,,224.0,
286,119,29,24,,,,224.0,
287,121,29,24,,,,222.0,
288,121,29,24,,,,226.0,
289,122,29,31,,,,217.0,
290,123,29,31,,,,216.0,
291,123,29,31,,,,215.0,
292,125,29,31,,,,214.0,
293,126,29,31,,,,214.0,
294,127,34,31,,,,208.0,
295,127,34,31,,,,208.0,
296,127,34,31,,,,208.0,
297,126,31,25,,,,220.0,
298,128,36,25,,,,213.0,
299,129,36,25,,,,214.0,
300,132,36,25,,,,214.0,
301,133,36,25,,,,214.0,
302,132,36,22,,,,220.0,
303,136,40,22,,,,211.0,
304,132,38,22,,,,219.0,
305,133,38,22,,,,221.0,
306,137,38,22,,,,222.0,
307,140,38,22,,,,222.0,
308,144,43,28,,,,209.0,
309,145,43,28,,,,209.0,
310,146,43,28,,,,209.0,
311,148,43,28,,,,206.0,
312,148,43,28,,,,206.0,
313,148,43,28,,,,206.0,
314,152,46,28,,,,200.0,
315,153,46,29,,,,200.0,
316,154,46,29,,,,200.0,
317,154,46,29,,,,200.0,
318,154,46,29,,,,200.0,
319,155,46,29,,,,200.0,
320,156,46,29,,,,207.0,
321,158,51,29,,,,200.0,
322,156,52,29,,,,201.0,
323,156,52,29,,,,201.0,
324,153,52,29,,,,206.0,
325,153,52,29,,,,206.0,
326,153,52,29,,,,206.0,
327,153,52,29,,,,207.0,
328,154,52,29,,,,208.0,
329,155,52,29,,,,208.0,
330,152,48,25,,,,219.0,
331,152,48,25,,,,219.0,
332,153,48,25,,,,220.0,
333,153,48,25,,,,221.0,
334,156,48,25,,,,222.0,
335,156,48,25,,,,223.0,
336,158,48,25,,,,223.0,
337,160,48,25,,,,220.0,
338,160,48,25,,,,221.0,
339,157,48,25,,,,,226.0
340,157,48,25,,,,,226.0
341,158,48,25,,,,,226.0
342,160,48,25,,,,,226.0
343,163,48,28,,,,,218.0
344,163,44,23,,,,,231.0
345,163,44,23,,,,,232.0
346,162,46,23,,,,,231.0
347,162,46,23,,,,,232.0
348,158,46,23,,,,,238.0
349,159,46,23,,,,,238.0
350,159,46,23,,,,,238.0
351,159,46,23,,,,,239.0
352,156,46,23,,,,,245.0
353,156,46,23,,,,,245.0
354,159,46,23,,,,,245.0
355,159,46,23,,,,,245.0
356,159,46,23,,,,,245.0
357,161,51,27,,,,,234.0
358,163,51,27,,,,,235.0
359,163,51,27,,,,,236.0
360,164,51,27,,,,,240.0
361,164,51,27,,,,,241.0
362,165,51,27,,,,,242.0
363,168,51,27,,,,,238.0
364,168,51,28,,,,,237.0
365,168,51,28,,,,,237.0
366,170,55,28,,,,,232.0
367,170,55,28,,,,,232.0
368,172,55,28,,,,,232.0
369,172,55,28,,,,,232.0
370,172,55,28,,,,,232.0
371,172,55,28,,,,,232.0
372,172,55,28,,,,,232.0
373,172,55,28,,,,,231.0
374,172,55,28,,,,,231.0
375,168,52,28,,,,,240.0
376,168,52,28,,,,,241.0
377,168,52,28,,,,,241.0
378,166,52,23,,,,,248.0
379,166,52,23,,,,,248.0
380,167,52,23,,,,,249.0
381,168,56,28,,,,,238.0
382,168,56,28,,,,,238.0
383,169,58,28,,,,234.0,
384,168,56,28,,,,238.0,
385,169,56,28,,,,238.0,
386,169,56,28,,,,237.0,
387,169,56,28,,,,238.0,
388,170,56,28,,,,239.0,
389,170,56,28,,,,239.0,
390,170,56,28,,,,239.0,
391,171,56,28,,,,236.0,
392,169,56,28,,,,,241.0
393,171,56,28,,,,,238.0
394,175,58,28,,,,,232.0
395,175,58,28,,,,,233.0
396,176,58,28,,,,,233.0
397,176,58,28,,,,,233.0
398,177,58,28,,,,,233.0
399,177,58,28,,,,,233.0
400,178,58,28,,,,,234.0
401,178,58,28,,,,,234.0
402,178,58,28,,,,,234.0
403,178,58,28,,,,,234.0
404,179,58,21,,,,,242.0
405,179,58,21,,,,,242.0
406,180,58,21,,,,,240.0
407,180,58,21,,,,,240.0
408,182,63,26,,,,,231.0
409,182,63,26,,,,,231.0
410,184,63,30,,,,,226.0
411,184,63,30,,,,,226.0
412,185,63,30,,,,,227.0
413,185,63,30,,,,,227.0
414,185,63,30,,,,,228.0
415,185,63,30,,,,,228.0
416,182,63,30,,,,,235.0
417,182,63,30,,,,,235.0
418,182,63,30,,,,,235.0
419,182,63,30,,,,,235.0
420,175,60,30,,,,,249.0
421,175,60,30,,,,,249.0
422,175,60,30,,,,,249.0
423,176,60,30,,,,,250.0
424,177,60,30,,,,,251.0
425,177,60,30,,,,,251.0
426,177,60,30,,,,,250.0
427,177,60,30,,,,,250.0
428,177,60,30,,,,,250.0
429,177,60,30,,,,,250.0
430,177,62,30,,,,,250.0
431,183,62,30,,,,,243.0
432,186,62,30,,,,,243.0
433,186,62,30,,,,,243.0
434,186,62,30,,,,,242.0
435,186,62,30,,,,,242.0
436,186,62,30,,,,,242.0
437,186,62,30,,,,,242.0
438,187,62,30,,,,,242.0
439,190,68,30,,,,,231.0
440,189,63,30,,,,,242.0
441,191,63,30,,,,,242.0
442,191,63,30,,,,,242.0
443,191,63,30,,,,,242.0
444,192,63,30,,,,,242.0
445,192,63,30,,,,,242.0
446,192,63,30,,,,,242.0
447,192,63,30,,,,,242.0
448,192,63,30,,,,,242.0
449,192,63,30,,,,,242.0
450,191,63,33,,,,,242.0
451,191,65,33,,,,,239.0
452,189,65,30,,,,,246.0
453,190,65,30,,,,,244.0
454,190,65,30,,,,,244.0
455,190,65,30,,,,,244.0
456,191,65,30,,,,,247.0
457,191,65,30,,,,,247.0
458,191,65,30,,,,,248.0
459,191,72,22,,,,,248.0
460,191,70,28,,,,,246.0
461,191,70,28,,,,,245.0
462,191,70,28,,,,,247.0
463,191,70,28,,,,,247.0
464,190,67,28,,,,,253.0
465,190,67,28,,,,,254.0
466,191,67,28,,,,,256.0
467,191,67,28,,,,,256.0
468,192,63,28,,,,,259.0
469,193,63,28,,,,,258.0
470,193,63,28,,,,,258.0
471,193,63,28,,,,,258.0
472,195,63,23,,,,,265.0
473,195,65,27,,,,,258.0
474,196,65,27,,,,,259.0
475,196,65,27,,,,,259.0
476,187,60,16,,,,,286.0
477,187,64,16,,,,,283.0
478,188,64,16,,,,,285.0
479,190,64,16,,,,,282.0
480,190,64,16,,,,,282.0
481,190,64,16,,,,,282.0
482,191,64,16,,,,,282.0
483,192,64,16,,,,,282.0
484,193,64,16,,,,,282.0
485,193,64,16,,,,,282.0
486,194,64,16,,,,,282.0
487,195,64,16,,,,,280.0
488,199,67,23,,,,,268.0
489,199,67,23,,,,,268.0
490,202,67,23,,,,,270.0
491,204,70,23,,,,,264.0
492,205,70,23,,,,,264.0
493,205,70,23,,,,,264.0
494,206,70,23,,,,,264.0
495,206,70,23,,,,,264.0
496,207,70,23,,,,,266.0
497,207,70,28,,,,,260.0
498,208,68,28,,,,,263.0
499,208,68,28,,,,,263.0
500,209,68,28,,,,,263.0
501,209,68,32,,,,,258.0
502,207,66,32,,,,,264.0
503,207,66,32,,,,,264.0
504,207,66,32,,,,,266.0
505,209,66,35,,,,,262.0
506,210,66,35,,,,,262.0
507,210,66,35,,,,,261.0
508,210,66,35,,,,,262.0
509,210,66,35,,,,,261.0
510,210,66,35,,,,,264.0
511,209,64,35,,,,,268.0
512,210,64,35,,,,,268.0
513,214,64,39,,,,,260.0
514,214,64,39,,,,,261.0
515,215,64,39,,,,,261.0
516,215,64,39,,,,,261.0
517,215,64,39,,,,,261.0
518,216,64,39,,,,,260.0
519,216,68,39,,,,,255.0
520,211,70,26,,,,,273.0
521,211,70,26,,,,,273.0
522,214,72,35,,,,,261.0
523,214,72,35,,,,,260.0
524,214,72,35,,,,,260.0
525,213,72,35,,,,,263.0
526,214,72,35,,,,,264.0
527,214,72,35,,,,,264.0
528,215,70,35,,,,,266.0
529,215,70,35,,,,,266.0
530,215,70,35,,,,,267.0
531,213,66,35,,,,,275.0
532,214,68,35,,,,,272.0
533,214,68,35,,,,,272.0
534,213,68,35,,,,,274.0
535,213,68,35,,,,,274.0
536,213,68,35,,,,,277.0
537,213,68,35,,,,,278.0
538,213,70,35,,,,,275.0
539,213,70,35,,,,,275.0
540,211,71,31,,,,,291.0
541,211,71,31,,,,,291.0
542,211,71,31,,,,,291.0
543,212,71,31,,,,,291.0
544,210,68,31,,,,,300.0
545,210,68,31,,,,,300.0
546,207,68,28,,,,,309.0
547,207,68,28,,,,,308.0
548,212,68,35,,,,,296.0
549,212,68,35,,,,,295.0
550,212,68,35,,,,,296.0
551,212,70,40,,,,,288.0
552,209,63,40,,,,,306.0
553,209,63,43,,,,,302.0
554,209,63,43,,,,,302.0
555,209,63,43,,,,,302.0
556,211,63,43,,,,,303.0
557,211,63,43,,,,,303.0
558,212,63,43,,,,,303.0
559,214,63,43,,,,,300.0
560,210,63,37,,,,,321.0
561,210,63,37,,,,,320.0
562,210,63,37,,,,,320.0
563,210,63,37,,,,,320.0
564,211,63,37,,,,,319.0
565,211,63,37,,,,,320.0
566,211,63,37,,,,,320.0
567,212,63,37,,,,,319.0
568,213,63,37,,,,,319.0
569,213,63,37,,,,,318.0
570,212,56,29,,,,,344.0
571,212,56,29,,,,,343.0
572,212,56,29,,,,,343.0
573,212,58,36,,,,,333.0
574,215,58,36,,,,328.0,
575,215,58,36,,,,327.0,
576,214,60,36,,,,331.0,
577,214,60,36,,,,331.0,
578,214,60,36,,,,331.0,
579,214,60,36,,,,331.0,
580,214,60,36,,,,333.0,
581,214,60,36,,,,332.0,
582,216,60,36,,,,332.0,
583,216,60,36,,,,332.0,
584,216,63,36,,,,328.0,
585,219,65,36,,,,320.0,
586,219,65,36,,,,320.0,
587,219,65,36,,,,320.0,
588,218,65,36,,,,325.0,
589,218,65,36,,,,325.0,
590,219,65,36,,,,325.0,
591,219,65,36,,,,325.0,
592,218,65,36,,,,330.0,
593,218,65,36,,,,329.0,
594,218,72,32,,,,331.0,
595,218,72,32,,,,331.0,
596,218,72,32,,,,331.0,
597,218,72,32,,,,331.0,
598,218,74,32,,,,328.0,
599,218,77,32,,,,323.0,
600,220,77,32,,,,324.0,
601,222,79,32,,,,318.0,
602,223,79,32,,,,318.0,
603,222,81,32,20,,,296.0,
604,222,81,32,20,,,296.0,
605,222,81,32,20,,,296.0,
606,222,81,32,20,,,296.0,
607,225,81,45,15,,,283.0,
608,227,81,45,15,,,279.0,
609,227,81,45,15,,,279.0,
610,228,81,38,23,,,279.0,
611,228,84,38,19,,,279.0,
612,229,84,48,19,,,268.0,
613,229,84,48,19,,,268.0,
614,230,84,48,8,,,280.0,
615,230,84,48,8,,,280.0,
616,226,75,48,8,,,296.0,
617,226,75,48,8,,,296.0,
618,226,75,48,8,,,295.0,
619,226,75,48,8,,,295.0,
620,226,75,48,8,,,294.0,
621,226,75,48,8,,,294.0,
622,227,74,48,8,,,294.0,
623,228,74,48,8,,,292.0,
624,227,74,48,8,,,294.0,
625,227,74,48,8,,,294.0,
626,227,74,48,8,,,294.0,
627,227,74,48,8,,,293.0,
628,228,74,48,8,,,293.0,
629,228,74,48,8,,,291.0,
630,228,74,38,8,,,305.0,
631,228,74,38,8,,,305.0,
632,229,74,45,8,,,297.0,
633,229,74,45,8,,,297.0,
634,229,74,45,8,,,297.0,
635,229,74,45,8,,,297.0,
636,235,74,38,16,,,293.0,
637,231,67,38,16,,,304.0,
638,231,67,38,16,,,304.0,
639,231,67,38,16,,,305.0,
640,235,71,38,16,,,299.0,
641,235,71,38,16,,,299.0,
642,236,71,38,16,,,299.0,
643,236,71,38,16,,,299.0,
644,237,71,38,16,,,296.0,
645,237,71,38,16,,,295.0,
646,237,71,38,16,,,295.0,
647,241,75,42,16,,,282.0,
648,241,75,42,16,,,288.0,
649,241,75,42,16,,,288.0,
650,241,75,42,16,,,288.0,
651,241,75,42,16,,,288.0,
652,239,73,47,27,,,278.0,
653,239,73,47,27,,,277.0,
654,239,73,47,27,,,277.0,
655,239,73,47,27,,,276.0,
656,239,75,47,27,,,276.0,
657,239,75,47,27,,,276.0,
658,239,77,47,27,,,273.0,
659,239,77,47,27,,,273.0,
660,239,72,40,27,,,291.0,
661,239,72,40,27,,,291.0,
662,240,72,40,27,,,291.0,
663,240,72,40,27,,,291.0,
664,240,73,40,27,,,290.0,
665,238,71,45,16,,,300.0,
666,238,71,45,16,,,300.0,
667,238,71,45,16,,,300.0,
668,239,71,45,16,,,300.0,
669,239,71,45,16,,,299.0,
670,239,71,45,16,,,299.0,
671,239,77,52,16,,,285.0,
672,239,77,52,16,,,288.0,
673,240,77,52,16,,,286.0,
674,240,77,52,16,,,285.0,
675,243,79,58,27,,,265.0,
676,243,79,58,27,,,266.0,
677,243,79,58,27,,,266.0,
678,243,81,58,29,,,263.0,
679,243,81,58,29,,,263.0,
680,244,81,58,29,,,264.0,
681,241,81,51,29,,,275.0,
682,244,85,45,29,,,275.0,
683,244,85,45,29,,,275.0,
684,243,85,51,29,,,272.0,
685,244,87,62,29,,,258.0,
686,247,87,62,29,,,258.0,
687,247,87,62,29,,,258.0,
688,246,87,62,29,,,261.0,
689,247,87,62,29,,,259.0,
690,248,87,62,29,,,259.0,
691,248,87,62,29,,,259.0,
692,249,87,59,29,,,264.0,
693,249,87,59,29,,,264.0,
694,249,87,59,29,,,264.0,
695,252,93,66,29,,,246.0,
696,252,93,66,29,,,247.0,
697,254,93,66,29,,,244.0,
698,254,93,66,29,,,244.0,
699,254,93,66,29,,,244.0,
700,255,91,60,29,,,253.0,
701,255,91,60,29,,,252.0,
702,256,91,60,29,,,252.0,
703,256,91,60,29,,,252.0,
704,253,88,60,29,,,261.0,
705,254,88,64,46,,,236.0,
706,254,88,64,46,,,236.0,
707,254,88,64,46,,,236.0,
708,257,88,64,46,,235.0,,
709,257,94,76,29,,232.0,,
710,253,94,76,29,,241.0,,
711,251,91,76,29,,247.0,,
712,253,91,76,29,,247.0,,
713,255,91,76,29,,244.0,,
714,255,91,76,37,,237.0,,
715,256,91,76,37,,237.0,,
716,257,91,76,37,,238.0,,
717,259,94,76,37,,232.0,,
718,260,94,76,37,,232.0,,
719,260,94,76,37,,232.0,,
720,258,88,54,37,,267.0,,
721,258,88,54,37,,267.0,,
722,258,88,54,37,,266.0,,
723,258,88,54,37,,266.0,,
724,258,88,54,37,,266.0,,
725,258,88,54,37,,266.0,,
726,259,93,54,37,,259.0,,
727,259,93,54,37,,258.0,,
728,260,95,54,37,,254.0,,
729,261,95,54,37,,252.0,,
730,261,95,54,37,,255.0,,
731,261,95,54,37,,255.0,,
732,265,105,49,50,,233.0,,
733,265,105,49,50,,233.0,,
734,265,105,49,50,,233.0,,
735,268,105,49,50,,233.0,,
736,271,105,49,50,,229.0,,
737,271,105,49,50,,229.0,,
738,270,107,52,50,,225.0,,
739,271,107,63,50,,212.0,,
740,270,107,63,50,,214.0,,
741,270,107,63,50,,214.0,,
742,270,107,63,50,,214.0,,
743,270,107,63,50,,213.0,,
744,270,107,63,50,,213.0,,
745,271,107,63,50,8,204.0,,
746,271,107,63,50,8,204.0,,
747,271,107,63,50,8,204.0,,
748,271,107,63,50,8,204.0,,
749,271,107,63,50,8,204.0,,
750,270,109,63,40,20,205.0,,
751,271,112,58,40,20,205.0,,
752,271,112,58,40,20,205.0,,
753,271,112,58,40,20,205.0,,
754,271,112,58,40,20,205.0,,
755,271,112,58,40,20,205.0,,
756,270,114,58,40,20,204.0,,
757,270,114,58,40,20,204.0,,
758,270,116,58,40,20,201.0,,
759,270,116,58,40,20,201.0,,
760,265,111,51,32,20,228.0,,
761,265,111,51,32,20,227.0,,
762,259,98,40,32,12,266.0,,
763,259,98,40,32,12,266.0,,
764,259,98,40,32,12,266.0,,
765,259,98,40,32,12,266.0,,
766,260,96,40,32,12,266.0,,
767,260,96,40,32,12,266.0,,
768,262,94,40,32,12,267.0,,
769,262,94,40,32,12,267.0,,
770,262,97,40,32,12,264.0,,
771,262,97,40,32,12,264.0,,
772,263,97,40,32,12,264.0,,
773,264,99,40,32,12,260.0,,
774,264,99,40,32,12,260.0,,
775,265,99,40,32,12,259.0,,
776,265,98,40,24,12,273.0,,
777,264,98,40,24,12,275.0,,
778,273,113,40,24,12,249.0,,
779,273,113,40,24,12,249.0,,
780,278,119,47,24,12,234.0,,
781,278,119,47,24,12,234.0,,
782,278,119,47,24,12,234.0,,
783,278,119,47,24,12,234.0,,
784,279,119,47,24,12,233.0,,
785,281,126,47,24,12,223.0,,
786,281,126,47,24,12,222.0,,
787,281,126,47,24,12,221.0,,
788,281,119,47,24,12,229.0,,
789,281,119,47,24,12,229.0,,
790,282,119,47,32,31,200.0,,
791,282,119,47,32,31,200.0,,
792,284,119,47,32,31,200.0,,
793,286,116,47,32,31,200.0,,
794,286,116,47,32,31,200.0,,
795,286,116,47,32,31,201.0,,
796,286,120,47,32,31,196.0,,
797,286,120,47,32,31,196.0,,
798,290,117,47,32,31,196.0,,
799,290,117,47,32,31,196.0,,
800,290,117,47,32,31,196.0,,
801,292,119,47,39,20,196.0,,
802,292,119,47,39,20,196.0,,
803,292,119,47,39,20,196.0,,
804,288,117,47,39,8,214.0,,
805,288,117,47,39,8,214.0,,
806,288,124,47,39,8,206.0,,
807,288,124,47,39,8,206.0,,
808,288,124,47,39,8,205.0,,
809,288,124,47,39,8,205.0,,
810,280,113,33,39,,251.0,,
811,280,113,33,39,,251.0,,
812,280,113,33,39,,254.0,,
813,284,113,33,39,,250.0,,
814,284,113,33,39,,250.0,,
815,284,113,36,39,,247.0,,
816,280,113,36,31,,261.0,,
817,280,113,36,31,,261.0,,
818,280,113,36,31,,261.0,,
819,280,113,36,31,,261.0,,
820,283,113,36,31,,261.0,,
821,283,113,36,31,,261.0,,
822,283,113,36,31,,261.0,,
823,283,113,36,31,,261.0,,
824,290,120,40,31,20,223.0,,
825,290,120,40,31,20,222.0,,
826,290,120,40,31,20,223.0,,
827,290,120,40,31,20,223.0,,
828,289,118,37,31,20,234.0,,
829,289,118,37,31,20,234.0,,
830,289,118,37,31,20,234.0,,
831,290,118,57,39,20,204.0,,
832,290,124,61,39,20,193.0,,
833,290,124,61,39,20,193.0,,
834,290,124,68,39,20,185.0,,
835,291,124,68,49,8,185.0,,
836,291,124,72,49,8,180.0,,
837,294,126,71,49,8,178.0,,
838,294,126,71,49,8,178.0,,
839,294,126,71,49,8,178.0,,
840,294,126,66,28,,214.0,,
841,294,126,66,28,,214.0,,
842,294,126,66,28,,214.0,,
843,294,126,66,28,,213.0,,
844,294,126,70,28,,208.0,,
845,294,126,70,28,,208.0,,
846,298,123,67,28,,210.0,,
847,299,123,67,28,,208.0,,
848,300,123,67,28,,208.0,,
849,301,123,67,28,,206.0,,
850,301,123,67,28,,207.0,,
851,301,123,67,28,,207.0,,
852,298,121,67,28,,217.0,,
853,299,128,67,28,,208.0,,
854,300,128,67,28,,208.0,,
855,298,128,64,28,,214.0,,
856,298,130,60,18,,228.0,,
857,298,129,60,18,,228.0,,
858,298,129,60,18,,228.0,,
859,298,129,60,18,,228.0,,
860,298,129,60,18,,228.0,,
861,298,129,60,18,,228.0,,
