day_counter,0,1,2,3,4,5,6
259,113,21,8,8,,,190.0
260,113,21,8,8,,,193.0
261,113,21,8,8,,,194.0
262,113,28,8,8,,,188.0
263,115,28,8,8,,,187.0
264,115,28,8,8,,,187.0
265,116,28,8,8,,,187.0
266,116,32,8,8,,,182.0
267,117,32,8,8,,,184.0
268,118,32,8,8,,,183.0
269,118,32,8,8,,,183.0
270,119,29,8,8,,,188.0
271,119,29,8,8,,,188.0
272,119,31,4,8,,,192.0
273,120,31,4,8,,,192.0
274,121,31,4,8,,,192.0
275,121,31,4,8,,,192.0
276,122,31,4,8,,,194.0
277,123,28,8,8,,,194.0
278,125,28,8,8,,,194.0
279,125,28,8,8,,,196.0
280,125,28,8,8,,,198.0
281,124,32,13,8,,,190.0
282,128,39,18,8,,,175.0
283,130,39,18,8,,,172.0
284,130,40,18,8,,,175.0
285,127,40,22,,,,182.0
286,128,40,22,,,,182.0
287,128,40,22,,,,184.0
288,129,40,22,,,,187.0
289,129,40,22,,,,186.0
290,130,40,22,,,,186.0
291,130,40,22,,,,186.0
292,136,44,27,,,,171.0
293,137,44,27,,,,171.0
294,135,48,27,,,,171.0
295,135,48,27,,,,171.0
296,135,48,27,,,,171.0
297,135,35,27,,,,186.0
298,136,35,27,,,,185.0
299,139,37,27,,,,181.0
300,144,37,27,,,,178.0
301,145,37,27,,,,178.0
302,145,33,27,,,,184.0
303,147,33,27,,,,182.0
304,146,34,23,,,,187.0
305,148,38,31,,,,175.0
306,151,38,31,,,,176.0
307,154,40,31,,,,173.0
308,157,40,31,,,,173.0
309,158,40,31,,,,173.0
310,157,40,23,,,,185.0
311,158,46,23,,,,177.0
312,158,50,23,5,,,167.0
313,158,50,23,5,,,167.0
314,161,50,23,5,,,167.0
315,163,54,31,5,,,153.0
316,165,54,31,5,,,151.0
317,165,54,31,5,,,151.0
318,165,54,31,5,,,151.0
319,166,54,31,5,,,150.0
320,165,52,31,5,,,161.0
321,166,52,31,5,,,161.0
322,165,52,32,5,,,161.0
323,165,52,32,5,,,159.0
324,163,46,32,5,,,169.0
325,163,46,32,5,,,168.0
326,163,46,32,5,,,169.0
327,164,48,32,5,,,165.0
328,165,48,39,5,,,158.0
329,166,48,39,5,,,158.0
330,162,48,30,5,,,172.0
331,162,48,30,5,,,171.0
332,165,50,30,5,,,167.0
333,165,50,30,5,,,168.0
334,168,50,30,5,,,169.0
335,168,50,30,5,,,170.0
336,170,50,30,5,,,170.0
337,170,50,30,5,,,169.0
338,169,50,30,5,,,170.0
339,171,48,30,5,,,171.0
340,171,48,30,5,,,171.0
341,172,48,30,5,,,171.0
342,174,48,30,5,,,171.0
343,174,48,30,5,,,171.0
344,175,48,23,5,,,179.0
345,175,48,23,5,,,180.0
346,175,48,23,5,,,181.0
347,175,48,23,5,,,182.0
348,176,46,13,5,,,195.0
349,179,52,28,5,,,171.0
350,179,52,28,5,,,171.0
351,179,52,28,5,,,172.0
352,178,42,28,5,,,186.0
353,178,42,28,5,,,186.0
354,181,42,28,5,,,186.0
355,181,42,28,5,,,186.0
356,181,42,28,5,,,185.0
357,181,42,28,5,,,186.0
358,183,42,28,5,,,187.0
359,183,42,28,5,,,188.0
360,184,42,28,5,,,192.0
361,184,42,28,5,,,193.0
362,184,44,28,5,,,193.0
363,184,44,28,5,,,193.0
364,186,54,28,5,,,179.0
365,186,54,28,5,,,179.0
366,187,54,28,5,,,180.0
367,187,54,28,5,,,179.0
368,189,54,28,5,,,179.0
369,189,54,28,5,,,179.0
370,189,54,28,5,,,178.0
371,189,54,28,5,,,178.0
372,190,62,28,5,,,168.0
373,190,62,28,5,,,168.0
374,191,62,31,5,,,163.0
375,184,64,31,5,,,169.0
376,184,64,31,5,,,170.0
377,184,66,31,5,,,167.0
378,179,64,31,5,,,175.0
379,179,64,31,5,,,175.0
380,180,64,31,5,,,176.0
381,181,64,31,5,,,174.0
382,181,64,31,5,,,174.0
383,183,64,31,5,,170.0,
384,178,56,25,5,,190.0,
385,179,56,25,5,,190.0,
386,179,56,25,5,,190.0,
387,179,56,25,5,,191.0,
388,180,56,25,5,,191.0,
389,184,58,25,5,,184.0,
390,184,58,25,5,,184.0,
391,184,58,25,5,,184.0,
392,189,58,32,5,,173.0,
393,190,68,45,5,,148.0,
394,193,74,45,5,,140.0,
395,193,78,45,15,,125.0,
396,194,78,45,15,,125.0,
397,194,78,45,15,,125.0,
398,195,78,45,15,,125.0,
399,195,78,45,15,,125.0,
400,196,78,38,23,,125.0,
401,196,78,38,23,,125.0,
402,196,78,38,23,,125.0,
403,197,81,38,30,,112.0,
404,197,81,33,23,,127.0,
405,197,81,33,23,,127.0,
406,197,81,33,23,,127.0,
407,199,83,33,23,,122.0,
408,197,89,33,23,,122.0,
409,197,91,33,23,,119.0,
410,198,92,33,23,,119.0,
411,198,92,33,23,,119.0,
412,199,93,33,23,,119.0,
413,199,93,33,23,,119.0,
414,201,94,33,23,115,,
415,201,94,33,23,115,,
416,198,92,33,23,124,,
417,199,94,33,23,120,,
418,199,94,33,23,120,,
419,200,94,33,23,118,,
420,193,86,12,23,159,,
421,195,83,12,23,159,,
422,195,83,12,23,159,,
423,196,83,12,23,160,,
424,197,83,12,23,161,,
425,197,83,12,23,161,,
426,197,83,12,23,162,,
427,197,83,12,23,162,,
428,197,83,12,23,161,,
429,197,83,17,17,161,,
430,198,85,22,17,154,,
431,198,85,22,17,154,,
432,202,83,22,17,154,,
433,202,83,22,17,154,,
434,202,83,22,17,154,,
435,202,83,22,17,154,,
436,202,83,29,17,146,,
437,202,83,29,17,145,,
438,203,83,29,17,145,,
439,208,88,37,17,125,,
440,205,88,45,17,125,,
441,207,88,45,17,125,,
442,210,91,54,31,95,,
443,210,91,54,31,95,,
444,211,94,85,31,60,,
445,211,94,85,31,60,,
446,211,94,85,31,60,,
447,211,94,85,31,60,,
448,211,98,89,31,51,,
449,211,98,88,31,51,,
450,209,95,57,31,91,,
451,213,95,54,31,88,,
452,209,93,45,31,105,,
453,209,93,45,31,105,,
454,209,96,48,31,98,,
455,209,96,48,31,98,,
456,209,94,48,26,109,,
457,209,94,48,26,109,,
458,209,94,48,26,110,,
459,210,96,44,26,110,,
460,208,91,41,26,123,,
461,210,98,41,26,112,,
462,211,98,41,26,112,,
463,211,98,41,26,112,,
464,211,98,29,26,126,,
465,211,98,29,26,127,,
466,212,98,29,26,129,,
467,212,98,29,26,129,,
468,210,90,29,26,139,,
469,213,92,38,26,125,,
470,214,92,38,26,123,,
471,214,92,38,26,122,,
472,214,92,38,30,122,,
473,214,92,52,30,107,,
474,215,92,52,31,107,,
475,217,89,52,31,107,,
476,204,83,33,4,174,,
477,204,83,33,4,176,,
478,207,85,36,4,170,,
479,208,94,36,4,159,,
480,208,94,36,4,159,,
481,208,94,36,4,159,,
482,209,94,36,4,159,,
483,210,94,36,4,159,,
484,211,94,36,4,159,,
485,211,97,32,4,159,,
486,212,97,32,4,159,,
487,212,97,32,4,159,,
488,212,97,32,4,162,,
489,218,99,35,4,150,,
490,221,99,35,4,152,,
491,223,99,35,4,149,,
492,224,99,35,4,149,,
493,224,99,35,4,149,,
494,225,99,35,4,149,,
495,225,99,35,4,149,,
496,226,97,35,39,117,,
497,226,97,35,39,116,,
498,226,98,35,39,118,,
499,227,103,40,27,118,,
500,228,106,40,27,114,,
501,228,106,53,27,99,,
502,224,112,53,27,99,,
503,226,109,53,27,99,,
504,228,111,50,27,99,,
505,231,118,50,18,99,,
506,232,118,50,18,99,,
507,232,118,50,18,99,,
508,232,119,50,18,99,,
509,232,119,50,18,99,,
510,234,119,45,26,96,,
511,232,119,42,32,96,,
512,233,119,42,32,96,,
513,235,121,42,76,49,,
514,235,121,42,77,49,,
515,236,121,47,71,49,,
516,236,121,47,71,49,,
517,238,118,47,71,49,,
518,239,118,47,71,49,,
519,241,118,51,64,49,,
520,234,108,51,17,116,,
521,236,109,51,17,111,,
522,236,113,65,29,84,,
523,238,113,70,21,84,,
524,238,113,70,21,84,,
525,240,104,70,21,92,,
526,241,104,70,21,93,,
527,241,104,70,21,93,,
528,241,104,70,21,95,,
529,241,104,70,21,95,,
530,241,104,70,21,96,,
531,238,99,65,21,5,106.0,
532,243,96,65,21,5,103.0,
533,243,96,65,21,5,103.0,
534,240,96,65,21,5,108.0,
535,241,98,65,17,5,107.0,
536,241,96,60,17,5,117.0,
537,241,96,60,17,5,118.0,
538,241,103,60,17,115,,
539,241,103,60,17,115,,
540,239,96,55,13,144,,
541,239,96,55,13,144,,
542,239,96,55,13,145,,
543,244,98,61,27,117,,
544,241,98,61,27,124,,
545,241,98,61,27,124,,
546,238,95,61,27,133,,
547,238,97,80,27,111,,
548,237,97,82,27,110,,
549,237,97,82,27,110,,
550,240,95,66,27,125,,
551,240,95,66,27,125,,
552,238,83,66,27,147,,
553,238,83,66,27,147,,
554,239,83,66,27,145,,
555,239,83,66,98,73,,
556,240,83,66,100,73,,
557,240,87,71,88,73,,
558,241,87,71,88,73,,
559,241,87,71,88,73,,
560,237,80,71,27,156,,
561,237,80,71,27,156,,
562,237,80,71,27,156,,
563,237,80,71,27,156,,
564,238,80,71,27,156,,
565,238,80,71,27,156,,
566,238,83,71,27,152,,
567,239,83,71,27,152,,
568,240,83,81,27,141,,
569,240,83,81,27,141,,
570,239,77,78,27,160,,
571,239,77,78,27,159,,
572,239,77,78,27,159,,
573,239,77,78,27,159,,
574,239,77,78,27,159,,
575,244,82,78,27,147,,
576,243,85,78,27,150,,
577,243,85,78,27,150,,
578,243,91,78,27,142,,
579,243,91,78,27,141,,
580,241,96,78,27,141,,
581,241,96,78,27,141,,
582,244,96,76,27,141,,
583,244,96,76,27,141,,
584,244,96,76,27,141,,
585,244,96,76,27,140,,
586,247,98,76,27,133,,
587,249,104,76,27,123,,
588,247,101,85,27,123,,
589,247,101,85,27,122,,
590,248,103,93,27,110,,
591,248,103,93,27,110,,
592,246,99,70,27,143,,
593,246,99,70,27,143,,
594,247,97,73,27,146,,
595,247,97,73,27,145,,
596,248,97,71,27,145,,
597,248,97,75,72,95,,
598,249,99,71,72,95,,
599,249,99,71,72,95,,
600,251,99,85,58,95,,
601,254,106,102,58,66,,
602,255,109,102,58,62,,
603,255,109,97,64,62,,
604,257,111,92,64,62,,
605,257,111,92,64,62,,
606,257,111,91,64,62,,
607,257,113,119,33,62,,
608,257,116,115,33,62,,
609,257,123,106,33,62,,
610,258,123,98,42,62,,
611,258,123,104,42,55,,
612,260,128,97,42,55,,
613,261,128,97,46,49,,
614,264,129,91,41,56,,
615,264,129,91,41,56,,
616,263,124,71,41,83,,
617,263,124,71,41,83,,
618,263,124,71,41,83,,
619,263,124,71,41,83,,
620,265,128,63,41,83,,
621,265,128,63,41,83,,
622,266,128,63,41,83,,
623,266,128,63,41,83,,
624,269,125,63,41,82,,
625,269,125,63,41,82,,
626,269,127,60,41,83,,
627,271,124,65,41,77,,
628,272,124,65,41,77,,
629,273,128,60,41,75,,
630,273,128,60,41,79,,
631,273,128,60,41,79,,
632,274,128,60,41,79,,
633,274,128,60,41,79,,
634,274,130,60,54,63,,
635,277,126,60,54,63,,
636,279,128,59,54,63,,
637,275,124,55,54,74,,
638,275,124,55,54,74,,
639,276,124,55,54,73,,
640,278,128,58,46,75,,
641,278,128,58,46,75,,
642,279,128,58,46,75,,
643,279,128,58,46,75,,
644,279,128,58,46,74,,
645,280,128,91,46,39,,
646,280,128,91,46,39,,
647,280,128,91,46,39,,
648,280,126,99,46,39,,
649,282,140,86,40,39,,
650,282,140,86,40,39,,
651,282,140,85,40,39,,
652,282,135,83,50,39,,
653,283,135,80,50,39,,
654,283,135,80,50,39,,
655,283,135,80,50,39,,
656,283,137,83,50,35,,
657,283,137,83,50,35,,
658,283,139,80,50,35,,
659,283,139,80,50,35,,
660,282,135,89,49,36,,
661,282,135,88,49,36,,
662,283,135,87,49,36,,
663,283,135,87,49,36,,
664,283,135,87,50,36,,
665,284,136,67,47,55,,
666,284,136,67,47,55,,
667,284,136,66,47,55,,
668,285,136,66,47,55,,
669,286,140,59,47,55,,
670,286,142,63,40,55,,
671,288,150,73,43,30,,
672,286,156,67,46,30,,
673,286,161,60,46,30,,
674,286,161,60,46,30,,
675,289,163,67,35,29,,
676,290,161,70,33,29,,
677,290,161,70,33,28,,
678,291,157,74,33,28,,
679,291,157,74,33,28,,
680,292,158,74,33,28,,
681,287,150,88,33,28,,
682,289,153,88,33,24,,
683,289,153,88,33,24,,
684,290,151,92,33,24,,
685,291,151,92,33,24,,
686,294,151,92,33,24,,
687,294,151,92,33,24,,
688,293,157,88,33,24,,
689,293,157,91,29,24,,
690,294,161,86,29,24,,
691,294,161,86,29,23,,
692,292,159,86,36,23,,
693,295,165,76,36,23,,
694,298,162,76,36,21,,
695,298,162,76,36,21,,
696,300,164,70,23,36,,
697,300,164,70,23,36,,
698,300,167,66,23,36,,
699,301,167,66,23,34,,
700,300,165,70,23,34,,
701,300,165,70,23,34,,
702,301,167,67,23,34,,
703,301,173,60,23,34,,
704,301,164,54,23,52,,
705,301,164,54,23,52,,
706,301,164,54,23,52,,
707,302,166,50,23,52,,
708,305,166,50,23,52,,
709,305,166,50,23,52,,
710,301,156,46,23,75,,
711,298,154,46,23,81,,
712,300,154,46,23,81,,
713,300,156,46,35,65,,
714,300,154,49,35,66,,
715,301,154,49,35,66,,
716,301,151,60,28,66,,
717,301,151,60,28,66,,
718,302,151,60,28,66,,
719,302,151,60,28,66,,
720,296,153,54,42,66,,
721,296,156,54,42,62,,
722,296,162,62,42,47,,
723,296,162,62,42,47,,
724,297,165,85,42,18,,
725,300,167,78,42,18,,
726,300,167,78,43,18,,
727,300,170,74,43,18,,
728,302,184,57,43,18,,
729,302,184,57,43,18,,
730,308,186,60,34,18,,
731,311,182,60,34,18,,
732,311,184,60,34,18,,
733,311,184,60,34,18,,
734,311,184,60,34,18,,
735,317,180,60,34,18,,
736,317,180,60,34,18,,
737,317,180,66,27,18,,
738,317,183,75,15,17,,
739,317,183,75,15,17,,
740,316,197,61,15,17,,
741,316,199,58,15,17,,
742,316,199,61,10,17,,
743,316,199,66,4,17,,
744,316,202,62,4,17,,
745,317,201,62,4,17,,
746,318,199,62,4,17,,
747,320,196,62,4,17,,
748,320,202,54,4,17,,
749,320,205,50,4,17,,
750,319,207,53,4,17,,
751,320,207,53,4,15,,
752,320,207,53,4,15,,
753,320,207,53,4,15,,
754,320,207,53,4,15,,
755,320,207,53,4,15,,
756,320,208,53,4,15,,
757,320,208,53,4,15,,
758,322,204,53,4,15,,
759,322,204,53,4,15,,
760,316,192,49,28,15,,
761,317,190,49,28,15,,
762,308,179,27,,86,,
763,309,177,27,,86,,
764,309,177,27,5,80,,
765,309,177,27,5,80,,
766,309,177,27,5,80,,
767,310,177,24,5,80,,
768,308,169,24,5,92,,
769,309,166,24,5,92,,
770,309,166,24,5,93,,
771,309,166,24,5,93,,
772,310,166,24,5,93,,
773,310,166,24,5,93,,
774,310,166,24,5,93,,
775,325,199,55,9,9,,
776,323,176,84,9,9,,
777,322,176,52,43,9,,
778,323,179,47,43,9,,
779,326,186,46,32,9,,
780,327,186,46,35,9,,
781,327,186,46,35,9,,
782,327,192,46,28,9,,
783,327,192,46,28,9,,
784,328,192,46,28,9,,
785,328,192,46,28,9,,
786,328,192,46,28,9,,
787,330,200,49,13,9,,
788,328,198,42,25,9,,
789,328,198,42,25,9,,
790,330,194,42,25,9,,
791,330,194,42,25,9,,
792,334,190,42,25,9,,
793,335,188,42,25,9,,
794,335,188,42,25,9,,
795,335,179,51,25,9,,
796,335,179,51,25,9,,
797,335,179,51,25,9,,
798,340,177,64,9,9,,
799,341,175,64,9,9,,
800,341,175,64,9,9,,
801,342,180,58,9,9,,
802,342,180,58,9,9,,
803,342,180,58,9,9,,
804,338,181,61,9,9,,
805,342,181,55,9,9,,
806,343,179,55,9,9,,
807,343,179,54,9,9,,
808,343,179,54,9,9,,
809,343,179,54,9,9,,
810,330,161,31,68,9,,
811,330,161,31,68,9,,
812,330,161,31,71,9,,
813,331,161,31,72,9,,
814,332,158,31,72,9,,
815,331,162,28,72,9,,
816,328,157,28,83,9,,
817,328,157,28,83,9,,
818,328,159,25,83,9,,
819,328,159,25,83,9,,
820,331,159,25,83,9,,
821,331,159,25,83,9,,
822,331,159,25,83,9,,
823,331,159,25,83,9,,
824,331,157,25,86,9,,
825,345,173,68,9,9,,
826,345,173,69,9,9,,
827,346,176,64,9,9,,
828,346,168,77,9,9,,
829,346,168,77,9,9,,
830,346,168,77,9,9,,
831,346,168,77,9,9,,
832,346,168,77,9,9,,
833,346,168,77,9,9,,
834,346,168,76,9,9,,
835,346,168,76,9,9,,
836,346,168,76,9,9,,
837,349,170,73,9,9,,
838,349,170,73,9,9,,
839,349,169,73,9,9,,
840,349,158,85,9,9,,
841,350,166,74,9,9,,
842,350,166,74,9,9,,
843,350,175,64,9,9,,
844,352,177,59,9,9,,
845,352,177,59,9,9,,
846,353,165,70,9,9,,
847,353,165,70,9,9,,
848,355,163,70,9,9,,
849,355,163,70,9,9,,
850,355,161,72,9,9,,
851,355,161,72,9,9,,
852,352,161,80,9,9,,
853,352,161,80,9,9,,
854,353,161,80,9,9,,
855,351,167,76,9,9,,
856,351,167,79,9,9,,
857,351,167,79,9,9,,
858,352,176,67,9,9,,
859,352,175,67,9,9,,
860,352,175,67,9,9,,
861,352,175,66,9,9,,
862,352,174,66,9,9,,
863,352,174,66,9,9,,
864,352,167,75,9,9,,
865,352,167,75,9,9,,
866,352,167,74,9,9,,
867,354,185,53,9,9,,
868,345,176,55,4,36,,
869,345,176,55,4,36,,
870,346,176,55,4,36,,
871,346,176,55,4,36,,
872,346,176,55,4,38,,
873,346,176,55,4,40,,
874,346,176,55,4,39,,
875,344,165,55,4,54,,
876,338,167,31,4,87,,
877,338,167,31,4,87,,
878,339,175,21,4,87,,
879,339,175,21,4,9,80.0,
880,341,175,21,4,9,82.0,
881,341,175,21,4,9,82.0,
882,342,173,21,4,9,82.0,
883,342,173,21,4,9,81.0,
884,343,173,21,4,9,82.0,
885,344,173,21,4,9,82.0,
886,344,173,21,4,9,82.0,
887,344,173,21,4,9,82.0,
888,345,173,21,4,9,82.0,
889,345,175,21,4,9,79.0,
890,346,175,21,4,9,79.0,
891,346,175,21,4,9,79.0,
892,346,175,21,4,9,80.0,
893,347,177,21,4,9,75.0,
894,345,171,21,4,9,86.0,
895,345,171,21,4,9,86.0,
896,347,171,21,4,9,87.0,
897,347,171,21,4,9,87.0,
898,347,171,21,4,9,87.0,
899,347,171,21,4,9,87.0,
900,347,171,21,4,9,90.0,
901,347,171,21,4,9,90.0,
902,347,171,21,4,9,90.0,
903,347,171,21,4,9,89.0,
904,348,171,21,4,9,90.0,
905,348,171,21,4,9,90.0,
906,349,171,21,4,9,90.0,
907,349,171,21,4,9,89.0,
908,349,171,21,4,9,89.0,
909,349,171,21,4,9,89.0,
910,349,171,21,4,9,90.0,
911,349,171,21,4,98,,
912,343,168,26,101,9,,
913,343,168,26,100,9,,
914,343,168,26,100,9,,
915,343,168,26,100,9,,
916,343,168,26,101,9,,
917,337,166,26,110,9,,
918,337,166,26,111,9,,
919,338,170,44,86,9,,
920,338,170,44,4,94,,
921,344,185,50,36,35,,
922,344,185,50,36,35,,
923,344,189,50,36,30,,
924,344,189,50,36,33,,
925,344,189,49,36,34,,
926,348,191,42,36,34,,
927,349,191,65,36,9,,
928,349,191,65,36,9,,
929,351,191,61,36,9,,
930,351,191,62,36,9,,
931,338,185,38,30,58,,
932,339,185,38,30,59,,
933,339,185,38,30,59,,
934,344,192,47,30,36,,
935,344,195,43,30,36,,
936,346,195,42,30,42,,
937,346,195,42,30,42,,
938,346,197,39,30,42,,
939,346,197,39,30,45,,
940,344,195,35,30,54,,
941,344,195,35,30,54,,
942,346,198,74,30,9,,
943,346,198,74,30,9,,
944,347,198,74,30,9,,
945,349,198,74,30,9,,
946,349,198,73,30,9,,
947,349,198,73,30,9,,
948,349,198,73,30,9,,
949,350,196,73,30,9,,
950,350,196,74,30,9,,
951,350,196,74,30,9,,
952,347,194,80,30,9,,
953,347,194,79,30,9,,
954,343,190,90,30,9,,
955,343,190,91,30,9,,
956,344,190,91,30,9,,
957,344,190,90,30,9,,
958,346,201,97,9,9,,
959,346,201,97,9,9,,
960,350,222,75,9,9,,
961,350,222,75,9,9,,
962,350,222,74,9,9,,
963,350,222,74,9,9,,
964,350,222,74,9,9,,
965,350,222,74,9,9,,
966,348,212,88,9,9,,
967,348,212,88,9,9,,
968,349,212,89,9,9,,
969,349,212,88,9,9,,
970,349,211,88,9,9,,
971,349,211,88,9,9,,
972,350,211,88,9,9,,
973,356,213,79,9,9,,
974,356,213,79,9,9,,
975,356,213,79,9,9,,
976,355,213,80,9,9,,
