day_counter,0,1,2,3,4,5,6,7,8
230,86,12,,,,251.0,,,
231,86,12,,,,252.0,,,
232,86,12,,,,251.0,,,
233,86,12,,,,251.0,,,
234,87,12,,,,253.0,,,
235,87,12,,,,254.0,,,
236,86,12,,,,258.0,,,
237,86,12,,,,258.0,,,
238,87,14,,,,257.0,,,
239,87,14,,,,257.0,,,
240,102,18,3,,,235.0,,,
241,102,18,3,,,235.0,,,
242,102,18,3,,,236.0,,,
243,102,18,3,,,236.0,,,
244,104,20,3,,,232.0,,,
245,105,20,3,,,232.0,,,
246,106,20,3,,,232.0,,,
247,106,20,3,,,232.0,,,
248,108,18,3,,,237.0,,,
249,109,18,3,,,239.0,,,
250,110,18,3,,,239.0,,,
251,110,20,3,,,236.0,,,
252,111,20,3,,,236.0,,,
253,111,20,3,,,236.0,,,
254,114,20,3,,,237.0,,,
255,112,20,3,,,240.0,,,
256,112,20,3,,,240.0,,,
257,113,20,3,,,240.0,,,
258,114,20,3,,,240.0,,,
259,114,18,3,,,,243.0,,
260,114,18,3,,,,246.0,,
261,114,18,3,,,,247.0,,
262,111,18,3,,,,254.0,,
263,112,18,3,,,,255.0,,
264,112,18,3,,,,255.0,,
265,114,18,3,,,,253.0,,
266,114,18,3,,,,253.0,,
267,115,18,3,,,,255.0,,
268,115,18,3,,,,257.0,,
269,115,18,3,,,,257.0,,
270,117,16,3,,,,260.0,,
271,117,16,6,,,,256.0,,
272,118,16,6,,,,258.0,,
273,119,16,6,,,,258.0,,
274,120,16,6,,,,259.0,,
275,120,21,6,,,,253.0,,
276,121,21,6,,,,255.0,,
277,123,21,6,,,,254.0,,
278,125,21,6,,,,254.0,,
279,126,21,6,,,,256.0,,
280,128,21,6,,,,257.0,,
281,128,21,6,,,,258.0,,
282,130,21,6,,,,258.0,,
283,131,21,6,,,,256.0,,
284,133,21,7,,,,257.0,,
285,128,21,7,,,,,263.0,
286,129,21,7,,,,,263.0,
287,129,21,7,,,,,265.0,
288,130,21,7,,,,,268.0,
289,130,21,7,,,,,267.0,
290,131,21,7,,,,,267.0,
291,131,21,7,,,,,267.0,
292,133,21,7,,,,,267.0,
293,134,21,7,,,,,267.0,
294,135,21,7,,,,,267.0,
295,135,21,7,,,,,267.0,
296,135,21,7,,,,,267.0,
297,137,21,7,,,,,264.0,
298,138,21,7,,,,,264.0,
299,139,21,7,,,,,265.0,
300,142,21,7,,,,,265.0,
301,143,21,7,,,,,265.0,
302,144,26,7,,,,,259.0,
303,145,26,7,,,,,259.0,
304,145,26,7,,,,,261.0,
305,146,26,7,,,,,263.0,
306,150,26,7,,,,,264.0,
307,153,26,7,,,,,264.0,
308,156,26,7,,,,,264.0,
309,157,26,7,,,,,264.0,
310,157,26,7,,,,,267.0,
311,157,26,7,,,,,267.0,
312,157,26,7,,,,,267.0,
313,159,26,7,,,,,264.0,
314,162,26,7,,,,,263.0,
315,165,26,7,,,,,261.0,
316,166,26,7,,,,,261.0,
317,166,26,7,,,,,261.0,
318,166,26,7,,,,,261.0,
319,167,26,7,,,,,261.0,
320,168,26,7,,,,,268.0,
321,170,26,7,,,,,265.0,
322,167,26,7,,,,,269.0,
323,167,26,7,,,,,269.0,
324,163,26,3,,,,,280.0,
325,163,26,3,,,,,278.0,
326,163,26,3,,,,,279.0,
327,163,26,3,,,,,280.0,
328,164,26,3,,,,,281.0,
329,165,26,3,,,,,281.0,
330,159,26,3,,,,,288.0,
331,159,26,3,,,,,288.0,
332,160,26,3,,,,,289.0,
333,160,26,3,,,,,290.0,
334,163,26,3,,,,,289.0,
335,163,26,3,,,,,290.0,
336,165,26,3,,,,,290.0,
337,165,26,3,,,,,290.0,
338,164,26,3,,,,,291.0,
339,163,26,3,,,,,294.0,
340,163,26,3,,,,,294.0,
341,164,26,3,,,,,294.0,
342,166,26,3,,,,,294.0,
343,166,26,3,,,,,294.0,
344,164,17,3,,,,,309.0,
345,169,22,3,,,,,298.0,
346,169,22,3,,,,,299.0,
347,169,22,3,,,,,300.0,
348,168,22,3,,,,,303.0,
349,169,22,3,,,,,303.0,
350,169,22,3,,,,,303.0,
351,169,25,3,,,,,300.0,
352,167,22,3,,,,,308.0,
353,167,22,3,,,,,308.0,
354,170,22,3,,,,,308.0,
355,170,22,3,,,,,308.0,
356,170,22,3,,,,,308.0,
357,170,22,3,,,,,309.0,
358,172,22,3,,,,,310.0,
359,172,22,3,,,,,311.0,
360,173,22,3,,,,,315.0,
361,172,24,3,,,,,315.0,
362,173,24,3,,,,,316.0,
363,173,24,3,,,,,316.0,
364,172,26,3,,,,,316.0,
365,172,26,3,,,,,315.0,
366,174,26,8,,,,,309.0,
367,175,29,8,,,,,304.0,
368,177,29,8,,,,,304.0,
369,177,29,8,,,,,304.0,
370,177,29,8,,,,,304.0,
371,177,29,8,,,,,303.0,
372,177,29,8,,,,,303.0,
373,177,29,8,,,,,303.0,
374,177,29,8,,,,,303.0,
375,175,29,8,,,,,307.0,
376,175,29,8,,,,,308.0,
377,175,29,8,,,,,308.0,
378,173,29,8,,,,,311.0,
379,173,29,8,,,,,311.0,
380,174,29,8,,,,,312.0,
381,174,29,8,,,,,312.0,
382,174,29,8,,,,,312.0,
383,174,29,8,,,,,312.0,
384,171,29,8,,,,,315.0,
385,173,37,8,,,,,305.0,
386,173,37,8,,,,,305.0,
387,173,37,8,,,,,306.0,
388,174,37,8,,,,,307.0,
389,174,37,8,,,,,306.0,
390,174,37,8,,,,,306.0,
391,174,37,8,,,,,306.0,
392,173,34,8,,,,,313.0,
393,175,34,8,,,,,310.0,
394,177,34,8,,,,,310.0,
395,177,34,8,,,,,311.0,
396,178,34,8,,,,,311.0,
397,178,34,8,,,,,310.0,
398,179,34,8,,,,,310.0,
399,179,34,8,,,,,310.0,
400,183,34,8,,,,,307.0,
401,183,34,8,,,,,307.0,
402,183,34,8,,,,,307.0,
403,183,34,8,,,,,307.0,
404,184,34,8,,,,,309.0,
405,184,34,8,,,,,309.0,
406,184,34,8,,,,,309.0,
407,184,34,8,,,,,309.0,
408,184,31,8,,,,,316.0,
409,184,33,8,,,,,313.0,
410,185,35,8,,,,,311.0,
411,185,35,8,,,,,311.0,
412,186,35,8,,,,,312.0,
413,186,35,8,,,,,312.0,
414,186,35,8,,,,,313.0,
415,186,35,8,,,,,313.0,
416,185,33,8,,,,,320.0,
417,185,33,8,,,,,320.0,
418,185,40,8,,,,,312.0,
419,186,40,13,,,,,305.0,
420,184,32,3,,,,,331.0,
421,184,32,3,,,,,331.0,
422,184,32,3,,,,,330.0,
423,185,32,3,,,,,331.0,
424,185,32,3,,,,,333.0,
425,188,32,3,,,,,329.0,
426,188,32,3,,,,,330.0,
427,188,32,3,,,,,330.0,
428,188,32,3,,,,,330.0,
429,189,32,3,,,,,328.0,
430,190,32,3,,,,,328.0,
431,190,32,3,,,,,328.0,
432,193,32,3,,,,,328.0,
433,193,32,3,,,,,328.0,
434,193,32,3,,,,,328.0,
435,193,32,3,,,,,328.0,
436,193,32,3,,,,,328.0,
437,193,32,3,,,,,328.0,
438,194,32,3,,,,,328.0,
439,194,32,3,,,,,328.0,
440,198,40,8,,,,,314.0,
441,200,40,8,,,,,314.0,
442,200,40,8,,,,,314.0,
443,200,42,8,,,,,311.0,
444,201,42,8,,,,,311.0,
445,201,42,8,,,,,311.0,
446,201,42,8,,,,,311.0,
447,201,42,8,,,,,311.0,
448,201,42,8,,,,,311.0,
449,201,42,8,,,,,311.0,
450,201,35,5,,,,,325.0,
451,201,35,5,,,,,324.0,
452,198,33,5,,,,,330.0,
453,198,33,5,,,,,330.0,
454,198,33,5,,,,,330.0,
455,199,33,5,,,,,328.0,
456,198,33,5,,,,,333.0,
457,198,33,5,,,,,333.0,
458,198,33,5,,,,,334.0,
459,198,33,5,,,,,334.0,
460,197,33,5,,,,,338.0,
461,197,33,5,,,,,338.0,
462,197,33,5,,,,,340.0,
463,197,33,5,,,,,340.0,
464,197,33,5,,,,,341.0,
465,197,33,5,,,,,342.0,
466,198,33,5,,,,,344.0,
467,198,33,5,,,,,344.0,
468,198,29,5,,,,,348.0,
469,199,34,5,,,,,342.0,
470,199,34,5,,,,,342.0,
471,199,34,5,,,,,342.0,
472,200,34,5,,,,,345.0,
473,200,34,5,,,,,344.0,
474,201,34,5,,,,,345.0,
475,201,34,5,,,,,345.0,
476,195,26,5,,,,,360.0,
477,195,26,5,,,,,362.0,
478,196,26,5,,,,,364.0,
479,196,30,5,,,,,359.0,
480,196,30,5,,,,,359.0,
481,197,32,5,,,,,355.0,
482,198,32,5,,,,,355.0,
483,199,32,5,,,,,355.0,
484,200,32,5,,,,,355.0,
485,200,32,5,,,,,355.0,
486,201,32,5,,,,,355.0,
487,203,34,5,,,,,350.0,
488,202,34,5,,,,,355.0,
489,202,34,5,,,,,355.0,
490,206,34,5,,,,,356.0,
491,206,34,5,,,,,355.0,
492,207,34,5,,,,,354.0,
493,207,34,5,,,,,354.0,
494,208,34,5,,,,,354.0,
495,208,34,5,,,,,354.0,
496,209,34,5,,,,,355.0,
497,209,34,5,,,,,355.0,
498,210,32,5,,,,,359.0,
499,210,32,5,,,,,359.0,
500,211,32,5,,,,,359.0,
501,212,32,5,,,,,357.0,
502,210,32,,,,,,366.0,
503,210,32,,,,,,366.0,
504,211,32,,,,,,367.0,
505,213,34,,,,,,364.0,
506,214,34,,,,,,364.0,
507,214,34,,,,,,364.0,
508,213,36,,,,,,364.0,
509,213,36,,,,,,363.0,
510,214,36,,,,,,365.0,
511,211,36,,,,,,368.0,
512,212,36,,,,,,368.0,
513,214,36,,,,,,368.0,
514,214,36,,,,,,369.0,
515,215,36,,,,,,369.0,
516,215,36,,,,,,369.0,
517,217,38,,,,,,364.0,
518,218,38,,,,,,364.0,
519,218,38,,,,,,364.0,
520,215,36,,,,,,371.0,
521,217,36,6,,,,,362.0,
522,219,36,6,,,,,364.0,
523,219,36,6,,,,,364.0,
524,220,36,6,,,,,362.0,
525,220,34,6,,,,,366.0,
526,221,34,6,,,,,367.0,
527,222,36,6,,,,,363.0,
528,222,36,6,,,,,365.0,
529,222,36,6,,,,,365.0,
530,222,36,6,,,,,366.0,
531,220,38,6,,,,,366.0,
532,221,38,6,,,,,366.0,
533,221,38,6,,,,,366.0,
534,221,38,6,,,,,368.0,
535,221,38,6,,,,,367.0,
536,221,38,6,,,,,370.0,
537,221,38,6,,,,,371.0,
538,221,38,6,,,,,371.0,
539,221,38,9,,,,,367.0,
540,220,38,9,,,,,381.0,
541,221,38,9,,,,,379.0,
542,221,38,9,,,,,380.0,
543,222,38,9,,,,,380.0,
544,222,38,9,,,,,384.0,
545,222,38,9,,,,,384.0,
546,220,35,9,,,,,392.0,
547,220,35,9,,,,,392.0,
548,220,35,9,,,,,391.0,
549,220,35,9,,,,,391.0,
550,218,35,9,,,,,394.0,
551,218,35,9,,,,,393.0,
552,217,33,9,,,,,404.0,
553,220,36,9,,,,,397.0,
554,220,36,9,,,,,397.0,
555,220,36,9,,,,,397.0,
556,222,36,9,,,,,398.0,
557,222,36,9,,,,,397.0,
558,223,36,9,,,,,397.0,
559,224,36,9,,,,,395.0,
560,220,33,9,,,,,413.0,
561,220,33,9,,,,,413.0,
562,220,33,9,,,,,413.0,
563,220,33,9,,,,,412.0,
564,221,33,9,,,,,412.0,
565,221,33,9,,,,,413.0,
566,221,33,9,,,,,413.0,
567,222,33,9,,,,,412.0,
568,223,33,9,,,,,412.0,
569,223,33,9,,,,,411.0,
570,220,35,9,,,,,421.0,
571,220,35,9,,,,,421.0,
572,220,35,9,,,,,420.0,
573,220,35,9,,,,,419.0,
574,220,35,9,,,,,419.0,
575,220,35,9,,,,,419.0,
576,222,35,9,,,,,421.0,
577,222,35,9,,,,,421.0,
578,222,35,9,,,,,421.0,
579,222,35,9,,,,,421.0,
580,221,38,9,,,,,422.0,
581,221,38,9,,,,,422.0,
582,223,38,9,,,,,422.0,
583,223,38,9,,,,,421.0,
584,223,38,9,,,,,421.0,
585,223,38,9,,,,,420.0,
586,223,38,9,,,,,420.0,
587,223,38,9,,,,,419.0,
588,223,38,9,,,,,423.0,
589,223,38,9,,,,,423.0,
590,224,38,9,,,,,422.0,
591,224,38,9,,,,,421.0,
592,223,38,9,,,,,426.0,
593,223,38,9,,,,,426.0,
594,221,38,9,,,,,434.0,
595,221,42,13,,,,,424.0,
596,221,42,13,,,,,424.0,
597,222,42,13,,,,,422.0,
598,222,42,13,,,,,422.0,
599,223,44,13,,,,,418.0,
600,225,44,13,,,,,419.0,
601,225,46,13,,,,,415.0,
602,226,46,13,,,,,415.0,
603,226,46,13,,,,,416.0,
604,226,46,13,,,,,416.0,
605,226,46,13,,,,,416.0,
606,226,46,13,,,,,416.0,
607,226,46,13,,,,,415.0,
608,226,46,13,,,,,415.0,
609,226,49,13,,,,,411.0,
610,227,49,13,,,,,412.0,
611,227,49,13,,,,,411.0,
612,228,49,13,,,,,411.0,
613,228,49,13,,,,,411.0,
614,231,47,13,,,,,411.0,
615,231,47,13,,,,,411.0,
616,225,47,13,,,,,420.0,
617,225,47,13,,,,,420.0,
618,225,47,13,,,,,420.0,
619,225,47,13,,,,,420.0,
620,225,47,13,,,,,420.0,
621,225,47,13,,,,,420.0,
622,226,47,13,,,,,418.0,
623,226,47,13,,,,,418.0,
624,225,47,7,,,,,426.0,
625,226,47,7,,,,,423.0,
626,226,47,7,,,,,424.0,
627,226,47,7,,,,,424.0,
628,227,47,7,,,,,424.0,
629,227,47,7,,,,,424.0,
630,227,45,7,,,,,430.0,
631,227,45,7,,,,,430.0,
632,228,45,7,,,,,430.0,
633,229,45,7,,,,,428.0,
634,229,45,7,,,,,428.0,
635,229,45,7,,,,,428.0,
636,230,47,7,,,,,429.0,
637,225,47,7,,,,,435.0,
638,225,47,7,,,,,434.0,
639,225,47,7,,,,,435.0,
640,233,47,7,,,,,430.0,
641,233,47,7,,,,,430.0,
642,234,47,7,,,,,430.0,
643,234,47,7,,,,,430.0,
644,234,47,7,,,,,430.0,
645,234,47,7,,,,,430.0,
646,234,47,7,,,,,429.0,
647,234,47,7,,,,,428.0,
648,233,47,7,,,,,435.0,
649,233,47,7,,,,,435.0,
650,237,47,7,,,,,430.0,
651,238,47,7,,,,,428.0,
652,236,47,7,,,,,433.0,
653,236,47,7,,,,,433.0,
654,236,47,7,,,,,433.0,
655,236,47,7,,,,,433.0,
656,237,47,7,,,,,434.0,
657,237,47,7,,,,,434.0,
658,237,47,7,,,,,434.0,
659,238,47,7,,,,,432.0,
660,236,47,7,,,,,440.0,
661,236,47,7,,,,,440.0,
662,237,47,7,,,,,439.0,
663,237,47,7,,,,,439.0,
664,236,49,7,,,,,439.0,
665,235,46,7,,,,,444.0,
666,235,46,7,,,,,444.0,
667,235,46,7,,,,,443.0,
668,236,46,7,,,,,443.0,
669,236,46,7,,,,,443.0,
670,238,46,7,,,,,440.0,
671,240,46,7,,,,,437.0,
672,240,46,7,,,,,440.0,
673,241,50,7,,,,,434.0,
674,241,50,7,,,,,434.0,
675,243,50,7,,,,,435.0,
676,243,50,7,,,,,436.0,
677,243,53,7,,,,,432.0,
678,243,55,7,,,,,432.0,
679,243,55,7,,,,,432.0,
680,244,55,7,,,,,433.0,
681,242,55,7,,,,,,435.0
682,244,55,7,,,,,,435.0
683,244,55,7,,,,,,435.0
684,245,55,7,,,,,,437.0
685,246,55,7,,,,,,437.0
686,251,55,7,,,,,,434.0
687,251,55,7,,,,,,433.0
688,252,55,7,,,,,,434.0
689,252,55,7,,,,,,434.0
690,253,55,7,,,,,,434.0
691,254,55,19,,,,,,420.0
692,253,55,19,,,,,,423.0
693,253,55,19,,,,,,423.0
694,253,58,19,,,,,419.0,
695,253,58,19,,,,,418.0,
696,252,58,19,,,,,421.0,
697,252,58,19,,,,,421.0,
698,253,58,19,,,,,418.0,
699,253,58,19,,,,,418.0,
700,254,58,19,,,,,,419.0
701,254,58,19,,,,,,419.0
702,255,58,19,,,,,,419.0
703,255,58,19,,,,,,419.0
704,253,58,19,,,,,,424.0
705,253,58,19,,,,,,424.0
706,253,58,19,,,,,,424.0
707,253,58,19,,,,,,424.0
708,256,58,19,,,,,,423.0
709,256,58,19,,,,,,423.0
710,253,58,19,,,,,,430.0
711,250,56,19,,,,,,435.0
712,252,56,19,,,,,,435.0
713,252,56,19,,,,,,435.0
714,252,56,19,,,,,,436.0
715,253,56,19,,,,,,436.0
716,254,56,19,,,,,,437.0
717,254,59,19,,,,,,433.0
718,255,59,19,,,,,,433.0
719,255,59,19,,,,,,433.0
720,255,53,19,,,,,,444.0
721,255,53,19,,,,,,444.0
722,255,53,19,,,,,,444.0
723,255,53,19,,,,,,444.0
724,255,53,19,,,,,,444.0
725,255,53,19,,,,,,444.0
726,259,53,22,,,,,,436.0
727,259,53,22,,,,,,436.0
728,259,53,22,,,,,,436.0
729,259,53,22,,,,,435.0,
730,259,53,22,,,,,438.0,
731,259,53,22,,,,,438.0,
732,262,58,22,,,,,429.0,
733,262,58,22,,,,,429.0,
734,262,58,22,,,,,429.0,
735,265,58,22,,,,,429.0,
736,265,58,22,,,,,428.0,
737,265,58,22,,,,,427.0,
738,265,58,22,,,,,428.0,
739,265,58,22,,,,,428.0,
740,264,58,22,,,,,430.0,
741,264,58,22,,,,,430.0,
742,265,58,22,,,,,428.0,
743,265,58,22,,,,,428.0,
744,265,58,22,,,,,428.0,
745,266,58,22,,,,,428.0,
746,266,58,22,,,,,428.0,
747,266,58,22,,,,,427.0,
748,266,58,22,,,,,427.0,
749,266,58,22,,,,,427.0,
750,266,60,22,,,,,429.0,
751,266,63,22,,,,,425.0,
752,266,63,22,,,,,425.0,
753,266,63,22,,,,,425.0,
754,266,63,22,,,,,425.0,
755,266,63,22,,,,,425.0,
756,267,67,16,,,,,426.0,
757,267,67,16,,,,,426.0,
758,267,67,16,,,,,425.0,
759,267,67,16,,,,,425.0,
760,264,63,13,,,,,437.0,
761,264,63,13,,,,,437.0,
762,258,60,13,,,,,447.0,
763,258,60,13,,,,,447.0,
764,258,60,13,,,,,447.0,
765,258,60,13,,,,,446.0,
766,258,60,13,,,,,446.0,
767,258,60,13,,,,,446.0,
768,258,60,13,,,,,448.0,
769,258,60,13,,,,,448.0,
770,258,60,13,,,,,449.0,
771,258,60,13,,,,,449.0,
772,259,60,13,,,,,449.0,
773,259,60,13,,,,,447.0,
774,259,60,13,,,,,447.0,
775,260,60,13,,,,,447.0,
776,260,62,13,,,,,450.0,
777,260,62,13,,,,,451.0,
778,260,62,13,,,,,451.0,
779,260,65,13,,,,,447.0,
780,263,65,13,,,,,447.0,
781,263,65,13,,,,,447.0,
782,263,65,13,,,,,447.0,
783,263,65,13,,,,,447.0,
784,264,65,13,,,,,447.0,
785,269,70,13,,,,,436.0,
786,269,70,13,,,,,436.0,
787,269,70,13,,,,,436.0,
788,269,65,13,,,,,442.0,
789,270,65,16,,,,,436.0,
790,270,65,16,,,,,436.0,
791,270,67,16,,,,,433.0,
792,272,67,16,,,,,433.0,
793,272,67,16,,,,,433.0,
794,272,67,16,,,,,433.0,
795,272,67,16,,,,,434.0,
796,272,67,16,,,,,434.0,
797,272,67,16,,,,,434.0,
798,275,67,16,,,,,432.0,
799,275,67,16,,,,,431.0,
800,276,67,16,,,,,429.0,
801,277,67,16,,,,,429.0,
802,277,67,16,,,,,429.0,
803,277,67,16,,,,,429.0,
804,276,67,16,,,,,431.0,
805,276,67,16,,,,,431.0,
806,277,67,16,,,,,429.0,
807,277,67,16,,,,,429.0,
808,277,67,16,,,,,429.0,
809,277,67,16,,,,,429.0,
810,264,65,13,,,,,452.0,
811,264,65,13,,,,,452.0,
812,264,65,13,,,,,455.0,
813,265,65,13,,,,,456.0,
814,265,65,13,,,,,455.0,
815,265,63,16,,,,,455.0,
816,265,63,10,,,,,463.0,
817,265,63,10,,,,,463.0,
818,265,63,10,,,,,463.0,
819,265,63,10,,,,,463.0,
820,268,63,10,,,,,463.0,
821,269,63,10,,,,,461.0,
822,269,63,10,,,,,461.0,
823,269,63,10,,,,,461.0,
824,269,63,10,,,,,463.0,
825,269,63,10,,,,,462.0,
826,269,63,10,,,,,463.0,
827,280,63,13,,,,,448.0,
828,279,63,13,,,,,453.0,
829,279,63,13,,,,,453.0,
830,279,63,13,,,,,453.0,
831,279,63,13,,,,,453.0,
832,279,63,13,,,,,453.0,
833,279,63,13,,,,,453.0,
834,279,63,13,,,,,453.0,
835,279,63,13,,,,,453.0,
836,279,63,13,,,,,452.0,
837,282,63,13,,,,,452.0,
838,282,63,13,,,,,452.0,
839,282,63,13,,,,,452.0,
840,280,61,13,,,,,459.0,
841,280,61,13,,,,,459.0,
842,280,63,13,,,,,456.0,
843,280,63,13,,,,,456.0,
844,280,63,13,,,,,456.0,
845,280,65,13,,,,,453.0,
