day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12
179,59,4,,,,,,183.0,,,,,
180,61,4,,,,,,189.0,,,,,
181,65,4,,,,,,189.0,,,,,
182,65,4,,,,,,188.0,,,,,
183,65,4,,,,,,191.0,,,,,
184,63,4,,,,,,194.0,,,,,
185,64,4,,,,,,194.0,,,,,
186,65,4,,,,,,193.0,,,,,
187,65,4,,,,,,193.0,,,,,
188,64,4,,,,,,195.0,,,,,
189,65,4,,,,,,195.0,,,,,
190,66,4,,,,,,195.0,,,,,
191,67,4,,,,,,193.0,,,,,
192,66,4,,,,,,198.0,,,,,
193,66,4,,,,,,197.0,,,,,
194,68,4,,,,,,197.0,,,,,
195,68,4,,,,,,197.0,,,,,
196,69,4,,,,,,197.0,,,,,
197,71,4,,,,,,197.0,,,,,
198,70,4,,,,,,200.0,,,,,
199,69,4,,,,,,,203.0,,,,
200,72,4,,,,,,,206.0,,,,
201,74,4,,,,,,,205.0,,,,
202,76,6,,,,,,,208.0,,,,
203,74,6,,,,,,,211.0,,,,
204,76,6,,,,,,,212.0,,,,
205,76,6,,,,,,,213.0,,,,
206,76,6,,,,,,,214.0,,,,
207,78,6,,,,,,,214.0,,,,
208,78,4,,,,,,,222.0,,,,
209,78,4,,,,,,,222.0,,,,
210,81,4,,,,,,,224.0,,,,
211,82,4,,,,,,,224.0,,,,
212,82,4,,,,,,,224.0,,,,
213,82,6,,,,,,,221.0,,,,
214,82,6,,,,,,,221.0,,,,
215,82,6,,,,,,,222.0,,,,
216,83,6,,,,,,,221.0,,,,
217,83,6,,,,,,,221.0,,,,
218,85,6,,,,,,,220.0,,,,
219,85,6,,,,,,,220.0,,,,
220,81,8,,,,,,,227.0,,,,
221,81,8,,,,,,,227.0,,,,
222,61,4,,,,,,,252.0,,,,
223,62,4,,,,,,,252.0,,,,
224,63,4,,,,,,,254.0,,,,
225,63,4,,,,,,,,255.0,,,
226,63,4,,,,,,,,255.0,,,
227,64,4,,,,,,,,255.0,,,
228,67,4,,,,,,,,255.0,,,
229,66,4,,,,,,,,255.0,,,
230,64,4,,,,,,,,260.0,,,
231,63,4,,,,,,,,261.0,,,
232,63,4,,,,,,,,261.0,,,
233,63,4,,,,,,,,261.0,,,
234,63,2,,,,,,,,266.0,,,
235,63,2,,,,,,,,267.0,,,
236,60,2,,,,,,,,273.0,,,
237,60,2,,,,,,,,273.0,,,
238,61,2,,,,,,,,275.0,,,
239,61,2,,,,,,,,275.0,,,
240,61,2,,,,,,,,276.0,,,
241,61,2,,,,,,,,276.0,,,
242,61,2,,,,,,,,277.0,,,
243,61,2,,,,,,,,277.0,,,
244,62,2,,,,,,,,276.0,,,
245,63,2,,,,,,,274.0,,,,
246,64,2,,,,,,,274.0,,,,
247,64,2,,,,,,,274.0,,,,
248,64,2,,,,,,,278.0,,,,
249,66,2,,,,,,,279.0,,,,
250,67,2,,,,,,,279.0,,,,
251,67,2,,,,,,,279.0,,,,
252,68,2,,,,,,,279.0,,,,
253,68,2,,,,,,,279.0,,,,
254,71,2,,,,,,,280.0,,,,
255,71,2,,,,,,,282.0,,,,
256,71,2,,,,,,,282.0,,,,
257,72,2,,,,,,,282.0,,,,
258,72,2,,,,,,,282.0,,,,
259,67,2,,,,,,,289.0,,,,
260,67,2,,,,,,,292.0,,,,
261,67,2,,,,,,,293.0,,,,
262,62,2,3,,,,,,296.0,,,,
263,63,2,3,,,,,,297.0,,,,
264,63,2,3,,,,,,297.0,,,,
265,64,2,3,,,,,,297.0,,,,
266,64,2,3,,,,,,297.0,,,,
267,65,2,3,,,,,,299.0,,,,
268,61,2,3,,,,,,303.0,,,,
269,61,2,3,,,,,,303.0,,,,
270,61,2,3,,,,,,306.0,,,,
271,61,2,3,,,,,,305.0,,,,
272,62,2,3,,,,,,,307.0,,,
273,63,2,3,,,,,,,307.0,,,
274,63,2,3,,,,,,,308.0,,,
275,64,,3,,,,,,,308.0,,,
276,64,2,3,,,,,,,308.0,,,
277,64,2,3,,,,,,,309.0,,,
278,66,2,3,,,,,,,308.0,,,
279,67,2,3,,,,,,,310.0,,,
280,69,2,3,,,,,,,311.0,,,
281,69,2,3,,,,,,,312.0,,,
282,71,2,3,,,,,,,312.0,,,
283,71,2,3,,,,,,,312.0,,,
284,72,2,3,,,,,,,315.0,,,
285,69,2,3,,,,,,,319.0,,,
286,70,2,3,,,,,,,319.0,,,
287,70,2,3,,,,,,,321.0,,,
288,70,2,3,,,,,,,325.0,,,
289,70,2,3,,,,,,,325.0,,,
290,71,2,3,,,,,,,324.0,,,
291,71,2,3,,,,,,,323.0,,,
292,72,2,3,,,,,,,323.0,,,
293,73,2,3,,,,,,,323.0,,,
294,73,2,3,,,,,,,325.0,,,
295,73,2,3,,,,,,,325.0,,,
296,73,2,3,,,,,,,324.0,,,
297,73,2,3,,,,,,,326.0,,,
298,74,2,3,,,,,,,326.0,,,
299,75,2,3,,,,,,,326.0,,,
300,78,2,3,,,,,,,325.0,,,
301,79,2,3,,,,,,,325.0,,,
302,79,2,3,,,,,,,327.0,,,
303,80,2,3,,,,,,,326.0,,,
304,78,2,3,,,,,,,330.0,,,
305,79,4,,,,,,,,332.0,,,
306,83,4,,,,,,,,333.0,,,
307,86,4,,,,,,,,333.0,,,
308,89,4,,,,,,,,333.0,,,
309,90,4,,,,,,,,333.0,,,
310,89,4,,,,,,,,337.0,,,
311,89,4,,,,,,,,337.0,,,
312,89,4,,,,,,,,337.0,,,
313,89,4,,,,,,,,337.0,,,
314,92,4,,,,,,,,337.0,,,
315,93,4,,,,,,,,337.0,,,
316,94,4,,,,,,,,337.0,,,
317,94,4,,,,,,,,336.0,,,
318,107,10,,,,,,,,316.0,,,
319,107,10,,,,,,,,316.0,,,
320,107,8,,,,,,,,325.0,,,
321,107,8,,,,,,,,325.0,,,
322,106,8,,,,,,,,327.0,,,
323,107,8,,,,,,,,325.0,,,
324,104,8,,,,,,,,330.0,,,
325,104,8,,,,,,,,330.0,,,
326,104,8,,,,,,,,331.0,,,
327,104,8,,,,,,,,331.0,,,
328,105,8,,,,,,,,332.0,,,
329,106,8,,,,,,,,332.0,,,
330,103,8,,,,,,,,334.0,,,
331,103,8,,,,,,,,334.0,,,
332,103,8,,,,,,,,333.0,,,
333,103,8,,,,,,,,334.0,,,
334,107,8,,,,,,,,333.0,,,
335,112,8,,,,,,,,328.0,,,
336,114,8,,,,,,,,328.0,,,
337,114,8,,,,,,,,328.0,,,
338,113,8,,,,,,,,330.0,,,
339,112,6,,,,,,,,335.0,,,
340,112,6,,,,,,,,335.0,,,
341,115,6,,,,,,,,332.0,,,
342,117,6,,,,,,,,332.0,,,
343,117,6,,,,,,,,332.0,,,
344,115,4,,,,,,,,340.0,,,
345,115,4,,,,,,,,341.0,,,
346,115,4,,,,,,,,342.0,,,
347,115,4,,,,,,,,343.0,,,
348,114,4,,,,,,,,345.0,,,
349,115,4,,,,,,,,345.0,,,
350,115,4,,,,,,,,345.0,,,
351,115,4,,,,,,,,346.0,,,
352,113,4,,,,,,,,351.0,,,
353,113,4,,,,,,,,351.0,,,
354,116,4,,,,,,,,351.0,,,
355,116,4,,,,,,,,351.0,,,
356,116,4,,,,,,,,351.0,,,
357,116,4,,,,,,,,352.0,,,
358,119,4,,,,,,,,351.0,,,
359,119,4,,,,,,,,352.0,,,
360,120,4,,,,,,,,356.0,,,
361,120,2,3,,,,,,,356.0,,,
362,121,2,3,,,,,,,357.0,,,
363,121,2,3,,,,,,,357.0,,,
364,124,6,3,,,,,,,350.0,,,
365,124,6,3,,,,,,,350.0,,,
366,124,8,3,,,,,,,350.0,,,
367,124,8,3,,,,,,,350.0,,,
368,126,8,3,,,,,,,350.0,,,
369,127,8,3,,,,,,,348.0,,,
370,128,8,3,,,,,,,346.0,,,
371,128,8,3,,,,,,,346.0,,,
372,128,8,3,,,,,,,346.0,,,
373,128,8,3,,,,,,,346.0,,,
374,128,8,3,,,,,,,346.0,,,
375,125,8,3,,,,,,,351.0,,,
376,125,8,3,,,,,,,352.0,,,
377,128,8,3,,,,,,,347.0,,,
378,123,8,3,,,,,,,353.0,,,
379,123,8,3,,,,,,,353.0,,,
380,124,8,3,,,,,,,354.0,,,
381,124,8,3,,,,,,,354.0,,,
382,124,8,3,,,,,,,354.0,,,
383,124,8,3,,,,,,,354.0,,,
384,124,8,3,,,,,,,355.0,,,
385,125,8,3,,,,,,,355.0,,,
386,126,8,3,,,,,,,353.0,,,
387,126,8,3,,,,,,,354.0,,,
388,127,8,3,,,,,,,355.0,,,
389,127,8,3,,,,,,,355.0,,,
390,128,6,3,,,,,,,355.0,,,
391,128,6,3,,,,,,,355.0,,,
392,129,6,3,,,,,,,,354.0,,
393,129,6,3,,,,,,,,354.0,,
394,130,6,3,,,,,,,,354.0,,
395,130,6,3,,,,,,,,355.0,,
396,131,6,3,,,,,,,,355.0,,
397,131,6,3,,,,,,,,355.0,,
398,132,6,3,,,,,,,,355.0,,
399,132,6,3,,,,,,,,355.0,,
400,133,6,3,,,,,,,,355.0,,
401,133,6,3,,,,,,,,355.0,,
402,134,6,3,,,,,,,,353.0,,
403,134,6,3,,,,,,,,353.0,,
404,134,6,3,,,,,,,,356.0,,
405,134,6,3,,,,,,,,356.0,,
406,134,6,3,,,,,,,,356.0,,
407,134,6,3,,,,,,,,356.0,,
408,136,6,3,,,,,,,,357.0,,
409,135,6,3,,,,,,,,357.0,,
410,136,6,3,,,,,,,,357.0,,
411,136,6,3,,,,,,,,357.0,,
412,136,8,3,,,,,,,,357.0,,
413,136,8,3,,,,,,,,357.0,,
414,135,10,3,,,,,,,,356.0,,
415,135,10,3,,,,,,,,356.0,,
416,133,8,3,,,,,,,,364.0,,
417,133,8,3,,,,,,,,364.0,,
418,134,8,3,,,,,,,361.0,,,
419,134,8,3,,,,,,,361.0,,,
420,131,8,3,,,,,,,368.0,,,
421,132,8,3,,,,,,,365.0,,,
422,133,6,3,,,,,,,364.0,,,
423,134,6,3,,,,,,,365.0,,,
424,132,4,3,,,,,,,371.0,,,
425,132,4,3,,,,,,,371.0,,,
426,132,4,3,,,,,,,372.0,,,
427,132,4,3,,,,,,,371.0,,,
428,132,4,3,,,,,,,371.0,,,
429,132,4,3,,,,,,,370.0,,,
430,133,4,3,,,,,,,371.0,,,
431,133,4,3,,,,,,,371.0,,,
432,136,4,3,,,,,,,371.0,,,
433,136,4,3,,,,,,,371.0,,,
434,136,4,3,,,,,,,371.0,,,
435,136,4,3,,,,,,,370.0,,,
436,136,4,3,,,,,,,370.0,,,
437,136,4,3,,,,,,,370.0,,,
438,137,4,3,,,,,,,370.0,,,
439,137,4,3,,,,,,,370.0,,,
440,137,4,3,,,,,,,375.0,,,
441,139,4,3,,,,,,,375.0,,,
442,141,4,3,,,,,,,371.0,,,
443,141,4,3,,,,,,,371.0,,,
444,142,4,3,,,,,,,371.0,,,
445,142,4,3,,,,,,,371.0,,,
446,142,4,3,,,,,,,371.0,,,
447,142,4,3,,,,,,,371.0,,,
448,142,4,3,,,,,,,371.0,,,
449,142,4,3,,,,,,,371.0,,,
450,139,2,3,,,,,,,379.0,,,
451,139,2,3,,,,,,,379.0,,,
452,137,2,3,,,,,,,383.0,,,
453,137,2,3,,,,,,,383.0,,,
454,137,2,3,,,,,,,383.0,,,
455,137,2,3,,,,,,,383.0,,,
456,138,2,3,,,,,,,385.0,,,
457,137,2,3,,,,,,,383.0,,,
458,136,4,3,,,,,,,383.0,,,
459,135,4,3,,,,,,,383.0,,,
460,134,4,3,,,,,,,387.0,,,
461,134,4,3,,,,,,,387.0,,,
462,134,4,3,,,,,,,389.0,,,
463,134,4,3,,,,,,,389.0,,,
464,133,4,3,,,,,,,392.0,,,
465,133,4,3,,,,,,,393.0,,,
466,134,4,3,,,,,,,394.0,,,
467,134,4,3,,,,,,,394.0,,,
468,132,4,3,,,,,,,397.0,,,
469,132,4,3,,,,,,,398.0,,,
470,134,4,3,,,,,,,394.0,,,
471,134,4,3,,,,,,,394.0,,,
472,136,4,3,,,,,,,396.0,,,
473,136,4,3,,,,,,,396.0,,,
474,137,4,3,,,,,,,397.0,,,
475,137,4,3,,,,,,,396.0,,,
476,129,4,3,,,,,,,405.0,,,
477,129,4,3,,,,,,,407.0,,,
478,133,4,3,,,,,,,405.0,,,
479,133,4,3,,,,,,,405.0,,,
480,133,4,3,,,,,,,405.0,,,
481,136,4,3,,,,,,,401.0,,,
482,137,4,3,,,,,,,400.0,,,
483,138,4,3,,,,,,,400.0,,,
484,139,4,3,,,,,,,400.0,,,
485,139,4,3,,,,,,,400.0,,,
486,139,4,3,,,,,,,400.0,,,
487,139,4,3,,,,,,,400.0,,,
488,136,2,3,,,,,,,409.0,,,
489,136,2,3,,,,,,,409.0,,,
490,140,2,3,,,,,,,410.0,,,
491,140,2,3,,,,,,,410.0,,,
492,141,2,3,,,,,,,410.0,,,
493,141,2,3,,,,,,,410.0,,,
494,142,2,3,,,,,,,409.0,,,
495,142,2,3,,,,,,,409.0,,,
496,149,2,,,,,,,,405.0,,,
497,148,2,,,,,,,,405.0,,,
498,148,4,,,,,,,,405.0,,,
499,148,4,,,,,,,,405.0,,,
500,149,4,,,,,,,,405.0,,,
501,149,4,,,,,,,,405.0,,,
502,148,4,,,,,,,,407.0,,,
503,148,4,,,,,,,,406.0,,,
504,147,4,,,,,,,,409.0,,,
505,150,4,,,,,,,,407.0,,,
506,151,4,,,,,,,,407.0,,,
507,151,4,,,,,,,,406.0,,,
508,151,4,,,,,,,,407.0,,,
509,151,4,,,,,,,,407.0,,,
510,152,2,,,,,,,,411.0,,,
511,151,2,,,,,,,,412.0,,,
512,152,2,,,,,,,,412.0,,,
513,154,2,,,,,,,,412.0,,,
514,154,2,,,,,,,,413.0,,,
515,155,2,,,,,,,,413.0,,,
516,155,2,,,,,,,,413.0,,,
517,155,2,,,,,,,,413.0,,,
518,156,2,,,,,,,,413.0,,,
519,155,2,,,,,,,,413.0,,,
520,152,2,,,,,,,,418.0,,,
521,153,2,,,,,,,,416.0,,,
522,155,2,,,,,,,,418.0,,,
523,155,2,,,,,,,,418.0,,,
524,155,2,,,,,,,,417.0,,,
525,157,2,,,,,,,,416.0,,,
526,158,2,,,,,,,,417.0,,,
527,158,2,,,,,,,,417.0,,,
528,157,2,,,,,,,,420.0,,,
529,157,2,,,,,,,,418.0,,,
530,157,2,,,,,,,,419.0,,,
531,155,2,,,,,,,,422.0,,,
532,157,5,,,,,,,,417.0,,,
533,157,5,,,,,,,,417.0,,,
534,156,5,,,,,,,,420.0,,,
535,156,5,,,,,,,,420.0,,,
536,156,5,,,,,,,,423.0,,,
537,156,5,,,,,,,,424.0,,,
538,156,5,,,,,,,,424.0,,,
539,156,5,,,,,,,,423.0,,,
540,154,5,,,,,,,,438.0,,,
541,154,5,,,,,,,,438.0,,,
542,154,5,,,,,,,,438.0,,,
543,155,5,,,,,,,,438.0,,,
544,155,5,,,,,,,,439.0,,,
545,155,5,,,,,,,,439.0,,,
546,153,7,,,,,,,,441.0,,,
547,153,7,,,,,,,,441.0,,,
548,153,7,,,,,,,,442.0,,,
549,153,7,,,,,,,,442.0,,,
550,153,7,,,,,,,,443.0,,,
551,153,7,,,,,,,,443.0,,,
552,152,7,,,,,,,,452.0,,,
553,152,7,,,,,,,,451.0,,,
554,152,7,,,,,,,,451.0,,,
555,153,7,,,,,,,,449.0,,,
556,154,7,,,,,,,,451.0,,,
557,154,7,,,,,,,,451.0,,,
558,156,11,,,,,,,,445.0,,,
559,156,11,,,,,,,,445.0,,,
560,153,11,,,,,,,,457.0,,,
561,153,11,,,,,,,,457.0,,,
562,152,11,,,,,,,,457.0,,,
563,152,11,,,,,,,,456.0,,,
564,152,11,,,,,,,,455.0,,,
565,152,13,,,,,,,,452.0,,,
566,152,13,,,,,,,,452.0,,,
567,153,13,,,,,,,,452.0,,,
568,154,13,,,,,,,,452.0,,,
569,154,13,,,,,,,,452.0,,,
570,151,13,,,,,,,,465.0,,,
571,151,13,,,,,,,,465.0,,,
572,151,13,,,,,,,,464.0,,,
573,151,13,,,,,,,,464.0,,,
574,151,13,,,,,,,,464.0,,,
575,153,13,,,,,,,,461.0,,,
576,154,15,,,,,,,,463.0,,,
577,158,15,,,,,,,,458.0,,,
578,158,15,,,,,,,,457.0,,,
579,157,15,,,,,,,,457.0,,,
580,158,15,,,,,,,,460.0,,,
581,158,15,,,,,,,,459.0,,,
582,160,15,,,,,,,,459.0,,,
583,160,15,,,,,,,,459.0,,,
584,160,15,,,,,,,,459.0,,,
585,160,15,,,,,,,,459.0,,,
586,160,15,,,,,,,,459.0,,,
587,159,15,,,,,,,,459.0,,,
588,157,15,,,,,,,,465.0,,,
589,159,17,,,,,,,,460.0,,,
590,160,17,,,,,,,,460.0,,,
591,160,17,,,,,,,,460.0,,,
592,161,17,,,,,,,,463.0,,,
593,161,19,,,,,,,,459.0,,,
594,161,19,,,,,,,,465.0,,,
595,162,17,,,,,,,,464.0,,,
596,162,17,,,,,,,,464.0,,,
597,161,17,,,,,,,,464.0,,,
598,161,17,,,,,,,,463.0,,,
599,161,17,,,,,,,,463.0,,,
600,163,17,,,,,,,,463.0,,,
601,163,17,,,,,,,,463.0,,,
602,164,17,,,,,,,,463.0,,,
603,164,17,,,,,,,,464.0,,,
604,164,17,,,,,,,,463.0,,,
605,164,17,,,,,,,,463.0,,,
606,164,17,,,,,,,,463.0,,,
607,164,17,,,,,,,,462.0,,,
608,164,17,,,,,,,,462.0,,,
609,164,17,,,,,,,,462.0,,,
610,164,19,,,,,,,,462.0,,,
611,163,19,,,,,,,,462.0,,,
612,164,19,,,,,,,,461.0,,,
613,164,19,,,,,,,,461.0,,,
614,163,19,,,,,,,,463.0,,,
615,163,19,,,,,,,,463.0,,,
616,161,19,,,,,,,,467.0,,,
617,161,19,,,,,,,,467.0,,,
618,161,19,,,,,,,,467.0,,,
619,161,19,,,,,,,,466.0,,,
620,160,19,,,,,,,,466.0,,,
621,159,19,,,,,,,,466.0,,,
622,160,19,,,,,,,,466.0,,,
623,160,19,,,,,,,,466.0,,,
624,157,19,,,,,,,,470.0,,,
625,157,19,,,,,,,,470.0,,,
626,158,19,,,,,,,,469.0,,,
627,158,19,,,,,,,,468.0,,,
628,159,19,,,,,,,,468.0,,,
629,159,19,,,,,,,,467.0,,,
630,159,19,,,,,,,,471.0,,,
631,158,19,,,,,,,,471.0,,,
632,160,19,,,,,,,,469.0,,,
633,160,19,,,,,,,,469.0,,,
634,159,19,,,,,,,,469.0,,,
635,159,19,,,,,,,,469.0,,,
636,160,21,,,,,,,,469.0,,,
637,158,21,,,,,,,,472.0,,,
638,158,21,,,,,,,,472.0,,,
639,158,21,,,,,,,,473.0,,,
640,160,21,,,,,,,,475.0,,,
641,160,21,,,,,,,,475.0,,,
642,161,21,,,,,,,,474.0,,,
643,161,21,,,,,,,,473.0,,,
644,161,21,,,,,,,,473.0,,,
645,161,21,,,,,,,,473.0,,,
646,161,21,,,,,,,,472.0,,,
647,161,21,,,,,,,,472.0,,,
648,162,19,,,,,,,,478.0,,,
649,162,19,,,,,,,,477.0,,,
650,162,19,,,,,,,,477.0,,,
651,161,19,,,,,,,,476.0,,,
652,161,19,,,,,,,,479.0,,,
653,161,19,,,,,,,,479.0,,,
654,161,19,,,,,,,,479.0,,,
655,163,19,,,,,,,,475.0,,,
656,163,21,,,,,,,,475.0,,,
657,163,21,,,,,,,,475.0,,,
658,163,21,,,,,,,,475.0,,,
659,163,21,,,,,,,,475.0,,,
660,161,21,,,,,,,,483.0,,,
661,161,21,,,,,,,,483.0,,,
662,162,21,,,,,,,,483.0,,,
663,164,21,,,,,,,,480.0,,,
664,164,21,,,,,,,,481.0,,,
665,166,21,,,,,,,,479.0,,,
666,166,21,,,,,,,,479.0,,,
667,165,21,,,,,,,,479.0,,,
668,166,21,,,,,,,,478.0,,,
669,165,21,,,,,,,,478.0,,,
670,165,21,,,,,,,,478.0,,,
671,165,21,,,,,,,,478.0,,,
672,165,21,,,,,,,,480.0,,,
673,165,21,,,,,,,,480.0,,,
674,165,21,,,,,,,,480.0,,,
675,167,21,,,,,,,,481.0,,,
676,167,21,,,,,,,,482.0,,,
677,167,21,,,,,,,,482.0,,,
678,166,21,,,,,,,,484.0,,,
679,166,21,,,,,,,,483.0,,,
680,167,21,,,,,,,,484.0,,,
681,164,21,,,,,,,,488.0,,,
682,166,21,,,,,,,,488.0,,,
683,167,21,,,,,,,,486.0,,,
684,168,19,,,,,,,,489.0,,,
685,169,19,,,,,,,,488.0,,,
686,172,19,,,,,,,,488.0,,,
687,172,19,,,,,,,,488.0,,,
688,173,19,,,,,,,,489.0,,,
689,173,19,,,,,,,,489.0,,,
690,174,19,,,,,,,,489.0,,,
691,174,19,,,,,,,,489.0,,,
