day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
173,66,4,,,,,,214.0,,,,,,
174,67,4,,,,,,215.0,,,,,,
175,68,4,,,,,,216.0,,,,,,
176,69,4,,,,,,220.0,,,,,,
177,69,4,,,,,,221.0,,,,,,
178,73,4,,,,,,220.0,,,,,,
179,74,4,,,,,,220.0,,,,,,
180,74,4,,,,,,229.0,,,,,,
181,78,4,,,,,,229.0,,,,,,
182,78,4,,,,,,229.0,,,,,,
183,78,4,,,,,,233.0,,,,,,
184,76,4,,,,,,235.0,,,,,,
185,77,4,,,,,,235.0,,,,,,
186,78,4,,,,,,234.0,,,,,,
187,78,4,,,,,,235.0,,,,,,
188,78,4,,,,,,236.0,,,,,,
189,79,4,,,,,,236.0,,,,,,
190,80,4,,,,,,236.0,,,,,,
191,80,4,,,,,,236.0,,,,,,
192,79,4,,,,,,241.0,,,,,,
193,79,4,,,,,,241.0,,,,,,
194,81,4,,,,,,241.0,,,,,,
195,81,4,,,,,,241.0,,,,,,
196,81,4,,,,,,242.0,,,,,,
197,83,4,,,,,,242.0,,,,,,
198,83,4,,,,,,245.0,,,,,,
199,82,4,,,,,,248.0,,,,,,
200,85,4,,,,,,251.0,,,,,,
201,87,4,,,,,,251.0,,,,,,
202,90,4,,,,,,255.0,,,,,,
203,89,4,,,,,,257.0,,,,,,
204,91,4,,,,,,258.0,,,,,,
205,91,4,,,,,,259.0,,,,,,
206,91,4,,,,,,260.0,,,,,,
207,93,4,,,,,,260.0,,,,,,
208,94,4,,,,,,265.0,,,,,,
209,94,4,,,,,,265.0,,,,,,
210,97,4,,,,,,267.0,,,,,,
211,98,4,,,,,,267.0,,,,,,
212,98,4,,,,,,267.0,,,,,,
213,98,4,,,,,,267.0,,,,,,
214,98,4,,,,,,268.0,,,,,,
215,98,4,,,,,,269.0,,,,,,
216,99,4,,,,,,270.0,,,,,,
217,99,4,,,,,,270.0,,,,,,
218,101,4,,,,,,270.0,,,,,,
219,101,4,,,,,,270.0,,,,,,
220,100,4,,,,,,,276.0,,,,,
221,100,4,,,,,,,276.0,,,,,
222,82,,,,,,,,299.0,,,,,
223,83,,,,,,,,299.0,,,,,
224,84,,,,,,,,300.0,,,,,
225,83,,,,,,,,302.0,,,,,
226,83,,,,,,,,302.0,,,,,
227,84,,,,,,,,302.0,,,,,
228,87,,,,,,,,304.0,,,,,
229,87,,,,,,,,304.0,,,,,
230,87,2,,,,,,,306.0,,,,,
231,87,2,,,,,,,307.0,,,,,
232,87,2,,,,,,,307.0,,,,,
233,87,2,,,,,,,307.0,,,,,
234,88,2,,,,,,,309.0,,,,,
235,88,2,,,,,,,310.0,,,,,
236,88,2,,,,,,,313.0,,,,,
237,88,2,,,,,,,313.0,,,,,
238,89,2,,,,,,,315.0,,,,,
239,89,2,,,,,,,315.0,,,,,
240,89,2,,,,,,,316.0,,,,,
241,89,2,,,,,,,316.0,,,,,
242,100,5,,,,,,,302.0,,,,,
243,100,5,,,,,,,302.0,,,,,
244,100,5,,,,,,,302.0,,,,,
245,101,5,,,,,,,302.0,,,,,
246,102,5,,,,,,,301.0,,,,,
247,102,5,,,,,,,301.0,,,,,
248,103,5,,,,,,,305.0,,,,,
249,105,5,,,,,,,306.0,,,,,
250,106,5,,,,,,,307.0,,,,,
251,106,5,,,,,,,307.0,,,,,
252,107,5,,,,,,,307.0,,,,,
253,107,5,,,,,,,307.0,,,,,
254,109,7,,,,,,,307.0,,,,,
255,105,13,,,,,,,307.0,,,,,
256,105,13,,,,,,,307.0,,,,,
257,106,13,,,,,,,306.0,,,,,
258,107,13,,,,,,,306.0,,,,,
259,107,5,,,,,,,316.0,,,,,
260,107,5,,,,,,,319.0,,,,,
261,107,5,,,,,,,320.0,,,,,
262,106,5,,,,,,,325.0,,,,,
263,107,5,,,,,,,326.0,,,,,
264,107,5,,,,,,,326.0,,,,,
265,108,5,,,,,,,326.0,,,,,
266,108,5,,,,,,,326.0,,,,,
267,109,5,,,,,,,328.0,,,,,
268,109,5,,,,,,,330.0,,,,,
269,109,5,,,,,,,330.0,,,,,
270,110,5,,,,,,,331.0,,,,,
271,110,5,,,,,,,331.0,,,,,
272,111,5,,,,,,,333.0,,,,,
273,112,5,,,,,,,333.0,,,,,
274,113,5,,,,,,,334.0,,,,,
275,113,5,,,,,,,334.0,,,,,
276,114,5,,,,,,,336.0,,,,,
277,115,5,,,,,,,337.0,,,,,
278,117,5,,,,,,,337.0,,,,,
279,118,3,,,,,,,341.0,,,,,
280,119,3,,,,,,,343.0,,,,,
281,119,3,,,,,,,344.0,,,,,
282,121,3,,,,,,,344.0,,,,,
283,121,3,,,,,,,344.0,,,,,
284,122,2,,,,,,,347.0,,,,,
285,118,2,,,,,,,352.0,,,,,
286,119,2,,,,,,,352.0,,,,,
287,119,2,,,,,,,354.0,,,,,
288,120,2,,,,,,,357.0,,,,,
289,120,2,,,,,,,357.0,,,,,
290,121,2,,,,,,,357.0,,,,,
291,121,2,,,,,,,357.0,,,,,
292,123,2,,,,,,,357.0,,,,,
293,124,2,,,,,,,357.0,,,,,
294,124,2,,,,,,,359.0,,,,,
295,124,2,,,,,,,359.0,,,,,
296,124,2,,,,,,,359.0,,,,,
297,124,2,,,,,,,361.0,,,,,
298,125,2,,,,,,,361.0,,,,,
299,126,2,,,,,,,362.0,,,,,
300,129,2,,,,,,,362.0,,,,,
301,130,2,,,,,,,361.0,,,,,
302,129,2,,,,,,,364.0,,,,,
303,130,2,,,,,,,364.0,,,,,
304,129,2,,,,,,,367.0,,,,,
305,130,2,,,,,,,369.0,,,,,
306,134,2,,,,,,,370.0,,,,,
307,137,2,,,,,,,370.0,,,,,
308,140,2,,,,,,,370.0,,,,,
309,141,2,,,,,,,370.0,,,,,
310,140,2,,,,,,,374.0,,,,,
311,140,2,,,,,,,374.0,,,,,
312,140,2,,,,,,,374.0,,,,,
313,140,2,,,,,,,374.0,,,,,
314,143,2,,,,,,,374.0,,,,,
315,143,4,,,,,,,374.0,,,,,
316,144,4,,,,,,,374.0,,,,,
317,144,4,,,,,,,374.0,,,,,
318,144,4,,,,,,,373.0,,,,,
319,145,4,,,,,,,373.0,,,,,
320,147,6,,,,,,,377.0,,,,,
321,148,6,,,,,,,377.0,,,,,
322,147,6,,,,,,,379.0,,,,,
323,147,6,,,,,,,379.0,,,,,
324,144,6,,,,,,,385.0,,,,,
325,144,6,,,,,,,385.0,,,,,
326,144,6,,,,,,,386.0,,,,,
327,144,6,,,,,,,386.0,,,,,
328,145,6,,,,,,,387.0,,,,,
329,146,6,,,,,,,387.0,,,,,
330,145,6,,,,,,,389.0,,,,,
331,145,6,,,,,,,389.0,,,,,
332,146,6,,,,,,,390.0,,,,,
333,146,6,,,,,,,391.0,,,,,
334,149,6,,,,,,,392.0,,,,,
335,149,6,,,,,,,393.0,,,,,
336,151,6,,,,,,,393.0,,,,,
337,151,6,,,,,,,393.0,,,,,
338,151,6,,,,,,,394.0,,,,,
339,150,6,,,,,,,397.0,,,,,
340,150,6,,,,,,,397.0,,,,,
341,151,6,,,,,,,397.0,,,,,
342,153,6,,,,,,,397.0,,,,,
343,153,6,,,,,,,397.0,,,,,
344,154,6,,,,,,,400.0,,,,,
345,154,6,,,,,,,401.0,,,,,
346,154,6,,,,,,,402.0,,,,,
347,154,6,,,,,,,403.0,,,,,
348,154,6,,,,,,,405.0,,,,,
349,155,6,,,,,,,405.0,,,,,
350,155,6,,,,,,,405.0,,,,,
351,155,6,,,,,,,406.0,,,,,
352,155,6,,,,,,,409.0,,,,,
353,155,6,,,,,,,408.0,,,,,
354,158,6,,,,,,,408.0,,,,,
355,158,6,,,,,,,408.0,,,,,
356,158,6,,,,,,,408.0,,,,,
357,158,6,,,,,,,409.0,,,,,
358,160,6,,,,,,,410.0,,,,,
359,160,6,,,,,,,411.0,,,,,
360,161,6,,,,,,,415.0,,,,,
361,161,6,,,,,,,416.0,,,,,
362,162,6,,,,,,,417.0,,,,,
363,162,6,,,,,,,417.0,,,,,
364,161,8,,,,,,,417.0,,,,,
365,161,8,,,,,,,417.0,,,,,
366,162,8,,,,,,,418.0,,,,,
367,162,8,,,,,,,418.0,,,,,
368,164,8,,,,,,,418.0,,,,,
369,164,8,,,,,,,418.0,,,,,
370,164,8,,,,,,,418.0,,,,,
371,164,8,,,,,,,418.0,,,,,
372,164,8,,,,,,,418.0,,,,,
373,164,8,,,,,,,418.0,,,,,
374,164,8,,,,,,,418.0,,,,,
375,161,8,,,,,,,423.0,,,,,
376,161,8,,,,,,,424.0,,,,,
377,161,8,,,,,,,424.0,,,,,
378,160,8,,,,,,,426.0,,,,,
379,160,8,,,,,,,426.0,,,,,
380,161,8,,,,,,,426.0,,,,,
381,161,8,,,,,,,426.0,,,,,
382,161,8,,,,,,,426.0,,,,,
383,161,8,,,,,,,426.0,,,,,
384,159,8,,,,,,,429.0,,,,,
385,160,8,,,,,,,429.0,,,,,
386,160,8,,,,,,,429.0,,,,,
387,160,8,,,,,,,430.0,,,,,
388,162,8,,,,,,,429.0,,,,,
389,162,8,,,,,,,429.0,,,,,
390,162,8,,,,,,,429.0,,,,,
391,162,8,,,,,,,429.0,,,,,
392,162,8,,,,,,,432.0,,,,,
393,162,8,,,,,,,432.0,,,,,
394,164,8,,,,,,,432.0,,,,,
395,164,8,,,,,,,432.0,,,,,
396,165,8,,,,,,,432.0,,,,,
397,165,8,,,,,,,432.0,,,,,
398,166,8,,,,,,,432.0,,,,,
399,166,8,,,,,,,432.0,,,,,
400,166,10,,,,,,,432.0,,,,,
401,166,10,,,,,,,432.0,,,,,
402,166,10,,,,,,,432.0,,,,,
403,166,10,,,,,,,432.0,,,,,
404,167,10,,,,,,,433.0,,,,,
405,167,10,,,,,,,433.0,,,,,
406,167,10,,,,,,,433.0,,,,,
407,167,10,,,,,,,433.0,,,,,
408,167,10,,,,,,,437.0,,,,,
409,167,10,,,,,,,437.0,,,,,
410,168,10,,,,,,,438.0,,,,,
411,168,10,,,,,,,438.0,,,,,
412,169,10,,,,,,,439.0,,,,,
413,169,10,,,,,,,439.0,,,,,
414,168,12,,,,,,,439.0,,,,,
415,168,12,,,,,,,439.0,,,,,
416,168,10,,,,,,,445.0,,,,,
417,169,10,,,,,,,443.0,,,,,
418,169,10,,,,,,,443.0,,,,,
419,169,10,,,,,,,443.0,,,,,
420,166,10,,,,,,,,452.0,,,,
421,166,10,,,,,,,,452.0,,,,
422,166,10,,,,,,,,452.0,,,,
423,167,10,,,,,,,,453.0,,,,
424,168,10,,,,,,,,454.0,,,,
425,168,10,,,,,,,,454.0,,,,
426,168,10,,,,,,,,455.0,,,,
427,168,10,,,,,,,,455.0,,,,
428,168,10,,,,,,,,455.0,,,,
429,168,10,,,,,,,,455.0,,,,
430,169,10,,,,,,,,456.0,,,,
431,171,10,,,,,,,,453.0,,,,
432,174,10,,,,,,,,453.0,,,,
433,174,10,,,,,,,,453.0,,,,
434,174,10,,,,,,,,453.0,,,,
435,174,10,,,,,,,,453.0,,,,
436,174,10,,,,,,,,452.0,,,,
437,174,10,,,,,,,,452.0,,,,
438,175,10,,,,,,,,452.0,,,,
439,175,10,,,,,,,,452.0,,,,
440,175,10,,,,,,,,457.0,,,,
441,177,10,,,,,,,,457.0,,,,
442,177,10,,,,,,,,457.0,,,,
443,177,10,,,,,,,,457.0,,,,
444,178,10,,,,,,,,457.0,,,,
445,178,10,,,,,,,,457.0,,,,
446,179,10,,,,,,,,455.0,,,,
447,179,10,,,,,,,,455.0,,,,
448,179,10,,,,,,,,455.0,,,,
449,179,10,,,,,,,,455.0,,,,
450,178,10,,,,,,,,460.0,,,,
451,178,10,,,,,,,,460.0,,,,
452,177,10,,,,,,,,463.0,,,,
453,177,10,,,,,,,,463.0,,,,
454,177,10,,,,,,,,463.0,,,,
455,177,10,,,,,,,,463.0,,,,
456,178,10,,,,,,,,466.0,,,,
457,178,10,,,,,,,,466.0,,,,
458,178,10,,,,,,,,467.0,,,,
459,178,10,,,,,,,,467.0,,,,
460,176,10,,,,,,,,472.0,,,,
461,176,10,,,,,,,,472.0,,,,
462,176,10,,,,,,,,474.0,,,,
463,176,10,,,,,,,,474.0,,,,
464,175,10,,,,,,,,477.0,,,,
465,175,10,,,,,,,,478.0,,,,
466,177,10,,,,,,,,478.0,,,,
467,177,10,,,,,,,,478.0,,,,
468,177,8,,,,,,,,481.0,,,,
469,177,8,,,,,,,,482.0,,,,
470,177,8,,,,,,,,482.0,,,,
471,177,8,,,,,,,,482.0,,,,
472,179,8,,,,,,,,484.0,,,,
473,179,8,,,,,,,,484.0,,,,
474,180,8,,,,,,,,485.0,,,,
475,180,8,,,,,,,,485.0,,,,
476,169,8,,,,,,,,497.0,,,,
477,169,8,,,,,,,,499.0,,,,
478,170,8,,,,,,,,501.0,,,,
479,170,8,,,,,,,,501.0,,,,
480,170,8,,,,,,,,501.0,,,,
481,170,8,,,,,,,,501.0,,,,
482,171,8,,,,,,,,501.0,,,,
483,172,8,,,,,,,,501.0,,,,
484,173,8,,,,,,,,501.0,,,,
485,173,8,,,,,,,,501.0,,,,
486,174,8,,,,,,,,501.0,,,,
487,174,8,,,,,,,,501.0,,,,
488,174,8,,,,,,,,505.0,,,,
489,174,8,,,,,,,,505.0,,,,
490,178,8,,,,,,,,506.0,,,,
491,178,8,,,,,,,,506.0,,,,
492,179,8,,,,,,,,506.0,,,,
493,179,8,,,,,,,,506.0,,,,
494,180,8,,,,,,,,506.0,,,,
495,181,8,,,,,,,,504.0,,,,
496,183,8,,,,,,,,505.0,,,,
497,183,8,,,,,,,,505.0,,,,
498,184,8,,,,,,,,507.0,,,,
499,184,8,,,,,,,,507.0,,,,
500,185,8,,,,,,,,507.0,,,,
501,185,8,,,,,,,,507.0,,,,
502,183,8,,,,,,,,511.0,,,,
503,183,8,,,,,,,,511.0,,,,
504,183,8,,,,,,,,513.0,,,,
505,185,8,,,,,,,,513.0,,,,
506,186,8,,,,,,,,513.0,,,,
507,186,8,,,,,,,,513.0,,,,
508,185,10,,,,,,,,513.0,,,,
509,185,10,,,,,,,,513.0,,,,
510,185,10,,,,,,,,516.0,,,,
511,184,10,,,,,,,,518.0,,,,
512,185,10,,,,,,,,517.0,,,,
513,187,10,,,,,,,,517.0,,,,
514,187,10,,,,,,,,518.0,,,,
515,188,10,,,,,,,,518.0,,,,
516,188,10,,,,,,,,518.0,,,,
517,188,10,,,,,,,,518.0,,,,
518,189,10,,,,,,,,518.0,,,,
519,189,10,,,,,,,,518.0,,,,
520,185,10,,,,,,,,525.0,,,,
521,185,10,,,,,,,,525.0,,,,
522,187,10,,,,,,,,527.0,,,,
523,187,10,,,,,,,,527.0,,,,
524,187,10,,,,,,,,526.0,,,,
525,188,10,,,,,,,,527.0,,,,
526,189,10,,,,,,,,528.0,,,,
527,189,10,,,,,,,,528.0,,,,
528,190,10,,,,,,,,529.0,,,,
529,190,10,,,,,,,,529.0,,,,
530,190,10,,,,,,,,530.0,,,,
531,187,10,,,,,,,,535.0,,,,
532,188,10,,,,,,,,535.0,,,,
533,188,10,,,,,,,,535.0,,,,
534,188,10,,,,,,,,537.0,,,,
535,188,10,,,,,,,,537.0,,,,
536,188,10,,,,,,,,540.0,,,,
537,188,10,,,,,,,,541.0,,,,
538,188,10,,,,,,,,541.0,,,,
539,188,12,,,,,,,,538.0,,,,
540,186,12,,,,,,,,553.0,,,,
541,186,12,,,,,,,,553.0,,,,
542,186,12,,,,,,,,554.0,,,,
543,187,12,,,,,,,,554.0,,,,
544,186,12,,,,,,,,559.0,,,,
545,186,12,,,,,,,,558.0,,,,
546,187,12,,,,,,,,560.0,,,,
547,187,12,,,,,,,,560.0,,,,
548,187,12,,,,,,,,561.0,,,,
549,187,12,,,,,,,,561.0,,,,
550,187,12,,,,,,,,562.0,,,,
551,187,12,,,,,,,,562.0,,,,
552,187,12,,,,,,,,570.0,,,,
553,188,12,,,,,,,,568.0,,,,
554,188,12,,,,,,,,568.0,,,,
555,188,12,,,,,,,,568.0,,,,
556,190,12,,,,,,,,569.0,,,,
557,190,12,,,,,,,,569.0,,,,
558,191,12,,,,,,,,569.0,,,,
559,191,12,,,,,,,,569.0,,,,
560,188,12,,,,,,,,583.0,,,,
561,188,12,,,,,,,,583.0,,,,
562,188,12,,,,,,,,583.0,,,,
563,188,12,,,,,,,,583.0,,,,
564,189,12,,,,,,,,583.0,,,,
565,189,12,,,,,,,,584.0,,,,
566,189,12,,,,,,,,583.0,,,,
567,190,12,,,,,,,,583.0,,,,
568,191,12,,,,,,,,583.0,,,,
569,191,12,,,,,,,,583.0,,,,
570,189,12,,,,,,,,595.0,,,,
571,189,12,,,,,,,,595.0,,,,
572,189,12,,,,,,,,595.0,,,,
573,189,12,,,,,,,,595.0,,,,
574,189,12,,,,,,,,595.0,,,,
575,189,12,,,,,,,,595.0,,,,
576,191,12,,,,,,,,599.0,,,,
577,191,12,,,,,,,,599.0,,,,
578,191,12,,,,,,,,599.0,,,,
579,191,12,,,,,,,,599.0,,,,
580,191,12,,,,,,,,602.0,,,,
581,191,12,,,,,,,,602.0,,,,
582,193,12,,,,,,,,601.0,,,,
583,193,12,,,,,,,,601.0,,,,
584,193,12,,,,,,,,601.0,,,,
585,193,12,,,,,,,,601.0,,,,
586,193,12,,,,,,,,601.0,,,,
587,193,12,,,,,,,,601.0,,,,
588,193,12,,,,,,,,605.0,,,,
589,193,12,,,,,,,,605.0,,,,
590,194,12,,,,,,,,604.0,,,,
591,194,12,,,,,,,,604.0,,,,
592,193,12,,,,,,,,609.0,,,,
593,193,12,,,,,,,,609.0,,,,
594,192,12,,,,,,,,616.0,,,,
595,192,12,,,,,,,,616.0,,,,
596,192,12,,,,,,,,616.0,,,,
597,192,12,,,,,,,,616.0,,,,
598,192,12,,,,,,,,616.0,,,,
599,192,12,,,,,,,,616.0,,,,
600,194,12,,,,,,,,617.0,,,,
601,194,12,,,,,,,,617.0,,,,
602,195,12,,,,,,,,617.0,,,,
603,195,12,,,,,,,,618.0,,,,
604,195,12,,,,,,,,618.0,,,,
605,195,12,,,,,,,,618.0,,,,
606,196,12,,,,,,,,616.0,,,,
607,196,12,,,,,,,,616.0,,,,
608,196,12,,,,,,,,616.0,,,,
609,196,12,,,,,,,,616.0,,,,
610,197,12,,,,,,,,617.0,,,,
611,197,12,,,,,,,,617.0,,,,
612,198,12,,,,,,,,617.0,,,,
613,198,12,,,,,,,,617.0,,,,
614,199,12,,,,,,,,618.0,,,,
615,199,12,,,,,,,,618.0,,,,
616,197,10,,,,,,,,625.0,,,,
617,198,10,,,,,,,,623.0,,,,
618,198,10,,,,,,,,623.0,,,,
619,198,10,,,,,,,,623.0,,,,
620,198,10,,,,,,,,623.0,,,,
621,198,10,,,,,,,,623.0,,,,
622,199,10,,,,,,,,623.0,,,,
623,199,10,,,,,,,,623.0,,,,
624,198,10,,,,,,,,625.0,,,,
625,198,10,,,,,,,,625.0,,,,
626,198,10,,,,,,,,626.0,,,,
627,198,10,,,,,,,,626.0,,,,
628,199,10,,,,,,,,626.0,,,,
629,199,10,,,,,,,,626.0,,,,
630,199,10,,,,,,,,629.0,,,,
631,199,10,,,,,,,,629.0,,,,
632,200,10,,,,,,,,629.0,,,,
633,200,10,,,,,,,,629.0,,,,
634,200,10,,,,,,,,629.0,,,,
635,200,10,,,,,,,,629.0,,,,
636,201,12,,,,,,,,630.0,,,,
637,200,12,,,,,,,,632.0,,,,
638,200,12,,,,,,,,632.0,,,,
639,200,12,,,,,,,,633.0,,,,
640,202,12,,,,,,,,635.0,,,,
641,203,12,,,,,,,,633.0,,,,
642,204,12,,,,,,,,633.0,,,,
643,204,12,,,,,,,,633.0,,,,
644,204,12,,,,,,,,633.0,,,,
645,204,12,,,,,,,,633.0,,,,
646,204,12,,,,,,,,633.0,,,,
647,204,12,,,,,,,,633.0,,,,
648,204,12,,,,,,,,639.0,,,,
649,204,12,,,,,,,,639.0,,,,
650,204,12,,,,,,,,639.0,,,,
651,204,12,,,,,,,,639.0,,,,
652,203,12,,,,,,,,643.0,,,,
653,203,12,,,,,,,,643.0,,,,
654,203,12,,,,,,,,643.0,,,,
655,203,14,,,,,,,,640.0,,,,
656,204,14,,,,,,,,641.0,,,,
657,204,14,,,,,,,,641.0,,,,
658,204,14,,,,,,,,641.0,,,,
659,204,14,,,,,,,,641.0,,,,
660,204,14,,,,,,,,647.0,,,,
661,204,14,,,,,,,,647.0,,,,
662,205,14,,,,,,,,647.0,,,,
663,205,14,,,,,,,,647.0,,,,
664,205,14,,,,,,,,648.0,,,,
665,204,14,,,,,,,,650.0,,,,
666,204,14,,,,,,,,650.0,,,,
667,204,14,,,,,,,,650.0,,,,
668,205,14,,,,,,,,650.0,,,,
669,205,14,,,,,,,,650.0,,,,
