day_counter,0,1,2,3,4,5,6,7,8,9,10,11
192,72,6,,,,,228.0,,,,,
193,72,6,,,,,228.0,,,,,
194,74,6,,,,,228.0,,,,,
195,74,6,,,,,228.0,,,,,
196,73,6,,,,,231.0,,,,,
197,75,6,,,,,231.0,,,,,
198,76,6,,,,,233.0,,,,,
199,74,6,,,,,236.0,,,,,
200,77,6,,,,,239.0,,,,,
201,79,6,,,,,239.0,,,,,
202,82,6,,,,,243.0,,,,,
203,81,6,,,,,,245.0,,,,
204,83,6,,,,,,246.0,,,,
205,82,8,,,,,,246.0,,,,
206,82,8,,,,,,247.0,,,,
207,84,8,,,,,,247.0,,,,
208,84,8,,,,,,253.0,,,,
209,84,8,,,,,,252.0,,,,
210,87,8,,,,,,254.0,,,,
211,88,8,,,,,,254.0,,,,
212,88,8,,,,,,254.0,,,,
213,88,8,,,,,,254.0,,,,
214,88,8,,,,,,255.0,,,,
215,88,8,,,,,,255.0,,,,
216,89,8,,,,,,256.0,,,,
217,90,8,,,,,,254.0,,,,
218,92,8,,,,,,254.0,,,,
219,92,8,,,,,,254.0,,,,
220,89,8,,,,,,262.0,,,,
221,89,8,,,,,,262.0,,,,
222,74,6,,,,,,,280.0,,,
223,75,6,,,,,,,280.0,,,
224,76,6,,,,,,,282.0,,,
225,76,6,,,,,,,283.0,,,
226,76,6,,,,,,,283.0,,,
227,77,6,,,,,,,283.0,,,
228,80,6,,,,,,,285.0,,,
229,80,6,,,,,,,285.0,,,
230,81,6,,,,,,,288.0,,,
231,81,6,,,,,,,289.0,,,
232,81,6,,,,,,,288.0,,,
233,82,6,,,,,,,286.0,,,
234,83,6,,,,,,,288.0,,,
235,83,6,,,,,,,289.0,,,
236,83,6,,,,,,,292.0,,,
237,83,6,,,,,,,292.0,,,
238,84,6,,,,,,,294.0,,,
239,84,6,,,,,,,294.0,,,
240,84,6,,,,,,,294.0,,,
241,84,6,,,,,,,294.0,,,
242,84,6,,,,,,,295.0,,,
243,84,6,,,,,,,294.0,,,
244,84,6,,,,,,,295.0,,,
245,85,6,,,,,,,295.0,,,
246,86,6,,,,,,,295.0,,,
247,86,6,,,,,,,295.0,,,
248,88,6,,,,,,,298.0,,,
249,90,6,,,,,,,299.0,,,
250,91,6,,,,,,,300.0,,,
251,91,6,,,,,,,300.0,,,
252,92,6,,,,,,,300.0,,,
253,92,6,,,,,,,300.0,,,
254,95,6,,,,,,,301.0,,,
255,95,6,,,,,,,303.0,,,
256,103,12,,,,,,,288.0,,,
257,104,12,,,,,,,288.0,,,
258,105,12,,,,,,,288.0,,,
259,104,12,,,,,,,291.0,,,
260,104,12,,,,,,,294.0,,,
261,105,12,,,,,,,293.0,,,
262,102,10,,,,,,,302.0,,,
263,103,10,,,,,,,302.0,,,
264,103,10,,,,,,,302.0,,,
265,104,10,,,,,,,302.0,,,
266,104,10,,,,,,,302.0,,,
267,105,10,,,,,,,304.0,,,
268,104,10,,,,,,,307.0,,,
269,104,10,,,,,,,307.0,,,
270,106,10,,,,,,,308.0,,,
271,106,10,,,,,,,308.0,,,
272,106,10,,,,,,,311.0,,,
273,107,10,,,,,,,311.0,,,
274,108,10,,,,,,,312.0,,,
275,108,10,,,,,,,312.0,,,
276,109,10,,,,,,,314.0,,,
277,110,10,,,,,,,315.0,,,
278,112,10,,,,,,,315.0,,,
279,112,10,,,,,,,318.0,,,
280,112,10,,,,,,,321.0,,,
281,112,10,,,,,,,322.0,,,
282,114,10,,,,,,,322.0,,,
283,114,10,,,,,,,322.0,,,
284,116,11,,,,,,,323.0,,,
285,112,9,,,,,,,330.0,,,
286,113,9,,,,,,,330.0,,,
287,113,9,,,,,,,331.0,,,
288,112,9,,,,,,,336.0,,,
289,112,9,,,,,,,336.0,,,
290,113,9,,,,,,,336.0,,,
291,113,9,,,,,,,334.0,,,
292,115,9,,,,,,,334.0,,,
293,116,9,,,,,,,334.0,,,
294,116,9,,,,,,,335.0,,,
295,116,9,,,,,,,335.0,,,
296,116,9,,,,,,,335.0,,,
297,116,7,,,,,,,338.0,,,
298,117,7,,,,,,,338.0,,,
299,118,7,,,,,,,339.0,,,
300,121,7,,,,,,,339.0,,,
301,122,7,,,,,,,339.0,,,
302,121,7,,,,,,,342.0,,,
303,122,7,,,,,,,342.0,,,
304,122,7,,,,,,,343.0,,,
305,123,7,,,,,,,345.0,,,
306,127,7,,,,,,,346.0,,,
307,130,7,,,,,,,346.0,,,
308,133,7,,,,,,,346.0,,,
309,134,7,,,,,,,346.0,,,
310,133,9,,,,,,,348.0,,,
311,133,9,,,,,,,348.0,,,
312,133,9,,,,,,,347.0,,,
313,133,9,,,,,,,347.0,,,
314,136,9,,,,,,,345.0,,,
315,136,11,,,,,,,345.0,,,
316,137,11,,,,,,,345.0,,,
317,137,11,,,,,,,345.0,,,
318,137,11,,,,,,,344.0,,,
319,138,11,,,,,,,344.0,,,
320,138,15,,,,,,,348.0,,,
321,139,15,,,,,,,347.0,,,
322,138,15,,,,,,,349.0,,,
323,138,15,,,,,,,349.0,,,
324,137,10,,,,,,,358.0,,,
325,137,10,,,,,,,358.0,,,
326,137,10,,,,,,,359.0,,,
327,137,10,,,,,,,360.0,,,
328,138,10,,,,,,,361.0,,,
329,139,10,,,,,,360.0,,,,
330,136,10,,,,,,,364.0,,,
331,136,10,,,,,,,364.0,,,
332,137,10,3,,,,,,360.0,,,
333,136,10,3,,,,,,362.0,,,
334,139,10,3,,,,,,363.0,,,
335,139,10,3,,,,,,364.0,,,
336,141,10,3,,,,,,364.0,,,
337,141,10,3,,,,,,364.0,,,
338,139,12,3,,,,,,364.0,,,
339,137,12,3,,,,,,368.0,,,
340,137,12,3,,,,,,368.0,,,
341,138,12,3,,,,,,368.0,,,
342,140,12,3,,,,,,368.0,,,
343,140,12,3,,,,,,368.0,,,
344,142,12,3,,,,,,370.0,,,
345,142,12,3,,,,,,371.0,,,
346,142,12,3,,,,,,372.0,,,
347,142,12,3,,,,,,373.0,,,
348,141,10,3,,,,,,378.0,,,
349,142,10,3,,,,,,378.0,,,
350,142,10,3,,,,,,378.0,,,
351,142,10,3,,,,,,379.0,,,
352,142,10,3,,,,,,382.0,,,
353,142,10,3,,,,,,382.0,,,
354,145,10,3,,,,,,382.0,,,
355,145,10,3,,,,,,381.0,,,
356,145,10,3,,,,,,381.0,,,
357,148,10,3,,,,,,378.0,,,
358,150,10,3,,,,,,379.0,,,
359,150,10,3,,,,,,380.0,,,
360,151,10,3,,,,,,384.0,,,
361,151,10,3,,,,,,385.0,,,
362,152,10,3,,,,,,386.0,,,
363,152,10,3,,,,,,386.0,,,
364,151,12,3,,,,,,386.0,,,
365,151,12,3,,,,,,386.0,,,
366,152,13,3,,,,,,386.0,,,
367,152,13,3,,,,,,385.0,,,
368,154,13,3,,,,,,385.0,,,
369,154,13,3,,,,,,385.0,,,
370,154,13,3,,,,,,385.0,,,
371,154,13,3,,,,,,385.0,,,
372,154,13,3,,,,,,385.0,,,
373,154,13,3,,,,,,385.0,,,
374,154,13,3,,,,,,385.0,,,
375,150,14,3,,,,,,390.0,,,
376,150,14,3,,,,,,391.0,,,
377,150,14,3,,,,,,391.0,,,
378,148,14,3,,,,,,394.0,,,
379,148,14,3,,,,,,393.0,,,
380,148,14,3,,,,,,395.0,,,
381,148,14,3,,,,,,395.0,,,
382,148,14,3,,,,,,395.0,,,
383,148,14,3,,,,,,395.0,,,
384,148,12,3,,,,,,398.0,,,
385,149,12,3,,,,,,398.0,,,
386,149,12,3,,,,,,398.0,,,
387,149,12,3,,,,,,399.0,,,
388,150,12,3,,,,,,400.0,,,
389,150,12,3,,,,,,400.0,,,
390,150,12,3,,,,,,400.0,,,
391,150,12,3,,,,,,400.0,,,
392,150,10,3,,,,,,404.0,,,
393,150,10,3,,,,,,404.0,,,
394,152,10,3,,,,,,404.0,,,
395,152,10,3,,,,,,405.0,,,
396,153,10,3,,,,,,405.0,,,
397,153,10,3,,,,,,405.0,,,
398,154,10,3,,,,,,405.0,,,
399,154,10,3,,,,,,405.0,,,
400,155,10,3,,,,,,406.0,,,
401,155,10,3,,,,,,406.0,,,
402,155,10,3,,,,,,406.0,,,
403,155,10,3,,,,,,406.0,,,
404,155,10,3,,,,,,409.0,,,
405,155,10,3,,,,,,409.0,,,
406,155,10,3,,,,,,409.0,,,
407,155,10,3,,,,,,409.0,,,
408,156,10,3,,,,,,412.0,,,
409,156,10,3,,,,,,412.0,,,
410,157,10,3,,,,,,413.0,,,
411,157,10,3,,,,,,413.0,,,
412,158,10,3,,,,,,414.0,,,
413,159,12,3,,,,,410.0,,,,
414,159,12,3,,,,,411.0,,,,
415,159,12,3,,,,,411.0,,,,
416,159,12,3,,,,,415.0,,,,
417,159,12,3,,,,,414.0,,,,
418,159,12,3,,,,,414.0,,,,
419,159,12,3,,,,,413.0,,,,
420,155,14,3,,,,,,421.0,,,
421,155,14,3,,,,,,421.0,,,
422,155,14,3,,,,,,421.0,,,
423,156,14,3,,,,,,422.0,,,
424,157,14,3,,,,,,423.0,,,
425,157,14,3,,,,,,423.0,,,
426,157,14,3,,,,,,424.0,,,
427,157,14,3,,,,,,423.0,,,
428,157,14,3,,,,,,423.0,,,
429,157,14,3,,,,,,423.0,,,
430,158,14,3,,,,,,424.0,,,
431,158,14,3,,,,,,424.0,,,
432,161,14,3,,,,,,424.0,,,
433,162,14,3,,,,,,422.0,,,
434,162,14,3,,,,,,421.0,,,
435,162,14,3,,,,,,421.0,,,
436,162,14,3,,,,,,421.0,,,
437,162,14,3,,,,,,421.0,,,
438,163,14,3,,,,,,420.0,,,
439,163,14,3,,,,,,420.0,,,
440,163,14,3,,,,,,425.0,,,
441,165,14,3,,,,,,425.0,,,
442,165,14,3,,,,,,425.0,,,
443,165,14,3,,,,,,425.0,,,
444,166,14,3,,,,,,425.0,,,
445,166,14,3,,,,,,424.0,,,
446,166,14,3,,,,,,424.0,,,
447,166,14,3,,,,,,424.0,,,
448,166,14,3,,,,,,424.0,,,
449,166,14,3,,,,,,424.0,,,
450,165,12,3,,,,,,431.0,,,
451,165,12,3,,,,,,431.0,,,
452,163,12,3,,,,,,435.0,,,
453,163,12,3,,,,,,435.0,,,
454,163,12,3,,,,,,435.0,,,
455,163,12,3,,,,,,435.0,,,
456,164,12,3,,,,,,438.0,,,
457,164,12,3,,,,,,438.0,,,
458,164,12,3,,,,,,439.0,,,
459,166,12,3,,,,,,436.0,,,
460,166,12,3,,,,,,439.0,,,
461,166,12,3,,,,,,438.0,,,
462,166,12,3,,,,,,440.0,,,
463,168,12,3,,,,,,437.0,,,
464,167,12,3,,,,,,440.0,,,
465,167,12,3,,,,,,441.0,,,
466,168,12,3,,,,,,443.0,,,
467,168,12,3,,,,,,443.0,,,
468,167,12,3,,,,,,445.0,,,
469,167,14,3,,,,,,443.0,,,
470,169,16,3,,,,,,438.0,,,
471,169,16,3,,,,,,437.0,,,
472,171,16,3,,,,,,439.0,,,
473,171,16,3,,,,,,439.0,,,
474,172,16,3,,,,,,439.0,,,
475,172,16,3,,,,,,439.0,,,
476,165,12,3,,,,,,451.0,,,
477,165,12,3,,,,,,453.0,,,
478,166,12,3,,,,,,455.0,,,
479,166,12,3,,,,,,455.0,,,
480,166,12,3,,,,,,455.0,,,
481,166,12,3,,,,,,455.0,,,
482,167,12,3,,,,,,455.0,,,
483,168,12,3,,,,,,455.0,,,
484,169,12,3,,,,,,455.0,,,
485,169,12,3,,,,,,455.0,,,
486,170,12,3,,,,,,455.0,,,
487,170,12,3,,,,,,454.0,,,
488,169,12,3,,,,,,459.0,,,
489,169,12,3,,,,,,459.0,,,
490,173,12,3,,,,,,459.0,,,
491,173,12,3,,,,,,459.0,,,
492,174,12,3,,,,,,459.0,,,
493,174,12,3,,,,,,459.0,,,
494,175,12,3,,,,,,459.0,,,
495,175,12,3,,,,,,459.0,,,
496,177,12,3,,,,,,460.0,,,
497,177,12,3,,,,,,460.0,,,
498,178,12,3,,,,,,461.0,,,
499,178,12,3,,,,,,461.0,,,
500,179,15,3,,,,,,456.0,,,
501,179,15,3,,,,,,456.0,,,
502,178,13,3,,,,,,461.0,,,
503,178,13,3,,,,,,461.0,,,
504,178,13,3,,,,,,463.0,,,
505,180,13,3,,,,,,463.0,,,
506,181,13,3,,,,,,463.0,,,
507,181,13,3,,,,,,462.0,,,
508,181,13,3,,,,,,463.0,,,
509,181,13,3,,,,,,463.0,,,
510,181,11,8,,,,,,463.0,,,
511,180,11,3,,,,,,470.0,,,
512,181,11,3,,,,,,470.0,,,
513,183,11,3,,,,,,470.0,,,
514,183,11,3,,,,,,471.0,,,
515,184,11,3,,,,,,471.0,,,
516,184,11,3,,,,,,471.0,,,
517,185,13,3,,,,,,467.0,,,
518,186,13,3,,,,,,467.0,,,
519,186,13,3,,,,,,466.0,,,
520,182,11,3,,,,,,475.0,,,
521,182,11,3,,,,,,475.0,,,
522,184,11,3,,,,,,477.0,,,
523,184,11,3,,,,,,477.0,,,
524,184,11,3,,,,,,477.0,,,
525,185,11,3,,,,,,478.0,,,
526,186,11,3,,,,,,479.0,,,
527,186,11,3,,,,,,479.0,,,
528,187,11,3,,,,,,480.0,,,
529,187,11,3,,,,,,480.0,,,
530,187,11,3,,,,,,481.0,,,
531,184,11,3,,,,,,486.0,,,
532,185,11,3,,,,,,486.0,,,
533,185,11,3,,,,,,486.0,,,
534,183,11,3,,,,,,489.0,,,
535,183,11,3,,,,,,489.0,,,
536,183,11,3,,,,,,492.0,,,
537,184,11,3,,,,,,491.0,,,
538,184,11,3,,,,,,491.0,,,
539,184,11,3,,,,,,491.0,,,
540,182,11,3,,,,,,505.0,,,
541,182,11,3,,,,,,505.0,,,
542,182,11,3,,,,,,505.0,,,
543,183,11,3,,,,,,505.0,,,
544,182,11,3,,,,,,510.0,,,
545,182,11,3,,,,,,510.0,,,
546,183,11,3,,,,,,512.0,,,
547,183,11,3,,,,,,512.0,,,
548,183,11,3,,,,,,513.0,,,
549,183,11,3,,,,,,513.0,,,
550,184,11,3,,,,,,512.0,,,
551,184,11,3,,,,,,512.0,,,
552,183,6,3,,,,,,526.0,,,
553,183,6,3,,,,,,526.0,,,
554,183,6,3,,,,,,526.0,,,
555,183,6,3,,,,,,526.0,,,
556,185,6,3,,,,,,527.0,,,
557,185,6,3,,,,,,527.0,,,
558,186,6,3,,,,,,527.0,,,
559,186,6,3,,,,,,527.0,,,
560,187,6,3,,,,,,536.0,,,
561,187,6,3,,,,,,536.0,,,
562,187,6,3,,,,,,536.0,,,
563,187,6,3,,,,,,536.0,,,
564,188,6,3,,,,,,536.0,,,
565,188,6,3,,,,,,537.0,,,
566,188,6,3,,,,,,537.0,,,
567,189,6,3,,,,,,537.0,,,
568,190,6,3,,,,,,537.0,,,
569,190,6,3,,,,,,537.0,,,
570,188,6,3,,,,,,549.0,,,
571,189,8,3,,,,,,545.0,,,
572,189,8,3,,,,,,544.0,,,
573,189,8,3,,,,,,544.0,,,
574,189,8,3,,,,,,543.0,,,
575,189,8,3,,,,,,543.0,,,
576,189,12,3,,,,,,545.0,,,
577,189,12,3,,,,,,545.0,,,
578,189,12,3,,,,,,545.0,,,
579,189,12,3,,,,,,545.0,,,
580,187,12,3,,,,,,551.0,,,
581,187,12,3,,,,,,551.0,,,
582,189,12,3,,,,,,551.0,,,
583,189,12,3,,,,,,551.0,,,
584,189,12,3,,,,,,550.0,,,
585,189,12,3,,,,,,550.0,,,
586,189,12,3,,,,,,550.0,,,
587,189,12,3,,,,,,549.0,,,
588,188,8,3,,,,,,558.0,,,
589,188,8,3,,,,,,558.0,,,
590,189,8,3,,,,,,557.0,,,
591,189,8,3,,,,,,557.0,,,
592,188,8,3,,,,,,562.0,,,
593,188,8,3,,,,,,562.0,,,
594,189,6,3,,,,,,569.0,,,
595,189,6,3,,,,,,569.0,,,
596,189,6,3,,,,,,569.0,,,
597,189,6,3,,,,,,569.0,,,
598,189,6,3,,,,,,569.0,,,
599,189,6,3,,,,,,569.0,,,
600,191,6,3,,,,,,569.0,,,
601,191,6,3,,,,,,569.0,,,
602,192,6,3,,,,,,569.0,,,
603,192,6,3,,,,,,570.0,,,
604,192,6,3,,,,,,570.0,,,
605,192,6,3,,,,,,570.0,,,
606,192,6,3,,,,,,570.0,,,
607,192,6,3,,,,,,570.0,,,
608,192,6,3,,,,,,570.0,,,
609,192,6,3,,,,,,570.0,,,
610,193,6,3,,,,,,570.0,,,
611,193,6,3,,,,,,570.0,,,
612,194,6,3,,,,,,570.0,,,
613,194,6,3,,,,,,570.0,,,
614,195,6,3,,,,,,571.0,,,
615,195,6,3,,,,,,571.0,,,
616,195,6,3,,,,,,573.0,,,
617,195,6,3,,,,,,573.0,,,
618,195,6,3,,,,,,573.0,,,
619,195,6,3,,,,,,573.0,,,
620,195,6,3,,,,,,572.0,,,
621,195,6,3,,,,,,572.0,,,
622,196,6,3,,,,,,572.0,,,
623,196,6,3,,,,,,572.0,,,
624,196,6,3,,,,,,573.0,,,
625,196,6,3,,,,,,573.0,,,
626,196,6,3,,,,,,574.0,,,
627,196,6,3,,,,,,574.0,,,
628,197,6,3,,,,,,574.0,,,
629,197,6,3,,,,,,574.0,,,
630,197,6,3,,,,,,578.0,,,
631,197,6,3,,,,,,578.0,,,
632,198,6,3,,,,,,578.0,,,
633,198,6,3,,,,,,577.0,,,
634,198,6,3,,,,,,577.0,,,
635,198,6,3,,,,,,577.0,,,
636,200,6,3,,,,,,578.0,,,
637,197,6,3,,,,,,582.0,,,
638,197,6,3,,,,,,582.0,,,
639,197,6,3,,,,,,583.0,,,
640,199,6,3,,,,,,584.0,,,
641,199,6,3,,,,,,584.0,,,
642,200,6,3,,,,,,583.0,,,
643,200,6,3,,,,,,583.0,,,
644,200,6,3,,,,,,583.0,,,
645,200,6,3,,,,,,583.0,,,
646,200,6,3,,,,,,583.0,,,
647,200,6,3,,,,,,583.0,,,
648,200,6,3,,,,,,589.0,,,
649,200,6,3,,,,,,589.0,,,
650,200,6,3,,,,,,589.0,,,
651,200,6,3,,,,,,589.0,,,
652,199,6,3,,,,,,593.0,,,
653,202,8,3,,,,,,587.0,,,
654,202,8,3,,,,,,586.0,,,
655,202,8,3,,,,,,586.0,,,
656,203,8,3,,,,,,587.0,,,
657,204,8,3,,,,,,584.0,,,
658,204,8,3,,,,,,584.0,,,
659,204,8,3,,,,,,584.0,,,
660,203,8,3,,,,,,591.0,,,
661,203,8,3,,,,,,591.0,,,
662,204,8,3,,,,,,591.0,,,
663,204,8,3,,,,,,591.0,,,
664,204,8,3,,,,,,592.0,,,
665,201,8,3,,,,,,596.0,,,
666,201,8,3,,,,,,596.0,,,
667,201,8,3,,,,,,596.0,,,
668,202,8,3,,,,,,596.0,,,
669,202,8,3,,,,,,596.0,,,
670,202,8,3,,,,,,596.0,,,
671,202,8,3,,,,,,596.0,,,
672,202,8,3,,,,,,599.0,,,
673,202,8,3,,,,,,598.0,,,
674,202,8,3,,,,,,598.0,,,
675,204,8,3,,,,,,599.0,,,
676,204,8,3,,,,,,600.0,,,
677,204,8,3,,,,,,599.0,,,
678,204,8,3,,,,,,601.0,,,
679,204,8,3,,,,,,601.0,,,
680,205,8,3,,,,,,602.0,,,
681,203,8,3,,,,,,605.0,,,
682,205,8,3,,,,,,605.0,,,
683,205,8,3,,,,,,605.0,,,
684,206,8,3,,,,,,607.0,,,
685,207,8,3,,,,,,607.0,,,
686,210,8,3,,,,,,607.0,,,
687,210,8,3,,,,,,607.0,,,
688,211,8,3,,,,,,608.0,,,
689,211,8,3,,,,,,607.0,,,
690,212,8,3,,,,,,607.0,,,
691,212,8,3,,,,,,606.0,,,
692,213,8,3,,,,,,608.0,,,
693,213,8,3,,,,,,607.0,,,
694,213,8,3,,,,,,607.0,,,
695,213,8,3,,,,,,607.0,,,
696,212,8,3,,,,,,610.0,,,
697,212,8,3,,,,,,610.0,,,
698,212,8,3,,,,,,610.0,,,
699,212,8,3,,,,,,608.0,,,
700,213,8,3,,,,,,609.0,,,
701,213,8,3,,,,,,609.0,,,
702,214,8,3,,,,,,609.0,,,
703,214,8,3,,,,,,609.0,,,
704,210,10,3,,,,,,613.0,,,
705,210,10,3,,,,,,613.0,,,
706,210,10,3,,,,,,613.0,,,
707,210,10,3,,,,,,613.0,,,
708,213,10,3,,,,,,613.0,,,
709,213,10,3,,,,,,613.0,,,
710,212,10,3,,,,,,619.0,,,
711,211,10,3,,,,,,621.0,,,
712,213,10,3,,,,,,621.0,,,
713,213,12,3,,,,,,618.0,,,
714,213,12,3,,,,,,620.0,,,
715,214,12,3,,,,,,620.0,,,
716,215,12,3,,,,,,620.0,,,
717,215,12,3,,,,,,620.0,,,
718,216,12,3,,,,,,620.0,,,
719,216,12,3,,,,,,620.0,,,
720,216,12,3,,,,,,625.0,,,
