day_counter,0,1,2,3,4,5,6,7,8,9
211,108,4,,,,,,,205.0,
212,108,4,,,,,,,204.0,
213,108,4,,,,,,,204.0,
214,108,4,,,,,,,205.0,
215,108,4,,,,,,,206.0,
216,109,4,,,,,,,206.0,
217,109,4,,,,,,,206.0,
218,111,4,,,,,,,206.0,
219,111,4,,,,,,,205.0,
220,105,6,,,,,,,214.0,
221,105,6,,,,,,,214.0,
222,82,2,,,,,,,242.0,
223,83,2,,,,,,,242.0,
224,84,2,,,,,,,244.0,
225,86,2,,,,,,,,242.0
226,86,2,,,,,,,,242.0
227,87,2,,,,,,,,242.0
228,90,2,,,,,,,,244.0
229,90,2,,,,,,,,244.0
230,89,2,,,,,,,,248.0
231,89,2,,,,,,,,249.0
232,89,2,,,,,,,,249.0
233,89,2,,,,,,,,248.0
234,90,4,,,,,,,,247.0
235,90,4,,,,,,,,248.0
236,91,4,,,,,,,,250.0
237,91,4,,,,,,,,250.0
238,92,4,,,,,,,,252.0
239,92,4,,,,,,,,252.0
240,92,4,,,,,,,,252.0
241,110,6,,,,,,,,231.0
242,110,6,,,,,,,,232.0
243,110,6,,,,,,,,232.0
244,110,6,,,,,,,,233.0
245,113,6,,,,,,,,230.0
246,114,6,,,,,,,,230.0
247,115,10,,,,,,,224.0,
248,116,10,,,,,,,228.0,
249,117,10,,,,,,,229.0,
250,118,10,,,,,,,230.0,
251,118,10,,,,,,,229.0,
252,119,10,,,,,,,229.0,
253,119,10,,,,,,,229.0,
254,121,12,,,,,,,229.0,
255,119,12,,,,,,231.0,,
256,119,12,,,,,,231.0,,
257,120,12,,,,,,230.0,,
258,121,12,,,,,,230.0,,
259,117,12,,,,,,236.0,,
260,117,12,,,,,,239.0,,
261,117,12,,,,,,240.0,,
262,113,12,,,,,,,248.0,
263,117,12,7,,,,,,238.0,
264,117,12,7,,,,,,238.0,
265,118,12,7,,,,,,238.0,
266,119,12,7,,,,,,236.0,
267,120,12,7,,,,,,238.0,
268,116,12,7,,,,,,244.0,
269,118,12,7,,,,,241.0,,
270,119,12,7,,,,,243.0,,
271,119,12,7,,,,,243.0,,
272,122,12,,,,,,249.0,,
273,123,12,,,,,,249.0,,
274,124,12,,,,,,250.0,,
275,124,12,,,,,,249.0,,
276,125,12,,,,,,251.0,,
277,126,12,,,,,,252.0,,
278,128,12,,,,,,252.0,,
279,126,17,,,,,,252.0,,
280,127,17,,,,,,253.0,,
281,127,19,8,,,,,243.0,,
282,129,19,8,,,,,243.0,,
283,129,19,8,,,,,242.0,,
284,129,20,8,,,,,245.0,,
285,122,15,,,,,,266.0,,
286,126,17,,,,,,259.0,,
287,126,17,,,,,,261.0,,
288,127,17,,,,,,264.0,,
289,127,17,,,,,,264.0,,
290,128,19,,,,,,261.0,,
291,128,19,,,,,,261.0,,
292,130,19,,,,,,261.0,,
293,136,24,,,,,,250.0,,
294,135,22,3,,,,,252.0,,
295,135,22,3,,,,,252.0,,
296,135,22,3,,,,,252.0,,
297,133,22,3,,,,,256.0,,
298,135,25,3,,,,,250.0,,
299,136,25,3,,,,,251.0,,
300,139,25,3,,,,,251.0,,
301,140,25,3,,,,,251.0,,
302,141,25,3,,,,,251.0,,
303,142,25,3,,,,,250.0,,
304,137,16,3,,,,,265.0,,
305,138,16,3,,,,,267.0,,
306,142,16,3,,,,,268.0,,
307,146,20,3,,,,,262.0,,
308,149,20,3,,,,,262.0,,
309,150,20,3,,,,,262.0,,
310,150,21,3,,,,,262.0,,
311,150,21,3,,,,,262.0,,
312,150,21,3,,,,,262.0,,
313,150,21,3,,,,,262.0,,
314,155,30,3,,,,,249.0,,
315,156,30,3,,,,,250.0,,
316,157,30,3,,,,,250.0,,
317,157,30,11,,,,,241.0,,
318,157,30,11,,,,,241.0,,
319,158,30,11,,,,,241.0,,
320,159,32,11,,,,,246.0,,
321,162,32,11,,,,,243.0,,
322,159,30,11,,,,,249.0,,
323,159,30,11,,,,,249.0,,
324,157,22,11,,,,,262.0,,
325,157,22,11,,,,,262.0,,
326,157,22,11,,,,,262.0,,
327,157,22,11,,,,,263.0,,
328,160,22,3,,,,,269.0,,
329,162,22,3,,,,,267.0,,
330,157,22,3,,,,,273.0,,
331,157,22,3,,,,,273.0,,
332,158,22,3,,,,,274.0,,
333,161,22,3,,,,,271.0,,
334,164,22,3,,,,,272.0,,
335,164,22,3,,,,,273.0,,
336,166,22,3,,,,,273.0,,
337,166,27,3,,,,,267.0,,
338,165,27,3,,,,,269.0,,
339,163,27,3,,,,,273.0,,
340,163,27,3,,,,,273.0,,
341,164,27,3,,,,,273.0,,
342,166,27,3,,,,,273.0,,
343,166,27,3,,,,,273.0,,
344,168,28,3,,,,,273.0,,
345,168,28,3,,,,,274.0,,
346,168,28,3,,,,,276.0,,
347,168,28,3,,,,,277.0,,
348,168,28,3,,,,,279.0,,
349,169,28,3,,,,,279.0,,
350,170,28,3,,,,,276.0,,
351,170,28,3,,,,,277.0,,
352,167,28,3,,,,,283.0,,
353,167,28,3,,,,,283.0,,
354,170,28,3,,,,,281.0,,
355,170,28,3,,,,,281.0,,
356,170,28,3,,,,,281.0,,
357,170,28,3,,,,,282.0,,
358,172,28,3,,,,,283.0,,
359,172,28,3,,,,,284.0,,
360,173,28,3,,,,,288.0,,
361,173,28,3,,,,,289.0,,
362,173,30,3,,,,,289.0,,
363,173,30,3,,,,,289.0,,
364,173,31,3,,,,,289.0,,
365,173,31,3,,,,,289.0,,
366,174,31,3,,,,,290.0,,
367,174,31,3,,,,,290.0,,
368,177,31,3,,,,,288.0,,
369,177,31,3,,,,,288.0,,
370,179,33,7,,,,,278.0,,
371,179,33,7,,,,,278.0,,
372,179,33,7,,,,,278.0,,
373,182,37,7,,,,,270.0,,
374,182,37,7,,,,,270.0,,
375,177,35,7,,,,,279.0,,
376,177,35,7,,,,,280.0,,
377,177,35,7,,,,,280.0,,
378,176,35,7,,,,,282.0,,
379,176,35,7,,,,,282.0,,
380,177,35,7,,,,,283.0,,
381,177,35,7,,,,,282.0,,
382,177,35,7,,,,,281.0,,
383,177,35,7,,,,,281.0,,
384,174,33,7,,,,,287.0,,
385,175,33,7,,,,,287.0,,
386,175,33,7,,,,,287.0,,
387,175,33,7,,,,,287.0,,
388,176,33,7,,,,,288.0,,
389,176,33,7,,,,,288.0,,
390,176,33,7,,,,,288.0,,
391,177,33,7,,,,,286.0,,
392,175,35,7,,,,,289.0,,
393,175,35,7,,,,,289.0,,
394,177,35,7,,,,,289.0,,
395,178,35,7,,,,,288.0,,
396,179,35,7,,,,,288.0,,
397,179,35,7,,,,,288.0,,
398,183,45,7,,,,,273.0,,
399,185,45,7,,,,,270.0,,
400,185,47,7,,,,,270.0,,
401,185,47,7,,,,,270.0,,
402,186,47,7,,,,,268.0,,
403,186,47,7,,,,,268.0,,
404,187,45,7,,,,,272.0,,
405,187,45,7,,,,,272.0,,
406,187,45,7,,,,,272.0,,
407,187,45,7,,,,,272.0,,
408,188,43,7,,,,,277.0,,
409,188,43,7,,,,,277.0,,
410,189,43,7,,,,,278.0,,
411,191,40,7,,,,,278.0,,
412,192,42,7,,,,,276.0,,
413,192,42,7,,,,,275.0,,
414,191,44,7,,,,,275.0,,
415,191,44,7,,,,,275.0,,
416,191,42,7,,,,,281.0,,
417,191,42,7,,,,,281.0,,
418,191,42,7,,,,,281.0,,
419,191,42,7,,,,,281.0,,
420,184,36,7,,,,,300.0,,
421,184,36,7,,,,,300.0,,
422,184,36,7,,,,,300.0,,
423,185,36,7,,,,,301.0,,
424,185,38,7,,,,,300.0,,
425,185,38,7,,,,,300.0,,
426,185,40,7,,,,,298.0,,
427,185,40,7,,,,,298.0,,
428,185,40,7,,,,,298.0,,
429,185,40,7,,,,,298.0,,
430,186,40,7,,,,,298.0,,
431,186,40,7,,,,,298.0,,
432,189,40,7,,,,,298.0,,
433,192,40,7,,,,,294.0,,
434,192,40,7,,,,,294.0,,
435,192,40,7,,,,,294.0,,
436,192,45,7,,,,,288.0,,
437,197,45,7,,,,,282.0,,
438,198,45,7,,,,,282.0,,
439,198,45,7,,,,,282.0,,
440,194,45,7,,,,,291.0,,
441,196,45,7,,,,,291.0,,
442,196,45,7,,,,,290.0,,
443,196,45,7,,,,,290.0,,
444,197,45,7,,,,,290.0,,
445,199,45,7,,,,,287.0,,
446,199,45,7,,,,,287.0,,
447,199,45,7,,,,,287.0,,
448,199,45,7,,,,,286.0,,
449,199,45,7,,,,,286.0,,
450,197,42,7,,,,,295.0,,
451,197,42,7,,,,,295.0,,
452,193,42,7,,,,,300.0,,
453,193,42,7,,,,,300.0,,
454,193,42,7,,,,,300.0,,
455,193,42,7,,,,,300.0,,
456,194,44,7,,,,,300.0,,
457,194,44,7,,,,,300.0,,
458,194,44,7,,,,,301.0,,
459,194,44,7,,,,,301.0,,
460,191,42,7,,,,,309.0,,
461,194,46,7,,,,,301.0,,
462,194,46,7,,,,,302.0,,
463,194,46,7,,,,,302.0,,
464,192,46,7,,,,,306.0,,
465,192,46,7,,,,,307.0,,
466,193,46,7,,,,,309.0,,
467,193,46,7,,,,,309.0,,
468,190,46,7,,,,,312.0,,
469,190,46,7,,,,,313.0,,
470,190,46,7,,,,,313.0,,
471,190,46,7,,,,,312.0,,
472,192,46,7,,,,,314.0,,
473,192,46,7,,,,,314.0,,
474,193,46,7,,,,,315.0,,
475,193,46,7,,,,,315.0,,
476,181,41,7,,,,,333.0,,
477,181,41,7,,,,,335.0,,
478,182,56,11,,,,,317.0,,
479,182,56,11,,,,,317.0,,
480,182,56,11,,,,,317.0,,
481,184,56,11,,,,,314.0,,
482,185,56,11,,,,,314.0,,
483,186,56,11,,,,,314.0,,
484,187,56,11,,,,,314.0,,
485,187,56,11,,,,,314.0,,
486,188,56,11,,,,,314.0,,
487,195,59,11,,,,,303.0,,
488,194,59,11,,,,,308.0,,
489,194,59,11,,,,,308.0,,
490,199,61,11,,,,,305.0,,
491,199,61,11,,,,,305.0,,
492,200,61,11,,,,,305.0,,
493,200,61,11,,,,,305.0,,
494,201,61,11,,,,,305.0,,
495,201,61,11,,,,,304.0,,
496,201,61,11,,,,,307.0,,
497,201,61,11,,,,,307.0,,
498,201,50,11,,,,,321.0,,
499,201,50,11,,,,,321.0,,
500,203,50,11,,,,,319.0,,
501,203,50,11,,,,,319.0,,
502,202,48,11,,,,,324.0,,
503,202,48,11,,,,,324.0,,
504,202,55,11,,,,,317.0,,
505,204,55,11,,,,,317.0,,
506,205,55,11,,,,,317.0,,
507,205,58,11,,,,,313.0,,
508,204,60,11,,,,,313.0,,
509,204,60,11,,,,,313.0,,
510,205,58,11,,,,,317.0,,
511,203,58,11,,,,,320.0,,
512,204,58,11,,,,,319.0,,
513,206,58,11,,,,,319.0,,
514,206,58,11,,,,,319.0,,
515,207,58,11,,,,,319.0,,
516,207,58,11,,,,,319.0,,
517,207,58,11,,,,,319.0,,
518,208,58,11,,,,,318.0,,
519,209,58,11,,,,,315.0,,
520,204,50,7,,,,,335.0,,
521,204,50,7,,,,,334.0,,
522,206,50,7,,,,,336.0,,
523,206,50,7,,,,,336.0,,
524,206,50,7,,,,,336.0,,
525,206,50,7,,,,,338.0,,
526,207,50,7,,,,,339.0,,
527,207,50,7,,,,,339.0,,
528,208,50,3,,,,,344.0,,
529,208,50,3,,,,,344.0,,
530,208,50,3,,,,,345.0,,
531,206,50,3,,,,,349.0,,
532,207,50,3,,,,,349.0,,
533,207,50,3,,,,,348.0,,
534,204,48,3,,,,,355.0,,
535,204,48,3,,,,,355.0,,
536,203,48,3,,,,,358.0,,
537,203,48,3,,,,,359.0,,
538,203,48,3,,,,,359.0,,
539,204,50,3,,,,,355.0,,
540,202,45,3,,,,,374.0,,
541,202,45,3,,,,,374.0,,
542,202,45,3,,,,,375.0,,
543,203,45,3,,,,,375.0,,
544,203,49,7,,,,,369.0,,
545,203,49,7,,,,,369.0,,
546,202,49,7,,,,,373.0,,
547,202,49,7,,,,,373.0,,
548,202,53,7,,,,,368.0,,
549,202,53,7,,,,,368.0,,
550,205,53,7,,,,,365.0,,
551,205,53,7,,,,,365.0,,
552,202,51,3,,,,,382.0,,
553,204,51,3,,,,,378.0,,
554,204,51,3,,,,,378.0,,
555,204,51,3,,,,,378.0,,
556,205,51,3,,,,,380.0,,
557,205,51,3,,,,,380.0,,
558,206,51,3,,,,,380.0,,
559,206,51,3,,,,,379.0,,
560,204,51,3,,,,,391.0,,
561,204,51,3,,,,,391.0,,
562,204,51,3,,,,,391.0,,
563,204,51,3,,,,,391.0,,
564,206,51,3,,,,,389.0,,
565,206,51,3,,,,,389.0,,
566,206,51,3,,,,,388.0,,
567,207,51,3,,,,,387.0,,
568,208,51,3,,,,,386.0,,
569,208,51,3,,,,,386.0,,
570,208,49,3,,,,,,397.0,
571,208,49,3,,,,,,396.0,
572,208,49,3,,,,,,395.0,
573,208,53,3,,,,,,390.0,
574,208,53,3,,,,,,390.0,
575,208,53,3,,,,,,390.0,
576,211,53,3,,,,,,392.0,
577,211,53,3,,,,,,392.0,
578,213,55,7,,,,,,383.0,
579,213,55,7,,,,,,382.0,
580,213,49,7,,,,,,392.0,
581,213,49,7,,,,,,392.0,
582,215,49,7,,,,,,392.0,
583,215,49,7,,,,,,392.0,
584,215,49,7,,,,,,392.0,
585,215,49,7,,,,,,392.0,
586,215,52,7,,,,,,388.0,
587,215,52,7,,,,,,388.0,
588,215,56,7,,,,,,387.0,
589,215,56,7,,,,,,387.0,
590,216,56,7,,,,,,387.0,
591,217,56,7,,,,,,385.0,
592,216,56,7,,,,,,390.0,
593,216,56,7,,,,,,390.0,
594,216,56,7,,,,,,396.0,
595,216,63,7,,,,,,388.0,
596,216,63,7,,,,,,388.0,
597,216,63,7,,,,,,387.0,
598,216,63,7,,,,,,386.0,
599,216,63,7,,,,,,386.0,
600,218,63,7,,,,,,387.0,
601,219,63,7,,,,,,384.0,
602,220,63,7,,,,,,384.0,
603,219,65,7,,,,,,383.0,
604,219,65,7,,,,,,383.0,
605,220,65,7,,,,,,380.0,
606,220,65,7,,,,,,380.0,
607,220,65,7,,,,,,380.0,
608,221,65,7,,,,,,378.0,
609,221,65,7,,,,,,378.0,
610,221,67,7,,,,,,378.0,
611,221,67,7,,,,,,378.0,
612,222,67,7,,,,,,378.0,
613,222,67,7,,,,,,378.0,
614,223,67,7,,,,,,379.0,
615,223,67,7,,,,,,379.0,
616,219,67,3,,,,,,390.0,
617,219,67,3,,,,,,389.0,
618,219,66,3,,,,,,389.0,
619,219,66,3,,,,,,389.0,
620,219,66,3,,,,,,389.0,
621,219,66,3,,,,,,389.0,
622,220,66,3,,,,,,389.0,
623,222,68,3,,,,,,383.0,
624,222,68,3,,,,,,384.0,
625,222,68,3,,,,,,384.0,
626,223,68,3,,,,,,383.0,
627,223,68,3,,,,,,383.0,
628,224,68,3,,,,,,383.0,
629,224,68,3,,,,,,383.0,
630,223,68,3,,,,,,386.0,
631,223,68,3,,,,,,386.0,
632,224,68,3,,,,,,386.0,
633,224,68,3,,,,,,386.0,
634,224,68,3,,,,,,386.0,
635,227,68,7,,,,,,378.0,
636,229,64,12,,,,,,379.0,
637,225,58,12,,,,,,390.0,
638,226,58,12,,,,,,388.0,
639,226,58,12,,,,,,388.0,
640,228,58,12,,,,,,390.0,
641,229,58,12,,,,,,388.0,
642,230,58,12,,,,,,388.0,
643,230,60,12,,,,,,385.0,
644,230,60,12,,,,,,385.0,
645,230,60,12,,,,,,385.0,
646,230,60,12,,,,,,385.0,
647,230,60,12,,,,,,385.0,
648,229,60,12,,,,,,391.0,
649,232,68,12,,,,,,379.0,
650,232,68,12,,,,,,379.0,
651,232,68,12,,,,,,379.0,
652,229,73,12,,,,,,380.0,
653,229,73,12,,,,,,380.0,
654,229,73,12,,,,,,380.0,
655,229,73,12,,,,,,379.0,
656,230,73,12,,,,,,380.0,
657,230,73,12,,,,,,380.0,
658,230,73,12,,,,,379.0,,
659,230,73,12,,,,,379.0,,
660,228,75,12,,,,,384.0,,
661,228,75,12,,,,,384.0,,
662,229,75,12,,,,,384.0,,
663,229,75,12,,,,,384.0,,
664,229,75,12,,,,,385.0,,
665,227,68,12,,,,,395.0,,
666,227,68,12,,,,,395.0,,
667,229,70,12,,,,,389.0,,
668,230,70,12,,,,,389.0,,
669,230,70,12,,,,,389.0,,
670,230,70,12,,,,,389.0,,
671,230,70,12,,,,,388.0,,
672,230,70,12,,,,,391.0,,
673,230,70,12,,,,,391.0,,
674,230,70,16,,,,,386.0,,
675,232,70,16,,,,,387.0,,
676,232,70,16,,,,,388.0,,
677,233,80,16,,,,,376.0,,
678,234,77,16,,,,,380.0,,
679,234,77,16,,,,,380.0,,
680,235,79,22,,,,,372.0,,
681,231,72,22,,,,,384.0,,
682,233,72,22,,,,,382.0,,
683,233,74,22,,,,,379.0,,
684,232,74,22,,,,,383.0,,
685,233,74,22,,,,,382.0,,
686,236,74,22,,,,,382.0,,
687,236,74,22,,,,,382.0,,
688,236,74,22,,,,,384.0,,
689,236,74,22,,,,,384.0,,
690,237,74,31,,,,,374.0,,
691,237,76,31,,,,,371.0,,
692,235,76,31,,,,,376.0,,
693,236,76,31,,,,,374.0,,
694,237,76,31,,,,,372.0,,
695,237,76,31,,,,,372.0,,
696,237,76,31,,,,,374.0,,
697,237,76,31,,,,,374.0,,
698,237,76,31,,,,,373.0,,
699,237,76,31,,,,,373.0,,
700,237,76,31,,,,,374.0,,
701,237,76,31,,,,,374.0,,
702,238,76,31,,,,,373.0,,
703,238,76,42,,,,,361.0,,
704,240,81,36,,,,,362.0,,
705,240,81,36,,,,,362.0,,
706,240,81,36,,,,,362.0,,
707,241,81,36,,,,,360.0,,
708,244,81,36,,,,,360.0,,
709,244,81,36,,,,,360.0,,
710,242,71,36,,,,,376.0,,
711,242,71,36,,,,,377.0,,
712,244,71,36,,,,,376.0,,
713,244,71,36,,,,,376.0,,
714,245,71,36,,,,,376.0,,
715,246,71,36,,,,,376.0,,
716,246,71,36,,,,,378.0,,
717,246,71,36,,,,,378.0,,
718,247,71,36,,,,,378.0,,
719,247,71,36,,,,,378.0,,
720,246,71,27,,,,,393.0,,
721,246,71,27,,,,,391.0,,
722,246,71,27,,,,,391.0,,
723,246,74,33,,,,,381.0,,
724,246,74,33,,,,,380.0,,
725,246,74,33,,,,,380.0,,
726,247,74,33,,,,,379.0,,
727,249,74,33,12,,,,363.0,,
728,249,74,33,12,,,,363.0,,
729,249,74,33,12,,,,362.0,,
730,248,72,33,12,,,,368.0,,
731,248,72,33,12,,,,368.0,,
732,249,72,22,24,,,,368.0,,
733,249,72,22,24,,,,367.0,,
734,249,72,22,24,,,,367.0,,
735,252,72,22,24,,,,367.0,,
736,253,82,22,24,,,,355.0,,
737,253,82,22,24,,,,354.0,,
738,252,84,22,24,,,,353.0,,
739,252,86,22,24,,,,350.0,,
740,252,86,22,24,,,,351.0,,
741,252,86,22,24,,,,351.0,,
742,252,86,22,24,,,,351.0,,
743,252,86,22,24,,,,351.0,,
744,252,86,22,24,,,,351.0,,
745,253,86,22,24,,,,351.0,,
746,253,86,22,24,,,,351.0,,
747,253,88,22,24,,,,347.0,,
748,253,88,22,24,,,,347.0,,
749,253,88,22,24,,,,347.0,,
750,252,84,22,33,,,,347.0,,
751,252,86,22,33,,,,344.0,,
752,252,86,22,33,,,,344.0,,
753,252,86,22,33,,,,344.0,,
754,252,86,22,33,,,,344.0,,
755,252,86,22,33,,,,344.0,,
756,252,86,22,33,,,,344.0,,
757,252,86,22,33,,,,344.0,,
758,252,86,22,33,,,,343.0,,
759,252,86,22,33,,,,342.0,,
760,249,80,22,33,,,,353.0,,
761,249,80,22,33,,,,353.0,,
762,246,80,17,33,,,,362.0,,
763,246,80,17,33,,,,362.0,,
764,246,80,17,33,,,,362.0,,
765,246,80,17,33,,,,362.0,,
766,246,80,17,33,,,,362.0,,
767,246,80,17,33,,,,362.0,,
768,247,80,17,33,,,,362.0,,
769,247,80,17,33,,,,362.0,,
770,247,80,17,33,,,,363.0,,
771,247,80,17,33,,,,362.0,,
772,248,80,17,33,,,,362.0,,
773,250,82,17,33,,,,357.0,,
774,250,82,17,33,,,,357.0,,
775,251,82,17,33,,,,357.0,,
776,249,84,17,33,,,,362.0,,
777,248,84,17,33,,,,364.0,,
778,248,84,17,33,,,,364.0,,
779,248,84,17,33,,,,364.0,,
780,250,84,17,33,,,,365.0,,
781,251,84,17,33,,,,363.0,,
782,251,84,17,33,,,,362.0,,
783,255,84,25,33,,,,349.0,,
784,256,84,25,33,,,,349.0,,
785,256,84,25,33,,,,349.0,,
786,258,84,25,30,,,,349.0,,
787,258,84,25,30,,,,349.0,,
788,255,80,25,30,,,,357.0,,
789,255,80,25,30,,,,357.0,,
790,256,87,25,30,,,,348.0,,
