day_counter,0,1,2,3,4,5,6,7,8,9
212,102,15,6,,,,204.0,,,
213,102,15,6,,,,204.0,,,
214,103,17,6,,,,201.0,,,
215,103,17,6,,,,202.0,,,
216,104,18,6,,,,202.0,,,
217,104,18,6,,,,202.0,,,
218,106,18,6,,,,202.0,,,
219,106,18,6,,,,202.0,,,
220,105,22,9,,,,200.0,,,
221,105,22,9,,,,199.0,,,
222,85,14,9,,,,228.0,,,
223,86,14,9,,,,228.0,,,
224,88,14,9,,,,228.0,,,
225,88,14,9,,,,229.0,,,
226,88,14,9,,,,229.0,,,
227,89,14,9,,,,228.0,,,
228,92,14,9,,,,230.0,,,
229,92,14,9,,,,230.0,,,
230,88,14,9,,,,238.0,,,
231,88,14,9,,,,239.0,,,
232,88,14,9,,,,239.0,,,
233,88,14,9,,,,239.0,,,
234,89,14,9,,,,240.0,,,
235,89,14,9,,,,241.0,,,
236,85,14,9,,,,248.0,,,
237,85,14,9,,,,248.0,,,
238,86,14,9,,,,250.0,,,
239,86,14,9,,,,249.0,,,
240,102,20,9,,,,227.0,,,
241,102,20,9,,,,227.0,,,
242,102,20,9,,,,228.0,,,
243,102,20,9,,,,228.0,,,
244,102,20,9,,,,229.0,,,
245,103,20,9,,,,228.0,,,
246,104,20,9,,,,228.0,,,
247,104,20,9,,,,228.0,,,
248,106,20,9,,,,231.0,,,
249,108,20,9,,,,232.0,,,
250,109,20,9,,,,233.0,,,
251,111,22,9,,,,227.0,,,
252,112,22,9,,,,227.0,,,
253,112,22,9,,,,227.0,,,
254,115,22,9,,,,228.0,,,
255,113,22,9,,,,231.0,,,
256,113,22,9,,,,231.0,,,
257,116,22,9,,,,228.0,,,
258,117,22,9,,,,228.0,,,
259,115,20,9,,,,234.0,,,
260,115,20,9,,,,237.0,,,
261,114,20,6,,,,241.0,,,
262,107,20,6,,,,252.0,,,
263,108,20,6,,,,253.0,,,
264,108,20,6,,,,253.0,,,
265,109,20,6,,,,253.0,,,
266,110,20,6,,,,251.0,,,
267,111,20,6,,,,253.0,,,
268,108,20,6,,,,258.0,,,
269,108,20,6,,,,258.0,,,
270,110,20,6,,,,,259.0,,
271,110,20,6,,,,,259.0,,
272,114,22,6,,,,,254.0,,
273,115,22,6,,,,,254.0,,
274,116,22,6,,,,,255.0,,
275,116,22,6,,,,,254.0,,
276,117,22,6,,,,,256.0,,
277,118,22,6,,,,,257.0,,
278,121,26,6,,,,,251.0,,
279,120,26,6,,,,,255.0,,
280,121,23,6,,,,,260.0,,
281,121,23,6,,,,,260.0,,
282,123,23,6,,,,,260.0,,
283,123,23,6,,,,,260.0,,
284,124,24,6,,,,,262.0,,
285,117,22,6,,,,,272.0,,
286,122,24,6,,,,,263.0,,
287,122,24,6,,,,,265.0,,
288,121,24,6,,,,,270.0,,
289,121,24,6,,,,,269.0,,
290,122,24,6,,,,,269.0,,
291,122,24,6,,,,,269.0,,
292,124,26,6,,,,,266.0,,
293,130,35,6,,,,,251.0,,
294,129,35,6,,,,,254.0,,
295,129,35,6,,,,,254.0,,
296,130,35,6,,,,,252.0,,
297,130,33,6,,,,,256.0,,
298,131,35,9,,,,,250.0,,
299,132,35,9,,,,,251.0,,
300,135,35,9,,,,,251.0,,
301,136,35,9,,,,,251.0,,
302,137,28,9,,,,,259.0,,
303,138,28,9,,,,,259.0,,
304,137,28,6,,,,,264.0,,
305,138,28,6,,,,,266.0,,
306,142,28,6,,,,,267.0,,
307,145,28,6,,,,,267.0,,
308,148,28,6,,,,,267.0,,
309,149,28,6,,,,,267.0,,
310,151,30,6,,,,,265.0,,
311,151,30,6,,,,,265.0,,
312,151,30,6,,,,,264.0,,
313,151,30,6,,,,,264.0,,
314,154,30,6,,,,,264.0,,
315,155,30,6,,,,,265.0,,
316,156,30,6,,,,,265.0,,
317,157,30,9,,,,,259.0,,
318,157,30,9,,,,,259.0,,
319,158,30,9,,,,,258.0,,
320,158,30,9,,,,,266.0,,
321,159,30,9,,,,,265.0,,
322,157,30,9,,,,,268.0,,
323,157,30,9,,,,,268.0,,
324,156,27,9,,,,,275.0,,
325,156,27,9,,,,,275.0,,
326,158,27,9,,,,,273.0,,
327,157,29,9,,,,,273.0,,
328,158,29,9,,,,,274.0,,
329,159,29,9,,,,,274.0,,
330,156,29,9,,,,,278.0,,
331,156,29,9,,,,,278.0,,
332,157,29,9,,,,,279.0,,
333,157,29,9,,,,,279.0,,
334,160,29,9,,,,,280.0,,
335,160,29,9,,,,,281.0,,
336,162,29,9,,,,,281.0,,
337,162,29,9,,,,,280.0,,
338,161,29,9,,,,,282.0,,
339,158,29,9,,,,,287.0,,
340,158,29,9,,,,,287.0,,
341,159,29,9,,,,,287.0,,
342,161,29,9,,,,,287.0,,
343,161,29,9,,,,,287.0,,
344,163,27,14,,,,,285.0,,
345,163,27,14,,,,,286.0,,
346,163,27,14,,,,,288.0,,
347,163,27,14,,,,,289.0,,
348,163,27,14,,,,,291.0,,
349,164,27,14,,,,,291.0,,
350,164,27,14,,,,,291.0,,
351,164,27,14,,,,,292.0,,
352,162,25,8,,,,,305.0,,
353,162,25,8,,,,,304.0,,
354,165,25,8,,,,,304.0,,
355,165,25,8,,,,,304.0,,
356,165,25,8,,,,,303.0,,
357,165,25,8,,,,,304.0,,
358,167,25,8,,,,,305.0,,
359,167,25,8,,,,,306.0,,
360,168,25,8,,,,,310.0,,
361,168,25,8,,,,,311.0,,
362,169,25,8,,,,,312.0,,
363,169,25,8,,,,,312.0,,
364,172,25,8,,,,,309.0,,
365,172,25,8,,,,,309.0,,
366,173,25,8,,,,,310.0,,
367,173,25,8,,,,,310.0,,
368,175,25,8,,,,,310.0,,
369,175,25,11,,,,,306.0,,
370,175,25,11,,,,,306.0,,
371,175,25,11,,,,,306.0,,
372,175,25,11,,,,,305.0,,
373,175,25,11,,,,,305.0,,
374,175,25,11,,,,,305.0,,
375,173,25,11,,,,,309.0,,
376,173,25,11,,,,,310.0,,
377,173,25,11,,,,,310.0,,
378,172,25,11,,,,,312.0,,
379,172,25,11,,,,,312.0,,
380,173,25,11,,,,,313.0,,
381,173,25,11,,,,,313.0,,
382,173,25,11,,,,,313.0,,
383,175,27,11,,,,,308.0,,
384,175,27,6,,,,,314.0,,
385,176,27,6,,,,,314.0,,
386,176,27,6,,,,,314.0,,
387,176,27,6,,,,,314.0,,
388,177,27,6,,,,,315.0,,
389,177,27,6,,,,,315.0,,
390,177,27,6,,,,,315.0,,
391,177,27,6,,,,,315.0,,
392,177,30,6,,,,,314.0,,
393,177,30,6,,,,,314.0,,
394,179,30,6,,,,,314.0,,
395,179,30,6,,,,,314.0,,
396,182,30,6,,,,,311.0,,
397,182,30,6,,,,,311.0,,
398,183,30,6,,,,,311.0,,
399,183,30,6,,,,,311.0,,
400,184,30,6,,,,,311.0,,
401,184,30,6,,,,,311.0,,
402,184,30,6,,,,,311.0,,
403,184,30,6,,,,,311.0,,
404,183,30,6,,,,,315.0,,
405,183,30,6,,,,,315.0,,
406,183,30,6,,,,,315.0,,
407,183,30,6,,,,,315.0,,
408,182,28,6,,,,,322.0,,
409,182,28,6,,,,,322.0,,
410,182,30,6,,,,,321.0,,
411,182,32,6,,,,,318.0,,
412,183,34,6,,,,,316.0,,
413,183,34,6,,,,,316.0,,
414,182,36,6,,,,,316.0,,
415,182,36,6,,,,,316.0,,
416,180,36,6,,,,,322.0,,
417,180,36,6,,,,,322.0,,
418,180,36,6,,,,,322.0,,
419,180,36,6,,,,,322.0,,
420,174,36,6,,,,,334.0,,
421,174,36,6,,,,,334.0,,
422,176,36,6,,,,,330.0,,
423,177,36,6,6,,,,324.0,,
424,177,36,6,6,,,,326.0,,
425,177,36,6,6,,,,326.0,,
426,177,38,6,6,,,,324.0,,
427,177,38,6,6,,,,324.0,,
428,177,38,6,6,,,,324.0,,
429,177,38,6,6,,,,324.0,,
430,178,36,9,6,,,,324.0,,
431,178,36,9,6,,,,324.0,,
432,181,36,9,6,,,,324.0,,
433,181,36,9,6,,,,324.0,,
434,181,36,9,6,,,,324.0,,
435,182,36,9,6,,,,322.0,,
436,182,36,9,6,,,,322.0,,
437,184,43,9,6,,,,312.0,,
438,185,43,9,6,,,,312.0,,
439,185,43,9,6,,,,312.0,,
440,185,43,9,6,,,,317.0,,
441,187,43,9,6,,,,316.0,,
442,187,43,9,6,,,,316.0,,
443,187,43,9,6,,,,316.0,,
444,188,43,9,6,,,,315.0,,
445,188,43,9,6,,,,314.0,,
446,188,43,9,6,,,,313.0,,
447,188,43,9,6,,,,313.0,,
448,188,43,9,6,,,,313.0,,
449,188,43,9,6,,,,313.0,,
450,186,43,9,6,,,,,319.0,
451,186,43,9,6,,,,,319.0,
452,184,43,9,6,,,,,323.0,
453,184,43,9,6,,,,,323.0,
454,184,43,9,6,,,,,323.0,
455,184,43,9,6,,,,,322.0,
456,185,43,9,6,,,,,325.0,
457,185,43,9,6,,,,,325.0,
458,189,43,9,6,,,,,321.0,
459,189,43,9,6,,,,,321.0,
460,186,43,9,6,,,,,327.0,
461,186,43,9,6,,,,,327.0,
462,186,43,9,6,,,,,329.0,
463,186,43,9,6,,,,,329.0,
464,185,43,9,6,,,,,332.0,
465,185,45,9,6,,,,,330.0,
466,186,45,9,6,,,,,332.0,
467,186,45,9,6,,,,,332.0,
468,186,48,9,6,,,,,329.0,
469,187,48,9,6,,,,,328.0,
470,187,48,9,6,,,,,328.0,
471,187,48,9,6,,,,,328.0,
472,190,46,9,6,,,,,331.0,
473,190,46,9,6,,,,,331.0,
474,191,46,9,6,,,,,332.0,
475,191,46,9,6,,,,,332.0,
476,188,46,9,6,,,,,336.0,
477,188,46,9,6,,,,,338.0,
478,189,46,9,6,,,,,340.0,
479,189,46,9,6,,,,,340.0,
480,189,46,9,6,,,,,340.0,
481,189,46,9,6,,,,,339.0,
482,190,46,9,6,,,,,339.0,
483,191,46,9,6,,,,,339.0,
484,192,46,9,6,,,,,339.0,
485,192,46,9,6,,,,,339.0,
486,193,50,9,6,,,,,334.0,
487,195,50,9,6,,,,,331.0,
488,195,45,9,,,,,,346.0,
489,195,45,9,,,,,,346.0,
490,199,45,9,,,,,,347.0,
491,199,45,9,,,,,,347.0,
492,200,45,9,,,,,,347.0,
493,202,45,9,,,,,,344.0,
494,203,45,9,,,,,,344.0,
495,203,45,9,,,,,,344.0,
496,203,45,9,,,,,,347.0,
497,204,45,9,,,,,,345.0,
498,205,43,9,,,,,,349.0,
499,207,45,9,,,,,,344.0,
500,208,45,9,,,,,,344.0,
501,208,45,9,,,,,,344.0,
502,207,45,6,,,,,,350.0,
503,207,45,6,,,,,,350.0,
504,208,45,6,,,,,,351.0,
505,210,45,6,,,,,,351.0,
506,211,45,6,,,,,,351.0,
507,211,45,6,,,,,,351.0,
508,211,45,6,,,,,,352.0,
509,212,45,6,,,,,,350.0,
510,213,45,6,,,,,,352.0,
511,212,41,6,,,,,,357.0,
512,213,41,6,,,,,,357.0,
513,215,41,6,,,,,,357.0,
514,215,41,6,,,,,,358.0,
515,216,41,6,,,,,,358.0,
516,216,41,6,,,,,,358.0,
517,216,41,6,,,,,,357.0,
518,217,41,6,,,,,,357.0,
519,217,41,6,,,,,,357.0,
520,214,37,6,,,,,,367.0,
521,214,37,6,,,,,,367.0,
522,216,37,6,,,,,,369.0,
523,217,39,9,,,,,,361.0,
524,217,39,9,,,,,,361.0,
525,218,39,9,,,,,,362.0,
526,219,39,9,,,,,,363.0,
527,219,39,9,,,,,,363.0,
528,220,39,9,,,,,,363.0,
529,220,39,9,,,,,,363.0,
530,220,39,9,,,,,,364.0,
531,220,37,9,,,,,,367.0,
532,221,37,9,,,,,,367.0,
533,221,37,9,,,,,,367.0,
534,220,37,9,,,,,,370.0,
535,220,37,9,,,,,,370.0,
536,220,37,9,,,,,,373.0,
537,220,37,9,,,,,,373.0,
538,220,42,9,,,,,,367.0,
539,220,42,9,,,,,,367.0,
540,222,42,9,,,,,,378.0,
541,222,42,9,,,,,,378.0,
542,221,44,9,,,,,,377.0,
543,222,44,9,,,,,,377.0,
544,219,44,9,,,,,,384.0,
545,219,44,9,,,,,,384.0,
546,219,44,9,,,,,,386.0,
547,219,44,9,,,,,,386.0,
548,219,44,9,,,,,,387.0,
549,219,44,9,,,,,,387.0,
550,219,44,9,,,,,,388.0,
551,219,44,9,,,,,,388.0,
552,218,42,9,,,,,,399.0,
553,218,42,9,,,,,,399.0,
554,219,42,9,,,,,,397.0,
555,219,42,9,,,,,,397.0,
556,219,40,9,,,,,,402.0,
557,220,40,9,,,,,,400.0,
558,221,40,9,,,,,,400.0,
559,221,40,9,,,,,,400.0,
560,217,40,9,,,,,,415.0,
561,217,40,9,,,,,,414.0,
562,217,40,9,,,,,,413.0,
563,217,40,9,,,,,,413.0,
564,218,40,9,,,,,,413.0,
565,218,40,9,,,,,,414.0,
566,218,40,9,,,,,,413.0,
567,219,40,9,,,,,,412.0,
568,220,40,9,,,,,,412.0,
569,220,40,9,,,,,,411.0,
570,217,38,9,,,,,,426.0,
571,217,38,9,,,,,,426.0,
572,217,38,9,,,,,,426.0,
573,217,38,9,,,,,,426.0,
574,217,38,9,,,,,,425.0,
575,218,38,9,,,,,,423.0,
576,218,40,9,,,,,,427.0,
577,218,40,9,,,,,,427.0,
578,218,40,9,,,,,,427.0,
579,218,40,9,,,,,,426.0,
580,217,40,9,,,,,,431.0,
581,217,40,9,,,,,,431.0,
582,219,40,9,,,,,,430.0,
583,219,40,9,,,,,,430.0,
584,219,40,9,,,,,,430.0,
585,219,42,9,,,,,,426.0,
586,219,42,9,,,,,,426.0,
587,219,42,9,,,,,,426.0,
588,218,35,19,,,,,,428.0,
589,220,37,19,,,,,,422.0,
590,221,37,19,,,,,,422.0,
591,221,37,19,,,,,,422.0,
592,220,32,9,,,,,,441.0,
593,220,32,9,,,,,,441.0,
594,219,32,9,,,,,,448.0,
595,219,32,9,,,,,,448.0,
596,219,32,9,,,,,,448.0,
597,219,35,9,,,,,,443.0,
598,219,35,9,,,,,,443.0,
599,219,35,9,,,,,,442.0,
600,221,35,9,,,,,,443.0,
601,221,35,9,,,,,,443.0,
602,222,35,9,,,,,,443.0,
603,223,48,9,,,,,,427.0,
604,223,48,9,,,,,,427.0,
605,223,48,9,,,,,,427.0,
606,223,48,9,,,,,,427.0,
607,223,48,9,,,,,,426.0,
608,225,45,9,,,,,,426.0,
609,225,45,9,,,,,,425.0,
610,226,45,9,,,,,,426.0,
611,226,45,9,,,,,,425.0,
612,227,45,9,,,,,,425.0,
613,227,45,9,,,,,,425.0,
614,228,45,9,,,,,,426.0,
615,228,45,9,,,,,,426.0,
616,227,39,9,,,,,,436.0,
617,228,43,9,,,,,,430.0,
618,228,43,9,,,,,,430.0,
619,228,43,9,,,,,,430.0,
620,228,43,9,,,,,,429.0,
621,228,43,9,,,,,,429.0,
622,229,43,9,,,,,,429.0,
623,229,43,9,,,,,,429.0,
624,228,43,9,,,,,,431.0,
625,228,43,9,,,,,,430.0,
626,227,45,9,,,,,,430.0,
627,227,45,9,,,,,,430.0,
628,228,45,9,,,,,,430.0,
629,228,45,9,,,,,,430.0,
630,227,45,9,,,,,,435.0,
631,227,45,9,,,,,,435.0,
632,228,45,9,,,,,,434.0,
633,228,45,9,,,,,,434.0,
634,228,45,9,,,,,,434.0,
635,228,45,9,,,,,,434.0,
636,229,47,9,,,,,,435.0,
637,229,44,9,,,,,,,439.0
638,229,44,9,,,,,,,439.0
639,229,44,9,,,,,,,440.0
640,231,44,9,,,,,,,442.0
641,231,44,9,,,,,,,442.0
642,232,44,9,,,,,,,442.0
643,232,44,9,,,,,,,442.0
644,232,44,9,,,,,,,442.0
645,232,44,9,,,,,,,442.0
646,232,44,9,,,,,,,442.0
647,232,44,9,,,,,,,442.0
648,232,44,9,,,,,,,447.0
649,232,44,9,,,,,,,447.0
650,233,44,9,,,,,,,445.0
651,233,44,9,,,,,,,445.0
652,230,48,9,,,,,,,447.0
653,230,48,9,,,,,,,447.0
654,230,48,9,,,,,,,446.0
655,230,48,9,,,,,,,446.0
656,231,49,9,,,,,,,446.0
657,231,49,9,,,,,,,446.0
658,231,49,9,,,,,,,446.0
659,231,49,9,,,,,,,446.0
660,229,51,9,,,,,,,451.0
661,229,51,9,,,,,,,451.0
662,230,51,9,,,,,,,451.0
663,230,51,9,,,,,,,451.0
664,230,54,9,,,,,,448.0,
665,228,54,9,,,,,,451.0,
666,228,54,9,,,,,,451.0,
667,228,54,9,,,,,,451.0,
668,229,54,9,,,,,,451.0,
669,229,54,9,,,,,,451.0,
670,230,54,9,,,,,,449.0,
671,230,54,9,,,,,,449.0,
672,231,57,9,,,,,,447.0,
673,231,57,9,,,,,,447.0,
674,231,57,9,,,,,,447.0,
675,233,57,9,,,,,,448.0,
676,235,58,9,,,,,,445.0,
677,235,58,9,,,,,,445.0,
678,235,64,9,,,,,,440.0,
679,235,64,9,,,,,,440.0,
680,236,64,9,,,,,,441.0,
681,233,62,9,,,,,,446.0,
682,235,62,9,,,,,,446.0,
683,235,62,9,,,,,,446.0,
684,236,62,9,,,,,,447.0,
685,237,62,9,,,,,,447.0,
686,242,62,9,,,,,,444.0,
687,242,62,9,,,,,,444.0,
688,242,62,9,,,,,,446.0,
689,242,62,9,,,,,,446.0,
690,243,62,9,,,,,,446.0,
691,243,62,9,,,,,,446.0,
692,244,62,9,,,,,,448.0,
693,244,62,9,,,,,,448.0,
694,244,62,9,,,,,,447.0,
695,247,64,9,,,,,,441.0,
696,247,64,9,,,,,,443.0,
697,247,64,9,,,,,,443.0,
698,247,64,9,,,,,,443.0,
699,247,64,9,,,,,,443.0,
700,248,64,6,,,,,,446.0,
701,248,64,6,,,,,,446.0,
702,249,64,6,,,,,,446.0,
703,249,64,6,,,,,,446.0,
704,249,56,6,,,,,,456.0,
705,249,56,6,,,,,,456.0,
706,249,56,6,,,,,,456.0,
707,249,56,6,,,,,,456.0,
708,252,56,6,,,,,,456.0,
709,252,56,6,,,,,,456.0,
710,252,50,6,,,,,,467.0,
711,251,48,6,,,,,,471.0,
712,253,48,6,,,,,,471.0,
713,253,48,6,,,,,,470.0,
714,253,48,6,,,,,,472.0,
715,254,48,6,,,,,,472.0,
716,255,45,6,,,,,,475.0,
717,255,45,6,,,,,,475.0,
718,256,45,6,,,,,,474.0,
719,256,45,6,,,,,,474.0,
720,257,42,6,,,,,,481.0,
721,257,42,6,,,,,,481.0,
722,258,42,6,,,,,,479.0,
723,258,42,6,,,,,,479.0,
724,258,42,6,,,,,,479.0,
725,259,44,6,,,,,,475.0,
726,259,44,6,,,,,,476.0,
727,259,44,6,,,,,,476.0,
728,261,44,6,,,,,,472.0,
729,261,44,6,,,,,,471.0,
730,259,44,6,,,,,,476.0,
731,259,44,9,,,,,,472.0,
732,260,44,9,,,,,,473.0,
733,260,44,9,,,,,,473.0,
734,260,44,9,,,,,,473.0,
735,263,44,9,,,,,,472.0,
736,263,44,9,,,,,,472.0,
737,264,50,9,,,,,,464.0,
738,264,50,9,,,,,,465.0,
739,264,50,9,,,,,,464.0,
740,262,53,9,,,,,,464.0,
741,262,53,9,,,,,,464.0,
742,262,53,9,,,,,,464.0,
743,262,53,9,,,,,,464.0,
744,262,53,9,,,,,,464.0,
745,263,53,9,,,,,,464.0,
746,263,53,9,,,,,,463.0,
747,263,53,9,,,,,,462.0,
748,263,53,9,,,,,,462.0,
749,263,53,9,,,,,,462.0,
750,263,55,9,,,,,,464.0,
751,263,55,9,,,,,,464.0,
752,263,55,9,,,,,,464.0,
753,263,55,9,,,,,,464.0,
754,264,55,9,,,,,,462.0,
755,264,55,9,,,,,,462.0,
756,264,55,18,,,,,,453.0,
757,264,55,18,,,,,,453.0,
758,264,55,18,,,,,,453.0,
759,264,55,18,,,,,,453.0,
760,259,53,18,,,,,,462.0,
761,259,53,18,,,,,,462.0,
762,254,51,15,,,,,,473.0,
763,254,51,15,,,,,,473.0,
764,254,53,15,,,,,,470.0,
765,254,53,15,,,,,,470.0,
766,254,53,15,,,,,,470.0,
767,254,53,15,,,,,,470.0,
768,255,47,15,,,,,,477.0,
769,255,47,15,,,,,,477.0,
770,256,47,15,,,,,,476.0,
771,256,47,15,,,,,,476.0,
772,257,47,15,,,,,,476.0,
773,257,47,15,,,,,,476.0,
774,257,47,15,,,,,,476.0,
775,258,47,15,,,,,,476.0,
776,256,47,6,,,,,,492.0,
777,256,47,6,,,,,,493.0,
778,256,47,6,,,,,,492.0,
779,266,51,6,,,,,,477.0,
780,269,57,6,,,,,,471.0,
781,270,57,6,,,,,,469.0,
782,270,57,6,,,,,,469.0,
783,270,57,6,,,,,,469.0,
784,271,57,6,,,,,,469.0,
785,271,57,6,,,,,,469.0,
786,271,59,6,,,,,,466.0,
787,271,59,6,,,,,,466.0,
788,269,59,6,,,,,,469.0,
