day_counter,0,1,2,3,4,5,6,7
243,105,25,8,,,178.0,,
244,108,27,8,,,173.0,,
245,109,27,8,,,173.0,,
246,110,27,8,,,173.0,,
247,110,27,8,,,173.0,,
248,112,27,8,,,176.0,,
249,114,27,8,,,177.0,,
250,115,27,8,,,178.0,,
251,115,27,8,,,177.0,,
252,116,27,8,,,177.0,,
253,116,27,8,,,177.0,,
254,119,31,13,,,167.0,,
255,118,35,14,,,163.0,,
256,118,35,14,,,163.0,,
257,119,35,14,,,163.0,,
258,120,35,14,,,163.0,,
259,117,25,8,,,183.0,,
260,117,25,8,,,186.0,,
261,117,25,8,,,187.0,,
262,116,23,8,,,194.0,,
263,117,23,8,,,195.0,,
264,117,25,8,,,192.0,,
265,118,25,15,,,184.0,,
266,118,25,15,,,184.0,,
267,119,25,15,,,186.0,,
268,119,23,15,,,188.0,,
269,119,23,15,,,188.0,,
270,122,29,15,,,181.0,,
271,122,29,15,,,181.0,,
272,123,29,15,,,183.0,,
273,124,29,15,,,183.0,,
274,125,29,15,,,182.0,,
275,125,29,15,,,182.0,,
276,126,29,15,,,184.0,,
277,127,29,16,,,183.0,,
278,129,29,16,,,183.0,,
279,129,29,16,,,185.0,,
280,129,29,16,,,187.0,,
281,129,29,16,,,188.0,,
282,131,31,16,,,184.0,,
283,131,31,16,,,184.0,,
284,132,31,16,,,187.0,,
285,131,27,3,,,204.0,,
286,132,27,3,,,204.0,,
287,132,27,3,,,206.0,,
288,134,30,3,,,204.0,,
289,134,30,3,,,204.0,,
290,135,30,3,,,203.0,,
291,135,30,3,,,203.0,,
292,137,30,3,,,202.0,,
293,138,30,3,,,202.0,,
294,138,30,3,,,204.0,,
295,140,44,8,,,181.0,,
296,140,44,8,,,181.0,,
297,142,40,3,,,189.0,,
298,145,40,12,,,175.0,,
299,146,40,12,,,176.0,,
300,149,40,12,,,176.0,,
301,151,42,12,,,172.0,,
302,149,46,23,,,160.0,,
303,150,46,23,,,160.0,,
304,147,46,17,,,171.0,,
305,148,46,17,,,173.0,,
306,152,46,17,,,174.0,,
307,155,46,17,,,173.0,,
308,158,46,17,,,173.0,,
309,159,46,17,,,173.0,,
310,158,40,17,,,182.0,,
311,158,40,17,,,182.0,,
312,158,43,17,,,177.0,,
313,158,43,17,,,177.0,,
314,166,43,25,,,161.0,,
315,167,43,25,,,162.0,,
316,168,43,25,,,161.0,,
317,168,43,25,,,161.0,,
318,168,43,25,,,159.0,,
319,169,43,25,,,159.0,,
320,167,45,25,,,165.0,,
321,168,49,25,,,160.0,,
322,167,47,25,,,163.0,,
323,168,47,25,,,160.0,,
324,164,38,25,,,176.0,,
325,165,36,25,,,174.0,,
326,165,36,25,,,174.0,,
327,164,38,25,,,174.0,,
328,164,38,25,,,176.0,,
329,167,40,25,,,171.0,,
330,163,33,20,,,188.0,,
331,163,33,20,,,188.0,,
332,164,33,20,,,189.0,,
333,164,33,20,,,190.0,,
334,167,33,20,,,191.0,,
335,166,33,20,,,192.0,,
336,168,33,20,,,192.0,,
337,170,33,20,,,189.0,,
338,172,33,20,,,187.0,,
339,172,31,20,,,191.0,,
340,172,31,20,,,191.0,,
341,173,31,20,,,191.0,,
342,175,31,20,,,191.0,,
343,177,31,20,,,188.0,,
344,176,38,20,,,,185.0,
345,176,38,20,,,,186.0,
346,179,49,20,,,,172.0,
347,179,49,20,,,,173.0,
348,178,44,11,,,,190.0,
349,179,44,11,,,,190.0,
350,179,44,11,,,,190.0,
351,179,44,11,,,,191.0,
352,176,42,11,,,,199.0,
353,176,42,11,,,,198.0,
354,179,42,11,,,,197.0,
355,179,42,11,,,,197.0,
356,179,42,11,,,,197.0,
357,178,42,11,,,,199.0,
358,180,42,11,,,,200.0,
359,180,42,11,,,,201.0,
360,181,42,11,,,,205.0,
361,180,44,11,,,,205.0,
362,181,44,11,,,,205.0,
363,181,46,15,,,,198.0,
364,181,46,15,,,,199.0,
365,181,46,15,,,,198.0,
366,183,46,20,,,,192.0,
367,183,46,20,,,,192.0,
368,185,46,20,,,,191.0,
369,187,46,20,,,,188.0,
370,187,46,20,,,,188.0,
371,188,46,20,,,,186.0,
372,193,46,20,,,,180.0,
373,193,46,20,,,,180.0,
374,193,46,20,,,,180.0,
375,189,48,12,,,,192.0,
376,189,48,12,,,,193.0,
377,190,50,12,,,,189.0,
378,185,42,12,,,,203.0,
379,185,42,12,,,,202.0,
380,183,46,12,,,,201.0,
381,183,46,12,,,,201.0,
382,186,46,12,,,,197.0,
383,186,46,12,,,,197.0,
384,182,40,7,,,,213.0,
385,183,40,7,,,,213.0,
386,183,40,7,,,,213.0,
387,183,40,7,,,,214.0,
388,184,40,7,,,,215.0,
389,185,43,7,,,,209.0,
390,185,43,7,,,,209.0,
391,185,43,7,,,,208.0,
392,181,45,7,,,,213.0,
393,185,54,7,,,,199.0,
394,192,58,15,,,,180.0,
395,192,58,15,,,,181.0,
396,193,58,15,,,,181.0,
397,193,58,15,,,,181.0,
398,194,58,15,,,,181.0,
399,194,58,15,,,,181.0,
400,195,56,18,,,,180.0,
401,195,56,18,,,,180.0,
402,195,56,32,,,,165.0,
403,195,56,32,,,,165.0,
404,197,58,37,,,,158.0,
405,200,56,37,,,,155.0,
406,200,56,37,,,,155.0,
407,200,56,37,,,,155.0,
408,200,54,37,,,,161.0,
409,201,52,36,,,,161.0,
410,201,54,36,,,,161.0,
411,201,56,33,,,,161.0,
412,202,57,33,,,,161.0,
413,202,57,33,,,,161.0,
414,202,58,33,,,,161.0,
415,203,60,33,,,,157.0,
416,202,60,20,,,,174.0,
417,202,60,20,,,,174.0,
418,202,60,20,,,,174.0,
419,202,60,20,,,,174.0,
420,194,51,12,,,,205.0,
421,196,53,12,,,,199.0,
422,196,53,12,,,,199.0,
423,197,53,12,,,,200.0,
424,198,53,12,,,,201.0,
425,198,53,12,,,,200.0,
426,198,53,12,,,,201.0,
427,198,53,12,,,,201.0,
428,198,53,12,,,,201.0,
429,198,53,12,,,,201.0,
430,198,55,12,,,,200.0,
431,198,55,12,,,,200.0,
432,206,55,33,,,171.0,,
433,206,55,33,,,171.0,,
434,206,55,33,,,171.0,,
435,206,55,33,,,171.0,,
436,206,55,33,,,171.0,,
437,206,55,33,,,171.0,,
438,207,55,33,,,171.0,,
439,207,55,33,,,171.0,,
440,206,45,33,,,187.0,,
441,210,45,33,,,184.0,,
442,210,45,33,,,184.0,,
443,213,54,20,,,183.0,,
444,214,54,20,,,182.0,,
445,214,59,20,,,176.0,,
446,214,65,20,,,169.0,,
447,214,65,20,,,169.0,,
448,214,65,20,,,169.0,,
449,216,62,20,,,169.0,,
450,213,60,20,,,178.0,,
451,213,60,20,,,178.0,,
452,212,58,15,,,188.0,,
453,212,58,15,,,188.0,,
454,212,58,15,,,188.0,,
455,212,58,15,,,188.0,,
456,213,58,15,,,190.0,,
457,213,58,15,,,189.0,,
458,212,60,15,,,189.0,,
459,212,60,15,,,188.0,,
460,212,58,15,,,193.0,,
461,212,58,15,,,193.0,,
462,213,60,21,,,185.0,,
463,213,60,21,,,185.0,,
464,213,64,21,,,180.0,,
465,213,64,21,,,181.0,,
466,214,64,21,,,183.0,,
467,214,66,21,,,180.0,,
468,212,64,21,,,185.0,,
469,213,63,22,,,183.0,,
470,213,63,22,,,183.0,,
471,213,63,22,,,183.0,,
472,214,63,22,,,186.0,,
473,214,63,22,,,186.0,,
474,215,63,22,,,187.0,,
475,215,63,22,,,187.0,,
476,201,59,13,,,216.0,,
477,201,59,13,,,218.0,,
478,202,59,13,,,220.0,,
479,205,64,13,,,210.0,,
480,205,64,13,,,209.0,,
481,205,64,13,,,209.0,,
482,206,64,13,,,209.0,,
483,207,64,13,,,208.0,,
484,208,64,13,,,208.0,,
485,208,70,13,,,201.0,,
486,209,70,13,,200,,,
487,209,70,13,,200,,,
488,208,70,5,,213,,,
489,208,70,5,,213,,,
490,217,72,10,,201,,,
491,219,72,10,,198,,,
492,220,72,10,,198,,,
493,220,72,10,,198,,,
494,222,72,10,,196,,,
495,222,72,10,,196,,,
496,224,72,5,,202,,,
497,225,72,12,,193,,,
498,224,72,12,,197,,,
499,224,72,12,,197,,,
500,226,72,12,,195,,,
501,226,72,12,,194,,,
502,225,69,20,,191,,,
503,225,69,20,,191,,,
504,226,69,12,,200,,,
505,228,69,12,,200,,,
506,229,69,12,,200,,,
507,229,69,12,,200,,,
508,229,71,12,,198,,,
509,231,74,12,,191,,,
510,232,74,12,,191,,,
511,230,74,12,,193,,,
512,231,74,12,,193,,,
513,233,74,12,,193,,,
514,233,74,12,,194,,,
515,235,74,12,,192,,,
516,235,74,12,,192,,,
517,237,74,12,,189,,,
518,238,74,12,,189,,,
519,238,74,12,,189,,,
520,229,75,12,,,198.0,,
521,230,75,12,,,196.0,,
522,231,77,11,,,197.0,,
523,232,77,11,,,194.0,,
524,232,77,11,,,193.0,,
525,231,75,11,,,198.0,,
526,233,77,11,,,195.0,,
527,233,77,11,,,195.0,,
528,234,77,11,,,196.0,,
529,235,75,11,,,196.0,,
530,235,75,11,,,197.0,,
531,233,73,11,,,201.0,,
532,234,73,11,,,201.0,,
533,234,73,11,,,200.0,,
534,232,73,11,,,204.0,,
535,232,73,11,,,203.0,,
536,232,73,11,,,206.0,,
537,232,73,11,,,207.0,,
538,232,73,11,,,207.0,,
539,240,75,16,,190,,,
540,235,67,21,,,210.0,,
541,235,67,21,,,210.0,,
542,235,67,21,,,211.0,,
543,236,67,21,,,210.0,,
544,233,72,21,,,212.0,,
545,233,72,21,,,212.0,,
546,233,73,12,,,223.0,,
547,233,73,12,,,223.0,,
548,233,71,20,18,,198.0,,
549,233,71,20,18,,198.0,,
550,235,73,20,18,,194.0,,
551,235,73,20,18,,193.0,,
552,230,70,20,18,,209.0,,
553,230,70,20,18,,208.0,,
554,230,70,20,18,,207.0,,
555,230,70,20,18,,207.0,,
556,231,70,20,18,,209.0,,
557,232,70,20,34,,191.0,,
558,234,76,12,34,,190.0,,
559,234,76,12,34,,190.0,,
560,228,74,8,34,,212.0,,
561,228,74,8,34,,212.0,,
562,228,74,8,34,,212.0,,
563,228,74,8,34,,212.0,,
564,229,74,8,34,,212.0,,
565,230,74,8,34,,211.0,,
566,230,74,8,34,,209.0,,
567,231,74,8,34,,209.0,,
568,232,74,8,34,,208.0,,
569,232,74,15,26,,208.0,,
570,232,75,15,26,,215.0,,
571,232,75,15,26,,214.0,,
572,232,75,15,26,,214.0,,
573,232,75,15,26,,213.0,,
574,232,75,15,26,,213.0,,
575,232,75,15,26,,213.0,,
576,232,75,15,26,,219.0,,
577,233,78,22,26,,207.0,,
578,235,80,22,26,201,,,
579,235,80,22,26,201,,,
580,235,80,22,26,204,,,
581,235,80,22,26,203,,,
582,238,80,22,26,201,,,
583,239,80,20,26,201,,,
584,239,80,20,26,200,,,
585,239,80,20,26,199,,,
586,239,80,20,26,199,,,
587,241,77,20,26,199,,,
588,240,77,20,29,201,,,
589,240,77,20,29,200,,,
590,241,77,20,29,200,,,
591,241,77,20,29,200,,,
592,237,75,20,,238,,,
593,237,75,20,,238,,,
594,236,75,24,,239,,,
595,236,75,24,,239,,,
596,236,75,24,,238,,,
597,236,75,24,,238,,,
598,238,75,24,,235,,,
599,238,75,24,,234,,,
600,240,75,24,,235,,,
601,240,75,24,,235,,,
602,241,75,31,,226,,,
603,240,81,31,,221,,,
604,240,81,31,,221,,,
605,241,81,31,31,188,,,
606,241,81,31,31,188,,,
607,241,81,31,31,188,,,
608,241,81,31,31,187,,,
609,241,81,31,31,187,,,
610,243,81,32,31,185,,,
611,243,81,32,31,185,,,
612,244,85,32,41,169,,,
613,244,85,32,41,169,,,
614,243,88,32,41,169,,,
615,243,88,32,41,169,,,
616,241,85,27,31,191,,,
617,243,88,27,26,189,,,
618,243,88,27,26,189,,,
619,245,90,27,42,166,,,
620,245,90,27,42,166,,,
621,245,90,27,41,166,,,
622,246,90,27,41,166,,,
623,246,90,27,41,166,,,
624,245,90,27,41,168,,,
625,245,90,27,41,168,,,
626,245,88,30,41,167,,,
627,245,88,30,41,167,,,
628,246,88,30,41,166,,,
629,246,88,30,40,166,,,
630,245,90,27,40,,171.0,,
631,245,90,27,40,,171.0,,
632,246,90,27,40,,170.0,,
633,246,90,27,40,,170.0,,
634,250,90,33,40,,159.0,,
635,251,90,33,40,,157.0,,
636,253,90,33,41,,158.0,,
637,247,85,33,35,,175.0,,
638,248,85,33,35,,173.0,,
639,248,85,33,35,,174.0,,
640,251,92,41,35,,158.0,,
641,251,92,41,35,,157.0,,
642,252,92,41,35,,157.0,,
643,252,92,41,35,,157.0,,
644,252,92,41,35,,156.0,,
645,252,92,41,35,,156.0,,
646,252,94,41,35,69,84.0,,
647,252,94,41,35,69,84.0,,
648,254,90,41,35,,160.0,,
649,254,90,41,35,,159.0,,
650,259,99,44,42,,133.0,,
651,259,99,44,42,,133.0,,
652,257,99,54,32,,137.0,,
653,257,99,54,32,,137.0,,
654,257,99,54,32,,137.0,,
655,257,99,54,32,,137.0,,
656,260,99,62,32,,126.0,,
657,260,99,62,32,,126.0,,
658,260,99,62,32,,126.0,,
659,260,99,62,32,,126.0,,
660,259,102,62,32,,128.0,,
661,259,102,62,32,,128.0,,
662,261,102,62,30,,128.0,,
663,263,102,62,30,,125.0,,
664,263,103,65,72,,79.0,,
665,261,99,56,72,,95.0,,
666,261,99,56,72,,95.0,,
667,262,97,55,72,,95.0,,
668,263,97,55,72,,95.0,,
669,263,97,55,72,,95.0,,
670,265,102,55,66,,92.0,,
671,265,104,52,66,,92.0,,
672,263,106,52,66,,95.0,,
673,265,110,61,66,,79.0,,
674,265,110,61,66,,79.0,,
675,267,110,61,66,,80.0,,
676,267,112,61,66,,78.0,,
677,267,112,61,66,,78.0,,
678,267,112,61,68,,78.0,,
679,267,112,61,68,,78.0,,
680,268,113,61,68,,78.0,,
681,264,105,61,20,,139.0,,
682,268,105,61,20,,136.0,,
683,268,105,61,20,,136.0,,
684,265,105,61,20,,142.0,,
685,266,105,61,20,,142.0,,
686,269,105,61,20,,141.0,,
687,269,105,61,20,,141.0,,
688,268,105,67,6,,151.0,,
689,269,103,67,6,,151.0,,
690,270,103,67,6,,151.0,,
691,270,103,67,6,,150.0,,
692,273,96,62,20,,146.0,,
693,273,96,62,20,,146.0,,
694,273,96,61,20,,146.0,,
695,273,96,61,20,,146.0,,
696,273,96,55,20,,154.0,,
697,282,104,55,69,85,,,
698,283,104,55,69,83,,,
699,283,104,55,69,83,,,
700,283,104,55,27,127,,,
701,283,104,55,27,127,,,
702,284,104,55,27,127,,,
703,285,104,53,27,127,,,
704,283,102,66,27,120,,,
705,283,102,66,27,120,,,
706,283,102,66,27,120,,,
707,283,102,66,27,120,,,
708,288,99,66,27,120,,,
709,288,99,66,27,120,,,
710,283,97,57,27,141,,,
711,280,96,57,27,145,,,
712,284,98,52,27,145,,,
713,285,98,52,27,143,,,
714,284,100,52,27,144,,,
715,285,100,52,27,144,,,
716,286,100,52,27,145,,,
717,288,100,56,27,138,,,
718,289,100,56,27,138,,,
719,289,100,56,27,138,,,
720,289,90,50,17,168,,,
721,290,101,38,17,166,,,
722,292,104,38,17,160,,,
723,292,109,38,17,154,,,
724,292,109,38,35,135,,,
725,292,109,38,35,135,,,
726,296,113,38,27,135,,,
727,296,113,38,27,135,,,
728,296,113,38,27,135,,,
729,297,111,38,27,135,,,
730,296,111,31,27,146,,,
731,296,115,31,22,146,,,
732,301,119,37,114,39,,,
733,301,119,37,114,39,,,
734,302,119,37,112,39,,,
735,305,119,37,112,39,,,
736,305,119,37,112,39,,,
737,305,119,37,112,39,,,
738,304,121,40,112,35,,,
739,307,117,40,112,35,,,
740,305,120,40,112,35,,,
741,306,118,40,112,35,,,
742,306,118,40,127,19,,,
743,306,122,40,122,18,,,
744,306,122,40,122,18,,,
745,307,122,40,122,18,,,
746,307,122,40,122,18,,,
747,307,122,40,122,18,,,
748,307,122,40,122,18,,,
749,307,121,40,122,18,,,
750,305,127,40,121,18,,,
751,305,129,40,118,18,,,
752,305,129,40,118,18,,,
753,305,129,40,117,18,,,
754,305,129,40,117,18,,,
755,306,129,40,114,18,,,
756,306,129,40,122,10,,,
757,307,127,40,122,10,,,
758,307,127,40,122,10,,,
759,307,127,40,122,10,,,
760,303,121,37,68,77,,,
761,303,121,37,68,77,,,
762,292,100,26,39,148,,,
763,292,100,26,39,148,,,
764,292,100,26,39,148,,,
765,292,100,26,39,148,,,
766,292,100,26,39,148,,,
767,292,100,26,39,148,,,
768,293,100,26,39,149,,,
769,293,100,26,39,149,,,
770,293,100,26,39,150,,,
771,293,100,26,39,150,,,
772,294,100,32,32,150,,,
773,294,100,32,32,150,,,
774,306,128,47,115,10,,,
775,307,128,47,115,10,,,
776,304,124,47,125,10,,,
777,303,120,43,134,10,,,
778,303,120,43,134,10,,,
779,308,120,43,126,10,,,
780,310,118,43,130,10,,,
781,311,120,40,128,10,,,
782,313,120,40,125,10,,,
783,314,118,40,125,10,,,
784,316,118,40,123,10,,,
785,316,118,40,123,10,,,
786,319,115,40,121,10,,,
787,319,115,40,121,10,,,
788,317,109,40,109,30,,,
789,318,109,40,109,28,,,
790,318,109,40,109,28,,,
791,318,109,40,109,28,,,
792,322,116,40,98,28,,,
793,322,116,40,98,28,,,
794,322,116,40,98,28,,,
795,322,111,40,104,28,,,
796,322,111,40,104,28,,,
797,323,116,40,97,28,,,
798,325,116,40,97,28,,,
799,325,116,40,97,28,,,
800,328,112,40,97,28,,,
801,329,112,40,97,28,,,
802,331,112,40,94,28,,,
803,332,110,40,94,28,,,
804,327,110,33,107,28,,,
805,330,121,55,86,10,,,
806,330,121,55,86,10,,,
807,328,121,55,86,10,,,
808,328,121,55,86,10,,,
809,327,121,55,86,10,,,
810,312,109,52,121,10,,,
811,312,109,52,121,10,,,
812,312,109,52,124,10,,,
813,312,114,47,124,10,,,
814,317,114,47,118,10,,,
815,316,116,47,118,10,,,
816,313,112,47,128,10,,,
817,313,112,47,128,10,,,
818,313,112,47,128,10,,,
819,313,112,47,128,10,,,
820,315,112,47,128,10,,,
821,314,112,47,128,10,,,
822,314,112,47,127,10,,,
823,314,112,47,127,10,,,
824,311,112,47,131,10,,,
825,320,119,57,104,10,,,
826,320,119,57,105,10,,,
827,320,119,57,105,10,,,
828,323,125,50,107,10,,,
829,323,125,50,107,10,,,
830,323,125,50,107,10,,,
831,323,125,50,107,10,,,
832,323,125,50,107,10,,,
833,323,125,50,107,10,,,
834,323,125,50,107,10,,,
835,324,123,50,107,10,,,
836,325,123,50,105,10,,,
837,329,133,57,86,10,,,
838,329,133,57,86,10,,,
839,329,135,60,80,10,,,
840,323,130,60,58,45,,,
841,323,130,60,58,45,,,
842,323,130,60,58,45,,,
843,323,130,60,58,45,,,
844,323,130,60,58,45,,,
845,323,136,61,49,45,,,
846,323,142,53,51,45,,,
847,323,142,53,51,45,,,
848,323,142,53,51,45,,,
849,323,142,53,51,45,,,
850,321,142,53,51,48,,,
851,321,142,53,51,48,,,
852,319,136,53,49,62,,,
853,321,136,53,55,53,,,
854,322,136,53,55,53,,,
855,323,134,53,55,54,,,
856,325,129,53,55,59,,,
857,325,129,53,55,59,,,
858,325,129,53,55,59,,,
859,327,129,53,52,59,,,
860,327,129,53,52,59,,,
861,327,132,53,52,54,,,
862,327,132,78,52,28,,,
863,327,132,78,52,28,,,
864,324,137,78,52,28,,,
865,324,137,78,52,28,,,
866,330,143,78,57,10,,,
867,331,143,78,57,10,,,
868,328,131,50,27,88,,,
869,328,131,50,27,87,,,
870,329,142,50,27,75,,,
871,329,145,50,27,71,,,
872,331,142,50,27,73,,,
873,331,142,50,27,75,,,
874,331,142,50,27,75,,,
875,330,135,50,27,85,,,
876,326,119,46,27,116,,,
877,326,119,46,27,116,,,
878,326,119,46,27,115,,,
879,326,119,46,27,117,,,
880,327,119,46,27,119,,,
881,330,119,46,27,115,,,
882,330,119,46,27,115,,,
883,329,127,46,123,10,,,
884,328,125,51,124,10,,,
885,329,125,51,124,10,,,
886,329,125,51,124,10,,,
887,331,125,51,120,10,,,
888,332,125,51,120,10,,,
889,332,125,51,120,10,,,
890,333,125,51,119,10,,,
891,333,125,51,117,10,,,
892,334,125,55,112,10,,,
893,334,125,55,112,10,,,
894,330,122,51,126,10,,,
895,330,122,51,126,10,,,
896,332,122,51,127,10,,,
897,332,122,51,127,10,,,
898,332,122,51,127,10,,,
899,336,116,51,127,10,,,
900,337,113,51,132,10,,,
901,337,113,51,132,10,,,
902,337,113,51,132,10,,,
903,339,113,51,129,10,,,
904,340,113,51,130,10,,,
905,340,113,51,129,10,,,
906,343,115,46,129,10,,,
907,343,115,46,129,10,,,
908,343,135,46,108,10,,,
909,345,138,51,97,10,,,
910,345,138,48,101,10,,,
911,345,138,48,101,10,,,
