day_counter,0,1,2,3,4,5,6,7,8
220,104,33,3,,,,,157.0,
221,104,33,3,,,,,157.0,
222,86,20,3,,,,,188.0,
223,87,20,3,,,,,188.0,
224,88,20,3,,,,,190.0,
225,88,20,3,,,,,191.0,
226,88,20,3,,,,,190.0,
227,90,20,3,,,,,188.0,
228,93,20,3,,,,,190.0,
229,93,20,3,,,,,190.0,
230,94,20,3,,,,,192.0,
231,94,20,3,,,,,193.0,
232,94,20,3,,,,,193.0,
233,94,20,3,,,,,192.0,
234,94,20,3,,,,,195.0,
235,94,20,3,,,,,196.0,
236,93,20,3,,,,,,200.0
237,93,20,3,,,,,,200.0
238,109,35,3,,,,,,171.0
239,109,35,3,,,,,,171.0
240,109,35,3,,,,,,172.0
241,109,35,3,,,,,,172.0
242,110,35,3,,,,,,171.0
243,110,35,3,,,,,,171.0
244,110,37,3,,,,,,169.0
245,111,37,3,,,,,,168.0
246,112,37,3,,,,,,168.0
247,112,37,3,,,,,,167.0
248,114,37,3,,,,,,169.0
249,115,37,3,,,,,,171.0
250,116,37,3,,,,,,171.0
251,117,39,3,,,,,,167.0
252,118,39,3,,,,,,167.0
253,118,39,3,,,,,,167.0
254,121,41,3,,,,,,165.0
255,120,45,3,,,,,163.0,
256,120,45,3,,,,,163.0,
257,121,45,3,,,,,163.0,
258,123,45,3,,,,,161.0,
259,119,38,3,,,,,174.0,
260,119,38,3,,,,,176.0,
261,119,38,3,,,,,177.0,
262,115,36,3,,,,,187.0,
263,116,38,3,,,,,184.0,
264,116,38,3,,,,,184.0,
265,117,38,3,,,,,184.0,
266,119,42,3,,,,,177.0,
267,120,42,3,,,,,179.0,
268,116,38,3,,,,,189.0,
269,118,38,6,,,,,183.0,
270,119,38,6,,,,,185.0,
271,119,38,6,,,,,184.0,
272,120,38,3,,,,,189.0,
273,121,38,3,,,,,189.0,
274,122,38,3,,,,,190.0,
275,122,38,3,,,,,189.0,
276,123,38,3,,,,,191.0,
277,124,36,6,,,,,191.0,
278,126,36,6,,,,,191.0,
279,126,36,6,,,,,194.0,
280,127,36,6,,,,,196.0,
281,127,36,6,,,,,196.0,
282,129,36,6,,,,,196.0,
283,130,40,6,,,,,189.0,
284,133,38,6,,,,,191.0,
285,129,36,6,,,,,198.0,
286,130,38,6,,,,,194.0,
287,130,38,6,,,,,196.0,
288,131,38,6,,,,,199.0,
289,131,38,6,,,,,199.0,
290,132,38,6,,,,,199.0,
291,132,38,6,,,,,199.0,
292,134,38,6,,,,198.0,,
293,138,38,6,,,,194.0,,
294,138,38,6,,,,196.0,,
295,138,38,6,,,,195.0,,
296,138,38,6,,,,194.0,,
297,138,38,6,,,,196.0,,
298,141,38,6,,,,193.0,,
299,142,38,6,,,,194.0,,
300,147,40,12,,,,183.0,,
301,148,42,12,,,,179.0,,
302,145,42,12,,,,184.0,,
303,146,42,12,,,,184.0,,
304,144,42,9,,,,191.0,,
305,145,46,9,,,,187.0,,
306,146,50,9,,,,186.0,,
307,150,50,9,,,,184.0,,
308,153,50,9,,,,183.0,,
309,154,50,9,,,,183.0,,
310,153,47,9,,,,190.0,,
311,153,47,9,,,,190.0,,
312,155,49,12,,,,182.0,,
313,157,49,12,,,,178.0,,
314,162,49,12,,,,175.0,,
315,163,49,12,,,,176.0,,
316,164,49,12,,,,176.0,,
317,167,49,12,,,,171.0,,
318,167,49,12,,,,171.0,,
319,168,49,12,,,,171.0,,
320,167,49,12,,,,179.0,,
321,168,49,12,,,,179.0,,
322,165,49,12,,,,183.0,,
323,168,45,12,,,,182.0,,
324,164,40,6,,,,199.0,,
325,164,40,6,,,,199.0,,
326,164,40,6,,,,200.0,,
327,164,40,6,,,,201.0,,
328,165,40,6,,,,202.0,,
329,166,40,6,,,,202.0,,
330,164,36,6,,,,209.0,,
331,164,36,6,,,,209.0,,
332,165,36,6,,,,210.0,,
333,165,36,6,,,,211.0,,
334,168,36,6,,,,212.0,,
335,168,36,6,,,,213.0,,
336,171,36,6,,,,211.0,,
337,171,36,6,,,,211.0,,
338,171,36,6,,,,212.0,,
339,168,36,6,,,,215.0,,
340,168,36,6,,,,215.0,,
341,169,36,6,,,,215.0,,
342,171,36,6,,,,215.0,,
343,173,36,6,,,,212.0,,
344,171,36,6,,,,218.0,,
345,171,36,6,,,,219.0,,
346,171,36,6,,,,221.0,,
347,171,37,6,,,,220.0,,
348,167,37,3,,,,229.0,,
349,168,37,3,,,,228.0,,
350,170,42,3,,,,219.0,,
351,170,42,3,,,,220.0,,
352,165,42,3,,,,228.0,,
353,165,42,3,,,,228.0,,
354,168,42,3,,,,228.0,,
355,168,42,3,,,,228.0,,
356,168,42,3,,,,228.0,,
357,168,42,3,,,,229.0,,
358,170,42,3,,,,230.0,,
359,170,42,3,,,,230.0,,
360,171,42,3,,,,234.0,,
361,171,42,3,,,,235.0,,
362,171,44,3,,,,235.0,,
363,173,44,3,,,,231.0,,
364,173,44,3,,,,232.0,,
365,173,44,3,,,,232.0,,
366,174,44,3,,,,233.0,,
367,174,44,3,,,,233.0,,
368,177,44,3,,,,231.0,,
369,178,46,10,,,,220.0,,
370,178,46,10,,,,220.0,,
371,178,46,10,,,,220.0,,
372,178,46,10,,,,220.0,,
373,178,46,10,,,,220.0,,
374,178,46,10,,,,220.0,,
375,174,50,16,,,,215.0,,
376,174,50,16,,,,216.0,,
377,174,50,16,,,,215.0,,
378,171,48,16,,,,221.0,,
379,171,48,16,,,,221.0,,
380,172,50,26,,,,208.0,,
381,172,50,26,,,,208.0,,
382,173,52,26,,,,204.0,,
383,173,52,26,,,,204.0,,
384,172,49,26,,,,209.0,,
385,173,49,26,,,,209.0,,
386,173,49,26,,,,209.0,,
387,175,53,26,,,,203.0,,
388,176,55,26,,,,201.0,,
389,176,55,26,,,,201.0,,
390,176,55,26,,,,201.0,,
391,176,55,26,,,,201.0,,
392,176,55,26,,,,204.0,,
393,178,55,23,,,,204.0,,
394,182,55,23,,,,201.0,,
395,182,58,23,,,,198.0,,
396,183,58,23,,,,198.0,,
397,183,58,23,,,,198.0,,
398,184,58,23,,,,198.0,,
399,184,58,23,,,,198.0,,
400,184,60,23,,,,198.0,,
401,184,60,23,,,,198.0,,
402,186,62,23,,,,193.0,,
403,186,62,23,,,,193.0,,
404,184,62,23,,,,198.0,,
405,184,62,23,,,,197.0,,
406,184,62,23,,,,197.0,,
407,185,62,23,,,,195.0,,
408,184,62,20,,,,203.0,,
409,186,64,20,,,,198.0,,
410,187,64,20,,,,199.0,,
411,190,64,16,,,,199.0,,
412,191,64,16,,,,200.0,,
413,191,64,16,,,,200.0,,
414,191,64,16,,,,200.0,,
415,191,64,27,,,,188.0,,
416,189,64,21,,,,200.0,,
417,189,64,21,,,,199.0,,
418,189,64,21,,,,199.0,,
419,189,64,21,,,,199.0,,
420,179,64,10,,,,225.0,,
421,180,68,13,,,,216.0,,
422,180,71,13,,,,212.0,,
423,181,71,13,,,,213.0,,
424,182,71,13,,,,214.0,,
425,182,71,13,,,,214.0,,
426,182,71,13,,,,214.0,,
427,182,71,13,,,,214.0,,
428,182,71,13,,,,214.0,,
429,182,71,19,,,,207.0,,
430,183,69,22,,,,207.0,,
431,187,69,22,,,,202.0,,
432,190,69,22,,,,202.0,,
433,190,69,22,,,,202.0,,
434,190,69,39,,,,184.0,,
435,190,69,39,,,,184.0,,
436,190,69,39,,,,184.0,,
437,190,69,39,,,,184.0,,
438,191,69,39,,,,184.0,,
439,197,71,39,,,,174.0,,
440,197,67,39,,,,182.0,,
441,199,67,39,,,,182.0,,
442,199,67,39,,,,182.0,,
443,199,67,39,,,,182.0,,
444,200,67,39,,,,182.0,,
445,200,67,39,,,,180.0,,
446,200,67,39,,,,178.0,,
447,200,67,39,,,,178.0,,
448,201,67,39,,,,176.0,,
449,201,67,39,,,,176.0,,
450,198,65,39,,,,185.0,,
451,198,65,39,,,,185.0,,
452,196,63,39,,,,191.0,,
453,198,63,39,,,,188.0,,
454,198,63,39,,,,188.0,,
455,198,63,39,,,,188.0,,
456,198,60,39,,,,194.0,,
457,198,60,39,,,,194.0,,
458,197,62,39,,,,193.0,,
459,197,62,39,,,,193.0,,
460,198,56,39,,,,200.0,,
461,198,56,39,,,,200.0,,
462,198,56,39,,,,202.0,,
463,199,60,39,,,,196.0,,
464,198,60,39,,,,199.0,,
465,199,60,39,5,,,193.0,,
466,200,58,42,5,,,194.0,,
467,200,58,42,5,,,194.0,,
468,199,61,42,5,,,192.0,,
469,199,61,42,5,,,193.0,,
470,201,61,42,5,,,189.0,,
471,201,61,42,5,,,189.0,,
472,202,61,25,5,,,209.0,,
473,202,61,25,5,,,209.0,,
474,203,61,25,5,,,210.0,,
475,203,61,25,5,,,210.0,,
476,194,53,22,5,,,232.0,,
477,194,55,22,5,,,231.0,,
478,195,55,22,5,,,233.0,,
479,195,55,22,5,,,233.0,,
480,196,59,22,5,,,227.0,,
481,196,59,22,5,,,227.0,,
482,197,59,22,5,,,227.0,,
483,198,59,22,5,,,227.0,,
484,199,59,22,5,,,227.0,,
485,199,59,22,5,,,227.0,,
486,200,59,22,5,,,226.0,,
487,200,59,22,5,,,226.0,,
488,205,61,28,5,,,214.0,,
489,205,61,28,5,,,214.0,,
490,208,61,28,5,,,216.0,,
491,208,61,28,5,,,216.0,,
492,210,61,28,5,,,214.0,,
493,210,61,28,5,,,214.0,,
494,211,61,28,5,,,214.0,,
495,211,61,28,5,,,214.0,,
496,212,59,28,5,,,218.0,,
497,215,59,28,5,,,213.0,,
498,215,57,28,5,,,218.0,,
499,215,57,28,5,,,218.0,,
500,216,57,28,5,,,217.0,,
501,216,57,28,5,,,217.0,,
502,215,54,28,,,,228.0,,
503,218,54,33,,,,218.0,,
504,219,52,33,,,,221.0,,
505,221,52,33,,,,221.0,,
506,222,52,33,,,,221.0,,
507,222,52,33,,,,221.0,,
508,221,54,33,,,,221.0,,
509,221,54,33,,,,221.0,,
510,222,54,30,,,,226.0,,
511,219,52,30,4,,,227.0,,
512,220,52,30,4,,,226.0,,
513,222,52,30,4,,,226.0,,
514,221,54,30,4,,,226.0,,
515,223,54,33,4,,,221.0,,
516,223,54,33,4,,,221.0,,
517,224,54,33,4,,,219.0,,
518,228,56,33,4,,,213.0,,
519,228,56,33,4,,,213.0,,
520,224,54,26,,,,231.0,,
521,224,54,26,,,,231.0,,
522,226,54,26,,,,233.0,,
523,226,54,26,,,,233.0,,
524,226,54,26,,,,233.0,,
525,227,60,26,,,,226.0,,
526,228,60,26,,,,227.0,,
527,228,60,26,,,,227.0,,
528,230,60,21,,,,230.0,,
529,230,60,21,,,,230.0,,
530,230,60,21,,,,231.0,,
531,227,62,21,,,,233.0,,
532,228,62,21,,,,233.0,,
533,230,66,21,,,,226.0,,
534,229,66,21,,,,229.0,,
535,229,68,21,,,,226.0,,
536,229,68,21,,,,229.0,,
537,228,72,21,,,,226.0,,
538,228,72,21,,,,226.0,,
539,228,74,21,,,,223.0,,
540,225,70,15,,,,248.0,,
541,225,70,25,,,,237.0,,
542,225,70,25,,,,238.0,,
543,226,70,25,,,,238.0,,
544,224,73,12,,,,254.0,,
545,224,73,12,,,,254.0,,
546,222,73,12,,,,257.0,,
547,222,73,12,,,,257.0,,
548,222,73,12,,,,258.0,,
549,222,73,12,,,,258.0,,
550,224,73,12,17,,,239.0,,
551,225,73,12,17,,,237.0,,
552,225,71,12,17,,,246.0,,
553,225,71,12,17,,,246.0,,
554,225,71,12,17,,,246.0,,
555,225,71,12,17,,,246.0,,
556,226,75,12,17,,,242.0,,
557,226,75,12,17,,,242.0,,
558,227,75,12,17,,,242.0,,
559,228,75,12,17,,,240.0,,
560,227,66,9,17,,,264.0,,
561,227,68,9,17,,,261.0,,
562,227,68,9,17,,,261.0,,
563,227,68,9,17,,,261.0,,
564,228,68,9,17,,,261.0,,
565,228,68,9,17,,,262.0,,
566,228,68,9,17,,,262.0,,
567,229,68,9,17,,,260.0,,
568,230,68,9,17,,,260.0,,
569,231,68,9,54,,,220.0,,
570,230,62,9,54,,,236.0,,
571,230,62,12,54,,,232.0,,
572,231,62,12,54,,,229.0,,
573,231,62,12,54,,,228.0,,
574,231,62,12,54,,,227.0,,
575,231,62,12,54,,,227.0,,
576,230,66,12,54,,,228.0,,
577,230,66,12,54,,,228.0,,
578,230,70,12,54,,,223.0,,
579,230,70,12,54,,,223.0,,
580,230,67,12,50,,,232.0,,
581,230,67,12,50,,,232.0,,
582,233,67,12,50,,,230.0,,
583,233,67,12,50,,,230.0,,
584,233,67,12,50,,,229.0,,
585,234,72,12,54,,,218.0,,
586,234,72,12,54,,,218.0,,
587,234,72,12,54,,,218.0,,
588,233,78,12,54,,,216.0,,
589,233,78,12,54,,,216.0,,
590,234,78,12,54,,,216.0,,
591,234,78,12,54,,,216.0,,
592,231,76,12,54,,,223.0,,
593,232,78,25,37,,,223.0,,
594,232,76,51,10,,,231.0,,
595,232,76,51,10,,,231.0,,
596,232,76,51,10,,,230.0,,
597,232,76,51,10,,,230.0,,
598,232,76,51,10,,,229.0,,
599,233,81,56,10,,,216.0,,
600,235,81,56,10,,,217.0,,
601,235,81,56,10,,,217.0,,
602,237,81,56,10,,,214.0,,
603,236,83,56,10,,,214.0,,
604,236,83,56,10,,,214.0,,
605,236,83,56,10,,,214.0,,
606,236,85,56,10,,,211.0,,
607,236,85,56,10,,,210.0,,
608,237,90,56,10,,,202.0,,
609,237,90,56,10,,,202.0,,
610,237,92,56,10,,,202.0,,
611,238,92,56,10,,,200.0,,
612,239,92,56,10,,,200.0,,
613,240,97,56,10,,,193.0,,
614,241,95,56,13,,,193.0,,
615,241,95,56,13,,,193.0,,
616,235,93,37,13,,,223.0,,
617,235,95,37,13,,220.0,,,
618,238,91,37,13,,220.0,,,
619,240,91,37,13,,217.0,,,
620,240,91,37,13,,217.0,,,
621,240,91,36,13,,217.0,,,
622,241,91,36,13,,217.0,,,
623,241,91,36,13,,217.0,,,
624,241,89,26,13,,230.0,,,
625,241,89,34,13,,221.0,,,
626,241,87,37,13,,221.0,,,
627,241,87,37,13,,221.0,,,
628,242,87,37,13,219,,,,
629,242,87,37,13,219,,,,
630,238,89,37,13,225,,,,
631,238,89,37,13,225,,,,
632,239,89,37,13,225,,,,
633,241,86,37,13,225,,,,
634,241,86,37,13,225,,,,
635,241,93,29,13,224,,,,
636,242,95,29,13,225,,,,
637,237,89,29,13,237,,,,
638,237,89,29,13,237,,,,
639,237,87,26,13,241,,,,
640,242,84,26,13,241,,,,
641,242,84,26,13,241,,,,
642,243,88,21,13,241,,,,
643,243,88,21,13,241,,,,
644,243,88,21,13,241,,,,
645,243,88,21,13,241,,,,
646,243,88,21,13,241,,,,
647,243,88,21,13,241,,,,
648,244,85,21,13,249,,,,
649,249,91,21,13,237,,,,
650,249,91,21,13,237,,,,
651,258,93,21,13,224,,,,
652,256,98,21,13,222,,,,
653,256,98,21,13,222,,,,
654,256,98,21,13,222,,,,
655,257,98,21,13,220,,,,
656,259,100,24,13,213,,,,
657,259,100,24,13,213,,,,
658,260,102,24,13,209,,,,
659,260,102,24,13,209,,,,
660,257,103,24,13,217,,,,
661,257,103,24,13,216,,,,
662,258,103,24,13,216,,,,
663,258,103,24,24,204,,,,
664,259,106,30,24,194,,,,
665,257,106,25,20,206,,,,
666,257,106,25,20,206,,,,
667,257,106,25,20,205,,,,
668,260,108,25,20,200,,,,
669,260,108,25,20,200,,,,
670,260,108,25,20,200,,,,
671,260,108,25,20,200,,,,
672,260,108,25,20,203,,,,
673,260,108,25,20,201,,,,
674,260,108,33,24,188,,,,
675,262,108,33,24,189,,,,
676,262,108,33,24,190,,,,
677,262,108,42,24,180,,,,
678,261,113,42,24,177,,,,
679,261,113,53,24,165,,,,
680,262,110,57,24,165,,,,
681,257,108,42,24,187,,,,
682,259,108,42,24,186,,,,
683,259,108,42,24,186,,,,
684,261,108,42,24,186,,,,
685,262,108,42,24,185,,,,
686,265,108,42,24,185,,,,
687,265,107,42,24,185,,,,
688,264,105,42,24,190,,,,
689,264,105,42,24,190,,,,
690,265,105,42,24,190,,,,
691,265,105,42,24,190,,,,
692,268,114,51,24,14,156.0,,,
693,269,116,51,24,14,152.0,,,
694,269,116,51,24,14,151.0,,,
695,269,116,51,24,14,151.0,,,
696,269,116,50,24,14,153.0,,,
697,269,120,50,24,14,148.0,,,
698,269,120,50,24,14,147.0,,,
699,269,120,50,24,14,147.0,,,
700,269,122,46,24,17,147.0,,,
701,269,122,46,24,17,147.0,,,
702,270,122,46,24,17,147.0,,,
703,270,122,46,24,17,147.0,,,
704,269,119,46,21,,,173.0,,
705,269,119,46,21,,,173.0,,
706,271,121,56,21,,,156.0,,
707,271,121,56,21,,,156.0,,
708,274,121,56,21,,,156.0,,
709,274,121,56,21,,,156.0,,
710,273,113,50,21,,,176.0,,
711,265,113,57,15,,,183.0,,
712,267,116,57,15,,,179.0,,
713,267,116,57,15,,,179.0,,
714,267,116,57,15,,,181.0,,
715,268,116,57,15,,,181.0,,
716,271,118,57,15,,,177.0,,
717,271,118,57,15,,,176.0,,
718,272,118,57,15,,,175.0,,
719,272,118,57,15,,,175.0,,
720,268,114,57,15,,,188.0,,
721,269,116,57,15,,,184.0,,
722,269,116,57,15,,,184.0,,
723,269,116,57,15,,,184.0,,
724,269,116,57,15,,,184.0,,
725,273,120,57,21,,,169.0,,
726,273,128,57,21,,,161.0,,
727,277,134,63,21,,,144.0,,
728,277,136,63,21,,,141.0,,
729,277,136,63,21,,,141.0,,
730,277,132,63,21,,,148.0,,
731,278,132,63,21,,,146.0,,
732,279,134,69,21,,,138.0,,
733,279,137,76,10,,,137.0,,
734,279,137,76,10,,,137.0,,
735,282,137,76,10,,,137.0,,
736,282,137,76,10,,,137.0,,
737,282,137,76,10,,,137.0,,
738,281,139,76,10,,,137.0,,
739,281,139,76,10,,,136.0,,
740,280,139,68,20,,,136.0,,
741,280,139,68,20,,,136.0,,
742,281,141,68,20,,,132.0,,
743,281,141,68,20,,,132.0,,
744,281,143,68,20,,,129.0,,
745,284,146,62,20,,,129.0,,
746,284,146,62,20,,,129.0,,
747,284,146,62,20,14,,114.0,,
748,284,146,62,20,14,,114.0,,
749,284,146,62,20,14,,113.0,,
750,282,150,62,20,14,,115.0,,
751,283,150,70,10,14,,115.0,,
752,283,150,70,10,14,,115.0,,
753,284,155,70,10,73,49.0,,,
754,284,155,70,10,73,49.0,,,
755,284,155,69,10,73,49.0,,,
756,284,157,72,10,74,43.0,,,
757,284,157,72,10,74,43.0,,,
758,285,157,70,10,74,43.0,,,
759,286,166,67,10,74,34.0,,,
760,279,159,67,10,,124.0,,,
761,279,159,67,10,,124.0,,,
762,271,149,45,10,,,164.0,,
763,271,149,45,10,,,164.0,,
764,271,149,45,10,,,164.0,,
765,271,149,45,10,,,164.0,,
766,271,149,45,10,,,164.0,,
767,271,149,45,10,,,164.0,,
768,272,149,45,10,,,165.0,,
769,272,149,45,10,,,165.0,,
770,272,149,45,10,,,166.0,,
771,272,149,45,10,,,166.0,,
772,274,149,55,10,,,153.0,,
773,274,154,55,10,,,147.0,,
774,274,154,55,10,,,147.0,,
775,275,154,55,10,,,147.0,,
776,273,154,45,10,,16.0,147.0,,
777,272,152,45,10,,16.0,151.0,,
778,272,152,45,10,,16.0,151.0,,
779,272,152,45,10,,16.0,151.0,,
780,275,152,45,10,,16.0,152.0,,
781,275,152,45,10,,16.0,152.0,,
782,275,159,47,10,,16.0,141.0,,
783,275,159,47,10,11,16.0,128.0,,
784,289,179,69,10,37,62.0,,,
785,289,179,69,10,37,62.0,,,
786,291,176,69,10,37,62.0,,,
787,291,176,69,10,37,62.0,,,
788,289,172,76,10,37,62.0,,,
789,289,172,76,10,37,62.0,,,
790,292,169,76,10,37,60.0,,,
791,293,169,76,10,37,58.0,,,
792,297,169,83,10,37,48.0,,,
793,297,169,83,10,37,48.0,,,
794,298,169,83,10,37,46.0,,,
795,297,172,83,34,11,46.0,,,
796,297,172,83,34,11,46.0,,,
797,297,172,83,34,11,46.0,,,
798,301,176,76,34,11,46.0,,,
799,301,176,76,34,11,46.0,,,
800,301,184,72,28,11,46.0,,,
801,303,182,72,28,11,46.0,,,
802,303,184,69,28,11,46.0,,,
803,303,184,69,28,11,46.0,,,
804,304,171,69,28,11,57.0,,,
805,306,177,65,22,11,57.0,,,
806,306,177,65,22,11,56.0,,,
807,306,177,65,22,11,56.0,,,
808,307,175,65,22,11,56.0,,,
809,307,175,65,22,11,56.0,,,
810,298,155,53,6,11,,118.0,,
811,298,155,53,6,11,,118.0,,
812,298,155,53,6,,,132.0,,
813,302,161,53,6,,,122.0,,
814,302,161,53,6,,,122.0,,
815,301,163,53,6,,,121.0,,
816,298,161,53,6,,,129.0,,
817,298,161,53,6,,,129.0,,
818,298,161,53,6,,,129.0,,
