day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
162,60,6,,,,,,,,185.0,,,,,
163,61,6,,,,,,,,185.0,,,,,
164,62,6,,,,,,,,185.0,,,,,
165,65,6,,,,,,,,185.0,,,,,
166,63,6,,,,,,,,190.0,,,,,
167,63,6,,,,,,,,190.0,,,,,
168,63,6,,,,,,,,192.0,,,,,
169,64,6,,,,,,,,192.0,,,,,
170,65,6,,,,,,,,191.0,,,,,
171,65,6,,,,,,,,191.0,,,,,
172,64,6,,,,,,,,197.0,,,,,
173,64,6,,,,,,,,197.0,,,,,
174,65,6,,,,,,,,198.0,,,,,
175,66,6,,,,,,,,199.0,,,,,
176,67,6,,,,,,,,203.0,,,,,
177,67,6,,,,,,,,204.0,,,,,
178,70,6,,,,,,,,205.0,,,,,
179,71,6,,,,,,,,205.0,,,,,
180,72,6,,,,,,,,213.0,,,,,
181,76,6,,,,,,,,213.0,,,,,
182,76,6,,,,,,,,213.0,,,,,
183,75,6,,,,,,,,218.0,,,,,
184,72,6,,,,,,,,222.0,,,,,
185,73,6,,,,,,,,222.0,,,,,
186,74,6,,,,,,,,222.0,,,,,
187,74,6,,,,,,,,222.0,,,,,
188,73,6,,,,,,,,224.0,,,,,
189,74,6,,,,,,,,224.0,,,,,
190,75,6,,,,,,,,223.0,,,,,
191,75,6,,,,,,,,223.0,,,,,
192,74,6,,,,,,,,228.0,,,,,
193,74,6,,,,,,,,228.0,,,,,
194,76,6,,,,,,,,228.0,,,,,
195,76,6,,,,,,,,228.0,,,,,
196,76,4,,,,,,,,232.0,,,,,
197,78,4,,,,,,,,231.0,,,,,
198,79,4,,,,,,,,233.0,,,,,
199,79,4,,,,,,,,235.0,,,,,
200,80,4,,,,,,,,240.0,,,,,
201,82,4,,,,,,,,240.0,,,,,
202,83,8,,,,,,,,241.0,,,,,
203,82,8,,,,,,,,243.0,,,,,
204,84,8,,,,,,,,244.0,,,,,
205,84,10,,,,,,,,242.0,,,,,
206,84,10,,,,,,,,243.0,,,,,
207,86,10,,,,,,,,243.0,,,,,
208,87,6,,,,,,,,252.0,,,,,
209,87,6,,,,,,,,252.0,,,,,
210,90,6,,,,,,,,254.0,,,,,
211,91,8,,,,,,,,251.0,,,,,
212,91,8,,,,,,,,251.0,,,,,
213,91,8,,,,,,,,251.0,,,,,
214,91,8,,,,,,,,252.0,,,,,
215,91,8,,,,,,,,253.0,,,,,
216,92,8,,,,,,,,254.0,,,,,
217,92,8,,,,,,,,254.0,,,,,
218,94,8,,,,,,,,254.0,,,,,
219,94,8,,,,,,,,254.0,,,,,
220,92,8,,,,,,,,261.0,,,,,
221,92,8,,,,,,,,261.0,,,,,
222,75,6,,,,,,,,,281.0,,,,
223,76,6,,,,,,,,,281.0,,,,
224,77,6,,,,,,,,,282.0,,,,
225,77,6,,,,,,,,,283.0,,,,
226,77,6,,,,,,,,,283.0,,,,
227,78,6,,,,,,,,,283.0,,,,
228,81,6,,,,,,,,,285.0,,,,
229,81,6,,,,,,,,,285.0,,,,
230,81,6,,,,,,,,,289.0,,,,
231,81,6,,,,,,,,,290.0,,,,
232,81,6,,,,,,,,,290.0,,,,
233,81,6,,,,,,,,,290.0,,,,
234,82,6,,,,,,,,,292.0,,,,
235,82,6,,,,,,,,,292.0,,,,
236,77,6,,,,,,,,,300.0,,,,
237,77,6,,,,,,,,,300.0,,,,
238,78,6,,,,,,,,,302.0,,,,
239,78,6,,,,,,,,,302.0,,,,
240,91,6,,,,,,,,289.0,,,,,
241,91,6,,,,,,,,289.0,,,,,
242,91,6,,,,,,,,290.0,,,,,
243,91,6,,,,,,,,290.0,,,,,
244,91,6,,,,,,,,291.0,,,,,
245,92,6,,,,,,,,291.0,,,,,
246,93,6,,,,,,,,291.0,,,,,
247,93,6,,,,,,,,290.0,,,,,
248,95,6,,,,,,,,293.0,,,,,
249,96,6,,,,,,,,295.0,,,,,
250,97,6,,,,,,,,296.0,,,,,
251,97,6,,,,,,,,295.0,,,,,
252,98,6,,,,,,,,295.0,,,,,
253,98,15,,,,,,,,285.0,,,,,
254,101,15,,,,,,,,286.0,,,,,
255,100,15,,,,,,,,289.0,,,,,
256,100,15,,,,,,,,288.0,,,,,
257,101,15,,,,,,,,288.0,,,,,
258,102,15,,,,,,,,288.0,,,,,
259,102,15,,,,,,,,290.0,,,,,
260,102,15,,,,,,,,293.0,,,,,
261,102,15,,,,,,,,294.0,,,,,
262,101,12,,,,,,,,,302.0,,,,
263,102,12,,,,,,,,,303.0,,,,
264,102,12,,,,,,,,,303.0,,,,
265,104,15,,,,,,,,,298.0,,,,
266,104,15,,,,,,,,,298.0,,,,
267,105,15,,,,,,,,,300.0,,,,
268,105,15,,,,,,,,,302.0,,,,
269,105,15,,,,,,,,,302.0,,,,
270,107,15,,,,,,,,,303.0,,,,
271,107,17,,,,,,,,,300.0,,,,
272,108,17,,,,,,,,,302.0,,,,
273,109,17,,,,,,,,,302.0,,,,
274,110,17,,,,,,,,,303.0,,,,
275,110,17,,,,,,,,,303.0,,,,
276,112,17,,,,,,,,,303.0,,,,
277,113,17,,,,,,,,,304.0,,,,
278,115,17,,,,,,,,,304.0,,,,
279,116,17,,,,,,,,,306.0,,,,
280,116,17,,,,,,,,,309.0,,,,
281,116,17,,,,,,,,,310.0,,,,
282,118,17,,,,,,,,,309.0,,,,
283,118,17,,,,,,,,,309.0,,,,
284,120,17,,,,,,,,,311.0,,,,
285,114,17,,,,,,,,,,318.0,,,
286,115,20,,,,,,,,,,314.0,,,
287,115,20,,,,,,,,,,316.0,,,
288,115,18,,,,,,,,,,321.0,,,
289,115,18,,,,,,,,,,321.0,,,
290,116,18,,,,,,,,,,321.0,,,
291,116,18,,,,,,,,,,321.0,,,
292,118,18,,,,,,,,,,321.0,,,
293,124,18,,,,,,,,,314.0,,,,
294,123,18,,,,,,,,,317.0,,,,
295,123,18,,,,,,,,,317.0,,,,
296,123,18,,,,,,,,,317.0,,,,
297,121,18,,,,,,,,,321.0,,,,
298,122,18,,,,,,,,,321.0,,,,
299,123,18,,,,,,,,,322.0,,,,
300,126,18,,,,,,,,,322.0,,,,
301,127,18,,,,,,,,,322.0,,,,
302,126,18,,,,,,,,,325.0,,,,
303,127,18,,,,,,,,,325.0,,,,
304,124,18,,,,,,,,,330.0,,,,
305,125,18,,,,,,,,,332.0,,,,
306,129,18,,,,,,,,,333.0,,,,
307,132,18,,,,,,,,,333.0,,,,
308,135,18,,,,,,,,,333.0,,,,
309,136,18,,,,,,,,,333.0,,,,
310,134,20,,,,,,,,,336.0,,,,
311,134,20,,,,,,,,,336.0,,,,
312,134,20,,,,,,,,,336.0,,,,
313,134,20,,,,,,,,,336.0,,,,
314,137,20,,,,,,,,,336.0,,,,
315,138,20,,,,,,,,,336.0,,,,
316,139,20,,,,,,,,,336.0,,,,
317,139,20,,,,,,,,,336.0,,,,
318,139,20,,,,,,,,,336.0,,,,
319,140,20,,,,,,,,,336.0,,,,
320,140,22,,,,,,,,,342.0,,,,
321,141,22,,,,,,,,,342.0,,,,
322,139,22,,,,,,,,,344.0,,,,
323,139,22,,,,,,,,,344.0,,,,
324,138,19,,,,,,,,,351.0,,,,
325,138,19,,,,,,,,,351.0,,,,
326,138,19,,,,,,,,,352.0,,,,
327,138,19,,,,,,,,,353.0,,,,
328,139,19,,,,,,,,,354.0,,,,
329,141,24,,,,,,,,,347.0,,,,
330,136,24,,,,,,,,,353.0,,,,
331,136,24,,,,,,,,,353.0,,,,
332,137,24,,,,,,,,,354.0,,,,
333,136,21,,,,,,,,,359.0,,,,
334,139,21,,,,,,,,,360.0,,,,
335,139,21,,,,,,,,,361.0,,,,
336,141,21,,,,,,,,,361.0,,,,
337,141,21,,,,,,,,,361.0,,,,
338,141,21,,,,,,,,,362.0,,,,
339,139,21,,,,,,,,,366.0,,,,
340,142,21,,,,,,,,,361.0,,,,
341,143,21,,,,,,,,,361.0,,,,
342,145,21,,,,,,,,,361.0,,,,
343,145,21,,,,,,,,,361.0,,,,
344,147,21,,,,,,,,,363.0,,,,
345,147,21,,,,,,,,,364.0,,,,
346,147,21,,,,,,,,,366.0,,,,
347,148,21,,,,,,,,,365.0,,,,
348,147,21,,,,,,,,,368.0,,,,
349,148,21,,,,,,,,,368.0,,,,
350,148,21,,,,,,,,,368.0,,,,
351,151,29,,,,,,,,,357.0,,,,
352,150,29,,,,,,,,,361.0,,,,
353,150,29,,,,,,,,,361.0,,,,
354,153,29,,,,,,,,,361.0,,,,
355,153,29,,,,,,,,,361.0,,,,
356,153,29,,,,,,,,,361.0,,,,
357,153,29,,,,,,,,,362.0,,,,
358,155,29,,,,,,,,,363.0,,,,
359,155,29,,,,,,,,,364.0,,,,
360,156,29,,,,,,,,,368.0,,,,
361,156,29,,,,,,,,,369.0,,,,
362,157,29,,,,,,,,,370.0,,,,
363,157,29,,,,,,,,,369.0,,,,
364,157,29,,,,,,,,,370.0,,,,
365,157,29,,,,,,,,,370.0,,,,
366,158,29,,,,,,,,,371.0,,,,
367,158,29,,,,,,,,,371.0,,,,
368,160,29,,,,,,,,,370.0,,,,
369,160,29,,,,,,,,,370.0,,,,
370,160,29,,,,,,,,,370.0,,,,
371,160,29,,,,,,,,,370.0,,,,
372,160,29,,,,,,,,,370.0,,,,
373,160,29,,,,,,,,,370.0,,,,
374,160,29,,,,,,,,,370.0,,,,
375,159,26,,,,,,,,,376.0,,,,
376,159,26,,,,,,,,,377.0,,,,
377,159,26,,,,,,,,,377.0,,,,
378,158,26,,,,,,,,,379.0,,,,
379,158,26,,,,,,,,,378.0,,,,
380,159,26,,,,,,,,,379.0,,,,
381,159,26,,,,,,,,,379.0,,,,
382,159,26,,,,,,,,,379.0,,,,
383,159,26,,,,,,,,,379.0,,,,
384,158,26,,,,,,,,,381.0,,,,
385,159,26,,,,,,,,,381.0,,,,
386,159,26,,,,,,,,,380.0,,,,
387,159,26,,,,,,,,,380.0,,,,
388,159,26,,,,,,,,,382.0,,,,
389,159,26,,,,,,,,,382.0,,,,
390,159,26,,,,,,,,,382.0,,,,
391,159,26,,,,,,,,,382.0,,,,
392,158,26,,,,,,,,,386.0,,,,
393,158,26,,,,,,,,,386.0,,,,
394,161,26,,,,,,,,,384.0,,,,
395,161,26,,,,,,,,,385.0,,,,
396,162,26,,,,,,,,,385.0,,,,
397,162,26,,,,,,,,,385.0,,,,
398,163,26,,,,,,,,,385.0,,,,
399,163,26,,,,,,,,,385.0,,,,
400,164,26,,,,,,,,,386.0,,,,
401,164,26,,,,,,,,,386.0,,,,
402,164,26,,,,,,,,,386.0,,,,
403,164,26,,,,,,,,,386.0,,,,
404,164,26,,,,,,,,,389.0,,,,
405,164,26,,,,,,,,,389.0,,,,
406,164,26,,,,,,,,,389.0,,,,
407,164,26,,,,,,,,,388.0,,,,
408,165,26,,,,,,,,,391.0,,,,
409,165,26,,,,,,,,,391.0,,,,
410,166,26,,,,,,,,,392.0,,,,
411,166,26,,,,,,,,,391.0,,,,
412,167,26,,,,,,,,,392.0,,,,
413,167,26,,,,,,,,,392.0,,,,
414,167,22,5,,,,,,,,392.0,,,,
415,167,22,5,,,,,,,,392.0,,,,
416,166,22,5,,,,,,,,397.0,,,,
417,166,22,5,,,,,,,,397.0,,,,
418,166,22,5,,,,,,,,397.0,,,,
419,166,22,5,,,,,,,,397.0,,,,
420,160,20,5,,,,,,,,411.0,,,,
421,160,20,5,,,,,,,,411.0,,,,
422,160,22,5,,,,,,,,408.0,,,,
423,161,22,5,,,,,,,,409.0,,,,
424,162,22,5,,,,,,,,410.0,,,,
425,162,22,5,,,,,,,,410.0,,,,
426,162,22,5,,,,,,,,411.0,,,,
427,162,22,5,,,,,,,,411.0,,,,
428,162,22,5,,,,,,,,411.0,,,,
429,162,22,5,,,,,,,,411.0,,,,
430,164,20,8,,,,,,,,409.0,,,,
431,166,20,8,,,,,,,,406.0,,,,
432,169,20,8,,,,,,,,406.0,,,,
433,169,20,8,,,,,,,,406.0,,,,
434,169,20,8,,,,,,,,406.0,,,,
435,169,20,8,,,,,,,,406.0,,,,
436,169,20,8,,,,,,,,406.0,,,,
437,169,20,8,,,,,,,,406.0,,,,
438,170,20,8,,,,,,,,406.0,,,,
439,170,20,8,,,,,,,,406.0,,,,
440,170,20,8,,,,,,,,411.0,,,,
441,174,20,8,,,,,,,,408.0,,,,
442,174,20,8,,,,,,,,408.0,,,,
443,174,20,8,,,,,,,,408.0,,,,
444,175,20,8,,,,,,,,408.0,,,,
445,175,20,8,,,,,,,,408.0,,,,
446,175,20,8,,,,,,,,408.0,,,,
447,175,20,8,,,,,,,,408.0,,,,
448,175,20,8,,,,,,,,408.0,,,,
449,175,20,8,,,,,,,,408.0,,,,
450,175,20,8,,,,,,,,411.0,,,,
451,175,20,8,,,,,,,,411.0,,,,
452,174,20,5,,,,,,,,417.0,,,,
453,174,20,5,,,,,,,,417.0,,,,
454,174,20,5,,,,,,,,417.0,,,,
455,174,20,5,,,,,,,,417.0,,,,
456,175,20,5,,,,,,,,420.0,,,,
457,175,20,5,,,,,,,,420.0,,,,
458,175,20,5,,,,,,,,421.0,,,,
459,176,20,5,,,,,,,,419.0,,,,
460,174,20,5,,,,,,,,423.0,,,,
461,174,20,5,,,,,,,,423.0,,,,
462,174,20,5,,,,,,,,425.0,,,,
463,174,20,5,,,,,,,,425.0,,,,
464,173,20,5,,,,,,,,428.0,,,,
465,173,20,5,,,,,,,,429.0,,,,
466,174,20,5,,,,,,,,431.0,,,,
467,174,20,5,,,,,,,,431.0,,,,
468,173,20,5,,,,,,,,,433.0,,,
469,174,20,5,,,,,,,,,432.0,,,
470,174,20,5,,,,,,,,,432.0,,,
471,174,20,5,,,,,,,,,432.0,,,
472,177,20,5,,,,,,,,,433.0,,,
473,177,20,5,,,,,,,,,433.0,,,
474,178,20,5,,,,,,,,,434.0,,,
475,178,20,5,,,,,,,,,434.0,,,
476,174,20,5,,,,,,,,,,440.0,,
477,175,25,5,,,,,,,,,,435.0,,
478,176,25,5,,,,,,,,,,437.0,,
479,176,25,5,,,,,,,,,,437.0,,
480,176,25,5,,,,,,,,,,437.0,,
481,176,25,5,,,,,,,,,,437.0,,
482,177,25,5,,,,,,,,,,436.0,,
483,180,25,5,,,,,,,,,,433.0,,
484,181,25,5,,,,,,,,,,433.0,,
485,181,25,5,,,,,,,,,,433.0,,
486,182,25,5,,,,,,,,,,433.0,,
487,182,25,5,,,,,,,,,,433.0,,
488,181,25,5,,,,,,,,,,438.0,,
489,181,25,5,,,,,,,,,,438.0,,
490,184,25,5,,,,,,,,,,440.0,,
491,184,25,5,,,,,,,,,,440.0,,
492,185,25,5,,,,,,,,,,440.0,,
493,185,25,5,,,,,,,,,,440.0,,
494,190,25,5,,,,,,,,,,435.0,,
495,190,25,5,,,,,,,,,,435.0,,
496,191,23,5,,,,,,,,,,439.0,,
497,191,23,5,,,,,,,,,,439.0,,
498,191,23,5,,,,,,,,,,442.0,,
499,191,23,5,,,,,,,,,,442.0,,
500,192,23,5,,,,,,,,,,441.0,,
501,192,23,5,,,,,,,,,,441.0,,
502,190,23,5,,,,,,,,,,444.0,,
503,190,23,5,,,,,,,,,,444.0,,
504,191,23,5,,,,,,,,,,445.0,,
505,193,23,5,,,,,,,,,,445.0,,
506,194,23,5,,,,,,,,,,445.0,,
507,194,23,5,,,,,,,,,,445.0,,
508,194,23,5,,,,,,,,,,446.0,,
509,194,23,5,,,,,,,,,,446.0,,
510,195,23,5,,,,,,,,,,448.0,,
511,194,23,5,,,,,,,,,,450.0,,
512,195,23,5,,,,,,,,,449.0,,,
513,197,23,5,,,,,,,,,449.0,,,
514,197,23,5,,,,,,,,,450.0,,,
515,198,23,5,,,,,,,,,450.0,,,
516,198,23,5,,,,,,,,,450.0,,,
517,198,23,5,,,,,,,,,450.0,,,
518,199,23,5,,,,,,,,,450.0,,,
519,199,23,5,,,,,,,,,449.0,,,
520,197,23,5,,,,,,,,,454.0,,,
521,197,23,5,,,,,,,,,454.0,,,
522,199,23,5,,,,,,,,,456.0,,,
523,199,23,5,,,,,,,,,456.0,,,
524,199,23,5,,,,,,,,,456.0,,,
525,200,23,5,,,,,,,,,457.0,,,
526,201,23,5,,,,,,,,,458.0,,,
527,201,23,5,,,,,,,,,458.0,,,
528,202,23,5,,,,,,,,,459.0,,,
529,202,23,5,,,,,,,,,459.0,,,
530,202,23,5,,,,,,,,,460.0,,,
531,202,23,5,,,,,,,,,462.0,,,
532,203,23,5,,,,,,,,,462.0,,,
533,203,23,5,,,,,,,,,462.0,,,
534,199,20,5,,,,,,,,,470.0,,,
535,199,20,5,,,,,,,,,470.0,,,
536,199,22,5,,,,,,,,,470.0,,,
537,199,22,5,,,,,,,,,471.0,,,
538,199,22,5,,,,,,,,,471.0,,,
539,199,22,5,,,,,,,,,471.0,,,
540,197,22,5,,,,,,,,,485.0,,,
541,197,22,5,,,,,,,,,485.0,,,
542,197,22,5,,,,,,,,,486.0,,,
543,198,22,5,,,,,,,,,486.0,,,
544,198,22,5,,,,,,,,,489.0,,,
545,198,22,5,,,,,,,,,489.0,,,
546,198,22,5,,,,,,,,,492.0,,,
547,198,22,5,,,,,,,,,492.0,,,
548,198,22,5,,,,,,,,,493.0,,,
549,198,22,5,,,,,,,,,493.0,,,
550,198,22,5,,,,,,,,,494.0,,,
551,198,22,5,,,,,,,,,494.0,,,
552,196,16,5,,,,,,,,,510.0,,,
553,196,16,5,,,,,,,,,510.0,,,
554,196,16,5,,,,,,,,,510.0,,,
555,196,16,5,,,,,,,,,510.0,,,
556,198,16,5,,,,,,,,,511.0,,,
557,198,16,5,,,,,,,,,511.0,,,
558,199,16,5,,,,,,,,,510.0,,,
559,199,16,5,,,,,,,,,510.0,,,
560,197,16,5,,,,,,,,,523.0,,,
561,197,16,5,,,,,,,,,523.0,,,
562,197,16,5,,,,,,,,,523.0,,,
563,197,16,5,,,,,,,,,523.0,,,
564,199,16,5,,,,,,,,,521.0,,,
565,199,16,5,,,,,,,,,522.0,,,
566,199,16,5,,,,,,,,,522.0,,,
567,200,16,5,,,,,,,,,522.0,,,
568,201,16,5,,,,,,,,,522.0,,,
569,201,16,5,,,,,,,,,522.0,,,
570,198,16,5,,,,,,,,,535.0,,,
571,198,16,5,,,,,,,,,535.0,,,
572,198,16,5,,,,,,,,,535.0,,,
573,198,16,5,,,,,,,,,534.0,,,
574,198,16,5,,,,,,,,,534.0,,,
575,198,16,5,,,,,,,,,534.0,,,
576,198,18,5,,,,,,,,,538.0,,,
577,198,18,5,,,,,,,,,538.0,,,
578,198,18,5,,,,,,,,,538.0,,,
579,198,18,5,,,,,,,,,538.0,,,
580,199,18,5,,,,,,,,,540.0,,,
581,199,18,5,,,,,,,,,540.0,,,
582,201,18,5,,,,,,,,,539.0,,,
583,201,18,5,,,,,,,,,539.0,,,
584,201,18,5,,,,,,,,,539.0,,,
585,201,18,5,,,,,,,,,539.0,,,
586,201,18,5,,,,,,,,,539.0,,,
587,201,18,5,,,,,,,,,538.0,,,
588,200,16,5,,,,,,,,,545.0,,,
589,200,16,5,,,,,,,,,545.0,,,
590,201,16,5,,,,,,,,,544.0,,,
591,201,16,5,,,,,,,,,544.0,,,
592,200,16,5,,,,,,,,,549.0,,,
593,200,16,5,,,,,,,,,549.0,,,
594,201,16,5,,,,,,,,,554.0,,,
595,201,16,5,,,,,,,,,554.0,,,
596,201,16,5,,,,,,,,,554.0,,,
597,201,16,5,,,,,,,,,553.0,,,
598,201,16,5,,,,,,,,,553.0,,,
599,201,16,5,,,,,,,,,553.0,,,
600,203,16,5,,,,,,,,,554.0,,,
601,203,16,5,,,,,,,,,554.0,,,
602,204,16,5,,,,,,,,,554.0,,,
603,204,16,5,,,,,,,,,555.0,,,
604,204,16,5,,,,,,,,,555.0,,,
605,204,16,5,,,,,,,,,555.0,,,
606,204,16,5,,,,,,,,,555.0,,,
607,204,16,5,,,,,,,,,555.0,,,
608,204,16,5,,,,,,,,,555.0,,,
609,204,16,5,,,,,,,,,555.0,,,
610,204,18,5,,,,,,,,,555.0,,,
611,204,18,5,,,,,,,,,555.0,,,
612,205,18,5,,,,,,,,,555.0,,,
613,205,18,5,,,,,,,,,555.0,,,
614,206,16,5,,,,,,,,,558.0,,,
615,206,16,5,,,,,,,,,558.0,,,
616,205,19,5,,,,,,,,,557.0,,,
617,205,19,5,,,,,,,,,557.0,,,
618,205,19,5,,,,,,,,,557.0,,,
619,205,19,5,,,,,,,,,557.0,,,
620,205,19,5,,,,,,,,,557.0,,,
621,205,19,5,,,,,,,,,557.0,,,
622,206,19,5,,,,,,,,,556.0,,,
623,206,19,5,,,,,,,,,556.0,,,
624,206,19,5,,,,,,,,,557.0,,,
625,206,19,5,,,,,,,,,557.0,,,
626,206,19,5,,,,,,,,,558.0,,,
