day_counter,0,1,2,3,4,5,6,7
240,103,12,,,,,,232.0
241,103,12,,,,,,232.0
242,103,12,,,,,,233.0
243,103,12,,,,,,233.0
244,104,12,,,,,,232.0
245,105,12,,,,,,232.0
246,106,12,,,,,,232.0
247,106,12,,,,,,232.0
248,108,12,,,,,,235.0
249,110,12,,,,,,235.0
250,111,12,,,,,,235.0
251,111,14,,,,,,232.0
252,114,14,,,,,,229.0
253,114,14,,,,,,229.0
254,116,16,,,,,,229.0
255,117,14,,,,,,231.0
256,117,14,,,,,,231.0
257,118,14,,,,,,231.0
258,119,14,,,,,,231.0
259,117,14,,,,,,235.0
260,117,14,,,,,,238.0
261,117,14,,,,,,239.0
262,112,12,,,,,249.0,
263,113,12,,,,,250.0,
264,113,12,,,,,250.0,
265,114,12,,,,,250.0,
266,114,12,,,,,250.0,
267,115,12,,,,,252.0,
268,116,10,,,,,253.0,
269,116,10,,,,,253.0,
270,116,10,,,,,256.0,
271,116,10,,,,,256.0,
272,116,12,,,,,256.0,
273,117,12,,,,,256.0,
274,118,12,,,,,257.0,
275,118,12,,,,,257.0,
276,119,12,,,,,259.0,
277,120,12,,,,,260.0,
278,122,12,,,,,260.0,
279,123,17,,,,,256.0,
280,125,15,,,,,258.0,
281,125,15,,,,,259.0,
282,128,17,,,,,255.0,
283,128,17,,,,,255.0,
284,128,18,,,,,258.0,
285,124,11,,,,,269.0,
286,125,11,,,,,268.0,
287,127,11,,,,,267.0,
288,127,11,,,,,271.0,
289,127,11,,,,,271.0,
290,128,11,,,,,271.0,
291,128,11,,,,,271.0,
292,130,11,,,,,271.0,
293,134,22,,,,,255.0,
294,133,24,,,,,256.0,
295,133,24,,,,,256.0,
296,133,24,,,,,256.0,
297,133,17,,,,,265.0,
298,136,17,,,,,262.0,
299,136,19,,,,,262.0,
300,139,19,,,,,262.0,
301,140,19,,,,,262.0,
302,142,17,,,,,263.0,
303,143,17,,,,,263.0,
304,141,17,,,,,267.0,
305,142,17,,,,,268.0,
306,143,21,,,,,267.0,
307,146,21,,,,,266.0,
308,149,21,,,,,266.0,
309,150,21,,,,,266.0,
310,150,21,,,,,268.0,
311,150,21,,,,,268.0,
312,151,21,,,,,266.0,
313,151,21,,,,,266.0,
314,154,21,,,,,265.0,
315,156,28,,,,,257.0,
316,157,28,,,,,257.0,
317,157,28,,,,,257.0,
318,157,28,3,5,,,248.0,
319,158,28,3,5,,,248.0,
320,159,26,6,5,,,254.0,
321,160,26,6,5,,,254.0,
322,160,26,6,5,,,255.0,
323,161,28,6,5,,251.0,,
324,158,25,6,5,,260.0,,
325,158,25,6,5,,260.0,,
326,158,25,6,5,,261.0,,
327,158,25,6,5,,262.0,,
328,159,25,6,5,,262.0,,
329,160,25,6,5,,262.0,,
330,157,23,6,5,,267.0,,
331,157,23,6,5,,267.0,,
332,158,23,6,5,,268.0,,
333,158,23,6,5,,269.0,,
334,161,23,6,5,,270.0,,
335,160,25,6,5,,269.0,,
336,162,27,14,5,,258.0,,
337,162,27,14,5,,258.0,,
338,161,23,14,5,,263.0,,
339,159,21,14,5,,269.0,,
340,159,21,14,5,,269.0,,
341,160,21,14,5,,268.0,,
342,162,21,14,5,,268.0,,
343,162,21,14,5,,268.0,,
344,162,21,11,,,280.0,,
345,159,19,8,,,288.0,,
346,159,19,8,,,290.0,,
347,159,19,8,,,290.0,,
348,157,12,8,,,301.0,,
349,162,12,8,,,295.0,,
350,162,12,8,,,295.0,,
351,162,12,8,,,296.0,,
352,159,12,8,,,302.0,,
353,159,12,8,,,302.0,,
354,162,12,8,,,302.0,,
355,162,12,8,,,302.0,,
356,162,12,8,,,302.0,,
357,162,12,8,,,303.0,,
358,164,12,8,,,304.0,,
359,164,12,8,,,305.0,,
360,167,16,8,,,302.0,,
361,167,16,8,,,303.0,,
362,168,16,8,,,304.0,,
363,169,18,11,4,,293.0,,
364,169,18,11,4,,294.0,,
365,171,18,14,4,,288.0,,
366,172,18,14,4,,289.0,,
367,173,21,14,4,,284.0,,
368,175,21,14,4,,284.0,,
369,175,21,14,4,,284.0,,
370,177,21,14,4,,281.0,,
371,177,21,14,4,,281.0,,
372,177,21,14,4,,281.0,,
373,177,21,14,4,,281.0,,
374,177,21,14,4,,281.0,,
375,172,23,14,4,,286.0,,
376,174,23,11,4,,287.0,,
377,174,23,11,4,,287.0,,
378,168,23,11,4,,294.0,,
379,169,27,11,4,,287.0,,
380,169,27,11,,,292.0,,
381,169,27,11,,,292.0,,
382,169,27,11,,,292.0,,
383,169,27,11,,,292.0,,
384,169,27,11,,,293.0,,
385,170,27,11,,,293.0,,
386,170,27,11,,,293.0,,
387,170,27,11,,,294.0,,
388,171,27,11,,,295.0,,
389,171,27,11,,,295.0,,
390,171,27,11,,,295.0,,
391,171,27,11,,,295.0,,
392,171,27,11,,,298.0,,
393,175,27,11,,,293.0,,
394,177,27,11,,,293.0,,
395,177,27,11,,,294.0,,
396,178,27,11,,,294.0,,
397,180,27,11,,,291.0,,
398,181,27,11,,,291.0,,
399,183,27,11,,,288.0,,
400,183,29,11,,,288.0,,
401,183,31,11,,7,278.0,,
402,183,31,11,,7,278.0,,
403,183,31,11,,7,276.0,,
404,183,31,11,,7,279.0,,
405,183,31,11,,7,279.0,,
406,183,31,11,,7,279.0,,
407,183,31,11,,7,279.0,,
408,182,29,11,,7,286.0,,
409,182,29,11,,7,286.0,,
410,183,29,11,,7,287.0,,
411,183,29,11,,7,287.0,,
412,184,31,11,,7,285.0,,
413,184,31,11,,7,285.0,,
414,183,33,11,,7,284.0,,
415,183,33,11,,7,284.0,,
416,183,29,11,,7,292.0,,
417,183,31,11,,7,289.0,,
418,183,31,11,,7,289.0,,
419,183,31,11,,7,289.0,,
420,176,31,6,,7,,307.0,
421,176,31,6,,7,,307.0,
422,176,31,6,,7,,307.0,
423,175,34,6,,10,,303.0,
424,174,41,6,,10,,298.0,
425,174,41,6,,10,,298.0,
426,174,41,6,,10,,299.0,
427,174,41,6,,10,,299.0,
428,174,41,6,,10,,299.0,
429,174,41,6,,10,,299.0,
430,175,41,6,,10,,300.0,
431,175,41,6,,10,,300.0,
432,178,41,6,,10,,300.0,
433,179,41,6,,10,,298.0,
434,186,41,11,,10,285.0,,
435,186,41,11,,10,284.0,,
436,186,41,11,,10,284.0,,
437,186,41,11,,10,284.0,,
438,187,41,11,,10,284.0,,
439,187,41,11,,10,284.0,,
440,188,41,6,,7,295.0,,
441,190,41,6,,7,294.0,,
442,190,41,6,,7,294.0,,
443,190,41,6,,7,294.0,,
444,191,41,6,,7,294.0,,
445,191,41,6,,7,294.0,,
446,191,45,6,,7,289.0,,
447,191,45,6,,7,289.0,,
448,191,45,6,,7,288.0,,
449,191,45,6,,7,288.0,,
450,189,43,6,,7,296.0,,
451,189,43,6,,7,296.0,,
452,187,43,6,,7,300.0,,
453,187,43,6,,7,300.0,,
454,187,43,6,,7,300.0,,
455,187,43,6,,7,300.0,,
456,189,43,6,,7,301.0,,
457,189,43,6,,7,301.0,,
458,189,45,6,,7,299.0,,
459,189,45,6,,7,299.0,,
460,186,45,6,,,311.0,,
461,186,45,6,,,311.0,,
462,185,47,6,,,311.0,,
463,185,47,6,,,311.0,,
464,184,47,6,,,314.0,,
465,184,47,6,,,315.0,,
466,186,51,6,,,311.0,,
467,186,51,6,,,311.0,,
468,183,41,6,,,324.0,,
469,183,41,6,,,325.0,,
470,183,41,6,,,325.0,,
471,183,43,6,,,322.0,,
472,184,43,6,,,325.0,,
473,184,43,6,,,325.0,,
474,184,47,6,,,322.0,,
475,184,47,6,,,322.0,,
476,175,43,3,,,340.0,,
477,177,45,3,,7,330.0,,
478,178,43,3,,7,333.0,,
479,178,43,3,,7,333.0,,
480,178,43,3,,7,333.0,,
481,181,53,3,,7,319.0,,
482,182,53,3,,7,319.0,,
483,183,53,3,,7,319.0,,
484,184,53,3,,7,319.0,,
485,184,55,3,,7,316.0,,
486,185,55,3,,7,316.0,,
487,185,55,3,,7,316.0,,
488,186,55,6,,7,315.0,,
489,186,55,6,,7,315.0,,
490,193,57,6,,7,310.0,,
491,193,57,6,,7,310.0,,
492,194,59,6,,7,307.0,,
493,194,59,6,,7,306.0,,
494,195,59,6,,7,306.0,,
495,195,59,6,,7,306.0,,
496,197,59,6,,7,306.0,,
497,197,59,6,,7,306.0,,
498,196,59,6,,7,310.0,,
499,196,59,6,,7,310.0,,
500,197,59,6,,7,310.0,,
501,198,61,6,,7,305.0,,
502,199,63,6,,,310.0,,
503,199,63,6,,,310.0,,
504,199,63,6,,,312.0,,
505,201,63,6,,,312.0,,
506,202,63,6,,,312.0,,
507,203,66,12,,,300.0,,
508,203,66,12,,,301.0,,
509,203,66,12,,,301.0,,
510,204,63,12,,,306.0,,
511,203,61,12,,,310.0,,
512,204,61,12,,,310.0,,
513,206,61,12,,,310.0,,
514,206,61,12,,,311.0,,
515,207,61,12,,,311.0,,
516,207,61,12,,,311.0,,
517,209,61,12,,,308.0,,
518,212,58,12,,,308.0,,
519,212,58,12,,,308.0,,
520,209,52,9,,,323.0,,
521,209,52,9,,,323.0,,
522,209,58,9,,,319.0,,
523,210,61,9,,,314.0,,
524,210,61,9,,,314.0,,
525,211,61,16,,,307.0,,
526,212,61,16,,,307.0,,
527,212,61,16,,,306.0,,
528,212,61,16,,,308.0,,
529,212,61,16,,,308.0,,
530,212,61,16,,,309.0,,
531,209,59,16,,,314.0,,
532,210,59,16,,,314.0,,
533,210,59,16,,,314.0,,
534,210,61,16,,,313.0,,
535,210,61,16,,,312.0,,
536,208,61,16,,,317.0,,
537,208,61,16,,,318.0,,
538,208,61,16,,,318.0,,
539,210,61,16,,,315.0,,
540,208,61,16,,,329.0,,
541,208,61,16,,,329.0,,
542,208,61,16,,,329.0,,
543,210,61,16,,,327.0,,
544,209,59,16,,,334.0,,
545,209,62,16,,,330.0,,
546,208,60,16,,,336.0,,
547,208,60,16,,,336.0,,
548,208,60,16,,,337.0,,
549,208,60,16,,,337.0,,
550,208,60,16,,,338.0,,
551,208,60,16,,,338.0,,
552,207,58,16,,,348.0,,
553,210,58,16,,,344.0,,
554,210,58,16,,,343.0,,
555,210,58,16,,,343.0,,
556,212,58,16,,,343.0,,
557,212,58,16,,,343.0,,
558,213,58,16,,,343.0,,
559,215,58,16,,,340.0,,
560,213,58,16,,,,353.0,
561,213,58,16,,,,352.0,
562,213,58,16,,,,352.0,
563,213,58,16,,,,352.0,
564,216,58,16,,,,349.0,
565,216,58,16,,,,350.0,
566,216,58,16,,,,350.0,
567,217,58,16,,,,348.0,
568,218,58,16,,,,347.0,
569,218,58,16,,,,347.0,
570,212,58,16,,,,363.0,
571,212,58,16,,,,363.0,
572,212,58,16,,,,363.0,
573,212,58,16,,,,363.0,
574,212,58,16,,,,363.0,
575,212,58,16,,,,363.0,
576,211,62,16,,,,365.0,
577,211,62,16,,,,363.0,
578,211,62,16,,,,363.0,
579,211,62,16,,,,363.0,
580,213,58,16,,,,367.0,
581,214,58,16,,,,365.0,
582,216,58,16,,,,365.0,
583,216,58,16,,,,365.0,
584,216,58,16,,,,363.0,
585,216,58,16,,,,362.0,
586,216,58,16,,,,362.0,
587,216,58,16,,,,362.0,
588,217,58,16,,,,363.0,
589,217,58,16,,,,363.0,
590,218,58,16,,,,363.0,
591,218,58,16,,,,363.0,
592,216,58,16,,,,369.0,
593,216,63,16,,,,363.0,
594,217,63,7,,,,377.0,
595,217,63,7,,,,377.0,
596,217,63,7,,,,376.0,
597,217,63,7,,,,376.0,
598,217,63,7,,,,376.0,
599,217,63,7,,,,375.0,
600,219,67,7,,,,371.0,
601,220,67,7,,,,369.0,
602,221,67,7,,,,369.0,
603,221,67,7,,,,369.0,
604,221,67,7,,,,369.0,
605,221,67,7,,,,369.0,
606,221,67,7,,,,369.0,
607,222,73,7,,,,360.0,
608,222,73,7,,,,360.0,
609,222,73,7,,,359.0,,
610,225,82,7,,,347.0,,
611,225,82,7,,,347.0,,
612,226,82,7,,,346.0,,
613,227,82,7,,,344.0,,
614,228,75,7,,,352.0,,
615,228,75,7,,,352.0,,
616,224,75,7,,,359.0,,
617,224,75,7,,,359.0,,
618,224,75,7,,12,346.0,,
619,224,75,7,,12,346.0,,
620,224,75,13,,12,339.0,,
621,224,75,13,,12,339.0,,
622,225,75,13,,12,339.0,,
623,225,75,13,,12,338.0,,
624,224,75,7,,12,346.0,,
625,224,75,7,,12,346.0,,
626,224,75,7,,12,347.0,,
627,224,75,7,,12,346.0,,
628,225,75,7,,12,345.0,,
629,225,75,7,,12,345.0,,
630,223,77,7,,12,349.0,,
631,223,77,7,,12,349.0,,
632,224,77,7,,12,349.0,,
633,224,77,7,,12,349.0,,
634,225,77,7,,12,347.0,,
635,225,77,7,,12,347.0,,
636,227,73,13,,12,347.0,,
637,223,71,13,,12,354.0,,
638,223,71,13,,12,354.0,,
639,223,71,13,,12,355.0,,
640,225,71,13,,12,357.0,,
641,228,71,13,,12,353.0,,
642,229,71,13,,12,353.0,,
643,229,71,13,,12,353.0,,
644,229,71,13,,12,353.0,,
645,229,71,13,,12,353.0,,
646,229,71,13,,12,353.0,,
647,231,77,13,,12,343.0,,
648,230,77,13,,12,350.0,,
649,230,77,13,,12,350.0,,
650,230,77,13,,12,350.0,,
651,230,77,13,,12,350.0,,
652,229,75,13,,12,356.0,,
653,229,75,13,,12,356.0,,
654,229,75,13,,12,356.0,,
655,230,75,13,7,12,347.0,,
656,232,75,13,7,12,345.0,,
657,232,75,13,7,12,345.0,,
658,232,75,13,7,12,345.0,,
659,232,75,13,7,12,345.0,,
660,232,75,13,7,12,350.0,,
661,232,75,13,7,12,350.0,,
662,233,75,13,7,12,350.0,,
663,233,75,13,7,12,350.0,,
664,232,77,13,7,12,350.0,,
665,227,77,13,7,12,356.0,,
666,227,77,13,7,12,356.0,,
667,227,77,13,7,12,354.0,,
668,228,77,13,7,12,354.0,,
669,228,77,13,7,12,354.0,,
670,228,77,13,7,12,354.0,,
671,228,77,13,7,12,354.0,,
672,228,77,13,7,12,357.0,,
673,228,77,18,7,12,351.0,,
674,228,77,18,7,12,351.0,,
675,233,79,18,7,12,345.0,,
676,233,79,18,7,12,346.0,,
677,233,79,18,7,12,346.0,,
678,233,81,18,7,12,346.0,,
679,235,83,18,7,12,341.0,,
680,236,83,18,7,12,342.0,,
681,236,77,10,7,12,356.0,,
682,238,77,10,7,12,356.0,,
683,239,77,10,7,12,354.0,,
684,240,77,10,7,,367.0,,
685,241,77,10,7,,366.0,,
686,244,77,10,7,,366.0,,
687,244,77,10,7,,366.0,,
688,244,73,10,7,,372.0,,
689,244,73,10,7,,372.0,,
690,245,73,10,7,,372.0,,
691,245,73,10,7,,372.0,,
692,244,73,10,7,,376.0,,
693,244,73,10,7,,376.0,,
694,244,73,10,7,,376.0,,
695,245,83,18,7,,355.0,,
696,245,83,18,7,,357.0,,
697,245,83,18,7,,356.0,,
698,245,83,18,7,,356.0,,
699,245,83,18,7,,356.0,,
700,245,87,18,7,,353.0,,
701,245,87,18,7,,353.0,,
702,246,87,18,7,,353.0,,
703,247,87,18,7,12,339.0,,
704,245,88,18,7,,355.0,,
705,245,88,18,7,,355.0,,
706,245,88,18,7,,355.0,,
707,245,88,18,7,,355.0,,
708,248,88,18,7,,355.0,,
709,248,88,18,7,,355.0,,
710,244,86,18,7,,366.0,,
711,242,86,18,7,,369.0,,
712,244,86,18,7,,369.0,,
713,244,90,13,7,,369.0,,
714,244,90,13,7,,371.0,,
715,245,90,13,7,,371.0,,
716,246,90,13,7,,372.0,,
717,246,90,13,7,,372.0,,
718,247,90,13,7,,372.0,,
719,247,90,13,7,,372.0,,
720,246,90,13,,,384.0,,
721,246,97,13,,,376.0,,
722,247,97,13,,,374.0,,
723,247,97,13,,,374.0,,
724,247,97,13,,,374.0,,
725,247,97,13,,,373.0,,
726,247,102,13,,,367.0,,
727,247,102,13,,,367.0,,
728,247,102,13,,,367.0,,
729,250,104,13,,,361.0,,
730,249,104,13,,,365.0,,
731,249,104,13,,,365.0,,
732,253,104,13,7,12,342.0,,
733,253,104,13,7,12,342.0,,
734,256,100,13,7,12,342.0,,
735,259,100,13,7,12,342.0,,
736,259,100,13,7,12,342.0,,
737,259,100,13,7,12,342.0,,
738,258,102,13,7,12,342.0,,
739,258,102,13,7,12,342.0,,
740,256,105,13,7,12,342.0,,
741,256,105,13,7,12,342.0,,
742,256,105,13,7,12,342.0,,
743,256,105,13,7,12,342.0,,
744,256,105,13,7,12,342.0,,
745,258,105,13,7,12,339.0,,
746,259,105,13,7,12,337.0,,
747,259,105,13,7,12,337.0,,
748,259,105,13,7,12,337.0,,
749,260,105,13,7,12,335.0,,
750,259,107,13,7,12,338.0,,
751,260,107,13,7,12,336.0,,
752,260,107,13,7,12,336.0,,
753,262,104,13,7,12,336.0,,
754,262,104,13,7,12,336.0,,
755,262,104,13,7,12,336.0,,
756,262,104,13,7,12,337.0,,
757,262,104,13,7,12,337.0,,
758,262,104,13,7,12,337.0,,
759,262,104,13,7,12,337.0,,
760,259,98,13,7,12,348.0,,
761,259,98,13,7,12,347.0,,
762,254,87,13,7,12,364.0,,
763,254,87,13,7,12,363.0,,
764,254,87,13,7,12,363.0,,
765,254,87,13,7,12,363.0,,
766,254,87,13,7,12,363.0,,
767,254,87,13,7,12,362.0,,
768,252,87,13,7,12,366.0,,
769,254,84,13,7,12,366.0,,
770,254,84,13,7,12,367.0,,
771,254,84,13,7,12,367.0,,
772,255,84,13,7,12,367.0,,
773,255,84,13,7,12,366.0,,
774,255,84,13,7,12,366.0,,
775,256,84,13,7,12,366.0,,
776,253,86,6,7,12,379.0,,
777,252,86,6,7,12,380.0,,
778,252,86,6,7,12,380.0,,
779,260,100,6,7,12,357.0,,
780,263,100,6,7,12,358.0,,
781,264,100,6,7,12,356.0,,
782,264,100,6,7,12,356.0,,
783,264,100,6,7,12,356.0,,
784,266,102,6,7,12,352.0,,
785,266,102,6,7,12,352.0,,
786,266,102,6,7,12,352.0,,
787,269,106,6,7,12,344.0,,
788,267,106,6,7,12,346.0,,
789,267,106,6,7,12,346.0,,
790,268,106,6,7,12,344.0,,
791,268,106,6,7,12,344.0,,
792,270,106,6,7,12,344.0,,
793,270,106,6,7,12,344.0,,
794,270,106,6,7,12,344.0,,
795,271,106,6,7,12,343.0,,
796,271,106,6,7,12,343.0,,
797,272,106,6,7,12,341.0,,
798,274,106,6,7,12,341.0,,
799,274,106,6,7,12,341.0,,
800,274,106,6,7,12,341.0,,
801,275,106,6,7,12,341.0,,
802,275,106,6,7,12,341.0,,
803,275,106,6,7,12,341.0,,
804,275,106,6,7,12,,342.0,
805,275,106,6,7,12,,341.0,
806,277,106,6,7,12,,337.0,
807,277,106,6,7,12,,337.0,
808,277,106,6,7,12,,337.0,
809,277,106,6,7,12,,337.0,
810,268,75,3,,12,,392.0,
811,268,75,3,,12,,392.0,
812,268,75,3,,12,,395.0,
813,269,75,3,,12,,396.0,
814,270,75,3,,12,394.0,,
815,270,75,3,,12,395.0,,
816,270,75,3,,,409.0,,
817,271,79,3,,,403.0,,
818,271,79,3,,,403.0,,
819,271,79,3,,,403.0,,
820,274,79,3,,,403.0,,
821,274,79,3,,,403.0,,
822,274,79,3,,,403.0,,
823,274,79,3,,,403.0,,
824,272,79,3,,,,407.0,
825,273,79,3,,,,404.0,
826,273,75,3,,,,408.0,
827,280,77,3,,,,398.0,
828,279,77,3,,,,404.0,
829,279,77,3,,,,404.0,
830,279,77,3,,,,404.0,
831,279,77,3,,,,404.0,
832,282,77,3,,9,,391.0,
833,282,77,3,,9,,391.0,
834,282,77,3,,9,,391.0,
835,282,77,3,,9,,391.0,
836,282,77,3,,9,,391.0,
837,285,77,3,,9,,392.0,
838,285,77,3,,9,,392.0,
839,286,77,3,17,9,,373.0,
840,283,71,3,17,9,,385.0,
841,283,71,3,17,9,,385.0,
842,283,83,9,17,9,,366.0,
843,283,83,9,17,9,,366.0,
844,283,83,9,17,9,,366.0,
845,283,87,9,17,9,,361.0,
846,284,87,9,17,9,,362.0,
847,284,87,9,17,9,,362.0,
848,286,96,9,17,9,,351.0,
849,286,96,9,17,9,,350.0,
850,285,96,9,17,9,,352.0,
851,287,98,9,17,9,346.0,,
852,286,93,9,17,9,357.0,,
853,286,93,9,17,9,357.0,,
854,287,93,9,17,9,357.0,,
855,286,84,9,17,9,368.0,,
856,287,84,9,17,9,370.0,,
857,287,84,9,17,9,370.0,,
858,290,90,9,17,9,358.0,,
859,290,90,9,17,9,358.0,,
860,290,90,9,17,9,358.0,,
861,290,90,9,17,9,358.0,,
862,290,90,9,17,9,358.0,,
863,291,90,9,17,9,356.0,,
864,292,88,9,,9,376.0,,
865,292,88,9,,9,376.0,,
866,292,88,9,,9,376.0,,
867,293,88,9,,9,376.0,,
