day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
165,68,4,,,,,,,200.0,,,,,,
166,68,4,,,,,,,203.0,,,,,,
167,68,4,,,,,,,203.0,,,,,,
168,69,4,,,,,,,204.0,,,,,,
169,70,4,,,,,,,204.0,,,,,,
170,71,4,,,,,,,204.0,,,,,,
171,70,4,,,,,,,206.0,,,,,,
172,71,4,,,,,,,210.0,,,,,,
173,71,4,,,,,,,210.0,,,,,,
174,72,4,,,,,,,211.0,,,,,,
175,73,4,,,,,,,212.0,,,,,,
176,73,6,,,,,,,215.0,,,,,,
177,73,6,,,,,,,216.0,,,,,,
178,76,6,,,,,,,217.0,,,,,,
179,77,6,,,,,,,217.0,,,,,,
180,78,2,,,,,,,,229.0,,,,,
181,82,2,,,,,,,,229.0,,,,,
182,82,2,,,,,,,,228.0,,,,,
183,82,2,,,,,,,,232.0,,,,,
184,82,2,,,,,,,,233.0,,,,,
185,83,2,,,,,,,,233.0,,,,,
186,84,2,,,,,,,,233.0,,,,,
187,84,2,,,,,,,,234.0,,,,,
188,84,2,,,,,,,,234.0,,,,,
189,85,2,,,,,,,,234.0,,,,,
190,86,2,,,,,,,,234.0,,,,,
191,86,2,,,,,,,,234.0,,,,,
192,87,2,,,,,,,,237.0,,,,,
193,87,2,,,,,,,,237.0,,,,,
194,89,2,,,,,,,,237.0,,,,,
195,89,2,,,,,,,,237.0,,,,,
196,89,2,,,,,,,,239.0,,,,,
197,91,2,,,,,,,,239.0,,,,,
198,91,2,,,,,,,,242.0,,,,,
199,90,2,,,,,,,,245.0,,,,,
200,94,2,,,,,,,,247.0,,,,,
201,96,2,,,,,,,,247.0,,,,,
202,97,6,,,,,,,,249.0,,,,,
203,95,6,,,,,,,,252.0,,,,,
204,97,6,,,,,,,,253.0,,,,,
205,96,8,,,,,,,,253.0,,,,,
206,96,8,,,,,,,,254.0,,,,,
207,98,8,,,,,,,,254.0,,,,,
208,99,8,,,,,,,,259.0,,,,,
209,99,8,,,,,,,,259.0,,,,,
210,102,8,,,,,,,,261.0,,,,,
211,103,8,,,,,,,,261.0,,,,,
212,103,8,,,,,,,,261.0,,,,,
213,103,8,,,,,,,,261.0,,,,,
214,103,8,,,,,,,,262.0,,,,,
215,103,8,,,,,,,,263.0,,,,,
216,103,10,,,,,,,,263.0,,,,,
217,103,10,,,,,,,,263.0,,,,,
218,105,10,,,,,,,,263.0,,,,,
219,105,10,,,,,,,,263.0,,,,,
220,104,8,,,,,,,,270.0,,,,,
221,104,8,,,,,,,,270.0,,,,,
222,84,6,,,,,,,,293.0,,,,,
223,85,6,,,,,,,,293.0,,,,,
224,86,6,,,,,,,,295.0,,,,,
225,86,6,,,,,,,,296.0,,,,,
226,86,6,,,,,,,,296.0,,,,,
227,87,6,,,,,,,,296.0,,,,,
228,90,6,,,,,,,,298.0,,,,,
229,90,6,,,,,,,,298.0,,,,,
230,91,6,,,,,,,,301.0,,,,,
231,91,6,,,,,,,,302.0,,,,,
232,91,6,,,,,,,,302.0,,,,,
233,91,6,,,,,,,,302.0,,,,,
234,92,6,,,,,,,,304.0,,,,,
235,92,6,,,,,,,,305.0,,,,,
236,93,6,,,,,,,,307.0,,,,,
237,93,6,,,,,,,,307.0,,,,,
238,94,6,,,,,,,,309.0,,,,,
239,94,6,,,,,,,,309.0,,,,,
240,94,6,,,,,,,,310.0,,,,,
241,94,6,,,,,,,,310.0,,,,,
242,94,6,,,,,,,,311.0,,,,,
243,94,6,,,,,,,,311.0,,,,,
244,94,6,,,,,,,,312.0,,,,,
245,95,6,,,,,,,,312.0,,,,,
246,96,6,,,,,,,,311.0,,,,,
247,96,6,,,,,,,,311.0,,,,,
248,98,6,,,,,,,,314.0,,,,,
249,100,6,,,,,,,,315.0,,,,,
250,101,6,,,,,,,,316.0,,,,,
251,101,6,,,,,,,,316.0,,,,,
252,102,6,,,,,,,,316.0,,,,,
253,102,6,,,,,,,,316.0,,,,,
254,105,6,,,,,,,,317.0,,,,,
255,105,6,,,,,,,,319.0,,,,,
256,105,6,,,,,,,,319.0,,,,,
257,106,6,,,,,,,,319.0,,,,,
258,107,6,,,,,,,,319.0,,,,,
259,106,6,,,,,,,,322.0,,,,,
260,106,6,,,,,,,,325.0,,,,,
261,106,6,,,,,,,,326.0,,,,,
262,104,8,,,,,,,,329.0,,,,,
263,105,8,,,,,,,,330.0,,,,,
264,105,8,,,,,,,,330.0,,,,,
265,106,8,,,,,,,,330.0,,,,,
266,106,8,,,,,,,,330.0,,,,,
267,107,8,,,,,,,,332.0,,,,,
268,107,8,,,,,,,,334.0,,,,,
269,107,8,,,,,,,,334.0,,,,,
270,108,8,,,,,,,,336.0,,,,,
271,108,8,,,,,,,,336.0,,,,,
272,109,8,,,,,,,,338.0,,,,,
273,110,8,,,,,,,,338.0,,,,,
274,111,8,,,,,,,,338.0,,,,,
275,111,8,,,,,,,,338.0,,,,,
276,112,8,,,,,,,,340.0,,,,,
277,113,8,,,,,,,,341.0,,,,,
278,115,8,,,,,,,,341.0,,,,,
279,115,8,,,,,,,,344.0,,,,,
280,114,16,,,,,,,,339.0,,,,,
281,114,17,,,,,,,,339.0,,,,,
282,116,17,,,,,,,,339.0,,,,,
283,116,17,,,,,,,,339.0,,,,,
284,116,19,,,,,,,,341.0,,,,,
285,108,12,,,,,,,,357.0,,,,,
286,109,12,,,,,,,,357.0,,,,,
287,109,12,,,,,,,,359.0,,,,,
288,110,12,,,,,,,,362.0,,,,,
289,110,12,,,,,,,,362.0,,,,,
290,111,12,,,,,,,,362.0,,,,,
291,111,12,,,,,,,,362.0,,,,,
292,113,12,,,,,,,,362.0,,,,,
293,114,12,,,,,,,,362.0,,,,,
294,114,12,,,,,,,,364.0,,,,,
295,114,12,,,,,,,,364.0,,,,,
296,114,12,,,,,,,,364.0,,,,,
297,114,10,,,,,,,,368.0,,,,,
298,115,10,,,,,,,,368.0,,,,,
299,116,10,,,,,,,,369.0,,,,,
300,119,10,,,,,,,,369.0,,,,,
301,120,10,,,,,,,,369.0,,,,,
302,119,10,,,,,,,,372.0,,,,,
303,120,10,,,,,,,,372.0,,,,,
304,117,10,,,,,,,,,377.0,,,,
305,118,10,,,,,,,,,379.0,,,,
306,122,10,,,,,,,,,380.0,,,,
307,125,10,,,,,,,,,379.0,,,,
308,128,10,,,,,,,,,379.0,,,,
309,129,10,,,,,,,,,379.0,,,,
310,128,10,,,,,,,,,383.0,,,,
311,128,10,,,,,,,,,383.0,,,,
312,128,10,,,,,,,,,383.0,,,,
313,128,10,,,,,,,,,383.0,,,,
314,131,10,,,,,,,,,383.0,,,,
315,132,10,,,,,,,,,384.0,,,,
316,133,10,,,,,,,,,384.0,,,,
317,133,10,,,,,,,,,384.0,,,,
318,133,10,,,,,,,,,384.0,,,,
319,134,10,,,,,,,,,384.0,,,,
320,135,12,,,,,,,,,389.0,,,,
321,136,12,,,,,,,,,389.0,,,,
322,134,12,,,,,,,,,392.0,,,,
323,134,12,,,,,,,,,392.0,,,,
324,134,12,,,,,,,,,395.0,,,,
325,134,12,,,,,,,,,395.0,,,,
326,134,12,,,,,,,,,396.0,,,,
327,134,12,,,,,,,,,397.0,,,,
328,135,12,,,,,,,,,397.0,,,,
329,136,12,,,,,,,,,397.0,,,,
330,131,12,,,,,,,,,403.0,,,,
331,131,12,,,,,,,,,403.0,,,,
332,132,12,,,,,,,,,404.0,,,,
333,132,12,,,,,,,,,405.0,,,,
334,135,12,,,,,,,,,406.0,,,,
335,138,17,,,,,,,,,398.0,,,,
336,140,17,,,,,,,,,398.0,,,,
337,140,17,,,,,,,,,398.0,,,,
338,140,15,,,,,,,,,401.0,,,,
339,138,15,,,,,,,,,405.0,,,,
340,138,15,,,,,,,,,405.0,,,,
341,139,15,,,,,,,,,405.0,,,,
342,141,15,,,,,,,,,405.0,,,,
343,141,15,,,,,,,,,405.0,,,,
344,141,15,,,,,,,,,409.0,,,,
345,141,15,,,,,,,,,410.0,,,,
346,141,15,,,,,,,,,411.0,,,,
347,141,15,,,,,,,,,412.0,,,,
348,140,15,,,,,,,,,415.0,,,,
349,141,15,,,,,,,,,415.0,,,,
350,141,15,,,,,,,,,415.0,,,,
351,141,15,,,,,,,,,416.0,,,,
352,139,15,,,,,,,,,421.0,,,,
353,139,15,,,,,,,,,421.0,,,,
354,142,15,,,,,,,,,421.0,,,,
355,142,15,,,,,,,,,421.0,,,,
356,142,15,,,,,,,,,421.0,,,,
357,142,15,,,,,,,,,422.0,,,,
358,144,15,,,,,,,,,423.0,,,,
359,144,15,,,,,,,,,424.0,,,,
360,145,15,,,,,,,,,428.0,,,,
361,145,15,,,,,,,,,429.0,,,,
362,146,15,,,,,,,,,430.0,,,,
363,146,15,,,,,,,,,430.0,,,,
364,145,17,,,,,,,,,430.0,,,,
365,145,17,,,,,,,,,430.0,,,,
366,146,17,,,,,,,,,431.0,,,,
367,146,17,,,,,,,,,431.0,,,,
368,148,17,,,,,,,,,431.0,,,,
369,148,17,,,,,,,,,431.0,,,,
370,148,17,,,,,,,,,431.0,,,,
371,148,17,,,,,,,,,431.0,,,,
372,148,17,,,,,,,,,431.0,,,,
373,148,17,,,,,,,,,431.0,,,,
374,148,17,,,,,,,,,430.0,,,,
375,145,17,,,,,,,,,435.0,,,,
376,145,17,,,,,,,,,436.0,,,,
377,145,17,,,,,,,,,436.0,,,,
378,144,17,,,,,,,,,438.0,,,,
379,144,17,,,,,,,,,438.0,,,,
380,145,17,,,,,,,,,439.0,,,,
381,145,17,,,,,,,,,439.0,,,,
382,145,17,,,,,,,,,439.0,,,,
383,145,17,,,,,,,,,439.0,,,,
384,143,17,,,,,,,,,442.0,,,,
385,144,17,,,,,,,,,442.0,,,,
386,144,17,,,,,,,,,442.0,,,,
387,144,17,,,,,,,,,443.0,,,,
388,145,17,,,,,,,,,444.0,,,,
389,145,17,,,,,,,,,444.0,,,,
390,145,17,,,,,,,,,444.0,,,,
391,145,17,,,,,,,,,444.0,,,,
392,145,17,,,,,,,,,447.0,,,,
393,145,17,,,,,,,,,447.0,,,,
394,147,17,,,,,,,,,447.0,,,,
395,147,17,,,,,,,,,448.0,,,,
396,148,17,,,,,,,,,448.0,,,,
397,148,17,,,,,,,,,448.0,,,,
398,149,17,,,,,,,,,448.0,,,,
399,149,17,,,,,,,,,448.0,,,,
400,150,17,,,,,,,,,449.0,,,,
401,150,17,,,,,,,,,449.0,,,,
402,150,17,,,,,,,,,449.0,,,,
403,150,17,,,,,,,,,449.0,,,,
404,151,17,,,,,,,,,451.0,,,,
405,151,17,,,,,,,,,451.0,,,,
406,151,17,,,,,,,,,451.0,,,,
407,151,17,,,,,,,,,450.0,,,,
408,151,17,,,,,,,,,454.0,,,,
409,151,17,,,,,,,,,454.0,,,,
410,152,17,,,,,,,,,455.0,,,,
411,152,17,,,,,,,,,455.0,,,,
412,153,17,,,,,,,,,456.0,,,,
413,153,17,,,,,,,,,456.0,,,,
414,153,17,,,,,,,,,457.0,,,,
415,154,17,,,,,,,,,455.0,,,,
416,154,17,,,,,,,,,459.0,,,,
417,154,17,,,,,,,,,459.0,,,,
418,154,17,,,,,,,,,459.0,,,,
419,154,17,,,,,,,,,459.0,,,,
420,154,17,,,,,,,,,465.0,,,,
421,154,17,,,,,,,,,465.0,,,,
422,154,17,,,,,,,,,465.0,,,,
423,155,17,,,,,,,,,466.0,,,,
424,156,17,,,,,,,,,467.0,,,,
425,156,17,,,,,,,,,467.0,,,,
426,156,17,,,,,,,,,468.0,,,,
427,156,17,,,,,,,,,468.0,,,,
428,156,17,,,,,,,,,468.0,,,,
429,156,17,,,,,,,,,468.0,,,,
430,157,17,,,,,,,,,469.0,,,,
431,158,17,,,,,,,,,467.0,,,,
432,161,17,,,,,,,,,467.0,,,,
433,161,17,,,,,,,,,467.0,,,,
434,161,17,,,,,,,,,467.0,,,,
435,161,17,,,,,,,,,467.0,,,,
436,161,17,,,,,,,,,467.0,,,,
437,161,17,,,,,,,,,467.0,,,,
438,162,17,,,,,,,,,467.0,,,,
439,162,17,,,,,,,,,467.0,,,,
440,162,17,,,,,,,,,472.0,,,,
441,164,17,,,,,,,,,472.0,,,,
442,164,17,,,,,,,,,471.0,,,,
443,164,17,,,,,,,,,471.0,,,,
444,165,17,,,,,,,,,471.0,,,,
445,165,17,,,,,,,,,471.0,,,,
446,165,17,,,,,,,,,471.0,,,,
447,165,17,,,,,,,,,471.0,,,,
448,165,17,,,,,,,,,471.0,,,,
449,165,17,,,,,,,,,471.0,,,,
450,165,15,,,,,,,,,477.0,,,,
451,165,15,,,,,,,,,477.0,,,,
452,164,15,,,,,,,,,480.0,,,,
453,164,15,,,,,,,,,480.0,,,,
454,164,15,,,,,,,,,480.0,,,,
455,164,15,,,,,,,,,480.0,,,,
456,165,15,,,,,,,,,483.0,,,,
457,165,15,,,,,,,,,483.0,,,,
458,165,15,,,,,,,,,484.0,,,,
459,165,15,,,,,,,,,484.0,,,,
460,164,15,,,,,,,,,488.0,,,,
461,164,15,,,,,,,,,488.0,,,,
462,164,15,,,,,,,,,490.0,,,,
463,164,15,,,,,,,,,490.0,,,,
464,164,13,,,,,,,,,494.0,,,,
465,164,13,,,,,,,,,495.0,,,,
466,167,13,,,,,,,,,494.0,,,,
467,167,13,,,,,,,,,494.0,,,,
468,167,13,,,,,,,,,495.0,,,,
469,167,13,,,,,,,,,496.0,,,,
470,167,13,,,,,,,,,496.0,,,,
471,167,13,,,,,,,,,496.0,,,,
472,169,13,,,,,,,,,498.0,,,,
473,169,13,,,,,,,,,498.0,,,,
474,170,13,,,,,,,,,499.0,,,,
475,170,13,,,,,,,,,499.0,,,,
476,166,13,,,,,,,,,505.0,,,,
477,166,13,,,,,,,,,507.0,,,,
478,167,13,,,,,,,,,509.0,,,,
479,167,13,,,,,,,,,508.0,,,,
480,167,13,,,,,,,,,508.0,,,,
481,167,13,,,,,,,,,508.0,,,,
482,168,13,,,,,,,,,508.0,,,,
483,169,13,,,,,,,,,508.0,,,,
484,170,13,,,,,,,,,508.0,,,,
485,170,13,,,,,,,,,508.0,,,,
486,171,13,,,,,,,,,508.0,,,,
487,171,13,,,,,,,,,508.0,,,,
488,171,13,,,,,,,,,512.0,,,,
489,171,13,,,,,,,,,512.0,,,,
490,176,13,,,,,,,,,511.0,,,,
491,176,13,,,,,,,,,511.0,,,,
492,177,13,,,,,,,,,511.0,,,,
493,177,13,,,,,,,,,511.0,,,,
494,178,13,,,,,,,,,511.0,,,,
495,178,13,,,,,,,,,511.0,,,,
496,180,13,,,,,,,,,512.0,,,,
497,180,13,,,,,,,,,512.0,,,,
498,180,13,,,,,,,,,515.0,,,,
499,180,13,,,,,,,,,515.0,,,,
500,181,13,,,,,,,,,515.0,,,,
501,181,13,,,,,,,,,515.0,,,,
502,180,13,,,,,,,,,518.0,,,,
503,180,13,,,,,,,,,518.0,,,,
504,180,13,,,,,,,,,520.0,,,,
505,182,13,,,,,,,,,520.0,,,,
506,183,13,,,,,,,,,520.0,,,,
507,183,13,,,,,,,,,520.0,,,,
508,182,15,,,,,,,,,520.0,,,,
509,182,15,,,,,,,,,520.0,,,,
510,182,15,,,,,,,,,523.0,,,,
511,181,15,,,,,,,,,525.0,,,,
512,182,15,,,,,,,,,525.0,,,,
513,184,15,,,,,,,,,525.0,,,,
514,184,15,,,,,,,,,526.0,,,,
515,185,15,,,,,,,,,526.0,,,,
516,185,15,,,,,,,,,526.0,,,,
517,185,15,,,,,,,,,526.0,,,,
518,186,15,,,,,,,,,526.0,,,,
519,186,15,,,,,,,,,526.0,,,,
520,181,15,,,,,,,,,534.0,,,,
521,181,15,,,,,,,,,534.0,,,,
522,183,15,,,,,,,,,536.0,,,,
523,183,15,,,,,,,,,536.0,,,,
524,183,15,,,,,,,,,536.0,,,,
525,183,15,,,,,,,,,538.0,,,,
526,184,15,,,,,,,,,539.0,,,,
527,184,15,,,,,,,,,539.0,,,,
528,185,15,,,,,,,,,540.0,,,,
529,185,15,,,,,,,,,540.0,,,,
530,185,15,,,,,,,,,540.0,,,,
531,182,15,,,,,,,,,545.0,,,,
532,183,15,,,,,,,,,545.0,,,,
533,183,15,,,,,,,,,545.0,,,,
534,183,15,,,,,,,,,547.0,,,,
535,183,15,,,,,,,,,547.0,,,,
536,183,15,,,,,,,,,550.0,,,,
537,183,15,,,,,,,,,551.0,,,,
538,183,15,,,,,,,,,551.0,,,,
539,183,15,,,,,,,,,551.0,,,,
540,184,15,,,,,,,,,563.0,,,,
541,184,15,,,,,,,,,563.0,,,,
542,184,15,,,,,,,,,564.0,,,,
543,185,15,,,,,,,,,564.0,,,,
544,185,15,,,,,,,,,568.0,,,,
545,185,15,,,,,,,,,567.0,,,,
546,186,10,,,,,,,,,574.0,,,,
547,186,10,,,,,,,,,574.0,,,,
548,186,10,,,,,,,,,575.0,,,,
549,186,10,,,,,,,,,575.0,,,,
550,186,10,,,,,,,,,576.0,,,,
551,186,10,,,,,,,,,576.0,,,,
552,185,8,,,,,,,,,587.0,,,,
553,185,8,,,,,,,,,587.0,,,,
554,185,8,,,,,,,,,587.0,,,,
555,185,8,,,,,,,,,587.0,,,,
556,187,8,,,,,,,,,588.0,,,,
557,187,8,,,,,,,,,588.0,,,,
558,188,8,,,,,,,,,588.0,,,,
559,188,8,,,,,,,,,588.0,,,,
560,185,6,,,,,,,,,604.0,,,,
561,186,6,,,,,,,,,602.0,,,,
562,186,6,,,,,,,,,602.0,,,,
563,186,6,,,,,,,,,602.0,,,,
564,187,6,,,,,,,,,602.0,,,,
565,187,6,,,,,,,,,603.0,,,,
566,187,6,,,,,,,,,603.0,,,,
567,188,6,,,,,,,,,603.0,,,,
568,189,6,,,,,,,,,603.0,,,,
569,189,6,,,,,,,,,603.0,,,,
570,190,6,,,,,,,,,,612.0,,,
571,190,6,,,,,,,,,,612.0,,,
572,190,6,,,,,,,,,,612.0,,,
573,190,6,,,,,,,,,,612.0,,,
574,190,6,,,,,,,,,,612.0,,,
575,190,6,,,,,,,,,,612.0,,,
576,191,6,,,,,,,,,,617.0,,,
577,191,6,,,,,,,,,,617.0,,,
578,191,6,,,,,,,,,,617.0,,,
579,191,6,,,,,,,,,,617.0,,,
580,191,6,,,,,,,,,,621.0,,,
581,191,6,,,,,,,,,,621.0,,,
582,193,6,,,,,,,,,,621.0,,,
583,193,6,,,,,,,,,,621.0,,,
584,193,6,,,,,,,,,,621.0,,,
585,193,6,,,,,,,,,,621.0,,,
586,193,6,,,,,,,,,,621.0,,,
587,193,6,,,,,,,,,,621.0,,,
588,193,6,,,,,,,,,,625.0,,,
589,193,6,,,,,,,,,,625.0,,,
590,194,6,,,,,,,,,,625.0,,,
591,194,6,,,,,,,,,,625.0,,,
592,194,6,,,,,,,,,,,629.0,,
593,194,6,,,,,,,,,,,629.0,,
594,194,6,,,,,,,,,,,635.0,,
595,194,6,,,,,,,,,,,634.0,,
596,194,6,,,,,,,,,,,634.0,,
597,194,6,,,,,,,,,,,634.0,,
598,194,6,,,,,,,,,,,634.0,,
599,194,6,,,,,,,,,,,634.0,,
600,196,6,,,,,,,,,,,635.0,,
601,196,6,,,,,,,,,,,634.0,,
602,197,6,,,,,,,,,,,634.0,,
603,197,6,,,,,,,,,,,635.0,,
604,197,6,,,,,,,,,,,635.0,,
605,197,6,,,,,,,,,,,635.0,,
606,197,6,,,,,,,,,,,635.0,,
607,197,6,,,,,,,,,,,635.0,,
608,197,6,,,,,,,,,,,635.0,,
609,197,6,,,,,,,,,,,635.0,,
610,198,6,,,,,,,,,,,636.0,,
611,198,6,,,,,,,,,,,636.0,,
612,199,6,,,,,,,,,,,636.0,,
613,199,6,,,,,,,,,,,636.0,,
614,200,6,,,,,,,,,,,637.0,,
615,200,6,,,,,,,,,,,637.0,,
616,194,6,,,,,,,,,,,646.0,,
617,194,6,,,,,,,,,,,646.0,,
618,194,6,,,,,,,,,,,646.0,,
619,194,6,,,,,,,,,,,646.0,,
620,194,6,,,,,,,,,,,646.0,,
621,194,6,,,,,,,,,,,646.0,,
622,195,6,,,,,,,,,,,646.0,,
623,195,6,,,,,,,,,,,646.0,,
624,195,6,,,,,,,,,,,647.0,,
625,195,6,,,,,,,,,,,647.0,,
626,195,6,,,,,,,,,,,648.0,,
627,195,6,,,,,,,,,,,648.0,,
628,196,6,,,,,,,,,,,648.0,,
629,196,6,,,,,,,,,,,648.0,,
630,196,6,,,,,,,,,,,652.0,,
631,196,6,,,,,,,,,,,652.0,,
632,197,6,,,,,,,,,,,652.0,,
633,197,6,,,,,,,,,,,652.0,,
634,197,6,,,,,,,,,,,652.0,,
635,197,6,,,,,,,,,,,652.0,,
636,198,8,,,,,,,,,,,653.0,,
637,194,8,,,,,,,,,,,658.0,,
638,194,8,,,,,,,,,,,658.0,,
