day_counter,0,1,2,3,4,5,6
265,108,30,,7,,220.0,
266,109,30,,7,,218.0,
267,110,30,,7,,220.0,
268,107,30,,,,231.0,
269,112,34,,,,220.0,
270,112,34,,,,223.0,
271,112,34,,,,223.0,
272,112,34,,,,226.0,
273,113,34,,,,225.0,
274,114,34,,,,226.0,
275,114,34,,,,226.0,
276,114,36,,,,227.0,
277,114,38,,,,227.0,
278,116,38,,,,227.0,
279,117,38,,,,228.0,
280,119,38,,,,229.0,
281,119,38,,,,230.0,
282,121,38,,10,,219.0,
283,121,38,,10,,219.0,
284,125,43,,10,,212.0,
285,122,39,,,,229.0,
286,123,39,,,,229.0,
287,124,39,,,,228.0,
288,125,39,,,,231.0,
289,125,39,,,,231.0,
290,126,39,,,,230.0,
291,126,39,,,,230.0,
292,137,43,,10,,205.0,
293,138,43,,10,,204.0,
294,137,48,,10,,201.0,
295,137,48,,10,,201.0,
296,137,48,,10,,200.0,
297,135,54,,10,,197.0,
298,136,56,3,10,,191.0,
299,137,58,3,10,,188.0,
300,140,58,3,10,,188.0,
301,141,58,3,10,,188.0,
302,143,52,24,10,,172.0,
303,144,52,24,10,,172.0,
304,140,50,24,10,,180.0,
305,141,50,24,10,,182.0,
306,145,50,24,10,,183.0,
307,148,50,24,10,,183.0,
308,151,50,24,10,,183.0,
309,152,50,24,10,,183.0,
310,151,50,25,10,,184.0,
311,151,50,25,10,,184.0,
312,151,50,34,,,184.0,
313,151,50,34,,,184.0,
314,154,50,34,,,184.0,
315,155,51,34,,,184.0,
316,156,51,34,,,184.0,
317,157,57,34,,,176.0,
318,157,57,34,,,176.0,
319,159,57,34,,,174.0,
320,156,56,45,,,175.0,
321,157,56,45,,,175.0,
322,157,56,34,,,187.0,
323,157,63,34,,,179.0,
324,154,63,34,,,185.0,
325,154,63,34,,,185.0,
326,154,63,34,,,185.0,
327,153,67,34,,,182.0,
328,156,67,30,,,183.0,
329,157,67,30,,,183.0,
330,152,65,21,,,200.0,
331,152,65,21,,,200.0,
332,153,65,21,,,201.0,
333,153,70,21,,,196.0,
334,156,70,21,,,197.0,
335,156,70,21,,,198.0,
336,158,70,21,,,198.0,
337,160,70,21,,,195.0,
338,159,70,21,,,197.0,
339,155,70,4,,,220.0,
340,155,70,4,,,220.0,
341,161,65,4,,,218.0,
342,163,65,4,,,218.0,
343,163,65,4,,,218.0,
344,164,63,14,,,212.0,
345,164,63,14,,,213.0,
346,165,63,18,,,209.0,
347,165,63,18,,,210.0,
348,165,58,18,,,217.0,
349,166,58,18,,,217.0,
350,167,58,18,,,215.0,
351,167,58,18,,,216.0,
352,163,58,14,,,227.0,
353,163,58,14,,,227.0,
354,166,58,14,,,226.0,
355,166,58,14,,,226.0,
356,166,58,14,,,226.0,
357,166,58,14,,,227.0,
358,168,58,14,,,228.0,
359,168,58,14,,,229.0,
360,169,58,14,,,233.0,
361,173,58,14,,,229.0,
362,173,60,14,,,229.0,
363,173,60,14,,,229.0,
364,173,60,14,,,230.0,
365,173,60,14,,,230.0,
366,175,60,14,,,229.0,
367,175,60,14,,,229.0,
368,178,60,14,,,227.0,
369,178,60,14,,,227.0,
370,179,67,14,,,218.0,
371,179,67,14,,,218.0,
372,179,67,14,,,218.0,
373,179,67,14,,,218.0,
374,179,67,14,,,218.0,
375,174,69,14,,,223.0,
376,174,69,14,,,224.0,
377,176,69,14,,,221.0,
378,173,69,14,,,225.0,
379,173,69,14,,,225.0,
380,174,69,14,,,226.0,
381,174,69,14,,,226.0,
382,174,69,14,,,226.0,
383,174,69,14,,,225.0,
384,170,69,4,,,240.0,
385,172,71,9,,,230.0,
386,172,71,9,,,230.0,
387,172,71,9,,,231.0,
388,173,71,9,,,,232.0
389,173,71,9,,,,232.0
390,173,71,9,,,,232.0
391,173,71,9,,,,232.0
392,172,71,9,,,,236.0
393,175,71,9,,,,232.0
394,177,71,9,,,,231.0
395,177,71,9,,,,232.0
396,178,71,9,,,,232.0
397,178,71,9,,,,232.0
398,179,71,9,,,,232.0
399,179,71,9,,,,232.0
400,180,71,9,,,,232.0
401,180,71,9,,,,232.0
402,180,71,9,,,,232.0
403,180,71,9,,,,231.0
404,180,67,9,,,,237.0
405,180,67,9,,,,237.0
406,180,67,9,,,,237.0
407,180,67,9,,,,237.0
408,181,67,9,,,,239.0
409,181,67,9,,,,239.0
410,182,67,9,,,,240.0
411,182,67,9,,,,240.0
412,184,69,9,,,,237.0
413,184,69,9,,,,237.0
414,184,69,9,,,,237.0
415,185,69,9,,,,235.0
416,182,69,9,,,,242.0
417,184,72,9,12,,224.0,
418,184,72,9,12,,224.0,
419,184,72,9,12,,224.0,
420,174,70,4,12,,246.0,
421,174,70,4,12,,246.0,
422,174,70,4,12,,246.0,
423,176,72,4,12,,243.0,
424,177,72,4,12,,244.0,
425,178,72,4,12,,242.0,
426,178,72,4,12,,243.0,
427,179,74,4,12,,239.0,
428,179,74,4,12,,239.0,
429,179,74,4,12,,239.0,
430,180,72,7,12,,239.0,
431,187,76,12,12,,221.0,
432,190,76,12,12,,220.0,
433,190,76,12,12,,220.0,
434,190,76,12,12,,220.0,
435,190,76,12,12,,220.0,
436,190,76,12,12,,220.0,
437,190,76,12,12,,220.0,
438,191,76,12,12,,220.0,
439,191,76,12,12,,220.0,
440,195,79,12,12,,,216.0
441,197,79,12,12,,,216.0
442,197,79,12,12,,,216.0
443,197,79,12,12,,,215.0
444,198,79,12,12,,,215.0
445,198,82,12,12,,210.0,
446,198,82,12,12,,210.0,
447,198,82,12,12,,210.0,
448,199,82,12,12,,208.0,
449,201,84,12,12,,203.0,
450,199,80,12,12,,213.0,
451,199,80,12,12,,213.0,
452,197,80,12,,,229.0,
453,197,80,12,,,229.0,
454,197,80,12,,,228.0,
455,197,80,12,,,228.0,
456,197,80,12,,,231.0,
457,197,80,12,,,231.0,
458,196,84,12,,,228.0,
459,196,84,12,,,227.0,
460,195,80,12,,,235.0,
461,195,80,12,,,235.0,
462,195,80,12,,,236.0,
463,195,80,12,,,236.0,
464,197,82,12,,,233.0,
465,197,82,12,,,234.0,
466,198,82,12,,,236.0,
467,199,82,12,,,233.0,
468,201,76,12,,,237.0,
469,201,76,12,,,237.0,
470,201,76,12,,,237.0,
471,201,76,12,,,236.0,
472,203,76,12,,,238.0,
473,203,79,12,,,234.0,
474,204,79,12,,,235.0,
475,204,79,12,,,235.0,
476,198,68,9,,,257.0,
477,198,68,9,,,259.0,
478,199,68,9,,,261.0,
479,200,76,9,12,,237.0,
480,200,76,9,12,,237.0,
481,200,76,9,12,,236.0,
482,201,76,9,12,,236.0,
483,202,76,9,12,,236.0,
484,203,76,9,12,,236.0,
485,203,76,9,12,,235.0,
486,204,76,9,12,,235.0,
487,204,76,9,12,,235.0,
488,204,73,9,12,,242.0,
489,204,73,9,12,,242.0,
490,210,84,9,12,,228.0,
491,211,87,9,12,,223.0,
492,212,87,9,12,,223.0,
493,212,87,9,12,,223.0,
494,213,87,9,12,,223.0,
495,213,87,9,12,,223.0,
496,216,86,9,12,,223.0,
497,216,86,9,12,,223.0,
498,217,82,9,12,,229.0,
499,217,82,9,12,,229.0,
500,218,82,9,12,,228.0,
501,218,85,9,12,,224.0,
502,216,81,9,12,,231.0,
503,216,81,9,12,,231.0,
504,216,81,9,12,,233.0,
505,218,81,9,12,,233.0,
506,219,81,9,12,,233.0,
507,219,85,9,12,,228.0,
508,221,85,9,12,,225.0,
509,221,85,9,12,,225.0,
510,221,82,15,12,,225.0,
511,221,82,9,12,,232.0,
512,222,82,9,12,,232.0,
513,224,82,9,12,,232.0,
514,224,82,9,12,,233.0,
515,225,82,9,12,,233.0,
516,225,82,9,12,,233.0,
517,225,82,9,12,,233.0,
518,226,82,9,12,,233.0,
519,227,82,9,12,,231.0,
520,223,86,9,,,245.0,
521,223,86,9,,,245.0,
522,226,86,9,,,245.0,
523,226,86,9,,,245.0,
524,226,86,9,,,245.0,
525,227,86,15,,,239.0,
526,228,86,15,,,240.0,
527,228,86,15,,,240.0,
528,229,88,10,12,,231.0,
529,229,88,10,12,,229.0,
530,229,88,10,12,,230.0,
531,226,84,10,,,251.0,
532,227,84,10,,,251.0,
533,227,84,10,,,251.0,
534,228,84,6,,,255.0,
535,228,84,6,,,255.0,
536,228,84,6,,,258.0,
537,228,84,6,,,259.0,
538,228,84,6,,,259.0,
539,228,84,6,,,258.0,
540,224,91,6,,,266.0,
541,224,91,6,,,266.0,
542,224,91,6,,,267.0,
543,225,91,6,,,267.0,
544,222,95,6,,,270.0,
545,222,95,6,,,270.0,
546,221,96,6,,,273.0,
547,221,96,11,,,267.0,
548,221,96,11,,,268.0,
549,221,96,11,,,267.0,
550,219,93,15,,,268.0,
551,220,93,19,,,262.0,
552,218,91,19,,,274.0,
553,218,91,19,,,274.0,
554,220,91,25,12,,252.0,
555,220,91,25,12,,252.0,
556,222,91,25,12,,253.0,
557,222,91,25,12,,252.0,
558,223,91,25,12,,252.0,
559,223,91,25,12,,252.0,
560,220,91,25,12,,266.0,
561,220,91,25,12,,265.0,
562,220,91,25,12,,265.0,
563,220,91,25,12,,264.0,
564,221,91,25,12,,264.0,
565,221,91,25,12,,265.0,
566,221,91,25,12,,264.0,
567,222,91,25,12,,263.0,
568,223,91,25,12,,263.0,
569,223,91,25,12,,263.0,
570,223,81,21,12,,286.0,
571,223,81,21,12,,286.0,
572,223,81,21,12,,285.0,
573,223,81,21,12,,284.0,
574,223,81,21,12,,284.0,
575,223,81,21,12,,284.0,
576,222,83,21,12,,287.0,
577,224,83,21,12,,283.0,
578,224,83,21,12,,283.0,
579,224,83,21,12,,282.0,
580,225,81,21,,,297.0,
581,225,81,21,,,297.0,
582,229,81,21,,,294.0,
583,229,81,21,,,294.0,
584,229,81,21,,,294.0,
585,230,81,21,,,291.0,
586,230,81,21,,,291.0,
587,230,81,31,,,280.0,
588,228,81,31,,,286.0,
589,228,81,31,,,286.0,
590,229,81,31,,,284.0,
591,231,84,25,,,284.0,
592,229,82,25,,,292.0,
593,229,82,25,,,292.0,
594,228,90,25,13,,276.0,
595,228,90,25,13,,275.0,
596,228,90,25,13,,275.0,
597,228,90,25,13,,275.0,
598,229,90,25,13,,273.0,
599,229,90,25,13,,272.0,
600,234,90,25,13,,268.0,
601,234,90,25,13,,268.0,
602,235,90,25,13,,268.0,
603,234,92,25,13,,268.0,
604,236,92,25,13,,265.0,
605,236,92,25,13,,265.0,
606,236,92,25,13,,264.0,
607,238,96,23,13,,258.0,
608,238,96,23,13,,257.0,
609,238,96,23,13,,257.0,
610,239,97,23,13,,257.0,
611,239,99,23,13,,253.0,
612,240,99,23,13,,253.0,
613,240,102,23,13,,249.0,
614,241,100,23,13,,252.0,
615,241,100,23,13,,252.0,
616,237,94,18,13,,,269.0
617,237,94,18,13,,,269.0
618,237,94,18,13,,,269.0
619,237,94,18,13,,,268.0
620,237,94,18,13,,,268.0
621,237,94,18,13,,,268.0
622,238,94,18,12,,,268.0
623,238,94,18,12,,,268.0
624,236,94,18,12,,,271.0
625,236,94,18,12,,,271.0
626,236,94,18,12,,,272.0
627,236,94,18,12,,,272.0
628,237,94,18,12,,,272.0
629,238,94,18,12,,,270.0
630,237,94,18,12,,,275.0
631,237,94,18,12,,,275.0
632,238,94,18,12,,,275.0
633,238,94,18,12,,,275.0
634,239,104,25,12,,256.0,
635,239,109,36,12,,238.0,
636,241,109,37,12,,239.0,
637,233,109,26,12,,258.0,
638,233,111,26,12,,255.0,
639,234,109,26,12,,256.0,
640,236,109,26,12,,258.0,
641,236,109,26,12,,258.0,
642,238,109,26,12,,256.0,
643,238,109,26,12,,256.0,
644,238,109,26,12,,256.0,
645,238,109,26,12,,256.0,
646,238,109,26,12,,255.0,
647,238,109,26,12,,255.0,
648,245,97,48,12,,242.0,
649,246,97,48,12,,240.0,
650,246,97,48,12,,240.0,
651,246,97,48,12,,240.0,
652,243,99,26,38,,240.0,
653,243,99,26,38,,240.0,
654,243,99,26,38,,240.0,
655,243,99,26,38,,239.0,
656,243,101,26,38,,238.0,
657,243,101,26,38,,238.0,
658,243,101,26,38,,238.0,
659,243,101,26,38,,238.0,
660,243,103,26,25,,253.0,
661,243,103,26,25,,253.0,
662,244,103,26,25,,253.0,
663,244,103,26,25,,253.0,
664,246,103,48,,,254.0,
665,242,99,48,,,263.0,
666,242,99,48,,,263.0,
667,244,111,34,,,260.0,
668,245,111,47,,,246.0,
669,245,111,47,,,246.0,
670,245,111,47,,,246.0,
671,245,111,57,36,,198.0,
672,244,113,58,,37,198.0,
673,248,117,58,,159,67.0,
674,248,117,58,12,146,67.0,
675,250,117,58,12,147,67.0,
676,252,117,58,12,144,68.0,
677,252,117,58,12,144,68.0,
678,253,114,58,12,148,68.0,
679,253,114,58,12,148,68.0,
680,255,114,82,13,148,42.0,
681,252,114,53,,193,42.0,
682,254,114,53,,193,42.0,
683,255,112,53,,193,42.0,
684,258,110,53,37,156,42.0,
685,259,110,53,37,156,42.0,
686,262,110,53,37,156,42.0,
687,262,110,53,37,156,42.0,
688,263,110,43,,205,40.0,
689,263,110,43,,205,40.0,
690,264,110,43,,205,40.0,
691,264,110,43,,205,40.0,
692,262,110,43,,209,40.0,
693,262,112,48,,201,40.0,
694,262,112,48,,201,40.0,
695,265,119,77,13,146,40.0,
696,264,119,77,13,149,40.0,
697,264,119,77,13,149,40.0,
698,264,119,77,13,148,40.0,
699,264,119,77,13,148,40.0,
700,264,113,77,13,156,40.0,
701,264,113,77,13,156,40.0,
702,265,113,77,13,156,40.0,
703,265,113,77,13,156,40.0,
704,263,108,77,13,157,49.0,
705,263,108,77,12,157,49.0,
706,264,106,77,12,157,49.0,
707,264,106,77,12,157,49.0,
708,267,106,77,12,157,49.0,
709,267,109,77,12,153,49.0,
710,263,106,56,12,186,49.0,
711,262,102,32,12,216,49.0,
712,265,102,32,12,216,47.0,
713,265,102,32,12,216,47.0,
714,265,102,32,12,218,47.0,
715,266,102,32,12,218,47.0,
716,267,102,32,12,219,47.0,
717,268,104,32,49,178,47.0,
718,270,111,32,49,193,23.0,
719,270,111,32,49,193,23.0,
720,269,106,21,37,226,23.0,
721,269,111,49,37,191,23.0,
722,269,111,49,37,191,23.0,
723,269,111,49,37,191,23.0,
724,269,111,49,37,190,23.0,
725,269,111,49,37,190,23.0,
726,269,111,49,37,191,23.0,
727,273,116,49,49,169,23.0,
728,273,116,49,49,169,23.0,
729,273,116,49,49,169,23.0,
730,271,116,60,54,157,23.0,
731,271,116,60,54,157,23.0,
732,271,118,60,54,157,23.0,
733,272,120,60,50,157,23.0,
734,273,120,58,50,157,23.0,
735,276,122,58,47,157,23.0,
736,281,127,67,61,122,23.0,
737,281,127,67,61,122,23.0,
738,282,131,70,61,114,23.0,
739,282,131,70,61,114,23.0,
740,281,131,70,61,116,23.0,
741,281,131,70,61,116,23.0,
742,281,131,70,61,116,23.0,
743,281,131,70,61,116,23.0,
744,281,134,70,61,112,23.0,
745,282,134,70,61,112,23.0,
746,282,134,70,61,112,23.0,
747,282,134,70,75,97,23.0,
748,282,134,69,75,97,23.0,
749,282,134,69,75,97,23.0,
750,281,131,77,75,97,23.0,
751,281,131,77,122,49,23.0,
752,281,131,77,122,49,23.0,
753,281,131,77,122,49,23.0,
754,281,131,99,98,49,23.0,
755,282,131,105,98,49,15.0,
756,282,131,102,102,49,15.0,
757,282,131,102,102,49,15.0,
758,282,131,102,102,49,15.0,
759,282,131,102,102,49,15.0,
760,278,123,74,55,49,104.0,
761,278,123,74,55,49,104.0,
762,273,117,55,28,,211.0,
763,274,127,68,28,,184.0,
764,274,127,68,28,,184.0,
765,274,127,68,28,,184.0,
766,274,127,68,28,,184.0,
767,274,127,68,28,,184.0,
768,274,127,68,28,,186.0,
769,274,127,68,28,,186.0,
770,275,127,66,28,,187.0,
771,275,127,66,28,,187.0,
772,276,127,66,28,,187.0,
773,276,127,66,28,,187.0,
774,276,127,66,28,,187.0,
775,282,133,85,81,48,55.0,
776,281,122,85,58,,143.0,
777,283,125,86,58,,136.0,
778,284,128,81,58,,136.0,
779,284,128,81,58,,136.0,
780,288,135,81,66,,119.0,
781,288,135,81,66,,119.0,
782,288,135,81,66,,119.0,
783,288,140,81,66,,113.0,
784,289,140,81,66,,113.0,
785,289,142,95,84,,78.0,
786,289,142,95,84,,78.0,
787,289,142,95,84,,78.0,
788,286,142,90,58,,113.0,
789,288,144,85,58,,113.0,
790,288,146,82,58,,113.0,
791,288,146,82,58,,113.0,
792,290,146,82,58,,113.0,
793,290,146,82,58,,113.0,
794,292,148,82,53,,113.0,
795,291,148,82,53,,115.0,
796,294,148,83,53,,109.0,
797,294,148,83,53,,109.0,
798,296,148,83,53,,109.0,
799,297,152,88,79,,72.0,
800,297,155,88,92,,55.0,
801,298,155,88,92,,55.0,
802,300,161,91,79,,55.0,
803,300,161,91,79,,55.0,
804,300,159,83,61,,83.0,
805,303,155,83,61,,83.0,
806,303,155,83,61,,83.0,
807,303,155,83,61,,83.0,
808,303,155,83,61,,83.0,
809,303,155,83,61,,83.0,
810,300,134,43,34,,179.0,
811,302,134,43,34,,176.0,
812,301,134,43,26,,187.0,
813,302,137,43,23,,187.0,
814,302,137,43,23,,187.0,
815,301,139,43,23,,187.0,
816,297,139,43,23,,194.0,
817,297,139,43,23,,194.0,
818,297,139,43,23,,194.0,
819,299,139,40,23,,194.0,
820,302,139,40,23,,194.0,
821,302,139,40,23,,194.0,
822,303,151,49,23,,170.0,
823,306,158,77,37,,117.0,
824,305,158,68,37,,129.0,
825,305,158,68,37,,129.0,
826,305,158,68,37,,130.0,
827,305,158,68,37,,130.0,
828,303,156,64,48,,132.0,
829,305,161,64,48,,124.0,
830,305,161,64,48,,124.0,
831,305,165,69,48,,114.0,
832,305,165,69,48,,114.0,
833,306,163,69,48,,114.0,
834,306,163,69,48,,114.0,
835,306,163,69,48,,114.0,
836,306,163,69,48,,114.0,
837,308,165,69,48,,114.0,
838,308,165,69,48,,114.0,
839,309,165,69,70,,90.0,
840,307,163,58,43,,135.0,
841,307,163,58,43,,135.0,
842,307,163,58,43,,134.0,
843,308,163,58,69,,106.0,
844,308,163,58,69,,106.0,
845,309,166,58,64,,105.0,
846,310,166,58,68,,101.0,
847,311,166,58,66,,101.0,
848,312,166,58,66,,101.0,
849,312,166,58,66,,101.0,
850,311,166,58,45,,124.0,
851,311,166,58,45,,124.0,
852,310,162,58,19,,160.0,
853,310,162,58,19,,159.0,
854,313,162,58,19,,156.0,
855,311,158,65,19,,156.0,
856,312,155,70,19,,156.0,
857,312,155,70,19,,156.0,
858,312,155,70,19,,156.0,
859,313,155,70,32,,141.0,
860,313,155,70,32,,141.0,
861,313,155,70,32,,141.0,
862,313,155,70,32,,140.0,
863,313,155,74,111,,56.0,
864,313,152,69,111,,66.0,
865,313,154,69,108,,66.0,
866,313,154,69,108,,66.0,
867,314,154,69,108,,66.0,
868,309,151,56,34,,166.0,
869,309,151,56,34,,166.0,
870,310,151,56,34,,166.0,
871,310,151,56,34,,166.0,
872,310,151,56,34,,,168.0
873,310,154,52,34,,,170.0
874,310,161,44,34,,,169.0
875,309,159,41,25,,,186.0
876,302,149,41,25,,,210.0
877,302,149,41,25,,,210.0
878,302,149,41,25,,,210.0
879,302,149,41,25,,,212.0
880,304,149,41,25,,213.0,
881,304,149,41,25,,213.0,
882,304,149,41,25,,213.0,
883,305,152,41,56,,176.0,
884,306,152,41,56,,178.0,
885,307,152,41,56,,178.0,
886,308,152,50,56,,166.0,
887,308,152,50,56,,166.0,
888,309,152,50,56,,166.0,
889,309,152,50,56,,166.0,
890,310,152,50,56,,165.0,
891,310,152,50,56,,165.0,
892,310,152,50,56,,166.0,
893,310,152,50,56,,166.0,
894,309,146,50,56,,175.0,
895,309,146,50,56,,175.0,
896,311,146,50,56,,176.0,
897,311,146,50,56,,175.0,
898,312,149,55,56,,165.0,
899,312,149,55,56,,164.0,
900,315,149,45,56,,173.0,
901,315,149,45,56,,173.0,
902,315,149,45,56,,173.0,
903,315,149,45,56,,173.0,
904,319,155,45,56,,164.0,
905,319,155,45,56,,164.0,
906,320,155,45,56,,164.0,
907,323,157,45,56,,158.0,
908,323,157,45,56,,158.0,
909,323,157,45,56,,158.0,
910,323,157,45,56,,160.0,
911,323,157,45,56,,160.0,
912,320,149,45,59,,172.0,
913,320,149,45,59,,172.0,
914,320,149,45,59,,172.0,
915,321,153,55,69,,146.0,
916,324,153,55,69,,143.0,
917,320,150,55,69,,151.0,
918,320,150,55,69,,152.0,
919,321,150,55,69,,150.0,
920,321,150,45,59,,173.0,
921,322,150,45,59,,173.0,
922,322,150,45,59,,173.0,
923,323,156,52,59,,157.0,
924,324,158,52,55,,160.0,
925,324,158,52,55,,161.0,
926,324,158,52,55,,161.0,
927,324,158,52,55,,161.0,
