day_counter,0,1,2,3,4,5,6,7,8,9,10,11
194,82,2,,,,,,228.0,,,,
195,82,2,,,,,,228.0,,,,
196,81,2,,,,,,231.0,,,,
197,83,2,,,,,,231.0,,,,
198,83,2,,,,,,234.0,,,,
199,82,2,,,,,,237.0,,,,
200,85,2,,,,,,240.0,,,,
201,87,2,,,,,,240.0,,,,
202,88,6,,,,,,242.0,,,,
203,88,6,,,,,,242.0,,,,
204,90,6,,,,,,243.0,,,,
205,90,6,,,,,,244.0,,,,
206,90,6,,,,,,245.0,,,,
207,92,6,,,,,,245.0,,,,
208,91,4,,,,,,254.0,,,,
209,91,4,,,,,,254.0,,,,
210,94,4,,,,,,256.0,,,,
211,95,4,,,,,,256.0,,,,
212,95,4,,,,,,256.0,,,,
213,95,4,,,,,,256.0,,,,
214,95,4,,,,,,257.0,,,,
215,95,4,,,,,,258.0,,,,
216,95,6,,,,,,257.0,,,,
217,95,6,,,,,,257.0,,,,
218,97,6,,,,,,257.0,,,,
219,97,6,,,,,,257.0,,,,
220,93,6,,,,,,266.0,,,,
221,93,6,,,,,,265.0,,,,
222,80,6,,,,,,,279.0,,,
223,81,6,,,,,,,279.0,,,
224,82,6,,,,,,,281.0,,,
225,82,6,,,,,,,282.0,,,
226,82,6,,,,,,,282.0,,,
227,85,6,,,,,,,279.0,,,
228,88,6,,,,,,,281.0,,,
229,88,6,,,,,,,281.0,,,
230,88,8,,,,,,,283.0,,,
231,88,8,,,,,,,284.0,,,
232,88,8,,,,,,,284.0,,,
233,88,8,,,,,,,284.0,,,
234,89,8,,,,,,,286.0,,,
235,89,8,,,,,,,287.0,,,
236,90,8,,,,,,,289.0,,,
237,90,8,,,,,,,289.0,,,
238,91,8,,,,,,,291.0,,,
239,91,8,,,,,,,291.0,,,
240,91,8,,,,,,,292.0,,,
241,91,8,,,,,,,292.0,,,
242,91,8,,,,,,,293.0,,,
243,96,8,,,,,,287.0,,,,
244,96,8,,,,,,288.0,,,,
245,97,8,,,,,,288.0,,,,
246,98,8,,,,,,288.0,,,,
247,98,8,,,,,,288.0,,,,
248,100,8,,,,,,291.0,,,,
249,101,8,,,,,,293.0,,,,
250,102,8,,,,,,293.0,,,,
251,102,8,,,,,,293.0,,,,
252,103,8,,,,,,293.0,,,,
253,103,8,,,,,,293.0,,,,
254,105,10,,,,,,293.0,,,,
255,105,10,,,,,,295.0,,,,
256,105,10,,,,,,295.0,,,,
257,106,10,,,,,,295.0,,,,
258,107,10,,,,,,295.0,,,,
259,105,8,,,,,,,301.0,,,
260,105,8,,,,,,,304.0,,,
261,104,8,,,,,,,305.0,,,
262,104,8,,,,,,,309.0,,,
263,105,8,,,,,,,310.0,,,
264,105,8,,,,,,,310.0,,,
265,106,8,,,,,,,310.0,,,
266,107,10,,,,,,,306.0,,,
267,108,10,,,,,,,308.0,,,
268,108,10,,,,,,,310.0,,,
269,108,10,,,,,,,310.0,,,
270,109,8,,,,,,,314.0,,,
271,109,8,,,,,,,314.0,,,
272,110,8,,,,,,,315.0,,,
273,111,8,,,,,,,315.0,,,
274,112,8,,,,,,,316.0,,,
275,112,8,,,,,,,316.0,,,
276,113,8,,,,,,,318.0,,,
277,114,8,,,,,,,319.0,,,
278,116,8,,,,,,,318.0,,,
279,115,8,,,,,,,322.0,,,
280,116,8,,,,,,,324.0,,,
281,116,8,,,,,,,325.0,,,
282,118,8,,,,,,,325.0,,,
283,118,8,,,,,,,325.0,,,
284,119,8,,,,,,,328.0,,,
285,114,8,,,,,,,334.0,,,
286,115,8,,,,,,,334.0,,,
287,115,8,,,,,,,336.0,,,
288,116,8,,,,,,,339.0,,,
289,116,8,,,,,,,338.0,,,
290,117,8,,,,,,,338.0,,,
291,117,8,,,,,,,338.0,,,
292,119,8,,,,,,,338.0,,,
293,120,8,,,,,,,338.0,,,
294,119,8,,,,,,,341.0,,,
295,119,8,,,,,,,341.0,,,
296,122,8,,,,,,,337.0,,,
297,122,8,,,,,,,339.0,,,
298,123,8,,,,,,,339.0,,,
299,124,8,,,,,,,340.0,,,
300,127,8,,,,,,,340.0,,,
301,129,8,,,,,,,338.0,,,
302,126,8,,,,,,,343.0,,,
303,127,8,,,,,,,343.0,,,
304,122,8,,,,,,,350.0,,,
305,123,8,,,,,,,352.0,,,
306,127,8,,,,,,,353.0,,,
307,130,8,,,,,,,353.0,,,
308,133,8,,,,,,,353.0,,,
309,134,8,,,,,,,353.0,,,
310,131,10,,,,,,,357.0,,,
311,131,10,,,,,,,357.0,,,
312,131,10,,,,,,,357.0,,,
313,131,10,,,,,,,357.0,,,
314,134,10,,,,,,,357.0,,,
315,134,12,,,,,,,357.0,,,
316,135,12,,,,,,,357.0,,,
317,135,12,,,,,,,357.0,,,
318,135,12,,,,,,,356.0,,,
319,136,12,,,,,,,356.0,,,
320,136,16,,,,,,,,360.0,,
321,137,16,,,,,,,,360.0,,
322,135,16,,,,,,,,363.0,,
323,135,16,,,,,,,,362.0,,
324,129,16,,,,,,,,371.0,,
325,129,16,,,,,,,,370.0,,
326,129,16,,,,,,,,371.0,,
327,129,16,,,,,,,,372.0,,
328,130,16,,,,,,,,373.0,,
329,131,16,,,,,,,,373.0,,
330,129,16,,,,,,,,376.0,,
331,129,16,,,,,,,,376.0,,
332,130,16,,,,,,,,377.0,,
333,130,16,,,,,,,,378.0,,
334,133,16,,,,,,,,379.0,,
335,133,16,,,,,,,,380.0,,
336,135,16,,,,,,,,379.0,,
337,135,16,,,,,,,,379.0,,
338,135,16,,,,,,,,379.0,,
339,133,16,,,,,,,,383.0,,
340,133,16,,,,,,,,383.0,,
341,134,16,,,,,,,,383.0,,
342,136,16,,,,,,,,383.0,,
343,136,16,,,,,,,,383.0,,
344,136,16,,,,,,,,387.0,,
345,136,16,,,,,,,,388.0,,
346,136,16,,,,,,,,390.0,,
347,136,16,,,,,,,,391.0,,
348,137,16,,,,,,,,392.0,,
349,139,16,,,,,,,,390.0,,
350,139,16,,,,,,,,390.0,,
351,139,16,,,,,,,,391.0,,
352,136,16,,,,,,,,397.0,,
353,136,16,,,,,,,,397.0,,
354,139,16,,,,,,,,397.0,,
355,140,16,,,,,,,,395.0,,
356,140,16,,,,,,,,395.0,,
357,140,16,,,,,,,,396.0,,
358,142,16,,,,,,,,397.0,,
359,142,16,,,,,,,,398.0,,
360,143,16,,,,,,,,402.0,,
361,143,16,,,,,,,,403.0,,
362,144,16,,,,,,,,404.0,,
363,144,16,,,,,,,,404.0,,
364,144,16,,,,,,,,405.0,,
365,144,16,,,,,,,,405.0,,
366,144,18,,,,,,,,405.0,,
367,144,18,,,,,,,,405.0,,
368,146,18,,,,,,,,405.0,,
369,146,18,,,,,,,,405.0,,
370,146,18,,,,,,,,405.0,,
371,146,18,,,,,,,,405.0,,
372,146,18,,,,,,,,405.0,,
373,146,18,,,,,,,,405.0,,
374,146,18,,,,,,,,405.0,,
375,147,19,,,,,,,,,404.0,
376,147,19,,,,,,,,,405.0,
377,147,19,,,,,,,,,404.0,
378,146,19,,,,,,,,,406.0,
379,146,19,,,,,,,,,406.0,
380,147,19,,,,,,,,,407.0,
381,147,19,,,,,,,,,407.0,
382,147,19,,,,,,,,,407.0,
383,147,19,,,,,,,,,407.0,
384,147,19,,,,,,,,,408.0,
385,148,19,,,,,,,,,408.0,
386,148,19,,,,,,,,,407.0,
387,148,19,,,,,,,,,408.0,
388,149,19,,,,,,,,,409.0,
389,149,19,,,,,,,,,409.0,
390,149,19,,,,,,,,,409.0,
391,149,19,,,,,,,,,409.0,
392,149,19,,,,,,,,,412.0,
393,151,19,,,,,,,,,409.0,
394,153,19,,,,,,,,,408.0,
395,153,19,,,,,,,,,409.0,
396,154,19,,,,,,,,,409.0,
397,154,19,,,,,,,,,409.0,
398,155,19,,,,,,,,,409.0,
399,155,19,,,,,,,,,409.0,
400,156,19,,,,,,,,,410.0,
401,156,19,,,,,,,,,410.0,
402,156,19,,,,,,,,,410.0,
403,156,19,,,,,,,,,410.0,
404,156,19,,,,,,,,,413.0,
405,156,19,,,,,,,,,413.0,
406,156,19,,,,,,,,,413.0,
407,156,19,,,,,,,,,413.0,
408,157,19,,,,,,,,,415.0,
409,157,19,,,,,,,,,415.0,
410,158,19,,,,,,,,,416.0,
411,158,19,,,,,,,,,416.0,
412,159,19,,,,,,,,,417.0,
413,159,19,,,,,,,,,417.0,
414,158,21,,,,,,,,,417.0,
415,158,21,,,,,,,,,417.0,
416,157,21,,,,,,,,,422.0,
417,157,21,,,,,,,,,422.0,
418,157,21,,,,,,,,,422.0,
419,157,21,,,,,,,,,422.0,
420,152,21,,,,,,,,,433.0,
421,152,21,,,,,,,,,433.0,
422,152,21,,,,,,,,,433.0,
423,153,21,,,,,,,,,434.0,
424,154,21,,,,,,,,,435.0,
425,154,21,,,,,,,,,435.0,
426,154,21,,,,,,,,,436.0,
427,154,21,,,,,,,,,436.0,
428,154,21,,,,,,,,,436.0,
429,154,21,,,,,,,,,436.0,
430,154,23,,,,,,,,,435.0,
431,154,23,,,,,,,,,435.0,
432,157,23,,,,,,,,,435.0,
433,157,23,,,,,,,,,434.0,
434,157,23,,,,,,,,,434.0,
435,157,23,,,,,,,,,434.0,
436,157,23,,,,,,,,,434.0,
437,157,23,,,,,,,,,434.0,
438,158,23,,,,,,,,,434.0,
439,158,23,,,,,,,,,434.0,
440,157,23,,,,,,,,,440.0,
441,160,23,,,,,,,,,438.0,
442,160,23,,,,,,,,,438.0,
443,160,23,,,,,,,,,438.0,
444,161,23,,,,,,,,,438.0,
445,161,23,,,,,,,,,438.0,
446,161,23,,,,,,,,,438.0,
447,161,23,,,,,,,,,438.0,
448,161,23,,,,,,,,,438.0,
449,161,23,,,,,,,,,438.0,
450,160,23,,,,,,,,,443.0,
451,160,23,,,,,,,,,443.0,
452,159,23,,,,,,,,,446.0,
453,159,23,,,,,,,,,446.0,
454,159,23,,,,,,,,,446.0,
455,159,23,,,,,,,,,446.0,
456,160,23,,,,,,,,,449.0,
457,160,23,,,,,,,,,449.0,
458,160,23,,,,,,,,,450.0,
459,160,23,,,,,,,,,449.0,
460,160,23,,,,,,,,,452.0,
461,160,23,,,,,,,,,452.0,
462,160,23,,,,,,,,,454.0,
463,160,23,,,,,,,,,454.0,
464,159,23,,,,,,,,,456.0,
465,159,23,,,,,,,,,457.0,
466,160,23,,,,,,,,,459.0,
467,160,23,,,,,,,,,459.0,
468,160,23,,,,,,,,,460.0,
469,160,23,,,,,,,,,461.0,
470,160,23,,,,,,,,,461.0,
471,160,23,,,,,,,,,461.0,
472,163,23,,,,,,,,,462.0,
473,163,23,,,,,,,,,462.0,
474,164,23,,,,,,,,,462.0,
475,164,23,,,,,,,,,462.0,
476,157,21,,,,,,,,,473.0,
477,157,21,,,,,,,,,475.0,
478,158,21,,,,,,,,,477.0,
479,158,21,,,,,,,,,477.0,
480,158,21,,,,,,,,,477.0,
481,159,21,,,,,,,,,475.0,
482,160,21,,,,,,,,,475.0,
483,161,21,,,,,,,,,475.0,
484,162,21,,,,,,,,,474.0,
485,162,21,,,,,,,,,474.0,
486,163,21,,,,,,,,,474.0,
487,163,21,,,,,,,,,474.0,
488,163,21,,,,,,,,,478.0,
489,163,21,,,,,,,,,478.0,
490,167,21,,,,,,,,,479.0,
491,167,21,,,,,,,,,479.0,
492,170,23,,,,,,,,,474.0,
493,170,23,,,,,,,,,474.0,
494,171,23,,,,,,,,,474.0,
495,171,23,,,,,,,,,474.0,
496,173,21,,,,,,,,,477.0,
497,173,21,,,,,,,,,477.0,
498,173,21,,,,,,,,,480.0,
499,173,21,,,,,,,,,480.0,
500,174,21,,,,,,,,,480.0,
501,174,21,,,,,,,,,480.0,
502,172,21,,,,,,,,,484.0,
503,172,21,,,,,,,,,484.0,
504,172,21,,,,,,,,,486.0,
505,174,21,,,,,,,,,486.0,
506,175,21,,,,,,,,,486.0,
507,175,21,,,,,,,,,486.0,
508,174,23,,,,,,,,,486.0,
509,174,23,,,,,,,,,486.0,
510,175,23,,,,,,,,,488.0,
511,175,23,,,,,,,,,488.0,
512,176,23,,,,,,,,,487.0,
513,178,23,,,,,,,,,487.0,
514,178,23,,,,,,,,,488.0,
515,179,23,,,,,,,,,488.0,
516,179,23,,,,,,,,,488.0,
517,179,23,,,,,,,,,488.0,
518,180,23,,,,,,,,,488.0,
519,180,23,,,,,,,,,488.0,
520,177,23,,,,,,,,,494.0,
521,177,23,,,,,,,,,494.0,
522,179,23,,,,,,,,,496.0,
523,181,23,,,,,,,,,493.0,
524,181,23,,,,,,,,,493.0,
525,182,23,,,,,,,,,494.0,
526,183,23,,,,,,,,,495.0,
527,183,23,,,,,,,,,495.0,
528,184,23,,,,,,,,,496.0,
529,184,23,,,,,,,,,496.0,
530,184,23,,,,,,,,,497.0,
531,182,23,,,,,,,,,501.0,
532,183,23,,,,,,,,,501.0,
533,183,23,,,,,,,,,501.0,
534,182,23,,,,,,,,,504.0,
535,182,23,,,,,,,,,504.0,
536,182,23,,,,,,,,,507.0,
537,182,23,,,,,,,,,508.0,
538,182,23,,,,,,,,,508.0,
539,182,23,,,,,,,,,508.0,
540,181,20,,,,,,,,,525.0,
541,181,20,,,,,,,,,525.0,
542,181,20,,,,,,,,,526.0,
543,182,20,,,,,,,,,526.0,
544,181,20,,,,,,,,,531.0,
545,181,20,,,,,,,,,531.0,
546,181,18,,,,,,,,,536.0,
547,181,18,,,,,,,,,536.0,
548,181,18,,,,,,,,,537.0,
549,181,18,,,,,,,,,537.0,
550,181,18,,,,,,,,,538.0,
551,181,18,,,,,,,,,538.0,
552,180,18,,,,,,,,,547.0,
553,180,18,,,,,,,,,547.0,
554,180,18,,,,,,,,,547.0,
555,180,18,,,,,,,,,547.0,
556,182,18,,,,,,,,,548.0,
557,182,18,,,,,,,,,548.0,
558,183,18,,,,,,,,,548.0,
559,183,18,,,,,,,,,548.0,
560,182,18,3,,,,,,,,555.0,
561,182,18,3,,,,,,,,555.0,
562,182,18,3,,,,,,,,555.0,
563,182,18,3,,,,,,,,555.0,
564,183,18,3,,,,,,,,555.0,
565,183,18,3,,,,,,,,556.0,
566,183,18,3,,,,,,,,556.0,
567,184,18,3,,,,,,,,556.0,
568,185,18,3,,,,,,,,555.0,
569,185,18,3,,,,,,,,555.0,
570,184,18,,,,,,,,,569.0,
571,185,18,,,,,,,,,567.0,
572,185,18,,,,,,,,,567.0,
573,185,18,,,,,,,,,567.0,
574,185,18,,,,,,,,,567.0,
575,185,18,,,,,,,,,567.0,
576,186,20,,,,,,,,,569.0,
577,186,20,,,,,,,,,569.0,
578,188,24,,,,,,,,,562.0,
579,188,24,,,,,,,,,562.0,
580,186,24,,,,,,,,,568.0,
581,186,24,,,,,,,,,568.0,
582,188,24,,,,,,,,,568.0,
583,188,24,,,,,,,,,568.0,
584,188,24,,,,,,,,,568.0,
585,188,24,,,,,,,,,568.0,
586,188,24,,,,,,,,,568.0,
587,188,24,,,,,,,,,568.0,
588,189,24,,,,,,,,,571.0,
589,189,24,,,,,,,,,571.0,
590,190,24,,,,,,,,,571.0,
591,190,24,,,,,,,,,570.0,
592,190,24,,,,,,,,,574.0,
593,190,24,,,,,,,,,574.0,
594,191,24,,,,,,,,,579.0,
595,192,24,,,,,,,,,577.0,
596,192,24,,,,,,,,,576.0,
597,192,24,,,,,,,,,576.0,
598,192,24,,,,,,,,,576.0,
599,192,24,,,,,,,,,576.0,
600,194,24,,,,,,,,,577.0,
601,194,24,,,,,,,,,577.0,
602,195,24,,,,,,,,,576.0,
603,195,24,,,,,,,,,577.0,
604,195,24,,,,,,,,,577.0,
605,195,24,,,,,,,,,577.0,
606,195,24,,,,,,,,,577.0,
607,195,24,,,,,,,,,577.0,
608,195,24,,,,,,,,,576.0,
609,195,24,,,,,,,,,576.0,
610,196,24,,,,,,,,,577.0,
611,196,24,,,,,,,,,577.0,
612,197,24,,,,,,,,,577.0,
613,197,24,,,,,,,,,577.0,
614,198,24,,,,,,,,,578.0,
615,198,24,,,,,,,,,578.0,
616,199,24,,,,,,,,,580.0,
617,199,24,,,,,,,,,580.0,
618,199,24,,,,,,,,,580.0,
619,201,26,,,,,,,,,575.0,
620,201,26,,,,,,,,,575.0,
621,201,26,,,,,,,,,575.0,
622,202,26,,,,,,,,,575.0,
623,202,26,,,,,,,,,575.0,
624,201,26,,,,,,,,,577.0,
625,202,26,,,,,,,,,575.0,
626,201,28,,,,,,,,,575.0,
627,201,28,,,,,,,,,575.0,
628,202,28,,,,,,,,,575.0,
629,202,28,,,,,,,,,575.0,
630,202,28,,,,,,,,,579.0,
631,202,28,,,,,,,,,579.0,
632,203,28,,,,,,,,,579.0,
633,203,28,,,,,,,,,579.0,
634,203,28,,,,,,,,,579.0,
635,203,28,,,,,,,,,578.0,
636,204,30,,,,,,,,,579.0,
637,201,30,,,,,,,,,583.0,
638,201,30,,,,,,,,,582.0,
639,201,30,,,,,,,,,583.0,
640,203,30,,,,,,,,,585.0,
641,203,30,,,,,,,,,585.0,
642,204,30,,,,,,,,,585.0,
643,204,30,,,,,,,,,585.0,
644,204,30,,,,,,,,,585.0,
645,204,30,,,,,,,,,585.0,
646,204,30,,,,,,,,,585.0,
647,204,30,,,,,,,,,585.0,
648,206,30,,,,,,,,,589.0,
649,206,30,,,,,,,,,589.0,
650,206,30,,,,,,,,,589.0,
651,206,30,,,,,,,,,589.0,
652,204,30,,,,,,,,,593.0,
653,204,30,,,,,,,,,592.0,
654,204,30,,,,,,,,,592.0,
655,204,30,,,,,,,,,592.0,
656,205,30,,,,,,,,,593.0,
657,205,30,,,,,,,,,593.0,
658,205,30,,,,,,,,,593.0,
659,205,30,,,,,,,,,593.0,
660,205,30,,,,,,,,,599.0,
661,205,30,,,,,,,,,599.0,
662,209,30,,,,,,,,,595.0,
663,209,30,,,,,,,,,595.0,
664,208,32,,,,,,,,,595.0,
665,207,30,,,,,,,,,599.0,
666,207,30,,,,,,,,,599.0,
667,207,30,,,,,,,,,599.0,
668,208,30,,,,,,,,,599.0,
669,208,30,,,,,,,,,599.0,
670,208,30,,,,,,,,,599.0,
671,208,30,,,,,,,,,599.0,
672,208,35,,,,,,,,,596.0,
673,208,35,,,,,,,,,596.0,
674,208,35,,,,,,,,,596.0,
675,210,35,,,,,,,,,597.0,
676,209,37,,,,,,,,,597.0,
677,209,37,,,,,,,,,597.0,
678,209,37,,,,,,,,,599.0,
679,209,37,,,,,,,,,599.0,
680,210,37,,,,,,,,,600.0,
681,208,37,,,,,,,,,603.0,
682,210,37,,,,,,,,,603.0,
683,210,37,,,,,,,,,603.0,
684,211,37,,,,,,,,,605.0,
685,212,37,,,,,,,,,605.0,
686,215,37,,,,,,,,,605.0,
687,215,40,,,,,,,,,601.0,
688,214,40,,,,,,,,,604.0,
689,214,40,,,,,,,,,604.0,
690,215,40,,,,,,,,,604.0,
691,215,40,,,,,,,,,604.0,
692,215,38,,,,,,,,,609.0,
693,215,38,,,,,,,,,609.0,
694,215,38,,,,,,,,,609.0,
695,215,38,,,,,,,,,609.0,
696,215,38,,,,,,,,,611.0,
697,215,38,,,,,,,,,611.0,
698,216,38,,,,,,,,,609.0,
699,216,38,,,,,,,,608.0,,
700,217,36,,,,,,,,611.0,,
701,217,36,,,,,,,,611.0,,
702,218,36,,,,,,,,611.0,,
703,218,36,,,,,,,,611.0,,
704,218,36,,,,,,,,614.0,,
705,218,36,,,,,,,,614.0,,
706,218,36,,,,,,,,614.0,,
707,218,36,,,,,,,,613.0,,
708,221,36,,,,,,,,613.0,,
709,221,36,,,,,,,,613.0,,
710,219,34,,,,,,,,622.0,,
711,218,34,,,,,,,,624.0,,
712,221,34,,,,,,,,622.0,,
713,221,34,,,,,,,,622.0,,
714,221,34,,,,,,,,624.0,,
715,222,34,,,,,,,,624.0,,
716,223,34,,,,,,,,625.0,,
717,223,34,,,,,,,,625.0,,
718,225,38,,,,,,,,619.0,,
719,225,38,,,,,,,,618.0,,
720,224,34,,,,,,,,628.0,,
721,224,34,,,,,,,,628.0,,
722,224,34,,,,,,,,628.0,,
723,224,34,,,,,,,,628.0,,
724,224,34,,,,,,,,628.0,,
725,224,34,,,,,,,,628.0,,
726,224,34,,,,,,,,629.0,,
727,224,34,,,,,,,,629.0,,
728,224,34,,,,,,,,628.0,,
729,224,34,,,,,,,,628.0,,
730,224,34,,,,,,,,631.0,,
731,224,34,,,,,,,,631.0,,
732,225,34,,,,,,,,632.0,,
733,225,34,,,,,,,,632.0,,
734,225,34,,,,,,,,632.0,,
735,228,34,,,,,,,,632.0,,
736,228,34,,,,,,,,632.0,,
737,228,34,,,,,,,,632.0,,
738,228,34,,,,,,,,633.0,,
739,228,34,,,,,,,,633.0,,
740,228,34,,,,,,,,634.0,,
741,228,34,,,,,,,,634.0,,
