day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
158,54,6,,,,,,,204.0,,,,,,,
159,53,6,,,,,,,206.0,,,,,,,
160,55,6,,,,,,,208.0,,,,,,,
161,55,6,,,,,,,208.0,,,,,,,
162,55,6,,,,,,,208.0,,,,,,,
163,56,6,,,,,,,208.0,,,,,,,
164,57,6,,,,,,,208.0,,,,,,,
165,60,6,,,,,,,208.0,,,,,,,
166,60,6,,,,,,,210.0,,,,,,,
167,60,6,,,,,,,210.0,,,,,,,
168,61,6,,,,,,,211.0,,,,,,,
169,62,6,,,,,,,211.0,,,,,,,
170,63,6,,,,,,,211.0,,,,,,,
171,62,6,,,,,,,213.0,,,,,,,
172,61,6,,,,,,,219.0,,,,,,,
173,61,6,,,,,,,219.0,,,,,,,
174,62,6,,,,,,,220.0,,,,,,,
175,63,6,,,,,,,221.0,,,,,,,
176,64,8,,,,,,,223.0,,,,,,,
177,64,8,,,,,,,224.0,,,,,,,
178,67,8,,,,,,,225.0,,,,,,,
179,68,8,,,,,,,225.0,,,,,,,
180,68,8,,,,,,,,233.0,,,,,,
181,72,8,,,,,,,,233.0,,,,,,
182,72,8,,,,,,,,233.0,,,,,,
183,71,8,,,,,,,,238.0,,,,,,
184,70,8,,,,,,,,240.0,,,,,,
185,71,8,,,,,,,,240.0,,,,,,
186,72,8,,,,,,,,239.0,,,,,,
187,72,8,,,,,,,,240.0,,,,,,
188,72,8,,,,,,,,241.0,,,,,,
189,73,8,,,,,,,,241.0,,,,,,
190,74,8,,,,,,,,241.0,,,,,,
191,74,8,,,,,,,,241.0,,,,,,
192,75,8,,,,,,,,244.0,,,,,,
193,75,8,,,,,,,,244.0,,,,,,
194,77,8,,,,,,,,244.0,,,,,,
195,77,8,,,,,,,,244.0,,,,,,
196,77,8,,,,,,,,246.0,,,,,,
197,79,8,,,,,,,,246.0,,,,,,
198,79,8,,,,,,,,249.0,,,,,,
199,77,8,,,,,,,,253.0,,,,,,
200,80,8,,,,,,,,256.0,,,,,,
201,82,8,,,,,,,,256.0,,,,,,
202,84,10,,,,,,,,259.0,,,,,,
203,82,10,,,,,,,,262.0,,,,,,
204,84,10,,,,,,,,263.0,,,,,,
205,84,12,,,,,,,,261.0,,,,,,
206,84,12,,,,,,,,262.0,,,,,,
207,86,12,,,,,,,,262.0,,,,,,
208,86,12,,,,,,,,268.0,,,,,,
209,86,12,,,,,,,,268.0,,,,,,
210,89,12,,,,,,,,270.0,,,,,,
211,90,12,,,,,,,,270.0,,,,,,
212,90,12,,,,,,,,270.0,,,,,,
213,90,12,,,,,,,,270.0,,,,,,
214,90,12,,,,,,,,271.0,,,,,,
215,90,12,,,,,,,,272.0,,,,,,
216,90,14,,,,,,,,272.0,,,,,,
217,90,14,,,,,,,,272.0,,,,,,
218,92,14,,,,,,,,272.0,,,,,,
219,92,14,,,,,,,,272.0,,,,,,
220,90,16,,,,,,,,277.0,,,,,,
221,90,16,,,,,,,,277.0,,,,,,
222,76,6,,,,,,,,,302.0,,,,,
223,77,6,,,,,,,,,302.0,,,,,
224,78,6,,,,,,,,,304.0,,,,,
225,78,6,,,,,,,,,305.0,,,,,
226,78,6,,,,,,,,,305.0,,,,,
227,79,6,,,,,,,,,305.0,,,,,
228,82,6,,,,,,,,,307.0,,,,,
229,82,6,,,,,,,,,307.0,,,,,
230,83,6,,,,,,,,,310.0,,,,,
231,83,6,,,,,,,,,311.0,,,,,
232,83,6,,,,,,,,,311.0,,,,,
233,83,6,,,,,,,,,311.0,,,,,
234,84,6,,,,,,,,,313.0,,,,,
235,84,6,,,,,,,,,314.0,,,,,
236,85,6,,,,,,,,,316.0,,,,,
237,85,6,,,,,,,,,315.0,,,,,
238,84,6,,,,,,,,,319.0,,,,,
239,84,6,,,,,,,,,319.0,,,,,
240,84,6,,,,,,,,,320.0,,,,,
241,84,6,,,,,,,,,320.0,,,,,
242,84,6,,,,,,,,,321.0,,,,,
243,84,6,,,,,,,,,321.0,,,,,
244,84,6,,,,,,,,,322.0,,,,,
245,85,6,,,,,,,,,322.0,,,,,
246,86,6,,,,,,,,,322.0,,,,,
247,86,6,,,,,,,,,322.0,,,,,
248,88,6,,,,,,,,,325.0,,,,,
249,90,6,,,,,,,,,326.0,,,,,
250,91,6,,,,,,,,,327.0,,,,,
251,91,6,,,,,,,,,327.0,,,,,
252,92,6,,,,,,,,,327.0,,,,,
253,101,8,,,,,,,,,315.0,,,,,
254,103,10,,,,,,,,,315.0,,,,,
255,101,12,,,,,,,,,317.0,,,,,
256,101,12,,,,,,,,,317.0,,,,,
257,102,12,,,,,,,,,317.0,,,,,
258,103,12,,,,,,,,,317.0,,,,,
259,102,8,,,,,,,,,324.0,,,,,
260,102,8,,,,,,,,,327.0,,,,,
261,102,8,,,,,,,,,328.0,,,,,
262,98,8,,,,,,,,,336.0,,,,,
263,99,8,,,,,,,,,337.0,,,,,
264,99,8,,,,,,,,,337.0,,,,,
265,100,8,,,,,,,,,337.0,,,,,
266,100,8,,,,,,,,,337.0,,,,,
267,101,8,,,,,,,,,339.0,,,,,
268,100,8,,,,,,,,,342.0,,,,,
269,100,8,,,,,,,,,342.0,,,,,
270,102,8,,,,,,,,,343.0,,,,,
271,102,8,,,,,,,,,343.0,,,,,
272,103,8,,,,,,,,,345.0,,,,,
273,104,8,,,,,,,,,345.0,,,,,
274,105,8,,,,,,,,,346.0,,,,,
275,105,8,,,,,,,,,346.0,,,,,
276,106,8,,,,,,,,,348.0,,,,,
277,107,8,,,,,,,,,349.0,,,,,
278,109,8,,,,,,,,,349.0,,,,,
279,109,8,,,,,,,,,352.0,,,,,
280,111,6,,,,,,,,,355.0,,,,,
281,111,6,,,,,,,,,355.0,,,,,
282,113,6,,,,,,,,,355.0,,,,,
283,113,6,,,,,,,,,355.0,,,,,
284,115,6,,,,,,,,,357.0,,,,,
285,110,6,,,,,,,,,,363.0,,,,
286,111,6,,,,,,,,,,363.0,,,,
287,111,6,,,,,,,,,,365.0,,,,
288,112,6,,,,,,,,,,368.0,,,,
289,112,6,,,,,,,,,,368.0,,,,
290,113,6,,,,,,,,,,368.0,,,,
291,113,6,,,,,,,,,,368.0,,,,
292,115,6,,,,,,,,,,368.0,,,,
293,116,6,,,,,,,,,,368.0,,,,
294,116,6,,,,,,,,,,370.0,,,,
295,116,6,,,,,,,,,,370.0,,,,
296,116,6,,,,,,,,,,370.0,,,,
297,116,4,,,,,,,,,,374.0,,,,
298,117,4,,,,,,,,,,374.0,,,,
299,118,4,,,,,,,,,,375.0,,,,
300,121,4,,,,,,,,,,375.0,,,,
301,122,4,,,,,,,,,,375.0,,,,
302,123,4,,,,,,,,,,376.0,,,,
303,124,4,,,,,,,,,,376.0,,,,
304,122,2,,,,,,,,,,381.0,,,,
305,123,2,,,,,,,,,,383.0,,,,
306,127,2,,,,,,,,,,384.0,,,,
307,130,2,,,,,,,,,,384.0,,,,
308,133,2,,,,,,,,,,384.0,,,,
309,134,2,,,,,,,,,,384.0,,,,
310,133,2,,,,,,,,,,388.0,,,,
311,134,2,,,,,,,,,,386.0,,,,
312,134,2,,,,,,,,,,386.0,,,,
313,134,2,,,,,,,,,,386.0,,,,
314,137,2,,,,,,,,,,386.0,,,,
315,138,2,,,,,,,,,,387.0,,,,
316,139,2,,,,,,,,,,387.0,,,,
317,139,2,,,,,,,,,,387.0,,,,
318,139,2,,,,,,,,,,387.0,,,,
319,140,2,,,,,,,,,,387.0,,,,
320,142,,,,,,,,,,,395.0,,,,
321,143,,,,,,,,,,,395.0,,,,
322,141,,,,,,,,,,,397.0,,,,
323,141,,,,,,,,,,,397.0,,,,
324,141,,,,,,,,,,,400.0,,,,
325,141,,,,,,,,,,,400.0,,,,
326,141,,,,,,,,,,,401.0,,,,
327,141,,,,,,,,,,,402.0,,,,
328,142,,,,,,,,,,,403.0,,,,
329,143,,,,,,,,,,,403.0,,,,
330,142,,,,,,,,,,,405.0,,,,
331,142,,,,,,,,,,,405.0,,,,
332,143,,,,,,,,,,,406.0,,,,
333,143,,,,,,,,,,,407.0,,,,
334,146,,,,,,,,,,,408.0,,,,
335,146,,,,,,,,,,,409.0,,,,
336,148,,,,,,,,,,,409.0,,,,
337,148,,,,,,,,,,,409.0,,,,
338,148,,,,,,,,,,,410.0,,,,
339,147,,,,,,,,,,,413.0,,,,
340,147,,,,,,,,,,,413.0,,,,
341,148,,,,,,,,,,,413.0,,,,
342,150,,,,,,,,,,,413.0,,,,
343,150,,,,,,,,,,,413.0,,,,
344,150,,,,,,,,,,,417.0,,,,
345,150,,,,,,,,,,,418.0,,,,
346,150,,,,,,,,,,,420.0,,,,
347,150,,,,,,,,,,,420.0,,,,
348,151,,,,,,,,,,,421.0,,,,
349,152,,,,,,,,,,,421.0,,,,
350,152,,,,,,,,,,,421.0,,,,
351,152,,,,,,,,,,,422.0,,,,
352,151,,,,,,,,,,,426.0,,,,
353,151,2,,,,,,,,,,423.0,,,,
354,154,2,,,,,,,,,,423.0,,,,
355,154,2,,,,,,,,,,423.0,,,,
356,154,2,,,,,,,,,,423.0,,,,
357,154,2,,,,,,,,,,424.0,,,,
358,156,2,,,,,,,,,,425.0,,,,
359,156,2,,,,,,,,,,426.0,,,,
360,157,2,,,,,,,,,,430.0,,,,
361,157,2,,,,,,,,,,431.0,,,,
362,158,2,,,,,,,,,,432.0,,,,
363,158,2,,,,,,,,,,432.0,,,,
364,158,2,,,,,,,,,,433.0,,,,
365,158,2,,,,,,,,,,433.0,,,,
366,159,2,,,,,,,,,,434.0,,,,
367,159,2,,,,,,,,,,434.0,,,,
368,161,2,,,,,,,,,,434.0,,,,
369,161,2,,,,,,,,,,433.0,,,,
370,161,2,,,,,,,,,,433.0,,,,
371,161,2,,,,,,,,,,433.0,,,,
372,161,2,,,,,,,,,,433.0,,,,
373,161,2,,,,,,,,,,433.0,,,,
374,161,2,,,,,,,,,,433.0,,,,
375,159,2,,,,,,,,,,436.0,,,,
376,159,2,,,,,,,,,,437.0,,,,
377,159,2,,,,,,,,,,437.0,,,,
378,158,2,,,,,,,,,,439.0,,,,
379,158,2,,,,,,,,,,439.0,,,,
380,159,2,,,,,,,,,,440.0,,,,
381,159,2,,,,,,,,,,440.0,,,,
382,159,2,,,,,,,,,,440.0,,,,
383,159,2,,,,,,,,,,440.0,,,,
384,157,2,,,,,,,,,,443.0,,,,
385,158,2,,,,,,,,,,443.0,,,,
386,158,2,,,,,,,,,,443.0,,,,
387,158,2,,,,,,,,,,444.0,,,,
388,159,2,,,,,,,,,,445.0,,,,
389,159,2,,,,,,,,,,445.0,,,,
390,159,2,,,,,,,,,,445.0,,,,
391,159,2,,,,,,,,,,444.0,,,,
392,159,2,,,,,,,,,,447.0,,,,
393,159,2,,,,,,,,,,447.0,,,,
394,161,2,,,,,,,,,,447.0,,,,
395,161,2,,,,,,,,,,448.0,,,,
396,162,2,,,,,,,,,,448.0,,,,
397,162,2,,,,,,,,,,448.0,,,,
398,163,2,,,,,,,,,,448.0,,,,
399,163,2,,,,,,,,,,448.0,,,,
400,163,4,,,,,,,,,,448.0,,,,
401,163,4,,,,,,,,,,448.0,,,,
402,163,4,,,,,,,,,,448.0,,,,
403,163,4,,,,,,,,,,448.0,,,,
404,164,4,,,,,,,,,,450.0,,,,
405,164,4,,,,,,,,,,450.0,,,,
406,164,4,,,,,,,,,,450.0,,,,
407,164,4,,,,,,,,,,450.0,,,,
408,166,4,,,,,,,,,,452.0,,,,
409,166,4,,,,,,,,,,452.0,,,,
410,167,4,,,,,,,,,,453.0,,,,
411,167,4,,,,,,,,,,453.0,,,,
412,168,4,,,,,,,,,,454.0,,,,
413,168,4,,,,,,,,,,454.0,,,,
414,168,4,,,,,,,,,,455.0,,,,
415,168,4,,,,,,,,,,455.0,,,,
416,168,4,,,,,,,,,,459.0,,,,
417,168,4,,,,,,,,,,459.0,,,,
418,168,4,,,,,,,,,,459.0,,,,
419,168,4,,,,,,,,,,459.0,,,,
420,167,2,,,,,,,,,,,468.0,,,
421,167,2,,,,,,,,,,,468.0,,,
422,167,2,,,,,,,,,,,468.0,,,
423,168,2,,,,,,,,,,,469.0,,,
424,169,2,,,,,,,,,,,469.0,,,
425,169,2,,,,,,,,,,,469.0,,,
426,169,2,,,,,,,,,,,470.0,,,
427,169,2,,,,,,,,,,,470.0,,,
428,169,2,,,,,,,,,,,470.0,,,
429,169,2,,,,,,,,,,,470.0,,,
430,170,2,,,,,,,,,,,471.0,,,
431,170,2,,,,,,,,,,,471.0,,,
432,173,2,,,,,,,,,,,471.0,,,
433,173,2,,,,,,,,,,,471.0,,,
434,173,2,,,,,,,,,,,471.0,,,
435,173,2,,,,,,,,,,,471.0,,,
436,173,2,,,,,,,,,,,471.0,,,
437,173,2,,,,,,,,,,,471.0,,,
438,174,2,,,,,,,,,,,471.0,,,
439,174,2,,,,,,,,,,,471.0,,,
440,174,2,,,,,,,,,,,476.0,,,
441,176,2,,,,,,,,,,,476.0,,,
442,176,2,,,,,,,,,,,476.0,,,
443,176,2,,,,,,,,,,,476.0,,,
444,177,2,,,,,,,,,,,476.0,,,
445,177,2,,,,,,,,,,,476.0,,,
446,177,2,,,,,,,,,,,476.0,,,
447,177,2,,,,,,,,,,,476.0,,,
448,177,2,,,,,,,,,,,476.0,,,
449,177,2,,,,,,,,,,,476.0,,,
450,176,2,,,,,,,,,,,481.0,,,
451,176,2,,,,,,,,,,,481.0,,,
452,173,2,,,,,,,,,,,486.0,,,
453,173,2,,,,,,,,,,,486.0,,,
454,173,2,,,,,,,,,,,486.0,,,
455,173,2,,,,,,,,,,,486.0,,,
456,174,2,,,,,,,,,,,488.0,,,
457,174,2,,,,,,,,,,,488.0,,,
458,174,2,,,,,,,,,,,489.0,,,
459,174,2,,,,,,,,,,,489.0,,,
460,171,2,,,,,,,,,,,495.0,,,
461,171,2,,,,,,,,,,,495.0,,,
462,171,2,,,,,,,,,,,497.0,,,
463,171,2,,,,,,,,,,,497.0,,,
464,171,2,,,,,,,,,,,499.0,,,
465,171,2,,,,,,,,,,,500.0,,,
466,172,2,,,,,,,,,,,502.0,,,
467,173,2,,,,,,,,,,,500.0,,,
468,173,2,,,,,,,,,,,501.0,,,
469,173,2,,,,,,,,,,,502.0,,,
470,173,2,,,,,,,,,,,502.0,,,
471,173,2,,,,,,,,,,,502.0,,,
472,176,2,,,,,,,,,,,503.0,,,
473,176,2,,,,,,,,,,,503.0,,,
474,177,2,,,,,,,,,,,504.0,,,
475,177,2,,,,,,,,,,,504.0,,,
476,171,2,,,,,,,,,,,512.0,,,
477,171,2,,,,,,,,,,,514.0,,,
478,172,2,,,,,,,,,,,516.0,,,
479,172,2,,,,,,,,,,,516.0,,,
480,172,2,,,,,,,,,,,516.0,,,
481,172,2,,,,,,,,,,,516.0,,,
482,173,2,,,,,,,,,,,516.0,,,
483,174,2,,,,,,,,,,,516.0,,,
484,175,6,,,,,,,,,,,511.0,,,
485,175,6,,,,,,,,,,,511.0,,,
486,176,6,,,,,,,,,,,511.0,,,
487,176,6,,,,,,,,,,,511.0,,,
488,176,6,,,,,,,,,,,515.0,,,
489,176,6,,,,,,,,,,,515.0,,,
490,180,6,,,,,,,,,,,516.0,,,
491,180,6,,,,,,,,,,,516.0,,,
492,182,6,,,,,,,,,,,514.0,,,
493,182,6,,,,,,,,,,,514.0,,,
494,183,6,,,,,,,,,,,514.0,,,
495,183,6,,,,,,,,,,,514.0,,,
496,185,6,,,,,,,,,,,515.0,,,
497,185,6,,,,,,,,,,,515.0,,,
498,185,6,,,,,,,,,,,518.0,,,
499,185,6,,,,,,,,,,,518.0,,,
500,186,6,,,,,,,,,,,518.0,,,
501,186,6,,,,,,,,,,,518.0,,,
502,185,6,,,,,,,,,,,521.0,,,
503,188,6,,,,,,,,,,,517.0,,,
504,188,6,,,,,,,,,,,519.0,,,
505,190,6,,,,,,,,,,,519.0,,,
506,191,6,,,,,,,,,,,519.0,,,
507,191,6,,,,,,,,,,,519.0,,,
508,190,8,,,,,,,,,,,519.0,,,
509,190,8,,,,,,,,,,,519.0,,,
510,190,8,,,,,,,,,,,522.0,,,
511,189,8,,,,,,,,,,,524.0,,,
512,190,8,,,,,,,,,,,524.0,,,
513,192,8,,,,,,,,,,,524.0,,,
514,192,8,,,,,,,,,,,525.0,,,
515,193,8,,,,,,,,,,,525.0,,,
516,193,8,,,,,,,,,,,525.0,,,
517,193,8,,,,,,,,,,,525.0,,,
518,194,8,,,,,,,,,,,525.0,,,
519,194,8,,,,,,,,,,,525.0,,,
520,189,8,,,,,,,,,,,533.0,,,
521,189,8,,,,,,,,,,,533.0,,,
522,191,8,,,,,,,,,,,535.0,,,
523,191,8,,,,,,,,,,,535.0,,,
524,191,8,,,,,,,,,,,535.0,,,
525,191,8,,,,,,,,,,,537.0,,,
526,192,8,,,,,,,,,,,538.0,,,
527,192,8,,,,,,,,,,,538.0,,,
528,193,8,,,,,,,,,,,539.0,,,
529,193,8,,,,,,,,,,,539.0,,,
530,193,8,,,,,,,,,,,540.0,,,
531,191,8,,,,,,,,,,,544.0,,,
532,194,8,,,,,,,,,,,541.0,,,
533,194,8,,,,,,,,,,,541.0,,,
534,193,8,,,,,,,,,,,544.0,,,
535,193,8,,,,,,,,,,,544.0,,,
536,193,8,,,,,,,,,,,547.0,,,
537,193,8,,,,,,,,,,,548.0,,,
538,193,8,,,,,,,,,,,548.0,,,
539,193,8,,,,,,,,,,,548.0,,,
540,191,8,,,,,,,,,,,563.0,,,
541,191,8,,,,,,,,,,,563.0,,,
542,191,8,,,,,,,,,,,564.0,,,
543,192,8,,,,,,,,,,,564.0,,,
544,191,8,,,,,,,,,,,569.0,,,
545,191,8,,,,,,,,,,,569.0,,,
546,190,8,,,,,,,,,,,573.0,,,
547,190,8,,,,,,,,,,,573.0,,,
548,190,8,,,,,,,,,,,574.0,,,
549,190,8,,,,,,,,,,,573.0,,,
550,190,8,,,,,,,,,,,574.0,,,
551,190,8,,,,,,,,,,,574.0,,,
552,187,8,,,,,,,,,,,585.0,,,
553,187,8,,,,,,,,,,,585.0,,,
554,187,8,,,,,,,,,,,585.0,,,
555,187,8,,,,,,,,,,,585.0,,,
556,189,8,,,,,,,,,,,586.0,,,
557,189,8,,,,,,,,,,,586.0,,,
558,190,8,,,,,,,,,,,586.0,,,
559,190,8,,,,,,,,,,,586.0,,,
560,189,8,,,,,,,,,,,598.0,,,
561,189,8,,,,,,,,,,,598.0,,,
562,189,8,,,,,,,,,,,598.0,,,
563,189,8,,,,,,,,,,,598.0,,,
564,190,8,,,,,,,,,,,597.0,,,
565,190,8,,,,,,,,,,,598.0,,,
566,190,8,,,,,,,,,,,598.0,,,
567,191,8,,,,,,,,,,,598.0,,,
568,192,8,,,,,,,,,,,598.0,,,
569,192,8,,,,,,,,,,,598.0,,,
570,192,8,,,,,,,,,,,608.0,,,
571,192,8,,,,,,,,,,,608.0,,,
572,192,8,,,,,,,,,,,608.0,,,
573,192,8,,,,,,,,,,,608.0,,,
574,192,8,,,,,,,,,,,608.0,,,
575,192,8,,,,,,,,,,,608.0,,,
576,192,10,,,,,,,,,,,612.0,,,
577,192,10,,,,,,,,,,,612.0,,,
578,193,10,,,,,,,,,,,610.0,,,
579,193,10,,,,,,,,,,,610.0,,,
580,192,10,,,,,,,,,,,615.0,,,
581,192,10,,,,,,,,,,,615.0,,,
582,194,10,,,,,,,,,,,615.0,,,
583,194,10,,,,,,,,,,,615.0,,,
584,194,10,,,,,,,,,,,615.0,,,
585,194,10,,,,,,,,,,,615.0,,,
586,194,10,,,,,,,,,,,615.0,,,
587,194,10,,,,,,,,,,,615.0,,,
588,195,10,,,,,,,,,,,618.0,,,
589,195,10,,,,,,,,,,,618.0,,,
590,196,10,,,,,,,,,,,618.0,,,
591,196,10,,,,,,,,,,,618.0,,,
592,195,10,,,,,,,,,,,623.0,,,
593,195,10,,,,,,,,,,,623.0,,,
594,194,10,,,,,,,,,,,630.0,,,
595,194,10,,,,,,,,,,,630.0,,,
596,194,10,,,,,,,,,,,630.0,,,
597,194,10,,,,,,,,,,,630.0,,,
598,194,10,,,,,,,,,,,630.0,,,
599,194,10,,,,,,,,,,,630.0,,,
600,196,10,,,,,,,,,,,631.0,,,
601,196,10,,,,,,,,,,,631.0,,,
602,197,10,,,,,,,,,,,631.0,,,
603,197,10,,,,,,,,,,,632.0,,,
604,197,10,,,,,,,,,,,632.0,,,
605,197,10,,,,,,,,,,,632.0,,,
606,197,10,,,,,,,,,,,632.0,,,
607,197,10,,,,,,,,,,,632.0,,,
608,197,10,,,,,,,,,,,631.0,,,
609,197,10,,,,,,,,,,,631.0,,,
610,198,10,,,,,,,,,,,632.0,,,
611,198,10,,,,,,,,,,,632.0,,,
612,199,10,,,,,,,,,,,632.0,,,
