day_counter,0,1,2,3,4,5,6,7,8
217,89,30,,,,,,211.0,
218,91,30,,,,,,211.0,
219,91,30,,,,,,210.0,
220,89,30,,,,,,217.0,
221,89,30,,,,,,217.0,
222,69,19,,,,,,249.0,
223,70,19,,,,,,249.0,
224,71,19,,,,,,250.0,
225,71,19,,,,,,251.0,
226,71,19,,,,,,251.0,
227,72,19,,,,,,251.0,
228,76,19,,,,,,251.0,
229,76,19,,,,,,251.0,
230,75,14,,,,,,261.0,
231,75,14,,,,,,262.0,
232,75,14,,,,,,262.0,
233,75,14,,,,,,262.0,
234,76,14,,,,,,264.0,
235,76,14,,,,,,265.0,
236,73,14,,,,,,270.0,
237,73,14,,,,,,270.0,
238,74,14,,,,,,272.0,
239,93,23,,,,,,243.0,
240,93,23,,,,,,244.0,
241,93,23,,,,,,244.0,
242,95,23,,,,,,242.0,
243,95,23,,,,,,242.0,
244,95,23,,,,,,243.0,
245,96,23,,,,,,243.0,
246,97,23,,,,,,243.0,
247,97,23,,,,,,243.0,
248,99,23,,,,,,246.0,
249,101,23,,,,,,247.0,
250,102,23,,,,,,248.0,
251,104,25,,,,,,242.0,
252,105,25,,,,,,242.0,
253,105,25,,,,,,242.0,
254,107,27,,,,,,241.0,
255,105,28,,,,,,244.0,
256,105,28,,,,,,243.0,
257,106,28,,,,,,243.0,
258,107,28,,,,,,243.0,
259,106,23,,,,,,251.0,
260,106,23,,,,,,254.0,
261,106,23,,,,,,255.0,
262,106,21,,,,,,260.0,
263,107,21,,,,,,261.0,
264,107,21,,,,,,261.0,
265,108,21,,,,,,261.0,
266,108,21,,,,,,261.0,
267,109,23,,,,,,260.0,
268,108,21,,,,,,264.0,
269,108,21,,,,,,264.0,
270,110,21,,,,,,265.0,
271,110,21,,,,,,265.0,
272,111,21,,,,,,267.0,
273,112,25,,,,,,262.0,
274,113,28,,,,,,259.0,
275,113,28,,,,,,259.0,
276,114,28,,,,,,261.0,
277,115,28,,,,,,262.0,
278,117,28,,,,,,262.0,
279,118,26,,,,,,265.0,
280,120,24,,,,,,268.0,
281,120,24,,,,,,269.0,
282,122,24,,,,,,268.0,
283,122,24,,,,,,268.0,
284,123,22,,,,,,272.0,
285,117,19,,,,,,282.0,
286,118,19,,,,,,281.0,
287,118,19,,,,,,283.0,
288,119,19,,,,,,285.0,
289,119,19,,,,,,285.0,
290,120,19,,,,,,285.0,
291,120,19,,,,,,285.0,
292,122,19,,,,,,285.0,
293,127,19,,,,,,280.0,
294,126,19,,,,,,282.0,
295,126,19,,,,,,282.0,
296,126,19,,,,,,282.0,
297,125,19,,,,,,285.0,
298,126,23,3,,,,,277.0,
299,126,25,3,,,,,277.0,
300,129,25,3,,,,,277.0,
301,130,25,3,,,,,276.0,
302,129,25,3,,,,,279.0,
303,131,25,3,,,,,277.0,
304,128,25,3,,,,,282.0,
305,129,25,3,,,,,284.0,
306,133,29,3,,,,,280.0,
307,136,29,3,,,,,280.0,
308,139,29,3,,,,,280.0,
309,140,29,3,,,,,280.0,
310,140,29,3,,,,,282.0,
311,142,29,3,,,,,279.0,
312,142,29,3,,,,,279.0,
313,142,29,3,,,,,278.0,
314,145,29,3,,,,,278.0,
315,146,29,3,,,,,279.0,
316,147,29,3,,,,,279.0,
317,147,29,3,,,,,279.0,
318,149,29,3,,,,276.0,,
319,150,29,3,,,,275.0,,
320,153,31,3,,,,,277.0,
321,154,31,3,,,,,277.0,
322,154,31,3,,,,,278.0,
323,154,31,3,,,,,277.0,
324,151,31,3,,,,,283.0,
325,151,31,3,,,,,283.0,
326,152,31,3,,,,,282.0,
327,152,33,3,,,,,280.0,
328,153,33,3,,,,,281.0,
329,154,33,3,,,,,281.0,
330,151,30,3,,,,,288.0,
331,151,30,3,,,,,288.0,
332,152,30,3,,,,,288.0,
333,152,30,3,,,,,289.0,
334,155,30,3,,,,,290.0,
335,155,30,3,,,,,291.0,
336,157,30,3,,,,,291.0,
337,159,30,3,,,,,288.0,
338,159,30,3,,,,,289.0,
339,156,30,3,,,,,294.0,
340,156,30,3,,,,,294.0,
341,157,30,3,,,,,294.0,
342,159,30,3,,,,,294.0,
343,159,30,3,,,,,294.0,
344,156,30,3,,,,,301.0,
345,156,30,3,,,,,302.0,
346,156,30,3,,,,,304.0,
347,156,30,3,,,,,305.0,
348,156,32,3,,,,,304.0,
349,157,32,3,,,,,304.0,
350,157,32,3,,,,,304.0,
351,157,34,3,,,,,302.0,
352,156,32,3,,,,,308.0,
353,156,32,3,,,,,308.0,
354,159,32,3,,,,,308.0,
355,159,32,3,,,,,308.0,
356,159,32,3,,,,,308.0,
357,159,32,3,,,,,308.0,
358,161,32,3,,,,,309.0,
359,161,32,3,,,,,310.0,
360,162,32,3,,,,,314.0,
361,162,32,3,,,,,315.0,
362,163,32,3,,,,,316.0,
363,163,32,3,,,,,316.0,
364,163,32,3,,,,,317.0,
365,163,32,3,,,,,317.0,
366,164,32,3,,,,,318.0,
367,164,32,3,,,,,317.0,
368,169,32,3,,,,,313.0,
369,169,32,3,,,,,313.0,
370,169,32,3,,,,,313.0,
371,169,32,3,,,,,313.0,
372,169,32,3,,,,,313.0,
373,169,32,3,,,,,312.0,
374,169,32,3,,,,,312.0,
375,168,32,,,,,,318.0,
376,168,32,,,,,,319.0,
377,168,32,,,,,,319.0,
378,166,32,,,,,,322.0,
379,166,32,,,,,,322.0,
380,167,32,,,,,,323.0,
381,167,32,,,,,,323.0,
382,167,32,,,,,,323.0,
383,167,32,,,,,,323.0,
384,167,30,,,,,,325.0,
385,168,30,,,,,,325.0,
386,169,35,,,,,,318.0,
387,169,35,,,,,,319.0,
388,170,39,,,,,,315.0,
389,170,39,,,,,,315.0,
390,170,39,,,,,,315.0,
391,170,39,,,,,,315.0,
392,170,39,,,,,,317.0,
393,170,39,,,,,,317.0,
394,172,39,,,,,,316.0,
395,172,39,,,,,,317.0,
396,173,39,,,,,,317.0,
397,173,39,,,,,,317.0,
398,174,39,,,,,,317.0,
399,174,39,,,,,,317.0,
400,175,39,,,,,,318.0,
401,175,39,,,,,,318.0,
402,175,39,,,,,,318.0,
403,175,39,,,,,,318.0,
404,174,39,,,,,,322.0,
405,174,39,3,,,,,318.0,
406,174,39,6,,,,,314.0,
407,174,41,6,,,,,311.0,
408,177,41,10,,,,,307.0,
409,177,41,10,,,,,307.0,
410,178,41,10,,,,,308.0,
411,178,41,10,,,,,308.0,
412,179,41,10,,,,,309.0,
413,179,41,10,,,,,309.0,
414,179,39,13,,,,,308.0,
415,179,39,13,,,,,308.0,
416,179,32,13,,,,,319.0,
417,179,32,13,,,,,319.0,
418,179,32,13,,,,,319.0,
419,180,32,13,,,,,317.0,
420,176,30,6,,,,,336.0,
421,176,30,6,,,,,336.0,
422,176,30,6,,,,,336.0,
423,177,30,6,,,,,337.0,
424,178,30,6,,,,,338.0,
425,178,30,6,,,,,338.0,
426,178,30,6,,,,,339.0,
427,178,30,6,,,,,339.0,
428,178,30,6,,,,,339.0,
429,178,30,6,,,,,339.0,
430,179,30,6,,,,,340.0,
431,179,30,6,,,,,339.0,
432,182,30,6,,,,,338.0,
433,182,30,6,,,,,338.0,
434,182,30,6,,,,,338.0,
435,182,36,6,,,,,331.0,
436,182,36,6,,,,,331.0,
437,182,36,6,,,,,331.0,
438,183,36,6,,,,,331.0,
439,183,36,6,,,,,331.0,
440,181,36,6,,,,,338.0,
441,183,36,6,,,,,338.0,
442,183,40,9,,,,,330.0,
443,183,40,9,,,,,330.0,
444,184,40,9,,,,,330.0,
445,184,40,9,,,,,329.0,
446,184,40,9,,,,,329.0,
447,184,40,9,,,,,329.0,
448,184,40,9,,,,,329.0,
449,184,40,9,,,,,329.0,
450,182,40,9,,,,,334.0,
451,182,40,9,,,,,334.0,
452,179,36,9,,,,,343.0,
453,179,36,9,,,,,343.0,
454,179,36,9,,,,,343.0,
455,179,36,9,,,,,342.0,
456,179,36,9,,,,,346.0,
457,179,36,9,,,,,346.0,
458,180,36,22,,,,,332.0,
459,180,36,22,,,,,332.0,
460,179,38,22,,,,,333.0,
461,179,38,22,,,,,333.0,
462,179,38,22,,,,,335.0,
463,179,38,22,,,,,335.0,
464,178,38,22,,,,,338.0,
465,178,38,22,,,,,339.0,
466,179,38,22,,,,,341.0,
467,179,41,22,,,,,337.0,
468,177,41,22,,,,,340.0,
469,177,41,22,,,,,341.0,
470,177,41,22,,,,,341.0,
471,177,41,22,,,,,341.0,
472,180,41,22,,,,,342.0,
473,180,41,22,,,,,342.0,
474,182,41,22,,,,,340.0,
475,182,41,22,,,,,340.0,
476,174,39,22,,,,,352.0,
477,174,41,22,,,,,351.0,
478,175,41,22,,,,,353.0,
479,175,41,22,,,,,353.0,
480,175,41,22,,,,,353.0,
481,175,41,22,,,,,353.0,
482,176,41,22,,,,,353.0,
483,177,41,22,,,,,353.0,
484,179,48,22,,,,,344.0,
485,179,48,22,,,,,343.0,
486,180,48,22,,,,,343.0,
487,180,48,22,,,,,343.0,
488,182,48,22,,,,,344.0,
489,182,48,22,,,,,344.0,
490,185,48,22,,,,,346.0,
491,185,48,22,,,,,346.0,
492,186,48,22,,,,,346.0,
493,186,48,22,,,,,346.0,
494,187,48,22,,,,,346.0,
495,187,48,22,,,,,346.0,
496,189,48,22,,,,,346.0,
497,189,48,22,,,,,346.0,
498,190,48,22,,,,,348.0,
499,190,48,22,,,,,348.0,
500,191,48,22,,,,,346.0,
501,192,48,22,,,,,344.0,
502,190,48,22,,,,,348.0,
503,190,48,22,,,,,347.0,
504,191,48,22,,,,,348.0,
505,193,48,22,,,,,348.0,
506,194,48,22,,,,,348.0,
507,194,48,22,,,,,348.0,
508,194,48,22,,,,,349.0,
509,194,48,22,,,,,349.0,
510,196,46,22,,,,,351.0,
511,196,46,22,,,,,352.0,
512,198,46,22,,,,,350.0,
513,201,46,22,,,,,348.0,
514,201,46,22,,,,,349.0,
515,202,46,22,,,,,349.0,
516,202,46,22,,,,,349.0,
517,202,46,22,,,,,349.0,
518,203,46,22,,,,,348.0,
519,203,46,22,,,,,348.0,
520,200,37,22,,,,,,363.0
521,200,37,22,,,,,,362.0
522,201,39,23,,,,,,362.0
523,201,39,23,,,,,,362.0
524,201,39,23,,,,,,362.0
525,201,39,23,,,,,,363.0
526,202,39,23,,,,,,364.0
527,202,39,23,,,,,,364.0
528,202,39,23,,,,,,366.0
529,203,45,23,,,,,358.0,
530,203,45,23,,,,,359.0,
531,201,39,23,,,,,369.0,
532,202,39,23,,,,,369.0,
533,202,39,23,,,,,369.0,
534,201,36,23,,,,,374.0,
535,201,36,23,,,,,374.0,
536,200,36,23,,,,,377.0,
537,200,36,23,,,,,378.0,
538,200,36,23,,,,,378.0,
539,200,36,23,,,,,378.0,
540,200,36,23,,,,,390.0,
541,200,36,23,,,,,390.0,
542,200,36,23,,,,,391.0,
543,201,36,23,,,,,391.0,
544,200,38,23,,,,,393.0,
545,200,38,23,,,,,393.0,
546,202,41,6,,,,,407.0,
547,202,41,6,,,,,406.0,
548,202,41,6,,,,,407.0,
549,202,41,6,,,,,407.0,
550,202,41,6,,,,,408.0,
551,202,41,6,,,,,407.0,
552,199,41,6,,,,,418.0,
553,199,41,6,,,,,418.0,
554,199,43,6,,,,414.0,,
555,199,43,6,,,,414.0,,
556,201,43,6,,,,415.0,,
557,201,43,6,,,,415.0,,
558,202,43,6,,,,415.0,,
559,202,43,6,,,,414.0,,
560,199,39,6,,,,432.0,,
561,199,39,6,,,,432.0,,
562,199,39,6,,,,432.0,,
563,199,39,6,,,,431.0,,
564,200,39,6,,,,431.0,,
565,200,39,6,,,,432.0,,
566,200,39,6,,,,432.0,,
567,201,39,6,,,,432.0,,
568,202,39,6,,,,432.0,,
569,205,39,6,,,,427.0,,
570,204,39,3,,,,441.0,,
571,204,39,3,,,,441.0,,
572,204,39,3,,,,440.0,,
573,204,39,3,,,,440.0,,
574,204,39,3,,,,439.0,,
575,204,39,3,,,,439.0,,
576,205,39,3,,,,,443.0,
577,205,39,3,,,,,442.0,
578,205,39,3,,,,,442.0,
579,205,39,3,,,,,442.0,
580,205,39,3,,,,,446.0,
581,205,39,3,,,,,446.0,
582,209,39,3,,,,,443.0,
583,209,39,3,,,,,443.0,
584,210,39,3,,,,,441.0,
585,210,39,3,,,,,441.0,
586,210,39,3,,,,,441.0,
587,210,39,3,,,,,440.0,
588,210,39,3,,,,,444.0,
589,210,39,3,,,,,444.0,
590,211,39,3,,,,443.0,,
591,211,39,3,,,,443.0,,
592,212,37,3,,,,448.0,,
593,212,37,3,,,,448.0,,
594,211,39,3,,,,452.0,,
595,211,39,3,,,,452.0,,
596,211,39,3,,,,452.0,,
597,211,39,3,,,,452.0,,
598,211,39,3,,,,452.0,,
599,211,39,3,,,,452.0,,
600,213,39,3,,,,452.0,,
601,213,39,3,,,,452.0,,
602,214,39,3,,,,452.0,,
603,213,41,3,,,,452.0,,
604,213,41,3,,,,452.0,,
605,213,43,3,,,,449.0,,
606,213,43,3,,,,449.0,,
607,213,43,3,,,,448.0,,
608,213,43,3,,,,447.0,,
609,213,43,3,,,,447.0,,
610,214,43,3,,,,448.0,,
611,214,43,3,,,,447.0,,
612,215,43,3,,,,447.0,,
613,215,43,3,,,,446.0,,
614,216,43,3,,,,447.0,,
615,216,43,3,,,,447.0,,
616,213,43,3,,,,452.0,,
617,213,43,3,,,,452.0,,
618,213,43,3,,,,451.0,,
619,213,43,3,,,,451.0,,
620,213,43,3,,,,451.0,,
621,213,43,3,,,,450.0,,
622,214,43,3,,,,450.0,,
623,214,43,3,,,,450.0,,
624,214,43,3,,,,451.0,,
625,214,43,3,,,,451.0,,
626,214,43,3,,,,452.0,,
627,214,43,3,,,,452.0,,
628,215,43,3,,,,451.0,,
629,215,43,3,,,,451.0,,
630,214,43,3,,,,456.0,,
631,214,43,3,,,,456.0,,
632,215,43,3,,,,456.0,,
633,215,43,3,,,,456.0,,
634,215,43,3,,,,456.0,,
635,215,43,3,,,,456.0,,
636,217,43,3,,,,458.0,,
637,216,45,3,,,,457.0,,
638,216,45,3,,,,456.0,,
639,216,45,3,,,,456.0,,
640,218,45,3,,,,458.0,,
641,218,45,3,,,,458.0,,
642,219,45,3,,,,458.0,,
643,219,45,3,,,,458.0,,
644,219,45,3,,,,458.0,,
645,219,45,3,,,,458.0,,
646,219,45,3,,,,458.0,,
647,221,45,3,,,,455.0,,
648,220,45,3,,,,462.0,,
649,220,45,9,,,,455.0,,
650,220,45,9,,,,455.0,,
651,220,45,9,,,,455.0,,
652,220,45,9,,,,458.0,,
653,220,45,9,,,,458.0,,
654,220,45,9,,,,458.0,,
655,220,45,9,,,,458.0,,
656,221,45,9,,,,459.0,,
657,221,45,9,,,,458.0,,
658,221,45,9,,,,458.0,,
659,221,45,9,,,,457.0,,
660,220,45,9,,,,464.0,,
661,220,45,9,,,,463.0,,
662,221,45,9,,,,463.0,,
663,221,45,9,,,,462.0,,
664,221,46,9,,,,462.0,,
665,221,46,9,,,,462.0,,
666,221,46,9,,,,461.0,,
667,221,46,9,,,,461.0,,
668,222,46,9,,,,461.0,,
669,223,48,9,,,,457.0,,
670,223,48,9,,,,457.0,,
671,223,48,9,,,,457.0,,
672,223,48,9,,,,460.0,,
673,223,48,9,,,,460.0,,
674,224,48,9,,,,458.0,,
675,226,48,9,,,,458.0,,
676,225,50,9,,,,458.0,,
677,225,50,9,,,,458.0,,
678,225,52,9,,,,458.0,,
679,225,52,9,,,,458.0,,
680,226,52,9,,,,459.0,,
681,220,52,9,,,,466.0,,
682,222,52,9,,,,466.0,,
683,224,52,12,,,,459.0,,
684,225,52,12,,,,461.0,,
685,226,52,12,,,,461.0,,
686,229,52,12,,,,460.0,,
687,229,52,12,,,,460.0,,
688,229,52,12,,,,462.0,,
689,229,52,12,,,,462.0,,
690,230,52,12,,,,462.0,,
691,230,52,12,,,,462.0,,
692,230,52,12,,,,465.0,,
693,230,54,12,,,,462.0,,
694,230,54,12,,,,462.0,,
695,230,54,12,,,,462.0,,
696,229,54,12,,,,465.0,,
697,234,54,12,,,,459.0,,
698,234,54,12,,,,459.0,,
699,234,54,12,,,,459.0,,
700,233,54,12,,,,462.0,,
701,233,54,12,,,,461.0,,
702,234,54,12,,,,461.0,,
703,234,54,12,,,,460.0,,
704,233,54,12,,,,464.0,,
705,233,54,12,,,,463.0,,
706,233,54,12,,,,463.0,,
707,234,54,12,,,,461.0,,
708,237,54,12,,,,461.0,,
709,237,54,12,,,,461.0,,
710,236,50,12,,,,470.0,,
711,235,50,12,,,,472.0,,
712,237,50,12,,,,472.0,,
713,237,50,12,,,,472.0,,
714,237,50,12,,,,473.0,,
715,238,50,12,,,,473.0,,
716,239,50,12,,,,474.0,,
717,239,50,12,,,,474.0,,
718,240,50,12,,,,473.0,,
719,240,50,12,,,,473.0,,
720,237,48,12,,,,483.0,,
721,237,48,12,,,,483.0,,
722,239,48,12,,,,480.0,,
723,240,48,12,,,,478.0,,
724,240,48,12,,,,478.0,,
725,240,48,12,,,,478.0,,
726,240,48,12,,,,479.0,,
727,240,48,12,,,,479.0,,
728,240,48,12,,,,479.0,,
729,244,50,12,,,,472.0,,
730,243,50,12,,,,476.0,,
731,244,50,12,,,,474.0,,
732,244,52,12,,,,474.0,,
733,245,54,12,,,,469.0,,
734,245,54,12,,,,469.0,,
735,248,54,12,,,,469.0,,
736,248,54,12,,,,468.0,,
737,248,54,12,,,,468.0,,
738,248,54,12,,,,468.0,,
739,248,54,12,,,,468.0,,
740,246,57,12,,,,468.0,,
741,246,57,12,,,,468.0,,
742,247,57,12,,,,466.0,,
743,247,57,12,,,,466.0,,
744,247,57,12,,,,465.0,,
745,248,57,12,,,,465.0,,
746,248,57,12,,,,464.0,,
747,248,57,12,,,,464.0,,
748,248,57,12,,,,464.0,,
749,248,57,12,,,,464.0,,
750,247,59,12,,,,467.0,,
751,247,59,12,,,,466.0,,
752,247,59,12,,,,466.0,,
753,247,59,12,,,,466.0,,
754,247,59,12,,,,466.0,,
755,247,59,12,,,,466.0,,
756,247,59,12,,,,466.0,,
757,248,59,12,8,,,456.0,,
758,248,59,12,8,,,456.0,,
759,248,59,12,8,,,456.0,,
760,243,57,12,8,,,465.0,,
761,243,57,12,8,,,464.0,,
762,234,51,12,,,,488.0,,
763,234,51,12,,,,488.0,,
764,234,51,12,,,,487.0,,
765,234,51,12,,,,487.0,,
766,234,51,12,,,,487.0,,
767,234,51,12,,,,487.0,,
768,235,51,12,,,,488.0,,
769,235,51,12,,,,488.0,,
770,235,51,12,,,,489.0,,
771,235,51,12,,,,489.0,,
772,236,51,12,,,,489.0,,
773,236,51,12,,,,489.0,,
774,236,51,12,,,,489.0,,
775,237,51,12,,,,489.0,,
776,245,55,12,,,,481.0,,
777,245,53,12,,,,484.0,,
778,245,53,12,,,,484.0,,
779,246,53,12,,,,482.0,,
780,249,53,12,,,,483.0,,
781,249,53,12,,,,483.0,,
782,249,53,12,,,,483.0,,
783,249,53,12,,,,483.0,,
784,250,53,12,,,,483.0,,
785,250,53,12,,,,483.0,,
786,250,53,12,,,,483.0,,
787,250,53,12,,,,482.0,,
788,249,51,6,,,,492.0,,
789,249,51,6,8,,,483.0,,
790,252,56,6,8,,,474.0,,
791,252,56,6,8,,,474.0,,
792,254,56,6,8,,,473.0,,
793,254,56,6,8,,,472.0,,
794,254,56,6,8,,,472.0,,
795,254,56,6,8,,,473.0,,
796,254,56,6,8,,,473.0,,
797,254,56,6,8,,,473.0,,
798,256,56,6,8,,,473.0,,
799,256,56,6,8,,,472.0,,
800,256,56,6,8,,,471.0,,
801,258,56,6,8,,,469.0,,
802,258,56,6,8,,,469.0,,
803,258,56,6,8,,,469.0,,
804,255,54,6,8,,,475.0,,
805,255,54,6,8,,,475.0,,
806,255,54,6,8,,,475.0,,
807,255,56,6,8,,,472.0,,
808,255,56,6,8,,,472.0,,
809,256,56,6,8,,,470.0,,
810,246,56,6,8,,,484.0,,
811,246,58,6,8,,,481.0,,
812,246,58,6,8,,,484.0,,
813,247,58,6,8,,,485.0,,
814,247,58,6,8,,,485.0,,
815,247,58,6,8,,,486.0,,
816,248,58,6,8,,,488.0,,
817,248,58,6,8,,,488.0,,
818,248,58,6,8,,,488.0,,
819,248,58,6,8,,,488.0,,
820,253,58,6,8,,,485.0,,
821,256,60,12,8,,,473.0,,
822,256,60,12,8,,,473.0,,
823,257,60,12,8,,,471.0,,
824,257,60,12,8,,,473.0,,
825,257,60,12,8,,,473.0,,
826,257,62,12,8,,,471.0,,
827,257,62,12,8,,,470.0,,
828,254,62,12,8,,,478.0,,
829,254,62,12,8,,,478.0,,
830,254,62,12,8,,,478.0,,
831,254,62,12,8,,,478.0,,
832,254,62,12,8,,,478.0,,
833,254,62,12,8,,,478.0,,
