day_counter,0,1,2,3,4,5
298,138,49,16,,164,
299,139,49,16,,6,159.0
300,142,49,23,,6,151.0
301,143,49,23,,6,151.0
302,143,47,16,,,168.0
303,144,47,16,,,168.0
304,140,44,13,,,179.0
305,142,46,20,14,,156.0
306,146,46,20,14,,157.0
307,149,46,20,14,,157.0
308,152,46,20,14,,157.0
309,153,46,20,14,,157.0
310,153,46,21,14,,157.0
311,153,46,21,14,,157.0
312,157,50,25,14,6,137.0
313,157,50,25,14,6,137.0
314,162,50,25,14,6,134.0
315,166,52,21,15,6,130.0
316,167,52,21,15,6,130.0
317,167,52,21,33,116,
318,167,52,21,33,116,
319,169,52,29,33,106,
320,169,47,32,33,116,
321,170,47,32,33,116,
322,168,47,32,15,137,
323,169,47,39,15,128,
324,166,43,35,15,142,
325,166,43,35,15,141,
326,166,43,35,15,141,
327,165,45,35,15,141,
328,167,45,35,15,140,
329,168,45,35,15,140,
330,164,41,35,,164,
331,164,41,35,,164,
332,165,41,35,,165,
333,166,41,35,157,6,
334,169,41,35,158,6,
335,171,41,38,153,6,
336,173,41,38,153,6,
337,174,45,38,147,6,
338,174,45,38,148,6,
339,171,45,30,161,6,
340,171,45,30,161,6,
341,172,45,30,161,6,
342,174,45,30,161,6,
343,174,45,30,161,6,
344,178,35,39,,166,
345,178,35,39,,167,
346,178,41,48,,152,
347,178,41,49,,152,
348,175,41,41,,164,
349,176,41,41,,164,
350,176,41,41,,164,
351,176,41,41,,165,
352,174,41,35,,176,
353,174,41,35,,176,
354,177,41,35,,175,
355,177,41,35,,175,
356,177,41,35,,175,
357,177,41,35,,176,
358,179,41,35,,177,
359,179,41,35,,178,
360,180,41,35,,182,
361,180,41,35,,183,
362,180,43,35,,182,
363,180,43,35,,182,
364,185,47,35,,172,
365,185,47,35,,171,
366,187,49,40,,163,
367,187,49,40,,163,
368,189,49,40,,163,
369,189,49,40,,163,
370,191,51,40,20,138,
371,191,51,40,20,138,
372,191,51,40,20,138,
373,192,53,40,20,134,
374,192,53,40,20,134,
375,186,54,40,154,6,
376,187,59,33,155,6,
377,188,59,36,150,6,
378,183,57,36,158,6,
379,183,57,36,158,6,
380,184,57,36,159,6,
381,184,57,36,159,6,
382,184,57,36,159,6,
383,185,62,36,152,6,
384,183,62,36,155,6,
385,184,62,36,155,6,
386,184,62,36,155,6,
387,184,71,36,145,6,
388,182,68,36,152,6,
389,182,68,36,152,6,
390,182,68,36,152,6,
391,182,68,36,152,6,
392,182,65,36,158,6,
393,186,65,36,153,6,
394,188,65,36,153,6,
395,197,61,39,142,6,
396,198,61,39,142,6,
397,198,61,38,142,6,
398,199,61,38,142,6,
399,199,61,38,142,6,
400,200,61,38,143,6,
401,200,61,38,143,6,
402,200,61,38,143,6,
403,200,61,38,143,6,
404,198,61,38,148,6,
405,198,61,38,147,6,
406,198,61,38,147,6,
407,198,61,38,147,6,
408,196,63,38,150,6,
409,198,69,38,141,6,
410,199,69,38,142,6,
411,199,69,38,141,6,
412,200,69,38,142,6,
413,200,69,38,142,6,
414,200,69,38,143,6,
415,200,73,38,138,6,
416,201,71,38,142,6,
417,201,71,38,142,6,
418,201,71,38,142,6,
419,201,71,38,142,6,
420,193,73,26,,,171.0
421,195,70,26,,,171.0
422,195,70,26,,,170.0
423,193,74,26,,,170.0
424,190,72,33,,,170.0
425,190,72,33,,,170.0
426,190,72,34,,,170.0
427,190,72,34,,,170.0
428,190,72,34,,,170.0
429,190,72,34,,,170.0
430,191,72,35,,,170.0
431,200,77,43,141,6,
432,204,80,43,135,6,
433,204,80,43,135,6,
434,204,80,43,134,6,
435,204,80,43,134,6,
436,204,80,43,133,6,
437,204,80,43,133,6,
438,205,80,43,132,6,
439,205,80,43,131,6,
440,203,80,23,158,6,
441,205,80,23,158,6,
442,205,82,23,155,6,
443,205,82,23,155,6,
444,207,88,26,144,6,
445,207,88,26,144,6,
446,207,88,26,144,6,
447,207,88,41,128,6,
448,207,88,41,128,6,
449,207,88,41,128,6,
450,204,88,41,135,6,
451,204,88,41,135,6,
452,202,86,37,144,6,
453,202,86,37,144,6,
454,202,86,37,144,6,
455,202,86,37,144,6,
456,203,86,42,140,6,
457,203,86,42,140,6,
458,203,86,41,141,6,
459,204,91,41,134,6,
460,200,89,41,143,6,
461,200,89,41,143,6,
462,200,89,41,145,6,
463,200,89,41,145,6,
464,199,87,41,150,6,
465,199,87,41,150,6,
466,201,91,41,146,6,
467,202,91,41,144,6,
468,200,90,41,147,6,
469,200,90,41,148,6,
470,200,95,41,141,6,
471,200,95,41,141,6,
472,202,95,41,143,6,
473,202,95,41,143,6,
474,203,95,41,144,6,
475,203,95,41,144,6,
476,188,87,33,177,6,
477,189,87,33,177,6,
478,190,87,33,179,6,
479,190,87,33,179,6,
480,195,93,36,163,6,
481,195,93,36,163,6,
482,196,93,36,162,6,
483,197,93,36,162,6,
484,198,93,36,162,6,
485,198,93,36,162,6,
486,199,93,36,162,6,
487,199,93,36,162,6,
488,205,99,36,153,6,
489,206,101,36,148,6,
490,209,101,36,150,6,
491,209,101,36,150,6,
492,213,101,45,137,6,
493,213,101,45,137,6,
494,214,101,45,137,6,
495,215,101,45,135,6,
496,215,101,45,138,6,
497,216,101,45,136,6,
498,217,99,45,140,6,
499,217,99,45,140,6,
500,218,99,45,138,6,
501,218,99,45,138,6,
502,216,99,41,146,6,
503,216,99,41,146,6,
504,217,99,41,147,6,
505,220,101,41,143,6,
506,221,101,41,142,6,
507,221,103,41,139,6,
508,220,105,41,139,6,
509,220,105,47,132,6,
510,221,105,47,134,6,
511,220,105,38,144,6,
512,223,105,35,144,6,
513,225,105,35,144,6,
514,225,105,35,145,6,
515,226,105,35,144,6,
516,226,105,35,144,6,
517,227,111,35,136,6,
518,230,111,45,123,6,
519,230,111,45,123,6,
520,223,109,33,145,6,
521,223,109,33,145,6,
522,225,109,33,146,6,
523,225,109,33,145,6,
524,225,109,33,145,6,
525,225,109,33,146,6,
526,228,109,33,144,6,
527,228,111,33,141,6,
528,229,111,24,150,6,
529,229,111,24,149,6,
530,235,113,52,113,6,
531,232,109,36,138,6,
532,233,109,36,138,6,
533,233,111,33,138,6,
534,234,109,36,137,6,
535,234,109,36,136,6,
536,233,109,36,140,6,
537,234,112,36,,142,
538,234,112,36,,142,
539,235,112,53,,123,
540,234,92,87,,123,
541,234,92,87,,123,
542,234,92,88,,123,
543,235,92,87,,123,
544,234,98,33,103,72,
545,234,98,33,103,72,
546,234,99,39,,170,
547,235,104,39,102,61,
548,236,104,85,103,13,
549,236,104,85,103,13,
550,236,104,85,104,13,
551,236,104,85,104,13,
552,235,96,39,,179,
553,235,96,39,,178,
554,235,96,63,,153,
555,235,96,63,,152,
556,237,98,60,,153,
557,237,98,60,,153,
558,238,98,60,,153,
559,238,98,60,,153,
560,237,90,60,,173,
561,237,90,60,166,6,
562,237,90,60,166,6,
563,237,90,60,166,6,
564,238,90,60,164,6,
565,238,90,59,165,6,
566,238,90,59,165,6,
567,239,98,64,150,6,
568,240,98,64,150,6,
569,240,98,64,149,6,
570,236,96,57,172,6,
571,236,96,57,171,6,
572,236,96,57,171,6,
573,236,96,57,171,6,
574,237,94,57,169,6,
575,237,94,57,168,6,
576,236,100,57,169,6,
577,236,100,57,168,6,
578,236,100,57,166,6,
579,236,100,57,166,6,
580,235,99,57,172,6,
581,237,99,61,163,6,
582,241,103,67,150,6,
583,241,103,67,150,6,
584,241,103,67,150,6,
585,241,103,67,150,6,
586,241,103,67,149,6,
587,241,103,67,149,6,
588,240,101,67,155,6,
589,241,103,67,150,6,
590,242,103,67,149,6,
591,242,103,67,149,6,
592,238,101,66,159,6,
593,238,101,66,159,6,
594,240,102,60,167,6,
595,240,102,60,167,6,
596,240,102,60,167,6,
597,240,102,60,167,6,
598,242,102,90,132,6,
599,242,102,90,132,6,
600,245,102,91,129,6,
601,245,102,91,129,6,
602,247,102,89,129,6,
603,247,102,89,130,6,
604,247,106,84,130,6,
605,247,106,84,130,6,
606,247,106,102,111,6,
607,248,114,92,111,6,
608,249,127,83,104,6,
609,249,127,83,104,6,
610,249,129,83,104,6,
611,250,129,83,102,6,
612,251,129,83,102,6,
613,251,129,83,102,6,
614,251,131,82,102,6,
615,251,131,82,102,6,
616,248,118,76,125,6,
617,248,118,76,125,6,
618,248,118,76,125,6,
619,248,118,76,125,6,
620,248,122,71,125,6,
621,249,122,71,128,,
622,250,122,71,128,,
623,250,122,71,128,,
624,249,126,62,133,,
625,249,126,62,133,,
626,249,126,62,134,,
627,249,126,62,134,,
628,250,126,62,133,,
629,250,126,62,133,,
630,249,128,62,18,118,
631,249,128,62,18,118,
632,250,128,62,18,118,
633,250,128,61,18,118,
634,253,136,61,37,87,
635,258,132,61,44,76,
636,259,131,65,44,76,
637,251,127,48,73,76,
638,253,127,48,73,72,
639,253,127,48,74,72,
640,255,127,48,130,17,
641,255,127,48,130,17,
642,256,127,48,130,17,
643,256,127,48,130,17,
644,256,127,48,130,17,
645,256,127,48,130,17,
646,258,127,54,137,,
647,260,127,63,125,,
648,260,135,54,131,,
649,260,135,54,131,,
650,262,148,54,115,,
651,262,148,54,115,,
652,262,145,54,120,,
653,262,145,54,120,,
654,262,145,54,120,,
655,264,142,54,120,,
656,265,142,54,121,,
657,267,144,49,121,,
658,267,144,49,121,,
659,269,141,49,121,,
660,268,140,49,128,,
661,268,140,49,128,,
662,269,140,49,128,,
663,269,140,49,127,,
664,270,142,69,104,,
665,264,140,69,113,,
666,265,140,67,113,,
667,265,140,71,108,,
668,266,140,71,108,,
669,266,140,71,108,,
670,267,144,67,105,,
671,267,144,67,105,,
672,266,146,62,112,,
673,266,146,62,112,,
674,266,146,62,112,,
675,269,148,60,110,,
676,273,155,60,99,,
677,273,155,60,99,,
678,274,157,60,97,,
679,274,157,60,97,,
680,275,157,60,98,,
681,271,144,46,130,,
682,273,144,46,130,,
683,273,144,46,130,,
684,274,144,46,132,,
685,275,144,46,131,,
686,278,144,46,131,,
687,280,147,46,123,,
688,279,145,46,128,,
689,279,145,46,128,,
690,280,145,46,128,,
691,280,145,46,128,,
692,280,140,42,139,,
693,280,140,42,138,,
694,280,140,42,138,,
695,280,140,42,137,,
696,280,140,42,139,,
697,280,140,42,139,,
698,285,155,52,107,,
699,285,155,64,94,,
700,286,156,64,94,,
701,286,156,63,94,,
702,287,156,90,65,,
703,287,156,90,65,,
704,286,147,83,84,,
705,286,147,83,84,,
706,288,164,63,84,,
707,288,164,63,84,,
708,291,166,60,84,,
709,291,166,60,84,,
710,288,165,50,71,31,
711,286,166,45,71,37,
712,288,166,45,71,37,
713,288,166,45,71,37,
714,288,166,45,71,38,
715,289,166,45,71,38,
716,290,166,45,71,39,
717,291,173,52,55,39,
718,293,175,52,52,37,
719,293,175,52,52,37,
720,289,165,52,52,56,
721,291,165,49,52,56,
722,292,165,52,52,51,
723,292,165,52,52,50,
724,292,165,52,52,50,
725,292,165,57,46,50,
726,294,176,82,57,,
727,294,176,82,57,,
728,294,176,82,57,,
729,295,176,80,57,,
730,294,174,86,57,,
731,294,183,86,47,,
732,300,195,71,44,,
733,300,195,71,44,,
734,300,195,71,44,,
735,303,195,71,44,,
736,304,193,71,44,,
737,304,193,71,44,,
738,303,195,71,44,,
739,303,200,65,44,,
740,303,206,64,38,,
741,303,206,64,38,,
742,303,206,64,38,,
743,304,207,60,38,,
744,304,207,60,38,,
745,308,202,60,38,,
746,308,202,60,38,,
747,308,204,60,35,,
748,308,204,64,30,,
749,308,204,75,18,,
750,307,200,84,18,,
751,308,198,84,18,,
752,308,198,84,18,,
753,308,197,84,18,,
754,310,198,79,18,,
755,311,201,74,18,,
756,313,195,77,18,,
757,313,195,76,18,,
758,313,195,76,18,,
759,313,195,76,18,,
760,305,188,76,35,,
761,306,186,76,35,,
762,294,177,52,81,,
763,294,177,59,73,,
764,295,174,59,73,,
765,295,174,59,73,,
766,295,173,58,73,,
767,295,173,58,73,,
768,295,168,58,79,,
769,295,168,58,79,,
770,295,168,58,80,,
771,295,176,49,80,,
772,296,176,49,80,,
773,296,176,49,80,,
774,296,176,49,80,,
775,313,192,78,17,,
776,312,183,68,42,,
777,310,174,66,55,,
778,313,183,53,55,,
779,313,183,53,55,,
780,313,183,58,53,,
781,313,183,58,53,,
782,313,183,58,53,,
783,313,183,58,53,,
784,314,185,55,53,,
785,314,185,55,53,,
786,316,199,55,35,,
787,316,199,55,35,,
788,317,179,74,35,,
789,318,177,74,35,,
790,319,182,91,11,,
791,319,186,86,11,,
792,324,181,86,11,,
793,324,181,86,11,,
794,325,179,86,11,,
795,325,176,82,19,,
796,325,176,82,18,,
797,325,176,82,18,,
798,327,176,82,18,,
799,329,173,82,18,,
800,329,173,82,18,,
801,330,173,82,18,,
802,333,176,87,5,,
803,333,176,87,5,,
804,330,169,96,5,,
805,330,169,96,5,,
806,332,181,80,5,,
807,332,181,80,5,,
808,334,177,79,5,,
809,335,175,78,5,,
810,315,161,115,5,,
811,316,159,115,5,,
812,313,152,128,5,,
813,313,154,127,5,,
814,313,154,127,5,,
815,312,156,127,5,,
816,307,152,139,5,,
817,307,152,139,5,,
818,307,152,139,5,,
819,311,159,127,5,,
820,314,159,127,5,,
821,318,173,108,5,,
822,332,196,68,5,,
823,332,196,68,5,,
824,330,199,68,5,,
825,330,198,68,5,,
826,330,178,89,5,,
827,331,176,89,5,,
828,330,185,75,15,,
829,330,185,75,15,,
830,330,185,75,15,,
831,330,185,75,15,,
832,330,185,75,15,,
833,330,185,75,15,,
834,330,185,75,15,,
835,330,185,75,15,,
836,331,185,73,15,,
837,333,187,73,15,,
838,333,187,73,15,,
839,337,194,60,15,,
840,334,190,68,15,,
841,334,190,68,15,,
842,334,190,68,15,,
843,334,195,72,5,,
844,334,195,72,5,,
845,335,193,72,5,,
846,335,188,79,5,,
847,338,184,77,5,,
848,339,184,77,5,,
849,340,185,73,5,,
850,337,189,73,5,,
851,338,187,73,5,,
852,333,185,85,5,,
853,333,184,85,5,,
854,334,184,85,5,,
855,331,182,90,5,,
856,333,182,90,5,,
857,333,182,90,5,,
858,333,182,90,5,,
859,333,182,90,5,,
860,333,182,90,5,,
861,334,180,90,5,,
862,336,180,87,5,,
863,338,180,84,5,,
864,336,184,84,5,,
865,337,182,84,5,,
866,337,182,84,5,,
867,342,200,61,5,,
868,333,184,48,49,,
869,333,184,48,49,,
870,334,183,48,49,,
871,334,183,58,38,,
872,335,191,48,40,,
873,335,191,48,42,,
874,335,191,48,42,,
875,332,185,48,53,,
876,325,166,43,91,,
877,325,166,43,91,,
878,325,166,43,90,,
879,328,166,43,88,,
880,330,166,43,90,,
881,331,164,43,89,,
882,331,164,43,89,,
883,331,164,43,89,,
884,331,162,43,94,,
885,336,170,43,81,,
886,336,170,43,81,,
887,337,172,43,76,,
888,338,172,43,76,,
889,338,172,43,76,,
890,339,172,43,76,,
891,339,176,43,71,,
892,339,176,43,72,,
893,339,176,43,72,,
894,336,176,43,77,,
895,336,176,43,77,,
896,338,176,43,78,,
897,338,176,43,78,,
898,338,176,43,78,,
899,338,176,43,77,,
900,339,173,43,81,,
901,339,199,43,54,,
902,339,199,43,54,,
903,339,199,43,54,,
904,343,196,43,54,,
905,345,202,43,45,,
906,346,202,43,45,,
907,347,208,52,28,,
908,347,208,52,28,,
909,347,208,52,28,,
910,346,211,52,28,,
911,346,211,52,28,,
912,340,204,57,41,,
913,343,204,57,37,,
914,343,203,57,37,,
915,343,202,57,37,,
916,344,213,77,5,,
917,339,208,87,5,,
918,339,208,87,5,,
919,339,208,87,5,,
920,342,199,95,5,,
921,343,199,95,5,,
922,343,199,95,5,,
923,343,199,95,5,,
924,345,201,93,5,,
925,346,199,94,5,,
926,347,204,87,5,,
927,348,202,87,5,,
928,348,202,87,5,,
929,348,202,87,5,,
930,349,200,88,5,,
931,341,186,53,63,,
932,344,194,64,42,,
933,344,194,64,42,,
934,344,198,59,42,,
935,344,201,55,42,,
936,347,199,55,48,,
937,347,199,55,48,,
938,349,196,55,48,,
939,349,196,55,51,,
940,348,195,47,61,,
941,348,195,47,61,,
942,348,195,47,61,,
943,349,201,47,53,,
944,350,201,47,52,,
945,352,201,47,52,,
946,352,201,47,51,,
947,352,201,47,50,,
948,352,201,47,50,,
949,352,201,47,50,,
950,352,201,47,51,,
951,352,201,47,50,,
952,350,199,47,55,,
953,350,199,47,55,,
954,346,197,43,67,,
955,348,197,48,60,,
956,349,197,48,60,,
957,351,207,77,18,,
958,351,207,77,18,,
959,351,207,77,18,,
960,353,204,83,18,,
961,353,209,83,12,,
962,353,209,83,12,,
963,353,209,82,12,,
964,353,209,82,12,,
965,353,220,69,12,,
966,352,217,75,12,,
967,352,217,75,12,,
968,353,217,76,12,,
969,353,217,76,12,,
970,353,217,76,12,,
971,353,217,76,12,,
972,359,214,79,5,,
973,360,214,79,5,,
974,363,210,78,5,,
975,363,210,78,5,,
976,363,207,81,5,,
977,363,211,76,5,,
978,364,204,83,5,,
979,364,204,83,5,,
980,365,204,83,5,,
981,365,204,82,5,,
982,365,207,78,5,,
983,366,205,78,5,,
984,365,199,87,5,,
985,365,204,81,5,,
986,369,209,70,5,,
987,367,209,74,5,,
988,368,207,74,5,,
989,368,207,74,5,,
990,367,210,74,5,,
991,367,210,74,5,,
992,363,202,88,5,,
993,355,195,106,5,,
994,355,195,106,5,,
995,355,195,106,5,,
996,355,195,108,5,,
997,355,198,104,5,,
998,355,198,104,5,,
999,355,198,105,5,,
1000,359,198,103,5,,
1001,359,198,102,5,,
1002,359,198,104,5,,
1003,361,198,101,5,,
1004,361,202,96,5,,
1005,362,205,92,5,,
1006,362,205,92,5,,
1007,362,205,92,5,,
1008,353,198,44,71,,
1009,353,198,44,71,,
1010,353,198,44,71,,
1011,353,201,44,66,,
1012,354,201,44,64,,
1013,354,201,44,64,,
1014,354,201,44,64,,
1015,355,210,33,64,,
1016,355,210,33,63,,
1017,355,210,33,63,,
1018,355,210,33,63,,
1019,355,210,33,62,,
1020,354,212,33,65,,
1021,358,214,46,44,,
1022,367,237,52,5,,
1023,370,232,52,5,,
1024,363,218,75,5,,
1025,363,219,72,5,,
1026,363,219,72,5,,
1027,364,217,72,5,,
1028,364,217,72,5,,
1029,360,202,91,5,,
1030,361,205,87,5,,
1031,362,203,87,5,,
1032,363,203,87,5,,
1033,364,201,87,5,,
1034,364,201,87,5,,
1035,364,200,87,5,,
1036,367,235,49,5,,
1037,367,235,49,5,,
1038,367,209,76,5,,
1039,367,214,70,5,,
1040,372,226,52,5,,
1041,367,226,58,5,,
1042,368,224,58,5,,
1043,368,224,61,,,
1044,368,224,61,,,
1045,369,221,61,,,
1046,369,221,61,,,
1047,371,217,61,,,
1048,371,218,62,,,
1049,372,216,62,,,
1050,369,216,41,27,,
1051,369,216,41,27,,
1052,376,213,41,21,,
1053,376,213,41,21,,
1054,376,212,41,21,,
1055,376,212,41,21,,
1056,370,200,40,45,,
1057,371,200,40,44,,
1058,371,200,40,44,,
1059,371,200,40,43,,
1060,373,200,40,43,,
1061,375,200,69,11,,
1062,375,200,71,11,,
1063,375,200,71,11,,
1064,375,200,71,11,,
1065,367,196,89,11,,
1066,367,196,89,11,,
1067,368,198,85,11,,
1068,369,198,83,11,,
1069,369,200,80,11,,
1070,369,200,80,11,,
1071,369,200,80,11,,
1072,370,200,80,11,,
1073,370,200,79,11,,
1074,374,204,70,11,,
1075,374,206,67,11,,
1076,375,206,66,11,,
1077,375,206,66,11,,
1078,375,206,65,11,,
1079,376,208,65,7,,
1080,376,206,70,7,,
1081,376,206,68,7,,
1082,376,206,68,7,,
1083,376,206,66,7,,
1084,379,228,40,7,,
1085,378,231,40,7,,
1086,377,219,54,7,,
1087,379,216,54,7,,
1088,379,216,54,7,,
1089,381,216,58,,,
1090,383,214,61,,,
1091,385,211,61,,,
1092,387,213,56,,,
1093,388,211,56,,,
1094,388,211,56,,,
1095,388,211,57,,,
1096,390,207,57,,,
1097,390,207,57,,,
1098,384,180,93,,,
1099,385,178,93,,,
1100,387,176,93,,,
1101,387,176,93,,,
1102,387,176,93,,,
1103,388,180,87,,,
1104,389,180,87,,,
1105,391,177,87,,,
1106,391,183,80,,,
1107,392,181,80,,,
1108,392,181,80,,,
1109,392,181,79,,,
1110,399,208,44,,,
1111,400,206,44,,,
1112,400,209,40,,,
1113,401,209,40,,,
1114,401,209,40,,,
1115,401,209,40,,,
1116,401,211,40,,,
1117,401,211,40,,,
1118,401,211,40,,,
1119,401,211,40,,,
1120,401,211,41,,,
1121,404,205,41,,,
1122,404,205,41,,,
1123,405,202,41,,,
1124,405,200,41,,,
1125,402,176,69,,,
1126,402,176,69,,,
1127,404,173,70,,,
1128,404,173,71,,,
1129,404,173,70,,,
1130,403,173,74,,,
1131,404,171,73,,,
