day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
166,56,2,,,,,,185.0,,,,,,,
167,56,2,,,,,,185.0,,,,,,,
168,56,2,,,,,,186.0,,,,,,,
169,57,2,,,,,,186.0,,,,,,,
170,58,2,,,,,,185.0,,,,,,,
171,56,2,,,,,,188.0,,,,,,,
172,55,2,,,,,,194.0,,,,,,,
173,55,2,,,,,,193.0,,,,,,,
174,56,2,,,,,,194.0,,,,,,,
175,57,2,,,,,,195.0,,,,,,,
176,60,2,,,,,,197.0,,,,,,,
177,60,2,,,,,,198.0,,,,,,,
178,63,2,,,,,,199.0,,,,,,,
179,64,2,,,,,,199.0,,,,,,,
180,66,2,,,,,,,206.0,,,,,,
181,70,2,,,,,,,205.0,,,,,,
182,70,2,,,,,,,205.0,,,,,,
183,70,2,,,,,,,209.0,,,,,,
184,70,2,,,,,,,210.0,,,,,,
185,71,2,,,,,,,210.0,,,,,,
186,72,2,,,,,,,209.0,,,,,,
187,71,4,,,,,,,208.0,,,,,,
188,69,4,,,,,,,210.0,,,,,,
189,70,4,,,,,,,210.0,,,,,,
190,71,4,,,,,,,210.0,,,,,,
191,71,4,,,,,,,210.0,,,,,,
192,72,4,,,,,,,213.0,,,,,,
193,72,4,,,,,,,213.0,,,,,,
194,74,4,,,,,,,213.0,,,,,,
195,73,4,,,,,,,213.0,,,,,,
196,73,4,,,,,,,215.0,,,,,,
197,75,4,,,,,,,215.0,,,,,,
198,75,4,,,,,,,218.0,,,,,,
199,70,4,,,,,,,223.0,,,,,,
200,74,4,,,,,,,225.0,,,,,,
201,76,4,,,,,,,225.0,,,,,,
202,78,6,,,,,,,228.0,,,,,,
203,75,10,,,,,,,228.0,,,,,,
204,77,11,,,,,,,228.0,,,,,,
205,77,11,,,,,,,229.0,,,,,,
206,77,12,,,,,,,229.0,,,,,,
207,78,12,,,,,,,229.0,,,,,,
208,77,12,,,,,,,236.0,,,,,,
209,77,12,,,,,,,235.0,,,,,,
210,80,12,,,,,,,237.0,,,,,,
211,81,12,,,,,,,237.0,,,,,,
212,81,12,,,,,,,237.0,,,,,,
213,81,12,,,,,,,237.0,,,,,,
214,81,12,,,,,,,238.0,,,,,,
215,83,12,,,,,,,235.0,,,,,,
216,83,14,,,,,,,235.0,,,,,,
217,82,14,,,,,,,235.0,,,,,,
218,84,14,,,,,,,235.0,,,,,,
219,83,14,,,,,,,235.0,,,,,,
220,82,8,,,,,,,247.0,,,,,,
221,82,8,,,,,,,247.0,,,,,,
222,65,4,,,,,,,269.0,,,,,,
223,66,4,,,,,,,269.0,,,,,,
224,67,4,,,,,,,271.0,,,,,,
225,67,4,,,,,,,272.0,,,,,,
226,67,4,,,,,,,272.0,,,,,,
227,68,4,,,,,,,272.0,,,,,,
228,71,4,,,,,,,274.0,,,,,,
229,71,4,,,,,,,274.0,,,,,,
230,71,4,,,,,,,278.0,,,,,,
231,71,4,,,,,,,278.0,,,,,,
232,71,4,,,,,,,278.0,,,,,,
233,71,4,,,,,,,277.0,,,,,,
234,70,4,,,,,,,281.0,,,,,,
235,70,4,,,,,,,281.0,,,,,,
236,67,4,,,,,,,287.0,,,,,,
237,66,4,,,,,,,287.0,,,,,,
238,67,4,,,,,,,288.0,,,,,,
239,66,4,,,,,,,288.0,,,,,,
240,65,4,,,,,,,289.0,,,,,,
241,65,4,,,,,,,288.0,,,,,,
242,65,4,,,,,,,289.0,,,,,,
243,64,4,,,,,,,289.0,,,,,,
244,64,4,,,,,,,289.0,,,,,,
245,65,4,,,,,,,289.0,,,,,,
246,66,4,,,,,,,289.0,,,,,,
247,66,4,,,,,,,289.0,,,,,,
248,68,4,,,,,,,292.0,,,,,,
249,70,4,,,,,,,293.0,,,,,,
250,71,4,,,,,,,293.0,,,,,,
251,71,4,,,,,,,293.0,,,,,,
252,72,4,,,,,,,293.0,,,,,,
253,72,4,,,,,,,292.0,,,,,,
254,74,6,,,,,,,291.0,,,,,,
255,73,6,,,,,,,294.0,,,,,,
256,73,6,,,,,,,294.0,,,,,,
257,74,6,,,,,,,294.0,,,,,,
258,75,6,,,,,,,293.0,,,,,,
259,73,4,,,,,,,299.0,,,,,,
260,72,4,,,,,,,302.0,,,,,,
261,70,4,,,,,,,304.0,,,,,,
262,67,4,,,,,,,311.0,,,,,,
263,68,4,,,,,,,312.0,,,,,,
264,68,4,,,,,,,312.0,,,,,,
265,69,4,,,,,,,312.0,,,,,,
266,69,4,,,,,,,312.0,,,,,,
267,70,4,,,,,,,314.0,,,,,,
268,69,4,,,,,,,317.0,,,,,,
269,69,4,,,,,,,317.0,,,,,,
270,70,4,,,,,,,319.0,,,,,,
271,69,4,,,,,,,319.0,,,,,,
272,70,4,,,,,,,321.0,,,,,,
273,82,8,,,,,,,304.0,,,,,,
274,82,10,,,,,,,304.0,,,,,,
275,81,10,,,,,,,304.0,,,,,,
276,81,10,3,,,,,,304.0,,,,,,
277,82,10,3,,,,,,305.0,,,,,,
278,84,10,3,,,,,,304.0,,,,,,
279,84,10,3,,,,,,307.0,,,,,,
280,86,10,3,,,,,,308.0,,,,,,
281,86,10,3,,,,,,309.0,,,,,,
282,88,10,3,,,,,,309.0,,,,,,
283,88,10,3,,,,,,309.0,,,,,,
284,89,10,3,,,,,,310.0,,,,,,
285,84,8,,,,,,,321.0,,,,,,
286,85,8,,,,,,,321.0,,,,,,
287,85,8,,,,,,,322.0,,,,,,
288,86,8,,,,,,,325.0,,,,,,
289,86,8,,,,,,,324.0,,,,,,
290,87,8,,,,,,,324.0,,,,,,
291,87,8,,,,,,,324.0,,,,,,
292,89,8,,,,,,,323.0,,,,,,
293,90,8,,,,,,,323.0,,,,,,
294,89,10,,,,,,,324.0,,,,,,
295,89,10,,,,,,,324.0,,,,,,
296,89,10,,,,,,,324.0,,,,,,
297,89,10,,,,,,,326.0,,,,,,
298,90,10,,,,,,,326.0,,,,,,
299,91,10,,,,,,,327.0,,,,,,
300,96,10,,,,,,,324.0,,,,,,
301,97,10,,,,,,,324.0,,,,,,
302,97,8,,,,,,,328.0,,,,,,
303,98,8,,,,,,,328.0,,,,,,
304,96,6,,,,,,,,332.0,,,,,
305,97,6,,,,,,,,334.0,,,,,
306,99,6,,,,,,,,335.0,,,,,
307,102,6,,,,,,,,335.0,,,,,
308,104,6,,,,,,,,335.0,,,,,
309,105,6,,,,,,,,335.0,,,,,
310,103,6,,,,,,,,339.0,,,,,
311,103,6,,,,,,,,339.0,,,,,
312,103,6,,,,,,,,339.0,,,,,
313,103,6,,,,,,,,339.0,,,,,
314,106,6,,,,,,,,338.0,,,,,
315,107,6,,,,,,,,339.0,,,,,
316,107,6,,,,,,,,339.0,,,,,
317,107,6,,,,,,,,339.0,,,,,
318,107,6,,,,,,,,338.0,,,,,
319,108,6,,,,,,,,338.0,,,,,
320,110,8,,,,,,,,342.0,,,,,
321,111,8,,,,,,,,342.0,,,,,
322,109,8,,,,,,,,345.0,,,,,
323,109,8,,,,,,,,345.0,,,,,
324,104,8,,,,,,,,352.0,,,,,
325,104,8,,,,,,,,352.0,,,,,
326,104,8,,,,,,,,353.0,,,,,
327,104,8,,,,,,,,354.0,,,,,
328,105,8,,,,,,,,355.0,,,,,
329,109,8,,,,,,,,351.0,,,,,
330,105,8,,,,,,,,356.0,,,,,
331,105,8,,,,,,,,355.0,,,,,
332,106,8,,,,,,,,356.0,,,,,
333,105,8,,,,,,,,357.0,,,,,
334,107,8,,,,,,,,358.0,,,,,
335,106,8,,,,,,,,359.0,,,,,
336,108,8,,,,,,,,359.0,,,,,
337,108,8,,,,,,,,358.0,,,,,
338,106,8,,,,,,,,361.0,,,,,
339,102,8,,,,,,,,366.0,,,,,
340,102,8,,,,,,,,366.0,,,,,
341,102,8,,,,,,,,366.0,,,,,
342,105,10,,,,,,,,362.0,,,,,
343,105,10,,,,,,,,362.0,,,,,
344,104,10,,,,,,,,367.0,,,,,
345,104,10,,,,,,,,368.0,,,,,
346,104,10,6,,,,,,,363.0,,,,,
347,104,10,6,,,,,,,364.0,,,,,
348,105,10,6,,,,,,,365.0,,,,,
349,106,10,6,,,,,,,365.0,,,,,
350,106,10,6,,,,,,,365.0,,,,,
351,106,10,6,,,,,,,366.0,,,,,
352,105,10,6,,,,,,,370.0,,,,,
353,105,10,6,,,,,,,370.0,,,,,
354,108,10,6,,,,,,,370.0,,,,,
355,108,10,6,,,,,,,370.0,,,,,
356,108,10,6,,,,,,,370.0,,,,,
357,108,10,6,,,,,,,371.0,,,,,
358,110,10,6,,,,,,,372.0,,,,,
359,110,10,6,,,,,,,373.0,,,,,
360,111,10,6,,,,,,,377.0,,,,,
361,111,10,6,,,,,,,378.0,,,,,
362,112,10,6,,,,,,,379.0,,,,,
363,112,10,6,,,,,,,379.0,,,,,
364,112,10,6,,,,,,,380.0,,,,,
365,114,10,6,,,,,,,377.0,,,,,
366,115,10,6,,,,,,,378.0,,,,,
367,115,10,6,,,,,,,377.0,,,,,
368,117,10,6,,,,,,,376.0,,,,,
369,117,10,6,,,,,,,376.0,,,,,
370,118,10,6,,,,,,,374.0,,,,,
371,118,10,6,,,,,,,374.0,,,,,
372,118,10,6,,,,,,,373.0,,,,,
373,118,10,6,,,,,,,373.0,,,,,
374,119,10,6,,,,,,,371.0,,,,,
375,117,10,6,,,,,,,375.0,,,,,
376,117,10,6,,,,,,,376.0,,,,,
377,117,10,6,,,,,,,376.0,,,,,
378,116,10,6,,,,,,,378.0,,,,,
379,116,10,6,,,,,,,378.0,,,,,
380,115,12,6,,,,,,,378.0,,,,,
381,115,12,6,,,,,,,378.0,,,,,
382,115,12,6,,,,,,,378.0,,,,,
383,115,12,6,,,,,,,378.0,,,,,
384,112,12,6,,,,,,,382.0,,,,,
385,113,12,6,,,,,,,382.0,,,,,
386,113,12,6,,,,,,,382.0,,,,,
387,113,12,6,,,,,,,383.0,,,,,
388,114,12,6,,,,,,,383.0,,,,,
389,114,12,6,,,,,,,383.0,,,,,
390,114,14,3,,,,,,,382.0,,,,,
391,114,14,3,,,,,,,382.0,,,,,
392,110,14,3,,,,,,,387.0,,,,,
393,110,14,3,,,,,,,387.0,,,,,
394,112,14,3,,,,,,,387.0,,,,,
395,111,16,3,,,,,,,387.0,,,,,
396,112,16,3,,,,,,,387.0,,,,,
397,112,16,3,,,,,,,386.0,,,,,
398,113,16,3,,,,,,,386.0,,,,,
399,113,16,3,,,,,,,386.0,,,,,
400,113,18,3,,,,,,,386.0,,,,,
401,113,18,3,,,,,,,386.0,,,,,
402,113,18,3,,,,,,,386.0,,,,,
403,115,18,3,,,,,,,383.0,,,,,
404,115,18,3,,,,,,,386.0,,,,,
405,115,20,3,,,,,,,383.0,,,,,
406,115,20,3,,,,,,,383.0,,,,,
407,115,20,3,,,,,,,383.0,,,,,
408,114,20,3,,,,,,,386.0,,,,,
409,114,20,3,,,,,,,386.0,,,,,
410,114,20,3,,,,,,,387.0,,,,,
411,114,20,3,,,,,,,387.0,,,,,
412,115,20,3,,,,,,,388.0,,,,,
413,115,20,3,,,,,,,388.0,,,,,
414,114,22,3,,,,,,,388.0,,,,,
415,114,22,3,,,,,,,387.0,,,,,
416,115,22,3,,,,,,,390.0,,,,,
417,115,22,3,,,,,,,390.0,,,,,
418,115,22,3,,,,,,,390.0,,,,,
419,115,22,3,,,,,,,390.0,,,,,
420,114,20,3,,,,,,,399.0,,,,,
421,115,18,3,,,,,,,399.0,,,,,
422,115,18,3,,,,,,,399.0,,,,,
423,116,18,3,,,,,,,400.0,,,,,
424,117,18,3,,,,,,,401.0,,,,,
425,117,18,3,,,,,,,401.0,,,,,
426,116,20,3,,,,,,,400.0,,,,,
427,116,20,3,,,,,,,400.0,,,,,
428,116,20,3,,,,,,,400.0,,,,,
429,116,20,3,,,,,,,400.0,,,,,
430,117,20,3,,,,,,,401.0,,,,,
431,117,20,3,,,,,,,401.0,,,,,
432,120,20,3,,,,,,,401.0,,,,,
433,120,20,3,,,,,,,401.0,,,,,
434,120,20,3,,,,,,,401.0,,,,,
435,120,20,3,,,,,,,401.0,,,,,
436,120,20,3,,,,,,,401.0,,,,,
437,120,20,3,,,,,,,401.0,,,,,
438,121,20,3,,,,,,,401.0,,,,,
439,121,20,3,,,,,,,400.0,,,,,
440,119,20,3,,,,,,,407.0,,,,,
441,121,20,3,,,,,,,406.0,,,,,
442,121,20,3,,,,,,,406.0,,,,,
443,121,20,3,,,,,,,406.0,,,,,
444,122,20,3,,,,,,,406.0,,,,,
445,122,20,3,,,,,,,406.0,,,,,
446,122,20,3,,,,,,,406.0,,,,,
447,122,20,3,,,,,,,406.0,,,,,
448,122,20,3,,,,,,,406.0,,,,,
449,122,22,3,,,,,,,403.0,,,,,
450,123,24,3,,,,,,,403.0,,,,,
451,123,24,3,,,,,,,403.0,,,,,
452,122,22,3,,,,,,,407.0,,,,,
453,122,22,3,,,,,,,407.0,,,,,
454,122,22,3,,,,,,,407.0,,,,,
455,122,22,3,,,,,,,407.0,,,,,
456,123,22,3,,,,,,,410.0,,,,,
457,123,22,3,,,,,,,409.0,,,,,
458,123,22,3,,,,,,,410.0,,,,,
459,123,22,3,,,,,,,410.0,,,,,
460,122,22,3,,,,,,,414.0,,,,,
461,122,22,3,,,,,,,413.0,,,,,
462,122,22,3,,,,,,,,415.0,,,,
463,121,22,3,,,,,,,,415.0,,,,
464,120,20,3,,,,,,,,420.0,,,,
465,120,20,3,,,,,,,,421.0,,,,
466,121,20,3,,,,,,,,423.0,,,,
467,121,20,3,,,,,,,,423.0,,,,
468,120,18,3,,,,,,,,427.0,,,,
469,120,18,3,,,,,,,,428.0,,,,
470,120,18,3,,,,,,,,428.0,,,,
471,120,18,3,,,,,,,,428.0,,,,
472,124,18,3,,,,,,,,427.0,,,,
473,123,18,3,,,,,,,,427.0,,,,
474,123,18,3,,,,,,,,428.0,,,,
475,123,18,3,,,,,,,,428.0,,,,
476,115,16,3,,,,,,,,440.0,,,,
477,115,16,3,,,,,,,,442.0,,,,
478,116,16,3,,,,,,,,443.0,,,,
479,116,16,3,,,,,,,,443.0,,,,
480,116,16,3,,,,,,,,443.0,,,,
481,116,16,3,,,,,,,,443.0,,,,
482,117,16,3,,,,,,,,443.0,,,,
483,118,16,3,,,,,,,,443.0,,,,
484,119,16,3,,,,,,,,443.0,,,,
485,119,16,3,,,,,,,,443.0,,,,
486,120,16,3,,,,,,,,443.0,,,,
487,120,16,3,,,,,,,,443.0,,,,
488,117,16,3,,,,,,,,450.0,,,,
489,117,16,3,,,,,,,,450.0,,,,
490,121,16,3,,,,,,,,451.0,,,,
491,121,16,3,,,,,,,,451.0,,,,
492,127,16,3,,,,,,,,445.0,,,,
493,127,16,3,,,,,,,,444.0,,,,
494,127,16,3,,,,,,,,444.0,,,,
495,127,16,3,,,,,,,,443.0,,,,
496,127,16,3,,,,,,,,446.0,,,,
497,127,16,3,,,,,,,,446.0,,,,
498,127,14,3,,,,,,,,451.0,,,,
499,127,14,3,,,,,,,,451.0,,,,
500,128,14,3,,,,,,,,451.0,,,,
501,128,14,3,,,,,,,,451.0,,,,
502,127,14,3,,,,,,,,454.0,,,,
503,127,14,3,,,,,,,,454.0,,,,
504,128,14,3,,,,,,,,455.0,,,,
505,130,14,3,,,,,,,,455.0,,,,
506,131,14,3,,,,,,,,455.0,,,,
507,132,14,3,,,,,,,,453.0,,,,
508,132,14,3,,,,,,,,454.0,,,,
509,132,14,3,,,,,,,,454.0,,,,
510,134,12,3,,,,,,,,457.0,,,,
511,133,12,3,,,,,,,,459.0,,,,
512,134,12,3,,,,,,,,459.0,,,,
513,136,12,3,,,,,,,,459.0,,,,
514,136,12,3,,,,,,,,460.0,,,,
515,137,12,3,,,,,,,,460.0,,,,
516,139,14,3,,,,,,,,455.0,,,,
517,139,14,3,,,,,,,,455.0,,,,
518,140,14,3,,,,,,,,455.0,,,,
519,140,14,3,,,,,,,,455.0,,,,
520,134,14,3,,,,,,,,464.0,,,,
521,134,14,3,,,,,,,,464.0,,,,
522,136,14,3,,,,,,,,466.0,,,,
523,136,14,3,,,,,,,,466.0,,,,
524,136,14,3,,,,,,,,466.0,,,,
525,137,14,3,,,,,,,,467.0,,,,
526,138,14,3,,,,,,,,468.0,,,,
527,138,14,3,,,,,,,,468.0,,,,
528,139,14,3,,,,,,,,469.0,,,,
529,139,14,3,,,,,,,,469.0,,,,
530,138,14,3,,,,,,,,470.0,,,,
531,137,14,3,,,,,,,,473.0,,,,
532,138,14,3,,,,,,,,473.0,,,,
533,138,14,3,,,,,,,,473.0,,,,
534,138,14,,,,,,,,477.0,,,,,
535,138,14,,,,,,,,477.0,,,,,
536,138,14,,,,,,,,480.0,,,,,
537,138,14,,,,,,,,481.0,,,,,
538,138,14,,,,,,,,481.0,,,,,
539,138,14,,,,,,,,481.0,,,,,
540,136,16,,,,,,,,,,493.0,,,
541,136,16,,,,,,,,,,492.0,,,
542,136,16,,,,,,,,,,493.0,,,
543,137,16,,,,,,,,,,493.0,,,
544,137,16,,,,,,,,,,497.0,,,
545,136,16,,,,,,,,,,497.0,,,
546,135,16,,,,,,,,,,501.0,,,
547,134,16,,,,,,,,,,501.0,,,
548,134,16,,,,,,,,,,502.0,,,
549,134,16,,,,,,,,,,502.0,,,
550,134,16,,,,,,,,,,503.0,,,
551,134,16,,,,,,,,,,502.0,,,
552,131,14,,,,,,,,,,515.0,,,
553,131,14,,,,,,,,,,515.0,,,
554,131,14,,,,,,,,,,515.0,,,
555,131,14,,,,,,,,,,515.0,,,
556,132,14,,,,,,,,,,517.0,,,
557,132,14,,,,,,,,,,517.0,,,
558,133,14,,,,,,,,,,517.0,,,
559,133,14,,,,,,,,,,517.0,,,
560,129,14,,,,,,,,,,532.0,,,
561,129,14,,,,,,,,,,532.0,,,
562,129,14,,,,,,,,,,532.0,,,
563,129,14,,,,,,,,,,532.0,,,
564,130,14,,,,,,,,,,532.0,,,
565,130,14,,,,,,,,,,533.0,,,
566,130,14,,,,,,,,,,533.0,,,
567,131,14,,,,,,,,,,532.0,,,
568,132,14,,,,,,,,,,532.0,,,
569,132,14,,,,,,,,,,532.0,,,
570,130,14,,,,,,,,,,544.0,,,
571,130,14,,,,,,,,,,544.0,,,
572,130,14,,,,,,,,,,543.0,,,
573,130,14,,,,,,,,,,541.0,,,
574,130,14,,,,,,,,,,541.0,,,
575,130,14,,,,,,,,,,541.0,,,
576,131,16,,,,,,,,,,544.0,,,
577,131,16,,,,,,,,,,543.0,,,
578,131,16,,,,,,,,,,543.0,,,
579,131,16,,,,,,,,,,543.0,,,
580,132,16,,,,,,,,,,,545.0,,
581,132,16,,,,,,,,,,,545.0,,
582,134,16,,,,,,,,,,,543.0,,
583,134,16,,,,,,,,,,,543.0,,
584,134,16,,,,,,,,,,,543.0,,
585,134,16,,,,,,,,,,,543.0,,
586,134,16,,,,,,,,,,,543.0,,
587,134,16,,,,,,,,,,,543.0,,
588,135,16,,,,,,,,,,,546.0,,
589,135,16,,,,,,,,,,,546.0,,
590,136,16,,,,,,,,,,,546.0,,
591,136,16,,,,,,,,,,,546.0,,
592,137,16,,,,,,,,,,,549.0,,
593,137,16,,,,,,,,,,,548.0,,
594,137,16,,,,,,,,,,,554.0,,
595,137,16,,,,,,,,,,,554.0,,
596,137,16,,,,,,,,,,,554.0,,
597,137,16,,,,,,,,,,,554.0,,
598,137,16,,,,,,,,,,,554.0,,
599,137,16,,,,,,,,,,,553.0,,
600,139,16,,,,,,,,,,,554.0,,
601,139,16,,,,,,,,,,,554.0,,
602,140,16,,,,,,,,,,,554.0,,
603,140,16,,,,,,,,,,,555.0,,
604,140,16,,,,,,,,,,,554.0,,
605,140,16,,,,,,,,,,,554.0,,
606,140,16,,,,,,,,,,,554.0,,
607,140,16,,,,,,,,,,,554.0,,
608,140,16,,,,,,,,,,,554.0,,
609,140,16,,,,,,,,,,,554.0,,
610,141,18,,,,,,,,,,,552.0,,
611,141,18,,,,,,,,,,,552.0,,
612,142,18,,,,,,,,,,,552.0,,
613,142,18,,,,,,,,,,,552.0,,
614,143,18,,,,,,,,,,,553.0,,
615,143,18,,,,,,,,,,,553.0,,
616,141,18,,,,,,,,,,,558.0,,
617,141,18,,,,,,,,,,,558.0,,
618,141,18,,,,,,,,,,,557.0,,
619,141,18,,,,,,,,,,,557.0,,
620,141,18,,,,,,,,,,,557.0,,
621,141,18,,,,,,,,,,,557.0,,
622,142,18,,,,,,,,,,,557.0,,
623,142,18,,,,,,,,,,,557.0,,
624,142,18,,,,,,,,,,,558.0,,
625,142,18,,,,,,,,,,,558.0,,
626,142,18,,,,,,,,,,,559.0,,
627,142,18,,,,,,,,,,,559.0,,
628,143,18,,,,,,,,,,,559.0,,
629,143,18,,,,,,,,,,,558.0,,
630,142,18,,,,,,,,,,,563.0,,
