day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
148,51,4,,,,,,,,,156.0,,,,,,
149,51,4,,,,,,,,,155.0,,,,,,
150,51,4,,,,,,,,,155.0,,,,,,
151,52,4,,,,,,,,,155.0,,,,,,
152,51,4,,,,,,,,,158.0,,,,,,
153,54,4,,,,,,,,,159.0,,,,,,
154,55,4,,,,,,,,,161.0,,,,,,
155,56,4,,,,,,,,,160.0,,,,,,
156,56,2,,,,,,,,,162.0,,,,,,
157,56,2,,,,,,,,,163.0,,,,,,
158,56,2,,,,,,,,,163.0,,,,,,
159,53,2,,,,,,,,,167.0,,,,,,
160,55,2,,,,,,,,,169.0,,,,,,
161,55,2,,,,,,,,,169.0,,,,,,
162,55,2,,,,,,,,,169.0,,,,,,
163,56,2,,,,,,,,,169.0,,,,,,
164,57,2,,,,,,,,,169.0,,,,,,
165,60,2,,,,,,,,,169.0,,,,,,
166,60,2,,,,,,,,,171.0,,,,,,
167,60,2,,,,,,,,,170.0,,,,,,
168,60,2,,,,,,,,,172.0,,,,,,
169,61,2,,,,,,,,,172.0,,,,,,
170,63,2,,,,,,,,,169.0,,,,,,
171,60,2,,,,,,,,,173.0,,,,,,
172,55,2,,,,,,,,,181.0,,,,,,
173,55,2,,,,,,,,,181.0,,,,,,
174,56,2,,,,,,,,,182.0,,,,,,
175,57,2,,,,,,,,,183.0,,,,,,
176,58,2,,,,,,,,,187.0,,,,,,
177,58,2,,,,,,,,,188.0,,,,,,
178,61,2,,,,,,,,,188.0,,,,,,
179,62,2,,,,,,,,,188.0,,,,,,
180,65,2,,,,,,,,,193.0,,,,,,
181,69,2,,,,,,,,,193.0,,,,,,
182,69,2,,,,,,,,,193.0,,,,,,
183,70,2,,,,,,,,,196.0,,,,,,
184,68,2,,,,,,,,,198.0,,,,,,
185,69,2,,,,,,,,,198.0,,,,,,
186,70,2,,,,,,,,,198.0,,,,,,
187,70,2,,,,,,,,,199.0,,,,,,
188,69,2,,,,,,,,,201.0,,,,,,
189,70,2,,,,,,,,,201.0,,,,,,
190,71,2,,,,,,,,,201.0,,,,,,
191,71,2,,,,,,,,,201.0,,,,,,
192,71,2,,,,,,,,,205.0,,,,,,
193,71,2,,,,,,,,,204.0,,,,,,
194,73,2,,,,,,,,,203.0,,,,,,
195,73,2,,,,,,,,,203.0,,,,,,
196,72,2,,,,,,,,,206.0,,,,,,
197,74,2,,,,,,,,,206.0,,,,,,
198,75,2,,,,,,,,,208.0,,,,,,
199,74,2,,,,,,,,,210.0,,,,,,
200,77,2,,,,,,,,,213.0,,,,,,
201,79,2,,,,,,,,,213.0,,,,,,
202,79,8,,,,,,,,,214.0,,,,,,
203,76,8,,,,,,,,,217.0,,,,,,
204,78,8,,,,,,,,,218.0,,,,,,
205,79,8,,,,,,,,,217.0,,,,,,
206,79,8,,,,,,,,,218.0,,,,,,
207,81,8,,,,,,,,,218.0,,,,,,
208,79,4,,,,,,,,,229.0,,,,,,
209,81,4,,,,,,,,,226.0,,,,,,
210,84,4,,,,,,,,,228.0,,,,,,
211,85,4,,,,,,,,,228.0,,,,,,
212,85,4,,,,,,,,,228.0,,,,,,
213,85,4,,,,,,,,,228.0,,,,,,
214,85,4,,,,,,,,,229.0,,,,,,
215,84,4,,,,,,,,,230.0,,,,,,
216,85,4,,,,,,,,,231.0,,,,,,
217,85,4,,,,,,,,,230.0,,,,,,
218,87,4,,,,,,,,,230.0,,,,,,
219,87,4,,,,,,,,,230.0,,,,,,
220,83,4,,,,,,,,,238.0,,,,,,
221,83,4,,,,,,,,,238.0,,,,,,
222,65,2,,,,,,,,,259.0,,,,,,
223,66,2,,,,,,,,,258.0,,,,,,
224,66,2,,,,,,,,,260.0,,,,,,
225,66,2,,,,,,,,,261.0,,,,,,
226,66,2,,,,,,,,,260.0,,,,,,
227,67,2,,,,,,,,,260.0,,,,,,
228,69,7,,,,,,,,,257.0,,,,,,
229,69,7,,,,,,,,,257.0,,,,,,
230,68,7,,,,,,,,,261.0,,,,,,
231,68,7,,,,,,,,,262.0,,,,,,
232,68,7,,,,,,,,,262.0,,,,,,
233,68,7,,,,,,,,,261.0,,,,,,
234,69,7,,,,,,,,,263.0,,,,,,
235,69,7,,,,,,,,,264.0,,,,,,
236,68,7,,,,,,,,,268.0,,,,,,
237,68,7,,,,,,,,,268.0,,,,,,
238,68,7,,,,,,,,,271.0,,,,,,
239,68,7,,,,,,,,,271.0,,,,,,
240,68,7,,,,,,,,,272.0,,,,,,
241,68,7,,,,,,,,,272.0,,,,,,
242,68,7,,,,,,,,,273.0,,,,,,
243,68,7,,,,,,,,,273.0,,,,,,
244,68,7,,,,,,,,,273.0,,,,,,
245,69,7,,,,,,,,,273.0,,,,,,
246,70,7,,,,,,,,,273.0,,,,,,
247,70,7,,,,,,,,,273.0,,,,,,
248,71,7,,,,,,,,,276.0,,,,,,
249,73,7,,,,,,,,,275.0,,,,,,
250,91,7,,,,,,,,,258.0,,,,,,
251,90,7,,,,,,,,,258.0,,,,,,
252,91,7,,,,,,,,,258.0,,,,,,
253,91,7,,,,,,,,,258.0,,,,,,
254,93,9,,,,,,,,,257.0,,,,,,
255,93,7,,,,,,,,,260.0,,,,,,
256,93,7,,,,,,,,,260.0,,,,,,
257,93,7,,,,,,,,,260.0,,,,,,
258,94,7,,,,,,,,,260.0,,,,,,
259,88,7,,,,,,,,,267.0,,,,,,
260,88,7,,,,,,,,,270.0,,,,,,
261,86,7,,,,,,,,,272.0,,,,,,
262,83,7,,,,,,,,,279.0,,,,,,
263,84,7,,,,,,,,,280.0,,,,,,
264,84,7,,,,,,,,,280.0,,,,,,
265,85,7,,,,,,,,,280.0,,,,,,
266,85,7,,,,,,,,,280.0,,,,,,
267,86,7,,,,,,,,,282.0,,,,,,
268,86,5,,,,,,,,,286.0,,,,,,
269,86,5,,,,,,,,,285.0,,,,,,
270,87,5,,,,,,,,,287.0,,,,,,
271,87,5,,,,,,,,,287.0,,,,,,
272,88,5,,,,,,,,,288.0,,,,,,
273,89,5,,,,,,,,,288.0,,,,,,
274,90,5,,,,,,,,,289.0,,,,,,
275,90,5,,,,,,,,,289.0,,,,,,
276,92,5,,,,,,,,,289.0,,,,,,
277,93,5,,,,,,,,,290.0,,,,,,
278,95,5,,,,,,,,,289.0,,,,,,
279,94,5,,,,,,,,,,293.0,,,,,
280,97,5,,,,,,,,,,292.0,,,,,
281,97,5,,,,,,,,,,293.0,,,,,
282,99,5,,,,,,,,,,293.0,,,,,
283,100,5,,,,,,,,,,291.0,,,,,
284,102,5,,,,,,,,,,293.0,,,,,
285,98,5,,,,,,,,,,297.0,,,,,
286,99,5,,,,,,,,,,297.0,,,,,
287,99,5,,,,,,,,,,298.0,,,,,
288,99,5,,,,,,,,,,302.0,,,,,
289,99,5,,,,,,,,,,302.0,,,,,
290,100,5,,,,,,,,,,301.0,,,,,
291,100,5,,,,,,,,,,301.0,,,,,
292,101,5,,,,,,,,,,300.0,,,,,
293,102,5,,,,,,,,,,300.0,,,,,
294,102,5,,,,,,,,,,301.0,,,,,
295,102,5,,,,,,,,,,301.0,,,,,
296,102,5,,,,,,,,,,301.0,,,,,
297,102,5,,,,,,,,,,303.0,,,,,
298,103,5,,,,,,,,,,303.0,,,,,
299,105,5,,,,,,,,,,302.0,,,,,
300,108,7,,,,,,,,,,299.0,,,,,
301,108,7,,,,,,,,,,299.0,,,,,
302,108,4,,,,,,,,,,304.0,,,,,
303,109,4,,,,,,,,,,303.0,,,,,
304,107,4,,,,,,,,,,307.0,,,,,
305,108,4,,,,,,,,,,309.0,,,,,
306,112,6,,,,,,,,,,307.0,,,,,
307,115,6,,,,,,,,,,307.0,,,,,
308,118,6,,,,,,,,,,306.0,,,,,
309,118,6,,,,,,,,,,306.0,,,,,
310,117,6,,,,,,,,,,310.0,,,,,
311,117,6,,,,,,,,,,309.0,,,,,
312,117,6,,,,,,,,,,308.0,,,,,
313,117,6,,,,,,,,,,308.0,,,,,
314,122,6,,,,,,,,,,305.0,,,,,
315,122,6,,,,,,,,,,306.0,,,,,
316,123,6,,,,,,,,,,306.0,,,,,
317,123,6,,,,,,,,,,306.0,,,,,
318,123,6,,,,,,,,,,306.0,,,,,
319,124,6,,,,,,,,,,305.0,,,,,
320,124,10,,,,,,,,,,309.0,,,,,
321,125,10,,,,,,,,,,309.0,,,,,
322,124,10,,,,,,,,,,311.0,,,,,
323,124,10,,,,,,,,,,311.0,,,,,
324,123,10,,,,,,,,,,315.0,,,,,
325,123,10,,,,,,,,,,315.0,,,,,
326,123,10,,,,,,,,,,316.0,,,,,
327,123,10,,,,,,,,,,317.0,,,,,
328,123,10,,,,,,,,,,318.0,,,,,
329,123,10,,,,,,,,,,317.0,,,,,
330,119,8,,,,,,,,,,,323.0,,,,
331,117,8,,,,,,,,,,,323.0,,,,
332,118,8,,,,,,,,,,,324.0,,,,
333,118,8,,,,,,,,,,,325.0,,,,
334,121,8,,,,,,,,,,,326.0,,,,
335,119,10,,,,,,,,,,,326.0,,,,
336,121,10,,,,,,,,,,,326.0,,,,
337,121,10,,,,,,,,,,,326.0,,,,
338,119,10,,,,,,,,,,,329.0,,,,
339,117,10,,,,,,,,,,,333.0,,,,
340,117,10,,,,,,,,,,,333.0,,,,
341,118,10,,,,,,,,,,,333.0,,,,
342,120,10,,,,,,,,,,,333.0,,,,
343,120,10,,,,,,,,,,,333.0,,,,
344,120,10,,,,,,,,,,,337.0,,,,
345,120,10,,,,,,,,,,,338.0,,,,
346,120,10,,,,,,,,,,,340.0,,,,
347,120,10,,,,,,,,,,,341.0,,,,
348,120,10,,,,,,,,,,,342.0,,,,
349,122,8,,,,,,,,,,,342.0,,,,
350,122,8,,,,,,,,,,,342.0,,,,
351,122,8,,,,,,,,,,,342.0,,,,
352,120,8,,,,,,,,,,,347.0,,,,
353,119,8,,,,,,,,,,,347.0,,,,
354,122,8,,,,,,,,,,,346.0,,,,
355,122,8,,,,,,,,,,,345.0,,,,
356,121,8,,,,,,,,,,,345.0,,,,
357,120,8,,,,,,,,,,,347.0,,,,
358,123,6,,,,,,,,,,,348.0,,,,
359,123,6,,,,,,,,,,,349.0,,,,
360,124,6,,,,,,,,,,,353.0,,,,
361,124,6,,,,,,,,,,,354.0,,,,
362,124,8,,,,,,,,,,,354.0,,,,
363,125,8,,,,,,,,,,,352.0,,,,
364,125,8,,,,,,,,,,,353.0,,,,
365,125,8,,,,,,,,,,,353.0,,,,
366,127,6,,,,,,,,,,,354.0,,,,
367,127,6,,,,,,,,,,,354.0,,,,
368,129,6,,,,,,,,,,,354.0,,,,
369,129,6,,,,,,,,,,,354.0,,,,
370,131,6,,,,,,,,,,,351.0,,,,
371,132,6,,,,,,,,,,,349.0,,,,
372,132,6,,,,,,,,,,,349.0,,,,
373,132,6,,,,,,,,,,,349.0,,,,
374,131,6,,,,,,,,,,,349.0,,,,
375,127,4,3,,,,,,,,,,354.0,,,,
376,127,4,3,,,,,,,,,,355.0,,,,
377,127,4,3,,,,,,,,,,355.0,,,,
378,127,4,3,,,,,,,,,,356.0,,,,
379,128,4,3,,,,,,,,,,354.0,,,,
380,127,4,3,,,,,,,,,,357.0,,,,
381,127,4,3,,,,,,,,,,356.0,,,,
382,127,4,3,,,,,,,,,,355.0,,,,
383,127,4,3,,,,,,,,,,355.0,,,,
384,126,4,,,,,,,,,,,360.0,,,,
385,127,4,,,,,,,,,,,360.0,,,,
386,126,4,,,,,,,,,,,360.0,,,,
387,126,4,,,,,,,,,,,361.0,,,,
388,127,4,,,,,,,,,,,362.0,,,,
389,127,4,,,,,,,,,,,362.0,,,,
390,127,4,,,,,,,,,,,361.0,,,,
391,127,4,,,,,,,,,,,361.0,,,,
392,126,6,,,,,,,,,,,362.0,,,,
393,126,6,,,,,,,,,,,362.0,,,,
394,128,6,,,,,,,,,,,362.0,,,,
395,128,8,,,,,,,,,,,360.0,,,,
396,129,8,,,,,,,,,,,360.0,,,,
397,129,8,,,,,,,,,,,360.0,,,,
398,130,8,,,,,,,,,,,360.0,,,,
399,130,8,,,,,,,,,,,360.0,,,,
400,135,11,,,,,,,,,,352.0,,,,,
401,135,11,,,,,,,,,,352.0,,,,,
402,132,11,,,,,,,,,,352.0,,,,,
403,132,11,,,,,,,,,,352.0,,,,,
404,131,11,,,,,,,,,,354.0,,,,,
405,131,11,,,,,,,,,,354.0,,,,,
406,131,11,,,,,,,,,,354.0,,,,,
407,131,11,,,,,,,,,,354.0,,,,,
408,131,11,,,,,,,,,,358.0,,,,,
409,131,11,,,,,,,,,,358.0,,,,,
410,132,11,,,,,,,,,,359.0,,,,,
411,133,11,,,,,,,,,,357.0,,,,,
412,133,13,,,,,,,,,,357.0,,,,,
413,133,13,,,,,,,,,,357.0,,,,,
414,133,13,,,,,,,,,,358.0,,,,,
415,133,13,,,,,,,,,,358.0,,,,,
416,133,13,,,,,,,,,,362.0,,,,,
417,133,13,,,,,,,,,,362.0,,,,,
418,133,13,,,,,,,,,,362.0,,,,,
419,133,13,,,,,,,,,,361.0,,,,,
420,128,13,,,,,,,,,,371.0,,,,,
421,128,13,,,,,,,,,,371.0,,,,,
422,128,13,,,,,,,,,,371.0,,,,,
423,129,13,,,,,,,,,,372.0,,,,,
424,129,13,,,,,,,,,,374.0,,,,,
425,129,13,,,,,,,,,,373.0,,,,,
426,128,15,,,,,,,,,,372.0,,,,,
427,128,15,,,,,,,,,,372.0,,,,,
428,127,15,,,,,,,,,,371.0,,,,,
429,127,15,,,,,,,,,,371.0,,,,,
430,128,15,,,,,,,,,,,371.0,,,,
431,128,15,,,,,,,,,,,371.0,,,,
432,130,15,,,,,,,,,,,370.0,,,,
433,130,15,,,,,,,,,,,370.0,,,,
434,129,15,,,,,,,,,,,370.0,,,,
435,129,15,,,,,,,,,,,370.0,,,,
436,130,15,,,,,,,,,,,367.0,,,,
437,130,15,,,,,,,,,,,367.0,,,,
438,130,15,,,,,,,,,,,367.0,,,,
439,130,15,,,,,,,,,,,367.0,,,,
440,131,15,,,,,,,,,,,371.0,,,,
441,134,13,,,,,,,,,,,371.0,,,,
442,134,13,,,,,,,,,,,371.0,,,,
443,134,13,,,,,,,,,,,370.0,,,,
444,135,13,,,,,,,,,,,370.0,,,,
445,135,13,,,,,,,,,,,370.0,,,,
446,135,13,,,,,,,,,,,370.0,,,,
447,136,11,,,,,,,,,,,370.0,,,,
448,136,11,,,,,,,,,,,370.0,,,,
449,136,11,,,,,,,,,,,370.0,,,,
450,136,11,,,,,,,,,,,373.0,,,,
451,136,11,,,,,,,,,,,373.0,,,,
452,133,11,,,,,,,,,,,378.0,,,,
453,133,11,,,,,,,,,,,378.0,,,,
454,133,11,,,,,,,,,,,378.0,,,,
455,133,11,,,,,,,,,,,378.0,,,,
456,134,11,,,,,,,,,,,381.0,,,,
457,134,11,,,,,,,,,,,381.0,,,,
458,134,11,,,,,,,,,,,382.0,,,,
459,134,11,,,,,,,,,,,382.0,,,,
460,132,8,,,,,,,,,,,390.0,,,,
461,132,10,,,,,,,,,,,387.0,,,,
462,134,10,,,,,,,,,,,386.0,,,,
463,133,10,,,,,,,,,,,386.0,,,,
464,133,10,,,,,,,,,,,388.0,,,,
465,132,10,,,,,,,,,,,389.0,,,,
466,133,10,,,,,,,,,,,391.0,,,,
467,133,10,,,,,,,,,,,390.0,,,,
468,130,10,,,,,,,,,,,394.0,,,,
469,130,10,,,,,,,,,,,395.0,,,,
470,130,10,,,,,,,,,,,395.0,,,,
471,130,10,,,,,,,,,,,395.0,,,,
472,133,10,,,,,,,,,,,396.0,,,,
473,133,10,,,,,,,,,,,396.0,,,,
474,133,10,,,,,,,,,,,397.0,,,,
475,133,10,,,,,,,,,,,397.0,,,,
476,131,10,,,,,,,,,,,401.0,,,,
477,127,10,,,,,,,,,,,406.0,,,,
478,128,10,,,,,,,,,,,408.0,,,,
479,128,10,,,,,,,,,,,407.0,,,,
480,129,10,,,,,,,,,,,405.0,,,,
481,129,10,,,,,,,,,,,405.0,,,,
482,129,10,,,,,,,,,,,405.0,,,,
483,130,10,,,,,,,,,,,405.0,,,,
484,131,10,,,,,,,,,,,405.0,,,,
485,131,10,,,,,,,,,,,405.0,,,,
486,132,10,,,,,,,,,,,405.0,,,,
487,132,10,,,,,,,,,,,405.0,,,,
488,131,10,,,,,,,,,,,410.0,,,,
489,131,10,,,,,,,,,,,410.0,,,,
490,134,10,,,,,,,,,,,412.0,,,,
491,134,10,,,,,,,,,,,412.0,,,,
492,135,10,,,,,,,,,,,412.0,,,,
493,135,10,,,,,,,,,,,412.0,,,,
494,136,10,,,,,,,,,,,411.0,,,,
495,136,10,,,,,,,,,,,411.0,,,,
496,136,10,,,,,,,,,,,413.0,,,,
497,136,10,,,,,,,,,,,413.0,,,,
498,137,8,,,,,,,,,,,416.0,,,,
499,137,8,,,,,,,,,,,416.0,,,,
500,138,8,,,,,,,,,,,416.0,,,,
501,140,8,,,,,,,,,,,413.0,,,,
502,139,8,,,,,,,,,,,416.0,,,,
503,139,8,,,,,,,,,,,416.0,,,,
504,140,8,,,,,,,,,,,417.0,,,,
505,142,8,,,,,,,,,,,417.0,,,,
506,143,8,,,,,,,,,,,417.0,,,,
507,143,8,,,,,,,,,,,416.0,,,,
508,143,8,,,,,,,,,,,417.0,,,,
509,143,8,,,,,,,,,,,417.0,,,,
510,145,8,,,,,,,,,,,418.0,,,,
511,144,8,,,,,,,,,,,420.0,,,,
512,145,8,,,,,,,,,,,419.0,,,,
513,147,8,,,,,,,,,,,419.0,,,,
514,147,8,,,,,,,,,,,420.0,,,,
515,148,8,,,,,,,,,,,420.0,,,,
516,148,8,,,,,,,,,,,420.0,,,,
517,148,8,,,,,,,,,,,420.0,,,,
518,149,8,,,,,,,,,,,420.0,,,,
519,149,8,,,,,,,,,,,420.0,,,,
520,146,8,,,,,,,,,,,426.0,,,,
521,146,8,,,,,,,,,,,426.0,,,,
522,148,8,,,,,,,,,,,428.0,,,,
523,148,8,,,,,,,,,,,428.0,,,,
524,148,8,,,,,,,,,,,428.0,,,,
525,149,8,,,,,,,,,,,428.0,,,,
526,150,8,,,,,,,,,,,429.0,,,,
527,150,8,,,,,,,,,,,429.0,,,,
528,150,8,,,,,,,,,,,431.0,,,,
529,150,8,,,,,,,,,,,431.0,,,,
530,150,8,,,,,,,,,,,432.0,,,,
531,147,8,,,,,,,,,,,437.0,,,,
532,148,8,,,,,,,,,,,437.0,,,,
533,147,8,,,,,,,,,,,437.0,,,,
534,145,8,,,,,,,,,,,440.0,,,,
535,145,8,,,,,,,,,,,440.0,,,,
536,145,8,,,,,,,,,,,443.0,,,,
537,145,10,,,,,,,,,,,441.0,,,,
538,145,10,,,,,,,,,,,441.0,,,,
539,145,10,,,,,,,,,,,441.0,,,,
540,145,10,,,,,,,,,,,454.0,,,,
541,145,10,,,,,,,,,,,454.0,,,,
542,145,10,,,,,,,,,,,454.0,,,,
543,146,10,,,,,,,,,,,453.0,,,,
544,143,13,,,,,,,,,,,456.0,,,,
545,143,13,,,,,,,,,,,456.0,,,,
546,142,13,,,,,,,,,,,460.0,,,,
547,142,13,,,,,,,,,,,460.0,,,,
548,142,13,,,,,,,,,,,461.0,,,,
549,142,13,,,,,,,,,,,461.0,,,,
550,142,13,,,,,,,,,,,462.0,,,,
551,143,15,,,,,,,,,,,458.0,,,,
552,141,15,,,,,,,,,,,468.0,,,,
553,141,15,,,,,,,,,,,468.0,,,,
554,142,15,,,,,,,,,,,466.0,,,,
555,142,15,,,,,,,,,,,466.0,,,,
556,143,15,,,,,,,,,,,468.0,,,,
557,143,15,,,,,,,,,,,468.0,,,,
558,144,15,,,,,,,,,,,468.0,,,,
559,144,15,,,,,,,,,,,468.0,,,,
560,141,15,,,,,,,,,,,482.0,,,,
561,141,15,,,,,,,,,,,482.0,,,,
562,141,15,,,,,,,,,,,481.0,,,,
563,141,15,,,,,,,,,,,481.0,,,,
564,142,15,,,,,,,,,,,481.0,,,,
565,142,15,,,,,,,,,,,482.0,,,,
566,142,15,,,,,,,,,,,482.0,,,,
567,143,15,,,,,,,,,,,482.0,,,,
568,144,15,,,,,,,,,,,482.0,,,,
569,144,15,,,,,,,,,,,482.0,,,,
570,145,12,,,,,,,,,,,494.0,,,,
571,145,12,,,,,,,,,,,494.0,,,,
572,145,12,,,,,,,,,,,493.0,,,,
573,145,12,,,,,,,,,,,493.0,,,,
574,145,12,,,,,,,,,,,493.0,,,,
575,145,12,,,,,,,,,,,493.0,,,,
576,144,14,,,,,,,,,,,498.0,,,,
577,144,14,,,,,,,,,,,498.0,,,,
578,144,14,,,,,,,,,,,498.0,,,,
579,144,14,,,,,,,,,,,497.0,,,,
580,143,14,,,,,,,,,,,501.0,,,,
581,143,14,,,,,,,,,,,500.0,,,,
