day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
151,32,6,,,,,,140.0,,,,,,,,,
152,32,6,,,,,,142.0,,,,,,,,,
153,35,6,,,,,,143.0,,,,,,,,,
154,36,6,,,,,,145.0,,,,,,,,,
155,36,6,,,,,,145.0,,,,,,,,,
156,35,6,,,,,,148.0,,,,,,,,,
157,35,6,,,,,,148.0,,,,,,,,,
158,35,6,,,,,,147.0,,,,,,,,,
159,33,6,,,,,,150.0,,,,,,,,,
160,35,6,,,,,,152.0,,,,,,,,,
161,35,6,,,,,,152.0,,,,,,,,,
162,35,6,,,,,,152.0,,,,,,,,,
163,36,6,,,,,,152.0,,,,,,,,,
164,37,6,,,,,,152.0,,,,,,,,,
165,40,6,,,,,,151.0,,,,,,,,,
166,40,6,,,,,,154.0,,,,,,,,,
167,39,6,,,,,,154.0,,,,,,,,,
168,38,9,,,,,,153.0,,,,,,,,,
169,39,9,,,,,,152.0,,,,,,,,,
170,40,9,,,,,,152.0,,,,,,,,,
171,40,9,,,,,,151.0,,,,,,,,,
172,37,9,,,,,,159.0,,,,,,,,,
173,37,9,,,,,,159.0,,,,,,,,,
174,38,9,,,,,,159.0,,,,,,,,,
175,39,9,,,,,,160.0,,,,,,,,,
176,42,9,,,,,,161.0,,,,,,,,,
177,42,9,,,,,,162.0,,,,,,,,,
178,44,9,,,,,,163.0,,,,,,,,,
179,45,9,,,,,,163.0,,,,,,,,,
180,46,9,,,,,,171.0,,,,,,,,,
181,50,9,,,,,,171.0,,,,,,,,,
182,50,9,,,,,,171.0,,,,,,,,,
183,51,6,,,,,,,177.0,,,,,,,,
184,50,6,,,,,,,179.0,,,,,,,,
185,50,9,,,,,,,175.0,,,,,,,,
186,51,9,,,,,,,175.0,,,,,,,,
187,49,7,3,,,,,,175.0,,,,,,,,
188,48,7,3,,,,,,176.0,,,,,,,,
189,48,7,3,,,,,,176.0,,,,,,,,
190,48,7,3,,,,,,176.0,,,,,,,,
191,48,7,3,,,,,,176.0,,,,,,,,
192,48,5,3,,,,,,181.0,,,,,,,,
193,48,5,3,,,,,,181.0,,,,,,,,
194,49,5,3,,,,,,181.0,,,,,,,,
195,48,5,3,,,,,,181.0,,,,,,,,
196,48,5,3,,,,,,183.0,,,,,,,,
197,49,5,3,,,,,,183.0,,,,,,,,
198,50,3,3,,,,,,187.0,,,,,,,,
199,49,3,,,,,,,193.0,,,,,,,,
200,52,3,,,,,,,196.0,,,,,,,,
201,54,3,,,,,,,196.0,,,,,,,,
202,54,7,,,,,,,198.0,,,,,,,,
203,54,7,,,,,,,198.0,,,,,,,,
204,55,7,,,,,,,199.0,,,,,,,,
205,54,5,3,,,,,,199.0,,,,,,,,
206,54,5,3,,,,,,200.0,,,,,,,,
207,56,5,3,,,,,,200.0,,,,,,,,
208,58,3,3,,,,,,206.0,,,,,,,,
209,58,3,3,,,,,,206.0,,,,,,,,
210,61,3,3,,,,,,208.0,,,,,,,,
211,62,3,3,,,,,,208.0,,,,,,,,
212,62,3,3,,,,,,206.0,,,,,,,,
213,62,3,3,,,,,,206.0,,,,,,,,
214,61,5,3,,,,,,206.0,,,,,,,,
215,61,5,3,,,,,,207.0,,,,,,,,
216,62,5,4,,,,,,207.0,,,,,,,,
217,62,5,4,,,,,,207.0,,,,,,,,
218,64,5,4,,,,,,205.0,,,,,,,,
219,64,5,4,,,,,,205.0,,,,,,,,
220,60,5,4,,,,,,,213.0,,,,,,,
221,61,5,4,,,,,,,211.0,,,,,,,
222,51,8,4,,,,,,,217.0,,,,,,,
223,52,8,4,,,,,,,217.0,,,,,,,
224,53,8,4,,,,,,,218.0,,,,,,,
225,53,8,4,,,,,,,219.0,,,,,,,
226,52,8,4,,,,,,,219.0,,,,,,,
227,53,8,4,,,,,,,219.0,,,,,,,
228,56,8,4,,,,,,,221.0,,,,,,,
229,56,8,4,,,,,,,221.0,,,,,,,
230,54,8,4,,,,,,,226.0,,,,,,,
231,54,8,4,,,,,,,227.0,,,,,,,
232,54,8,4,,,,,,,227.0,,,,,,,
233,54,8,4,,,,,,,226.0,,,,,,,
234,55,8,4,,,,,,,228.0,,,,,,,
235,55,8,4,,,,,,,228.0,,,,,,,
236,55,6,4,,,,,,,232.0,,,,,,,
237,54,6,4,,,,,,,231.0,,,,,,,
238,55,6,4,,,,,,,233.0,,,,,,,
239,54,6,4,,,,,,,233.0,,,,,,,
240,54,6,4,,,,,,,234.0,,,,,,,
241,54,6,4,,,,,,,234.0,,,,,,,
242,53,6,4,,,,,,,235.0,,,,,,,
243,53,6,4,,,,,,,234.0,,,,,,,
244,52,6,4,,,,,,,233.0,,,,,,,
245,53,6,4,,,,,,,233.0,,,,,,,
246,54,6,4,,,,,,,233.0,,,,,,,
247,53,6,4,,,,,,,233.0,,,,,,,
248,55,6,4,,,,,,,236.0,,,,,,,
249,57,6,4,,,,,,,236.0,,,,,,,
250,58,6,4,,,,,,,237.0,,,,,,,
251,58,6,4,,,,,,,237.0,,,,,,,
252,59,6,4,,,,,,,237.0,,,,,,,
253,59,6,4,,,,,,,236.0,,,,,,,
254,62,6,4,,,,,,,237.0,,,,,,,
255,60,6,4,,,,,,,240.0,,,,,,,
256,60,6,4,,,,,,,240.0,,,,,,,
257,60,6,4,,,,,,,240.0,,,,,,,
258,61,6,4,,,,,,,240.0,,,,,,,
259,58,6,4,,,,,,,244.0,,,,,,,
260,58,6,4,,,,,,,247.0,,,,,,,
261,64,6,4,,,,,,,241.0,,,,,,,
262,61,6,4,,,,,,,247.0,,,,,,,
263,61,6,4,,,,,,,248.0,,,,,,,
264,61,6,4,,,,,,,248.0,,,,,,,
265,63,6,4,,,,,,,246.0,,,,,,,
266,63,9,,,,,,,,245.0,,,,,,,
267,64,9,,,,,,,,246.0,,,,,,,
268,61,9,,,,,,,,250.0,,,,,,,
269,60,9,,,,,,,,250.0,,,,,,,
270,62,9,,,,,,,,,251.0,,,,,,
271,62,9,,,,,,,,,251.0,,,,,,
272,62,9,,,,,,,,,253.0,,,,,,
273,63,9,,,,,,,,,253.0,,,,,,
274,64,9,,,,,,,,,254.0,,,,,,
275,64,9,,,,,,,,,254.0,,,,,,
276,65,9,,,,,,,,,256.0,,,,,,
277,66,9,,,,,,,,,256.0,,,,,,
278,68,9,,,,,,,,,255.0,,,,,,
279,66,14,,,,,,,,,254.0,,,,,,
280,67,14,,,,,,,,,255.0,,,,,,
281,67,14,,,,,,,,,255.0,,,,,,
282,69,14,,,,,,,,,254.0,,,,,,
283,69,14,,,,,,,,,253.0,,,,,,
284,70,14,,,,,,,,,255.0,,,,,,
285,67,14,,,,,,,,,259.0,,,,,,
286,68,14,,,,,,,,,258.0,,,,,,
287,70,14,,,,,,,,,256.0,,,,,,
288,71,9,,,,,,,,,264.0,,,,,,
289,70,9,,,,,,,,,264.0,,,,,,
290,71,9,,,,,,,,,264.0,,,,,,
291,71,9,,,,,,,,,263.0,,,,,,
292,73,9,,,,,,,,,263.0,,,,,,
293,74,9,,,,,,,,,263.0,,,,,,
294,74,9,,,,,,,,,265.0,,,,,,
295,74,9,,,,,,,,,265.0,,,,,,
296,73,9,,,,,,,,,265.0,,,,,,
297,73,9,,,,,,,,,266.0,,,,,,
298,73,9,,,,,,,,,266.0,,,,,,
299,75,9,,,,,,,,,264.0,,,,,,
300,78,9,,,,,,,,,264.0,,,,,,
301,78,9,,,,,,,,,263.0,,,,,,
302,78,9,,,,,,,,,264.0,,,,,,
303,78,9,,,,,,,,,264.0,,,,,,
304,74,9,,,,,,,,,269.0,,,,,,
305,75,9,,,,,,,,,271.0,,,,,,
306,79,9,,,,,,,,,272.0,,,,,,
307,82,9,,,,,,,,,271.0,,,,,,
308,84,9,,,,,,,,,271.0,,,,,,
309,84,9,,,,,,,,,271.0,,,,,,
310,82,9,,,,,,,,,275.0,,,,,,
311,81,9,,,,,,,,,274.0,,,,,,
312,81,9,,,,,,,,,274.0,,,,,,
313,79,9,,,,,,,,,274.0,,,,,,
314,81,9,,,,,,,,,274.0,,,,,,
315,81,9,,,,,,,,,275.0,,,,,,
316,80,9,,,,,,,,,275.0,,,,,,
317,80,9,,,,,,,,,274.0,,,,,,
318,78,9,,,,,,,,,274.0,,,,,,
319,79,9,,,,,,,,,274.0,,,,,,
320,79,9,,,,,,,,,280.0,,,,,,
321,79,9,,,,,,,,,280.0,,,,,,
322,78,9,,,,,,,,,,281.0,,,,,
323,78,9,,,,,,,,,,281.0,,,,,
324,76,9,,,,,,,,,,286.0,,,,,
325,76,9,,,,,,,,,,285.0,,,,,
326,76,9,,,,,,,,,,286.0,,,,,
327,76,9,,,,,,,,,,286.0,,,,,
328,77,9,,,,,,,,,,287.0,,,,,
329,78,9,,,,,,,,,,287.0,,,,,
330,75,9,,,,,,,,,,291.0,,,,,
331,75,9,,,,,,,,,,291.0,,,,,
332,75,9,,,,,,,,,,292.0,,,,,
333,76,9,,,,,,,,,,291.0,,,,,
334,79,9,,,,,,,,,,290.0,,,,,
335,79,9,,,,,,,,,,291.0,,,,,
336,81,9,,,,,,,,,,291.0,,,,,
337,81,9,,,,,,,,,,291.0,,,,,
338,81,9,,,,,,,,,,292.0,,,,,
339,80,3,,,,,,,,,,301.0,,,,,
340,80,3,,,,,,,,,,301.0,,,,,
341,81,3,,,,,,,,,,301.0,,,,,
342,83,5,,,,,,,,,,298.0,,,,,
343,83,5,,,,,,,,,,298.0,,,,,
344,85,5,,,,,,,,,,299.0,,,,,
345,85,5,,,,,,,,,,300.0,,,,,
346,84,5,,,,,,,,,,302.0,,,,,
347,84,5,,,,,,,,,,303.0,,,,,
348,83,5,,,,,,,,,,305.0,,,,,
349,84,5,,,,,,,,,,304.0,,,,,
350,83,5,,,,,,,,,,303.0,,,,,
351,82,5,,,,,,,,,,304.0,,,,,
352,82,5,,,,,,,,,,,306.0,,,,
353,82,5,,,,,,,,,,,306.0,,,,
354,85,5,,,,,,,,,,,306.0,,,,
355,85,5,,,,,,,,,,,305.0,,,,
356,85,5,,,,,,,,,,,305.0,,,,
357,85,5,,,,,,,,,,,306.0,,,,
358,87,5,,,,,,,,,,,307.0,,,,
359,87,5,,,,,,,,,,,308.0,,,,
360,88,5,,,,,,,,,,,312.0,,,,
361,88,5,,,,,,,,,,,313.0,,,,
362,89,5,,,,,,,,,,,314.0,,,,
363,89,5,,,,,,,,,,,313.0,,,,
364,89,5,,,,,,,,,,,313.0,,,,
365,89,5,,,,,,,,,,,312.0,,,,
366,89,7,,,,,,,,,,,311.0,,,,
367,88,7,,,,,,,,,,,311.0,,,,
368,91,5,,,,,,,,,,,310.0,,,,
369,91,5,,,,,,,,,,,309.0,,,,
370,91,5,,,,,,,,,,,309.0,,,,
371,91,5,,,,,,,,,,,308.0,,,,
372,91,5,,,,,,,,,,,308.0,,,,
373,91,5,,,,,,,,,,,307.0,,,,
374,91,5,,,,,,,,,,,307.0,,,,
375,88,7,,,,,,,,,,,310.0,,,,
376,88,7,,,,,,,,,,,310.0,,,,
377,87,7,,,,,,,,,,,310.0,,,,
378,84,7,,,,,,,,,,,313.0,,,,
379,84,7,,,,,,,,,,,313.0,,,,
380,84,7,,,,,,,,,,,315.0,,,,
381,84,7,,,,,,,,,,,315.0,,,,
382,84,7,,,,,,,,,,,315.0,,,,
383,84,7,,,,,,,,,,,315.0,,,,
384,84,5,,,,,,,,,,,318.0,,,,
385,85,7,,,,,,,,,,,314.0,,,,
386,84,7,,,,,,,,,,,314.0,,,,
387,84,7,,,,,,,,,,,314.0,,,,
388,83,7,,,,,,,,,,,317.0,,,,
389,83,7,,,,,,,,,,,317.0,,,,
390,83,7,,,,,,,,,,,317.0,,,,
391,83,7,,,,,,,,,,,317.0,,,,
392,83,7,,,,,,,,,,,320.0,,,,
393,83,7,,,,,,,,,,,320.0,,,,
394,85,7,,,,,,,,,,,319.0,,,,
395,85,7,,,,,,,,,,,320.0,,,,
396,86,7,,,,,,,,,,,319.0,,,,
397,86,7,,,,,,,,,,,319.0,,,,
398,87,7,,,,,,,,,,,319.0,,,,
399,87,7,,,,,,,,,,,318.0,,,,
400,88,7,,,,,,,,,,,319.0,,,,
401,87,7,,,,,,,,,,,319.0,,,,
402,87,7,,,,,,,,,,,319.0,,,,
403,87,7,,,,,,,,,,,319.0,,,,
404,87,7,,,,,,,,,,,321.0,,,,
405,87,7,,,,,,,,,,,321.0,,,,
406,87,7,,,,,,,,,,,321.0,,,,
407,87,7,,,,,,,,,,,320.0,,,,
408,87,7,,,,,,,,,,,324.0,,,,
409,90,7,,,,,,,,,,,320.0,,,,
410,90,7,,,,,,,,,,,321.0,,,,
411,89,7,,,,,,,,,,,321.0,,,,
412,89,9,,,,,,,,,,,321.0,,,,
413,89,9,,,,,,,,,,,321.0,,,,
414,89,9,,,,,,,,,,,322.0,,,,
415,89,9,,,,,,,,,,,321.0,,,,
416,89,9,,,,,,,,,,,324.0,,,,
417,89,9,,,,,,,,,,,324.0,,,,
418,89,9,,,,,,,,,,,324.0,,,,
419,89,9,,,,,,,,,,323.0,,,,,
420,88,9,,,,,,,,,,329.0,,,,,
421,88,9,,,,,,,,,,329.0,,,,,
422,88,9,,,,,,,,,,329.0,,,,,
423,89,9,,,,,,,,,,330.0,,,,,
424,90,9,,,,,,,,,,331.0,,,,,
425,90,9,,,,,,,,,,331.0,,,,,
426,90,9,,,,,,,,,,332.0,,,,,
427,90,9,,,,,,,,,,332.0,,,,,
428,90,9,,,,,,,,,,331.0,,,,,
429,89,9,,,,,,,,,,330.0,,,,,
430,90,9,,,,,,,,,,331.0,,,,,
431,90,9,,,,,,,,,,331.0,,,,,
432,93,9,,,,,,,,,,331.0,,,,,
433,93,9,,,,,,,,,,331.0,,,,,
434,94,9,,,,,,,,,,329.0,,,,,
435,94,9,,,,,,,,,,329.0,,,,,
436,94,9,,,,,,,,,,329.0,,,,,
437,94,9,,,,,,,,,,329.0,,,,,
438,95,9,,,,,,,,,,329.0,,,,,
439,95,9,,,,,,,,,,328.0,,,,,
440,95,9,,,,,,,,,,333.0,,,,,
441,97,9,,,,,,,,,,333.0,,,,,
442,97,9,,,,,,,,,,333.0,,,,,
443,97,8,,,,,,,,,,333.0,,,,,
444,98,8,,,,,,,,,,333.0,,,,,
445,97,8,,,,,,,,,,333.0,,,,,
446,97,8,,,,,,,,,,333.0,,,,,
447,96,8,,,,,,,,,,333.0,,,,,
448,96,8,,,,,,,,,,333.0,,,,,
449,96,8,,,,,,,,,,333.0,,,,,
450,95,6,,,,,,,,,,338.0,,,,,
451,95,6,,,,,,,,,,337.0,,,,,
452,93,6,,,,,,,,,,341.0,,,,,
453,93,6,,,,,,,,,,341.0,,,,,
454,93,6,,,,,,,,,,341.0,,,,,
455,93,6,,,,,,,,,,341.0,,,,,
456,94,6,,,,,,,,,,344.0,,,,,
457,94,6,,,,,,,,,,344.0,,,,,
458,94,6,,,,,,,,,,345.0,,,,,
459,94,6,,,,,,,,,,345.0,,,,,
460,94,6,,,,,,,,,,348.0,,,,,
461,93,6,,,,,,,,,,348.0,,,,,
462,93,6,,,,,,,,,,350.0,,,,,
463,92,6,,,,,,,,,,350.0,,,,,
464,92,6,,,,,,,,,,352.0,,,,,
465,92,6,,,,,,,,,,353.0,,,,,
466,93,6,,,,,,,,,,355.0,,,,,
467,93,6,,,,,,,,,354.0,,,,,,
468,91,9,,,,,,,,,353.0,,,,,,
469,92,9,,,,,,,,,352.0,,,,,,
470,92,9,,,,,,,,,352.0,,,,,,
471,92,9,,,,,,,,,351.0,,,,,,
472,94,9,,,,,,,,,353.0,,,,,,
473,94,9,,,,,,,,,353.0,,,,,,
474,95,9,,,,,,,,,353.0,,,,,,
475,95,9,,,,,,,,,353.0,,,,,,
476,89,9,,,,,,,,,360.0,,,,,,
477,89,9,,,,,,,,,362.0,,,,,,
478,90,9,,,,,,,,,364.0,,,,,,
479,90,9,,,,,,,,,364.0,,,,,,
480,90,9,,,,,,,,,364.0,,,,,,
481,90,9,,,,,,,,,364.0,,,,,,
482,91,9,,,,,,,,,364.0,,,,,,
483,92,9,,,,,,,,,364.0,,,,,,
484,93,9,,,,,,,,,364.0,,,,,,
485,93,9,,,,,,,,,364.0,,,,,,
486,95,9,,,,,,,,,362.0,,,,,,
487,95,9,,,,,,,,,361.0,,,,,,
488,93,9,,,,,,,,,366.0,,,,,,
489,93,9,,,,,,,,,365.0,,,,,,
490,99,6,,,,,,,,,366.0,,,,,,
491,99,4,,,,,,,,,366.0,,,,,,
492,100,4,,,,,,,,,366.0,,,,,,
493,100,4,,,,,,,,,364.0,,,,,,
494,100,4,,,,,,,,,364.0,,,,,,
495,99,4,,,,,,,,,364.0,,,,,,
496,100,4,,,,,,,,,366.0,,,,,,
497,100,4,,,,,,,,,366.0,,,,,,
498,101,4,,,,,,,,,368.0,,,,,,
499,101,4,,,,,,,,,368.0,,,,,,
500,102,4,,,,,,,,,368.0,,,,,,
501,103,4,,,,,,,,,366.0,,,,,,
502,101,4,,,,,,,,,370.0,,,,,,
503,101,4,,,,,,,,,369.0,,,,,,
504,101,6,,,,,,,,,368.0,,,,,,
505,103,6,,,,,,,,,368.0,,,,,,
506,104,6,,,,,,,,,368.0,,,,,,
507,104,6,,,,,,,,,368.0,,,,,,
508,103,6,,,,,,,,,369.0,,,,,,
509,104,6,,,,,,,,,366.0,,,,,,
510,104,6,,,,,,,,,369.0,,,,,,
511,101,6,,,,,,,,,372.0,,,,,,
512,102,6,,,,,,,,,372.0,,,,,,
513,104,6,,,,,,,,,372.0,,,,,,
514,104,6,,,,,,,,,373.0,,,,,,
515,105,6,,,,,,,,,373.0,,,,,,
516,105,6,,,,,,,,,373.0,,,,,,
517,105,6,,,,,,,,,373.0,,,,,,
518,106,6,,,,,,,,,372.0,,,,,,
519,106,6,,,,,,,,,372.0,,,,,,
520,100,6,,,,,,,,,380.0,,,,,,
521,100,6,,,,,,,,,380.0,,,,,,
522,103,6,,,,,,,,,380.0,,,,,,
523,103,6,,,,,,,,,380.0,,,,,,
524,103,6,,,,,,,,,380.0,,,,,,
525,103,6,,,,,,,,,382.0,,,,,,
526,105,6,,,,,,,,,381.0,,,,,,
527,104,6,,,,,,,,,381.0,,,,,,
528,105,6,,,,,,,,,382.0,,,,,,
529,105,6,,,,,,,,,382.0,,,,,,
530,105,6,,,,,,,,,383.0,,,,,,
531,104,6,,,,,,,,,386.0,,,,,,
532,108,6,,,,,,,,,382.0,,,,,,
533,108,6,,,,,,,,,380.0,,,,,,
534,107,6,,,,,,,,,383.0,,,,,,
535,107,6,,,,,,,,,383.0,,,,,,
536,107,6,,,,,,,,,386.0,,,,,,
537,107,6,,,,,,,,,386.0,,,,,,
538,107,6,,,,,,,,,386.0,,,,,,
539,107,6,,,,,,,,,386.0,,,,,,
540,108,6,,,,,,,,,398.0,,,,,,
541,108,6,,,,,,,,,398.0,,,,,,
542,107,8,,,,,,,,,398.0,,,,,,
543,108,8,,,,,,,,,398.0,,,,,,
544,106,8,,,,,,,,,403.0,,,,,,
545,105,8,,,,,,,,,402.0,,,,,,
546,105,8,,,,,,,,,405.0,,,,,,
547,105,8,,,,,,,,,405.0,,,,,,
548,105,8,,,,,,,,,406.0,,,,,,
549,105,8,,,,,,,,,406.0,,,,,,
550,105,8,,,,,,,,,407.0,,,,,,
551,105,8,,,,,,,,,407.0,,,,,,
552,104,8,,,,,,,,,416.0,,,,,,
553,107,8,,,,,,,,,411.0,,,,,,
554,107,8,,,,,,,,,411.0,,,,,,
555,107,8,,,,,,,,,411.0,,,,,,
556,109,6,,,,,,,,,414.0,,,,,,
557,109,6,,,,,,,,,414.0,,,,,,
558,110,6,,,,,,,,,413.0,,,,,,
559,110,6,,,,,,,,,413.0,,,,,,
560,109,6,,,,,,,,,425.0,,,,,,
561,109,6,,,,,,,,,425.0,,,,,,
562,109,6,,,,,,,,,424.0,,,,,,
563,109,6,,,,,,,,,424.0,,,,,,
564,110,6,,,,,,,,,423.0,,,,,,
565,110,6,,,,,,,,,424.0,,,,,,
566,110,6,,,,,,,,,423.0,,,,,,
567,111,6,,,,,,,,,423.0,,,,,,
568,113,6,,,,,,,,,419.0,,,,,,
569,113,6,,,,,,,,,419.0,,,,,,
570,111,6,,,,,,,,,431.0,,,,,,
571,111,6,,,,,,,,,431.0,,,,,,
572,111,6,,,,,,,,,431.0,,,,,,
573,110,6,,,,,,,,,430.0,,,,,,
574,110,6,,,,,,,,,430.0,,,,,,
575,110,6,,,,,,,,,430.0,,,,,,
576,110,6,,,,,,,,,435.0,,,,,,
577,110,6,,,,,,,,,435.0,,,,,,
578,110,6,,,,,,,,,433.0,,,,,,
579,110,6,,,,,,,,,433.0,,,,,,
580,109,6,,,,,,,,,438.0,,,,,,
581,109,6,,,,,,,,,438.0,,,,,,
