day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
139,50,8,,,,,,165.0,,,,,,,,,,,
140,53,8,,,,,,167.0,,,,,,,,,,,
141,53,8,,,,,,167.0,,,,,,,,,,,
142,53,8,,,,,,168.0,,,,,,,,,,,
143,53,8,,,,,,168.0,,,,,,,,,,,
144,54,6,,,,,,171.0,,,,,,,,,,,
145,54,6,,,,,,171.0,,,,,,,,,,,
146,55,6,,,,,,172.0,,,,,,,,,,,
147,56,6,,,,,,173.0,,,,,,,,,,,
148,53,4,,,,,,183.0,,,,,,,,,,,
149,53,4,,,,,,182.0,,,,,,,,,,,
150,53,4,,,,,,182.0,,,,,,,,,,,
151,54,4,,,,,,182.0,,,,,,,,,,,
152,52,4,,,,,,,185.0,,,,,,,,,,
153,55,4,,,,,,,186.0,,,,,,,,,,
154,57,4,,,,,,,187.0,,,,,,,,,,
155,57,4,,,,,,,188.0,,,,,,,,,,
156,57,4,,,,,,,190.0,,,,,,,,,,
157,57,4,,,,,,,191.0,,,,,,,,,,
158,57,4,,,,,,,191.0,,,,,,,,,,
159,56,4,,,,,,,192.0,,,,,,,,,,
160,58,4,,,,,,,194.0,,,,,,,,,,
161,58,4,,,,,,,194.0,,,,,,,,,,
162,58,4,,,,,,,194.0,,,,,,,,,,
163,59,4,,,,,,,194.0,,,,,,,,,,
164,61,4,,,,,,,192.0,,,,,,,,,,
165,64,4,,,,,,,192.0,,,,,,,,,,
166,63,4,,,,,,,196.0,,,,,,,,,,
167,63,4,,,,,,,196.0,,,,,,,,,,
168,64,4,,,,,,,196.0,,,,,,,,,,
169,65,4,,,,,,,196.0,,,,,,,,,,
170,66,4,,,,,,,196.0,,,,,,,,,,
171,66,2,,,,,,,199.0,,,,,,,,,,
172,61,2,,,,,,,209.0,,,,,,,,,,
173,61,2,,,,,,,209.0,,,,,,,,,,
174,62,2,,,,,,,210.0,,,,,,,,,,
175,63,2,,,,,,,211.0,,,,,,,,,,
176,66,2,,,,,,,213.0,,,,,,,,,,
177,66,4,,,,,,,211.0,,,,,,,,,,
178,69,4,,,,,,,212.0,,,,,,,,,,
179,70,4,,,,,,,212.0,,,,,,,,,,
180,73,4,,,,,,,218.0,,,,,,,,,,
181,77,4,,,,,,,218.0,,,,,,,,,,
182,77,4,,,,,,,218.0,,,,,,,,,,
183,77,4,,,,,,,222.0,,,,,,,,,,
184,75,4,,,,,,,225.0,,,,,,,,,,
185,76,4,,,,,,,225.0,,,,,,,,,,
186,77,4,,,,,,,225.0,,,,,,,,,,
187,77,4,,,,,,,226.0,,,,,,,,,,
188,77,4,,,,,,,227.0,,,,,,,,,,
189,78,4,,,,,,,227.0,,,,,,,,,,
190,79,6,,,,,,,224.0,,,,,,,,,,
191,79,6,,,,,,,223.0,,,,,,,,,,
192,79,6,,,,,,,227.0,,,,,,,,,,
193,79,6,,,,,,,227.0,,,,,,,,,,
194,81,6,,,,,,,227.0,,,,,,,,,,
195,81,6,,,,,,,227.0,,,,,,,,,,
196,80,6,,,,,,,230.0,,,,,,,,,,
197,82,6,,,,,,,230.0,,,,,,,,,,
198,82,6,,,,,,,233.0,,,,,,,,,,
199,81,6,,,,,,,236.0,,,,,,,,,,
200,84,6,,,,,,,239.0,,,,,,,,,,
201,86,6,,,,,,,238.0,,,,,,,,,,
202,88,8,,,,,,,241.0,,,,,,,,,,
203,87,8,,,,,,,243.0,,,,,,,,,,
204,89,8,,,,,,,244.0,,,,,,,,,,
205,89,8,,,,,,,244.0,,,,,,,,,,
206,89,8,,,,,,,245.0,,,,,,,,,,
207,91,8,,,,,,,245.0,,,,,,,,,,
208,92,8,,,,,,,250.0,,,,,,,,,,
209,92,8,,,,,,,250.0,,,,,,,,,,
210,95,8,,,,,,,252.0,,,,,,,,,,
211,96,8,,,,,,,252.0,,,,,,,,,,
212,96,8,,,,,,,252.0,,,,,,,,,,
213,96,8,,,,,,,252.0,,,,,,,,,,
214,96,8,,,,,,,252.0,,,,,,,,,,
215,96,8,,,,,,,253.0,,,,,,,,,,
216,97,8,,,,,,,254.0,,,,,,,,,,
217,97,8,,,,,,,254.0,,,,,,,,,,
218,99,8,,,,,,,254.0,,,,,,,,,,
219,99,8,,,,,,,254.0,,,,,,,,,,
220,96,8,,,,,,,262.0,,,,,,,,,,
221,96,8,,,,,,,262.0,,,,,,,,,,
222,82,4,,,,,,,280.0,,,,,,,,,,
223,83,4,,,,,,,280.0,,,,,,,,,,
224,82,4,,,,,,,283.0,,,,,,,,,,
225,82,4,,,,,,,284.0,,,,,,,,,,
226,82,4,,,,,,,284.0,,,,,,,,,,
227,83,4,,,,,,,284.0,,,,,,,,,,
228,86,4,,,,,,,286.0,,,,,,,,,,
229,86,4,,,,,,,286.0,,,,,,,,,,
230,81,6,,,,,,,292.0,,,,,,,,,,
231,81,6,,,,,,,293.0,,,,,,,,,,
232,81,6,,,,,,,293.0,,,,,,,,,,
233,81,6,,,,,,,293.0,,,,,,,,,,
234,82,6,,,,,,,295.0,,,,,,,,,,
235,82,6,,,,,,,296.0,,,,,,,,,,
236,81,6,,,,,,,300.0,,,,,,,,,,
237,81,6,,,,,,,300.0,,,,,,,,,,
238,82,6,,,,,,,302.0,,,,,,,,,,
239,82,6,,,,,,,302.0,,,,,,,,,,
240,82,6,,,,,,,303.0,,,,,,,,,,
241,82,6,,,,,,,302.0,,,,,,,,,,
242,81,8,,,,,,,302.0,,,,,,,,,,
243,81,8,,,,,,,302.0,,,,,,,,,,
244,81,8,,,,,,,303.0,,,,,,,,,,
245,82,8,,,,,,,303.0,,,,,,,,,,
246,83,8,,,,,,,303.0,,,,,,,,,,
247,83,8,,,,,,,303.0,,,,,,,,,,
248,85,8,,,,,,,306.0,,,,,,,,,,
249,86,8,,,,,,,308.0,,,,,,,,,,
250,87,8,,,,,,,309.0,,,,,,,,,,
251,87,8,,,,,,,309.0,,,,,,,,,,
252,88,8,,,,,,,309.0,,,,,,,,,,
253,88,8,,,,,,,309.0,,,,,,,,,,
254,90,10,,,,,,,309.0,,,,,,,,,,
255,90,8,,,,,,,313.0,,,,,,,,,,
256,90,8,,,,,,,313.0,,,,,,,,,,
257,91,8,,,,,,,313.0,,,,,,,,,,
258,92,8,,,,,,,313.0,,,,,,,,,,
259,101,10,,,,,,,303.0,,,,,,,,,,
260,101,10,,,,,,,306.0,,,,,,,,,,
261,100,12,,,,,,,305.0,,,,,,,,,,
262,98,12,,,,,,,311.0,,,,,,,,,,
263,98,12,,,,,,,312.0,,,,,,,,,,
264,98,12,,,,,,,312.0,,,,,,,,,,
265,99,12,,,,,,,312.0,,,,,,,,,,
266,99,12,,,,,,,312.0,,,,,,,,,,
267,100,12,,,,,,,314.0,,,,,,,,,,
268,98,10,,,,,,,320.0,,,,,,,,,,
269,98,10,,,,,,,320.0,,,,,,,,,,
270,99,8,,,,,,,324.0,,,,,,,,,,
271,99,8,,,,,,,324.0,,,,,,,,,,
272,100,8,,,,,,,326.0,,,,,,,,,,
273,101,8,,,,,,,326.0,,,,,,,,,,
274,102,8,,,,,,,327.0,,,,,,,,,,
275,102,8,,,,,,,327.0,,,,,,,,,,
276,103,8,,,,,,,329.0,,,,,,,,,,
277,104,8,,,,,,,329.0,,,,,,,,,,
278,106,8,,,,,,,329.0,,,,,,,,,,
279,105,8,,,,,,,333.0,,,,,,,,,,
280,107,8,,,,,,,334.0,,,,,,,,,,
281,107,8,,,,,,,335.0,,,,,,,,,,
282,109,8,,,,,,,335.0,,,,,,,,,,
283,109,8,,,,,,,335.0,,,,,,,,,,
284,111,6,,,,,,,339.0,,,,,,,,,,
285,108,6,,,,,,,342.0,,,,,,,,,,
286,109,6,,,,,,,342.0,,,,,,,,,,
287,108,6,,,,,,,344.0,,,,,,,,,,
288,109,6,,,,,,,347.0,,,,,,,,,,
289,109,6,,,,,,,346.0,,,,,,,,,,
290,110,6,,,,,,,346.0,,,,,,,,,,
291,110,6,,,,,,,346.0,,,,,,,,,,
292,112,6,,,,,,,346.0,,,,,,,,,,
293,113,6,,,,,,,346.0,,,,,,,,,,
294,112,6,,,,,,,349.0,,,,,,,,,,
295,112,6,,,,,,,349.0,,,,,,,,,,
296,112,6,,,,,,,349.0,,,,,,,,,,
297,112,6,,,,,,,351.0,,,,,,,,,,
298,113,6,,,,,,,351.0,,,,,,,,,,
299,114,6,,,,,,,352.0,,,,,,,,,,
300,117,6,,,,,,,352.0,,,,,,,,,,
301,118,6,,,,,,,352.0,,,,,,,,,,
302,118,6,,,,,,,354.0,,,,,,,,,,
303,119,6,,,,,,,353.0,,,,,,,,,,
304,113,6,,,,,,,360.0,,,,,,,,,,
305,114,6,,,,,,,362.0,,,,,,,,,,
306,118,6,,,,,,,363.0,,,,,,,,,,
307,121,6,,,,,,,363.0,,,,,,,,,,
308,124,6,,,,,,,363.0,,,,,,,,,,
309,125,6,,,,,,,363.0,,,,,,,,,,
310,125,6,,,,,,,366.0,,,,,,,,,,
311,127,6,,,,,,,363.0,,,,,,,,,,
312,127,6,,,,,,,363.0,,,,,,,,,,
313,127,6,,,,,,,363.0,,,,,,,,,,
314,130,6,,,,,,,363.0,,,,,,,,,,
315,130,8,,,,,,,363.0,,,,,,,,,,
316,131,8,,,,,,,363.0,,,,,,,,,,
317,131,8,,,,,,,363.0,,,,,,,,,,
318,131,8,,,,,,,363.0,,,,,,,,,,
319,132,8,,,,,,,363.0,,,,,,,,,,
320,134,10,,,,,,,367.0,,,,,,,,,,
321,135,10,,,,,,,367.0,,,,,,,,,,
322,133,10,,,,,,,370.0,,,,,,,,,,
323,133,10,,,,,,,370.0,,,,,,,,,,
324,130,10,,,,,,,376.0,,,,,,,,,,
325,130,10,3,,,,,,372.0,,,,,,,,,,
326,130,10,3,,,,,,373.0,,,,,,,,,,
327,129,10,3,,,,,,374.0,,,,,,,,,,
328,132,10,3,,,,,,372.0,,,,,,,,,,
329,133,10,3,,,,,,372.0,,,,,,,,,,
330,130,10,3,,,,,,375.0,,,,,,,,,,
331,129,10,3,,,,,,375.0,,,,,,,,,,
332,130,10,3,,,,,,376.0,,,,,,,,,,
333,130,10,3,,,,,,377.0,,,,,,,,,,
334,133,10,3,,,,,,378.0,,,,,,,,,,
335,133,10,3,,,,,,379.0,,,,,,,,,,
336,135,10,3,,,,,,379.0,,,,,,,,,,
337,135,10,3,,,,,,378.0,,,,,,,,,,
338,135,10,3,,,,,,379.0,,,,,,,,,,
339,135,10,3,,,,,,381.0,,,,,,,,,,
340,135,10,3,,,,,,381.0,,,,,,,,,,
341,136,10,3,,,,,,381.0,,,,,,,,,,
342,138,10,3,,,,,,380.0,,,,,,,,,,
343,138,10,3,,,,,,380.0,,,,,,,,,,
344,137,10,3,,,,,,385.0,,,,,,,,,,
345,137,10,3,,,,,,386.0,,,,,,,,,,
346,137,10,3,,,,,,388.0,,,,,,,,,,
347,137,10,3,,,,,,389.0,,,,,,,,,,
348,137,10,3,,,,,,391.0,,,,,,,,,,
349,138,10,3,,,,,,391.0,,,,,,,,,,
350,138,10,3,,,,,,391.0,,,,,,,,,,
351,138,10,3,,,,,,392.0,,,,,,,,,,
352,139,10,,,,,,,397.0,,,,,,,,,,
353,139,10,,,,,,,397.0,,,,,,,,,,
354,142,10,,,,,,,397.0,,,,,,,,,,
355,142,10,,,,,,,397.0,,,,,,,,,,
356,142,10,,,,,,,397.0,,,,,,,,,,
357,144,10,,,,,,,395.0,,,,,,,,,,
358,146,10,,,,,,,396.0,,,,,,,,,,
359,146,10,,,,,,,397.0,,,,,,,,,,
360,146,10,,,,,,,401.0,,,,,,,,,,
361,145,12,,,,,,,401.0,,,,,,,,,,
362,145,12,,,,,,,402.0,,,,,,,,,,
363,145,12,,,,,,,402.0,,,,,,,,,,
364,145,12,,,,,,,403.0,,,,,,,,,,
365,145,12,,,,,,,403.0,,,,,,,,,,
366,145,14,,,,,,,403.0,,,,,,,,,,
367,145,14,,,,,,,403.0,,,,,,,,,,
368,147,14,,,,,,,402.0,,,,,,,,,,
369,147,14,,,,,,,402.0,,,,,,,,,,
370,147,14,,,,,,,402.0,,,,,,,,,,
371,147,14,,,,,,,402.0,,,,,,,,,,
372,147,14,,,,,,,402.0,,,,,,,,,,
373,147,14,,,,,,,402.0,,,,,,,,,,
374,147,14,,,,,,,402.0,,,,,,,,,,
375,143,15,,,,,,,406.0,,,,,,,,,,
376,143,15,,,,,,,407.0,,,,,,,,,,
377,143,15,,,,,,,407.0,,,,,,,,,,
378,140,15,,,,,,,,410.0,,,,,,,,,
379,140,15,,,,,,,,410.0,,,,,,,,,
380,141,15,,,,,,,,411.0,,,,,,,,,
381,141,15,,,,,,,,411.0,,,,,,,,,
382,141,15,,,,,,,,411.0,,,,,,,,,
383,141,15,,,,,,,,411.0,,,,,,,,,
384,140,15,,,,,,,,413.0,,,,,,,,,
385,141,15,,,,,,,,413.0,,,,,,,,,
386,141,15,,,,,,,,413.0,,,,,,,,,
387,141,15,,,,,,,,414.0,,,,,,,,,
388,142,15,,,,,,,,415.0,,,,,,,,,
389,142,15,,,,,,,,415.0,,,,,,,,,
390,142,15,,,,,,,,415.0,,,,,,,,,
391,142,15,,,,,,,,414.0,,,,,,,,,
392,141,15,,,,,,,,418.0,,,,,,,,,
393,141,15,,,,,,,,418.0,,,,,,,,,
394,143,15,,,,,,,,418.0,,,,,,,,,
395,143,15,,,,,,,,419.0,,,,,,,,,
396,144,15,,,,,,,,419.0,,,,,,,,,
397,144,15,,,,,,,,419.0,,,,,,,,,
398,145,15,,,,,,,,419.0,,,,,,,,,
399,145,15,,,,,,,,418.0,,,,,,,,,
400,146,15,,,,,,,,419.0,,,,,,,,,
401,146,15,,,,,,,,419.0,,,,,,,,,
402,146,15,,,,,,,,419.0,,,,,,,,,
403,146,15,,,,,,,,418.0,,,,,,,,,
404,146,15,,,,,,,,421.0,,,,,,,,,
405,146,15,,,,,,,,421.0,,,,,,,,,
406,146,15,,,,,,,,421.0,,,,,,,,,
407,146,15,,,,,,,,421.0,,,,,,,,,
408,146,15,,,,,,,,425.0,,,,,,,,,
409,146,15,,,,,,,,425.0,,,,,,,,,
410,147,15,,,,,,,,424.0,,,,,,,,,
411,147,15,,,,,,,,424.0,,,,,,,,,
412,148,15,,,,,,,,425.0,,,,,,,,,
413,148,15,,,,,,,,425.0,,,,,,,,,
414,147,17,,,,,,,,424.0,,,,,,,,,
415,147,17,,,,,,,,424.0,,,,,,,,,
416,147,17,,,,,,,,428.0,,,,,,,,,
417,147,17,,,,,,,,428.0,,,,,,,,,
418,147,17,,,,,,,,428.0,,,,,,,,,
419,147,17,,,,,,,,428.0,,,,,,,,,
420,147,15,,,,,,,,435.0,,,,,,,,,
421,147,15,,,,,,,,435.0,,,,,,,,,
422,147,15,,,,,,,,435.0,,,,,,,,,
423,148,15,,,,,,,,436.0,,,,,,,,,
424,149,15,,,,,,,,437.0,,,,,,,,,
425,149,15,,,,,,,,437.0,,,,,,,,,
426,149,15,,,,,,,,438.0,,,,,,,,,
427,149,15,,,,,,,,438.0,,,,,,,,,
428,149,15,,,,,,,,438.0,,,,,,,,,
429,149,15,,,,,,,,438.0,,,,,,,,,
430,150,15,,,,,,,,439.0,,,,,,,,,
431,150,15,,,,,,,,439.0,,,,,,,,,
432,153,15,,,,,,,,439.0,,,,,,,,,
433,153,15,,,,,,,,439.0,,,,,,,,,
434,153,15,,,,,,,,439.0,,,,,,,,,
435,153,15,,,,,,,,439.0,,,,,,,,,
436,158,15,,,,,,,,432.0,,,,,,,,,
437,158,15,,,,,,,,432.0,,,,,,,,,
438,158,15,,,,,,,,432.0,,,,,,,,,
439,158,15,,,,,,,,432.0,,,,,,,,,
440,158,15,,,,,,,,437.0,,,,,,,,,
441,160,15,,,,,,,,437.0,,,,,,,,,
442,160,15,,,,,,,,437.0,,,,,,,,,
443,160,15,,,,,,,,437.0,,,,,,,,,
444,161,15,,,,,,,,437.0,,,,,,,,,
445,161,15,,,,,,,,437.0,,,,,,,,,
446,161,15,,,,,,,,437.0,,,,,,,,,
447,161,15,,,,,,,,436.0,,,,,,,,,
448,161,15,,,,,,,,436.0,,,,,,,,,
449,161,15,,,,,,,,436.0,,,,,,,,,
450,160,15,,,,,,,,441.0,,,,,,,,,
451,160,15,,,,,,,,441.0,,,,,,,,,
452,159,15,,,,,,,,444.0,,,,,,,,,
453,159,15,,,,,,,,444.0,,,,,,,,,
454,159,15,,,,,,,,444.0,,,,,,,,,
455,159,15,,,,,,,,444.0,,,,,,,,,
456,160,15,,,,,,,,447.0,,,,,,,,,
457,160,15,,,,,,,,447.0,,,,,,,,,
458,160,15,,,,,,,,448.0,,,,,,,,,
459,160,15,,,,,,,,448.0,,,,,,,,,
460,159,15,,,,,,,,452.0,,,,,,,,,
461,159,15,,,,,,,,452.0,,,,,,,,,
462,159,15,,,,,,,,453.0,,,,,,,,,
463,159,15,,,,,,,,453.0,,,,,,,,,
464,156,15,,,,,,,,457.0,,,,,,,,,
465,156,15,,,,,,,,458.0,,,,,,,,,
466,157,15,,,,,,,,460.0,,,,,,,,,
467,157,15,,,,,,,,460.0,,,,,,,,,
468,155,15,,,,,,,,463.0,,,,,,,,,
469,155,15,,,,,,,,464.0,,,,,,,,,
470,155,15,,,,,,,,464.0,,,,,,,,,
471,155,15,,,,,,,,464.0,,,,,,,,,
472,157,15,,,,,,,,466.0,,,,,,,,,
473,157,15,3,,,,,,,462.0,,,,,,,,,
474,158,15,3,,,,,,,463.0,,,,,,,,,
475,157,15,3,,,,,,,463.0,,,,,,,,,
476,149,13,3,,,,,,,475.0,,,,,,,,,
477,147,13,3,,,,,,,478.0,,,,,,,,,
478,148,13,3,,,,,,,480.0,,,,,,,,,
479,148,13,3,,,,,,,480.0,,,,,,,,,
480,148,13,3,,,,,,,480.0,,,,,,,,,
481,148,13,3,,,,,,,480.0,,,,,,,,,
482,149,13,3,,,,,,,479.0,,,,,,,,,
483,150,13,3,,,,,,,479.0,,,,,,,,,
484,151,13,3,,,,,,,478.0,,,,,,,,,
485,151,13,3,,,,,,,478.0,,,,,,,,,
486,152,13,3,,,,,,,478.0,,,,,,,,,
487,152,13,3,,,,,,,478.0,,,,,,,,,
488,151,13,3,,,,,,,483.0,,,,,,,,,
489,151,13,3,,,,,,,483.0,,,,,,,,,
490,155,13,3,,,,,,,484.0,,,,,,,,,
491,155,13,3,,,,,,,484.0,,,,,,,,,
492,156,13,3,,,,,,,484.0,,,,,,,,,
493,156,13,3,,,,,,,484.0,,,,,,,,,
494,157,13,3,,,,,,,484.0,,,,,,,,,
495,157,13,3,,,,,,,484.0,,,,,,,,,
496,158,13,3,,,,,,,486.0,,,,,,,,,
497,158,13,3,,,,,,,486.0,,,,,,,,,
498,159,13,3,,,,,,,488.0,,,,,,,,,
499,159,13,3,,,,,,,488.0,,,,,,,,,
500,160,13,3,,,,,,,487.0,,,,,,,,,
501,160,13,3,,,,,,,486.0,,,,,,,,,
502,160,13,3,,,,,,,488.0,,,,,,,,,
503,160,13,3,,,,,,,488.0,,,,,,,,,
504,161,13,3,,,,,,,489.0,,,,,,,,,
505,163,13,3,,,,,,,489.0,,,,,,,,,
506,164,13,3,,,,,,,489.0,,,,,,,,,
507,164,13,3,,,,,,,489.0,,,,,,,,,
508,164,13,3,,,,,,,490.0,,,,,,,,,
509,164,13,3,,,,,,,490.0,,,,,,,,,
510,164,13,3,,,,,,,492.0,,,,,,,,,
511,163,13,3,,,,,,,494.0,,,,,,,,,
512,164,13,3,,,,,,,494.0,,,,,,,,,
513,166,13,3,,,,,,,494.0,,,,,,,,,
514,166,13,3,,,,,,,494.0,,,,,,,,,
515,167,13,3,,,,,,,494.0,,,,,,,,,
516,167,13,3,,,,,,,494.0,,,,,,,,,
517,167,13,3,,,,,,,494.0,,,,,,,,,
518,168,13,3,,,,,,,494.0,,,,,,,,,
519,168,13,3,,,,,,,494.0,,,,,,,,,
520,165,13,3,,,,,,,500.0,,,,,,,,,
521,164,13,3,,,,,,,500.0,,,,,,,,,
522,166,13,3,,,,,,,502.0,,,,,,,,,
523,166,13,3,,,,,,,502.0,,,,,,,,,
524,166,13,3,,,,,,,502.0,,,,,,,,,
525,167,13,3,,,,,,,503.0,,,,,,,,,
526,168,13,3,,,,,,,504.0,,,,,,,,,
527,168,13,3,,,,,,,504.0,,,,,,,,,
528,169,13,3,,,,,,,505.0,,,,,,,,,
529,169,13,3,,,,,,,505.0,,,,,,,,,
530,169,13,3,,,,,,,505.0,,,,,,,,,
531,166,13,3,,,,,,,509.0,,,,,,,,,
532,167,13,3,,,,,,,509.0,,,,,,,,,
533,167,13,3,,,,,,,509.0,,,,,,,,,
534,167,13,3,,,,,,,511.0,,,,,,,,,
535,167,13,3,,,,,,,511.0,,,,,,,,,
536,167,13,3,,,,,,,514.0,,,,,,,,,
