day_counter,0,1,2,3,4,5,6,7,8,9
211,102,8,3,,,,,,221.0,
212,102,8,3,,,,,,221.0,
213,102,8,3,,,,,,220.0,
214,102,8,3,,,,,,221.0,
215,102,8,3,,,,,,222.0,
216,103,8,3,,,,,,223.0,
217,103,8,3,,,,,,223.0,
218,105,8,3,,,,,,223.0,
219,105,8,3,,,,,,223.0,
220,102,10,3,,,,,,229.0,
221,102,10,3,,,,,,229.0,
222,83,4,,,,,,,257.0,
223,86,4,,,,,,254.0,,
224,87,4,,,,,,256.0,,
225,86,4,,,,,,,257.0,
226,86,4,,,,,,,257.0,
227,87,4,,,,,,,257.0,
228,90,4,,,,,,,259.0,
229,90,8,3,,,,,,251.0,
230,88,6,3,,,,,,259.0,
231,88,6,3,,,,,,260.0,
232,88,6,3,,,,,,260.0,
233,88,6,3,,,,,,260.0,
234,89,6,3,,,,,,262.0,
235,89,6,3,,,,,,263.0,
236,87,6,3,,,,,,268.0,
237,87,6,3,,,,,,268.0,
238,104,10,6,,,,,,246.0,
239,104,10,6,,,,,,245.0,
240,104,10,6,,,,,,246.0,
241,104,10,6,,,,,,246.0,
242,104,10,6,,,,,,247.0,
243,104,10,6,,,,,,247.0,
244,103,10,6,,,,,,249.0,
245,104,10,6,,,,,,249.0,
246,105,10,6,,,,,,249.0,
247,105,10,6,,,,,,249.0,
248,107,10,6,,,,,,252.0,
249,108,10,6,,,,,,253.0,
250,109,12,6,,,,,,251.0,
251,109,12,6,,,,,,250.0,
252,110,12,6,,,,,,250.0,
253,110,12,6,,,,,,250.0,
254,113,12,6,,,,,,251.0,
255,110,14,6,,,,,,254.0,
256,110,14,6,,,,,,253.0,
257,111,14,6,,,,,,253.0,
258,112,14,6,,,,,,253.0,
259,111,12,3,,,,,,261.0,
260,113,12,3,,,,,,261.0,
261,113,12,3,,,,,,262.0,
262,110,12,3,,,,,,269.0,
263,111,12,3,,,,,,270.0,
264,111,12,3,,,,,,270.0,
265,112,12,3,,,,,,270.0,
266,112,15,3,,,,,,266.0,
267,113,15,3,,,,,,268.0,
268,112,15,3,,,,,,271.0,
269,112,15,3,,,,,,271.0,
270,114,15,3,,,,,,271.0,
271,114,15,3,,,,,,271.0,
272,115,15,3,,,,,,273.0,
273,117,15,3,,,,,,271.0,
274,118,15,3,,,,,,271.0,
275,118,15,3,,,,,,271.0,
276,119,15,3,,,,,,273.0,
277,120,15,3,,,,,,274.0,
278,122,15,3,,,,,,274.0,
279,121,15,3,,,,,,276.0,
280,122,15,3,,,,,,278.0,
281,122,15,3,,,,,,279.0,
282,124,15,3,,,,,,279.0,
283,124,15,3,,,,,,279.0,
284,124,15,3,,,,,,283.0,
285,119,15,3,,,,,,289.0,
286,120,15,3,,,,,,289.0,
287,120,15,3,,,,,,291.0,
288,121,15,3,,,,,,293.0,
289,121,15,3,,,,,,293.0,
290,122,15,3,,,,,,293.0,
291,123,15,3,,,,,,291.0,
292,125,15,3,,,,,,291.0,
293,126,15,3,,,,,,291.0,
294,125,17,3,,,,,,292.0,
295,127,17,3,,,,,,289.0,
296,127,17,3,,,,,,289.0,
297,124,17,3,,,,,,293.0,
298,127,17,3,,,,,,290.0,
299,129,17,3,,,,,,289.0,
300,132,17,3,,,,,,289.0,
301,133,17,3,,,,,,289.0,
302,133,17,3,,,,,,291.0,
303,134,17,3,,,,,,291.0,
304,131,17,3,,,,,,296.0,
305,133,17,3,,,,,,296.0,
306,137,17,3,,,,,,297.0,
307,140,17,3,,,,,,297.0,
308,143,17,3,,,,,,297.0,
309,144,17,3,,,,,,297.0,
310,142,17,3,,,,,,302.0,
311,143,17,3,,,,,,300.0,
312,143,17,3,,,,,,300.0,
313,145,17,3,,,,,,297.0,
314,148,17,3,,,,,,297.0,
315,149,17,3,,,,,,298.0,
316,150,17,3,,,,,,298.0,
317,151,17,3,,,,,,296.0,
318,151,17,3,,,,,,296.0,
319,153,17,3,,,,,,294.0,
320,155,17,3,,,,,,300.0,
321,157,19,3,,,,,,296.0,
322,156,19,3,,,,,,298.0,
323,156,19,3,,,,,,298.0,
324,154,19,3,,,,,,303.0,
325,154,19,3,,,,,,303.0,
326,158,21,3,,,,,,296.0,
327,157,23,3,,,,,,296.0,
328,158,23,3,,,,,,297.0,
329,159,23,3,,,,,,297.0,
330,157,21,3,,,,,,302.0,
331,157,21,3,,,,,,302.0,
332,158,21,3,,,,,,303.0,
333,158,21,3,,,,,,304.0,
334,164,21,3,,,,,,301.0,
335,163,23,3,,,,,,301.0,
336,165,23,3,,,,,,301.0,
337,165,23,3,,,,,,300.0,
338,164,23,3,,,,,,302.0,
339,163,23,3,,,,,,305.0,
340,163,23,3,,,,,,305.0,
341,164,23,3,,,,,,305.0,
342,166,23,3,,,,,,305.0,
343,166,23,3,,,,,,305.0,
344,163,21,3,,,,,,314.0,
345,164,24,3,,,,,,310.0,
346,164,24,3,,,,,,312.0,
347,164,24,3,,,,,,313.0,
348,164,24,3,,,,,,315.0,
349,165,24,3,,,,,,315.0,
350,165,24,3,,,,,,314.0,
351,165,24,3,,,,,,315.0,
352,163,22,3,,,,,,322.0,
353,163,22,3,,,,,,322.0,
354,166,22,3,,,,,,322.0,
355,166,22,3,,,,,,322.0,
356,166,22,3,,,,,,322.0,
357,164,22,3,,,,,,325.0,
358,168,22,3,,,,,323.0,,
359,168,22,3,,,,,324.0,,
360,169,22,3,,,,,328.0,,
361,169,22,3,,,,,329.0,,
362,170,22,3,,,,,330.0,,
363,170,22,3,,,,,330.0,,
364,170,22,3,,,,,331.0,,
365,171,22,3,,,,,329.0,,
366,172,22,3,,,,,330.0,,
367,172,22,3,,,,,330.0,,
368,174,22,3,,,,,329.0,,
369,174,22,3,,,,,329.0,,
370,174,22,3,,,,,329.0,,
371,174,22,3,,,,,329.0,,
372,174,22,3,,,,,329.0,,
373,174,22,3,,,,,329.0,,
374,178,22,3,,,,,324.0,,
375,172,22,3,,,,,332.0,,
376,172,22,3,,,,,333.0,,
377,172,22,3,,,,,333.0,,
378,170,22,3,,,,,336.0,,
379,170,22,3,,,,,336.0,,
380,171,22,3,,,,,337.0,,
381,171,22,3,,,,,337.0,,
382,171,22,3,,,,,337.0,,
383,171,22,3,,,,,337.0,,
384,170,20,3,,,,,341.0,,
385,172,20,3,,,,,339.0,,
386,172,20,3,,,,,339.0,,
387,174,20,3,,,,,337.0,,
388,175,20,3,,,,,338.0,,
389,175,20,3,,,,,338.0,,
390,175,20,3,,,,,338.0,,
391,175,20,3,,,,,338.0,,
392,175,20,3,,,,,341.0,,
393,176,20,3,,,,,338.0,,
394,178,20,3,,,,,338.0,,
395,177,22,3,,,,,338.0,,
396,178,22,3,,,,,338.0,,
397,178,22,3,,,,,338.0,,
398,179,22,3,,,,,338.0,,
399,179,22,3,,,,,338.0,,
400,179,24,3,,,,,338.0,,
401,179,24,3,,,,,337.0,,
402,179,24,3,,,,,337.0,,
403,183,26,3,,,,,330.0,,
404,183,26,3,,,,,333.0,,
405,183,26,3,,,,,333.0,,
406,183,26,3,,,,,333.0,,
407,183,26,3,,,,,333.0,,
408,183,26,3,,,,,337.0,,
409,183,26,6,,,,,332.0,,
410,185,30,6,,,,,327.0,,
411,185,30,6,,,,,327.0,,
412,186,30,6,,,,,328.0,,
413,186,30,6,,,,,328.0,,
414,186,30,6,,,,,329.0,,
415,186,30,6,,,,,329.0,,
416,185,27,6,,,,,337.0,,
417,185,27,6,,,,,337.0,,
418,185,27,6,,,,,337.0,,
419,185,27,6,,,,,337.0,,
420,179,25,6,,,,,,350.0,
421,179,25,6,,,,,,349.0,
422,179,25,6,,,,,,349.0,
423,180,25,6,,,,,,350.0,
424,182,27,6,,,,,,347.0,
425,182,27,6,,,,,,347.0,
426,182,27,6,,,,,,348.0,
427,182,27,6,,,,,,348.0,
428,182,27,6,,,,,,348.0,
429,182,27,6,,,,,,348.0,
430,183,27,6,,,,,,349.0,
431,185,31,6,,,,,342.0,,
432,188,31,6,,,,,341.0,,
433,188,31,6,,,,,341.0,,
434,188,31,6,,,,,341.0,,
435,188,31,6,,,,,341.0,,
436,188,31,6,,,,,341.0,,
437,188,31,6,,,,,340.0,,
438,189,31,6,,,,,340.0,,
439,189,31,6,,,,,340.0,,
440,190,29,6,,,,,346.0,,
441,192,29,6,,,,,346.0,,
442,192,29,6,,,,,346.0,,
443,193,29,6,,,,,344.0,,
444,194,29,6,,,,,344.0,,
445,194,29,6,,,,,344.0,,
446,194,29,6,,,,,344.0,,
447,194,29,6,,,,,344.0,,
448,194,29,6,,,,,343.0,,
449,194,29,6,,,,,343.0,,
450,195,29,6,,,,,346.0,,
451,195,29,15,,,,,336.0,,
452,192,29,15,,,,,341.0,,
453,192,29,15,,,,,341.0,,
454,192,29,15,,,,,341.0,,
455,192,29,15,,,,,341.0,,
456,193,27,15,,,,,345.0,,
457,193,27,15,,,,,345.0,,
458,193,27,15,,,,,346.0,,
459,193,27,15,,,,,346.0,,
460,193,25,15,,,,,351.0,,
461,193,25,18,,,,,346.0,,
462,193,25,18,,,,,348.0,,
463,193,25,18,,,,,348.0,,
464,191,25,18,,,,,352.0,,
465,191,25,18,,,,,353.0,,
466,192,25,18,,,,,355.0,,
467,192,25,18,,,,,354.0,,
468,190,25,18,,,,,356.0,,
469,190,25,18,,,,,357.0,,
470,190,25,18,,,,,357.0,,
471,190,25,18,,,,,357.0,,
472,192,25,18,,,,,359.0,,
473,192,25,18,,,,,359.0,,
474,193,25,18,,,,,360.0,,
475,193,25,18,,,,,360.0,,
476,188,23,18,,,,,369.0,,
477,188,23,18,,,,,371.0,,
478,191,25,18,,,,,367.0,,
479,191,25,18,,,,,367.0,,
480,191,25,18,,,,,367.0,,
481,191,25,18,,,,,367.0,,
482,192,25,18,,,,,366.0,,
483,193,25,18,,,,,366.0,,
484,194,25,18,,,,,366.0,,
485,194,25,18,,,,,366.0,,
486,195,25,18,,,,,366.0,,
487,195,25,18,,,,,366.0,,
488,194,21,15,,,,,378.0,,
489,195,23,18,,,,,371.0,,
490,202,23,18,,,,,368.0,,
491,202,23,18,,,,,368.0,,
492,204,23,18,,,,,365.0,,
493,204,23,18,,,,,365.0,,
494,205,23,18,,,,,365.0,,
495,205,23,18,,,,,365.0,,
496,206,23,18,,,,,366.0,,
497,206,23,18,,,,,366.0,,
498,206,21,18,,,,,371.0,,
499,206,21,18,,,,,371.0,,
500,207,21,18,,,,,371.0,,
501,207,21,18,,,,,371.0,,
502,205,21,9,,,,,384.0,,
503,205,21,9,,,,,384.0,,
504,205,21,9,,,,,385.0,,
505,207,21,9,,,,,384.0,,
506,207,21,9,,,,,384.0,,
507,207,21,9,,,,,384.0,,
508,207,21,9,,,,,385.0,,
509,207,21,9,,,,,385.0,,
510,207,21,9,,,,,388.0,,
511,207,19,9,,,,,391.0,,
512,208,19,9,,,,,391.0,,
513,210,19,9,,,,,391.0,,
514,210,19,9,,,,,392.0,,
515,211,19,9,,,,,392.0,,
516,211,19,9,,,,,392.0,,
517,211,19,9,,,,,392.0,,
518,213,19,9,,,,,390.0,,
519,213,19,9,,,,,390.0,,
520,210,14,9,,,,,400.0,,
521,210,14,9,,,,,400.0,,
522,212,14,9,,,,,402.0,,
523,212,14,9,,,,,401.0,,
524,212,14,9,,,,,400.0,,
525,213,14,9,,,,,401.0,,
526,214,16,9,,,,,399.0,,
527,214,16,9,,,,,399.0,,
528,215,19,12,,,,,392.0,,
529,215,19,12,,,,,392.0,,
530,215,19,12,,,,,393.0,,
531,211,17,12,,,,,401.0,,
532,212,17,12,,,,,400.0,,
533,212,17,12,,,,,400.0,,
534,209,17,12,,,,,405.0,,
535,209,17,12,,,,,405.0,,
536,209,17,12,,,,,408.0,,
537,209,17,12,,,,,409.0,,
538,213,17,12,,,,,404.0,,
539,213,17,12,,,,,404.0,,
540,214,17,6,,,,,422.0,,
541,214,17,6,,,,,422.0,,
542,214,17,6,,,,,423.0,,
543,215,17,6,,,,,423.0,,
544,215,17,6,,,,,427.0,,
545,216,17,6,,,,,423.0,,
546,215,17,6,,,,,427.0,,
547,215,17,6,,,,,427.0,,
548,215,17,6,,,,,428.0,,
549,215,17,6,,,,,428.0,,
550,215,17,6,,,,,429.0,,
551,215,17,6,,,,,429.0,,
552,214,17,6,,,,,438.0,,
553,214,17,6,,,,,438.0,,
554,214,17,6,,,,,437.0,,
555,214,17,6,,,,,436.0,,
556,215,19,6,,,,,435.0,,
557,215,19,6,,,,,435.0,,
558,216,19,6,,,,,435.0,,
559,216,19,6,,,,,435.0,,
560,213,17,6,,,,,451.0,,
561,213,17,6,,,,,450.0,,
562,213,17,6,,,,,450.0,,
563,213,17,6,,,,,450.0,,
564,214,17,6,,,,,450.0,,
565,214,17,6,,,,,451.0,,
566,214,17,6,,,,,450.0,,
567,215,17,6,,,,,449.0,,
568,216,17,6,,,,,449.0,,
569,216,17,6,,,,,449.0,,
570,217,17,,,,,,463.0,,
571,217,17,,,,,,463.0,,
572,217,17,,,,,,463.0,,
573,217,17,,,,,,463.0,,
574,217,17,,,,,,462.0,,
575,217,17,,,,,,462.0,,
576,216,19,,,,,,467.0,,
577,216,19,,,,,,467.0,,
578,216,19,,,,,,467.0,,
579,216,19,,,,,,467.0,,
580,215,19,,,,,,472.0,,
581,215,19,,,,,,472.0,,
582,217,21,,,,,,469.0,,
583,217,21,,,,,,469.0,,
584,217,21,,,,,,469.0,,
585,217,21,,,,,,469.0,,
586,217,21,,,,,,469.0,,
587,217,21,,,,,,468.0,,
588,217,21,,,,,,472.0,,
589,217,21,,,,,,472.0,,
590,218,21,,,,,,471.0,,
591,218,21,,,,,,471.0,,
592,216,21,,,,,,477.0,,
593,216,21,,,,,,476.0,,
594,215,21,,,,,,482.0,,
595,215,21,,,,,,482.0,,
596,215,21,,,,,,482.0,,
597,215,21,,,,,,482.0,,
598,215,21,,,,,,482.0,,
599,216,21,,,,,,480.0,,
600,218,21,,,,,,480.0,,
601,218,21,,,,,,480.0,,
602,219,21,,,,,,480.0,,
603,218,23,,,,,,480.0,,
604,218,23,,,,,,480.0,,
605,218,23,,,,,,479.0,,
606,218,23,,,,,,479.0,,
607,220,23,,,,,,475.0,,
608,220,23,,,,,,475.0,,
609,221,23,,,,,,473.0,,
610,222,25,,,,,,471.0,,
611,224,25,,,,,,468.0,,
612,225,25,,,,,,467.0,,
613,225,25,,,,,,467.0,,
614,226,25,,,,,,468.0,,
615,225,25,,,,,,468.0,,
616,222,17,,,,,,482.0,,
617,222,17,,,,,,482.0,,
618,222,17,,,,,,482.0,,
619,222,19,,,,,,479.0,,
620,222,19,,,,,,478.0,,
621,222,19,,,,,,478.0,,
622,223,19,,,,,,478.0,,
623,223,19,,,,,,478.0,,
624,221,19,,,,,,480.0,,
625,221,19,,,,,,480.0,,
626,221,19,,,,,,481.0,,
627,221,19,,,,,,481.0,,
628,222,19,,,,,,480.0,,
629,222,19,,,,,,480.0,,
630,220,19,,,,,,485.0,,
631,220,19,,,,,,485.0,,
632,221,19,,,,,,485.0,,
633,221,19,,,,,,485.0,,
634,221,19,,,,,,485.0,,
635,221,19,,,,,,485.0,,
636,223,19,,,,,,487.0,,
637,222,25,,,,,,482.0,,
638,222,25,,,,,,482.0,,
639,222,25,,,,,,483.0,,
640,224,25,,,,,,485.0,,
641,225,25,,,,,,483.0,,
642,226,25,,,,,,483.0,,
643,226,25,,,,,,483.0,,
644,226,25,,,,,,483.0,,
645,226,25,,,,,,483.0,,
646,226,25,,,,,,483.0,,
647,226,25,,,,,,482.0,,
648,228,25,,,,,,486.0,,
649,228,25,,,,,,486.0,,
650,228,25,,,,,,486.0,,
651,230,25,,,,,,483.0,,
652,230,25,,,,,,486.0,,
653,230,25,,,,,,486.0,,
654,230,25,,,,,,486.0,,
655,230,25,,,,,,486.0,,
656,231,25,,,,,,487.0,,
657,231,25,,,,,,487.0,,
658,231,25,,,,,,487.0,,
659,232,25,,,,,,484.0,,
660,229,25,,,,,,493.0,,
661,229,25,,,,,,493.0,,
662,230,25,,,,,,493.0,,
663,230,25,,,,,,492.0,,
664,230,25,,,,,,493.0,,
665,227,25,,,,,,496.0,,
666,227,25,,,,,,495.0,,
667,227,25,,,,,,495.0,,
668,228,25,,,,,,495.0,,
669,228,25,,,,,,494.0,,
670,228,25,,,,,,494.0,,
671,228,25,,,,,,494.0,,
672,228,25,,,,,,497.0,,
673,228,25,,,,,,497.0,,
674,228,25,,,,,,497.0,,
675,232,25,,,,,,495.0,,
676,232,25,,,,,,496.0,,
677,232,25,,,,,,496.0,,
678,233,32,,,,,,489.0,,
679,233,32,,,,,,488.0,,
680,234,32,,,,,,488.0,,
681,230,32,,,,,,493.0,,
682,232,32,,,,,,493.0,,
683,232,32,,,,,,493.0,,
684,233,32,,,,,,495.0,,
685,234,32,,,,,,494.0,,
686,237,32,,,,,,494.0,,
687,237,32,,,,,,494.0,,
688,236,32,,,,,,497.0,,
689,236,32,,,,,,497.0,,
690,237,32,,,,,,497.0,,
691,237,32,,,,,,497.0,,
692,239,35,,,,,,493.0,,
693,239,35,,,,,,493.0,,
694,239,35,,,,,,493.0,,
695,239,35,,,,,,492.0,,
696,239,35,,,,,,494.0,,
697,239,35,,,,,,494.0,,
698,239,35,,,,,,494.0,,
699,239,35,,,,,,494.0,,
700,239,35,,,,,,495.0,,
701,239,35,,,,,,494.0,,
702,240,35,,,,,,494.0,,
703,244,35,,,,,,488.0,,
704,241,35,,,,,,494.0,,
705,241,35,,,,,,494.0,,
706,241,35,,,,,,494.0,,
707,241,35,,,,,,494.0,,
708,244,35,,,,,,494.0,,
709,244,35,,,,,,494.0,,
710,242,33,,,,,,503.0,,
711,241,29,,,,,,509.0,,
712,243,29,,,,,,509.0,,
713,243,29,,,,,,509.0,,
714,243,29,,,,,,511.0,,
715,244,29,,,,,,509.0,,
716,245,29,,,,,,510.0,,
717,245,29,,,,,,510.0,,
718,246,29,,,,,,510.0,,
719,246,29,,,,,,508.0,,
720,245,29,,,,,,514.0,,
721,245,29,,,,,,514.0,,
722,245,29,,,,,,514.0,,
723,245,29,,,,,,514.0,,
724,245,33,,,,,,509.0,,
725,245,33,,,,,,509.0,,
726,245,33,,,,,,510.0,,
727,245,33,,,,,,510.0,,
728,247,38,,,,,,501.0,,
729,247,38,,,,,,501.0,,
730,247,38,,,,,,504.0,,
731,247,38,,,,,,504.0,,
732,250,38,,,,,,502.0,,
733,250,38,,,,,,502.0,,
734,251,43,,,,,,494.0,,
735,254,43,,,,,,494.0,,
736,254,43,,,,,,494.0,,
737,254,43,,,,,,494.0,,
738,254,43,,,,,,495.0,,
739,254,43,,,,,,495.0,,
740,253,43,,,,,,497.0,,
741,253,43,,,,,,497.0,,
742,253,43,,,,,,497.0,,
743,253,43,,,,,,497.0,,
744,253,43,,,,,,497.0,,
745,254,43,,,,,,497.0,,
746,254,43,,,,,,497.0,,
747,254,43,,,,,,497.0,,
748,254,43,,,,,,497.0,,
749,254,43,,,,,,497.0,,
750,255,43,,,,,,499.0,,
751,255,43,,,,,,499.0,,
752,255,43,,,,,,499.0,,
753,255,43,,,,,,499.0,,
754,255,43,,,,,,498.0,,
755,255,43,,,,,,497.0,,
756,254,45,,,,,,496.0,,
757,254,45,,,,,,496.0,,
758,254,45,,,,,,496.0,,
759,254,45,,,,,,496.0,,
760,251,39,,,,,,507.0,,
761,251,39,,,,,,506.0,,
762,241,33,,,,,,523.0,,
763,241,33,,,,,,523.0,,
764,241,33,,,,,,523.0,,
765,241,33,,,,,,523.0,,
766,241,33,,,,,,523.0,,
767,241,33,,,,,,523.0,,
768,242,33,,,,,,524.0,,
769,242,33,,,,,,523.0,,
770,242,33,,,,,,524.0,,
771,242,33,,,,,,524.0,,
772,243,33,,,,,,524.0,,
773,243,33,,,,,,524.0,,
774,243,33,,,,,,524.0,,
775,244,33,,,,,,524.0,,
776,243,26,,,,,,536.0,,
777,242,26,,,,,,537.0,,
778,242,26,,,,,,537.0,,
779,242,26,,,,,,537.0,,
780,245,26,,,,,,538.0,,
781,245,26,,,,,,538.0,,
782,245,26,,,,,,538.0,,
783,247,26,,,,,,535.0,,
784,248,26,,,,,,535.0,,
785,248,26,,,,,,535.0,,
786,248,26,,,,,,535.0,,
787,248,26,,,,,,534.0,,
788,256,34,,,,,,518.0,,
789,256,34,,,,,,518.0,,
790,256,34,,,,,,518.0,,
791,256,34,,,,,,518.0,,
792,258,34,,,,,,518.0,,
793,258,34,,,,,,518.0,,
794,258,34,,,,,,518.0,,
795,258,34,,,,,,518.0,,
796,258,34,,,,,,518.0,,
797,258,34,,,,,,518.0,,
798,260,34,,,,,,518.0,,
799,260,34,,,,,,518.0,,
800,260,34,,,,,,518.0,,
801,261,34,,,,,,518.0,,
802,261,34,,,,,,518.0,,
803,261,34,,,,,,518.0,,
