day_counter,0,1,2,3,4,5,6,7,8,9,10
201,81,2,,,,,,235.0,,,
202,84,2,,,,,,237.0,,,
203,83,2,,,,,,239.0,,,
204,85,2,,,,,,240.0,,,
205,85,2,,,,,,241.0,,,
206,85,2,,,,,,241.0,,,
207,87,2,,,,,,241.0,,,
208,87,2,,,,,,247.0,,,
209,87,2,,,,,,247.0,,,
210,90,2,,,,,,249.0,,,
211,91,2,,,,,,249.0,,,
212,91,2,,,,,,249.0,,,
213,91,2,,,,,,249.0,,,
214,91,2,,,,,,249.0,,,
215,91,2,,,,,,250.0,,,
216,92,2,,,,,,251.0,,,
217,92,2,,,,,,251.0,,,
218,94,2,,,,,,251.0,,,
219,94,2,,,,,,251.0,,,
220,93,,,,,,,259.0,,,
221,93,,,,,,,258.0,,,
222,83,,,,,,,269.0,,,
223,84,,,,,,,269.0,,,
224,85,,,,,,,271.0,,,
225,85,,,,,,,272.0,,,
226,86,,,,,,,270.0,,,
227,87,,,,,,,270.0,,,
228,90,,,,,,,272.0,,,
229,90,,,,,,,272.0,,,
230,89,2,,,,,,275.0,,,
231,89,2,,,,,,276.0,,,
232,89,2,,,,,,276.0,,,
233,89,2,,,,,,276.0,,,
234,90,2,,,,,,278.0,,,
235,90,2,,,,,,279.0,,,
236,88,2,,,,,,283.0,,,
237,88,2,,,,,,283.0,,,
238,89,2,,,,,,285.0,,,
239,89,2,,,,,,285.0,,,
240,89,2,,,,,,286.0,,,
241,89,2,,,,,,286.0,,,
242,94,2,,,,,,281.0,,,
243,94,2,,,,,,281.0,,,
244,94,2,,,,,,282.0,,,
245,95,2,,,,,,282.0,,,
246,96,2,,,,,,282.0,,,
247,96,2,,,,,,282.0,,,
248,99,2,,,,,,283.0,,,
249,101,2,,,,,,284.0,,,
250,102,2,,,,,,285.0,,,
251,102,2,,,,,,285.0,,,
252,103,2,,,,,,285.0,,,
253,103,2,,,,,,285.0,,,
254,106,3,,,,,,284.0,,,
255,105,3,,,,,,287.0,,,
256,105,3,,,,,,287.0,,,
257,106,3,,,,,,287.0,,,
258,107,3,,,,,,287.0,,,
259,107,,,,,,,292.0,,,
260,107,,,,,,,295.0,,,
261,107,,,,,,,296.0,,,
262,105,,,,,,,302.0,,,
263,106,,,,,,,303.0,,,
264,106,,,,,,,303.0,,,
265,107,,,,,,,303.0,,,
266,108,,,,,,,301.0,,,
267,109,,,,,,,303.0,,,
268,109,,,,,,,305.0,,,
269,109,,,,,,304.0,,,,
270,109,,,,,,307.0,,,,
271,109,,,,,,307.0,,,,
272,110,,,,,,309.0,,,,
273,111,,,,,,309.0,,,,
274,112,,,,,,310.0,,,,
275,112,,,,,,308.0,,,,
276,113,,,,,,310.0,,,,
277,113,2,,,,,310.0,,,,
278,115,2,,,,,310.0,,,,
279,115,2,,,,,313.0,,,,
280,116,2,,,,,315.0,,,,
281,116,2,,,,,315.0,,,,
282,118,2,,,,,315.0,,,,
283,118,2,,,,,315.0,,,,
284,119,2,,,,,318.0,,,,
285,113,2,,,,,325.0,,,,
286,114,2,,,,,325.0,,,,
287,114,2,,,,,327.0,,,,
288,115,2,,,,,330.0,,,,
289,115,2,,,,,330.0,,,,
290,116,2,,,,,330.0,,,,
291,116,2,,,,,330.0,,,,
292,118,2,,,,,330.0,,,,
293,120,2,,,,,327.0,,,,
294,120,2,,,,,,329.0,,,
295,120,2,,,,,,328.0,,,
296,120,2,,,,,,327.0,,,
297,121,2,,,,,,328.0,,,
298,122,2,,,,,,328.0,,,
299,123,2,,,,,,328.0,,,
300,126,2,,,,,,328.0,,,
301,127,2,,,,,,328.0,,,
302,127,2,,,,,,330.0,,,
303,128,2,,,,,,330.0,,,
304,125,2,,,,,,335.0,,,
305,126,2,,,,,,337.0,,,
306,130,2,,,,,,338.0,,,
307,133,2,,,,,,338.0,,,
308,136,2,,,,,,338.0,,,
309,137,2,,,,,,338.0,,,
310,134,2,,,,,,344.0,,,
311,134,2,,,,,,344.0,,,
312,134,2,,,,,,344.0,,,
313,134,2,,,,,,343.0,,,
314,138,2,,,,,,341.0,,,
315,138,4,,,,,,341.0,,,
316,139,4,,,,,,341.0,,,
317,139,4,,,,,,341.0,,,
318,139,4,,,,,,341.0,,,
319,140,4,,,,,,341.0,,,
320,141,2,3,,,,,347.0,,,
321,142,2,3,,,,,346.0,,,
322,140,2,3,,,,,349.0,,,
323,140,2,3,,,,,348.0,,,
324,137,2,3,,,,,354.0,,,
325,137,2,3,,,,,354.0,,,
326,137,2,3,,,,,355.0,,,
327,137,2,3,,,,,356.0,,,
328,138,2,3,,,,,356.0,,,
329,139,2,3,,,,,356.0,,,
330,134,,3,,,,,364.0,,,
331,134,,3,,,,,364.0,,,
332,135,,3,,,,,365.0,,,
333,135,,3,,,,,366.0,,,
334,138,,3,,,,,367.0,,,
335,138,,3,,,,,368.0,,,
336,140,,3,,,,,368.0,,,
337,140,,3,,,,,368.0,,,
338,140,,3,,,,,369.0,,,
339,139,,3,,,,,372.0,,,
340,139,,3,,,,,371.0,,,
341,140,,3,,,,,370.0,,,
342,142,,3,,,,,370.0,,,
343,142,,3,,,,,370.0,,,
344,143,,3,,,,,373.0,,,
345,143,,3,,,,,374.0,,,
346,143,,3,,,,,376.0,,,
347,143,,3,,,,,377.0,,,
348,142,,3,,,,,380.0,,,
349,143,,3,,,,,380.0,,,
350,143,,3,,,,,380.0,,,
351,143,,3,,,,,381.0,,,
352,142,,3,,,,,385.0,,,
353,142,,3,,,,,385.0,,,
354,145,,3,,,,,385.0,,,
355,145,,3,,,,,385.0,,,
356,145,,3,,,,,385.0,,,
357,145,,3,,,,,386.0,,,
358,147,,3,,,,,387.0,,,
359,147,,3,,,,,388.0,,,
360,148,,3,,,,,392.0,,,
361,149,,3,,,,,390.0,,,
362,150,,3,,,,,391.0,,,
363,150,,3,,,,,391.0,,,
364,150,,3,,,,,392.0,,,
365,150,,3,,,,,392.0,,,
366,151,,3,,,,,393.0,,,
367,151,,3,,,,,393.0,,,
368,153,,3,,,,,391.0,,,
369,153,,3,,,,,391.0,,,
370,153,,3,,,,,391.0,,,
371,153,,3,,,,,391.0,,,
372,153,,3,,,,,390.0,,,
373,153,,3,,,,,390.0,,,
374,153,,3,,,,,390.0,,,
375,150,,3,,,,,395.0,,,
376,150,,3,,,,,396.0,,,
377,150,,3,,,,,395.0,,,
378,147,,3,,,,,399.0,,,
379,147,,3,,,,,399.0,,,
380,148,,3,,,,,400.0,,,
381,148,,3,,,,,400.0,,,
382,148,,3,,,,,400.0,,,
383,148,,3,,,,,400.0,,,
384,147,,3,,,,,402.0,,,
385,148,,3,,,,,402.0,,,
386,148,,3,,,,,402.0,,,
387,148,,3,,,,,403.0,,,
388,149,,3,,,,,404.0,,,
389,149,,3,,,,,404.0,,,
390,149,,3,,,,,404.0,,,
391,149,,3,,,,,403.0,,,
392,149,,3,,,,,406.0,,,
393,149,,3,,,,,406.0,,,
394,151,,3,,,,,405.0,,,
395,151,,3,,,,,406.0,,,
396,152,,3,,,,,406.0,,,
397,152,,3,,,,,406.0,,,
398,155,,3,,,,,403.0,,,
399,155,,3,,,,,403.0,,,
400,155,2,3,,,,,403.0,,,
401,155,2,3,,,,,403.0,,,
402,155,2,3,,,,,403.0,,,
403,155,2,3,,,,,403.0,,,
404,155,2,3,,,,,406.0,,,
405,155,2,3,,,,,406.0,,,
406,155,2,3,,,,,406.0,,,
407,155,2,3,,,,,406.0,,,
408,156,2,3,,,,,409.0,,,
409,156,2,3,,,,,408.0,,,
410,157,2,3,,,,,408.0,,,
411,157,2,3,,,,,408.0,,,
412,158,2,3,,,,,408.0,,,
413,158,2,3,,,,,408.0,,,
414,158,2,3,,,,,409.0,,,
415,158,2,3,,,,,408.0,,,
416,156,2,3,,,,,414.0,,,
417,156,2,3,,,,,414.0,,,
418,156,2,3,,,,,413.0,,,
419,156,2,3,,,,,413.0,,,
420,148,4,3,,,,,425.0,,,
421,148,4,3,,,,,425.0,,,
422,148,4,3,,,,,425.0,,,
423,149,4,3,,,,,426.0,,,
424,150,4,3,,,,,427.0,,,
425,150,4,3,,,,,427.0,,,
426,150,4,3,,,,,428.0,,,
427,150,4,3,,,,,428.0,,,
428,150,4,3,,,,,427.0,,,
429,150,4,3,,,,,426.0,,,
430,151,4,3,,,,,427.0,,,
431,151,4,3,,,,,427.0,,,
432,154,4,3,,,,,427.0,,,
433,154,4,3,,,,,427.0,,,
434,154,4,3,,,,,427.0,,,
435,154,4,3,,,,,427.0,,,
436,154,4,3,,,,,427.0,,,
437,154,4,3,,,,,427.0,,,
438,155,4,3,,,,,427.0,,,
439,155,4,3,,,,,427.0,,,
440,157,4,3,,,,,429.0,,,
441,162,4,3,,,,,425.0,,,
442,162,4,3,,,,,425.0,,,
443,162,4,3,,,,,425.0,,,
444,163,4,3,,,,,425.0,,,
445,164,4,3,,,,,423.0,,,
446,164,4,3,,,,,423.0,,,
447,164,4,3,,,,,423.0,,,
448,164,4,3,,,,,423.0,,,
449,164,4,3,,,,,423.0,,,
450,163,4,3,,,,,428.0,,,
451,163,4,3,,,,,428.0,,,
452,162,4,3,,,,,431.0,,,
453,162,4,3,,,,,431.0,,,
454,162,4,3,,,,,431.0,,,
455,162,4,3,,,,,431.0,,,
456,163,4,3,,,,,434.0,,,
457,163,4,3,,,,,434.0,,,
458,163,4,3,,,,,435.0,,,
459,163,4,3,,,,,435.0,,,
460,164,4,3,,,,,437.0,,,
461,164,4,3,,,,,436.0,,,
462,163,6,3,,,,,436.0,,,
463,163,6,3,,,,,436.0,,,
464,162,6,3,,,,,439.0,,,
465,162,6,3,,,,,440.0,,,
466,163,6,3,,,,,442.0,,,
467,163,6,3,,,,,442.0,,,
468,162,4,3,,,,,446.0,,,
469,162,4,3,,,,,447.0,,,
470,163,4,3,,,,,445.0,,,
471,163,4,3,,,,,445.0,,,
472,164,4,3,,,,,447.0,,,
473,165,4,3,,,,,445.0,,,
474,166,4,3,,,,,446.0,,,
475,166,4,3,,,,,446.0,,,
476,158,4,3,,,,,,456.0,,
477,158,4,3,,,,,,458.0,,
478,159,4,3,,,,,,460.0,,
479,159,4,3,,,,,,459.0,,
480,159,4,3,,,,,,459.0,,
481,159,4,3,,,,,,459.0,,
482,160,4,3,,,,,,458.0,,
483,161,4,3,,,,,,458.0,,
484,162,4,3,,,,,,458.0,,
485,162,4,3,,,,,,458.0,,
486,163,4,3,,,,,,458.0,,
487,163,4,3,,,,,,458.0,,
488,161,4,3,,,,,,464.0,,
489,161,4,3,,,,,,464.0,,
490,168,4,3,,,,,461.0,,,
491,168,4,3,,,,,461.0,,,
492,169,4,3,,,,,461.0,,,
493,169,4,3,,,,,461.0,,,
494,170,4,3,,,,,461.0,,,
495,170,4,3,,,,,461.0,,,
496,171,4,3,,,,,462.0,,,
497,171,4,3,,,,,462.0,,,
498,171,4,3,,,,,465.0,,,
499,172,4,3,,,,,463.0,,,
500,173,4,3,,,,,463.0,,,
501,173,4,3,,,,,462.0,,,
502,172,4,3,,,,,465.0,,,
503,172,4,3,,,,,465.0,,,
504,172,4,3,,,,,467.0,,,
505,174,4,3,,,,,467.0,,,
506,175,4,3,,,,,467.0,,,
507,175,4,3,,,,,467.0,,,
508,175,4,3,,,,,468.0,,,
509,175,4,3,,,,,468.0,,,
510,175,4,3,,,,,471.0,,,
511,175,4,3,,,,,472.0,,,
512,176,4,3,,,,,472.0,,,
513,178,4,3,,,,,472.0,,,
514,178,4,3,,,,,472.0,,,
515,179,4,3,,,,,472.0,,,
516,179,4,3,,,,,472.0,,,
517,179,4,3,,,,,472.0,,,
518,180,4,3,,,,,472.0,,,
519,180,4,3,,,,,472.0,,,
520,176,4,3,,,,,479.0,,,
521,176,4,3,,,,,477.0,,,
522,178,4,3,,,,,479.0,,,
523,178,4,3,,,,,477.0,,,
524,178,4,3,,,,,477.0,,,
525,178,4,3,,,,,479.0,,,
526,179,4,3,,,,,480.0,,,
527,179,4,3,,,,,480.0,,,
528,179,4,3,,,,,482.0,,,
529,179,4,3,,,,,482.0,,,
530,179,4,3,,,,,483.0,,,
531,177,4,3,,,,,486.0,,,
532,178,4,3,,,,,486.0,,,
533,178,4,3,,,,,486.0,,,
534,178,4,3,,,,,488.0,,,
535,178,4,3,,,,,488.0,,,
536,178,4,3,,,,,491.0,,,
537,178,4,3,,,,,492.0,,,
538,178,4,3,,,,,492.0,,,
539,178,4,3,,,,,492.0,,,
540,178,4,3,,,,,505.0,,,
541,178,4,3,,,,,505.0,,,
542,178,4,3,,,,,506.0,,,
543,179,4,3,,,,,506.0,,,
544,178,4,3,,,,,511.0,,,
545,178,4,3,,,,,511.0,,,
546,176,4,3,,,,,516.0,,,
547,176,4,3,,,,,516.0,,,
548,176,4,3,,,,,517.0,,,
549,177,4,3,,,,,515.0,,,
550,177,4,3,,,,,516.0,,,
551,177,4,3,,,,,516.0,,,
552,174,4,3,,,,,527.0,,,
553,174,4,3,,,,,527.0,,,
554,174,4,3,,,,,527.0,,,
555,174,4,3,,,,,527.0,,,
556,176,4,3,,,,,528.0,,,
557,176,4,3,,,,,528.0,,,
558,177,4,3,,,,,528.0,,,
559,177,4,3,,,,,528.0,,,
560,175,4,3,,,,,541.0,,,
561,175,4,3,,,,,541.0,,,
562,175,4,3,,,,,541.0,,,
563,175,4,3,,,,,540.0,,,
564,176,4,3,,,,,540.0,,,
565,176,4,3,,,,,541.0,,,
566,176,4,3,,,,,541.0,,,
567,177,4,3,,,,,541.0,,,
568,178,6,3,,,,,538.0,,,
569,178,6,3,,,,,538.0,,,
570,176,6,3,,,,,550.0,,,
571,176,6,3,,,,,550.0,,,
572,176,6,3,,,,,550.0,,,
573,176,6,3,,,,,550.0,,,
574,176,6,3,,,,,550.0,,,
575,176,6,3,,,,,550.0,,,
576,178,8,3,,,,,551.0,,,
577,178,8,3,,,,,551.0,,,
578,178,8,3,,,,,551.0,,,
579,180,8,3,,,,,548.0,,,
580,179,8,3,,,,,553.0,,,
581,179,8,3,,,,,553.0,,,
582,181,8,3,,,,,553.0,,,
583,181,8,3,,,,,553.0,,,
584,181,8,3,,,,,553.0,,,
585,181,8,3,,,,,553.0,,,
586,181,8,3,,,,,553.0,,,
587,182,8,3,,,,,551.0,,,
588,184,8,3,,,,,552.0,,,
589,184,8,3,,,,,552.0,,,
590,185,8,3,,,,,552.0,,,
591,185,8,3,,,,,552.0,,,
592,185,8,3,,,,,556.0,,,
593,185,8,3,,,,,556.0,,,
594,186,8,3,,,,,560.0,,,
595,186,8,3,,,,,560.0,,,
596,186,8,3,,,,,559.0,,,
597,186,8,3,,,,,559.0,,,
598,186,8,3,,,,,558.0,,,
599,186,8,3,,,,,558.0,,,
600,188,8,3,,,,,559.0,,,
601,188,8,3,,,,,559.0,,,
602,189,8,3,,,,,558.0,,,
603,189,8,3,,,,,559.0,,,
604,189,8,3,,,,,559.0,,,
605,189,8,3,,,,,559.0,,,
606,189,8,3,,,,,559.0,,,
607,189,8,3,,,,,559.0,,,
608,189,8,3,,,,,559.0,,,
609,189,8,3,,,,,559.0,,,
610,190,8,3,,,,,559.0,,,
611,190,8,3,,,,,559.0,,,
612,191,8,3,,,,,559.0,,,
613,191,8,3,,,,,558.0,,,
614,192,8,3,,,,,559.0,,,
615,192,8,3,,,,,559.0,,,
616,192,8,3,,,,,,562.0,,
617,192,8,3,,,,,,562.0,,
618,192,8,3,,,,,,562.0,,
619,192,8,3,,,,,,562.0,,
620,192,8,3,,,,,,562.0,,
621,192,8,3,,,,,,562.0,,
622,193,8,3,,,,,,562.0,,
623,193,8,3,,,,,,561.0,,
624,193,8,3,,,,,,562.0,,
625,194,10,3,,,,,,558.0,,
626,193,12,3,,,,,,558.0,,
627,193,12,3,,,,,,558.0,,
628,194,12,3,,,,,,558.0,,
629,194,12,3,,,,,,558.0,,
630,191,12,3,,,,,,565.0,,
631,191,12,3,,,,,,565.0,,
632,192,12,3,,,,,,565.0,,
633,192,12,3,,,,,,565.0,,
634,192,12,3,,,,,,565.0,,
635,192,12,3,,,,,,565.0,,
636,193,14,3,,,,,,566.0,,
637,191,12,3,,,,,,571.0,,
638,191,12,3,,,,,,571.0,,
639,191,12,3,,,,,,571.0,,
640,193,12,3,,,,,,573.0,,
641,194,12,3,,,,,,571.0,,
642,195,12,3,,,,,,571.0,,
643,195,12,3,,,,,,571.0,,
644,195,12,3,,,,,,571.0,,
645,195,12,3,,,,,,571.0,,
646,195,12,3,,,,,,570.0,,
647,195,12,3,,,,,,570.0,,
648,196,12,3,,,,,,575.0,,
649,196,12,3,,,,,,575.0,,
650,196,12,3,,,,,,574.0,,
651,196,12,3,,,,,,574.0,,
652,195,12,3,,,,,,578.0,,
653,195,12,3,,,,,,578.0,,
654,195,12,3,,,,,,577.0,,
655,195,12,3,,,,,,577.0,,
656,198,12,3,,,,,,575.0,,
657,198,12,3,,,,,,574.0,,
658,198,12,3,,,,,,574.0,,
659,198,12,3,,,,,,574.0,,
660,199,12,3,,,,,,579.0,,
661,199,12,3,,,,,,579.0,,
662,200,12,3,,,,,,578.0,,
663,200,12,3,,,,,,577.0,,
664,200,12,3,,,,,,578.0,,
665,197,12,3,,,,,,582.0,,
666,197,12,3,,,,,,582.0,,
667,197,12,3,,,,,,582.0,,
668,198,12,3,,,,,,580.0,,
669,198,12,3,,,,,,580.0,,
670,198,12,3,,,,,,580.0,,
671,198,12,3,,,,,,580.0,,
672,198,12,3,,,,,,583.0,,
673,198,12,3,,,,,,583.0,,
674,198,12,3,,,,,,583.0,,
675,200,12,3,,,,,,584.0,,
676,200,12,3,,,,,,585.0,,
677,200,12,3,,,,,,585.0,,
678,201,12,3,,,,,,586.0,,
679,201,12,3,,,,,,586.0,,
680,202,12,3,,,,,,587.0,,
681,200,10,3,,,,,,590.0,,
682,202,10,3,,,,,,590.0,,
683,202,10,3,,,,,,589.0,,
684,202,10,3,,,,,,592.0,,
685,203,10,3,,,,,,592.0,,
686,206,10,3,,,,,,592.0,,
687,206,10,3,,,,,,592.0,,
688,206,10,3,,,,,,594.0,,
689,206,10,3,,,,,,594.0,,
690,207,10,8,,,,,,588.0,,
691,208,10,8,,,,,,586.0,,
692,207,10,8,,,,,,589.0,,
693,207,10,8,,,,,,589.0,,
694,207,10,8,,,,,,589.0,,
695,207,10,8,,,,,,589.0,,
696,207,10,8,,,,,,591.0,,
697,207,10,8,,,,,,591.0,,
698,207,10,8,,,,,,591.0,,
699,208,10,8,,,,,,589.0,,
700,209,10,8,,,,,,590.0,,
701,209,10,8,,,,,,590.0,,
702,210,10,8,,,,,,589.0,,
703,210,10,8,,,,,,589.0,,
704,208,10,8,,,,,,593.0,,
705,208,10,8,,,,,,593.0,,
706,208,10,8,,,,,,593.0,,
707,208,10,8,,,,,,592.0,,
708,211,10,8,,,,,,591.0,,
709,211,10,8,,,,,,591.0,,
710,208,10,8,,,,,,599.0,,
711,207,10,8,,,,,,601.0,,
712,209,10,8,,,,,,601.0,,
713,209,10,8,,,,,,601.0,,
714,210,10,8,,,,,,601.0,,
715,211,10,8,,,,,,601.0,,
716,211,10,8,,,,,,603.0,,
717,211,10,8,,,,,,602.0,,
718,212,10,8,,,,,,602.0,,
719,212,10,8,,,,,,602.0,,
720,213,8,3,,,,,,613.0,,
721,213,8,3,,,,,,613.0,,
722,214,8,3,,,,,,611.0,,
723,214,8,3,,,,,,611.0,,
724,214,8,3,,,,,,610.0,,
725,214,8,3,,,,,,610.0,,
726,214,8,3,,,,,,611.0,,
727,214,8,3,,,,,,611.0,,
728,214,8,3,,,,,,611.0,,
729,214,8,3,,,,,,611.0,,
730,213,8,3,,,,,,615.0,,
731,213,8,3,,,,,,615.0,,
732,214,8,3,,,,,,616.0,,
733,214,8,3,,,,,,616.0,,
734,214,8,3,,,,,,616.0,,
735,217,8,3,,,,,,616.0,,
736,217,8,3,,,,,,616.0,,
737,217,8,3,,,,,,616.0,,
738,217,8,3,,,,,,617.0,,
739,217,8,3,,,,,,616.0,,
740,217,8,3,,,,,,617.0,,
741,217,8,3,,,,,,617.0,,
742,217,8,3,,,,,,617.0,,
743,217,8,3,,,,,,617.0,,
744,217,8,3,,,,,,616.0,,
745,218,8,3,,,,,,616.0,,
746,218,8,3,,,,,,616.0,,
747,218,8,3,,,,,,616.0,,
748,218,8,3,,,,,,616.0,,
749,218,8,3,,,,,,616.0,,
750,216,12,3,,,,,,618.0,,
751,216,12,3,,,,,,617.0,,
752,216,12,3,,,,,,617.0,,
753,216,12,3,,,,,,617.0,,
754,216,12,3,,,,,,617.0,,
755,216,12,3,,,,,,617.0,,
756,215,14,3,,,,,,616.0,,
757,215,14,3,,,,,,616.0,,
758,215,14,3,,,,,,615.0,,
759,215,14,3,,,,,,614.0,,
760,213,14,3,,,,,,,618.0,
761,213,14,3,,,,,,,618.0,
