day_counter,0,1,2,3,4,5
299,115,19,,,275,
300,118,19,,,274,
301,119,19,,,274,
302,118,17,,,279,
303,119,17,,,279,
304,121,19,,,276,
305,122,19,,,277,
306,126,19,,,277,
307,129,19,,,276,
308,132,19,,,276,
309,133,19,,,276,
310,132,19,,,280,
311,132,19,,,280,
312,132,19,,,279,
313,132,19,,,278,
314,136,19,,,276,
315,137,19,,,277,
316,138,19,,,276,
317,138,23,,,270,
318,138,23,,,270,
319,139,23,,,269,
320,140,25,,,274,
321,141,25,,,274,
322,141,23,,,276,
323,141,23,,,276,
324,139,21,,,283,
325,139,21,,,283,
326,140,21,,,282,
327,140,21,,,283,
328,141,21,,,284,
329,142,21,,,283,
330,134,21,,,292,
331,134,21,,,291,
332,135,21,,,292,
333,135,21,,,293,
334,138,21,,,294,
335,139,21,,,293,
336,141,21,,,293,
337,141,21,,,291,
338,139,21,,,294,
339,137,19,,,298,
340,137,19,,,297,
341,138,19,,,296,
342,140,19,,,296,
343,140,19,,,296,
344,139,17,,,303,
345,140,17,,,302,
346,140,17,,,304,
347,140,17,,,305,
348,141,17,,,305,
349,142,17,,,305,
350,143,17,,,302,
351,143,17,,,303,
352,141,15,,,310,
353,141,15,,,310,
354,144,15,,,310,
355,144,15,,,309,
356,145,15,,,307,
357,144,15,,,309,
358,146,15,,,310,
359,146,15,,,311,
360,147,15,,,315,
361,146,17,,,315,
362,147,17,,,316,
363,147,17,,,316,
364,147,17,,,317,
365,148,17,,,315,
366,148,19,,,314,
367,148,19,,,314,
368,150,19,,,313,
369,150,19,,,313,
370,150,19,,,313,
371,151,21,,,309,
372,151,21,,,309,
373,151,21,,,309,
374,151,21,,,309,
375,149,21,,,313,
376,149,21,,,313,
377,149,21,,,313,
378,144,21,,,319,
379,144,21,,,319,
380,144,21,,,320,
381,144,21,,,320,
382,144,21,,,320,
383,144,21,,,320,
384,144,21,,,320,
385,145,21,,,320,
386,145,21,,,320,
387,146,21,,,319,
388,146,21,,,321,
389,146,21,,,321,
390,146,21,,,321,
391,146,21,,,320,
392,147,23,,,319,
393,149,23,,,316,
394,151,23,,,316,
395,151,23,,,,316.0
396,152,23,,,,316.0
397,152,23,,,,316.0
398,153,23,,,,316.0
399,154,23,,,,314.0
400,157,25,,,,310.0
401,157,25,,,,310.0
402,157,25,,,,310.0
403,157,25,,,,310.0
404,157,25,,,,313.0
405,157,25,,,,313.0
406,157,25,,,,313.0
407,159,25,,,,310.0
408,161,25,,,311,
409,161,25,,,311,
410,162,25,,,312,
411,162,25,,,312,
412,163,25,,,313,
413,163,25,,,313,
414,162,27,,,313,
415,162,27,,,313,
416,159,27,,,320,
417,159,27,,,319,
418,159,27,,,319,
419,159,27,,,319,
420,155,27,,,328,
421,155,29,,,324,
422,156,29,3,,319,
423,156,29,3,,321,
424,154,29,3,,324,
425,155,29,3,,322,
426,155,29,3,,323,
427,155,29,3,,322,
428,155,29,3,,322,
429,155,29,3,,322,
430,156,27,6,,322,
431,156,27,6,,322,
432,159,27,6,,322,
433,159,27,6,,322,
434,159,27,6,,322,
435,159,27,6,,322,
436,168,27,6,,311,
437,168,27,6,,311,
438,173,29,6,,304,
439,173,29,6,,304,
440,171,29,6,,311,
441,173,29,6,,311,
442,173,29,6,,309,
443,173,29,6,,309,
444,174,29,6,,309,
445,174,29,6,,309,
446,174,29,6,,309,
447,174,29,6,,308,
448,174,29,6,,308,
449,174,29,6,,307,
450,177,32,6,,304,
451,177,32,6,,304,
452,174,32,6,,309,
453,174,32,6,,309,
454,177,32,6,292,12,
455,177,32,6,292,12,
456,178,34,11,286,12,
457,178,34,11,286,12,
458,179,34,11,285,12,
459,179,34,11,285,12,
460,179,31,8,293,12,
461,179,31,8,293,12,
462,178,35,5,294,12,
463,178,35,5,293,12,
464,177,35,5,,308,
465,176,37,8,,304,
466,177,37,8,,306,
467,177,37,8,,306,
468,175,37,8,,309,
469,175,37,8,,310,
470,177,42,8,,302,
471,177,42,8,,302,
472,178,42,8,,305,
473,178,42,8,,305,
474,179,42,8,,306,
475,180,44,8,,302,
476,166,38,8,,324,
477,165,38,8,,326,
478,167,41,8,,323,
479,167,41,8,,322,
480,169,41,8,,319,
481,169,41,8,,319,
482,170,41,8,,319,
483,171,41,8,,319,
484,172,41,8,,318,
485,172,41,8,,318,
486,173,41,8,,318,
487,173,41,8,,317,
488,172,41,8,,322,
489,172,41,8,,322,
490,176,41,8,,322,
491,183,45,8,,310,
492,184,45,8,,309,
493,184,45,8,,309,
494,186,45,8,,307,
495,186,45,8,,307,
496,188,45,8,,307,
497,188,45,8,,307,
498,188,45,8,,310,
499,188,45,8,,310,
500,189,45,8,,309,
501,189,45,8,,309,
502,187,45,8,,312,
503,187,45,8,,312,
504,187,45,8,,314,
505,189,45,8,,314,
506,190,45,8,,313,
507,190,45,8,,313,
508,190,45,8,,314,
509,190,45,8,,314,
510,193,45,8,,312,
511,193,45,8,,313,
512,194,45,8,,313,
513,196,45,8,,313,
514,196,45,8,,314,
515,197,45,8,,314,
516,197,45,8,,314,
517,197,45,8,,314,
518,198,45,8,,314,
519,199,45,8,,312,
520,195,43,8,,321,
521,196,43,8,,317,
522,197,40,14,,317,
523,197,40,14,,317,
524,197,40,14,,316,
525,199,40,14,,315,
526,200,40,14,,316,
527,200,40,14,,316,
528,200,40,14,,318,
529,203,40,14,,314,
530,203,40,14,,315,
531,200,38,14,,320,
532,201,43,14,,313,
533,201,43,14,,313,
534,199,46,14,,312,
535,199,46,14,,311,
536,199,46,14,,314,
537,199,46,14,,314,
538,199,46,14,,314,
539,199,46,14,,314,
540,198,48,14,,325,
541,199,48,14,,323,
542,199,48,14,,324,
543,200,48,14,,324,
544,199,44,14,,331,
545,199,44,14,,331,
546,199,44,14,,334,
547,199,44,14,,334,
548,199,44,14,,335,
549,199,44,14,,335,
550,199,44,14,,336,
551,199,44,14,,336,
552,198,44,14,,344,
553,198,44,14,,344,
554,198,44,14,,343,
555,198,44,14,,343,
556,199,44,14,,345,
557,199,44,14,,345,
558,200,44,14,,345,
559,200,44,14,,345,
560,200,41,9,,364,
561,200,41,9,,364,
562,201,43,9,,359,
563,201,43,9,,359,
564,202,43,9,,358,
565,202,43,9,,359,
566,202,43,9,,358,
567,203,43,9,,358,
568,204,43,9,,357,
569,204,43,9,,357,
570,202,41,9,,370,
571,202,41,9,,370,
572,202,41,9,,370,
573,202,41,9,,370,
574,202,41,9,,370,
575,203,41,9,,368,
576,205,42,9,,371,
577,205,42,9,,371,
578,206,44,9,,367,
579,206,44,9,,366,
580,204,42,9,,373,
581,204,42,9,,372,
582,206,42,9,,371,
583,206,42,9,,371,
584,206,42,9,,371,
585,206,42,9,,370,
586,207,46,9,,364,
587,207,46,9,,364,
588,205,46,9,,369,
589,206,46,9,,367,
590,207,46,9,,367,
591,207,46,9,,367,
592,207,46,9,,370,
593,207,46,9,,370,
594,206,46,9,,375,
595,206,46,9,,374,
596,206,46,9,,374,
597,206,46,9,,373,
598,206,46,9,,373,
599,207,46,9,,371,
600,209,46,9,,372,
601,209,46,9,,372,
602,210,46,9,,371,
603,210,46,9,,372,
604,210,46,9,,371,
605,210,46,9,,369,
606,210,46,9,,368,
607,210,46,9,,368,
608,211,46,9,,366,
609,212,48,9,,361,
610,213,48,9,,362,
611,213,48,9,,362,
612,214,48,9,,361,
613,214,48,9,,361,
614,214,48,9,,362,
615,214,48,9,,362,
616,210,46,9,,,370.0
617,210,46,9,,,370.0
618,210,46,9,,,370.0
619,211,46,13,,,363.0
620,213,46,13,,,360.0
621,213,46,13,,,360.0
622,214,46,13,,,360.0
623,214,46,13,,,360.0
624,214,46,13,,,361.0
625,214,46,13,,,361.0
626,214,46,13,,361,
627,215,46,13,,359,
628,216,46,13,,359,
629,216,46,13,,359,
630,215,46,13,,363,
631,215,46,13,,363,
632,216,46,13,,363,
633,216,46,13,,363,
634,216,46,13,,363,
635,216,46,13,,363,
636,218,46,13,,365,
637,216,46,13,,13,354.0
638,216,46,13,,13,354.0
639,216,46,13,,13,355.0
640,218,46,13,,13,357.0
641,218,46,13,,13,356.0
642,219,46,13,,13,356.0
643,221,46,13,,13,353.0
644,221,46,13,,13,353.0
645,221,46,13,,13,353.0
646,221,46,13,,13,352.0
647,221,46,13,,13,351.0
648,221,46,13,,16,354.0
649,221,46,13,,16,354.0
650,221,46,13,,16,354.0
651,223,48,13,,16,348.0
652,222,48,13,,16,352.0
653,222,48,13,,15,352.0
654,222,48,13,,15,351.0
655,223,48,13,,15,349.0
656,224,48,13,,15,350.0
657,224,48,13,,15,350.0
658,224,48,13,,15,349.0
659,224,48,13,,15,349.0
660,224,48,13,,15,354.0
661,225,48,13,,15,352.0
662,227,48,13,,15,350.0
663,227,48,13,,15,349.0
664,227,46,16,,15,349.0
665,223,46,16,,15,354.0
666,223,46,16,,15,354.0
667,223,46,16,,15,353.0
668,224,46,16,,15,353.0
669,224,46,16,,15,353.0
670,226,52,19,,354,
671,226,52,19,,354,
672,226,54,16,,356,
673,229,56,16,,350,
674,229,56,16,,349,
675,231,56,16,,350,
676,231,56,16,,350,
677,231,56,16,,350,
678,231,56,16,,352,
679,231,56,16,,352,
680,233,57,20,,345,
681,229,52,20,,355,
682,231,52,20,,353,
683,232,54,20,,349,
684,233,51,20,,354,
685,235,51,20,,351,
686,238,51,20,,351,
687,238,51,20,,351,
688,238,51,20,,353,
689,238,51,20,,353,
690,239,51,20,,352,
691,239,51,20,,352,
692,239,51,20,,355,
693,239,51,20,,355,
694,239,51,20,,355,
695,239,56,14,,355,
696,239,56,14,,355,
697,240,56,14,,353,
698,240,56,14,,353,
699,240,56,14,,353,
700,239,56,14,,356,
701,239,56,14,,356,
702,240,56,14,,355,
703,240,59,14,,351,
704,238,53,24,,352,
705,238,53,24,,352,
706,238,53,24,,352,
707,238,53,24,,351,
708,245,58,24,,341,
709,245,58,24,,341,
710,241,56,24,,351,
711,238,56,24,,355,
712,240,56,24,,355,
713,240,56,24,,355,
714,241,56,24,,355,
715,242,56,24,,355,
716,243,56,24,,356,
717,245,58,19,,356,
718,246,58,19,,356,
719,249,62,19,,348,
720,247,58,14,,364,
721,247,58,14,,363,
722,248,58,14,,361,
723,248,58,14,,360,
724,248,58,14,,360,
725,248,58,14,,359,
726,248,63,14,,354,
727,248,63,14,,354,
728,248,63,14,,354,
729,248,63,14,,353,
730,246,63,14,,357,
731,247,63,14,,355,
732,248,63,14,,356,
733,249,63,14,,353,
734,251,63,14,,349,
735,254,63,14,,349,
736,254,63,14,,349,
737,254,63,14,,349,
738,254,63,14,,349,
739,255,63,14,,346,
740,255,66,10,,347,
741,255,66,10,,347,
742,255,66,10,,347,
743,255,70,10,,341,
744,255,70,10,,341,
745,256,70,10,,340,
746,256,70,10,,340,
747,256,70,10,,339,
748,256,70,10,,339,
749,256,70,10,,338,
750,256,68,10,,343,
751,256,68,10,,343,
752,256,70,13,,337,
753,256,70,13,,337,
754,256,70,13,,336,
755,257,68,13,,336,
756,257,68,13,,337,
757,258,70,13,,332,
758,258,70,13,,332,
759,258,70,13,,330,
760,254,70,13,,336,
761,254,70,13,,335,
762,246,61,13,,353,
763,246,61,13,,352,
764,246,61,13,,352,
765,246,61,13,,352,
766,247,61,13,,349,
767,247,61,13,,349,
768,248,61,13,,350,
769,248,61,13,,350,
770,248,61,13,,351,
771,248,61,13,,350,
772,249,61,13,,350,
773,249,61,13,,350,
774,249,61,13,,350,
775,251,61,13,,348,
776,249,61,13,,355,
777,248,61,13,,357,
778,248,61,18,,351,
779,248,61,18,,351,
780,251,61,18,,352,
781,251,61,18,,351,
782,251,61,18,,351,
783,251,61,18,,351,
784,252,61,18,,351,
785,252,61,18,,351,
786,252,61,18,,351,
787,263,68,18,,331,
788,260,68,18,,335,
789,260,68,18,,333,
790,260,68,18,,333,
791,260,68,18,,333,
792,262,68,18,,333,
793,263,68,18,,331,
794,263,68,18,,331,
795,263,68,18,,332,
796,263,70,18,,329,
797,263,70,18,,328,
798,265,70,18,,328,
799,265,70,18,,327,
800,265,76,15,,322,
801,266,76,15,,322,
802,266,76,15,,322,
803,266,76,15,,322,
804,264,74,15,,327,
805,265,76,15,,323,
806,265,76,15,,323,
807,265,76,15,,322,
808,265,76,15,,322,
809,265,76,15,,322,
810,254,66,15,,,348.0
811,255,66,15,,,346.0
812,254,66,12,,,353.0
813,256,68,12,,,349.0
814,256,68,12,,,349.0
815,255,70,12,,,349.0
816,255,68,12,,,353.0
817,255,68,12,,,352.0
818,255,68,12,,,352.0
819,255,68,12,,,352.0
820,258,68,12,,,352.0
821,258,68,12,,,352.0
822,261,72,12,,344,
823,261,72,12,,344,
824,268,70,12,,340,
825,268,70,12,,339,
826,268,70,12,,340,
827,268,70,12,,340,
828,267,68,12,,348,
829,268,72,12,,342,
830,268,72,12,,342,
831,268,72,12,,342,
832,268,72,12,,341,
833,268,72,12,,341,
834,268,72,12,,341,
835,268,72,12,,341,
836,268,72,12,,341,
837,270,74,12,,341,
838,270,74,12,,341,
839,270,74,12,,341,
840,267,69,12,,352,
841,268,69,16,,346,
842,268,69,16,,345,
843,268,69,16,,344,
844,268,71,16,,340,
845,268,71,16,,340,
846,269,69,16,,343,
847,269,69,16,,343,
848,270,69,16,,342,
849,270,71,16,,339,
850,269,71,16,,341,
851,269,71,16,,341,
852,266,71,16,,349,
853,266,71,16,,349,
854,267,71,16,,349,
855,266,73,16,,348,
856,267,73,16,,350,
857,267,73,16,,350,
858,267,73,16,,349,
859,267,73,16,,349,
860,267,73,16,,348,
861,267,76,16,,344,
862,267,76,16,,344,
863,267,76,16,,344,
864,268,76,16,,345,
865,268,75,16,,345,
866,268,75,16,,345,
867,269,75,16,,345,
868,265,69,16,,361,
869,265,69,16,,360,
870,266,69,16,,360,
871,266,69,16,,360,
872,263,67,16,,367,
873,268,69,16,,360,
874,268,69,16,,360,
875,267,67,16,,365,
876,261,64,13,,383,
877,261,64,13,,383,
878,261,64,13,,383,
879,263,64,13,,381,
880,265,64,13,,383,
881,265,64,13,,383,
882,266,64,13,,381,
883,266,64,13,,381,
884,267,64,13,,383,
885,268,64,13,,383,
886,268,64,13,,383,
887,268,64,13,,383,
888,275,71,13,,368,
889,275,71,13,,368,
890,276,71,13,,368,
891,276,81,13,,357,
892,276,81,13,,358,
893,276,81,13,,357,
894,271,81,13,,365,
895,271,81,13,,365,
896,273,81,13,,366,
897,273,81,13,,365,
898,273,81,13,,365,
899,273,81,13,,365,
900,274,81,13,,366,
901,274,81,13,,366,
902,274,81,13,,365,
903,274,81,13,,363,
904,275,81,13,,364,
905,275,81,13,,364,
906,276,81,13,,364,
907,276,81,13,,364,
908,276,81,13,,364,
909,276,81,13,,364,
910,275,81,13,,367,
911,275,81,13,,366,
912,270,76,17,,377,
913,270,76,17,,376,
914,270,76,17,,376,
915,270,79,17,,372,
916,270,79,17,,373,
917,268,74,13,,385,
918,268,74,13,,385,
919,268,74,13,,385,
920,269,76,13,,384,
921,270,76,13,,384,
922,270,76,13,,384,
923,270,76,13,,384,
924,270,76,13,,386,
925,270,76,13,,387,
926,270,76,13,,386,
927,270,76,13,,386,
928,270,76,13,,386,
929,270,76,13,,385,
930,270,76,13,,386,
931,266,64,13,,402,
932,267,64,13,,403,
933,267,64,13,,403,
934,267,64,13,,402,
935,267,64,13,,402,
936,269,64,13,,408,
937,272,73,13,,394,
938,272,73,13,,394,
939,272,73,13,,397,
940,269,73,13,,401,
941,269,73,13,,401,
942,270,73,13,,399,
943,270,73,13,,399,
944,273,81,24,,377,
945,275,81,24,,377,
946,275,81,24,,377,
947,275,81,24,,375,
948,275,81,24,,375,
949,275,81,24,,375,
950,275,81,24,,376,
951,275,81,24,,376,
952,273,81,24,,379,
953,273,81,24,,378,
954,272,77,24,,386,
955,272,77,24,,387,
956,273,77,24,,387,
957,273,77,24,,386,
958,273,77,24,,385,
959,273,77,24,,385,
960,274,77,24,,389,
961,274,77,24,,389,
962,275,80,24,,384,
963,275,80,24,,382,
964,275,80,24,,382,
965,275,80,24,,382,
966,274,78,20,,392,
967,274,78,20,,392,
968,275,78,20,,392,
969,279,78,20,,387,
970,279,78,20,,386,
971,279,78,20,,385,
972,280,78,20,,385,
973,283,96,20,,364,
974,283,96,20,,364,
975,283,96,20,,364,
976,282,96,20,,366,
977,282,96,20,,366,
978,280,96,20,,369,
979,280,98,20,,366,
980,281,98,20,,366,
981,282,96,20,,366,
982,282,96,20,,366,
983,282,96,20,,366,
984,282,96,20,,367,
985,283,94,20,,367,
986,284,99,13,,367,
987,281,94,13,,376,
988,281,94,13,,375,
989,283,94,13,,372,
990,283,94,13,,373,
991,283,94,13,,373,
992,282,94,13,,376,
993,274,89,13,,391,
994,274,89,13,,391,
995,274,89,13,,391,
996,274,89,13,,393,
997,274,89,13,,393,
998,274,89,13,,392,
999,274,89,13,,393,
1000,275,89,13,,395,
1001,275,89,13,,395,
1002,275,89,13,,396,
1003,275,89,13,,396,
1004,275,89,13,,394,
1005,277,89,13,,392,
1006,279,86,13,,392,
1007,279,86,13,,392,
1008,274,80,13,,405,
1009,274,80,13,,405,
1010,274,80,13,,405,
1011,275,80,13,,403,
1012,275,80,13,,403,
1013,275,80,13,,403,
1014,275,80,13,,403,
1015,275,80,13,,402,
1016,275,80,13,,402,
1017,275,80,13,,402,
1018,275,80,13,,401,
1019,275,80,13,,401,
1020,275,80,13,,405,
1021,275,80,13,,405,
1022,284,93,13,,381,
1023,284,93,13,,380,
1024,280,89,13,,389,
1025,280,89,13,,389,
1026,280,89,13,,389,
1027,280,89,13,,388,
1028,280,89,13,,388,
1029,278,85,9,,398,
1030,278,85,9,,399,
1031,279,85,9,,397,
1032,280,85,9,,396,
1033,280,85,9,,396,
1034,281,85,9,,394,
1035,286,89,9,,384,
1036,286,87,9,,387,
1037,287,89,9,,383,
1038,287,89,9,,383,
1039,287,89,9,,383,
1040,287,89,9,,383,
1041,286,90,13,,379,
1042,286,90,13,,378,
1043,286,90,13,,378,
1044,286,90,13,,378,
1045,286,90,13,,378,
1046,286,90,13,,378,
1047,286,89,13,,378,
1048,284,89,9,,387,
1049,285,91,9,,383,
1050,285,89,9,,388,
1051,285,89,9,,387,
1052,285,89,9,,387,
1053,285,89,9,,387,
1054,285,89,9,,387,
1055,285,89,9,,387,
1056,281,87,4,,404,
1057,282,87,4,,403,
1058,282,87,4,,403,
1059,282,87,4,,403,
1060,284,87,4,,402,
1061,284,87,4,,402,
1062,283,87,4,,404,
1063,283,87,4,,404,
1064,283,87,4,,404,
1065,279,83,4,,418,
1066,279,83,4,,418,
1067,279,83,4,,418,
1068,279,83,4,,417,
1069,279,83,4,,417,
1070,280,83,4,,415,
1071,280,83,4,,415,
1072,281,85,9,,407,
1073,281,85,9,,407,
1074,281,85,9,,406,
1075,281,85,9,,406,
1076,282,85,9,,406,
1077,282,85,9,,405,
1078,282,85,9,,405,
1079,282,85,9,,404,
1080,281,85,9,,408,
1081,283,85,9,,405,
1082,283,85,9,,405,
1083,283,88,9,,401,
1084,283,88,9,,400,
1085,283,88,9,,402,
1086,283,86,9,,405,
1087,283,86,9,,405,
1088,284,86,9,,403,
1089,284,86,9,,403,
1090,286,86,9,,404,
1091,286,88,9,,400,
1092,286,88,9,,399,
1093,287,88,9,,396,
1094,287,88,9,,396,
1095,286,90,9,,396,
1096,286,90,9,,396,
1097,286,90,9,,396,
1098,282,73,9,,420,
1099,282,73,9,,419,
1100,283,73,9,,418,
1101,283,73,9,,418,
1102,284,73,9,,415,
1103,284,73,9,,415,
1104,285,73,9,,415,
1105,285,73,9,,415,
1106,285,73,9,,415,
1107,285,73,9,,415,
1108,285,73,9,,415,
1109,285,73,9,,414,
1110,285,73,9,,413,
1111,285,73,9,,413,
1112,286,71,9,,413,
1113,293,84,9,,392,
1114,293,84,9,,392,
1115,293,84,9,,392,
1116,294,86,9,,390,
1117,294,88,9,,387,
1118,294,88,9,,387,
1119,294,88,9,,387,
1120,294,88,9,,388,
1121,295,88,9,,385,
1122,295,88,9,,385,
1123,295,88,9,,383,
1124,295,88,9,,383,
1125,291,88,9,,386,
1126,291,88,9,,386,
1127,291,88,9,,387,
1128,291,88,9,,388,
1129,291,88,9,,388,
1130,292,88,9,,390,
1131,293,88,9,,387,
1132,293,88,9,,387,
1133,293,88,9,,387,
1134,292,88,9,,389,
1135,292,88,9,,388,
1136,293,88,9,,387,
1137,295,90,9,,381,
1138,295,90,9,,381,
1139,295,90,9,,381,
1140,292,90,9,,388,
1141,292,90,9,,388,
1142,292,90,9,,388,
1143,292,90,9,,388,
1144,292,90,9,,388,
1145,292,90,9,,388,
1146,292,91,14,,382,
1147,295,91,14,,378,
1148,295,91,14,,377,
1149,295,91,14,,375,
1150,295,90,14,,376,
1151,296,88,14,,376,
