day_counter,0,1,2,3,4,5,6,7
253,98,13,,,,220.0,,
254,102,15,,,,216.0,,
255,101,15,,,,219.0,,
256,101,15,,,,218.0,,
257,102,15,,,,218.0,,
258,103,15,,,,217.0,,
259,98,13,,,,226.0,,
260,95,15,,,,229.0,,
261,95,15,,,,230.0,,
262,91,15,,,,236.0,,
263,92,15,,,,237.0,,
264,92,15,,,,237.0,,
265,93,15,,,,237.0,,
266,93,15,,,,237.0,,
267,94,15,,,,239.0,,
268,99,13,,,,236.0,,
269,99,13,,,,236.0,,
270,103,15,,,,232.0,,
271,103,15,,,,232.0,,
272,101,17,,,,234.0,,
273,102,17,,,,234.0,,
274,103,17,,,,235.0,,
275,104,17,,,,233.0,,
276,105,17,,,,235.0,,
277,106,17,,,,236.0,,
278,109,17,,,,234.0,,
279,109,17,,,,237.0,,
280,113,17,,,,234.0,,
281,113,17,,,,235.0,,
282,117,21,,,,227.0,,
283,117,21,,,,227.0,,
284,117,21,,,,231.0,,
285,110,21,,,,239.0,,
286,111,21,,,,239.0,,
287,110,21,,,,241.0,,
288,111,21,,,,243.0,,
289,111,21,,,,243.0,,
290,113,21,,,,241.0,,
291,113,21,,,,241.0,,
292,115,21,,,,240.0,,
293,116,21,,,,240.0,,
294,116,21,,,,242.0,,
295,119,23,,,,236.0,,
296,119,23,,,,236.0,,
297,119,23,,,,238.0,,
298,120,23,,,,237.0,,
299,121,23,,,,238.0,,
300,125,23,,,,235.0,,
301,126,23,,,,235.0,,
302,126,23,,,,236.0,,
303,128,23,,,,234.0,,
304,124,23,,,,240.0,,
305,125,23,,,,242.0,,
306,129,23,,,,243.0,,
307,132,23,,,,243.0,,
308,135,23,,,,242.0,,
309,138,23,,,,239.0,,
310,136,23,,,,244.0,,
311,136,23,,,,244.0,,
312,136,23,,,,244.0,,
313,136,23,,,,244.0,,
314,139,23,,,,244.0,,
315,141,23,,,,243.0,,
316,142,23,,,,241.0,,
317,142,23,,,,241.0,,
318,142,23,,,,238.0,,
319,145,25,,,,233.0,,
320,145,25,,,,240.0,,
321,146,25,,,,240.0,,
322,143,25,,,,244.0,,
323,143,25,,,,244.0,,
324,141,31,,,242,,,
325,141,31,,,242,,,
326,142,31,,,241,,,
327,142,31,,,241,,,
328,143,31,,,242,,,
329,144,31,,,241,,,
330,140,31,,,246,,,
331,140,31,,,246,,,
332,141,31,,,246,,,
333,141,31,,,247,,,
334,144,31,,,246,,,
335,143,33,,,246,,,
336,148,35,,,239,,,
337,149,35,,,237,,,
338,148,35,,,238,,,
339,148,35,,,240,,,
340,148,35,,,239,,,
341,149,35,,,238,,,
342,151,35,,,238,,,
343,151,35,,,237,,,
344,150,31,,,246,,,
345,156,31,,,237,,,
346,156,31,,,239,,,
347,156,31,,,240,,,
348,155,29,,,245,,,
349,156,29,,,245,,,
350,156,29,,,245,,,
351,156,29,,,246,,,
352,153,29,,,252,,,
353,153,29,,,252,,,
354,156,29,,,252,,,
355,156,29,,,251,,,
356,156,29,,,251,,,
357,156,29,,,251,,,
358,158,29,,,252,,,
359,158,29,,,253,,,
360,159,29,,,257,,,
361,159,29,,,257,,,
362,159,31,,,257,,,
363,159,31,,,257,,,
364,159,31,,,257,,,
365,161,35,,,249,,,
366,161,37,,,249,,,
367,161,37,,,248,,,
368,163,37,,,248,,,
369,163,37,,,248,,,
370,163,37,,,248,,,
371,163,37,,,248,,,
372,163,37,,,248,,,
373,163,37,,,247,,,
374,163,37,,,247,,,
375,158,33,3,,255,,,
376,158,33,3,,256,,,
377,158,40,3,,248,,,
378,156,38,3,,252,,,
379,156,38,3,,251,,,
380,157,38,3,,252,,,
381,158,38,3,,250,,,
382,158,38,3,,250,,,
383,158,38,3,,250,,,
384,153,42,3,,250,,,
385,154,42,3,,250,,,
386,155,42,3,,248,,,
387,154,42,3,,250,,,
388,153,40,3,,255,,,
389,154,40,3,,253,,,
390,154,40,3,,253,,,
391,154,40,3,,253,,,
392,155,42,3,,252,,,
393,155,42,3,,251,,,
394,157,48,3,,244,,,
395,156,50,3,,243,,,
396,157,56,3,,235,,,
397,157,56,3,,234,,,
398,158,56,3,,234,,,
399,158,56,3,,233,,,
400,159,56,3,,234,,,
401,160,56,3,,232,,,
402,160,56,3,,232,,,
403,160,56,3,,232,,,
404,163,56,3,,231,,,
405,163,56,3,,231,,,
406,164,56,3,,229,,,
407,164,56,3,,228,,,
408,165,52,3,,234,,,
409,166,52,3,,232,,,
410,167,52,3,,233,,,
411,167,52,3,,233,,,
412,168,52,3,,234,,,
413,168,52,3,,234,,,
414,167,54,3,,233,,,
415,167,54,3,,233,,,
416,165,48,14,,233,,,
417,165,48,14,,232,,,
418,165,48,14,,232,,,
419,167,48,14,,229,,,
420,163,44,3,12,241,,,
421,163,44,3,12,241,,,
422,164,46,3,12,237,,,
423,165,46,3,12,238,,,
424,166,46,3,12,239,,,
425,166,46,3,12,239,,,
426,166,46,3,12,240,,,
427,166,46,3,12,240,,,
428,166,46,3,12,240,,,
429,166,46,3,12,240,,,
430,168,46,3,12,239,,,
431,168,46,3,12,239,,,
432,171,46,3,12,239,,,
433,171,46,3,12,239,,,
434,174,46,3,12,233,,,
435,174,46,3,12,232,,,
436,174,46,3,12,232,,,
437,174,46,3,12,232,,,
438,175,46,3,12,232,,,
439,175,46,3,12,232,,,
440,173,46,3,12,239,,,
441,175,46,3,12,239,,,
442,175,46,3,12,239,,,
443,175,46,3,12,239,,,
444,176,46,3,12,239,,,
445,176,46,3,12,239,,,
446,176,46,3,12,237,,,
447,176,46,3,12,237,,,
448,176,46,3,12,237,,,
449,176,46,3,12,237,,,
450,175,46,3,12,242,,,
451,176,43,3,12,242,,,
452,174,43,3,12,246,,,
453,174,43,3,12,246,,,
454,174,43,3,12,246,,,
455,174,43,3,12,246,,,
456,175,43,3,12,249,,,
457,175,53,3,,249,,,
458,175,53,3,,250,,,
459,175,53,3,,249,,,
460,175,40,3,,265,,,
461,175,40,3,,265,,,
462,175,40,3,,267,,,
463,175,40,3,,267,,,
464,175,43,9,,258,,,
465,175,43,9,,258,,,
466,176,43,9,,260,,,
467,176,43,9,,257,,,
468,173,43,9,,261,,,
469,173,43,9,,261,,,
470,175,43,9,,258,,,
471,175,43,9,,258,,,
472,178,45,9,,255,,,
473,178,45,9,,255,,,
474,179,45,9,,256,,,
475,179,45,9,,256,,,
476,171,43,9,,268,,,
477,164,50,9,,268,,,
478,165,50,9,,270,,,
479,167,52,9,,265,,,
480,167,52,9,,265,,,
481,167,67,9,,249,,,
482,168,67,9,,249,,,
483,169,67,9,,249,,,
484,170,67,9,,249,,,
485,170,67,9,,249,,,
486,171,67,9,,249,,,
487,171,67,9,,249,,,
488,178,71,9,,240,,,
489,180,71,9,,237,,,
490,184,71,9,,238,,,
491,188,70,18,,223,,,
492,189,70,18,,222,,,
493,189,70,18,,222,,,
494,191,72,18,,218,,,
495,191,72,18,,218,,,
496,191,72,21,,218,,,
497,191,72,21,,218,,,
498,191,72,9,,232,,,
499,191,72,9,,232,,,
500,192,72,9,,232,,,
501,192,72,9,,232,,,
502,192,72,9,,232,,,
503,193,70,9,,232,,,
504,194,70,9,,233,,,
505,197,70,22,,218,,,
506,198,70,22,,218,,,
507,198,70,22,,218,,,
508,198,70,23,,218,,,
509,198,70,23,,218,,,
510,198,70,23,,221,,,
511,197,70,23,,222,,,
512,198,70,23,,222,,,
513,200,69,23,,222,,,
514,200,70,23,,222,,,
515,201,69,23,,222,,,
516,203,71,23,,217,,,
517,204,69,23,,217,,,
518,205,69,23,,217,,,
519,205,69,23,,216,,,
520,201,58,9,,246,,,
521,201,58,9,,245,,,
522,201,62,9,,245,,,
523,201,62,9,,245,,,
524,201,62,9,,245,,,
525,199,62,9,,249,,,
526,200,62,9,,250,,,
527,200,62,9,,249,,,
528,204,62,23,,232,,,
529,204,62,23,,232,,,
530,204,62,22,,233,,,
531,202,62,19,,238,,,
532,203,62,19,,238,,,
533,203,62,19,,238,,,
534,202,62,19,,237,,,
535,202,62,19,,237,,,
536,202,62,19,,240,,,
537,203,64,19,,237,,,
538,203,64,19,,236,,,
539,205,61,19,,236,,,
540,204,61,19,,249,,,
541,204,61,19,,248,,,
542,204,63,19,,246,,,
543,205,63,19,,246,,,
544,203,61,19,,254,,,
545,203,61,19,,254,,,
546,203,61,6,,270,,,
547,203,61,6,,270,,,
548,204,59,6,,270,,,
549,204,59,6,,270,,,
550,203,59,6,,272,,,
551,203,59,6,,271,,,
552,201,58,6,,280,,,
553,201,58,6,,280,,,
554,201,60,6,,277,,,
555,201,60,6,,277,,,
556,202,60,6,,279,,,
557,202,60,6,,279,,,
558,203,60,11,,273,,,
559,203,62,11,,270,,,
560,202,59,11,,284,,,
561,202,59,11,,284,,,
562,202,59,11,,284,,,
563,202,59,11,,283,,,
564,203,59,11,,283,,,
565,205,61,11,,279,,,
566,205,61,11,,278,,,
567,206,61,11,,277,,,
568,207,61,11,,277,,,
569,208,61,11,,274,,,
570,206,61,11,,285,,,
571,207,63,11,,281,,,
572,208,63,11,,279,,,
573,208,63,11,,278,,,
574,208,63,11,,278,,,
575,209,63,11,17,257,,,
576,210,65,11,17,259,,,
577,213,73,6,17,251,,,
578,213,73,6,17,251,,,
579,213,75,3,17,251,,,
580,213,75,,17,257,,,
581,213,75,,17,257,,,
582,215,75,,17,257,,,
583,215,75,,17,257,,,
584,216,79,,17,251,,,
585,216,79,,17,251,,,
586,216,79,,17,251,,,
587,217,77,,17,250,,,
588,216,77,,17,254,,,
589,216,77,,17,253,,,
590,218,75,,17,253,,,
591,218,75,,17,251,,,
592,217,75,,17,255,,,
593,217,75,,17,254,,,
594,217,75,,17,260,,,
595,217,75,,17,259,,,
596,218,75,,17,257,,,
597,218,75,,17,255,,,
598,218,75,,17,255,,,
599,218,75,,17,254,,,
600,220,75,,17,255,,,
601,220,75,,17,255,,,
602,221,81,,17,248,,,
603,223,79,3,17,245,,,
604,223,83,3,17,237,,,
605,223,83,3,17,237,,,
606,224,81,3,17,237,,,
607,224,83,,17,237,,,
608,224,83,,17,237,,,
609,224,83,,17,237,,,
610,224,85,,17,237,,,
611,224,87,,14,237,,,
612,225,87,,14,237,,,
613,225,87,,14,236,,,
614,225,87,,13,238,,,
615,225,87,,13,237,,,
616,224,80,,,261,,,
617,224,80,,,260,,,
618,225,80,,,258,,,
619,225,80,,,258,,,
620,225,80,,,257,,,
621,225,80,,,257,,,
622,226,80,,,257,,,
623,226,80,,,257,,,
624,227,80,,,256,,,
625,227,80,,,256,,,
626,227,82,,,253,,,
627,227,82,,,253,,,
628,228,82,,,253,,,
629,228,82,,,253,,,
630,226,82,,,257,,,
631,226,82,,,257,,,
632,227,82,,,257,,,
633,227,82,,,257,,,
634,227,82,,,257,,,
635,227,82,,,257,,,
636,229,82,,,259,,,
637,224,78,,,268,,,
638,225,78,,,266,,,
639,225,78,,,266,,,
640,227,78,,,268,,,
641,227,78,,,268,,,
642,228,78,,,268,,,
643,228,78,,,268,,,
644,230,85,,,257,,,
645,231,83,,,257,,,
646,231,83,,,257,,,
647,231,83,,,256,,,
648,230,83,,,262,,,
649,234,89,,,250,,,
650,234,89,,,249,,,
651,235,87,,,249,,,
652,234,87,,,253,,,
653,235,87,,,250,,,
654,235,100,,,236,,,
655,235,100,,,236,,,
656,235,102,,,236,,,
657,235,102,,,236,,,
658,236,102,,,234,,,
659,236,102,,,234,,,
660,234,104,,,,239.0,,
661,234,104,,,,239.0,,
662,235,104,,,,239.0,,
663,235,104,,,,239.0,,
664,237,104,,,,237.0,,
665,234,98,,,,247.0,,
666,235,96,,,,247.0,,
667,235,96,6,,,240.0,,
668,238,96,6,,,237.0,,
669,238,96,6,,,236.0,,
670,238,96,6,,,236.0,,
671,240,96,6,,,233.0,,
672,239,96,9,,,234.0,,
673,239,96,9,,,234.0,,
674,239,96,9,,232,,,
675,241,96,9,,233,,,
676,241,96,9,,233,,,
677,242,99,9,,228,,,
678,243,97,9,,230,,,
679,244,97,9,,228,,,
680,246,101,9,,223,,,
681,243,83,3,,251,,,
682,246,85,3,,246,,,
683,246,85,3,,246,,,
684,247,85,3,,247,,,
685,251,81,3,,246,,,
686,254,81,3,,246,,,
687,254,81,3,,246,,,
688,255,79,3,,249,,,
689,255,79,3,,249,,,
690,256,79,3,,249,,,
691,256,79,3,,249,,,
692,257,75,3,,254,,,
693,257,75,3,,254,,,
694,257,75,3,,253,,,
695,257,75,3,,253,,,
696,261,88,9,,229,,,
697,261,88,9,,229,,,
698,261,88,9,,229,,,
699,262,88,9,,227,,,
700,262,86,9,,230,,,
701,262,86,9,,230,,,
702,263,86,9,,230,,,
703,263,86,9,,230,,,
704,260,84,9,,237,,,
705,260,84,9,,237,,,
706,260,84,9,,236,,,
707,260,84,9,,236,,,
708,264,82,9,,236,,,
709,264,82,9,,236,,,
710,262,68,9,,256,,,
711,261,70,9,,255,,,
712,263,70,9,,254,,,
713,266,70,9,,250,,,
714,265,72,9,,250,,,
715,266,74,9,,247,,,
716,266,77,9,,245,,,
717,266,77,9,,245,,,
718,267,77,9,,245,,,
719,267,77,9,,245,,,
720,263,75,9,,255,,,
721,263,75,9,,254,,,
722,263,75,9,,254,,,
723,265,73,9,,252,,,
724,267,73,9,,249,,,
725,267,73,9,,249,,,
726,267,73,9,,249,,,
727,267,73,9,,249,,,
728,267,73,9,,249,,,
729,269,81,9,,238,,,
730,269,76,9,,244,,,
731,269,76,52,,200,,,
732,276,88,51,,182,,,
733,276,90,55,,175,,,
734,276,90,55,,174,,,
735,279,95,61,,162,,,
736,279,95,61,,162,,,
737,279,95,61,,161,,,
738,278,97,61,,161,,,
739,278,97,61,,161,,,
740,278,87,72,,160,,,
741,278,87,72,,160,,,
742,278,87,72,,159,,,
743,278,87,72,,159,,,
744,278,87,72,,158,,,
745,280,87,72,,156,,,
746,281,90,67,,153,,,
747,281,100,56,,153,,,
748,281,100,56,,153,,,
749,281,100,56,,153,,,
750,280,102,58,,153,,,
751,280,102,58,,153,,,
752,280,102,58,,153,,,
753,282,102,56,,151,,,
754,282,102,56,,151,,,
755,282,102,56,,150,,,
756,282,117,43,,147,,,
757,282,117,43,,147,,,
758,282,117,43,,146,,,
759,283,117,41,,146,,,
760,275,115,41,,158,,,
761,276,117,41,,153,,,
762,261,106,35,,186,,,
763,261,106,35,,186,,,
764,261,106,34,,186,,,
765,261,106,34,,186,,,
766,262,106,32,,186,,,
767,267,118,15,,184,,,
768,268,116,15,,186,,,
769,268,116,15,,186,,,
770,268,116,15,,187,,,
771,268,116,15,,187,,,
772,269,116,15,,187,,,
773,269,116,15,,187,,,
774,269,116,15,,187,,,
775,270,116,15,,187,,,
776,271,116,15,,191,,,
777,270,116,15,,193,,,
778,290,123,21,,157,,,
779,290,123,21,,157,,,
780,292,119,20,,162,,,
781,292,119,20,,162,,,
782,293,121,20,,158,,,
783,293,121,20,,158,,,
784,294,121,20,,158,,,
785,294,121,20,,158,,,
786,294,121,20,,158,,,
787,294,121,20,,156,,,
788,291,119,20,,162,,,
789,291,119,20,,161,,,
790,291,119,20,,161,,,
791,291,119,20,,161,,,
792,294,117,20,,160,,,
793,294,119,20,,157,,,
794,294,119,20,,156,,,
795,293,122,20,,153,,,
796,295,122,20,,150,,,
797,295,124,20,,147,,,
798,297,124,20,,147,,,
799,297,124,20,,147,,,
800,297,124,42,111,13,,,
801,299,122,42,111,13,,,
802,299,122,42,111,13,,,
803,299,122,52,100,13,,,
804,296,118,52,108,13,,,
805,299,125,52,97,13,,,
806,299,125,52,97,13,,,
807,299,125,52,97,13,,,
808,299,125,52,96,13,,,
809,299,125,52,96,13,,,
810,286,104,20,,180,,,
811,286,104,20,,180,,,
812,286,104,20,,183,,,
813,289,104,20,,181,,,
814,289,104,20,,181,,,
815,294,102,23,,174,,,
816,294,96,23,,182,,,
817,294,96,23,,182,,,
818,294,96,23,,182,,,
819,294,96,23,,182,,,
820,297,96,23,,182,,,
821,297,96,23,,182,,,
822,297,96,23,,182,,,
823,297,96,23,,181,,,
824,300,102,30,,166,,,
825,300,102,30,,165,,,
826,303,104,30,,160,,,
827,305,101,30,,160,,,
828,303,95,42,,161,,,
829,303,95,42,,161,,,
830,303,95,42,,161,,,
831,303,95,42,,161,,,
832,304,106,46,,143,,,
833,304,106,46,,143,,,
834,304,106,45,,143,,,
835,304,106,45,,143,,,
836,305,106,45,,141,,,
837,308,108,45,,139,,,
838,308,108,45,,139,,,
839,310,106,45,124,13,,,
840,307,103,20,158,13,,,
841,307,103,20,158,13,,,
842,307,103,20,158,13,,,
843,307,103,20,158,13,,,
844,307,108,55,117,13,,,
845,308,111,114,53,13,,,
846,306,111,118,53,13,,,
847,306,110,117,53,13,,,
848,308,112,113,53,13,,,
849,308,112,113,53,13,,,
850,307,110,75,94,13,,,
851,307,110,75,94,13,,,
852,304,106,75,106,13,,,
853,304,106,75,106,12,,,
854,305,106,75,106,12,,,
855,302,110,75,106,12,,,
856,302,113,75,106,12,,,
857,303,113,82,97,12,,,
858,303,115,124,52,12,,,
859,303,115,124,52,12,,,
860,305,111,124,52,12,,,
861,305,111,124,52,12,,,
862,305,111,124,52,12,,,
863,305,111,124,52,12,,,
864,304,111,118,52,21,,,
865,304,111,117,52,21,,,
866,304,111,117,52,21,,,
867,305,111,117,52,21,,,
868,297,104,61,,149,,,
869,297,106,58,,149,,,
870,298,108,58,,146,,,
871,298,108,58,,146,,,
872,297,99,58,,158,,,
873,297,99,58,,160,,,
874,297,99,58,,160,,,
875,295,99,20,,202,,,
876,289,91,20,,222,,,
877,292,93,20,,216,,,
878,296,93,33,,198,,,
879,296,93,33,,200,,,
880,298,93,33,,201,,,
881,298,93,33,,201,,,
882,298,93,33,,200,,,
883,303,104,155,,60,,,
884,304,104,157,,60,,,
885,305,104,157,,60,,,
886,305,104,157,,60,,,
887,306,104,154,,60,,,
888,307,104,154,,60,,,
889,307,104,154,,60,,,
890,308,104,154,,60,,,
891,308,104,153,,60,,,
892,308,104,154,,60,,,
893,308,104,154,,60,,,
894,308,102,33,,186,,,
895,308,102,33,,186,,,
896,310,102,33,,185,,,
897,310,102,33,,185,,,
898,310,102,33,,184,,,
899,311,102,197,,18,,,
900,314,104,194,,18,,,
901,314,104,194,,18,,,
902,314,104,194,,18,,,
903,314,104,194,,18,,,
904,315,104,194,,18,,,
905,316,102,194,,18,,,
906,318,100,194,,18,,,
907,320,122,169,,18,,,
908,320,122,169,,18,,,
909,320,122,168,,18,,,
910,319,122,171,,18,,,
911,322,120,168,,18,,,
912,318,123,174,,18,,,
913,318,123,172,,18,,,
914,318,123,172,,18,,,
915,318,123,172,,18,,,
916,318,123,173,,18,,,
917,310,118,39,148,18,,,
918,309,120,39,147,18,,,
919,310,118,39,147,18,,,
920,302,118,34,,180,,,
921,303,118,34,,180,,,
922,303,118,34,179,,,,
923,304,116,34,179,,,,
924,305,114,136,80,,,,
925,307,120,127,81,,,,
926,307,120,131,76,,,,
927,307,120,131,76,,,,
928,313,120,130,69,,,,
929,315,117,130,69,,,,
930,315,119,127,70,,,,
931,307,102,26,197,,,,
932,308,102,26,198,,,,
933,309,104,26,194,,,,
934,309,104,26,194,,,,
935,310,102,26,194,,,,
936,312,102,26,200,,,,
937,312,102,26,200,,,,
938,320,111,32,175,,,,
939,317,111,32,181,,,,
940,316,111,32,182,,,,
941,316,111,32,182,,,,
942,316,111,32,182,,,,
943,316,111,32,182,,,,
944,320,117,32,172,,,,
945,322,121,32,166,,,,
946,322,121,32,166,,,,
947,322,121,32,166,,,,
948,322,121,32,166,,,,
949,322,121,32,166,,,,
950,322,121,33,165,,,,
951,322,121,33,165,,,,
952,320,124,33,164,,,,
953,320,124,33,164,,,,
954,316,120,33,175,,,,
955,316,125,33,169,,,,
956,319,125,33,166,,,,
957,319,125,33,166,,,,
958,319,125,33,166,,,,
959,319,125,33,166,,,,
960,318,119,33,177,,,,
961,318,119,33,177,,,,
962,318,119,33,177,,,,
963,318,119,33,176,,,,
964,318,119,33,176,,,,
965,319,119,33,174,,,,
966,316,119,27,186,,,,
967,316,119,27,186,,,,
968,317,119,27,187,,,,
969,317,119,27,187,,,,
970,317,121,27,184,,,,
971,319,119,182,27,,,,
972,320,119,182,27,,,,
973,321,119,181,27,,,,
974,321,129,170,27,,,,
975,321,129,169,27,,,,
976,318,133,169,27,,,,
977,318,133,169,27,,,,
978,317,127,169,36,,,,
979,317,127,169,36,,,,
980,318,127,169,36,,,,
981,318,126,169,36,,,,
982,320,126,166,36,,,,
983,320,126,165,36,,,,
984,318,120,175,36,,,,
985,319,129,164,36,,,,
986,319,129,164,36,,,,
987,315,129,169,36,,,,
988,315,129,168,36,,,,
989,315,128,168,36,,,,
990,316,129,168,35,,,,
991,318,129,165,35,,,,
992,321,122,170,35,,,,
993,315,120,58,158,,,,
