day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
173,48,2,,,,,,,187.0,,,,,
174,48,4,,,,,,,186.0,,,,,
175,49,4,,,,,,,187.0,,,,,
176,50,4,,,,,,190.0,,,,,,
177,51,4,,,,,,189.0,,,,,,
178,53,4,,,,,,190.0,,,,,,
179,54,4,,,,,,190.0,,,,,,
180,54,4,,,,,,198.0,,,,,,
181,58,4,,,,,,198.0,,,,,,
182,58,4,,,,,,198.0,,,,,,
183,59,4,,,,,,201.0,,,,,,
184,59,4,,,,,,202.0,,,,,,
185,60,4,,,,,,202.0,,,,,,
186,61,4,,,,,,202.0,,,,,,
187,61,4,,,,,,203.0,,,,,,
188,60,4,,,,,,204.0,,,,,,
189,61,4,,,,,,204.0,,,,,,
190,61,4,,,,,,204.0,,,,,,
191,61,4,,,,,,204.0,,,,,,
192,62,4,,,,,,206.0,,,,,,
193,62,4,,,,,,206.0,,,,,,
194,64,4,,,,,,206.0,,,,,,
195,64,4,,,,,,206.0,,,,,,
196,62,4,,,,,,209.0,,,,,,
197,64,4,,,,,,209.0,,,,,,
198,64,4,,,,,,212.0,,,,,,
199,61,4,,,,,,217.0,,,,,,
200,63,4,,,,,,219.0,,,,,,
201,65,4,,,,,,219.0,,,,,,
202,67,6,,,,,,221.0,,,,,,
203,67,6,,,,,,222.0,,,,,,
204,68,6,,,,,,223.0,,,,,,
205,68,6,,,,,,224.0,,,,,,
206,68,6,,,,,,225.0,,,,,,
207,69,6,,,,,,225.0,,,,,,
208,71,4,,,,,,231.0,,,,,,
209,71,4,,,,,,231.0,,,,,,
210,74,4,,,,,,233.0,,,,,,
211,75,4,,,,,,233.0,,,,,,
212,75,4,,,,,,233.0,,,,,,
213,75,4,,,,,,233.0,,,,,,
214,75,4,,,,,,234.0,,,,,,
215,75,4,,,,,,235.0,,,,,,
216,76,4,,,,,,236.0,,,,,,
217,76,4,,,,,,236.0,,,,,,
218,78,4,,,,,,236.0,,,,,,
219,77,4,,,,,,236.0,,,,,,
220,76,4,,,,,,241.0,,,,,,
221,78,4,,,,,,237.0,,,,,,
222,61,2,,,,,,256.0,,,,,,
223,62,2,,,,,,256.0,,,,,,
224,62,2,,,,,,258.0,,,,,,
225,62,2,,,,,,259.0,,,,,,
226,62,2,,,,,,258.0,,,,,,
227,63,2,,,,,,258.0,,,,,,
228,66,2,,,,,,260.0,,,,,,
229,66,2,,,,,,260.0,,,,,,
230,63,2,,,,,,266.0,,,,,,
231,63,2,,,,,,267.0,,,,,,
232,63,2,,,,,,267.0,,,,,,
233,63,2,,,,,,267.0,,,,,,
234,63,2,,,,,,269.0,,,,,,
235,63,2,,,,,,269.0,,,,,,
236,62,2,,,,,,271.0,,,,,,
237,62,2,,,,,,271.0,,,,,,
238,63,2,,,,,,273.0,,,,,,
239,63,2,,,,,,273.0,,,,,,
240,63,2,,,,,,274.0,,,,,,
241,63,2,,,,,,274.0,,,,,,
242,63,2,,,,,,275.0,,,,,,
243,63,2,,,,,,275.0,,,,,,
244,63,2,,,,,,276.0,,,,,,
245,64,2,,,,,,276.0,,,,,,
246,65,2,,,,,,276.0,,,,,,
247,65,2,,,,,,276.0,,,,,,
248,67,2,,,,,,279.0,,,,,,
249,69,2,,,,,,280.0,,,,,,
250,70,2,,,,,,281.0,,,,,,
251,70,2,,,,,,281.0,,,,,,
252,71,2,,,,,,280.0,,,,,,
253,71,2,,,,,,280.0,,,,,,
254,74,2,,,,,,,281.0,,,,,
255,72,2,,,,,,,,285.0,,,,
256,72,2,,,,,,,,285.0,,,,
257,73,2,,,,,,,,285.0,,,,
258,74,2,,,,,,,,285.0,,,,
259,73,2,,,,,,,,288.0,,,,
260,73,2,,,,,,,,291.0,,,,
261,71,2,,,,,,,,293.0,,,,
262,67,2,,,,,,,,301.0,,,,
263,77,2,,,,,,,,290.0,,,,
264,77,2,,,,,,,,290.0,,,,
265,78,2,,,,,,,,289.0,,,,
266,78,2,,,,,,,,288.0,,,,
267,78,4,,,,,,,,289.0,,,,
268,75,4,,,,,,,,294.0,,,,
269,75,4,,,,,,,,294.0,,,,
270,77,4,,,,,,,,295.0,,,,
271,77,4,,,,,,,,295.0,,,,
272,78,4,,,,,,,,297.0,,,,
273,79,4,,,,,,,,297.0,,,,
274,80,4,,,,,,,,298.0,,,,
275,79,4,,,,,,,,298.0,,,,
276,80,4,,,,,,,,300.0,,,,
277,80,6,,,,,,,,300.0,,,,
278,82,6,,,,,,,,300.0,,,,
279,82,6,,,,,,,,302.0,,,,
280,83,6,,,,,,,,303.0,,,,
281,83,6,,,,,,,,304.0,,,,
282,85,6,,,,,,,,303.0,,,,
283,85,6,,,,,,,,303.0,,,,
284,87,6,,,,,,,,304.0,,,,
285,83,6,,,,,,,,307.0,,,,
286,84,6,,,,,,,,307.0,,,,
287,84,6,,,,,,,,308.0,,,,
288,83,6,,,,,,,,313.0,,,,
289,82,6,,,,,,,,313.0,,,,
290,83,6,,,,,,,,313.0,,,,
291,83,6,,,,,,,,312.0,,,,
292,85,6,,,,,,,,312.0,,,,
293,88,6,,,,,,,,307.0,,,,
294,87,8,,,,,,,,308.0,,,,
295,86,8,,,,,,,,307.0,,,,
296,86,8,,,,,,,,307.0,,,,
297,86,8,,,,,,,,308.0,,,,
298,87,8,,,,,,,,308.0,,,,
299,88,8,,,,,,,,308.0,,,,
300,91,8,,,,,,,,308.0,,,,
301,91,8,,,,,,,,308.0,,,,
302,88,8,,,,,,,,312.0,,,,
303,89,8,,,,,,,,312.0,,,,
304,85,8,,,,,,,,318.0,,,,
305,86,8,,,,,,,,320.0,,,,
306,90,8,,,,,,,,321.0,,,,
307,93,8,,,,,,,,320.0,,,,
308,96,8,,,,,,,,320.0,,,,
309,98,8,,,,,,,,318.0,,,,
310,95,8,,,,,,,,323.0,,,,
311,95,8,,,,,,,,323.0,,,,
312,95,8,,,,,,,,323.0,,,,
313,94,8,,,,,,,,323.0,,,,
314,97,8,,,,,,,,323.0,,,,
315,98,8,,,,,,,,324.0,,,,
316,99,8,,,,,,,,324.0,,,,
317,98,8,,,,,,,,323.0,,,,
318,99,8,,,,,,,,321.0,,,,
319,98,8,,,,,,,,321.0,,,,
320,99,8,,,,,,,,328.0,,,,
321,99,8,,,,,,,,328.0,,,,
322,99,8,,,,,,,,329.0,,,,
323,99,8,,,,,,,,329.0,,,,
324,99,8,,,,,,,,332.0,,,,
325,102,12,,,,,,,,324.0,,,,
326,103,14,,,,,,,,321.0,,,,
327,103,14,,,,,,,,321.0,,,,
328,103,14,,,,,,,,322.0,,,,
329,104,14,,,,,,,,322.0,,,,
330,100,14,,,,,,,,327.0,,,,
331,100,14,,,,,,,,327.0,,,,
332,101,14,,,,,,,,328.0,,,,
333,101,14,,,,,,,,329.0,,,,
334,103,14,,,,,,,,330.0,,,,
335,103,18,,,,,,,,325.0,,,,
336,105,18,,,,,,,,325.0,,,,
337,105,18,,,,,,,,325.0,,,,
338,105,16,,,,,,,,328.0,,,,
339,104,16,,,,,,,,331.0,,,,
340,104,16,,,,,,,,331.0,,,,
341,105,16,,,,,,,,331.0,,,,
342,107,16,,,,,,,,331.0,,,,
343,107,16,,,,,,,,331.0,,,,
344,107,16,,,,,,,,335.0,,,,
345,107,16,,,,,,,,336.0,,,,
346,108,14,,,,,,,,338.0,,,,
347,108,14,,,,,,,,339.0,,,,
348,107,14,,,,,,,,341.0,,,,
349,109,14,,,,,,,,339.0,,,,
350,112,14,,,,,,,,334.0,,,,
351,111,14,,,,,,,,335.0,,,,
352,108,14,,,,,,,,340.0,,,,
353,108,14,,,,,,,,340.0,,,,
354,111,14,,,,,,,,339.0,,,,
355,111,14,,,,,,,,339.0,,,,
356,111,14,,,,,,,,339.0,,,,
357,111,14,,,,,,,,340.0,,,,
358,113,14,,,,,,,,341.0,,,,
359,113,14,,,,,,,,342.0,,,,
360,114,14,,,,,,,,346.0,,,,
361,116,14,3,,,,,,,340.0,,,,
362,117,14,3,,,,,,,341.0,,,,
363,117,14,3,,,,,,,340.0,,,,
364,117,14,3,,,,,,,341.0,,,,
365,118,14,3,,,,,,,339.0,,,,
366,119,14,3,,,,,,,340.0,,,,
367,118,14,3,,,,,,,339.0,,,,
368,120,14,3,,,,,,,339.0,,,,
369,119,14,3,,,,,,,339.0,,,,
370,119,14,3,,,,,,,339.0,,,,
371,119,14,3,,,,,,,339.0,,,,
372,119,14,3,,,,,,,339.0,,,,
373,119,14,3,,,,,,,339.0,,,,
374,119,14,3,,,,,,,339.0,,,,
375,118,14,3,,,,,,,341.0,,,,
376,118,14,3,,,,,,,342.0,,,,
377,118,14,3,,,,,,,342.0,,,,
378,116,12,3,,,,,,,347.0,,,,
379,116,12,3,,,,,,,347.0,,,,
380,117,12,3,,,,,,,348.0,,,,
381,117,12,3,,,,,,,348.0,,,,
382,117,12,3,,,,,,,348.0,,,,
383,117,12,3,,,,,,,348.0,,,,
384,115,12,3,,,,,,,351.0,,,,
385,116,12,3,,,,,,,351.0,,,,
386,116,12,3,,,,,,,351.0,,,,
387,116,12,3,,,,,,,352.0,,,,
388,117,12,3,,,,,,,353.0,,,,
389,117,12,3,,,,,,,353.0,,,,
390,117,12,3,,,,,,,352.0,,,,
391,117,12,3,,,,,,,350.0,,,,
392,116,13,3,,,,,,,,353.0,,,
393,116,13,3,,,,,,,,353.0,,,
394,118,13,3,,,,,,,,353.0,,,
395,118,13,3,,,,,,,,353.0,,,
396,119,13,3,,,,,,,,353.0,,,
397,119,13,3,,,,,,,,352.0,,,
398,120,13,3,,,,,,,,352.0,,,
399,120,13,3,,,,,,,,351.0,,,
400,123,12,3,,,,,,,,349.0,,,
401,122,12,3,,,,,,,,349.0,,,
402,121,12,3,,,,,,,,349.0,,,
403,121,12,3,,,,,,,,349.0,,,
404,122,12,3,,,,,,,,351.0,,,
405,122,12,3,,,,,,,,351.0,,,
406,122,12,3,,,,,,,,350.0,,,
407,122,12,3,,,,,,,,350.0,,,
408,122,12,3,,,,,,,,354.0,,,
409,122,12,3,,,,,,,,354.0,,,
410,123,12,3,,,,,,,,355.0,,,
411,123,12,3,,,,,,,,355.0,,,
412,124,12,3,,,,,,,,356.0,,,
413,124,12,3,,,,,,,,355.0,,,
414,124,12,3,,,,,,,,356.0,,,
415,124,12,3,,,,,,,,356.0,,,
416,124,12,3,,,,,,,,358.0,,,
417,124,12,3,,,,,,,,358.0,,,
418,124,12,3,,,,,,,,358.0,,,
419,124,12,3,,,,,,,,358.0,,,
420,123,12,3,,,,,,,,365.0,,,
421,123,12,3,,,,,,,,364.0,,,
422,122,12,3,,,,,,,,364.0,,,
423,121,12,3,,,,,,,,367.0,,,
424,120,10,3,,,,,,,,372.0,,,
425,120,10,3,,,,,,,,371.0,,,
426,120,10,3,,,,,,,,372.0,,,
427,120,10,3,,,,,,,,372.0,,,
428,120,10,3,,,,,,,,372.0,,,
429,120,10,3,,,,,,,,371.0,,,
430,120,12,3,,,,,,,,371.0,,,
431,120,12,3,,,,,,,,371.0,,,
432,123,12,3,,,,,,,,371.0,,,
433,123,12,3,,,,,,,,371.0,,,
434,123,12,3,,,,,,,,371.0,,,
435,123,12,3,,,,,,,,371.0,,,
436,123,12,3,,,,,,,,370.0,,,
437,123,12,3,,,,,,,,370.0,,,
438,124,12,3,,,,,,,,370.0,,,
439,127,12,3,,,,,,,,366.0,,,
440,126,12,3,,,,,,,,371.0,,,
441,128,12,3,,,,,,,,371.0,,,
442,128,12,3,,,,,,,,371.0,,,
443,128,12,3,,,,,,,,370.0,,,
444,129,12,3,,,,,,,,370.0,,,
445,128,12,3,,,,,,,,370.0,,,
446,128,12,3,,,,,,,,370.0,,,
447,128,12,3,,,,,,,,370.0,,,
448,128,12,3,,,,,,,,369.0,,,
449,128,12,3,,,,,,,,369.0,,,
450,128,10,3,,,,,,,,375.0,,,
451,128,10,3,,,,,,,,375.0,,,
452,127,10,3,,,,,,,,378.0,,,
453,127,10,3,,,,,,,,378.0,,,
454,127,10,3,,,,,,,,378.0,,,
455,127,10,3,,,,,,,,378.0,,,
456,128,10,3,,,,,,,,381.0,,,
457,128,10,3,,,,,,,,380.0,,,
458,128,10,3,,,,,,,,381.0,,,
459,128,10,3,,,,,,,,381.0,,,
460,128,10,3,,,,,,,,384.0,,,
461,128,10,3,,,,,,,,384.0,,,
462,130,10,3,,,,,,,,383.0,,,
463,130,10,3,,,,,,,,383.0,,,
464,128,10,3,,,,,,,,386.0,,,
465,128,10,3,,,,,,,,387.0,,,
466,129,10,3,,,,,,,,389.0,,,
467,129,10,3,,,,,,,,388.0,,,
468,127,10,3,,,,,,,,391.0,,,
469,127,10,3,,,,,,,,392.0,,,
470,127,10,3,,,,,,,,392.0,,,
471,127,10,3,,,,,,,,391.0,,,
472,130,10,3,,,,,,,,392.0,,,
473,130,10,3,,,,,,,,392.0,,,
474,131,10,3,,,,,,,,393.0,,,
475,131,10,3,,,,,,,,393.0,,,
476,124,10,3,,,,,,,,401.0,,,
477,122,10,3,,,,,,,,,404.0,,
478,122,10,3,,,,,,,,,406.0,,
479,121,10,3,,,,,,,,,406.0,,
480,121,10,3,,,,,,,,,406.0,,
481,121,10,3,,,,,,,,,406.0,,
482,122,10,3,,,,,,,,,406.0,,
483,123,10,3,,,,,,,,,406.0,,
484,124,10,3,,,,,,,,,406.0,,
485,124,10,3,,,,,,,,,406.0,,
486,125,10,3,,,,,,,,,406.0,,
487,125,10,3,,,,,,,,,406.0,,
488,124,10,3,,,,,,,,,410.0,,
489,124,10,3,,,,,,,,,409.0,,
490,126,10,3,,,,,,,,,410.0,,
491,126,10,3,,,,,,,,,410.0,,
492,127,10,3,,,,,,,,,410.0,,
493,127,10,3,,,,,,,,,410.0,,
494,128,10,3,,,,,,,,,409.0,,
495,128,10,3,,,,,,,,,409.0,,
496,130,10,3,,,,,,,,,409.0,,
497,130,12,3,,,,,,,,,406.0,,
498,130,12,3,,,,,,,,,409.0,,
499,130,12,3,,,,,,,,,409.0,,
500,131,12,3,,,,,,,,,409.0,,
501,131,12,3,,,,,,,,,409.0,,
502,128,12,3,,,,,,,,,414.0,,
503,128,12,3,,,,,,,,,414.0,,
504,127,12,3,,,,,,,,,416.0,,
505,129,12,3,,,,,,,,,416.0,,
506,130,12,3,,,,,,,,,416.0,,
507,130,12,3,,,,,,,,,416.0,,
508,129,14,3,,,,,,,,,416.0,,
509,129,14,3,,,,,,,,,416.0,,
510,130,14,3,,,,,,,,,418.0,,
511,130,14,3,,,,,,,,,419.0,,
512,131,14,3,,,,,,,,,419.0,,
513,133,14,3,,,,,,,,,419.0,,
514,133,14,3,,,,,,,,,420.0,,
515,134,14,3,,,,,,,,,420.0,,
516,134,14,3,,,,,,,,,420.0,,
517,134,14,3,,,,,,,,,420.0,,
518,135,14,3,,,,,,,,,419.0,,
519,136,14,3,,,,,,,,,417.0,,
520,135,12,3,,,,,,,,,423.0,,
521,135,12,3,,,,,,,,,423.0,,
522,137,12,3,,,,,,,,,425.0,,
523,137,12,3,,,,,,,,,424.0,,
524,139,12,3,,,,,,,,,421.0,,
525,140,12,3,,,,,,,,,422.0,,
526,140,12,3,,,,,,,,,423.0,,
527,140,12,3,,,,,,,,,423.0,,
528,139,12,3,,,,,,,,,425.0,,
529,139,12,3,,,,,,,,,425.0,,
530,138,12,3,,,,,,,,,426.0,,
531,137,10,3,,,,,,,,,431.0,,
532,138,10,3,,,,,,,,,431.0,,
533,138,10,3,,,,,,,,,431.0,,
534,138,10,3,,,,,,,,,433.0,,
535,138,10,3,,,,,,,,,433.0,,
536,138,10,3,,,,,,,,,436.0,,
537,138,10,3,,,,,,,,,437.0,,
538,137,10,3,,,,,,,,,437.0,,
539,137,10,3,,,,,,,,,437.0,,
540,137,8,3,,,,,,,,,452.0,,
541,137,8,3,,,,,,,,,452.0,,
542,142,8,3,,,,,,,,,447.0,,
543,144,8,3,,,,,,,,,445.0,,
544,143,8,3,,,,,,,,,450.0,,
545,143,8,3,,,,,,,,,450.0,,
546,144,8,3,,,,,,,,,452.0,,
547,144,8,3,,,,,,,,,452.0,,
548,144,8,3,,,,,,,,,453.0,,
549,144,8,3,,,,,,,,,453.0,,
550,143,8,3,,,,,,,,,454.0,,
551,143,8,3,,,,,,,,,454.0,,
552,143,8,3,,,,,,,,,462.0,,
553,143,8,3,,,,,,,,,462.0,,
554,143,8,3,,,,,,,,,462.0,,
555,144,8,3,,,,,,,,,460.0,,
556,144,8,3,,,,,,,,,462.0,,
557,144,8,3,,,,,,,,,462.0,,
558,145,8,3,,,,,,,,,462.0,,
559,144,8,3,,,,,,,,,461.0,,
560,143,8,3,,,,,,,,,473.0,,
561,141,8,3,,,,,,,,,473.0,,
562,142,8,3,,,,,,,,,471.0,,
563,142,8,3,,,,,,,,,471.0,,
564,143,8,3,,,,,,,,,471.0,,
565,143,8,3,,,,,,,,,472.0,,
566,143,8,3,,,,,,,,,472.0,,
567,144,8,3,,,,,,,,,471.0,,
568,145,8,3,,,,,,,,,471.0,,
569,145,8,3,,,,,,,,,470.0,,
570,144,8,,,,,,,,,,483.0,,
571,144,8,,,,,,,,,,483.0,,
572,144,8,,,,,,,,,,483.0,,
573,143,8,,,,,,,,,,483.0,,
574,143,8,,,,,,,,,,482.0,,
575,143,8,,,,,,,,,,482.0,,
576,143,8,,,,,,,,,,487.0,,
577,143,8,,,,,,,,,,487.0,,
578,143,8,,,,,,,,,,487.0,,
579,143,8,,,,,,,,,,487.0,,
580,140,8,,,,,,,,,,494.0,,
581,140,8,,,,,,,,,,494.0,,
582,141,8,,,,,,,,,,494.0,,
583,141,8,,,,,,,,,,494.0,,
584,141,8,,,,,,,,,,494.0,,
585,141,8,,,,,,,,,,494.0,,
586,141,8,,,,,,,,,,494.0,,
587,141,8,,,,,,,,,,494.0,,
588,140,10,,,,,,,,,,496.0,,
589,140,10,,,,,,,,,,496.0,,
590,141,10,,,,,,,,,,496.0,,
591,141,10,,,,,,,,,,496.0,,
592,141,8,,,,,,,,,,501.0,,
593,141,8,,,,,,,,,,501.0,,
594,140,8,,,,,,,,,,508.0,,
595,140,8,,,,,,,,,,508.0,,
596,140,8,,,,,,,,,,508.0,,
597,140,8,,,,,,,,,,508.0,,
598,140,8,,,,,,,,,,508.0,,
599,140,8,,,,,,,,,,508.0,,
600,142,8,,,,,,,,,,509.0,,
601,142,8,,,,,,,,,,509.0,,
602,143,8,,,,,,,,,,508.0,,
603,143,8,,,,,,,,,,508.0,,
604,143,8,,,,,,,,,,508.0,,
605,143,8,,,,,,,,,,508.0,,
606,143,8,,,,,,,,,,508.0,,
607,143,8,,,,,,,,,,508.0,,
608,143,8,,,,,,,,,,508.0,,
609,143,11,,,,,,,,,,504.0,,
610,144,11,,,,,,,,,,505.0,,
611,144,11,,,,,,,,,,505.0,,
612,145,11,,,,,,,,,,505.0,,
613,145,11,,,,,,,,,,504.0,,
614,145,11,,,,,,,,,,506.0,,
615,145,11,,,,,,,,,,505.0,,
616,146,11,,,,,,,,,,,507.0,
617,145,11,,,,,,,,,,,506.0,
618,145,11,,,,,,,,,,,506.0,
619,144,11,,,,,,,,,,,506.0,
620,144,11,,,,,,,,,,,506.0,
621,144,11,,,,,,,,,,,506.0,
622,145,11,,,,,,,,,,,506.0,
623,145,11,,,,,,,,,,,506.0,
624,145,11,,,,,,,,,,,507.0,
625,145,11,,,,,,,,,,,507.0,
626,145,11,,,,,,,,,,,508.0,
627,146,11,,,,,,,,,,,506.0,
628,147,11,,,,,,,,,,,506.0,
629,147,11,,,,,,,,,,,505.0,
630,146,11,,,,,,,,,,,509.0,
631,146,11,,,,,,,,,,,509.0,
632,147,11,,,,,,,,,,,509.0,
633,147,11,,,,,,,,,,,509.0,
634,147,11,,,,,,,,,,,509.0,
635,148,11,,,,,,,,,,,507.0,
636,150,11,,,,,,,,,,,509.0,
637,148,11,,,,,,,,,,,512.0,
638,148,11,,,,,,,,,,,512.0,
639,148,11,,,,,,,,,,,512.0,
640,150,11,,,,,,,,,,,514.0,
641,150,11,,,,,,,,,,,514.0,
642,151,11,,,,,,,,,,,514.0,
643,150,11,,,,,,,,,,,513.0,
644,150,11,,,,,,,,,,,513.0,
645,150,11,,,,,,,,,,,513.0,
646,151,11,,,,,,,,,,,510.0,
647,151,11,,,,,,,,,,,510.0,
648,152,11,,,,,,,,,,,515.0,
649,152,11,,,,,,,,,,,515.0,
650,152,11,,,,,,,,,,,515.0,
651,152,11,,,,,,,,,,,515.0,
652,155,11,,,,,,,,,,,,514.0
653,155,11,,,,,,,,,,,,514.0
654,155,11,,,,,,,,,,,,513.0
655,155,11,,,,,,,,,,,,513.0
656,156,11,,,,,,,,,,,,514.0
657,156,11,,,,,,,,,,,,514.0
658,156,11,,,,,,,,,,,,514.0
659,156,11,,,,,,,,,,,,514.0
