day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
137,48,10,,,,,,,177.0,,,,,,,,,,
138,47,12,,,,,,,177.0,,,,,,,,,,
139,47,12,,,,,,,177.0,,,,,,,,,,
140,49,12,,,,,,,180.0,,,,,,,,,,
141,49,16,,,,,,,175.0,,,,,,,,,,
142,49,16,,,,,,,176.0,,,,,,,,,,
143,49,16,,,,,,,175.0,,,,,,,,,,
144,49,13,,,,,,,,180.0,,,,,,,,,
145,49,13,,,,,,,,180.0,,,,,,,,,
146,50,13,,,,,,,,181.0,,,,,,,,,
147,51,13,,,,,,,,182.0,,,,,,,,,
148,48,9,,,,,,,,194.0,,,,,,,,,
149,48,9,,,,,,,,194.0,,,,,,,,,
150,48,9,,,,,,,,194.0,,,,,,,,,
151,49,9,,,,,,,,194.0,,,,,,,,,
152,49,9,,,,,,,,196.0,,,,,,,,,
153,52,9,,,,,,,,197.0,,,,,,,,,
154,53,9,,,,,,,,199.0,,,,,,,,,
155,53,9,,,,,,,,200.0,,,,,,,,,
156,51,9,,,,,,,,203.0,,,,,,,,,
157,51,9,,,,,,,,204.0,,,,,,,,,
158,51,9,,,,,,,,204.0,,,,,,,,,
159,51,7,,,,,,,,207.0,,,,,,,,,
160,53,7,,,,,,,,209.0,,,,,,,,,
161,53,7,,,,,,,,209.0,,,,,,,,,
162,53,7,,,,,,,,209.0,,,,,,,,,
163,54,7,,,,,,,,209.0,,,,,,,,,
164,55,7,,,,,,,,209.0,,,,,,,,,
165,58,7,,,,,,,,209.0,,,,,,,,,
166,58,7,,,,,,,,212.0,,,,,,,,,
167,58,7,,,,,,,,212.0,,,,,,,,,
168,58,7,,,,,,,,213.0,,,,,,,,,
169,59,7,,,,,,,,213.0,,,,,,,,,
170,60,7,,,,,,,,213.0,,,,,,,,,
171,60,7,,,,,,,,214.0,,,,,,,,,
172,59,7,,,,,,,,220.0,,,,,,,,,
173,59,7,,,,,,,,220.0,,,,,,,,,
174,60,7,,,,,,,,221.0,,,,,,,,,
175,61,7,,,,,,,,222.0,,,,,,,,,
176,62,9,,,,,,,,224.0,,,,,,,,,
177,62,9,,,,,,,,225.0,,,,,,,,,
178,65,9,,,,,,,,226.0,,,,,,,,,
179,66,9,,,,,,,,226.0,,,,,,,,,
180,67,9,,,,,,,,234.0,,,,,,,,,
181,71,9,,,,,,,,234.0,,,,,,,,,
182,71,9,,,,,,,,233.0,,,,,,,,,
183,69,9,,,,,,,,239.0,,,,,,,,,
184,67,9,,,,,,,,242.0,,,,,,,,,
185,68,9,,,,,,,,242.0,,,,,,,,,
186,69,9,,,,,,,,242.0,,,,,,,,,
187,69,9,,,,,,,,243.0,,,,,,,,,
188,69,9,,,,,,,,244.0,,,,,,,,,
189,70,9,,,,,,,,244.0,,,,,,,,,
190,71,9,,,,,,,,244.0,,,,,,,,,
191,71,9,,,,,,,,244.0,,,,,,,,,
192,71,9,,,,,,,,248.0,,,,,,,,,
193,71,9,,,,,,,,248.0,,,,,,,,,
194,73,9,,,,,,,,248.0,,,,,,,,,
195,73,9,,,,,,,,248.0,,,,,,,,,
196,73,9,,,,,,,,250.0,,,,,,,,,
197,75,9,,,,,,,,250.0,,,,,,,,,
198,75,9,,,,,,,,253.0,,,,,,,,,
199,74,9,,,,,,,,256.0,,,,,,,,,
200,77,9,,,,,,,,259.0,,,,,,,,,
201,79,9,,,,,,,,259.0,,,,,,,,,
202,81,11,,,,,,,,,262.0,,,,,,,,
203,79,11,,,,,,,,,265.0,,,,,,,,
204,81,11,,,,,,,,,266.0,,,,,,,,
205,80,13,,,,,,,,,266.0,,,,,,,,
206,80,13,,,,,,,,,267.0,,,,,,,,
207,82,13,,,,,,,,,267.0,,,,,,,,
208,82,13,,,,,,,,,273.0,,,,,,,,
209,82,13,,,,,,,,,273.0,,,,,,,,
210,85,13,,,,,,,,,275.0,,,,,,,,
211,86,13,,,,,,,,,274.0,,,,,,,,
212,86,13,,,,,,,,,274.0,,,,,,,,
213,85,13,,,,,,,,,274.0,,,,,,,,
214,85,13,,,,,,,,,275.0,,,,,,,,
215,85,13,,,,,,,,,275.0,,,,,,,,
216,86,13,,,,,,,,,276.0,,,,,,,,
217,86,13,,,,,,,,,276.0,,,,,,,,
218,88,13,,,,,,,,,276.0,,,,,,,,
219,88,13,,,,,,,,,276.0,,,,,,,,
220,86,13,,,,,,,,,283.0,,,,,,,,
221,86,13,,,,,,,,,283.0,,,,,,,,
222,69,7,,,,,,,,,307.0,,,,,,,,
223,70,7,,,,,,,,,307.0,,,,,,,,
224,71,7,,,,,,,,,309.0,,,,,,,,
225,71,7,,,,,,,,,310.0,,,,,,,,
226,71,7,,,,,,,,,310.0,,,,,,,,
227,72,7,,,,,,,,,310.0,,,,,,,,
228,75,7,,,,,,,,,312.0,,,,,,,,
229,75,7,,,,,,,,,312.0,,,,,,,,
230,76,7,,,,,,,,,315.0,,,,,,,,
231,76,7,,,,,,,,,316.0,,,,,,,,
232,76,7,,,,,,,,,315.0,,,,,,,,
233,76,7,,,,,,,,,315.0,,,,,,,,
234,76,7,,,,,,,,,318.0,,,,,,,,
235,76,7,,,,,,,,,319.0,,,,,,,,
236,76,7,,,,,,,,,322.0,,,,,,,,
237,76,7,,,,,,,,,322.0,,,,,,,,
238,75,7,,,,,,,,,325.0,,,,,,,,
239,75,7,,,,,,,,,325.0,,,,,,,,
240,75,7,,,,,,,,,326.0,,,,,,,,
241,75,7,,,,,,,,,326.0,,,,,,,,
242,75,7,,,,,,,,,327.0,,,,,,,,
243,75,7,,,,,,,,,327.0,,,,,,,,
244,75,7,,,,,,,,,328.0,,,,,,,,
245,76,7,,,,,,,,,328.0,,,,,,,,
246,77,7,,,,,,,,,328.0,,,,,,,,
247,77,7,,,,,,,,,328.0,,,,,,,,
248,79,7,,,,,,,,,331.0,,,,,,,,
249,80,7,,,,,,,,,333.0,,,,,,,,
250,81,7,,,,,,,,,334.0,,,,,,,,
251,81,7,,,,,,,,,334.0,,,,,,,,
252,82,7,,,,,,,,,334.0,,,,,,,,
253,82,7,,,,,,,,,334.0,,,,,,,,
254,85,5,3,,,,,,,,334.0,,,,,,,,
255,85,5,,,,,,,,,339.0,,,,,,,,
256,85,5,,,,,,,,,339.0,,,,,,,,
257,86,5,,,,,,,,,338.0,,,,,,,,
258,87,5,,,,,,,,,338.0,,,,,,,,
259,87,5,,,,,,,,,340.0,,,,,,,,
260,87,5,,,,,,,,,343.0,,,,,,,,
261,87,5,,,,,,,,,344.0,,,,,,,,
262,85,5,,,,,,,,,349.0,,,,,,,,
263,86,5,,,,,,,,,350.0,,,,,,,,
264,86,5,,,,,,,,,350.0,,,,,,,,
265,87,5,,,,,,,,,350.0,,,,,,,,
266,87,5,,,,,,,,,350.0,,,,,,,,
267,88,5,,,,,,,,,352.0,,,,,,,,
268,88,5,,,,,,,,,,354.0,,,,,,,
269,88,5,,,,,,,,,,354.0,,,,,,,
270,90,5,,,,,,,,,,354.0,,,,,,,
271,90,5,,,,,,,,,,354.0,,,,,,,
272,91,5,,,,,,,,,,356.0,,,,,,,
273,92,5,,,,,,,,,,356.0,,,,,,,
274,93,5,,,,,,,,,,357.0,,,,,,,
275,93,5,,,,,,,,,,357.0,,,,,,,
276,94,5,,,,,,,,,,359.0,,,,,,,
277,95,5,,,,,,,,,,360.0,,,,,,,
278,97,5,,,,,,,,,,360.0,,,,,,,
279,96,5,,,,,,,,,,364.0,,,,,,,
280,97,5,,,,,,,,,,366.0,,,,,,,
281,97,5,,,,,,,,,,366.0,,,,,,,
282,99,5,,,,,,,,,,366.0,,,,,,,
283,99,5,,,,,,,,,,366.0,,,,,,,
284,99,7,,,,,,,,,,368.0,,,,,,,
285,95,7,,,,,,,,,,373.0,,,,,,,
286,96,7,,,,,,,,,,373.0,,,,,,,
287,96,7,,,,,,,,,,375.0,,,,,,,
288,97,7,,,,,,,,,,378.0,,,,,,,
289,97,7,,,,,,,,,,378.0,,,,,,,
290,98,7,,,,,,,,,,378.0,,,,,,,
291,98,7,,,,,,,,,,378.0,,,,,,,
292,100,7,,,,,,,,,,378.0,,,,,,,
293,101,7,,,,,,,,,,378.0,,,,,,,
294,101,7,,,,,,,,,,380.0,,,,,,,
295,101,7,,,,,,,,,,380.0,,,,,,,
296,101,7,,,,,,,,,,380.0,,,,,,,
297,102,7,,,,,,,,,,381.0,,,,,,,
298,103,7,,,,,,,,,,381.0,,,,,,,
299,104,7,,,,,,,,,,382.0,,,,,,,
300,107,7,,,,,,,,,,381.0,,,,,,,
301,108,7,,,,,,,,,,381.0,,,,,,,
302,108,7,,,,,,,,,,383.0,,,,,,,
303,109,7,,,,,,,,,,383.0,,,,,,,
304,108,7,,,,,,,,,,386.0,,,,,,,
305,109,7,,,,,,,,,,388.0,,,,,,,
306,113,7,,,,,,,,,,389.0,,,,,,,
307,116,7,,,,,,,,,,389.0,,,,,,,
308,119,7,,,,,,,,,,389.0,,,,,,,
309,120,7,,,,,,,,,,389.0,,,,,,,
310,120,7,,,,,,,,,,392.0,,,,,,,
311,120,7,,,,,,,,,,392.0,,,,,,,
312,120,7,,,,,,,,,,392.0,,,,,,,
313,120,7,,,,,,,,,,392.0,,,,,,,
314,123,7,,,,,,,,,,392.0,,,,,,,
315,124,7,,,,,,,,,,393.0,,,,,,,
316,125,7,,,,,,,,,,393.0,,,,,,,
317,125,7,,,,,,,,,,393.0,,,,,,,
318,125,7,,,,,,,,,,393.0,,,,,,,
319,126,7,,,,,,,,,,393.0,,,,,,,
320,127,7,,,,,,,,,,,400.0,,,,,,
321,128,7,,,,,,,,,,,400.0,,,,,,
322,128,7,,,,,,,,,,,401.0,,,,,,
323,128,7,,,,,,,,,,,400.0,,,,,,
324,124,7,,,,,,,,,,,407.0,,,,,,
325,124,7,,,,,,,,,,,407.0,,,,,,
326,124,7,,,,,,,,,,,408.0,,,,,,
327,124,7,,,,,,,,,,,409.0,,,,,,
328,125,7,,,,,,,,,,,410.0,,,,,,
329,126,7,,,,,,,,,,,410.0,,,,,,
330,124,7,,,,,,,,,,,412.0,,,,,,
331,124,7,,,,,,,,,,,412.0,,,,,,
332,125,7,,,,,,,,,,,413.0,,,,,,
333,124,7,,,,,,,,,,,415.0,,,,,,
334,127,7,,,,,,,,,,,416.0,,,,,,
335,127,7,,,,,,,,,,,417.0,,,,,,
336,129,7,,,,,,,,,,,417.0,,,,,,
337,129,7,,,,,,,,,,,417.0,,,,,,
338,129,7,,,,,,,,,,,418.0,,,,,,
339,128,7,,,,,,,,,,,421.0,,,,,,
340,128,7,,,,,,,,,,,421.0,,,,,,
341,129,7,,,,,,,,,,,421.0,,,,,,
342,131,7,,,,,,,,,,,421.0,,,,,,
343,131,7,,,,,,,,,,,421.0,,,,,,
344,132,7,,,,,,,,,,,424.0,,,,,,
345,132,7,,,,,,,,,,,425.0,,,,,,
346,132,7,,,,,,,,,,,427.0,,,,,,
347,132,7,,,,,,,,,,,428.0,,,,,,
348,131,7,,,,,,,,,,,431.0,,,,,,
349,132,7,,,,,,,,,,,431.0,,,,,,
350,132,7,,,,,,,,,,,431.0,,,,,,
351,132,7,,,,,,,,,,,432.0,,,,,,
352,132,5,,,,,,,,,,,437.0,,,,,,
353,132,5,,,,,,,,,,,437.0,,,,,,
354,135,5,,,,,,,,,,,437.0,,,,,,
355,135,5,,,,,,,,,,,437.0,,,,,,
356,135,5,,,,,,,,,,,437.0,,,,,,
357,135,5,,,,,,,,,,,438.0,,,,,,
358,137,5,,,,,,,,,,,439.0,,,,,,
359,137,5,,,,,,,,,,,440.0,,,,,,
360,138,5,,,,,,,,,,,444.0,,,,,,
361,138,5,,,,,,,,,,,445.0,,,,,,
362,139,5,,,,,,,,,,,445.0,,,,,,
363,139,5,,,,,,,,,,,445.0,,,,,,
364,138,5,,,,,,,,,,,446.0,,,,,,
365,138,5,,,,,,,,,,,446.0,,,,,,
366,139,5,,,,,,,,,,,447.0,,,,,,
367,139,5,,,,,,,,,,,447.0,,,,,,
368,141,5,,,,,,,,,,,447.0,,,,,,
369,141,5,,,,,,,,,,,447.0,,,,,,
370,141,5,,,,,,,,,,,447.0,,,,,,
371,141,5,,,,,,,,,,,446.0,,,,,,
372,141,5,,,,,,,,,,,446.0,,,,,,
373,141,5,,,,,,,,,,,446.0,,,,,,
374,141,5,,,,,,,,,,,446.0,,,,,,
375,140,5,,,,,,,,,,,449.0,,,,,,
376,140,5,,,,,,,,,,,450.0,,,,,,
377,140,5,,,,,,,,,,,449.0,,,,,,
378,136,5,,,,,,,,,,,454.0,,,,,,
379,136,5,,,,,,,,,,,454.0,,,,,,
380,137,5,,,,,,,,,,,455.0,,,,,,
381,137,5,,,,,,,,,,,455.0,,,,,,
382,137,5,,,,,,,,,,,455.0,,,,,,
383,137,5,,,,,,,,,,,455.0,,,,,,
384,135,5,,,,,,,,,,,458.0,,,,,,
385,136,5,,,,,,,,,,,458.0,,,,,,
386,136,5,,,,,,,,,,,458.0,,,,,,
387,136,5,,,,,,,,,,,459.0,,,,,,
388,137,5,,,,,,,,,,,460.0,,,,,,
389,137,5,,,,,,,,,,,460.0,,,,,,
390,137,5,,,,,,,,,,,460.0,,,,,,
391,137,5,,,,,,,,,,,460.0,,,,,,
392,137,5,,,,,,,,,,,463.0,,,,,,
393,137,5,,,,,,,,,,,463.0,,,,,,
394,139,5,,,,,,,,,,,463.0,,,,,,
395,139,5,,,,,,,,,,,464.0,,,,,,
396,140,5,,,,,,,,,,,464.0,,,,,,
397,140,5,,,,,,,,,,,464.0,,,,,,
398,141,5,,,,,,,,,,,464.0,,,,,,
399,141,5,,,,,,,,,,,464.0,,,,,,
400,142,5,,,,,,,,,,,465.0,,,,,,
401,142,5,,,,,,,,,,,465.0,,,,,,
402,142,5,,,,,,,,,,,465.0,,,,,,
403,142,5,,,,,,,,,,,465.0,,,,,,
404,143,5,,,,,,,,,,,467.0,,,,,,
405,143,5,,,,,,,,,,,467.0,,,,,,
406,143,5,,,,,,,,,,,467.0,,,,,,
407,143,5,,,,,,,,,,,467.0,,,,,,
408,142,5,,,,,,,,,,,472.0,,,,,,
409,142,5,,,,,,,,,,,472.0,,,,,,
410,143,5,,,,,,,,,,,473.0,,,,,,
411,143,5,,,,,,,,,,,473.0,,,,,,
412,144,5,,,,,,,,,,,474.0,,,,,,
413,144,5,,,,,,,,,,,474.0,,,,,,
414,144,5,,,,,,,,,,,475.0,,,,,,
415,144,5,,,,,,,,,,,475.0,,,,,,
416,143,5,,,,,,,,,,,479.0,,,,,,
417,143,5,,,,,,,,,,,479.0,,,,,,
418,143,5,,,,,,,,,,,479.0,,,,,,
419,143,5,,,,,,,,,,,479.0,,,,,,
420,143,5,,,,,,,,,,,485.0,,,,,,
421,143,5,,,,,,,,,,,485.0,,,,,,
422,143,5,,,,,,,,,,,485.0,,,,,,
423,144,5,,,,,,,,,,,486.0,,,,,,
424,145,5,,,,,,,,,,,487.0,,,,,,
425,145,5,,,,,,,,,,,487.0,,,,,,
426,145,5,,,,,,,,,,,488.0,,,,,,
427,145,5,,,,,,,,,,,488.0,,,,,,
428,145,5,,,,,,,,,,,488.0,,,,,,
429,145,5,,,,,,,,,,,488.0,,,,,,
430,146,5,,,,,,,,,,,489.0,,,,,,
431,146,5,,,,,,,,,,,489.0,,,,,,
432,149,5,,,,,,,,,,,489.0,,,,,,
433,149,5,,,,,,,,,,,489.0,,,,,,
434,149,5,,,,,,,,,,,489.0,,,,,,
435,149,5,,,,,,,,,,,489.0,,,,,,
436,149,5,,,,,,,,,,,489.0,,,,,,
437,149,5,,,,,,,,,,,489.0,,,,,,
438,150,5,,,,,,,,,,,489.0,,,,,,
439,150,5,,,,,,,,,,,489.0,,,,,,
440,149,5,,,,,,,,,,,495.0,,,,,,
441,151,5,,,,,,,,,,,495.0,,,,,,
442,151,5,,,,,,,,,,,495.0,,,,,,
443,151,5,,,,,,,,,,,495.0,,,,,,
444,152,5,,,,,,,,,,,495.0,,,,,,
445,152,5,,,,,,,,,,,495.0,,,,,,
446,152,5,,,,,,,,,,,495.0,,,,,,
447,152,5,,,,,,,,,,,495.0,,,,,,
448,152,5,,,,,,,,,,,495.0,,,,,,
449,152,5,,,,,,,,,,,495.0,,,,,,
450,151,5,,,,,,,,,,,500.0,,,,,,
451,156,5,,,,,,,,,,,494.0,,,,,,
452,155,5,,,,,,,,,,,497.0,,,,,,
453,155,5,,,,,,,,,,,497.0,,,,,,
454,155,5,,,,,,,,,,,497.0,,,,,,
455,155,7,,,,,,,,,,,494.0,,,,,,
456,156,7,,,,,,,,,,,497.0,,,,,,
457,156,7,,,,,,,,,,,497.0,,,,,,
458,156,7,,,,,,,,,,,498.0,,,,,,
459,156,7,,,,,,,,,,,498.0,,,,,,
460,156,7,,,,,,,,,,,501.0,,,,,,
461,156,7,,,,,,,,,,,501.0,,,,,,
462,156,7,,,,,,,,,,,503.0,,,,,,
463,156,7,,,,,,,,,,,503.0,,,,,,
464,156,7,,,,,,,,,,,505.0,,,,,,
465,156,7,,,,,,,,,,,506.0,,,,,,
466,157,7,,,,,,,,,,,508.0,,,,,,
467,157,7,,,,,,,,,,,508.0,,,,,,
468,157,7,,,,,,,,,,,509.0,,,,,,
469,157,7,,,,,,,,,,,510.0,,,,,,
470,157,7,,,,,,,,,,,510.0,,,,,,
471,157,7,,,,,,,,,,,510.0,,,,,,
472,160,7,,,,,,,,,,,511.0,,,,,,
473,160,7,,,,,,,,,,,511.0,,,,,,
474,161,7,,,,,,,,,,,512.0,,,,,,
475,161,7,,,,,,,,,,,512.0,,,,,,
476,156,7,,,,,,,,,,,519.0,,,,,,
477,156,7,,,,,,,,,,,521.0,,,,,,
478,157,7,,,,,,,,,,,523.0,,,,,,
479,157,7,,,,,,,,,,,523.0,,,,,,
480,157,7,,,,,,,,,,,523.0,,,,,,
481,157,7,,,,,,,,,,,523.0,,,,,,
482,158,7,,,,,,,,,,,523.0,,,,,,
483,159,7,,,,,,,,,,,523.0,,,,,,
484,160,7,,,,,,,,,,,522.0,,,,,,
485,160,7,,,,,,,,,,,522.0,,,,,,
486,160,7,,,,,,,,,,,522.0,,,,,,
487,160,7,,,,,,,,,,,522.0,,,,,,
488,159,7,,,,,,,,,,,526.0,,,,,,
489,159,7,,,,,,,,,,,526.0,,,,,,
490,162,7,,,,,,,,,,,527.0,,,,,,
491,162,7,,,,,,,,,,,527.0,,,,,,
492,163,7,,,,,,,,,,,527.0,,,,,,
493,163,7,,,,,,,,,,,527.0,,,,,,
494,164,7,,,,,,,,,,,527.0,,,,,,
495,164,7,,,,,,,,,,,527.0,,,,,,
496,165,7,,,,,,,,,,,529.0,,,,,,
497,165,7,,,,,,,,,,,529.0,,,,,,
498,164,7,,,,,,,,,,,532.0,,,,,,
499,164,7,,,,,,,,,,,532.0,,,,,,
500,165,7,,,,,,,,,,,531.0,,,,,,
501,165,7,,,,,,,,,,,531.0,,,,,,
502,165,7,,,,,,,,,,,,533.0,,,,,
503,165,7,,,,,,,,,,,,533.0,,,,,
504,166,7,,,,,,,,,,,,534.0,,,,,
505,168,7,,,,,,,,,,,,534.0,,,,,
506,169,7,,,,,,,,,,,,534.0,,,,,
507,169,7,,,,,,,,,,,,534.0,,,,,
508,169,7,,,,,,,,,,,,535.0,,,,,
509,169,7,,,,,,,,,,,,535.0,,,,,
510,171,7,,,,,,,,,,,,536.0,,,,,
511,169,7,,,,,,,,,,,,539.0,,,,,
512,170,7,,,,,,,,,,,,538.0,,,,,
513,172,7,,,,,,,,,,,,538.0,,,,,
514,172,7,,,,,,,,,,,,539.0,,,,,
515,173,7,,,,,,,,,,,,539.0,,,,,
516,173,7,,,,,,,,,,,,539.0,,,,,
517,173,7,,,,,,,,,,,,539.0,,,,,
518,174,7,,,,,,,,,,,,539.0,,,,,
519,174,7,,,,,,,,,,,,539.0,,,,,
520,171,7,,,,,,,,,,,,,545.0,,,,
521,171,7,,,,,,,,,,,,,545.0,,,,
522,173,7,,,,,,,,,,,,,547.0,,,,
523,173,7,,,,,,,,,,,,,547.0,,,,
524,173,7,,,,,,,,,,,,,547.0,,,,
525,174,7,,,,,,,,,,,,,548.0,,,,
526,175,7,,,,,,,,,,,,,548.0,,,,
527,175,7,,,,,,,,,,,,,548.0,,,,
528,175,7,,,,,,,,,,,,,550.0,,,,
529,175,7,,,,,,,,,,,,,550.0,,,,
530,175,7,,,,,,,,,,,,,551.0,,,,
531,173,7,,,,,,,,,,,,,555.0,,,,
532,174,7,,,,,,,,,,,,,555.0,,,,
533,174,7,,,,,,,,,,,,,555.0,,,,
534,174,7,,,,,,,,,,,,,557.0,,,,
535,174,7,,,,,,,,,,,,,557.0,,,,
536,174,7,,,,,,,,,,,,,560.0,,,,
