day_counter,0,1,2,3,4,5,6,7,8,9
211,92,16,4,,,226.0,,,,
212,94,16,4,,,223.0,,,,
213,94,16,4,,,222.0,,,,
214,94,16,4,,,223.0,,,,
215,94,16,4,,,224.0,,,,
216,94,18,4,,,224.0,,,,
217,94,18,4,,,224.0,,,,
218,96,18,4,,,224.0,,,,
219,96,18,4,,,223.0,,,,
220,95,18,4,,,229.0,,,,
221,95,18,4,,,228.0,,,,
222,75,12,4,,,255.0,,,,
223,76,12,4,,,255.0,,,,
224,77,12,4,,,257.0,,,,
225,77,12,4,,,258.0,,,,
226,77,12,4,,,258.0,,,,
227,79,14,4,,,254.0,,,,
228,82,14,4,,,256.0,,,,
229,82,14,4,,,256.0,,,,
230,83,14,4,,,259.0,,,,
231,83,14,4,,,260.0,,,,
232,83,14,4,,,260.0,,,,
233,83,14,4,,,260.0,,,,
234,84,14,4,,,261.0,,,,
235,84,14,4,,,262.0,,,,
236,83,14,4,,,266.0,,,,
237,83,14,4,,,266.0,,,,
238,84,14,4,,,268.0,,,,
239,84,14,4,,,268.0,,,,
240,84,14,4,,,269.0,,,,
241,84,14,4,,,268.0,,,,
242,84,14,4,,,269.0,,,,
243,95,18,4,,,253.0,,,,
244,94,18,4,,,255.0,,,,
245,95,18,4,,,255.0,,,,
246,96,18,4,,,255.0,,,,
247,96,18,4,,,255.0,,,,
248,97,18,4,,,259.0,,,,
249,99,18,4,,,259.0,,,,
250,100,18,4,,,260.0,,,,
251,100,18,4,,,260.0,,,,
252,101,18,4,,,259.0,,,,
253,101,18,4,,,259.0,,,,
254,104,18,4,,,260.0,,,,
255,106,16,4,,,261.0,,,,
256,106,16,4,,,261.0,,,,
257,107,16,4,,,261.0,,,,
258,108,16,4,,,261.0,,,,
259,107,14,4,,,266.0,,,,
260,107,14,4,,,269.0,,,,
261,107,14,4,,,270.0,,,,
262,105,14,4,,,276.0,,,,
263,106,14,4,,,277.0,,,,
264,109,14,4,,,273.0,,,,
265,110,14,4,,,273.0,,,,
266,110,14,4,,,273.0,,,,
267,111,14,4,,,275.0,,,,
268,110,14,4,,,278.0,,,,
269,110,14,4,,,278.0,,,,
270,111,14,4,,,279.0,,,,
271,111,14,4,,,278.0,,,,
272,112,14,4,,,280.0,,,,
273,113,14,4,,,280.0,,,,
274,114,14,4,,,281.0,,,,
275,114,16,4,,,278.0,,,,
276,115,16,4,,,279.0,,,,
277,116,16,4,,,280.0,,,,
278,118,16,4,,,280.0,,,,
279,117,16,4,,,284.0,,,,
280,119,16,4,,,285.0,,,,
281,119,16,4,,,285.0,,,,
282,121,16,4,,,285.0,,,,
283,121,16,4,,,285.0,,,,
284,122,16,4,,,288.0,,,,
285,118,16,4,,,293.0,,,,
286,119,16,4,,,292.0,,,,
287,119,16,4,,,294.0,,,,
288,120,16,4,,,297.0,,,,
289,121,16,4,,,295.0,,,,
290,123,16,4,,,293.0,,,,
291,123,16,4,,,293.0,,,,
292,125,16,4,,,292.0,,,,
293,130,16,4,,,287.0,,,,
294,130,16,4,,,289.0,,,,
295,130,16,4,,,289.0,,,,
296,130,16,4,,,289.0,,,,
297,128,16,4,,,293.0,,,,
298,131,18,4,,,288.0,,,,
299,132,18,4,,,289.0,,,,
300,135,18,4,,,289.0,,,,
301,136,18,4,,,289.0,,,,
302,135,16,4,,,293.0,,,,
303,136,16,4,,,293.0,,,,
304,132,16,4,,,299.0,,,,
305,133,16,4,,,301.0,,,,
306,137,16,4,,,302.0,,,,
307,140,16,4,,,301.0,,,,
308,143,16,4,,,301.0,,,,
309,144,16,4,,,301.0,,,,
310,145,16,4,,,302.0,,,,
311,145,16,4,,,302.0,,,,
312,145,16,4,,,302.0,,,,
313,145,16,4,,,302.0,,,,
314,150,16,4,,,299.0,,,,
315,150,18,4,,,299.0,,,,
316,151,18,4,,,299.0,,,,
317,151,18,4,,,299.0,,,,
318,151,22,4,,,294.0,,,,
319,152,22,4,,,294.0,,,,
320,151,22,4,,,303.0,,,,
321,152,22,4,,,303.0,,,,
322,152,22,4,,,304.0,,,,
323,154,24,4,,,299.0,,,,
324,150,24,4,,,306.0,,,,
325,150,24,4,,,306.0,,,,
326,150,24,4,,,307.0,,,,
327,150,24,4,,,308.0,,,,
328,151,24,4,,,309.0,,,,
329,152,24,4,,,309.0,,,,
330,149,22,4,,,314.0,,,,
331,149,22,4,,,314.0,,,,
332,150,22,4,,,315.0,,,,
333,150,22,4,,,316.0,,,,
334,153,22,4,,,317.0,,,,
335,153,22,4,,,317.0,,,,
336,155,22,4,,,317.0,,,,
337,155,22,4,,,317.0,,,,
338,155,22,4,,,318.0,,,,
339,153,22,4,,,322.0,,,,
340,153,22,4,,,322.0,,,,
341,154,22,4,,,322.0,,,,
342,156,22,4,,,322.0,,,,
343,156,22,4,,,322.0,,,,
344,151,22,4,,,330.0,,,,
345,151,22,4,,,331.0,,,,
346,151,22,4,,,333.0,,,,
347,151,22,4,,,334.0,,,,
348,150,22,4,,,337.0,,,,
349,151,22,4,,,337.0,,,,
350,151,22,4,,,337.0,,,,
351,153,24,4,,,333.0,,,,
352,150,20,4,,,343.0,,,,
353,150,20,4,,,343.0,,,,
354,153,20,4,,,343.0,,,,
355,153,20,4,,,343.0,,,,
356,153,20,4,,,343.0,,,,
357,153,20,4,,,344.0,,,,
358,155,20,4,,,345.0,,,,
359,155,20,4,,,346.0,,,,
360,156,20,4,,,350.0,,,,
361,156,20,4,,,350.0,,,,
362,157,20,4,,,351.0,,,,
363,157,20,4,,,351.0,,,,
364,158,22,4,,,348.0,,,,
365,158,22,4,,,348.0,,,,
366,159,22,4,,,349.0,,,,
367,159,22,4,,,348.0,,,,
368,161,22,4,,,348.0,,,,
369,161,22,4,,,348.0,,,,
370,161,22,4,,,348.0,,,,
371,161,22,4,,,348.0,,,,
372,161,22,4,,,348.0,,,,
373,161,22,4,,,348.0,,,,
374,161,22,4,,,348.0,,,,
375,157,20,4,,,356.0,,,,
376,157,20,4,,,357.0,,,,
377,158,20,4,,,355.0,,,,
378,158,20,4,,,356.0,,,,
379,158,20,4,,,356.0,,,,
380,159,20,4,,,357.0,,,,
381,159,20,4,,,357.0,,,,
382,159,20,4,,,357.0,,,,
383,159,20,4,,,357.0,,,,
384,157,20,4,,,360.0,,,,
385,158,20,4,,,360.0,,,,
386,159,24,4,,,354.0,,,,
387,159,24,4,,,355.0,,,,
388,160,24,4,,,355.0,,,,
389,160,24,4,,,355.0,,,,
390,160,24,4,,,355.0,,,,
391,160,24,4,,,355.0,,,,
392,160,24,4,,,358.0,,,,
393,160,24,4,,,358.0,,,,
394,164,26,4,,,352.0,,,,
395,164,26,4,,,353.0,,,,
396,165,26,4,,,352.0,,,,
397,165,26,4,,,352.0,,,,
398,166,26,4,,,352.0,,,,
399,166,26,4,,,352.0,,,,
400,167,26,4,,,353.0,,,,
401,167,26,4,,,353.0,,,,
402,167,26,4,,,353.0,,,,
403,167,26,4,,,353.0,,,,
404,166,26,4,,,357.0,,,,
405,166,26,4,,,357.0,,,,
406,166,26,4,,,356.0,,,,
407,166,26,4,,,356.0,,,,
408,165,26,4,,,361.0,,,,
409,165,26,4,,,361.0,,,,
410,166,26,4,,,362.0,,,,
411,166,26,4,,,361.0,,,,
412,167,26,4,,,362.0,,,,
413,167,26,4,,,361.0,,,,
414,166,28,4,,,361.0,,,,
415,166,28,4,,,361.0,,,,
416,166,28,4,,,365.0,,,,
417,166,28,4,,,365.0,,,,
418,166,28,4,,,365.0,,,,
419,166,28,4,,,365.0,,,,
420,162,24,4,,,379.0,,,,
421,162,24,4,,,379.0,,,,
422,162,24,4,,,379.0,,,,
423,163,24,4,,,380.0,,,,
424,164,24,4,,,380.0,,,,
425,164,24,4,,,380.0,,,,
426,164,24,4,,,381.0,,,,
427,164,24,4,,,381.0,,,,
428,164,24,4,,,381.0,,,,
429,164,24,4,,,381.0,,,,
430,165,24,4,,,381.0,,,,
431,165,24,4,,,381.0,,,,
432,168,24,4,,,381.0,,,,
433,168,24,4,,,381.0,,,,
434,168,24,4,,,381.0,,,,
435,168,24,4,,,381.0,,,,
436,169,24,4,,,379.0,,,,
437,169,24,4,,,379.0,,,,
438,170,24,4,,,379.0,,,,
439,170,24,4,,,379.0,,,,
440,170,24,4,,,384.0,,,,
441,175,24,4,,,380.0,,,,
442,175,24,4,,,380.0,,,,
443,175,24,4,,,380.0,,,,
444,176,24,4,,,380.0,,,,
445,176,24,4,,,380.0,,,,
446,176,24,4,,,380.0,,,,
447,177,24,4,,,377.0,,,,
448,177,24,4,,,377.0,,,,
449,177,24,4,,,377.0,,,,
450,177,24,4,,,381.0,,,,
451,177,24,4,,,381.0,,,,
452,176,27,4,,,380.0,,,,
453,176,27,4,,,380.0,,,,
454,176,27,4,,,379.0,,,,
455,176,27,4,,,379.0,,,,
456,177,27,4,,,382.0,,,,
457,177,27,4,,,382.0,,,,
458,177,27,4,,,383.0,,,,
459,177,27,4,,,383.0,,,,
460,176,27,,,,391.0,,,,
461,176,27,,,,391.0,,,,
462,176,27,,,,393.0,,,,
463,176,29,,,,390.0,,,,
464,176,29,,,,391.0,,,,
465,177,33,,,,386.0,,,,
466,178,33,,,,388.0,,,,
467,178,33,,,,388.0,,,,
468,177,31,,,,392.0,,,,
469,177,31,,,,392.0,,,,
470,177,31,,,,392.0,,,,
471,177,31,,,,392.0,,,,
472,179,31,,,,394.0,,,,
473,179,31,,,,394.0,,,,
474,180,31,,,,395.0,,,,
475,180,31,,,,394.0,,,,
476,172,31,,,,404.0,,,,
477,172,31,,,,406.0,,,,
478,173,31,,,,408.0,,,,
479,173,31,,,,407.0,,,,
480,173,35,,,,401.0,,,,
481,173,35,,,,401.0,,,,
482,174,35,,,,401.0,,,,
483,175,35,,,,401.0,,,,
484,176,35,,,,401.0,,,,
485,176,35,,,,401.0,,,,
486,177,35,,,,401.0,,,,
487,177,35,,,,401.0,,,,
488,175,35,,,,407.0,,,,
489,175,35,,,,407.0,,,,
490,182,35,,,,404.0,,,,
491,182,35,,,,404.0,,,,
492,184,35,,,,402.0,,,,
493,184,35,,,,402.0,,,,
494,185,35,,,,402.0,,,,
495,185,35,,,,402.0,,,,
496,187,33,,,,405.0,,,,
497,187,33,,,,405.0,,,,
498,188,33,,,,406.0,,,,
499,188,33,,,,406.0,,,,
500,189,33,,,,404.0,,,,
501,189,33,,,,404.0,,,,
502,189,31,,,,407.0,,,,
503,189,31,,,,407.0,,,,
504,190,31,,,,408.0,,,,
505,192,31,,,,408.0,,,,
506,193,31,,,,408.0,,,,
507,193,34,,,,404.0,,,,
508,193,34,,,,405.0,,,,
509,193,34,,,,405.0,,,,
510,195,34,,,,406.0,,,,
511,196,34,,,,405.0,,,,
512,197,34,,,,405.0,,,,
513,199,34,,,,405.0,,,,
514,199,34,,,,406.0,,,,
515,200,34,,,,406.0,,,,
516,200,34,,,,406.0,,,,
517,200,34,,,,406.0,,,,
518,201,34,,,,405.0,,,,
519,201,34,,,,404.0,,,,
520,198,34,,,,410.0,,,,
521,198,34,,,,410.0,,,,
522,200,34,,,,412.0,,,,
523,200,34,,,,411.0,,,,
524,200,36,,,,408.0,,,,
525,201,34,,,,411.0,,,,
526,202,34,,,,412.0,,,,
527,202,34,,,,412.0,,,,
528,202,34,,,,413.0,,,,
529,202,34,,,,413.0,,,,
530,202,34,,,,414.0,,,,
531,202,32,,,,,416.0,,,
532,203,32,,,,,416.0,,,
533,203,32,,,,,416.0,,,
534,203,32,,,,,418.0,,,
535,203,32,,,,,418.0,,,
536,202,32,,,,,421.0,,,
537,202,32,,,,,422.0,,,
538,202,32,,,,,421.0,,,
539,202,32,,,,,421.0,,,
540,200,28,,,,,440.0,,,
541,200,28,,,,,440.0,,,
542,200,28,,,,,441.0,,,
543,202,31,,,,,436.0,,,
544,202,29,,,,,441.0,,,
545,202,29,,,,,441.0,,,
546,203,31,,,,,440.0,,,
547,203,31,,,,,440.0,,,
548,203,31,,,,,441.0,,,
549,203,31,,,,,441.0,,,
550,203,31,,,,,442.0,,,
551,203,31,,,,,441.0,,,
552,202,29,,,,,452.0,,,
553,202,29,,,,,452.0,,,
554,202,29,,,,,452.0,,,
555,202,31,,,,447.0,,,,
556,202,31,,,,450.0,,,,
557,202,31,,,,450.0,,,,
558,203,31,,,,450.0,,,,
559,203,31,,,,449.0,,,,
560,200,31,,,,463.0,,,,
561,200,31,,,,463.0,,,,
562,200,31,,,,463.0,,,,
563,200,31,,,,463.0,,,,
564,201,31,,,,462.0,,,,
565,201,31,,,,463.0,,,,
566,201,31,,,,463.0,,,,
567,204,31,,,,459.0,,,,
568,205,31,,,,459.0,,,,
569,206,31,,,,457.0,,,,
570,205,31,,,,468.0,,,,
571,205,31,,,,468.0,,,,
572,205,31,,,,468.0,,,,
573,205,31,,,,468.0,,,,
574,205,31,,,,467.0,,,,
575,205,31,,,,465.0,,,,
576,206,31,,,,470.0,,,,
577,206,31,,,,470.0,,,,
578,206,31,,,,469.0,,,,
579,206,31,,,,468.0,,,,
580,203,31,,,,475.0,,,,
581,203,31,,,,475.0,,,,
582,205,31,,,,474.0,,,,
583,205,31,,,,474.0,,,,
584,205,31,,,,474.0,,,,
585,205,31,,,,473.0,,,,
586,205,31,,,,473.0,,,,
587,205,31,,,,472.0,,,,
588,206,31,,,,474.0,,,,
589,206,31,,,,473.0,,,,
590,207,31,,,,473.0,,,,
591,207,31,,,,473.0,,,,
592,205,31,,,,479.0,,,,
593,205,31,,,,479.0,,,,
594,204,31,,,,486.0,,,,
595,204,31,,,,486.0,,,,
596,204,31,,,,486.0,,,,
597,204,31,,,,486.0,,,,
598,204,35,,,,481.0,,,,
599,204,35,,,,481.0,,,,
600,206,35,,,,481.0,,,,
601,206,35,,,,480.0,,,,
602,207,35,,,,480.0,,,,
603,207,35,,,,481.0,,,,
604,207,35,,,,480.0,,,,
605,207,35,,,,480.0,,,,
606,207,35,,,,480.0,,,,
607,209,35,,,,477.0,,,,
608,209,35,,,,477.0,,,,
609,209,35,,,,477.0,,,,
610,210,35,,,,478.0,,,,
611,210,35,,,,478.0,,,,
612,211,35,,,,478.0,,,,
613,211,35,,,,478.0,,,,
614,211,35,,,,480.0,,,,
615,211,35,,,,480.0,,,,
616,210,35,,,,484.0,,,,
617,210,35,,,,484.0,,,,
618,211,35,,,,482.0,,,,
619,211,35,,,,482.0,,,,
620,211,35,,,,482.0,,,,
621,211,35,,,,482.0,,,,
622,212,35,,,,481.0,,,,
623,212,35,,,,481.0,,,,
624,210,35,,,,484.0,,,,
625,210,35,,,,484.0,,,,
626,210,35,,,,485.0,,,,
627,211,41,,,,477.0,,,,
628,212,41,,,,477.0,,,,
629,212,41,,,,477.0,,,,
630,212,41,,,,481.0,,,,
631,212,41,,,,480.0,,,,
632,213,41,,,,480.0,,,,
633,213,41,,,,480.0,,,,
634,213,41,,,,479.0,,,,
635,213,41,,,,479.0,,,,
636,215,41,,,,481.0,,,,
637,210,41,,,,487.0,,,,
638,210,41,,,,486.0,,,,
639,209,41,,,,488.0,,,,
640,211,44,,,,486.0,,,,
641,211,44,,,,486.0,,,,
642,212,44,,,,486.0,,,,
643,212,44,,,,485.0,,,,
644,212,44,,,,485.0,,,,
645,212,44,,,,485.0,,,,
646,212,44,,,,485.0,,,,
647,212,44,,,,485.0,,,,
648,212,48,,,,487.0,,,,
649,212,48,,,,486.0,,,,
650,217,48,,,,480.0,,,,
651,217,48,,,,480.0,,,,
652,216,48,,,,,484.0,,,
653,216,48,,,,,484.0,,,
654,216,48,,,,,484.0,,,
655,216,48,,,,,484.0,,,
656,218,48,,,,,483.0,,,
657,218,48,,,,,483.0,,,
658,218,48,,,,,482.0,,,
659,218,48,,,,,482.0,,,
660,217,48,,,,,489.0,,,
661,217,48,,,,,489.0,,,
662,218,48,,,,,489.0,,,
663,218,48,,,,,489.0,,,
664,217,50,,,,,489.0,,,
665,216,48,,,,,493.0,,,
666,216,48,,,,,492.0,,,
667,216,48,,,,,492.0,,,
668,217,48,,,,,491.0,,,
669,217,48,,,,,491.0,,,
670,217,48,,,,,490.0,,,
671,217,48,,,,,490.0,,,
672,217,48,,,,,493.0,,,
673,217,48,,,,,493.0,,,
674,218,50,,,,,489.0,,,
675,221,50,,,,,488.0,,,
676,221,50,,,,,489.0,,,
677,222,50,,,,,487.0,,,
678,222,50,,,,,489.0,,,
679,222,50,,,,,489.0,,,
680,223,50,,,,,490.0,,,
681,221,50,,,,,492.0,,,
682,223,50,,,,,492.0,,,
683,223,50,,,,,492.0,,,
684,224,50,,,,,494.0,,,
685,225,50,,,,,494.0,,,
686,228,53,,,,,489.0,,,
687,228,53,,,,,489.0,,,
688,229,50,,,,,493.0,,,
689,229,50,,,,,493.0,,,
690,230,50,,,,,493.0,,,
691,230,50,,,,,493.0,,,
692,230,50,,,,,496.0,,,
693,230,50,,,,,495.0,,,
694,230,50,,,,,494.0,,,
695,230,50,,,,,494.0,,,
696,229,50,,,,,497.0,,,
697,231,50,,,,,494.0,,,
698,231,50,,,,,494.0,,,
699,231,50,,,,,494.0,,,
700,231,50,,,,,496.0,,,
701,231,50,,,,,496.0,,,
702,232,50,,,,,495.0,,,
703,232,50,,,,,495.0,,,
704,231,48,,,,,501.0,,,
705,231,48,,,,,501.0,,,
706,231,48,,,,,501.0,,,
707,231,48,,,,,501.0,,,
708,234,48,,,,,501.0,,,
709,234,48,,,,,501.0,,,
710,230,48,,,,,509.0,,,
711,229,48,,,,,511.0,,,
712,231,48,,,,,511.0,,,
713,231,48,,,,,511.0,,,
714,232,48,,,,,511.0,,,
715,233,48,,,,,511.0,,,
716,234,48,,,,,512.0,,,
717,234,48,,,,,511.0,,,
718,235,48,,,,,511.0,,,
719,235,48,,,,,511.0,,,
720,236,46,,,,,517.0,,,
721,236,46,,,,,517.0,,,
722,236,46,,,,,517.0,,,
723,236,48,,,,,514.0,,,
724,236,48,,,,,513.0,,,
725,236,48,,,,,513.0,,,
726,236,48,,,,,513.0,,,
727,236,48,,,,,513.0,,,
728,236,48,,,,,513.0,,,
729,236,48,,,,,513.0,,,
730,236,48,,,,,516.0,,,
731,236,48,,,,,515.0,,,
732,237,48,3,,,,512.0,,,
733,237,48,3,,,,512.0,,,
734,237,48,3,,,,512.0,,,
735,240,48,3,,,,512.0,,,
736,240,48,3,,,,512.0,,,
737,240,48,3,,,,512.0,,,
738,240,48,3,,,,512.0,,,
739,240,48,3,,,,512.0,,,
740,239,48,3,,,,514.0,,,
741,239,48,3,,,,514.0,,,
742,239,48,3,,,,514.0,,,
743,239,48,3,,,,514.0,,,
744,239,48,3,,,,514.0,,,
745,240,48,3,,,,514.0,,,
746,240,48,3,,,,514.0,,,
747,240,48,3,,,,514.0,,,
748,240,50,3,,,,511.0,,,
749,240,50,3,,,,511.0,,,
750,239,53,3,,,,512.0,,,
751,239,53,3,,,,511.0,,,
752,239,53,3,,,,511.0,,,
753,239,53,3,,,,511.0,,,
754,239,53,3,,,,510.0,,,
755,239,53,3,,,,509.0,,,
756,239,53,3,,,,510.0,,,
757,239,53,3,,,,510.0,,,
758,239,53,3,,,,510.0,,,
759,239,53,3,,,,510.0,,,
760,238,53,3,,,,513.0,,,
761,238,53,3,,,,513.0,,,
762,231,53,3,,,,521.0,,,
763,231,53,3,,,,521.0,,,
764,231,53,3,,,,521.0,,,
765,231,53,3,,,,521.0,,,
766,231,53,3,,,,520.0,,,
767,231,53,3,,,,520.0,,,
768,232,53,3,,,,521.0,,,
769,232,53,3,,,,520.0,,,
770,232,53,3,,,,521.0,,,
771,232,53,3,,,,521.0,,,
772,233,53,3,,,,521.0,,,
773,233,53,3,,,,521.0,,,
774,233,53,3,,,,521.0,,,
775,234,53,3,,,,521.0,,,
776,235,53,3,,,,525.0,,,
777,233,53,3,,,,528.0,,,
778,240,53,3,,,,520.0,,,
779,240,53,3,,,,520.0,,,
780,243,53,3,,,,521.0,,,
781,243,53,3,,,,521.0,,,
782,243,53,3,,,,521.0,,,
783,244,53,3,,,,519.0,,,
784,245,53,3,,,,519.0,,,
785,245,53,3,,,,519.0,,,
786,246,53,3,,,,517.0,,,
787,247,53,3,,,,515.0,,,
788,245,53,3,,,,518.0,,,
789,245,53,3,,,,518.0,,,
790,245,53,3,,,,518.0,,,
791,245,53,3,,,,518.0,,,
792,247,53,3,,,,517.0,,,
793,248,58,3,,,,510.0,,,
794,248,58,3,,,,509.0,,,
795,248,58,3,,,,509.0,,,
796,248,58,3,,,,509.0,,,
797,248,58,3,,,,509.0,,,
798,250,58,3,,,,509.0,,,
799,250,58,3,,,,509.0,,,
800,250,58,3,,,,509.0,,,
801,251,60,3,,,,506.0,,,
802,251,60,3,,,,506.0,,,
803,251,60,3,,,,505.0,,,
804,249,60,3,,,,508.0,,,
805,249,60,3,,,,507.0,,,
