day_counter,0,1,2,3,4,5,6,7,8,9,10,11
190,72,14,,,,,,,,217.0,,
191,72,14,,,,,,,,217.0,,
192,71,14,,,,,,,,222.0,,
193,71,14,,,,,,,,222.0,,
194,73,14,,,,,,,,222.0,,
195,73,14,,,,,,,,222.0,,
196,73,14,,,,,,,,223.0,,
197,75,14,,,,,,,,223.0,,
198,76,14,,,,,,,,225.0,,
199,75,8,,,,,,,,233.0,,
200,78,8,,,,,,,,236.0,,
201,80,8,,,,,,,,236.0,,
202,82,10,,,,,,,,239.0,,
203,80,10,,,,,,,,242.0,,
204,82,10,,,,,,,,243.0,,
205,81,12,,,,,,,,243.0,,
206,81,12,,,,,,,,244.0,,
207,83,12,,,,,,,,244.0,,
208,85,8,,,,,,,,252.0,,
209,85,8,,,,,,,,252.0,,
210,88,8,,,,,,,,254.0,,
211,89,8,,,,,,,,254.0,,
212,89,8,,,,,,,,254.0,,
213,89,8,,,,,,,,254.0,,
214,89,8,,,,,,,,255.0,,
215,89,8,,,,,,,,256.0,,
216,89,10,,,,,,,,256.0,,
217,89,10,,,,,,,,256.0,,
218,91,10,,,,,,,,256.0,,
219,91,10,,,,,,,,256.0,,
220,87,12,,,,,,,,261.0,,
221,87,12,,,,,,,,261.0,,
222,71,10,,,,,,,,280.0,,
223,72,10,,,,,,,,280.0,,
224,73,10,,,,,,,,282.0,,
225,73,10,,,,,,,,283.0,,
226,74,13,,,,,,,,278.0,,
227,75,13,,,,,,,,278.0,,
228,78,13,,,,,,,,280.0,,
229,78,13,,,,,,,,280.0,,
230,78,13,,,,,,,,284.0,,
231,78,13,,,,,,,,285.0,,
232,78,13,,,,,,,,285.0,,
233,78,13,,,,,,,,285.0,,
234,79,13,,,,,,,,287.0,,
235,79,13,,,,,,,,288.0,,
236,80,13,,,,,,,,290.0,,
237,80,13,,,,,,,,290.0,,
238,81,13,,,,,,,,292.0,,
239,81,13,,,,,,,,292.0,,
240,81,13,,,,,,,,293.0,,
241,81,13,,,,,,,,293.0,,
242,91,17,,,,,,,,279.0,,
243,91,17,,,,,,,,279.0,,
244,90,17,,,,,,,,280.0,,
245,91,17,,,,,,,,280.0,,
246,92,17,,,,,,,,280.0,,
247,92,17,,,,,,,,280.0,,
248,94,17,,,,,,,,283.0,,
249,95,17,,,,,,,,285.0,,
250,96,17,,,,,,,,286.0,,
251,96,17,,,,,,,,286.0,,
252,97,17,,,,,,,,286.0,,
253,97,17,,,,,,,,286.0,,
254,100,17,,,,,,,,286.0,,
255,101,20,,,,,,,,283.0,,
256,101,20,,,,,,,,283.0,,
257,102,20,,,,,,,,283.0,,
258,103,20,,,,,,,,283.0,,
259,101,20,,,,,,,,287.0,,
260,101,20,,,,,,,,290.0,,
261,101,20,,,,,,,,291.0,,
262,98,17,,,,,,,,301.0,,
263,99,17,,,,,,,,302.0,,
264,99,17,,,,,,,,302.0,,
265,100,17,,,,,,,,302.0,,
266,100,17,,,,,,,,301.0,,
267,101,17,,,,,,,,303.0,,
268,100,17,,,,,,,,306.0,,
269,100,17,,,,,,,,306.0,,
270,102,17,,,,,,,,,307.0,
271,102,17,,,,,,,,,307.0,
272,103,19,,,,,,,,,306.0,
273,104,19,,,,,,,,,306.0,
274,105,19,,,,,,,,,307.0,
275,105,19,,,,,,,,,306.0,
276,106,19,,,,,,,,,308.0,
277,107,19,,,,,,,,,309.0,
278,109,19,,,,,,,,,308.0,
279,108,19,,,,,,,,,312.0,
280,110,19,,,,,,,,,313.0,
281,110,19,,,,,,,,,314.0,
282,112,19,,,,,,,,,314.0,
283,112,19,,,,,,,,,314.0,
284,114,19,,,,,,,,,316.0,
285,111,17,,,,,,,,,322.0,
286,112,17,,,,,,,,,322.0,
287,113,13,,,,,,,,,326.0,
288,113,11,,,,,,,,,332.0,
289,113,11,,,,,,,,,332.0,
290,114,11,,,,,,,,,332.0,
291,114,11,,,,,,,,,332.0,
292,117,11,,,,,,,,,330.0,
293,118,11,,,,,,,,,330.0,
294,120,15,,,,,,,,,325.0,
295,120,15,,,,,,,,,325.0,
296,120,15,,,,,,,,,325.0,
297,120,15,,,,,,,,,327.0,
298,121,15,,,,,,,,,327.0,
299,122,15,,,,,,,,,328.0,
300,125,18,,,,,,,,,324.0,
301,126,18,,,,,,,,,324.0,
302,126,18,,,,,,,,,326.0,
303,127,18,,,,,,,,,326.0,
304,127,18,,,,,,,,,328.0,
305,129,18,,,,,,,,,328.0,
306,133,18,,,,,,,,,329.0,
307,136,18,,,,,,,,,329.0,
308,139,18,,,,,,,,,329.0,
309,140,18,,,,,,,,,328.0,
310,138,18,,,,,,,,,333.0,
311,138,18,,,,,,,,,333.0,
312,138,18,,,,,,,,,332.0,
313,138,18,,,,,,,,,332.0,
314,141,18,,,,,,,,,332.0,
315,141,20,,,,,,,,,332.0,
316,142,20,,,,,,,,,332.0,
317,142,20,,,,,,,,,332.0,
318,142,20,,,,,,,,,332.0,
319,143,20,,,,,,,,,332.0,
320,144,24,,,,,,,,,335.0,
321,145,24,,,,,,,,,335.0,
322,144,24,,,,,,,,,337.0,
323,144,24,,,,,,,,,337.0,
324,142,24,,,,,,,,,342.0,
325,142,24,,,,,,,,,342.0,
326,142,24,,,,,,,,,343.0,
327,142,24,,,,,,,,,344.0,
328,143,24,,,,,,,,,343.0,
329,144,24,,,,,,,,,343.0,
330,141,24,,,,,,,,,347.0,
331,141,24,,,,,,,,,346.0,
332,142,24,,,,,,,,,347.0,
333,141,22,,,,,,,,,351.0,
334,144,22,,,,,,,,,352.0,
335,144,22,,,,,,,,,353.0,
336,146,22,,,,,,,,,353.0,
337,146,22,,,,,,,,,353.0,
338,146,22,,,,,,,,,354.0,
339,144,22,,,,,,,,,358.0,
340,144,22,,,,,,,,,358.0,
341,145,22,,,,,,,,,358.0,
342,148,22,,,,,,,,,356.0,
343,148,22,,,,,,,,,356.0,
344,149,20,,,,,,,,,361.0,
345,149,20,,,,,,,,,362.0,
346,150,20,,,,,,,,,362.0,
347,150,20,,,,,,,,,363.0,
348,151,20,,,,,,,,363.0,,
349,152,20,,,,,,,,363.0,,
350,152,20,,,,,,,,363.0,,
351,152,20,,,,,,,,364.0,,
352,150,20,,,,,,,,369.0,,
353,150,20,,,,,,,,369.0,,
354,153,20,,,,,,,,369.0,,
355,153,20,,,,,,,,369.0,,
356,153,20,,,,,,,,369.0,,
357,157,20,,,,,,,,365.0,,
358,159,20,,,,,,,,366.0,,
359,159,20,,,,,,,,367.0,,
360,160,20,,,,,,,,370.0,,
361,159,22,,,,,,,,370.0,,
362,160,22,,,,,,,,371.0,,
363,160,22,,,,,,,,371.0,,
364,160,22,,,,,,,,372.0,,
365,160,22,,,,,,,,372.0,,
366,161,22,,,,,,,,373.0,,
367,161,22,,,,,,,,373.0,,
368,163,22,,,,,,,,373.0,,
369,163,22,,,,,,,,372.0,,
370,163,22,,,,,,,,372.0,,
371,163,22,,,,,,,,372.0,,
372,163,22,,,,,,,,372.0,,
373,164,22,,,,,,,,370.0,,
374,164,22,,,,,,,,369.0,,
375,161,20,,,,,,,,376.0,,
376,161,20,,,,,,,,377.0,,
377,161,20,,,,,,,,377.0,,
378,161,20,,,,,,,,378.0,,
379,161,20,,,,,,,,378.0,,
380,161,20,,,,,,,,379.0,,
381,161,20,,,,,,,,379.0,,
382,161,20,,,,,,,,379.0,,
383,161,20,,,,,,,,379.0,,
384,158,20,,,,,,,,383.0,,
385,159,20,,,,,,,,383.0,,
386,159,20,,,,,,,,383.0,,
387,159,20,,,,,,,,384.0,,
388,160,20,,,,,,,,385.0,,
389,160,20,,,,,,,,385.0,,
390,160,20,,,,,,,,385.0,,
391,160,20,,,,,,,,385.0,,
392,160,20,,,,,,,,388.0,,
393,161,20,,,,,,,,386.0,,
394,163,20,,,,,,,,386.0,,
395,162,22,,,,,,,,386.0,,
396,163,22,,,,,,,,386.0,,
397,163,22,,,,,,,,385.0,,
398,164,22,,,,,,,,385.0,,
399,164,22,,,,,,,,385.0,,
400,165,22,,,,,,,,386.0,,
401,166,22,,,,,,,,384.0,,
402,166,22,,,,,,,,384.0,,
403,166,22,,,,,,,,384.0,,
404,167,22,,,,,,,,386.0,,
405,167,22,,,,,,,,386.0,,
406,167,22,,,,,,,,386.0,,
407,167,22,,,,,,,,386.0,,
408,166,22,,,,,,,,391.0,,
409,166,22,,,,,,,,391.0,,
410,167,22,,,,,,,,392.0,,
411,167,22,,,,,,,,392.0,,
412,168,22,,,,,,,,393.0,,
413,168,22,,,,,,,,393.0,,
414,168,22,,,,,,,,394.0,,
415,168,22,,,,,,,,394.0,,
416,167,22,,,,,,,,399.0,,
417,167,22,,,,,,,,399.0,,
418,167,22,,,,,,,,399.0,,
419,168,22,,,,,,,,397.0,,
420,160,24,,,,,,,,409.0,,
421,160,24,,,,,,,,408.0,,
422,160,24,,,,,,,,408.0,,
423,161,24,,,,,,,,409.0,,
424,162,24,,,,,,,,410.0,,
425,162,24,,,,,,,,410.0,,
426,162,24,,,,,,,,411.0,,
427,162,24,,,,,,,,410.0,,
428,162,24,,,,,,,,410.0,,
429,162,24,,,,,,,,410.0,,
430,162,26,,,,,,,,410.0,,
431,162,26,,,,,,,,410.0,,
432,165,26,,,,,,,,410.0,,
433,165,26,,,,,,,,410.0,,
434,165,26,,,,,,,,410.0,,
435,165,26,,,,,,,,410.0,,
436,165,26,,,,,,,,410.0,,
437,165,26,,,,,,,,409.0,,
438,169,26,,,,,,,,405.0,,
439,169,26,,,,,,,,405.0,,
440,168,26,,,,,,,,411.0,,
441,170,26,,,,,,,,411.0,,
442,170,26,,,,,,,,411.0,,
443,170,26,,,,,,,,411.0,,
444,171,26,,,,,,,,411.0,,
445,171,26,,,,,,,,411.0,,
446,171,26,,,,,,,,411.0,,
447,171,26,,,,,,,,411.0,,
448,171,26,,,,,,,,411.0,,
449,171,26,,,,,,,,411.0,,
450,171,26,,,,,,,,415.0,,
451,171,26,,,,,,,,415.0,,
452,169,26,,,,,,,,419.0,,
453,169,26,,,,,,,,419.0,,
454,169,26,,,,,,,,419.0,,
455,169,26,,,,,,,,419.0,,
456,170,26,,,,,,,,422.0,,
457,171,26,,,,,,,,420.0,,
458,171,26,,,,,,,,421.0,,
459,171,26,,,,,,,,421.0,,
460,168,24,,,,,,,,429.0,,
461,168,24,,,,,,,,428.0,,
462,168,24,,,,,,,,430.0,,
463,168,24,,,,,,,,430.0,,
464,167,24,,,,,,,,433.0,,
465,167,24,,,,,,,,434.0,,
466,168,24,,,,,,,,436.0,,
467,168,24,,,,,,,,436.0,,
468,167,24,,,,,,,,438.0,,
469,167,24,,,,,,,,439.0,,
470,167,24,,,,,,,,439.0,,
471,167,24,,,,,,,,439.0,,
472,169,24,,,,,,,,441.0,,
473,169,24,,,,,,,,441.0,,
474,170,24,,,,,,,,442.0,,
475,170,24,,,,,,,,442.0,,
476,165,22,,,,,,,,451.0,,
477,163,20,,,,,,,,456.0,,
478,164,20,,,,,,,,458.0,,
479,164,20,,,,,,,,458.0,,
480,165,20,,,,,,,,456.0,,
481,165,20,,,,,,,,456.0,,
482,166,20,,,,,,,,456.0,,
483,167,20,,,,,,,,456.0,,
484,168,20,,,,,,,,456.0,,
485,168,20,,,,,,,,456.0,,
486,169,20,,,,,,,,456.0,,
487,169,20,,,,,,,,456.0,,
488,172,22,,,,,,,,454.0,,
489,172,22,,,,,,,,454.0,,
490,175,22,,,,,,,,456.0,,
491,175,22,,,,,,,,456.0,,
492,178,24,,,,,,,,451.0,,
493,178,24,,,,,,,,451.0,,
494,179,24,,,,,,,,451.0,,
495,179,24,,,,,,,,451.0,,
496,181,24,,,,,,,,452.0,,
497,181,24,,,,,,,,452.0,,
498,182,24,,,,,,,,454.0,,
499,182,24,,,,,,,,454.0,,
500,183,24,,,,,,,,454.0,,
501,183,24,,,,,,,,454.0,,
502,181,24,,,,,,,,458.0,,
503,181,24,,,,,,,,457.0,,
504,181,24,,,,,,,,459.0,,
505,183,24,,,,,,,,459.0,,
506,184,24,,,,,,,,459.0,,
507,185,24,,,,,,,,457.0,,
508,184,26,,,,,,,,457.0,,
509,184,26,,,,,,,,457.0,,
510,184,24,5,,,,,,,457.0,,
511,184,24,,,,,,,,463.0,,
512,185,24,,,,,,,,463.0,,
513,187,24,,,,,,,,463.0,,
514,187,24,,,,,,,,464.0,,
515,188,24,,,,,,,,464.0,,
516,188,24,,,,,,,,464.0,,
517,188,24,,,,,,,,464.0,,
518,189,24,,,,,,,,464.0,,
519,189,24,,,,,,,,464.0,,
520,189,26,,,,,,,,464.0,,
521,189,26,,,,,,,,463.0,,
522,191,26,,,,,,,,465.0,,
523,191,26,,,,,,,,465.0,,
524,191,26,,,,,,,,465.0,,
525,192,26,,,,,,,,466.0,,
526,193,24,,,,,,,,468.0,,
527,193,24,,,,,,,,468.0,,
528,194,24,,,,,,,,469.0,,
529,194,24,,,,,,,,469.0,,
530,194,24,,,,,,,,470.0,,
531,193,22,,,,,,,,475.0,,
532,194,22,,,,,,,,475.0,,
533,194,22,,,,,,,,475.0,,
534,194,22,,,,,,,,477.0,,
535,194,22,,,,,,,,477.0,,
536,194,22,,,,,,,,480.0,,
537,194,22,,,,,,,,481.0,,
538,196,22,,,,,,,,478.0,,
539,196,22,,,,,,,,478.0,,
540,193,22,,,,,,,,493.0,,
541,193,22,,,,,,,,493.0,,
542,193,22,,,,,,,,494.0,,
543,194,22,,,,,,,,494.0,,
544,194,20,,,,,,,,499.0,,
545,194,20,,,,,,,,499.0,,
546,193,20,,,,,,,,503.0,,
547,193,20,,,,,,,,503.0,,
548,193,20,,,,,,,,503.0,,
549,193,20,,,,,,,,503.0,,
550,193,20,,,,,,,,504.0,,
551,193,20,,,,,,,,504.0,,
552,187,20,,,,,,,,518.0,,
553,187,20,,,,,,,,518.0,,
554,187,20,,,,,,,,518.0,,
555,187,20,,,,,,,,518.0,,
556,189,20,,,,,,,,519.0,,
557,189,20,,,,,,,,519.0,,
558,190,20,,,,,,,,519.0,,
559,190,20,,,,,,,,519.0,,
560,189,17,,,,,,,,534.0,,
561,189,17,,,,,,,,534.0,,
562,189,17,,,,,,,,534.0,,
563,189,17,,,,,,,,533.0,,
564,190,17,,,,,,,,533.0,,
565,190,17,,,,,,,,534.0,,
566,190,17,,,,,,,,534.0,,
567,191,17,,,,,,,,534.0,,
568,192,17,,,,,,,,534.0,,
569,192,17,,,,,,,,533.0,,
570,191,17,,,,,,,,544.0,,
571,191,17,,,,,,,,544.0,,
572,191,17,,,,,,,,544.0,,
573,191,17,,,,,,,,544.0,,
574,191,17,,,,,,,,544.0,,
575,191,17,,,,,,,,544.0,,
576,193,17,,,,,,,,548.0,,
577,193,17,,,,,,,,548.0,,
578,193,17,,,,,,,,548.0,,
579,193,17,,,,,,,,548.0,,
580,192,17,,,,,,,,553.0,,
581,192,17,,,,,,,,553.0,,
582,194,17,,,,,,,,552.0,,
583,194,17,,,,,,,,552.0,,
584,194,17,,,,,,,,552.0,,
585,194,17,,,,,,,,552.0,,
586,194,17,,,,,,,,552.0,,
587,194,17,,,,,,,,552.0,,
588,195,17,,,,,,,,554.0,,
589,195,17,,,,,,,,554.0,,
590,196,17,,,,,,,,553.0,,
591,196,17,,,,,,,,553.0,,
592,197,17,,,,,,,,556.0,,
593,197,17,,,,,,,,556.0,,
594,197,17,,,,,,,,562.0,,
595,197,17,,,,,,,,562.0,,
596,197,17,,,,,,,,562.0,,
597,197,17,,,,,,,,562.0,,
598,197,17,,,,,,,,561.0,,
599,197,17,,,,,,,,561.0,,
600,199,17,,,,,,,,562.0,,
601,199,17,,,,,,,,562.0,,
602,200,17,,,,,,,,562.0,,
603,200,17,,,,,,,,563.0,,
604,200,17,,,,,,,,563.0,,
605,200,17,,,,,,,,563.0,,
606,200,17,,,,,,,,563.0,,
607,200,17,,,,,,,,563.0,,
608,200,17,,,,,,,,563.0,,
609,200,17,,,,,,,,563.0,,
610,201,19,,,,,,,,561.0,,
611,201,19,,,,,,,,561.0,,
612,202,19,,,,,,,,560.0,,
613,202,19,,,,,,,,560.0,,
614,203,19,,,,,,,,561.0,,
615,203,19,,,,,,,,561.0,,
616,200,19,,,,,,,,567.0,,
617,200,19,,,,,,,,567.0,,
618,200,19,,,,,,,,567.0,,
619,200,19,,,,,,,,567.0,,
620,200,19,,,,,,,,567.0,,
621,200,19,,,,,,,,567.0,,
622,201,19,,,,,,,,567.0,,
623,201,19,,,,,,,,566.0,,
624,201,19,,,,,,,,567.0,,
625,201,19,,,,,,,,567.0,,
626,201,19,,,,,,,,568.0,,
627,201,19,,,,,,,,568.0,,
628,202,19,,,,,,,,568.0,,
629,203,23,,,,,,,,562.0,,
630,201,23,,,,,,,,568.0,,
631,201,23,,,,,,,,568.0,,
632,202,23,,,,,,,,568.0,,
633,202,23,,,,,,,,568.0,,
634,202,23,,,,,,,,568.0,,
635,202,23,,,,,,,,568.0,,
636,204,23,,,,,,,,570.0,,
637,204,23,,,,,,,,571.0,,
638,204,23,,,,,,,,571.0,,
639,204,23,,,,,,,,572.0,,
640,206,23,,,,,,,,574.0,,
641,208,23,,,,,,,,570.0,,
642,209,23,,,,,,,,570.0,,
643,209,23,,,,,,,,570.0,,
644,209,23,,,,,,,,570.0,,
645,209,23,,,,,,,,569.0,,
646,209,23,,,,,,,,569.0,,
647,209,23,,,,,,,,569.0,,
648,209,23,,,,,,,,575.0,,
649,209,23,,,,,,,,575.0,,
650,209,23,,,,,,,,575.0,,
651,209,23,,,,,,,,574.0,,
652,207,23,,,,,,,,578.0,,
653,207,23,,,,,,,,578.0,,
654,207,23,,,,,,,,578.0,,
655,207,23,,,,,,,,578.0,,
656,208,23,,,,,,,,579.0,,
657,208,23,,,,,,,,579.0,,
658,208,23,,,,,,,,579.0,,
659,208,23,,,,,,,,579.0,,
660,205,25,,,,,,,,586.0,,
661,205,25,,,,,,,,586.0,,
662,206,25,,,,,,,,586.0,,
663,206,25,,,,,,,,586.0,,
664,206,25,,,,,,,,586.0,,
665,204,25,,,,,,,,589.0,,
666,204,25,,,,,,,,589.0,,
667,204,25,,,,,,,,589.0,,
668,205,25,,,,,,,,589.0,,
669,205,25,,,,,,,,589.0,,
670,205,25,,,,,,,,589.0,,
671,205,25,,,,,,,,589.0,,
672,205,25,,,,,,,,592.0,,
673,205,25,,,,,,,,592.0,,
674,205,25,,,,,,,,592.0,,
675,207,25,,,,,,,,593.0,,
676,207,25,,,,,,,,594.0,,
677,207,25,,,,,,,,594.0,,
678,208,25,,,,,,,,595.0,,
679,208,25,,,,,,,,595.0,,
680,210,25,,,,,,,,594.0,,
681,206,25,,,,,,,,,599.0,
682,208,25,,,,,,,,,599.0,
683,208,25,,,,,,,,,599.0,
684,209,25,,,,,,,,,601.0,
685,210,25,,,,,,,,,601.0,
686,213,25,,,,,,,,,601.0,
687,213,25,,,,,,,,,600.0,
688,212,25,,,,,,,,,603.0,
689,212,25,,,,,,,,,603.0,
690,213,25,,,,,,,,,603.0,
691,213,25,,,,,,,,,603.0,
692,213,23,,,,,,,,,608.0,
693,213,23,,,,,,,,,608.0,
694,213,23,,,,,,,,,608.0,
695,213,23,,,,,,,,,608.0,
696,213,23,,,,,,,,,610.0,
697,213,23,,,,,,,,,610.0,
698,216,23,,,,,,,,,605.0,
699,216,23,,,,,,,,,605.0,
700,216,23,,,,,,,,,607.0,
701,216,23,,,,,,,,,607.0,
702,217,23,,,,,,,,,607.0,
703,217,23,,,,,,,,,607.0,
704,216,23,,,,,,,,,611.0,
705,216,23,,,,,,,,,611.0,
706,217,23,,,,,,,,,609.0,
707,217,23,,,,,,,,,609.0,
708,220,23,,,,,,,,,609.0,
709,220,23,,,,,,,,,609.0,
710,218,23,,,,,,,,,616.0,
711,217,23,,,,,,,,,618.0,
712,219,23,,,,,,,,,618.0,
713,219,23,,,,,,,,,618.0,
714,219,23,,,,,,,,,620.0,
715,220,23,,,,,,,,,619.0,
716,220,23,,,,,,,,,621.0,
717,220,23,,,,,,,,,621.0,
718,221,23,,,,,,,,,621.0,
719,221,23,,,,,,,,,621.0,
720,218,23,,,,,,,,,629.0,
721,218,23,,,,,,,,,629.0,
722,219,23,,,,,,,,,627.0,
723,219,23,,,,,,,,,627.0,
724,220,23,,,,,,,,,625.0,
725,220,23,,,,,,,,,625.0,
726,220,23,,,,,,,,,626.0,
727,220,23,,,,,,,,,626.0,
728,220,23,,,,,,,,,626.0,
729,220,23,,,,,,,,,626.0,
730,220,23,,,,,,,,,629.0,
731,220,23,,,,,,,,,629.0,
732,221,23,,,,,,,,,630.0,
733,221,23,,,,,,,,,629.0,
734,221,23,,,,,,,,,629.0,
735,224,23,,,,,,,,,629.0,
736,224,23,,,,,,,,,629.0,
737,224,23,,,,,,,,,629.0,
738,223,25,,,,,,,,,629.0,
