day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
151,52,8,,,,,,,192.0,,,,,,,,
152,52,8,,,,,,,194.0,,,,,,,,
153,55,8,,,,,,,195.0,,,,,,,,
154,56,6,,,,,,,199.0,,,,,,,,
155,55,6,,,,,,,200.0,,,,,,,,
156,54,6,,,,,,,203.0,,,,,,,,
157,54,6,,,,,,,204.0,,,,,,,,
158,54,6,,,,,,,204.0,,,,,,,,
159,53,6,,,,,,,206.0,,,,,,,,
160,55,6,,,,,,,208.0,,,,,,,,
161,55,6,,,,,,,208.0,,,,,,,,
162,55,6,,,,,,,208.0,,,,,,,,
163,56,6,,,,,,,208.0,,,,,,,,
164,57,6,,,,,,,208.0,,,,,,,,
165,60,6,,,,,,,208.0,,,,,,,,
166,60,6,,,,,,,211.0,,,,,,,,
167,60,6,,,,,,,211.0,,,,,,,,
168,61,6,,,,,,,212.0,,,,,,,,
169,62,6,,,,,,,211.0,,,,,,,,
170,63,6,,,,,,,211.0,,,,,,,,
171,63,6,,,,,,,212.0,,,,,,,,
172,63,6,,,,,,,217.0,,,,,,,,
173,63,6,,,,,,,217.0,,,,,,,,
174,64,6,,,,,,,218.0,,,,,,,,
175,65,6,,,,,,,219.0,,,,,,,,
176,67,8,,,,,,,220.0,,,,,,,,
177,67,8,,,,,,,221.0,,,,,,,,
178,70,8,,,,,,,222.0,,,,,,,,
179,71,8,,,,,,,222.0,,,,,,,,
180,72,8,,,,,,,,230.0,,,,,,,
181,76,8,,,,,,,,230.0,,,,,,,
182,76,8,,,,,,,,230.0,,,,,,,
183,75,8,,,,,,,,235.0,,,,,,,
184,73,8,,,,,,,,238.0,,,,,,,
185,74,8,,,,,,,,238.0,,,,,,,
186,75,8,,,,,,,,238.0,,,,,,,
187,75,8,,,,,,,,239.0,,,,,,,
188,75,8,,,,,,,,239.0,,,,,,,
189,76,8,,,,,,,,239.0,,,,,,,
190,77,8,,,,,,,,239.0,,,,,,,
191,77,8,,,,,,,,239.0,,,,,,,
192,77,8,,,,,,,,243.0,,,,,,,
193,77,8,,,,,,,,243.0,,,,,,,
194,79,8,,,,,,,,243.0,,,,,,,
195,79,8,,,,,,,,243.0,,,,,,,
196,78,8,,,,,,,,246.0,,,,,,,
197,80,8,,,,,,,,246.0,,,,,,,
198,80,8,,,,,,,,249.0,,,,,,,
199,78,8,,,,,,,,253.0,,,,,,,
200,80,8,,,,,,,,257.0,,,,,,,
201,82,8,,,,,,,,257.0,,,,,,,
202,83,12,,,,,,,,259.0,,,,,,,
203,81,12,,,,,,,,262.0,,,,,,,
204,83,12,,,,,,,,263.0,,,,,,,
205,82,14,,,,,,,,263.0,,,,,,,
206,82,14,,,,,,,,264.0,,,,,,,
207,84,14,,,,,,,,264.0,,,,,,,
208,84,14,,,,,,,,270.0,,,,,,,
209,84,14,,,,,,,,270.0,,,,,,,
210,87,14,,,,,,,,272.0,,,,,,,
211,88,14,,,,,,,,272.0,,,,,,,
212,88,14,,,,,,,,272.0,,,,,,,
213,88,14,,,,,,,,272.0,,,,,,,
214,88,14,,,,,,,,273.0,,,,,,,
215,88,14,,,,,,,,274.0,,,,,,,
216,88,16,,,,,,,,274.0,,,,,,,
217,88,16,,,,,,,,274.0,,,,,,,
218,90,16,,,,,,,,274.0,,,,,,,
219,90,16,,,,,,,,274.0,,,,,,,
220,85,18,,,,,,,,281.0,,,,,,,
221,85,18,,,,,,,,281.0,,,,,,,
222,75,8,,,,,,,,302.0,,,,,,,
223,76,8,,,,,,,,302.0,,,,,,,
224,77,8,,,,,,,,304.0,,,,,,,
225,77,8,,,,,,,,305.0,,,,,,,
226,77,8,,,,,,,,304.0,,,,,,,
227,78,8,,,,,,,,304.0,,,,,,,
228,81,8,,,,,,,,306.0,,,,,,,
229,81,8,,,,,,,,306.0,,,,,,,
230,80,8,,,,,,,,311.0,,,,,,,
231,80,8,,,,,,,,312.0,,,,,,,
232,80,8,,,,,,,,312.0,,,,,,,
233,80,8,,,,,,,,312.0,,,,,,,
234,81,8,,,,,,,,314.0,,,,,,,
235,81,8,,,,,,,,315.0,,,,,,,
236,82,8,,,,,,,,317.0,,,,,,,
237,82,8,,,,,,,,317.0,,,,,,,
238,82,8,,,,,,,,320.0,,,,,,,
239,82,8,,,,,,,,320.0,,,,,,,
240,82,8,,,,,,,,321.0,,,,,,,
241,82,8,,,,,,,,321.0,,,,,,,
242,90,12,,,,,,,,309.0,,,,,,,
243,90,12,,,,,,,,309.0,,,,,,,
244,90,12,,,,,,,,310.0,,,,,,,
245,91,12,,,,,,,,310.0,,,,,,,
246,92,12,,,,,,,,310.0,,,,,,,
247,92,12,,,,,,,,310.0,,,,,,,
248,94,12,,,,,,,,313.0,,,,,,,
249,95,12,,,,,,,,315.0,,,,,,,
250,96,12,,,,,,,,316.0,,,,,,,
251,96,12,,,,,,,,316.0,,,,,,,
252,97,12,,,,,,,,316.0,,,,,,,
253,97,12,,,,,,,,316.0,,,,,,,
254,99,14,,,,,,,,316.0,,,,,,,
255,97,14,,,,,,,,319.0,,,,,,,
256,97,14,,,,,,,,319.0,,,,,,,
257,98,14,,,,,,,,319.0,,,,,,,
258,99,14,,,,,,,,319.0,,,,,,,
259,96,12,,,,,,,,326.0,,,,,,,
260,96,12,,,,,,,,329.0,,,,,,,
261,96,12,,,,,,,,330.0,,,,,,,
262,91,12,,,,,,,,339.0,,,,,,,
263,92,12,,,,,,,,340.0,,,,,,,
264,92,12,,,,,,,,340.0,,,,,,,
265,93,12,,,,,,,,340.0,,,,,,,
266,93,12,,,,,,,,340.0,,,,,,,
267,94,12,,,,,,,,341.0,,,,,,,
268,94,12,,,,,,,,343.0,,,,,,,
269,94,12,,,,,,,,343.0,,,,,,,
270,95,12,,,,,,,,345.0,,,,,,,
271,95,12,,,,,,,,345.0,,,,,,,
272,96,12,,,,,,,,347.0,,,,,,,
273,97,12,,,,,,,,347.0,,,,,,,
274,98,12,,,,,,,,348.0,,,,,,,
275,98,12,,,,,,,,348.0,,,,,,,
276,99,12,,,,,,,,350.0,,,,,,,
277,100,12,,,,,,,,351.0,,,,,,,
278,102,12,,,,,,,,351.0,,,,,,,
279,102,12,,,,,,,,354.0,,,,,,,
280,103,10,,,,,,,,358.0,,,,,,,
281,103,10,,,,,,,,359.0,,,,,,,
282,105,10,,,,,,,,359.0,,,,,,,
283,105,10,,,,,,,,359.0,,,,,,,
284,106,10,,,,,,,,362.0,,,,,,,
285,101,10,,,,,,,,368.0,,,,,,,
286,102,10,,,,,,,,368.0,,,,,,,
287,102,10,,,,,,,,370.0,,,,,,,
288,103,10,,,,,,,,373.0,,,,,,,
289,103,10,,,,,,,,373.0,,,,,,,
290,104,10,,,,,,,,373.0,,,,,,,
291,104,10,,,,,,,,373.0,,,,,,,
292,106,10,,,,,,,,373.0,,,,,,,
293,107,10,,,,,,,,373.0,,,,,,,
294,107,10,,,,,,,,375.0,,,,,,,
295,107,10,,,,,,,,375.0,,,,,,,
296,107,10,,,,,,,,375.0,,,,,,,
297,106,10,,,,,,,,378.0,,,,,,,
298,107,10,,,,,,,,378.0,,,,,,,
299,108,10,,,,,,,,379.0,,,,,,,
300,111,10,,,,,,,,379.0,,,,,,,
301,112,10,,,,,,,,379.0,,,,,,,
302,113,10,,,,,,,,380.0,,,,,,,
303,114,10,,,,,,,,380.0,,,,,,,
304,113,8,,,,,,,,385.0,,,,,,,
305,114,8,,,,,,,,387.0,,,,,,,
306,118,8,,,,,,,,388.0,,,,,,,
307,121,8,,,,,,,,388.0,,,,,,,
308,124,8,,,,,,,,388.0,,,,,,,
309,125,8,,,,,,,,388.0,,,,,,,
310,124,8,,,,,,,,392.0,,,,,,,
311,124,8,,,,,,,,391.0,,,,,,,
312,124,8,,,,,,,,391.0,,,,,,,
313,124,8,,,,,,,,391.0,,,,,,,
314,127,8,,,,,,,,391.0,,,,,,,
315,128,8,,,,,,,,392.0,,,,,,,
316,129,8,,,,,,,,392.0,,,,,,,
317,129,8,,,,,,,,392.0,,,,,,,
318,130,8,,,,,,,,390.0,,,,,,,
319,131,8,,,,,,,,390.0,,,,,,,
320,132,6,,,,,,,,,399.0,,,,,,
321,133,6,,,,,,,,,399.0,,,,,,
322,132,6,,,,,,,,,401.0,,,,,,
323,132,6,,,,,,,,,401.0,,,,,,
324,132,6,,,,,,,,,404.0,,,,,,
325,132,6,,,,,,,,,404.0,,,,,,
326,132,6,,,,,,,,,405.0,,,,,,
327,132,6,,,,,,,,,406.0,,,,,,
328,133,6,,,,,,,,,407.0,,,,,,
329,136,6,,,,,,,,,404.0,,,,,,
330,133,6,,,,,,,,,408.0,,,,,,
331,133,6,,,,,,,,,408.0,,,,,,
332,134,6,,,,,,,,,409.0,,,,,,
333,134,6,,,,,,,,,410.0,,,,,,
334,137,6,,,,,,,,,411.0,,,,,,
335,137,6,,,,,,,,,412.0,,,,,,
336,139,6,,,,,,,,,412.0,,,,,,
337,139,6,,,,,,,,,412.0,,,,,,
338,139,6,,,,,,,,,413.0,,,,,,
339,138,6,,,,,,,,,416.0,,,,,,
340,138,6,,,,,,,,,416.0,,,,,,
341,139,6,,,,,,,,,416.0,,,,,,
342,141,6,,,,,,,,,416.0,,,,,,
343,141,6,,,,,,,,,416.0,,,,,,
344,142,6,,,,,,,,,419.0,,,,,,
345,142,6,,,,,,,,,420.0,,,,,,
346,142,6,,,,,,,,,422.0,,,,,,
347,142,6,,,,,,,,,423.0,,,,,,
348,143,6,,,,,,,,,424.0,,,,,,
349,144,6,,,,,,,,,424.0,,,,,,
350,144,6,,,,,,,,,424.0,,,,,,
351,144,6,,,,,,,,,425.0,,,,,,
352,142,6,,,,,,,,,430.0,,,,,,
353,142,6,,,,,,,,,430.0,,,,,,
354,145,6,,,,,,,,,430.0,,,,,,
355,145,6,,,,,,,,,430.0,,,,,,
356,145,6,,,,,,,,,430.0,,,,,,
357,145,6,,,,,,,,,431.0,,,,,,
358,147,6,,,,,,,,,432.0,,,,,,
359,147,6,,,,,,,,,433.0,,,,,,
360,148,6,,,,,,,,,437.0,,,,,,
361,148,6,,,,,,,,,438.0,,,,,,
362,149,6,,,,,,,,,439.0,,,,,,
363,149,6,,,,,,,,,439.0,,,,,,
364,148,8,,,,,,,,,438.0,,,,,,
365,148,8,,,,,,,,,438.0,,,,,,
366,149,8,,,,,,,,,439.0,,,,,,
367,149,8,,,,,,,,,439.0,,,,,,
368,151,8,,,,,,,,,439.0,,,,,,
369,151,8,,,,,,,,,439.0,,,,,,
370,151,10,,,,,,,,,436.0,,,,,,
371,151,10,,,,,,,,,436.0,,,,,,
372,151,10,,,,,,,,,436.0,,,,,,
373,151,10,,,,,,,,,436.0,,,,,,
374,151,10,,,,,,,,,436.0,,,,,,
375,150,10,,,,,,,,,439.0,,,,,,
376,150,10,,,,,,,,,439.0,,,,,,
377,150,10,,,,,,,,,439.0,,,,,,
378,148,10,,,,,,,,,442.0,,,,,,
379,148,10,,,,,,,,,442.0,,,,,,
380,149,10,,,,,,,,,443.0,,,,,,
381,149,10,,,,,,,,,443.0,,,,,,
382,149,10,,,,,,,,,443.0,,,,,,
383,149,10,,,,,,,,,443.0,,,,,,
384,149,10,,,,,,,,,444.0,,,,,,
385,150,10,,,,,,,,,444.0,,,,,,
386,150,10,,,,,,,,,444.0,,,,,,
387,150,10,,,,,,,,,445.0,,,,,,
388,151,10,,,,,,,,,446.0,,,,,,
389,151,10,,,,,,,,,446.0,,,,,,
390,151,10,,,,,,,,,446.0,,,,,,
391,151,10,,,,,,,,,446.0,,,,,,
392,150,10,,,,,,,,,449.0,,,,,,
393,150,10,,,,,,,,,449.0,,,,,,
394,152,10,,,,,,,,,449.0,,,,,,
395,152,10,,,,,,,,,450.0,,,,,,
396,153,10,,,,,,,,,450.0,,,,,,
397,153,10,,,,,,,,,450.0,,,,,,
398,154,10,,,,,,,,,450.0,,,,,,
399,154,10,,,,,,,,,450.0,,,,,,
400,155,10,,,,,,,,,450.0,,,,,,
401,155,10,,,,,,,,,450.0,,,,,,
402,155,10,,,,,,,,,450.0,,,,,,
403,155,10,,,,,,,,,450.0,,,,,,
404,156,10,,,,,,,,,452.0,,,,,,
405,156,10,,,,,,,,,452.0,,,,,,
406,156,10,,,,,,,,,452.0,,,,,,
407,156,10,,,,,,,,,452.0,,,,,,
408,158,10,,,,,,,,,454.0,,,,,,
409,158,10,,,,,,,,,454.0,,,,,,
410,159,10,,,,,,,,,455.0,,,,,,
411,161,10,,,,,,,,,452.0,,,,,,
412,162,10,,,,,,,,,453.0,,,,,,
413,162,10,,,,,,,,,453.0,,,,,,
414,162,10,,,,,,,,,454.0,,,,,,
415,162,10,,,,,,,,,454.0,,,,,,
416,162,10,,,,,,,,,458.0,,,,,,
417,162,10,,,,,,,,,458.0,,,,,,
418,162,10,,,,,,,,,458.0,,,,,,
419,162,10,,,,,,,,,458.0,,,,,,
420,161,10,,,,,,,,,465.0,,,,,,
421,161,10,,,,,,,,,465.0,,,,,,
422,161,10,,,,,,,,,465.0,,,,,,
423,162,10,,,,,,,,,466.0,,,,,,
424,163,10,,,,,,,,,467.0,,,,,,
425,163,10,,,,,,,,,467.0,,,,,,
426,163,10,,,,,,,,,468.0,,,,,,
427,163,10,,,,,,,,,467.0,,,,,,
428,163,10,,,,,,,,,467.0,,,,,,
429,163,10,,,,,,,,,467.0,,,,,,
430,164,10,,,,,,,,,468.0,,,,,,
431,164,10,,,,,,,,,468.0,,,,,,
432,167,10,,,,,,,,,468.0,,,,,,
433,167,10,,,,,,,,,468.0,,,,,,
434,167,10,,,,,,,,,468.0,,,,,,
435,167,10,,,,,,,,,468.0,,,,,,
436,167,10,,,,,,,,,468.0,,,,,,
437,167,10,,,,,,,,,468.0,,,,,,
438,170,10,,,,,,,,,465.0,,,,,,
439,170,10,,,,,,,,,465.0,,,,,,
440,169,10,,,,,,,,,471.0,,,,,,
441,171,10,,,,,,,,,471.0,,,,,,
442,171,10,,,,,,,,,471.0,,,,,,
443,171,10,,,,,,,,,471.0,,,,,,
444,172,10,,,,,,,,,471.0,,,,,,
445,172,10,,,,,,,,,471.0,,,,,,
446,172,10,,,,,,,,,471.0,,,,,,
447,172,10,,,,,,,,,471.0,,,,,,
448,172,10,,,,,,,,,471.0,,,,,,
449,172,10,,,,,,,,,470.0,,,,,,
450,172,10,,,,,,,,,474.0,,,,,,
451,172,10,,,,,,,,,474.0,,,,,,
452,171,10,,,,,,,,,477.0,,,,,,
453,171,10,,,,,,,,,477.0,,,,,,
454,171,10,,,,,,,,,477.0,,,,,,
455,171,10,,,,,,,,,477.0,,,,,,
456,172,10,,,,,,,,,480.0,,,,,,
457,172,10,,,,,,,,,480.0,,,,,,
458,172,10,,,,,,,,,481.0,,,,,,
459,172,10,,,,,,,,,481.0,,,,,,
460,169,10,,,,,,,,,487.0,,,,,,
461,169,10,,,,,,,,,487.0,,,,,,
462,169,10,,,,,,,,,488.0,,,,,,
463,169,10,,,,,,,,,488.0,,,,,,
464,168,10,,,,,,,,,491.0,,,,,,
465,168,10,,,,,,,,,492.0,,,,,,
466,169,10,,,,,,,,,494.0,,,,,,
467,169,10,,,,,,,,,494.0,,,,,,
468,169,12,,,,,,,,,492.0,,,,,,
469,169,12,,,,,,,,,493.0,,,,,,
470,169,12,,,,,,,,,493.0,,,,,,
471,169,12,,,,,,,,,493.0,,,,,,
472,172,12,,,,,,,,,494.0,,,,,,
473,172,12,,,,,,,,,494.0,,,,,,
474,173,12,,,,,,,,,495.0,,,,,,
475,173,12,,,,,,,,,495.0,,,,,,
476,170,10,,,,,,,,,502.0,,,,,,
477,170,10,,,,,,,,,504.0,,,,,,
478,171,10,,,,,,,,,506.0,,,,,,
479,171,10,,,,,,,,,506.0,,,,,,
480,171,10,,,,,,,,,506.0,,,,,,
481,171,10,,,,,,,,,506.0,,,,,,
482,172,10,,,,,,,,,506.0,,,,,,
483,173,10,,,,,,,,,506.0,,,,,,
484,174,10,,,,,,,,,506.0,,,,,,
485,174,10,,,,,,,,,506.0,,,,,,
486,175,10,,,,,,,,,506.0,,,,,,
487,175,10,,,,,,,,,506.0,,,,,,
488,175,10,,,,,,,,,510.0,,,,,,
489,175,10,,,,,,,,,510.0,,,,,,
490,179,10,,,,,,,,,511.0,,,,,,
491,179,10,,,,,,,,,511.0,,,,,,
492,180,10,,,,,,,,,511.0,,,,,,
493,180,10,,,,,,,,,511.0,,,,,,
494,181,10,,,,,,,,,511.0,,,,,,
495,181,10,,,,,,,,,511.0,,,,,,
496,183,10,,,,,,,,,512.0,,,,,,
497,183,10,,,,,,,,,512.0,,,,,,
498,182,10,,,,,,,,,515.0,,,,,,
499,182,10,,,,,,,,,515.0,,,,,,
500,183,10,,,,,,,,,515.0,,,,,,
501,183,10,,,,,,,,,515.0,,,,,,
502,181,10,,,,,,,,,519.0,,,,,,
503,181,10,,,,,,,,,519.0,,,,,,
504,182,10,,,,,,,,,520.0,,,,,,
505,184,10,,,,,,,,,520.0,,,,,,
506,185,10,,,,,,,,,520.0,,,,,,
507,185,10,,,,,,,,,520.0,,,,,,
508,184,12,,,,,,,,,520.0,,,,,,
509,184,12,,,,,,,,,520.0,,,,,,
510,185,12,,,,,,,,,522.0,,,,,,
511,185,12,,,,,,,,,523.0,,,,,,
512,186,12,,,,,,,,,523.0,,,,,,
513,188,12,,,,,,,,,523.0,,,,,,
514,188,12,,,,,,,,,524.0,,,,,,
515,189,12,,,,,,,,,524.0,,,,,,
516,189,12,,,,,,,,,524.0,,,,,,
517,189,12,,,,,,,,,524.0,,,,,,
518,192,12,,,,,,,,,521.0,,,,,,
519,192,12,,,,,,,,,521.0,,,,,,
520,189,12,,,,,,,,,527.0,,,,,,
521,189,12,,,,,,,,,527.0,,,,,,
522,191,12,,,,,,,,,529.0,,,,,,
523,191,12,,,,,,,,,529.0,,,,,,
524,191,12,,,,,,,,,529.0,,,,,,
525,191,12,,,,,,,,,531.0,,,,,,
526,192,12,,,,,,,,,532.0,,,,,,
527,192,12,,,,,,,,,532.0,,,,,,
528,193,12,,,,,,,,,533.0,,,,,,
529,194,12,,,,,,,,,531.0,,,,,,
530,194,12,,,,,,,,,532.0,,,,,,
531,194,12,,,,,,,,,534.0,,,,,,
532,195,12,,,,,,,,,534.0,,,,,,
533,195,12,,,,,,,,,534.0,,,,,,
534,195,12,,,,,,,,,536.0,,,,,,
535,195,12,,,,,,,,,536.0,,,,,,
536,195,12,,,,,,,,,539.0,,,,,,
537,195,12,,,,,,,,,540.0,,,,,,
538,195,12,,,,,,,,,540.0,,,,,,
539,195,12,,,,,,,,,540.0,,,,,,
540,194,12,,,,,,,,,554.0,,,,,,
541,194,12,,,,,,,,,554.0,,,,,,
542,194,12,,,,,,,,,555.0,,,,,,
543,195,12,,,,,,,,,555.0,,,,,,
544,195,12,,,,,,,,,559.0,,,,,,
545,195,12,,,,,,,,,559.0,,,,,,
546,194,12,,,,,,,,,563.0,,,,,,
547,194,12,,,,,,,,,563.0,,,,,,
548,194,12,,,,,,,,,564.0,,,,,,
549,194,12,,,,,,,,,564.0,,,,,,
550,194,12,,,,,,,,,564.0,,,,,,
551,194,12,,,,,,,,,564.0,,,,,,
552,193,12,,,,,,,,,573.0,,,,,,
553,193,12,,,,,,,,,573.0,,,,,,
554,193,12,,,,,,,,,573.0,,,,,,
555,193,12,,,,,,,,,573.0,,,,,,
556,195,12,,,,,,,,,574.0,,,,,,
557,195,12,,,,,,,,,574.0,,,,,,
558,196,12,,,,,,,,,574.0,,,,,,
559,196,12,,,,,,,,,574.0,,,,,,
560,196,12,,,,,,,,,585.0,,,,,,
561,196,12,,,,,,,,,585.0,,,,,,
562,196,12,,,,,,,,,585.0,,,,,,
563,196,12,,,,,,,,,585.0,,,,,,
564,197,12,,,,,,,,,585.0,,,,,,
565,197,12,,,,,,,,,586.0,,,,,,
566,197,12,,,,,,,,,586.0,,,,,,
567,198,16,,,,,,,,,581.0,,,,,,
568,199,16,,,,,,,,,581.0,,,,,,
569,199,16,,,,,,,,,581.0,,,,,,
570,197,16,,,,,,,,,,593.0,,,,,
571,197,16,,,,,,,,,,593.0,,,,,
572,197,16,,,,,,,,,,593.0,,,,,
573,197,16,,,,,,,,,,593.0,,,,,
574,197,16,,,,,,,,,,593.0,,,,,
575,197,16,,,,,,,,,,593.0,,,,,
576,197,18,,,,,,,,,,597.0,,,,,
577,197,18,,,,,,,,,,597.0,,,,,
578,197,18,,,,,,,,,,597.0,,,,,
579,197,18,,,,,,,,,,597.0,,,,,
580,197,18,,,,,,,,,,601.0,,,,,
581,197,18,,,,,,,,,,601.0,,,,,
582,199,18,,,,,,,,,,601.0,,,,,
583,199,18,,,,,,,,,,601.0,,,,,
584,199,18,,,,,,,,,,601.0,,,,,
585,199,18,,,,,,,,,,601.0,,,,,
