day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
152,55,4,,,,,,,179.0,,,,,,,,
153,58,4,,,,,,,180.0,,,,,,,,
154,59,4,,,,,,,182.0,,,,,,,,
155,58,4,,,,,,,184.0,,,,,,,,
156,58,4,,,,,,,186.0,,,,,,,,
157,58,4,,,,,,,187.0,,,,,,,,
158,58,4,,,,,,,187.0,,,,,,,,
159,58,4,,,,,,,188.0,,,,,,,,
160,60,4,,,,,,,190.0,,,,,,,,
161,60,4,,,,,,,190.0,,,,,,,,
162,62,4,,,,,,,187.0,,,,,,,,
163,63,4,,,,,,,187.0,,,,,,,,
164,64,4,,,,,,,187.0,,,,,,,,
165,67,4,,,,,,,187.0,,,,,,,,
166,66,4,,,,,,,191.0,,,,,,,,
167,66,4,,,,,,,191.0,,,,,,,,
168,67,2,,,,,,,194.0,,,,,,,,
169,68,2,,,,,,,194.0,,,,,,,,
170,69,2,,,,,,,194.0,,,,,,,,
171,68,2,,,,,,,,195.0,,,,,,,
172,62,2,,,,,,,,206.0,,,,,,,
173,62,2,,,,,,,,206.0,,,,,,,
174,63,2,,,,,,,,207.0,,,,,,,
175,64,2,,,,,,,,208.0,,,,,,,
176,67,2,,,,,,,,210.0,,,,,,,
177,67,2,,,,,,,,211.0,,,,,,,
178,70,2,,,,,,,,212.0,,,,,,,
179,71,2,,,,,,,,212.0,,,,,,,
180,73,2,,,,,,,,,219.0,,,,,,
181,77,2,,,,,,,,,219.0,,,,,,
182,77,2,,,,,,,,,219.0,,,,,,
183,77,2,,,,,,,,,223.0,,,,,,
184,76,2,,,,,,,,,223.0,,,,,,
185,77,2,,,,,,,,,223.0,,,,,,
186,78,2,,,,,,,,,223.0,,,,,,
187,78,2,,,,,,,,,224.0,,,,,,
188,77,2,,,,,,,,,226.0,,,,,,
189,78,2,,,,,,,,,226.0,,,,,,
190,79,2,,,,,,,,,226.0,,,,,,
191,79,2,,,,,,,,,226.0,,,,,,
192,79,2,,,,,,,,,230.0,,,,,,
193,79,2,,,,,,,,,230.0,,,,,,
194,81,2,,,,,,,,,230.0,,,,,,
195,81,2,,,,,,,,,230.0,,,,,,
196,80,2,,,,,,,,232.0,,,,,,,
197,82,2,,,,,,,,232.0,,,,,,,
198,82,2,,,,,,,,235.0,,,,,,,
199,80,2,,,,,,,,239.0,,,,,,,
200,84,2,,,,,,,,241.0,,,,,,,
201,86,2,,,,,,,,241.0,,,,,,,
202,87,6,,,,,,,,243.0,,,,,,,
203,85,6,,,,,,,,246.0,,,,,,,
204,87,6,,,,,,,,247.0,,,,,,,
205,87,6,,,,,,,,248.0,,,,,,,
206,87,6,,,,,,,,249.0,,,,,,,
207,89,6,,,,,,,,249.0,,,,,,,
208,88,4,,,,,,,,258.0,,,,,,,
209,88,4,,,,,,,,258.0,,,,,,,
210,91,4,,,,,,,,260.0,,,,,,,
211,92,4,,,,,,,,259.0,,,,,,,
212,92,4,,,,,,,,259.0,,,,,,,
213,92,4,,,,,,,,259.0,,,,,,,
214,91,6,,,,,,,,259.0,,,,,,,
215,91,6,,,,,,,,260.0,,,,,,,
216,91,8,,,,,,,,260.0,,,,,,,
217,91,8,,,,,,,,260.0,,,,,,,
218,94,8,,,,,,,,258.0,,,,,,,
219,94,8,,,,,,,,258.0,,,,,,,
220,92,8,,,,,,,,265.0,,,,,,,
221,92,8,,,,,,,,264.0,,,,,,,
222,80,6,,,,,,,,279.0,,,,,,,
223,83,6,,,,,,,,276.0,,,,,,,
224,83,6,,,,,,,,279.0,,,,,,,
225,82,6,,,,,,,,281.0,,,,,,,
226,82,6,,,,,,,,281.0,,,,,,,
227,84,6,,,,,,,,279.0,,,,,,,
228,87,6,,,,,,,,281.0,,,,,,,
229,87,6,,,,,,,,281.0,,,,,,,
230,85,6,,,,,,,,287.0,,,,,,,
231,85,6,,,,,,,,288.0,,,,,,,
232,85,6,,,,,,,,288.0,,,,,,,
233,85,6,,,,,,,,288.0,,,,,,,
234,86,6,,,,,,,,290.0,,,,,,,
235,86,6,,,,,,,,291.0,,,,,,,
236,87,6,,,,,,,,293.0,,,,,,,
237,87,6,,,,,,,,293.0,,,,,,,
238,88,6,,,,,,,,295.0,,,,,,,
239,99,10,,,,,,,,279.0,,,,,,,
240,99,10,,,,,,,,280.0,,,,,,,
241,99,10,,,,,,,,280.0,,,,,,,
242,98,12,,,,,,,,279.0,,,,,,,
243,98,12,,,,,,,,279.0,,,,,,,
244,97,12,,,,,,,,281.0,,,,,,,
245,98,12,,,,,,,,281.0,,,,,,,
246,99,12,,,,,,,,281.0,,,,,,,
247,99,12,,,,,,,,281.0,,,,,,,
248,100,12,,,,,,,,285.0,,,,,,,
249,102,12,,,,,,,,286.0,,,,,,,
250,103,12,,,,,,,,287.0,,,,,,,
251,104,12,,,,,,,,285.0,,,,,,,
252,105,12,,,,,,,,285.0,,,,,,,
253,105,12,,,,,,,,285.0,,,,,,,
254,107,14,,,,,,,,284.0,,,,,,,
255,107,12,,,,,,,,288.0,,,,,,,
256,107,12,,,,,,,,288.0,,,,,,,
257,108,12,,,,,,,,288.0,,,,,,,
258,109,12,,,,,,,,288.0,,,,,,,
259,106,10,,,,,,,,,295.0,,,,,,
260,106,10,,,,,,,,,,298.0,,,,,
261,106,10,,,,,,,,,,299.0,,,,,
262,103,8,,,,,,,,,,307.0,,,,,
263,104,8,,,,,,,,,,308.0,,,,,
264,104,8,,,,,,,,,,308.0,,,,,
265,105,8,,,,,,,,,,308.0,,,,,
266,105,8,,,,,,,,,,308.0,,,,,
267,106,8,,,,,,,,,,310.0,,,,,
268,106,8,,,,,,,,,,311.0,,,,,
269,106,8,,,,,,,,,,311.0,,,,,
270,107,6,,,,,,,,,,315.0,,,,,
271,107,6,,,,,,,,,,315.0,,,,,
272,108,6,,,,,,,,,,317.0,,,,,
273,109,6,,,,,,,,,,317.0,,,,,
274,110,6,,,,,,,,,,317.0,,,,,
275,110,6,,,,,,,,,,317.0,,,,,
276,111,6,,,,,,,,,,319.0,,,,,
277,112,6,,,,,,,,,,320.0,,,,,
278,114,6,,,,,,,,,,320.0,,,,,
279,113,10,,,,,,,,,,320.0,,,,,
280,114,12,,,,,,,,,,319.0,,,,,
281,114,12,,,,,,,,,,320.0,,,,,
282,116,14,,,,,,,,,,317.0,,,,,
283,116,14,,,,,,,,,,317.0,,,,,
284,117,14,,,,,,,,,,320.0,,,,,
285,114,10,,,,,,,,,,328.0,,,,,
286,115,10,,,,,,,,,,328.0,,,,,
287,115,10,,,,,,,,,,330.0,,,,,
288,119,10,,,,,,,,,,328.0,,,,,
289,119,10,,,,,,,,,,328.0,,,,,
290,120,10,,,,,,,,,,328.0,,,,,
291,120,10,,,,,,,,,,328.0,,,,,
292,122,10,,,,,,,,,,328.0,,,,,
293,123,10,,,,,,,,,,327.0,,,,,
294,121,12,,,,,,,,,,329.0,,,,,
295,124,16,,,,,,,,,,321.0,,,,,
296,124,16,,,,,,,,,,321.0,,,,,
297,124,14,,,,,,,,,,325.0,,,,,
298,125,14,,,,,,,,,,325.0,,,,,
299,126,14,,,,,,,,,,326.0,,,,,
300,129,14,,,,,,,,,,326.0,,,,,
301,130,14,,,,,,,,,,325.0,,,,,
302,129,12,,,,,,,,,,330.0,,,,,
303,130,12,,,,,,,,,,330.0,,,,,
304,127,12,,,,,,,,,,335.0,,,,,
305,128,12,,,,,,,,,,337.0,,,,,
306,132,12,,,,,,,,,,338.0,,,,,
307,135,12,,,,,,,,,,338.0,,,,,
308,138,12,,,,,,,,,,338.0,,,,,
309,139,12,,,,,,,,,,338.0,,,,,
310,137,10,,,,,,,,,,344.0,,,,,
311,137,10,,,,,,,,,,344.0,,,,,
312,137,10,,,,,,,,,,344.0,,,,,
313,137,10,,,,,,,,,,344.0,,,,,
314,140,10,,,,,,,,,,344.0,,,,,
315,140,12,,,,,,,,,,344.0,,,,,
316,141,12,,,,,,,,,,344.0,,,,,
317,141,12,,,,,,,,,,344.0,,,,,
318,141,12,,,,,,,,,,344.0,,,,,
319,142,12,,,,,,,,,,343.0,,,,,
320,142,16,,,,,,,,,,347.0,,,,,
321,143,16,,,,,,,,,,347.0,,,,,
322,142,16,,,,,,,,,,348.0,,,,,
323,142,16,,,,,,,,,,348.0,,,,,
324,139,16,,,,,,,,,,354.0,,,,,
325,139,16,,,,,,,,,,354.0,,,,,
326,141,16,,,,,,,,,,352.0,,,,,
327,141,16,,,,,,,,,,353.0,,,,,
328,142,16,,,,,,,,,,354.0,,,,,
329,143,16,,,,,,,,,,354.0,,,,,
330,140,14,,,,,,,,,,360.0,,,,,
331,140,14,,,,,,,,,,360.0,,,,,
332,141,14,,,,,,,,,,361.0,,,,,
333,141,14,,,,,,,,,,362.0,,,,,
334,144,14,,,,,,,,,,363.0,,,,,
335,144,14,,,,,,,,,,364.0,,,,,
336,146,14,,,,,,,,,,364.0,,,,,
337,148,14,,,,,,,,,,361.0,,,,,
338,148,14,,,,,,,,,,362.0,,,,,
339,147,14,,,,,,,,,,365.0,,,,,
340,148,14,,,,,,,,,,363.0,,,,,
341,149,14,,,,,,,,,,363.0,,,,,
342,151,14,,,,,,,,,,363.0,,,,,
343,151,14,,,,,,,,,,363.0,,,,,
344,151,14,,,,,,,,,,,367.0,,,,
345,151,16,,,,,,,,,,,365.0,,,,
346,151,16,,,,,,,,,,,367.0,,,,
347,151,16,,,,,,,,,,,368.0,,,,
348,150,16,,,,,,,,,,,371.0,,,,
349,151,16,,,,,,,,,,,371.0,,,,
350,151,16,,,,,,,,,,,371.0,,,,
351,152,16,,,,,,,,,,,370.0,,,,
352,150,16,,,,,,,,,,,375.0,,,,
353,150,16,,,,,,,,,,,375.0,,,,
354,153,16,,,,,,,,,,,375.0,,,,
355,153,16,,,,,,,,,,,375.0,,,,
356,153,16,,,,,,,,,,,375.0,,,,
357,153,18,,,,,,,,,,,373.0,,,,
358,155,18,,,,,,,,,,,374.0,,,,
359,155,18,,,,,,,,,,,375.0,,,,
360,155,18,,,,,,,,,,,380.0,,,,
361,155,18,,,,,,,,,,,381.0,,,,
362,156,18,,,,,,,,,,,382.0,,,,
363,156,18,,,,,,,,,,,382.0,,,,
364,156,18,,,,,,,,,,,383.0,,,,
365,156,18,,,,,,,,,,,382.0,,,,
366,157,19,,,,,,,,,,,382.0,,,,
367,157,19,,,,,,,,,,,382.0,,,,
368,159,19,,,,,,,,,,,382.0,,,,
369,159,19,,,,,,,,,,,382.0,,,,
370,159,19,,,,,,,,,,,382.0,,,,
371,159,19,,,,,,,,,,,382.0,,,,
372,159,19,,,,,,,,,,,382.0,,,,
373,161,19,,,,,,,,,,,379.0,,,,
374,161,19,,,,,,,,,,,379.0,,,,
375,158,18,,,,,,,,,,,385.0,,,,
376,158,18,,,,,,,,,,,386.0,,,,
377,158,18,,,,,,,,,,,386.0,,,,
378,157,18,,,,,,,,,,,388.0,,,,
379,157,18,,,,,,,,,,,388.0,,,,
380,158,18,,,,,,,,,,,389.0,,,,
381,158,18,,,,,,,,,,,389.0,,,,
382,158,18,,,,,,,,,,,389.0,,,,
383,158,18,,,,,,,,,,,389.0,,,,
384,157,16,,,,,,,,,,,392.0,,,,
385,158,16,,,,,,,,,,,392.0,,,,
386,158,16,,,,,,,,,,,392.0,,,,
387,158,16,,,,,,,,,,,393.0,,,,
388,159,16,,,,,,,,,,,394.0,,,,
389,159,16,,,,,,,,,,,394.0,,,,
390,159,16,,,,,,,,,,,394.0,,,,
391,159,16,,,,,,,,,,,394.0,,,,
392,159,16,,,,,,,,,,,396.0,,,,
393,161,16,,,,,,,,,,,393.0,,,,
394,163,16,,,,,,,,,,,393.0,,,,
395,163,16,,,,,,,,,,,394.0,,,,
396,164,16,,,,,,,,,,,394.0,,,,
397,164,16,,,,,,,,,,,394.0,,,,
398,165,16,,,,,,,,,,,394.0,,,,
399,165,16,,,,,,,,,,,394.0,,,,
400,165,18,,,,,,,,,,,392.0,,,,
401,165,18,,,,,,,,,,,392.0,,,,
402,165,18,,,,,,,,,,,392.0,,,,
403,165,18,,,,,,,,,,,392.0,,,,
404,165,18,,,,,,,,,,,395.0,,,,
405,165,18,,,,,,,,,,,395.0,,,,
406,165,18,,,,,,,,,,,395.0,,,,
407,165,18,,,,,,,,,,,395.0,,,,
408,167,18,,,,,,,,,,,397.0,,,,
409,167,18,,,,,,,,,,,397.0,,,,
410,168,18,,,,,,,,,,,398.0,,,,
411,168,18,,,,,,,,,,,398.0,,,,
412,169,18,,,,,,,,,,,399.0,,,,
413,169,18,,,,,,,,,,,399.0,,,,
414,168,20,,,,,,,,,,,399.0,,,,
415,168,20,,,,,,,,,,,399.0,,,,
416,168,20,,,,,,,,,,,403.0,,,,
417,168,22,,,,,,,,,,,400.0,,,,
418,169,22,,,,,,,,,,,398.0,,,,
419,169,22,,,,,,,,,,,398.0,,,,
420,167,18,,,,,,,,,,,410.0,,,,
421,167,18,,,,,,,,,,,410.0,,,,
422,167,18,,,,,,,,,,,410.0,,,,
423,168,18,,,,,,,,,,,411.0,,,,
424,169,18,,,,,,,,,,,411.0,,,,
425,169,18,,,,,,,,,,,411.0,,,,
426,169,18,,,,,,,,,,,412.0,,,,
427,169,18,,,,,,,,,,,412.0,,,,
428,169,18,,,,,,,,,,,412.0,,,,
429,169,18,,,,,,,,,,,412.0,,,,
430,170,18,,,,,,,,,,,413.0,,,,
431,170,18,,,,,,,,,,,413.0,,,,
432,173,18,,,,,,,,,,,413.0,,,,
433,173,18,,,,,,,,,,,413.0,,,,
434,173,18,,,,,,,,,,,413.0,,,,
435,173,18,,,,,,,,,,,413.0,,,,
436,173,18,,,,,,,,,,,413.0,,,,
437,173,18,,,,,,,,,,,413.0,,,,
438,174,18,,,,,,,,,,,413.0,,,,
439,174,18,,,,,,,,,,,412.0,,,,
440,175,18,,,,,,,,,,,415.0,,,,
441,177,18,,,,,,,,,,,415.0,,,,
442,177,18,,,,,,,,,,,415.0,,,,
443,177,18,,,,,,,,,,,415.0,,,,
444,178,18,,,,,,,,,,,415.0,,,,
445,178,18,,,,,,,,,,,415.0,,,,
446,178,18,,,,,,,,,,,415.0,,,,
447,178,18,,,,,,,,,,,415.0,,,,
448,178,18,,,,,,,,,,,414.0,,,,
449,178,18,,,,,,,,,,,414.0,,,,
450,180,20,,,,,,,,,,,413.0,,,,
451,180,20,,,,,,,,,,,413.0,,,,
452,179,18,,,,,,,,,,,418.0,,,,
453,179,18,,,,,,,,,,,418.0,,,,
454,179,18,,,,,,,,,,,418.0,,,,
455,179,18,,,,,,,,,,,418.0,,,,
456,180,18,,,,,,,,,,,421.0,,,,
457,180,18,,,,,,,,,,,421.0,,,,
458,180,20,,,,,,,,,,,419.0,,,,
459,180,20,,,,,,,,,,,419.0,,,,
460,179,20,,,,,,,,,,,423.0,,,,
461,180,20,,,,,,,,,,,421.0,,,,
462,180,20,,,,,,,,,,,423.0,,,,
463,180,20,,,,,,,,,,,423.0,,,,
464,180,20,,,,,,,,,,,425.0,,,,
465,180,20,,,,,,,,,,,426.0,,,,
466,181,20,,,,,,,,,,,428.0,,,,
467,181,20,,,,,,,,,,,428.0,,,,
468,180,20,,,,,,,,,,,429.0,,,,
469,180,20,,,,,,,,,,,430.0,,,,
470,180,20,,,,,,,,,,,430.0,,,,
471,180,20,,,,,,,,,,,430.0,,,,
472,183,20,,,,,,,,,,,431.0,,,,
473,183,20,,,,,,,,,,,431.0,,,,
474,184,20,,,,,,,,,,,432.0,,,,
475,184,20,,,,,,,,,,,432.0,,,,
476,178,20,,,,,,,,,,,440.0,,,,
477,178,20,,,,,,,,,,,442.0,,,,
478,179,22,,,,,,,,,,,441.0,,,,
479,179,22,,,,,,,,,,,441.0,,,,
480,179,22,,,,,,,,,,,441.0,,,,
481,179,22,,,,,,,,,,,441.0,,,,
482,180,22,,,,,,,,,,,441.0,,,,
483,181,22,,,,,,,,,,,441.0,,,,
484,182,22,,,,,,,,,,,441.0,,,,
485,182,22,,,,,,,,,,,441.0,,,,
486,183,22,,,,,,,,,,,441.0,,,,
487,183,22,,,,,,,,,,,441.0,,,,
488,182,22,,,,,,,,,,,446.0,,,,
489,186,22,,,,,,,,,,,441.0,,,,
490,190,22,,,,,,,,,,,442.0,,,,
491,190,22,,,,,,,,,,,442.0,,,,
492,191,22,,,,,,,,,,,441.0,,,,
493,191,22,,,,,,,,,,,441.0,,,,
494,192,22,,,,,,,,,,,441.0,,,,
495,192,22,,,,,,,,,,,441.0,,,,
496,192,22,,,,,,,,,,,444.0,,,,
497,192,22,,,,,,,,,,,443.0,,,,
498,191,24,,,,,,,,,,,445.0,,,,
499,191,24,,,,,,,,,,,445.0,,,,
500,192,24,,,,,,,,,,,445.0,,,,
501,193,24,,,,,,,,,,,443.0,,,,
502,192,24,,,,,,,,,,,446.0,,,,
503,192,24,,,,,,,,,,,446.0,,,,
504,193,24,,,,,,,,,,,447.0,,,,
505,195,24,,,,,,,,,,,447.0,,,,
506,196,24,,,,,,,,,,,447.0,,,,
507,196,24,,,,,,,,,,,447.0,,,,
508,196,24,,,,,,,,,,,448.0,,,,
509,196,24,,,,,,,,,,,448.0,,,,
510,198,24,,,,,,,,,,,449.0,,,,
511,199,22,,,,,,,,,,,450.0,,,,
512,200,22,,,,,,,,,,,450.0,,,,
513,202,22,,,,,,,,,,,449.0,,,,
514,202,22,,,,,,,,,,,450.0,,,,
515,203,22,,,,,,,,,,,450.0,,,,
516,203,22,,,,,,,,,,,450.0,,,,
517,203,22,,,,,,,,,,,450.0,,,,
518,204,22,,,,,,,,,,,450.0,,,,
519,204,22,,,,,,,,,,,450.0,,,,
520,201,22,,,,,,,,,,,455.0,,,,
521,201,22,,,,,,,,,,,455.0,,,,
522,203,22,,,,,,,,,,,457.0,,,,
523,203,24,,,,,,,,,,,454.0,,,,
524,203,24,,,,,,,,,,,454.0,,,,
525,204,24,,,,,,,,,,,455.0,,,,
526,205,24,,,,,,,,,,,456.0,,,,
527,205,24,,,,,,,,,,,456.0,,,,
528,206,24,,,,,,,,,,,456.0,,,,
529,206,24,,,,,,,,,,,456.0,,,,
530,206,24,,,,,,,,,,,456.0,,,,
531,203,24,,,,,,,,,,,461.0,,,,
532,204,24,,,,,,,,,,,461.0,,,,
533,204,24,,,,,,,,,,,461.0,,,,
534,204,26,,,,,,,,,,,460.0,,,,
535,204,26,,,,,,,,,,,460.0,,,,
536,204,26,,,,,,,,,,,463.0,,,,
537,204,26,,,,,,,,,,,464.0,,,,
538,204,26,,,,,,,,,,,463.0,,,,
539,204,26,,,,,,,,,,,463.0,,,,
540,203,26,,,,,,,,,,,476.0,,,,
541,203,26,,,,,,,,,,,476.0,,,,
542,203,26,,,,,,,,,,,477.0,,,,
543,204,26,,,,,,,,,,,477.0,,,,
544,203,26,,,,,,,,,,,482.0,,,,
545,203,26,,,,,,,,,,,482.0,,,,
546,203,24,,,,,,,,,,,487.0,,,,
547,203,24,,,,,,,,,,,487.0,,,,
548,203,24,,,,,,,,,,,488.0,,,,
549,203,24,,,,,,,,,,,488.0,,,,
550,203,24,,,,,,,,,,,489.0,,,,
551,204,24,,,,,,,,,,,487.0,,,,
552,202,24,,,,,,,,,,,497.0,,,,
553,202,24,,,,,,,,,,,497.0,,,,
554,202,24,,,,,,,,,,,497.0,,,,
555,202,24,,,,,,,,,,,496.0,,,,
556,204,24,,,,,,,,,,,497.0,,,,
557,204,24,,,,,,,,,,,497.0,,,,
558,205,24,,,,,,,,,,,497.0,,,,
559,205,24,,,,,,,,,,,497.0,,,,
560,202,24,,,,,,,,,,,511.0,,,,
561,202,24,,,,,,,,,,,511.0,,,,
562,202,24,,,,,,,,,,,511.0,,,,
563,202,24,,,,,,,,,,,511.0,,,,
564,203,24,,,,,,,,,,,511.0,,,,
565,203,24,,,,,,,,,,,512.0,,,,
566,203,24,,,,,,,,,,,512.0,,,,
567,204,26,,,,,,,,,,,509.0,,,,
568,205,26,,,,,,,,,,,509.0,,,,
569,205,26,,,,,,,,,,,509.0,,,,
570,205,26,,,,,,,,,,,519.0,,,,
571,205,26,,,,,,,,,,,519.0,,,,
572,205,26,,,,,,,,,,,519.0,,,,
573,205,26,,,,,,,,,,,519.0,,,,
574,205,26,,,,,,,,,,,519.0,,,,
575,205,26,,,,,,,,,,,518.0,,,,
576,205,28,,,,,,,,,,,522.0,,,,
577,205,28,,,,,,,,,,,522.0,,,,
578,205,28,,,,,,,,,,,522.0,,,,
579,205,28,,,,,,,,,,,522.0,,,,
580,205,28,,,,,,,,,,,525.0,,,,
581,205,28,,,,,,,,,,,525.0,,,,
582,207,28,,,,,,,,,,,524.0,,,,
583,207,28,,,,,,,,,,,524.0,,,,
584,207,28,,,,,,,,,,,524.0,,,,
585,207,28,,,,,,,,,,,524.0,,,,
586,207,28,,,,,,,,,,,524.0,,,,
