day_counter,0,1,2,3,4,5,6,7,8,9
219,99,12,,,,,192.0,,,
220,95,10,,,,,203.0,,,
221,96,10,,,,,201.0,,,
222,79,8,,,,,221.0,,,
223,80,8,,,,,221.0,,,
224,83,10,,,,,217.0,,,
225,83,10,,,,,218.0,,,
226,83,10,,,,,218.0,,,
227,84,10,,,,,218.0,,,
228,87,10,,,,,220.0,,,
229,87,10,,,,,220.0,,,
230,87,8,,,,,226.0,,,
231,87,8,,,,,227.0,,,
232,87,8,,,,,226.0,,,
233,88,8,,,,,224.0,,,
234,88,8,,,,,227.0,,,
235,88,8,,,,,228.0,,,
236,88,8,,,,,231.0,,,
237,88,8,,,,,231.0,,,
238,89,8,,,,,233.0,,,
239,89,8,,,,,233.0,,,
240,89,8,,,,,234.0,,,
241,89,8,,,,,234.0,,,
242,88,10,,,,,233.0,,,
243,99,12,,,,,218.0,,,
244,99,12,,,,,219.0,,,
245,100,12,,,,,219.0,,,
246,101,12,,,,,219.0,,,
247,101,12,,,,,219.0,,,
248,101,12,,,,,224.0,,,
249,103,12,,,,,225.0,,,
250,104,12,,,,,225.0,,,
251,104,12,,,,,225.0,,,
252,105,12,,,,,225.0,,,
253,105,12,,,,,225.0,,,
254,108,14,,,,,223.0,,,
255,106,14,,,,,227.0,,,
256,106,14,,,,,227.0,,,
257,107,14,,,,,227.0,,,
258,108,14,,,,,227.0,,,
259,104,12,,,,,235.0,,,
260,104,12,,,,,238.0,,,
261,108,14,,,,,231.0,,,
262,103,16,,,,,237.0,,,
263,104,16,,,,,238.0,,,
264,104,16,,,,,238.0,,,
265,105,16,,,,,238.0,,,
266,105,16,,,,,238.0,,,
267,106,16,,,,,240.0,,,
268,109,19,,,,,234.0,,,
269,109,19,,,,,234.0,,,
270,107,19,,,,,238.0,,,
271,107,19,,,,,236.0,,,
272,107,19,,,,,,239.0,,
273,108,19,,,,,,238.0,,
274,109,19,,,,,,239.0,,
275,109,19,,,,,,239.0,,
276,111,19,,,,,,239.0,,
277,111,21,,,,,,239.0,,
278,113,21,,,,,,238.0,,
279,113,21,,,,,,241.0,,
280,114,21,,,,,,242.0,,
281,114,21,,,,,,243.0,,
282,116,21,,,,,,242.0,,
283,116,21,,,,,,242.0,,
284,117,22,,,,,,243.0,,
285,110,19,,,,,,254.0,,
286,111,19,,,,,,253.0,,
287,111,19,,,,,,255.0,,
288,112,19,,,,,,258.0,,
289,112,19,,,,,,258.0,,
290,113,21,,,,,,254.0,,
291,113,21,,,,,,254.0,,
292,115,23,,,,,,251.0,,
293,116,23,,,,,,251.0,,
294,114,26,,,,,,252.0,,
295,114,26,,,,,,251.0,,
296,114,26,,,,,,251.0,,
297,114,23,,,,,,256.0,,
298,117,23,,,,,,253.0,,
299,118,23,,,,,,254.0,,
300,122,25,,,,,,250.0,,
301,123,25,,,,,,250.0,,
302,121,25,,,,,,254.0,,
303,123,29,,,,,,248.0,,
304,121,27,,,,,,254.0,,
305,122,27,,,,,,256.0,,
306,126,27,,,,,,257.0,,
307,129,27,,,,,,257.0,,
308,133,27,,,,,,255.0,,
309,134,27,,,,,,255.0,,
310,134,27,,,,,,258.0,,
311,134,27,,,,,,258.0,,
312,134,27,,,,,,257.0,,
313,134,27,,,,,,257.0,,
314,137,27,,,,,,256.0,,
315,138,27,,,,,,257.0,,
316,139,27,,,,,,257.0,,
317,139,27,,,,,,256.0,,
318,139,27,,,,,,256.0,,
319,140,27,,,,,,256.0,,
320,141,29,,,,,,260.0,,
321,142,29,,,,,,260.0,,
322,141,27,,,,,,264.0,,
323,141,27,,,,,,261.0,,
324,137,27,,,,,,267.0,,
325,137,27,,,,,,266.0,,
326,137,27,,,,,,267.0,,
327,137,27,,,,,,268.0,,
328,138,27,,,,,,268.0,,
329,139,27,,,,,,268.0,,
330,135,31,,,,,,268.0,,
331,135,31,,,,,,268.0,,
332,136,31,,,,,,269.0,,
333,136,31,,,,,,270.0,,
334,139,31,,,,,,270.0,,
335,139,31,,,,,,271.0,,
336,141,31,,,,,,270.0,,
337,141,31,,,,,,270.0,,
338,141,29,,,,,,273.0,,
339,140,29,,,,,,276.0,,
340,140,29,,,,,,275.0,,
341,141,29,,,,,,275.0,,
342,143,29,,,,,,275.0,,
343,143,29,,,,,,275.0,,
344,141,25,,,,,,285.0,,
345,145,25,,,,,,281.0,,
346,145,25,,,,,,283.0,,
347,145,25,,,,,,284.0,,
348,144,23,,,,,,288.0,,
349,145,23,,,,,,288.0,,
350,145,23,,,,,,288.0,,
351,145,23,,,,,,289.0,,
352,140,23,,,,,,296.0,,
353,140,23,,,,,,296.0,,
354,143,23,,,,,,296.0,,
355,143,23,,,,,,296.0,,
356,143,23,,,,,,296.0,,
357,143,23,,,,,,295.0,,
358,145,23,,,,,,296.0,,
359,145,23,,,,,,297.0,,
360,146,23,,,,,,301.0,,
361,146,23,,,,,,301.0,,
362,147,23,,,,,,302.0,,
363,147,23,,,,,,302.0,,
364,153,25,,,,,,293.0,,
365,153,25,,,,,,293.0,,
366,154,25,,,,,,294.0,,
367,154,25,,,,,,294.0,,
368,156,27,,,,,,291.0,,
369,156,27,,,,,,291.0,,
370,156,27,,,,,,291.0,,
371,156,27,,,,,,291.0,,
372,156,27,,,,,,291.0,,
373,156,27,,,,,,291.0,,
374,156,27,,,,,,290.0,,
375,154,25,,,,,,296.0,,
376,154,25,,,,,,297.0,,
377,157,25,,,,,,293.0,,
378,153,23,,,,,,300.0,,
379,153,25,,,,,,296.0,,
380,152,25,,,,,,299.0,,
381,152,25,,,,,,298.0,,
382,152,25,,,,,,298.0,,
383,152,25,,,,,,298.0,,
384,148,23,,,,,,305.0,,
385,149,23,,,,,,304.0,,
386,149,23,,,,,,304.0,,
387,147,23,,,,,,307.0,,
388,146,23,,,,,,310.0,,
389,146,23,,,,,,310.0,,
390,146,23,,,,,,310.0,,
391,146,23,,,,,,310.0,,
392,145,23,,,,,,314.0,,
393,145,23,,,,,,314.0,,
394,147,23,,,,,,313.0,,
395,146,25,,,,,,313.0,,
396,147,25,,,,,,313.0,,
397,147,25,,,,,,313.0,,
398,148,25,,,,,,313.0,,
399,148,25,,,,,,313.0,,
400,148,27,,,,,,313.0,,
401,148,27,,,,,,313.0,,
402,148,27,,,,,,313.0,,
403,148,27,,,,,,313.0,,
404,149,27,,,,,,314.0,,
405,149,27,,,,,,314.0,,
406,150,27,,,,,,312.0,,
407,150,27,,,,,,312.0,,
408,151,27,,,,,,314.0,,
409,151,27,,,,,,314.0,,
410,153,27,,,,,,313.0,,
411,153,27,,,,,,313.0,,
412,153,29,,,,,,313.0,,
413,153,29,,,,,,313.0,,
414,152,31,,,,,,313.0,,
415,152,31,,,,,,313.0,,
416,153,29,3,,,,,314.0,,
417,153,29,3,,,,,314.0,,
418,153,29,3,,,,,314.0,,
419,154,29,3,,,,,312.0,,
420,151,27,3,,,,,322.0,,
421,151,27,3,,,,,322.0,,
422,151,27,3,,,,,322.0,,
423,152,27,3,,,,,323.0,,
424,156,29,3,,,,,318.0,,
425,156,29,3,,,,,318.0,,
426,156,29,3,,,,,319.0,,
427,160,31,3,,,,,311.0,,
428,160,31,3,,,,,311.0,,
429,160,31,3,,,,,311.0,,
430,160,33,3,,,,,310.0,,
431,160,33,3,,,,,310.0,,
432,163,33,3,,,,,310.0,,
433,163,33,3,,,,,310.0,,
434,163,33,3,,,,,310.0,,
435,165,33,3,,,,,306.0,,
436,165,33,3,,,,,305.0,,
437,165,33,3,,,,,304.0,,
438,166,33,3,,,,,304.0,,
439,166,33,3,,,,,303.0,,
440,166,33,3,,,,,308.0,,
441,168,33,3,,,,,308.0,,
442,168,33,3,,,,,308.0,,
443,168,33,3,,,,,308.0,,
444,170,33,3,,,,,306.0,,
445,170,33,3,,,,,306.0,,
446,170,33,3,,,,,305.0,,
447,172,35,3,,,,,300.0,,
448,172,35,3,,,,,300.0,,
449,172,35,3,,,,,300.0,,
450,168,35,3,,,,,308.0,,
451,171,41,3,,,,,298.0,,
452,168,41,3,,,,,303.0,,
453,168,41,3,,,,,302.0,,
454,168,41,3,,,,,302.0,,
455,168,41,3,,,,,301.0,,
456,167,41,3,,,,,305.0,,
457,167,41,3,,,,,304.0,,
458,167,42,3,,,,,304.0,,
459,167,42,3,,,,,304.0,,
460,167,40,,,,,,312.0,,
461,167,40,,,,,,312.0,,
462,167,40,,,,,,314.0,,
463,167,40,,,,,,314.0,,
464,166,40,,,,,,316.0,,
465,166,40,,,,,,317.0,,
466,167,40,,,,,,319.0,,
467,167,40,,,,,,319.0,,
468,164,40,,,,,,323.0,,
469,164,40,,,,,,323.0,,
470,164,40,,,,,,322.0,,
471,164,40,,,,,,321.0,,
472,166,40,,,,,,323.0,,
473,166,40,,,,,,323.0,,
474,167,40,,,,,,324.0,,
475,167,40,,,,,,324.0,,
476,160,35,,,,,,338.0,,
477,160,35,,,,,,340.0,,
478,161,35,,,,,,342.0,,
479,161,35,,,,,,342.0,,
480,161,35,,,,,,342.0,,
481,161,35,,,,,,341.0,,
482,162,35,,,,,,341.0,,
483,163,35,,,,,,341.0,,
484,164,35,,,,,,341.0,,
485,164,35,,,,,,341.0,,
486,165,35,,,,,,341.0,,
487,165,35,,,,,,341.0,,
488,164,35,,,,,,346.0,,
489,164,35,,,,,,346.0,,
490,168,35,,,,,,347.0,,
491,168,35,,,,,,347.0,,
492,170,35,,,,,,345.0,,
493,170,35,,,,,,344.0,,
494,171,35,,,,,,344.0,,
495,171,35,,,,,,343.0,,
496,173,35,,,,,,,344.0,
497,173,35,,,,,,,344.0,
498,173,35,,,,,,,347.0,
499,173,35,,,,,,,347.0,
500,174,35,,,,,,,347.0,
501,174,35,,,,,,,347.0,
502,171,35,,,,,,,352.0,
503,177,37,4,,,,,,338.0,
504,177,37,4,,,,,,340.0,
505,179,37,4,,,,,,337.0,
506,180,37,4,,,,,,337.0,
507,180,37,4,,,,,,337.0,
508,181,41,4,,,,,,332.0,
509,181,41,4,,,,,,332.0,
510,181,41,4,,,,,,335.0,
511,178,41,4,,,,,,339.0,
512,179,41,4,,,,,,339.0,
513,181,41,4,,,,,,339.0,
514,181,43,4,,,,,,337.0,
515,182,43,4,,,,,,337.0,
516,182,43,4,,,,,,336.0,
517,182,43,4,,,,,,336.0,
518,183,43,4,,,,,,336.0,
519,183,43,4,,,,,,336.0,
520,181,43,4,,,,,,341.0,
521,181,43,4,,,,,,341.0,
522,183,46,4,,,,,,339.0,
523,183,46,4,,,,,,339.0,
524,183,46,4,,,,,,339.0,
525,184,46,4,,,,,,340.0,
526,185,46,4,,,,,,338.0,
527,185,46,4,,,,,,338.0,
528,185,46,4,,,,,,340.0,
529,185,46,4,,,,,,340.0,
530,185,46,4,,,,,,341.0,
531,184,46,4,,,,,,344.0,
532,185,46,4,,,,,,344.0,
533,185,46,4,,,,,,343.0,
534,184,46,4,,,,,,346.0,
535,184,46,4,,,,,,346.0,
536,184,46,4,,,,,,349.0,
537,184,48,4,,,,,,346.0,
538,184,48,4,,,,,,346.0,
539,184,48,4,,,,,,345.0,
540,182,43,4,,,,,,365.0,
541,182,43,4,,,,,,365.0,
542,182,43,3,,,,,,365.0,
543,183,43,3,,,,,,365.0,
544,183,43,3,,,,,,369.0,
545,183,43,3,,,,,,369.0,
546,183,43,3,,,,,,370.0,
547,183,43,3,,,,,,369.0,
548,183,43,3,,,,,,370.0,
549,183,43,3,,,,,,370.0,
550,183,43,3,,,,,,371.0,
551,183,43,3,,,,,,371.0,
552,181,38,3,,,,,,386.0,
553,181,38,3,,,,,,386.0,
554,181,38,3,,,,,,386.0,
555,181,38,3,,,,,,386.0,
556,182,38,3,,,,,,388.0,
557,182,38,3,,,,,,387.0,
558,183,38,3,,,,,,386.0,
559,183,38,3,,,,,,386.0,
560,180,34,3,,,,,,404.0,
561,181,34,3,,,,,,402.0,
562,181,34,3,,,,,,402.0,
563,181,34,3,,,,,,402.0,
564,182,34,3,,,,,,401.0,
565,182,34,3,,,,,,402.0,
566,182,34,3,,,,,,402.0,
567,183,34,3,,,,,,402.0,
568,184,34,3,,,,,,402.0,
569,184,34,3,,,,,,401.0,
570,182,32,3,,,,,,414.0,
571,182,32,3,,,,,,413.0,
572,182,32,3,,,,,,413.0,
573,182,32,3,,,,,,413.0,
574,182,32,3,,,,,,413.0,
575,182,36,3,,,,,,407.0,
576,184,34,6,,,,,,410.0,
577,184,34,6,,,,,,410.0,
578,184,34,6,,,,,,409.0,
579,184,34,6,,,,,,408.0,
580,183,32,6,,,,,,413.0,
581,183,32,6,,,,,,413.0,
582,185,32,6,,,,,,413.0,
583,185,32,6,,,,,,412.0,
584,185,32,6,,,,,,411.0,
585,185,32,6,,,,,,410.0,
586,185,32,6,,,,,,410.0,
587,185,32,6,,,,,,410.0,
588,186,32,6,,,,,,,413.0
589,186,32,6,,,,,,,412.0
590,187,32,6,,,,,,,412.0
591,187,32,6,,,,,,,412.0
592,185,30,6,,,,,,,419.0
593,185,30,6,,,,,,,419.0
594,185,30,6,,,,,,,425.0
595,185,30,6,,,,,,424.0,
596,186,30,6,,,,,,422.0,
597,186,30,6,,,,,,422.0,
598,186,30,6,,,,,,421.0,
599,186,30,6,,,,,,420.0,
600,188,30,6,,,,,,421.0,
601,188,30,6,,,,,,421.0,
602,189,30,6,,,,,,421.0,
603,188,32,6,,,,,,421.0,
604,188,32,6,,,,,,420.0,
605,188,32,6,,,,,,420.0,
606,188,32,6,,,,,,420.0,
607,188,32,6,,,,,,420.0,
608,188,32,6,,,,,,420.0,
609,188,32,6,,,,,,419.0,
610,189,32,7,,,,,,419.0,
611,189,32,7,,,,,,419.0,
612,190,32,7,,,,,,418.0,
613,190,32,7,,,,,,418.0,
614,190,32,7,,,,,,420.0,
615,191,35,7,,,,,,415.0,
616,188,35,7,,,,,,421.0,
617,188,35,7,,,,,,421.0,
618,188,35,7,,,,,,420.0,
619,189,35,7,,,,,,418.0,
620,189,35,7,,,,,,418.0,
621,189,35,7,,,,,,418.0,
622,190,35,7,,,,,,418.0,
623,190,35,7,,,,,,417.0,
624,190,35,7,,,,,,418.0,
625,190,35,7,,,,415.0,,,
626,189,37,7,,,,415.0,,,
627,189,37,7,,,,415.0,,,
628,190,37,7,,,,415.0,,,
629,190,37,7,,,,415.0,,,
630,190,37,7,,,,419.0,,,
631,191,37,7,,,,417.0,,,
632,192,37,7,,,,416.0,,,
633,192,37,7,,,,416.0,,,
634,192,37,7,,,415.0,,,,
635,194,37,7,,,411.0,,,,
636,195,39,7,,,412.0,,,,
637,193,35,7,,,419.0,,,,
638,193,35,7,,,419.0,,,,
639,193,35,7,,,419.0,,,,
640,195,35,7,,,421.0,,,,
641,195,35,7,,,421.0,,,,
642,196,35,7,,,421.0,,,,
643,197,35,7,,,419.0,,,,
644,197,35,7,,,418.0,,,,
645,197,35,7,,,418.0,,,,
646,197,38,7,,,414.0,,,,
647,197,38,7,,,414.0,,,,
648,198,36,7,,,421.0,,,,
649,198,36,7,,,421.0,,,,
650,200,38,7,,,416.0,,,,
651,200,38,7,,,415.0,,,,
652,200,38,7,,,418.0,,,,
653,200,38,7,,,418.0,,,,
654,200,38,7,,,418.0,,,,
655,200,38,7,,,418.0,,,,
656,201,38,7,,,419.0,,,,
657,201,38,7,,,419.0,,,,
658,201,38,7,,,419.0,,,,
659,201,38,7,,,419.0,,,,
660,203,36,7,,,423.0,,,,
661,203,36,7,,,423.0,,,,
662,204,36,7,,,422.0,,,,
663,204,36,7,,,422.0,,,,
664,204,36,7,,,423.0,,,,
665,202,36,7,,,426.0,,,,
666,202,36,7,,424,,,,,
667,202,36,7,,424,,,,,
668,203,36,7,,423,,,,,
669,203,38,7,,420,,,,,
670,203,38,7,,420,,,,,
671,203,38,7,,420,,,,,
672,203,38,7,,422,,,,,
673,203,38,7,,422,,,,,
674,203,38,7,,422,,,,,
675,205,38,7,,423,,,,,
676,206,38,7,,421,,,,,
677,206,38,7,,421,,,,,
678,207,38,7,,422,,,,,
679,207,38,7,,421,,,,,
680,208,38,7,,421,,,,,
681,203,35,7,,430,,,,,
682,207,37,7,,425,,,,,
683,207,37,7,,425,,,,,
684,209,37,11,,421,,,,,
685,212,37,11,,417,,,,,
686,215,37,11,,417,,,,,
687,215,37,11,,417,,,,,
688,214,37,11,,420,,,,,
689,214,37,11,,420,,,,,
690,215,37,11,,420,,,,,
691,215,37,11,,420,,,,,
692,214,37,11,,422,,,,,
693,214,37,11,,421,,,,,
694,214,37,11,,420,,,,,
695,214,37,11,,420,,,,,
696,219,40,11,,412,,,,,
697,219,40,11,,412,,,,,
698,219,40,11,,411,,,,,
699,219,40,11,,410,,,,,
700,218,40,11,,412,,,,,
701,218,40,11,,412,,,,,
702,219,40,11,,411,,,,,
703,219,40,11,,411,,,,,
704,219,38,11,,415,,,,,
705,219,38,11,,415,,,,,
706,219,38,11,,415,,,,,
707,219,38,11,,414,,,,,
708,222,38,11,,414,,,,,
709,222,38,11,,414,,,,,
710,219,38,4,,,429.0,,,,
711,217,38,4,,,432.0,,,,
712,219,38,4,,,432.0,,,,
713,221,40,4,,,427.0,,,,
714,221,40,4,,,429.0,,,,
715,222,40,4,,,428.0,,,,
716,223,40,4,,,429.0,,,,
717,223,40,4,,,429.0,,,,
718,224,40,4,,,429.0,,,,
719,224,40,4,,,429.0,,,,
720,221,40,4,,,437.0,,,,
721,221,40,4,,,436.0,,,,
722,221,42,4,,,433.0,,,,
723,222,42,3,,,431.0,,,,
724,222,42,3,,,431.0,,,,
725,222,42,3,,,430.0,,,,
726,222,42,3,,,431.0,,,,
727,222,42,3,,,431.0,,,,
728,222,42,3,,,431.0,,,,
729,225,46,9,,,417.0,,,,
730,226,46,9,,,418.0,,,,
731,226,46,9,,,418.0,,,,
732,228,46,9,,,417.0,,,,
733,228,46,9,,,416.0,,,,
734,228,46,9,,,416.0,,,,
735,231,46,9,,,416.0,,,,
736,231,46,9,,,416.0,,,,
737,231,46,9,,,416.0,,,,
738,231,46,9,,,416.0,,,,
739,231,46,9,,,416.0,,,,
740,231,46,9,,,417.0,,,,
741,231,46,9,,,415.0,,,,
742,232,46,9,,,413.0,,,,
743,232,46,9,,,413.0,,,,
744,233,46,18,,,400.0,,,,
745,234,46,18,,,400.0,,,,
746,234,46,18,,,400.0,,,,
747,234,46,18,,,399.0,,,,
748,234,46,18,,,399.0,,,,
749,234,46,18,,,399.0,,,,
750,232,51,18,,,400.0,,,,
751,232,51,18,,,400.0,,,,
752,232,51,18,,,400.0,,,,
753,232,51,18,,,400.0,,,,
754,233,54,18,,,395.0,,,,
755,234,54,18,,,393.0,,,,
756,233,56,18,,,392.0,,,,
757,233,56,18,,,390.0,,,,
758,233,56,18,,,390.0,,,,
759,233,56,18,,,390.0,,,,
760,229,54,12,,,404.0,,,,
761,229,54,12,,,402.0,,,,
762,223,50,12,,,413.0,,,,
763,223,50,12,,,412.0,,,,
764,223,50,12,,,411.0,,,,
765,223,50,12,,,411.0,,,,
766,223,50,12,,,411.0,,,,
767,223,50,12,,,411.0,,,,
768,224,50,12,,,412.0,,,,
769,224,50,12,,,412.0,,,,
770,224,50,12,,,413.0,,,,
771,224,50,12,,,413.0,,,,
772,225,50,12,,,413.0,,,,
773,225,50,12,,,412.0,,,,
774,225,50,12,,,412.0,,,,
775,226,50,12,,,411.0,,,,
776,227,48,12,,,417.0,,,,
777,227,48,12,,,417.0,,,,
778,227,48,12,,,416.0,,,,
779,229,50,12,,,411.0,,,,
780,231,50,12,,,413.0,,,,
781,231,50,12,,,413.0,,,,
782,231,50,12,,,413.0,,,,
783,231,50,12,,,412.0,,,,
784,232,50,12,,,411.0,,,,
785,232,50,12,,,410.0,,,,
786,232,50,12,,,410.0,,,,
787,232,50,12,,,409.0,,,,
788,232,50,12,,,409.0,,,,
789,232,50,12,,,409.0,,,,
790,232,50,12,,,409.0,,,,
791,232,50,12,,,409.0,,,,
792,234,50,12,,,408.0,,,,
793,234,50,12,,,408.0,,,,
794,234,50,12,,,407.0,,,,
795,234,50,12,,,408.0,,,,
796,234,50,12,,,407.0,,,,
797,235,50,12,,,405.0,,,,
798,237,50,12,,,405.0,,,,
799,237,50,12,,,405.0,,,,
800,242,61,12,,,388.0,,,,
801,243,61,12,,,387.0,,,,
802,243,61,12,,,387.0,,,,
803,243,61,12,,,387.0,,,,
804,241,59,12,,,392.0,,,,
805,241,59,12,,,392.0,,,,
806,241,59,12,,,391.0,,,,
807,241,59,12,,,391.0,,,,
808,241,59,12,,,391.0,,,,
809,241,59,12,,,391.0,,,,
810,236,47,7,,,418.0,,,,
811,237,47,7,,,416.0,,,,
812,236,47,7,,,420.0,,,,
813,237,47,7,,,421.0,,,,
814,237,49,7,,,418.0,,,,
815,236,51,7,,,418.0,,,,
816,234,46,7,,,427.0,,,,
