day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
162,60,4,,,,,,,203.0,,,,,,
163,61,4,,,,,,,203.0,,,,,,
164,62,4,,,,,,,203.0,,,,,,
165,65,4,,,,,,,202.0,,,,,,
166,64,4,,,,,,,206.0,,,,,,
167,64,4,,,,,,,206.0,,,,,,
168,64,4,,,,,,,208.0,,,,,,
169,65,4,,,,,,,208.0,,,,,,
170,66,4,,,,,,,208.0,,,,,,
171,63,4,,,,,,,212.0,,,,,,
172,62,4,,,,,,,218.0,,,,,,
173,62,4,,,,,,,218.0,,,,,,
174,62,6,,,,,,,217.0,,,,,,
175,63,6,,,,,,,218.0,,,,,,
176,63,8,,,,,,,221.0,,,,,,
177,63,8,,,,,,,222.0,,,,,,
178,66,8,,,,,,,223.0,,,,,,
179,67,8,,,,,,,223.0,,,,,,
180,68,6,,,,,,,233.0,,,,,,
181,72,6,,,,,,,233.0,,,,,,
182,72,6,,,,,,,233.0,,,,,,
183,72,6,,,,,,,237.0,,,,,,
184,70,6,,,,,,,240.0,,,,,,
185,71,6,,,,,,,240.0,,,,,,
186,72,6,,,,,,,239.0,,,,,,
187,72,6,,,,,,,240.0,,,,,,
188,71,6,,,,,,,242.0,,,,,,
189,72,6,,,,,,,242.0,,,,,,
190,73,6,,,,,,,242.0,,,,,,
191,73,6,,,,,,,242.0,,,,,,
192,73,6,,,,,,,246.0,,,,,,
193,73,6,,,,,,,245.0,,,,,,
194,75,6,,,,,,,245.0,,,,,,
195,75,6,,,,,,,245.0,,,,,,
196,75,6,,,,,,,247.0,,,,,,
197,77,6,,,,,,,247.0,,,,,,
198,76,6,,,,,,,251.0,,,,,,
199,76,6,,,,,,,253.0,,,,,,
200,80,6,,,,,,,,254.0,,,,,
201,82,6,,,,,,,,254.0,,,,,
202,85,6,,,,,,,,258.0,,,,,
203,85,6,,,,,,,,259.0,,,,,
204,87,6,,,,,,,,260.0,,,,,
205,87,6,,,,,,,,261.0,,,,,
206,87,6,,,,,,,,262.0,,,,,
207,89,6,,,,,,,,262.0,,,,,
208,90,6,,,,,,,,267.0,,,,,
209,90,6,,,,,,,,267.0,,,,,
210,93,6,,,,,,,,269.0,,,,,
211,94,6,,,,,,,,269.0,,,,,
212,94,6,,,,,,,,269.0,,,,,
213,94,8,,,,,,,,266.0,,,,,
214,94,8,,,,,,,,267.0,,,,,
215,94,8,,,,,,,,268.0,,,,,
216,94,10,,,,,,,,268.0,,,,,
217,94,10,,,,,,,,268.0,,,,,
218,96,10,,,,,,,,268.0,,,,,
219,96,10,,,,,,,,268.0,,,,,
220,94,12,,,,,,,,273.0,,,,,
221,94,12,,,,,,,,273.0,,,,,
222,76,6,,,,,,,,298.0,,,,,
223,77,6,,,,,,,,298.0,,,,,
224,78,6,,,,,,,,300.0,,,,,
225,78,6,,,,,,,,301.0,,,,,
226,78,6,,,,,,,,301.0,,,,,
227,79,6,,,,,,,,301.0,,,,,
228,82,6,,,,,,,,303.0,,,,,
229,82,6,,,,,,,,303.0,,,,,
230,82,8,,,,,,,,304.0,,,,,
231,82,8,,,,,,,,305.0,,,,,
232,82,8,,,,,,,,305.0,,,,,
233,82,8,,,,,,,,305.0,,,,,
234,83,8,,,,,,,,307.0,,,,,
235,83,8,,,,,,,,308.0,,,,,
236,84,8,,,,,,,,310.0,,,,,
237,84,8,,,,,,,,310.0,,,,,
238,85,8,,,,,,,,312.0,,,,,
239,85,8,,,,,,,,312.0,,,,,
240,85,8,,,,,,,,313.0,,,,,
241,85,8,,,,,,,,313.0,,,,,
242,85,8,,,,,,,,314.0,,,,,
243,85,8,,,,,,,,314.0,,,,,
244,85,8,,,,,,,,315.0,,,,,
245,86,8,,,,,,,,315.0,,,,,
246,97,10,,,,,,,,302.0,,,,,
247,97,10,,,,,,,,302.0,,,,,
248,98,10,,,,,,,,306.0,,,,,
249,100,10,,,,,,,,307.0,,,,,
250,101,10,,,,,,,,308.0,,,,,
251,101,10,,,,,,,,308.0,,,,,
252,102,10,,,,,,,,308.0,,,,,
253,102,10,,,,,,,,308.0,,,,,
254,104,12,,,,,,,,308.0,,,,,
255,101,14,,,,,,,,311.0,,,,,
256,101,14,,,,,,,,311.0,,,,,
257,102,16,,,,,,,,308.0,,,,,
258,103,16,,,,,,,,308.0,,,,,
259,100,12,,,,,,,,317.0,,,,,
260,100,12,,,,,,,,320.0,,,,,
261,100,12,,,,,,,,321.0,,,,,
262,98,12,,,,,,,,327.0,,,,,
263,99,12,,,,,,,,328.0,,,,,
264,99,12,,,,,,,,328.0,,,,,
265,100,12,,,,,,,,328.0,,,,,
266,100,12,,,,,,,,328.0,,,,,
267,101,12,,,,,,,,330.0,,,,,
268,101,12,,,,,,,,332.0,,,,,
269,101,12,,,,,,,,332.0,,,,,
270,103,12,,,,,,,,333.0,,,,,
271,103,12,,,,,,,,333.0,,,,,
272,105,12,,,,,,,,333.0,,,,,
273,106,12,,,,,,,,333.0,,,,,
274,107,12,,,,,,,,334.0,,,,,
275,107,12,,,,,,,,334.0,,,,,
276,108,12,,,,,,,,336.0,,,,,
277,109,12,,,,,,,,337.0,,,,,
278,111,12,,,,,,,,337.0,,,,,
279,111,12,,,,,,,,340.0,,,,,
280,111,12,,,,,,,,343.0,,,,,
281,111,12,,,,,,,,344.0,,,,,
282,113,12,,,,,,,,344.0,,,,,
283,113,12,,,,,,,,344.0,,,,,
284,113,14,,,,,,,,345.0,,,,,
285,110,14,,,,,,,,,349.0,,,,
286,111,14,,,,,,,,,349.0,,,,
287,111,14,,,,,,,,,351.0,,,,
288,112,14,,,,,,,,,354.0,,,,
289,112,14,,,,,,,,,354.0,,,,
290,113,14,,,,,,,,,354.0,,,,
291,113,14,,,,,,,,,354.0,,,,
292,115,14,,,,,,,,,354.0,,,,
293,116,14,,,,,,,,,354.0,,,,
294,116,14,,,,,,,,,356.0,,,,
295,116,14,,,,,,,,,356.0,,,,
296,116,14,,,,,,,,,356.0,,,,
297,116,14,,,,,,,,,358.0,,,,
298,117,14,,,,,,,,,358.0,,,,
299,118,14,,,,,,,,,359.0,,,,
300,121,14,,,,,,,,,359.0,,,,
301,122,14,,,,,,,,,358.0,,,,
302,122,12,,,,,,,,,362.0,,,,
303,124,12,,,,,,,,,360.0,,,,
304,123,12,,,,,,,,,363.0,,,,
305,124,12,,,,,,,,,365.0,,,,
306,128,12,,,,,,,,,366.0,,,,
307,131,12,,,,,,,,,366.0,,,,
308,134,12,,,,,,,,,366.0,,,,
309,135,12,,,,,,,,,366.0,,,,
310,135,12,,,,,,,,,369.0,,,,
311,135,12,,,,,,,,,369.0,,,,
312,135,12,,,,,,,,,369.0,,,,
313,135,12,,,,,,,,,368.0,,,,
314,138,12,,,,,,,,,368.0,,,,
315,138,14,,,,,,,,,368.0,,,,
316,139,14,,,,,,,,,368.0,,,,
317,139,14,,,,,,,,,368.0,,,,
318,139,14,,,,,,,,,368.0,,,,
319,140,14,,,,,,,,,368.0,,,,
320,141,18,,,,,,,,,370.0,,,,
321,142,18,,,,,,,,,370.0,,,,
322,142,18,,,,,,,,,371.0,,,,
323,142,18,,,,,,,,,371.0,,,,
324,141,18,,,,,,,,,375.0,,,,
325,141,18,,,,,,,,,375.0,,,,
326,141,18,,,,,,,,,376.0,,,,
327,141,18,,,,,,,,,376.0,,,,
328,142,18,,,,,,,,,377.0,,,,
329,143,18,,,,,,,,,377.0,,,,
330,140,18,,,,,,,,,,381.0,,,
331,140,18,,,,,,,,,,381.0,,,
332,141,18,,,,,,,,,,382.0,,,
333,141,18,,,,,,,,,,383.0,,,
334,144,18,,,,,,,,,,384.0,,,
335,144,18,,,,,,,,,,384.0,,,
336,146,18,,,,,,,,,,384.0,,,
337,146,18,,,,,,,,,,384.0,,,
338,146,18,,,,,,,,,,385.0,,,
339,145,18,,,,,,,,,,387.0,,,
340,145,18,,,,,,,,,,387.0,,,
341,146,18,,,,,,,,,,387.0,,,
342,148,18,,,,,,,,,,387.0,,,
343,148,18,,,,,,,,,,387.0,,,
344,147,16,,,,,,,,,,394.0,,,
345,147,16,,,,,,,,,,395.0,,,
346,147,16,,,,,,,,,,397.0,,,
347,147,16,,,,,,,,,,398.0,,,
348,148,18,,,,,,,,,,396.0,,,
349,149,18,,,,,,,,,,396.0,,,
350,149,18,,,,,,,,,,396.0,,,
351,149,18,,,,,,,,,,397.0,,,
352,149,16,,,,,,,,,,402.0,,,
353,149,16,,,,,,,,,,402.0,,,
354,152,16,,,,,,,,,,402.0,,,
355,152,16,,,,,,,,,,402.0,,,
356,152,16,,,,,,,,,,402.0,,,
357,152,16,,,,,,,,,,402.0,,,
358,154,16,,,,,,,,,,403.0,,,
359,154,16,,,,,,,,,,404.0,,,
360,155,16,,,,,,,,,,408.0,,,
361,155,16,,,,,,,,,,409.0,,,
362,156,16,,,,,,,,,,410.0,,,
363,156,16,,,,,,,,,,410.0,,,
364,155,18,,,,,,,,,,410.0,,,
365,155,18,,,,,,,,,,410.0,,,
366,156,18,,,,,,,,,,411.0,,,
367,156,18,,,,,,,,,,411.0,,,
368,158,18,,,,,,,,,,411.0,,,
369,158,18,,,,,,,,,,411.0,,,
370,158,18,,,,,,,,,,411.0,,,
371,158,18,,,,,,,,,,411.0,,,
372,158,18,,,,,,,,,,411.0,,,
373,158,18,,,,,,,,,,411.0,,,
374,158,18,,,,,,,,,,411.0,,,
375,156,18,,,,,,,,,,415.0,,,
376,156,18,,,,,,,,,,416.0,,,
377,156,18,,,,,,,,,,415.0,,,
378,155,18,,,,,,,,,,417.0,,,
379,155,18,,,,,,,,,,417.0,,,
380,156,18,,,,,,,,,,418.0,,,
381,156,18,,,,,,,,,,418.0,,,
382,156,18,,,,,,,,,,418.0,,,
383,156,18,,,,,,,,,,418.0,,,
384,154,18,,,,,,,,,,421.0,,,
385,155,18,,,,,,,,,,421.0,,,
386,155,18,,,,,,,,,,421.0,,,
387,155,18,,,,,,,,,,422.0,,,
388,156,18,,,,,,,,,,423.0,,,
389,156,18,,,,,,,,,,423.0,,,
390,156,18,,,,,,,,,,423.0,,,
391,156,18,,,,,,,,,,423.0,,,
392,156,18,,,,,,,,,,426.0,,,
393,156,18,,,,,,,,,,426.0,,,
394,158,18,,,,,,,,,,426.0,,,
395,157,20,,,,,,,,,,425.0,,,
396,158,20,,,,,,,,,,425.0,,,
397,158,20,,,,,,,,,,425.0,,,
398,159,20,,,,,,,,,,425.0,,,
399,159,20,,,,,,,,,,425.0,,,
400,160,20,,,,,,,,,,426.0,,,
401,160,20,,,,,,,,,,426.0,,,
402,160,20,,,,,,,,,,426.0,,,
403,160,20,,,,,,,,,,425.0,,,
404,161,20,,,,,,,,,,427.0,,,
405,161,20,,,,,,,,,,427.0,,,
406,161,20,,,,,,,,,,427.0,,,
407,161,20,,,,,,,,,,427.0,,,
408,161,20,,,,,,,,,,431.0,,,
409,161,20,,,,,,,,,,431.0,,,
410,162,20,,,,,,,,,,432.0,,,
411,162,20,,,,,,,,,,432.0,,,
412,163,20,,,,,,,,,,433.0,,,
413,163,20,,,,,,,,,,433.0,,,
414,163,20,,,,,,,,,,433.0,,,
415,163,20,,,,,,,,,,433.0,,,
416,162,20,,,,,,,,,,438.0,,,
417,162,20,,,,,,,,,,438.0,,,
418,162,20,,,,,,,,,,438.0,,,
419,162,20,,,,,,,,,,438.0,,,
420,158,18,,,,,,,,,,450.0,,,
421,158,18,,,,,,,,,,450.0,,,
422,158,18,,,,,,,,,,450.0,,,
423,159,18,,,,,,,,,,451.0,,,
424,160,18,,,,,,,,,,452.0,,,
425,160,18,,,,,,,,,,452.0,,,
426,160,18,,,,,,,,,,453.0,,,
427,160,18,,,,,,,,,,453.0,,,
428,160,18,,,,,,,,,,453.0,,,
429,160,18,,,,,,,,,,453.0,,,
430,161,18,,,,,,,,,,454.0,,,
431,162,18,,,,,,,,,,452.0,,,
432,165,18,,,,,,,,,,452.0,,,
433,165,18,,,,,,,,,,452.0,,,
434,165,18,,,,,,,,,,452.0,,,
435,165,18,,,,,,,,,,452.0,,,
436,165,18,,,,,,,,,,452.0,,,
437,165,18,,,,,,,,,,452.0,,,
438,166,18,,,,,,,,,,452.0,,,
439,166,18,,,,,,,,,,452.0,,,
440,166,18,,,,,,,,,,457.0,,,
441,168,18,,,,,,,,,,457.0,,,
442,168,18,,,,,,,,,,456.0,,,
443,168,18,,,,,,,,,,456.0,,,
444,169,18,,,,,,,,,,455.0,,,
445,169,18,,,,,,,,,,455.0,,,
446,169,18,,,,,,,,,,455.0,,,
447,169,18,,,,,,,,,,455.0,,,
448,169,18,,,,,,,,,,455.0,,,
449,169,18,,,,,,,,,,455.0,,,
450,168,18,,,,,,,,,,460.0,,,
451,168,18,,,,,,,,,,460.0,,,
452,168,18,,,,,,,,,,462.0,,,
453,168,18,,,,,,,,,,462.0,,,
454,168,18,,,,,,,,,,461.0,,,
455,168,18,,,,,,,,,,461.0,,,
456,169,18,,,,,,,,,,464.0,,,
457,169,18,,,,,,,,,,464.0,,,
458,169,18,,,,,,,,,,465.0,,,
459,170,20,,,,,,,,,,461.0,,,
460,168,20,,,,,,,,,,466.0,,,
461,168,20,,,,,,,,,,466.0,,,
462,168,20,,,,,,,,,,468.0,,,
463,168,20,,,,,,,,,,468.0,,,
464,167,20,,,,,,,,,,471.0,,,
465,167,20,,,,,,,,,,472.0,,,
466,168,20,,,,,,,,,,473.0,,,
467,168,20,,,,,,,,,,473.0,,,
468,167,20,,,,,,,,,,475.0,,,
469,167,20,,,,,,,,,,476.0,,,
470,167,20,,,,,,,,,,476.0,,,
471,167,20,,,,,,,,,,476.0,,,
472,169,20,,,,,,,,,,478.0,,,
473,169,20,,,,,,,,,,478.0,,,
474,170,20,,,,,,,,,,479.0,,,
475,170,20,,,,,,,,,,478.0,,,
476,165,18,,,,,,,,,,487.0,,,
477,165,18,,,,,,,,,,489.0,,,
478,166,18,,,,,,,,,,491.0,,,
479,166,18,,,,,,,,,,490.0,,,
480,166,18,,,,,,,,,,490.0,,,
481,166,18,,,,,,,,,,490.0,,,
482,167,18,,,,,,,,,,490.0,,,
483,168,18,,,,,,,,,,490.0,,,
484,169,18,,,,,,,,,,490.0,,,
485,169,18,,,,,,,,,,490.0,,,
486,170,18,,,,,,,,,,490.0,,,
487,170,18,,,,,,,,,,490.0,,,
488,170,18,,,,,,,,,,494.0,,,
489,170,18,,,,,,,,,,494.0,,,
490,174,18,,,,,,,,,,495.0,,,
491,174,18,,,,,,,,,,495.0,,,
492,175,18,,,,,,,,,,495.0,,,
493,175,18,,,,,,,,,,495.0,,,
494,176,18,,,,,,,,,,495.0,,,
495,176,18,,,,,,,,,,495.0,,,
496,177,18,,,,,,,,,,497.0,,,
497,177,18,,,,,,,,,,497.0,,,
498,178,18,,,,,,,,,,499.0,,,
499,178,18,,,,,,,,,,498.0,,,
500,179,18,,,,,,,,,,498.0,,,
501,179,18,,,,,,,,,,498.0,,,
502,179,18,,,,,,,,,,500.0,,,
503,179,18,,,,,,,,,,500.0,,,
504,179,18,,,,,,,,,,502.0,,,
505,181,18,,,,,,,,,,502.0,,,
506,182,18,,,,,,,,,,502.0,,,
507,182,18,,,,,,,,,,502.0,,,
508,181,20,,,,,,,,,,502.0,,,
509,181,20,,,,,,,,,,502.0,,,
510,182,23,,,,,,,,,,500.0,,,
511,181,18,,,,,,,,,,507.0,,,
512,182,18,,,,,,,,,,507.0,,,
513,184,18,,,,,,,,,,507.0,,,
514,184,18,,,,,,,,,,508.0,,,
515,185,18,,,,,,,,,,508.0,,,
516,185,18,,,,,,,,,,508.0,,,
517,185,18,,,,,,,,,,508.0,,,
518,186,18,,,,,,,,,,507.0,,,
519,186,18,,,,,,,,,,507.0,,,
520,182,18,,,,,,,,,,514.0,,,
521,182,18,,,,,,,,,,514.0,,,
522,184,18,,,,,,,,,,516.0,,,
523,184,18,,,,,,,,,,516.0,,,
524,184,18,,,,,,,,,,516.0,,,
525,185,18,,,,,,,,,,517.0,,,
526,186,18,,,,,,,,,,518.0,,,
527,186,18,,,,,,,,,,518.0,,,
528,187,18,,,,,,,,,,519.0,,,
529,187,18,,,,,,,,,,519.0,,,
530,187,18,,,,,,,,,,520.0,,,
531,186,18,,,,,,,,,,523.0,,,
532,187,18,,,,,,,,,,523.0,,,
533,187,18,,,,,,,,,,523.0,,,
534,187,18,,,,,,,,,,525.0,,,
535,187,18,,,,,,,,,,525.0,,,
536,187,20,,,,,,,,,,525.0,,,
537,187,20,,,,,,,,,,526.0,,,
538,187,20,,,,,,,,,,526.0,,,
539,187,20,,,,,,,,,,526.0,,,
540,188,16,,,,,,,,,,,542.0,,
541,188,16,,,,,,,,,,,542.0,,
542,188,16,,,,,,,,,,,543.0,,
543,189,16,,,,,,,,,,,543.0,,
544,188,16,,,,,,,,,,,548.0,,
545,188,16,,,,,,,,,,,548.0,,
546,188,16,,,,,,,,,,,551.0,,
547,188,16,,,,,,,,,,,551.0,,
548,188,16,,,,,,,,,,,552.0,,
549,188,16,,,,,,,,,,,552.0,,
550,188,16,,,,,,,,,,,553.0,,
551,189,16,,,,,,,,,,,551.0,,
552,186,16,,,,,,,,,,,562.0,,
553,186,16,,,,,,,,,,,562.0,,
554,186,16,,,,,,,,,,,562.0,,
555,186,16,,,,,,,,,,,562.0,,
556,188,16,,,,,,,,,,,563.0,,
557,188,16,,,,,,,,,,,563.0,,
558,189,16,,,,,,,,,,,563.0,,
559,189,16,,,,,,,,,,,563.0,,
560,188,16,,,,,,,,,,,574.0,,
561,188,16,,,,,,,,,,,574.0,,
562,188,16,,,,,,,,,,,574.0,,
563,188,16,,,,,,,,,,,574.0,,
564,189,16,,,,,,,,,,,574.0,,
565,189,16,,,,,,,,,,,575.0,,
566,189,16,,,,,,,,,,,575.0,,
567,190,16,,,,,,,,,,,575.0,,
568,191,16,,,,,,,,,,,575.0,,
569,191,16,,,,,,,,,,,575.0,,
570,189,16,,,,,,,,,,,587.0,,
571,189,16,,,,,,,,,,,587.0,,
572,189,16,,,,,,,,,,,587.0,,
573,189,16,,,,,,,,,,,587.0,,
574,189,16,,,,,,,,,,,586.0,,
575,189,16,,,,,,,,,,,586.0,,
576,190,18,,,,,,,,,,,589.0,,
577,190,18,,,,,,,,,,,589.0,,
578,190,18,,,,,,,,,,,589.0,,
579,190,18,,,,,,,,,,,589.0,,
580,190,18,,,,,,,,,,,593.0,,
581,190,18,,,,,,,,,,,592.0,,
582,192,18,,,,,,,,,,,592.0,,
583,192,18,,,,,,,,,,,592.0,,
584,192,18,,,,,,,,,,,592.0,,
585,192,18,,,,,,,,,,,592.0,,
586,192,18,,,,,,,,,,,592.0,,
587,192,18,,,,,,,,,,,592.0,,
588,192,18,,,,,,,,,,,596.0,,
589,192,18,,,,,,,,,,,596.0,,
590,193,18,,,,,,,,,,,596.0,,
591,193,18,,,,,,,,,,,596.0,,
592,191,18,,,,,,,,,,,602.0,,
593,191,18,,,,,,,,,,,602.0,,
594,191,18,,,,,,,,,,,608.0,,
595,191,18,,,,,,,,,,,608.0,,
596,191,18,,,,,,,,,,,608.0,,
597,191,18,,,,,,,,,,,608.0,,
598,191,18,,,,,,,,,,,608.0,,
599,192,18,,,,,,,,,,,606.0,,
600,194,18,,,,,,,,,,,607.0,,
601,194,18,,,,,,,,,,,607.0,,
602,195,18,,,,,,,,,,,607.0,,
603,195,18,,,,,,,,,,,608.0,,
604,195,18,,,,,,,,,,,608.0,,
605,195,18,,,,,,,,,,,608.0,,
606,195,18,,,,,,,,,,,608.0,,
607,195,18,,,,,,,,,,,607.0,,
608,195,18,,,,,,,,,,,607.0,,
609,195,18,,,,,,,,,,,607.0,,
610,196,18,,,,,,,,,,,608.0,,
611,196,18,,,,,,,,,,,608.0,,
612,197,18,,,,,,,,,,,608.0,,
613,197,18,,,,,,,,,,,608.0,,
614,198,18,,,,,,,,,,,608.0,,
615,198,18,,,,,,,,,,,608.0,,
616,196,18,,,,,,,,,,,,613.0,
617,196,18,,,,,,,,,,,,613.0,
618,196,18,,,,,,,,,,,,613.0,
619,196,18,,,,,,,,,,,,613.0,
620,196,18,,,,,,,,,,,,613.0,
621,196,18,,,,,,,,,,,,613.0,
622,197,18,,,,,,,,,,,,613.0,
623,197,18,,,,,,,,,,,,613.0,
624,197,18,,,,,,,,,,,,614.0,
625,197,18,,,,,,,,,,,,614.0,
626,197,18,,,,,,,,,,,,615.0,
627,198,18,,,,,,,,,,,,613.0,
628,199,18,,,,,,,,,,,,613.0,
629,199,18,,,,,,,,,,,,613.0,
630,199,18,,,,,,,,,,,,617.0,
631,199,18,,,,,,,,,,,,616.0,
632,200,18,,,,,,,,,,,,616.0,
633,200,18,,,,,,,,,,,,616.0,
634,200,18,,,,,,,,,,,,615.0,
635,200,18,,,,,,,,,,,,615.0,
