day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
150,44,4,,,,,,,186.0,,,,,,,,
151,45,4,,,,,,,186.0,,,,,,,,
152,45,4,,,,,,,188.0,,,,,,,,
153,48,4,,,,,,,189.0,,,,,,,,
154,48,4,,,,,,,192.0,,,,,,,,
155,47,4,,,,,,,194.0,,,,,,,,
156,47,4,,,,,,,196.0,,,,,,,,
157,47,4,,,,,,,197.0,,,,,,,,
158,46,4,,,,,,,197.0,,,,,,,,
159,45,4,,,,,,,199.0,,,,,,,,
160,47,4,,,,,,,201.0,,,,,,,,
161,47,4,,,,,,,201.0,,,,,,,,
162,47,4,,,,,,,201.0,,,,,,,,
163,48,4,,,,,,,201.0,,,,,,,,
164,49,4,,,,,,,201.0,,,,,,,,
165,52,4,,,,,,,201.0,,,,,,,,
166,51,4,,,,,,,205.0,,,,,,,,
167,51,4,,,,,,,205.0,,,,,,,,
168,52,4,,,,,,,206.0,,,,,,,,
169,53,4,,,,,,,205.0,,,,,,,,
170,54,4,,,,,,,205.0,,,,,,,,
171,51,4,,,,,,,208.0,,,,,,,,
172,51,4,,,,,,,213.0,,,,,,,,
173,51,4,,,,,,,212.0,,,,,,,,
174,52,4,,,,,,,213.0,,,,,,,,
175,53,4,,,,,,,214.0,,,,,,,,
176,54,2,,,,,,,220.0,,,,,,,,
177,54,2,,,,,,,220.0,,,,,,,,
178,57,2,,,,,,,221.0,,,,,,,,
179,58,2,,,,,,,220.0,,,,,,,,
180,56,2,,,,,,,231.0,,,,,,,,
181,60,2,,,,,,,231.0,,,,,,,,
182,60,2,,,,,,,231.0,,,,,,,,
183,59,2,,,,,,,236.0,,,,,,,,
184,58,2,,,,,,,238.0,,,,,,,,
185,59,2,,,,,,,238.0,,,,,,,,
186,60,2,,,,,,,238.0,,,,,,,,
187,60,2,,,,,,,238.0,,,,,,,,
188,59,2,,,,,,,240.0,,,,,,,,
189,60,2,,,,,,,240.0,,,,,,,,
190,61,2,,,,,,,240.0,,,,,,,,
191,61,2,,,,,,,240.0,,,,,,,,
192,62,2,,,,,,,243.0,,,,,,,,
193,62,2,,,,,,,243.0,,,,,,,,
194,64,2,,,,,,,243.0,,,,,,,,
195,64,2,,,,,,,243.0,,,,,,,,
196,62,2,,,,,,,246.0,,,,,,,,
197,64,2,,,,,,,246.0,,,,,,,,
198,64,2,,,,,,,249.0,,,,,,,,
199,64,2,,,,,,,251.0,,,,,,,,
200,66,2,,,,,,,255.0,,,,,,,,
201,69,2,,,,,,,253.0,,,,,,,,
202,71,4,,,,,,,256.0,,,,,,,,
203,69,4,,,,,,,259.0,,,,,,,,
204,71,4,,,,,,,260.0,,,,,,,,
205,70,6,,,,,,,260.0,,,,,,,,
206,70,6,,,,,,,261.0,,,,,,,,
207,72,6,,,,,,,261.0,,,,,,,,
208,73,6,,,,,,,266.0,,,,,,,,
209,73,6,,,,,,,266.0,,,,,,,,
210,76,6,,,,,,,268.0,,,,,,,,
211,77,6,,,,,,,268.0,,,,,,,,
212,77,6,,,,,,,268.0,,,,,,,,
213,77,6,,,,,,,268.0,,,,,,,,
214,77,6,,,,,,,269.0,,,,,,,,
215,77,6,,,,,,,270.0,,,,,,,,
216,78,6,,,,,,,271.0,,,,,,,,
217,78,6,,,,,,,271.0,,,,,,,,
218,80,6,,,,,,,271.0,,,,,,,,
219,80,6,,,,,,,271.0,,,,,,,,
220,79,6,,,,,,,,276.0,,,,,,,
221,79,6,,,,,,,,276.0,,,,,,,
222,61,4,,,,,,,,297.0,,,,,,,
223,62,4,,,,,,,,297.0,,,,,,,
224,63,4,,,,,,,,299.0,,,,,,,
225,63,4,,,,,,,,300.0,,,,,,,
226,63,4,,,,,,,,300.0,,,,,,,
227,65,4,,,,,,,,298.0,,,,,,,
228,68,4,,,,,,,,300.0,,,,,,,
229,67,4,,,,,,,,300.0,,,,,,,
230,66,4,,,,,,,,305.0,,,,,,,
231,66,4,,,,,,,,306.0,,,,,,,
232,66,4,,,,,,,,306.0,,,,,,,
233,66,4,,,,,,,,306.0,,,,,,,
234,67,4,,,,,,,,308.0,,,,,,,
235,67,4,,,,,,,,309.0,,,,,,,
236,65,4,,,,,,,,314.0,,,,,,,
237,65,4,,,,,,,,314.0,,,,,,,
238,66,4,,,,,,,,316.0,,,,,,,
239,66,4,,,,,,,,316.0,,,,,,,
240,66,4,,,,,,,,317.0,,,,,,,
241,66,4,,,,,,,,317.0,,,,,,,
242,66,4,,,,,,,,318.0,,,,,,,
243,66,4,,,,,,,,318.0,,,,,,,
244,66,4,,,,,,,,319.0,,,,,,,
245,67,4,,,,,,,,319.0,,,,,,,
246,68,4,,,,,,,,319.0,,,,,,,
247,68,4,,,,,,,,319.0,,,,,,,
248,70,4,,,,,,,,322.0,,,,,,,
249,72,4,,,,,,,,323.0,,,,,,,
250,73,4,,,,,,,,324.0,,,,,,,
251,73,4,,,,,,,,324.0,,,,,,,
252,74,4,,,,,,,,324.0,,,,,,,
253,74,4,,,,,,,,324.0,,,,,,,
254,77,4,,,,,,,,324.0,,,,,,,
255,77,2,,,,,,,,328.0,,,,,,,
256,77,2,,,,,,,,328.0,,,,,,,
257,78,2,,,,,,,,328.0,,,,,,,
258,79,2,,,,,,,,328.0,,,,,,,
259,78,2,,,,,,,,331.0,,,,,,,
260,76,4,,,,,,,,333.0,,,,,,,
261,76,4,,,,,,,,334.0,,,,,,,
262,75,4,,,,,,,,339.0,,,,,,,
263,76,4,,,,,,,,340.0,,,,,,,
264,76,4,,,,,,,,340.0,,,,,,,
265,77,4,,,,,,,,340.0,,,,,,,
266,77,4,,,,,,,,340.0,,,,,,,
267,78,4,,,,,,,,342.0,,,,,,,
268,78,4,,,,,,,,344.0,,,,,,,
269,78,4,,,,,,,,344.0,,,,,,,
270,78,4,,,,,,,,347.0,,,,,,,
271,79,4,,,,,,,,345.0,,,,,,,
272,80,4,,,,,,,,347.0,,,,,,,
273,81,4,,,,,,,,347.0,,,,,,,
274,82,4,,,,,,,,348.0,,,,,,,
275,82,4,,,,,,,,348.0,,,,,,,
276,84,4,,,,,,,,348.0,,,,,,,
277,85,4,,,,,,,,349.0,,,,,,,
278,87,4,,,,,,,,349.0,,,,,,,
279,88,2,,,,,,,,353.0,,,,,,,
280,90,2,,,,,,,,354.0,,,,,,,
281,90,2,,,,,,,,355.0,,,,,,,
282,92,2,,,,,,,,355.0,,,,,,,
283,92,2,,,,,,,,355.0,,,,,,,
284,94,,,,,,,,,359.0,,,,,,,
285,91,,,,,,,,,,363.0,,,,,,
286,92,,,,,,,,,,363.0,,,,,,
287,92,,,,,,,,,,365.0,,,,,,
288,93,,,,,,,,,,368.0,,,,,,
289,93,,,,,,,,,,368.0,,,,,,
290,94,,,,,,,,,,368.0,,,,,,
291,94,,,,,,,,,,367.0,,,,,,
292,96,,,,,,,,,,367.0,,,,,,
293,97,,,,,,,,,,367.0,,,,,,
294,97,,,,,,,,,,369.0,,,,,,
295,97,,,,,,,,,,369.0,,,,,,
296,97,,,,,,,,,,369.0,,,,,,
297,96,,,,,,,,,,372.0,,,,,,
298,97,,,,,,,,,,372.0,,,,,,
299,98,,,,,,,,,,373.0,,,,,,
300,101,,,,,,,,,,373.0,,,,,,
301,102,,,,,,,,,,373.0,,,,,,
302,101,,,,,,,,,,376.0,,,,,,
303,101,,,,,,,,,,376.0,,,,,,
304,96,,,,,,,,,,383.0,,,,,,
305,97,,,,,,,,,,385.0,,,,,,
306,101,,,,,,,,,,386.0,,,,,,
307,104,,,,,,,,,,386.0,,,,,,
308,107,,,,,,,,,,386.0,,,,,,
309,108,,,,,,,,,,386.0,,,,,,
310,108,,,,,,,,,,389.0,,,,,,
311,120,2,,,,,,,,,374.0,,,,,,
312,120,2,,,,,,,,,374.0,,,,,,
313,120,2,,,,,,,,,374.0,,,,,,
314,123,2,,,,,,,,,374.0,,,,,,
315,124,2,,,,,,,,,375.0,,,,,,
316,125,2,,,,,,,,,375.0,,,,,,
317,125,2,,,,,,,,,375.0,,,,,,
318,125,2,,,,,,,,,375.0,,,,,,
319,126,2,,,,,,,,,375.0,,,,,,
320,127,6,,,,,,,,,378.0,,,,,,
321,128,6,,,,,,,,,378.0,,,,,,
322,126,6,,,,,,,,,381.0,,,,,,
323,126,6,,,,,,,,,381.0,,,,,,
324,124,6,,,,,,,,,385.0,,,,,,
325,124,6,,,,,,,,,385.0,,,,,,
326,124,6,,,,,,,,,386.0,,,,,,
327,124,6,,,,,,,,,387.0,,,,,,
328,125,6,,,,,,,,,387.0,,,,,,
329,126,6,,,,,,,,,387.0,,,,,,
330,122,6,,,,,,,,,392.0,,,,,,
331,122,6,,,,,,,,,392.0,,,,,,
332,123,6,,,,,,,,,393.0,,,,,,
333,123,6,,,,,,,,,394.0,,,,,,
334,126,10,,,,,,,,,390.0,,,,,,
335,126,10,,,,,,,,,390.0,,,,,,
336,128,10,,,,,,,,,390.0,,,,,,
337,128,10,,,,,,,,,390.0,,,,,,
338,128,10,,,,,,,,,391.0,,,,,,
339,126,10,,,,,,,,,395.0,,,,,,
340,126,10,,,,,,,,,395.0,,,,,,
341,127,10,,,,,,,,,395.0,,,,,,
342,129,10,,,,,,,,,394.0,,,,,,
343,129,10,,,,,,,,,394.0,,,,,,
344,130,6,,,,,,,,,401.0,,,,,,
345,130,6,,,,,,,,,402.0,,,,,,
346,130,6,,,,,,,,,404.0,,,,,,
347,130,6,,,,,,,,,405.0,,,,,,
348,129,6,,,,,,,,,406.0,,,,,,
349,130,6,,,,,,,,,406.0,,,,,,
350,130,6,,,,,,,,,406.0,,,,,,
351,130,6,,,,,,,,,407.0,,,,,,
352,129,6,,,,,,,,,411.0,,,,,,
353,129,6,,,,,,,,,411.0,,,,,,
354,132,6,,,,,,,,,411.0,,,,,,
355,132,6,,,,,,,,,410.0,,,,,,
356,132,6,,,,,,,,,410.0,,,,,,
357,130,6,,,,,,,,,412.0,,,,,,
358,132,6,,,,,,,,,413.0,,,,,,
359,132,6,,,,,,,,,414.0,,,,,,
360,132,6,,,,,,,,,419.0,,,,,,
361,131,8,,,,,,,,,419.0,,,,,,
362,132,8,,,,,,,,,420.0,,,,,,
363,132,8,,,,,,,,,420.0,,,,,,
364,131,10,,,,,,,,,420.0,,,,,,
365,131,10,,,,,,,,,420.0,,,,,,
366,131,12,,,,,,,,,420.0,,,,,,
367,131,12,,,,,,,,,420.0,,,,,,
368,133,12,,,,,,,,,420.0,,,,,,
369,133,12,,,,,,,,,419.0,,,,,,
370,133,12,,,,,,,,,419.0,,,,,,
371,133,12,,,,,,,,,418.0,,,,,,
372,133,12,,,,,,,,,418.0,,,,,,
373,133,12,,,,,,,,,418.0,,,,,,
374,133,12,,,,,,,,,418.0,,,,,,
375,133,13,,,,,,,,,419.0,,,,,,
376,133,13,,,,,,,,,420.0,,,,,,
377,133,13,,,,,,,,,419.0,,,,,,
378,129,13,,,,,,,,,424.0,,,,,,
379,129,13,,,,,,,,,424.0,,,,,,
380,130,13,,,,,,,,,425.0,,,,,,
381,130,13,,,,,,,,,425.0,,,,,,
382,130,13,,,,,,,,,425.0,,,,,,
383,130,13,,,,,,,,,425.0,,,,,,
384,129,13,,,,,,,,,427.0,,,,,,
385,130,13,,,,,,,,,427.0,,,,,,
386,130,13,,,,,,,,,427.0,,,,,,
387,130,13,,,,,,,,,428.0,,,,,,
388,131,13,,,,,,,,,429.0,,,,,,
389,131,13,,,,,,,,,429.0,,,,,,
390,131,13,,,,,,,,,429.0,,,,,,
391,131,13,,,,,,,,,429.0,,,,,,
392,131,13,,,,,,,,,432.0,,,,,,
393,131,13,,,,,,,,,431.0,,,,,,
394,133,13,,,,,,,,,431.0,,,,,,
395,132,15,,,,,,,,,431.0,,,,,,
396,133,15,,,,,,,,,430.0,,,,,,
397,133,15,,,,,,,,,430.0,,,,,,
398,133,15,,,,,,,,,430.0,,,,,,
399,133,15,,,,,,,,,430.0,,,,,,
400,134,15,,,,,,,,,431.0,,,,,,
401,134,15,,,,,,,,,431.0,,,,,,
402,134,15,,,,,,,,,431.0,,,,,,
403,134,15,,,,,,,,,431.0,,,,,,
404,135,15,,,,,,,,,433.0,,,,,,
405,135,15,,,,,,,,,433.0,,,,,,
406,135,15,,,,,,,,,433.0,,,,,,
407,135,15,,,,,,,,,433.0,,,,,,
408,136,15,,,,,,,,,436.0,,,,,,
409,136,15,,,,,,,,,435.0,,,,,,
410,137,15,,,,,,,,,436.0,,,,,,
411,137,15,,,,,,,,,435.0,,,,,,
412,138,15,,,,,,,,,436.0,,,,,,
413,137,15,,,,,,,,,436.0,,,,,,
414,137,15,,,,,,,,,437.0,,,,,,
415,137,15,,,,,,,,,437.0,,,,,,
416,136,15,,,,,,,,,442.0,,,,,,
417,136,15,,,,,,,,,442.0,,,,,,
418,136,15,,,,,,,,,442.0,,,,,,
419,135,15,,,,,,,,,442.0,,,,,,
420,129,17,,,,,,,,,452.0,,,,,,
421,129,17,,,,,,,,,452.0,,,,,,
422,129,17,,,,,,,,,452.0,,,,,,
423,130,17,,,,,,,,,453.0,,,,,,
424,131,17,,,,,,,,,454.0,,,,,,
425,130,17,,,,,,,,,454.0,,,,,,
426,130,17,,,,,,,,,455.0,,,,,,
427,130,17,,,,,,,,,455.0,,,,,,
428,130,17,,,,,,,,,455.0,,,,,,
429,130,17,,,,,,,,,455.0,,,,,,
430,131,17,,,,,,,,,456.0,,,,,,
431,131,17,,,,,,,,,456.0,,,,,,
432,134,17,,,,,,,,,456.0,,,,,,
433,134,17,,,,,,,,,456.0,,,,,,
434,134,17,,,,,,,,,456.0,,,,,,
435,134,17,,,,,,,,,456.0,,,,,,
436,134,17,,,,,,,,,456.0,,,,,,
437,134,17,,,,,,,,,456.0,,,,,,
438,135,17,,,,,,,,,456.0,,,,,,
439,135,17,,,,,,,,,456.0,,,,,,
440,136,17,,,,,,,,,460.0,,,,,,
441,138,17,,,,,,,,,460.0,,,,,,
442,138,17,,,,,,,,,460.0,,,,,,
443,138,17,,,,,,,,,460.0,,,,,,
444,139,17,,,,,,,,,460.0,,,,,,
445,139,17,,,,,,,,,460.0,,,,,,
446,139,17,,,,,,,,,459.0,,,,,,
447,139,17,,,,,,,,,459.0,,,,,,
448,139,17,,,,,,,,,459.0,,,,,,
449,139,17,,,,,,,,,459.0,,,,,,
450,138,15,,,,,,,,,466.0,,,,,,
451,138,15,,,,,,,,,466.0,,,,,,
452,137,15,,,,,,,,,468.0,,,,,,
453,137,15,,,,,,,,,468.0,,,,,,
454,137,15,,,,,,,,,467.0,,,,,,
455,137,15,,,,,,,,,467.0,,,,,,
456,138,15,,,,,,,,,469.0,,,,,,
457,138,15,,,,,,,,,469.0,,,,,,
458,138,15,,,,,,,,,470.0,,,,,,
459,138,15,,,,,,,,,470.0,,,,,,
460,137,15,,,,,,,,,474.0,,,,,,
461,137,15,,,,,,,,,474.0,,,,,,
462,137,15,,,,,,,,,476.0,,,,,,
463,137,15,,,,,,,,,476.0,,,,,,
464,137,15,,,,,,,,,478.0,,,,,,
465,137,15,,,,,,,,,479.0,,,,,,
466,138,15,,,,,,,,,479.0,,,,,,
467,138,15,,,,,,,,,479.0,,,,,,
468,138,15,,,,,,,,,480.0,,,,,,
469,138,15,,,,,,,,,481.0,,,,,,
470,138,15,,,,,,,,,481.0,,,,,,
471,138,15,,,,,,,,,481.0,,,,,,
472,141,15,,,,,,,,,482.0,,,,,,
473,141,15,,,,,,,,,482.0,,,,,,
474,142,15,,,,,,,,,483.0,,,,,,
475,142,15,,,,,,,,,483.0,,,,,,
476,133,13,,,,,,,,,496.0,,,,,,
477,133,13,,,,,,,,,498.0,,,,,,
478,134,13,,,,,,,,,500.0,,,,,,
479,134,13,,,,,,,,,500.0,,,,,,
480,134,13,,,,,,,,,499.0,,,,,,
481,134,13,,,,,,,,,499.0,,,,,,
482,135,13,,,,,,,,,499.0,,,,,,
483,136,13,,,,,,,,,499.0,,,,,,
484,137,13,,,,,,,,,499.0,,,,,,
485,137,13,,,,,,,,,499.0,,,,,,
486,138,13,,,,,,,,,499.0,,,,,,
487,138,13,,,,,,,,,499.0,,,,,,
488,136,13,,,,,,,,,505.0,,,,,,
489,136,13,,,,,,,,,505.0,,,,,,
490,140,13,,,,,,,,,506.0,,,,,,
491,140,13,,,,,,,,,506.0,,,,,,
492,141,13,,,,,,,,,506.0,,,,,,
493,141,13,,,,,,,,,506.0,,,,,,
494,142,13,,,,,,,,,506.0,,,,,,
495,142,13,,,,,,,,,506.0,,,,,,
496,142,13,,,,,,,,,508.0,,,,,,
497,142,13,,,,,,,,,508.0,,,,,,
498,142,13,,,,,,,,,511.0,,,,,,
499,142,13,,,,,,,,,511.0,,,,,,
500,143,13,,,,,,,,,511.0,,,,,,
501,143,13,,,,,,,,,511.0,,,,,,
502,142,13,,,,,,,,,514.0,,,,,,
503,142,13,,,,,,,,,513.0,,,,,,
504,143,13,,,,,,,,,514.0,,,,,,
505,145,13,,,,,,,,,514.0,,,,,,
506,146,13,,,,,,,,,514.0,,,,,,
507,146,13,,,,,,,,,514.0,,,,,,
508,146,13,,,,,,,,,515.0,,,,,,
509,146,13,,,,,,,,,515.0,,,,,,
510,147,13,,,,,,,,,517.0,,,,,,
511,146,13,,,,,,,,,519.0,,,,,,
512,147,13,,,,,,,,,519.0,,,,,,
513,149,13,,,,,,,,,519.0,,,,,,
514,149,13,,,,,,,,,520.0,,,,,,
515,150,13,,,,,,,,,520.0,,,,,,
516,150,13,,,,,,,,,520.0,,,,,,
517,150,13,,,,,,,,,519.0,,,,,,
518,151,13,,,,,,,,,519.0,,,,,,
519,152,13,,,,,,,,,516.0,,,,,,
520,147,13,,,,,,,,,524.0,,,,,,
521,147,13,,,,,,,,,523.0,,,,,,
522,148,15,,,,,,,,,524.0,,,,,,
523,148,15,,,,,,,,,524.0,,,,,,
524,148,15,,,,,,,,,524.0,,,,,,
525,146,15,,,,,,,,,528.0,,,,,,
526,147,15,,,,,,,,,529.0,,,,,,
527,147,15,,,,,,,,,529.0,,,,,,
528,147,15,,,,,,,,,531.0,,,,,,
529,147,15,,,,,,,,,531.0,,,,,,
530,147,15,,,,,,,,,532.0,,,,,,
531,144,15,,,,,,,,,537.0,,,,,,
532,145,15,,,,,,,,,537.0,,,,,,
533,145,15,,,,,,,,,537.0,,,,,,
534,145,15,,,,,,,,,539.0,,,,,,
535,145,15,,,,,,,,,539.0,,,,,,
536,145,15,,,,,,,,,542.0,,,,,,
537,143,17,,,,,,,,,542.0,,,,,,
538,143,17,,,,,,,,,542.0,,,,,,
539,142,17,,,,,,,,,542.0,,,,,,
540,142,17,,,,,,,,,555.0,,,,,,
541,141,17,,,,,,,,,555.0,,,,,,
542,141,18,,,,,,,,,555.0,,,,,,
543,142,18,,,,,,,,,555.0,,,,,,
544,141,18,,,,,,,,,560.0,,,,,,
545,141,18,,,,,,,,,560.0,,,,,,
546,142,18,,,,,,,,,,562.0,,,,,
547,142,18,,,,,,,,,,562.0,,,,,
548,148,18,,,,,,,,,,556.0,,,,,
549,148,18,,,,,,,,,,556.0,,,,,
550,148,18,,,,,,,,,,557.0,,,,,
551,148,18,,,,,,,,,,557.0,,,,,
552,148,18,,,,,,,,,,565.0,,,,,
553,147,18,,,,,,,,,,565.0,,,,,
554,147,18,,,,,,,,,,565.0,,,,,
555,147,18,,,,,,,,,,565.0,,,,,
556,148,18,,,,,,,,,,567.0,,,,,
557,148,18,,,,,,,,,,567.0,,,,,
558,149,18,,,,,,,,,,567.0,,,,,
559,149,18,,,,,,,,,,567.0,,,,,
560,147,18,,,,,,,,,,580.0,,,,,
561,147,18,,,,,,,,,,580.0,,,,,
562,147,18,,,,,,,,,,580.0,,,,,
563,147,18,,,,,,,,,,580.0,,,,,
564,149,20,,,,,,,,,,576.0,,,,,
565,149,20,,,,,,,,,,577.0,,,,,
566,148,20,,,,,,,,,,577.0,,,,,
567,149,20,,,,,,,,,,577.0,,,,,
568,150,20,,,,,,,,,,577.0,,,,,
569,150,20,,,,,,,,,,577.0,,,,,
570,148,20,,,,,,,,,,589.0,,,,,
571,148,20,,,,,,,,,,589.0,,,,,
572,148,20,,,,,,,,,,589.0,,,,,
573,148,20,,,,,,,,,,588.0,,,,,
574,148,20,,,,,,,,,,588.0,,,,,
575,148,20,,,,,,,,,,588.0,,,,,
576,149,20,,,,,,,,,,593.0,,,,,
577,149,20,,,,,,,,,,593.0,,,,,
578,149,20,,,,,,,,,,593.0,,,,,
579,149,20,,,,,,,,,,593.0,,,,,
580,146,20,,,,,,,,,,600.0,,,,,
581,146,20,,,,,,,,,,600.0,,,,,
582,148,20,,,,,,,,,,600.0,,,,,
583,148,20,,,,,,,,,,600.0,,,,,
584,148,20,,,,,,,,,,600.0,,,,,
585,148,20,,,,,,,,,,600.0,,,,,
