day_counter,0,1,2,3,4,5,6,7,8,9
212,97,6,3,,,,225.0,,,
213,97,6,3,,,,225.0,,,
214,97,6,3,,,,226.0,,,
215,97,6,3,,,,227.0,,,
216,99,8,3,,,,224.0,,,
217,99,8,3,,,,224.0,,,
218,101,8,3,,,,223.0,,,
219,101,8,3,,,,223.0,,,
220,100,8,3,,,,228.0,,,
221,100,8,3,,,,228.0,,,
222,84,4,3,,,,,249.0,,
223,85,4,3,,,,,248.0,,
224,87,4,3,,,,,247.0,,
225,87,4,3,,,,,248.0,,
226,87,4,3,,,,,248.0,,
227,88,4,3,,,,,248.0,,
228,90,6,3,,,,,249.0,,
229,90,6,3,,,,,249.0,,
230,88,6,3,,,,,255.0,,
231,88,6,3,,,,,256.0,,
232,88,6,3,,,,,256.0,,
233,88,6,3,,,,,256.0,,
234,89,6,3,,,,,258.0,,
235,89,6,3,,,,,259.0,,
236,86,6,3,,,,,265.0,,
237,86,6,3,,,,,264.0,,
238,83,6,3,,,,,270.0,,
239,96,10,3,,,,,252.0,,
240,96,10,3,,,,,253.0,,
241,96,10,3,,,,,253.0,,
242,98,10,3,,,,,251.0,,
243,98,10,3,,,,,251.0,,
244,98,10,3,,,,,252.0,,
245,99,10,3,,,,,252.0,,
246,100,10,3,,,,,252.0,,
247,100,10,3,,,,,252.0,,
248,101,10,3,,,,,256.0,,
249,103,10,3,,,,,256.0,,
250,104,10,3,,,,,257.0,,
251,108,10,3,,,,,252.0,,
252,109,10,3,,,,,252.0,,
253,110,15,3,,,,,244.0,,
254,112,17,3,,,,,244.0,,
255,112,17,3,,,,,246.0,,
256,112,17,3,,,,,246.0,,
257,113,17,3,,,,,246.0,,
258,114,17,3,,,,,246.0,,
259,112,15,3,,,,,252.0,,
260,112,15,3,,,,,255.0,,
261,112,15,3,,,,,256.0,,
262,108,13,3,,,,,266.0,,
263,109,13,3,,,,,267.0,,
264,111,15,3,,,,,262.0,,
265,112,15,3,,,,,262.0,,
266,113,15,3,,,,,260.0,,
267,114,15,3,,,,,262.0,,
268,113,13,3,,,,,267.0,,
269,113,13,3,,,,,267.0,,
270,117,15,3,,,,,263.0,,
271,117,15,3,,,,,263.0,,
272,117,17,3,,,,,263.0,,
273,118,19,3,,,,,260.0,,
274,119,19,3,,,,,261.0,,
275,119,19,3,,,,,261.0,,
276,120,19,3,,,,,263.0,,
277,121,19,3,,,,,264.0,,
278,123,19,3,,,,,263.0,,
279,121,24,3,,,,,263.0,,
280,122,24,3,,,,,265.0,,
281,122,24,3,,,,,266.0,,
282,124,24,3,,,,,266.0,,
283,124,24,3,,,,,266.0,,
284,124,24,3,,,,,270.0,,
285,120,22,3,,,,,277.0,,
286,122,22,3,,,,,274.0,,
287,122,22,3,,,,,276.0,,
288,123,22,3,,,,,278.0,,
289,123,22,3,,,,,278.0,,
290,125,22,3,,,,,276.0,,
291,125,22,3,,,,,276.0,,
292,127,24,3,,,,,273.0,,
293,131,27,3,,,,,266.0,,
294,132,25,11,,,,,260.0,,
295,132,25,11,,,,,260.0,,
296,132,25,11,,,,,260.0,,
297,132,23,11,,,,,264.0,,
298,133,23,11,,,,,263.0,,
299,133,25,11,,,,,263.0,,
300,136,25,11,,,,,262.0,,
301,137,25,11,,,,,262.0,,
302,137,25,6,,,,,269.0,,
303,138,25,6,,,,,269.0,,
304,137,25,6,,,,,,271.0,
305,139,27,6,,,,,,269.0,
306,143,27,6,,,,,,270.0,
307,146,27,6,,,,,,270.0,
308,149,27,6,,,,,,270.0,
309,150,27,6,,,,,,270.0,
310,147,27,6,,,,,,276.0,
311,147,29,6,,,,,,273.0,
312,148,29,6,,,,,270.0,,
313,148,29,6,,,,,270.0,,
314,151,29,6,,,,,270.0,,
315,152,34,6,,,,,265.0,,
316,153,34,6,,,,,265.0,,
317,153,34,6,,,,,264.0,,
318,153,34,6,,,,,264.0,,
319,154,34,6,,,,,263.0,,
320,154,36,6,,,,,269.0,,
321,155,36,6,,,,,268.0,,
322,154,34,6,,,,,272.0,,
323,154,34,6,,,,,272.0,,
324,154,26,6,,,,,282.0,,
325,154,26,6,,,,,282.0,,
326,154,26,6,,,,,283.0,,
327,154,26,6,,,,,284.0,,
328,155,26,6,,,,,285.0,,
329,156,26,6,,,,,285.0,,
330,151,22,3,,,,,298.0,,
331,151,22,3,,,,,298.0,,
332,152,22,3,,,,,299.0,,
333,152,24,3,,,,,297.0,,
334,155,24,3,,,,,298.0,,
335,154,26,9,,,,,290.0,,
336,156,26,9,,,,,290.0,,
337,156,26,9,,,,,290.0,,
338,155,26,9,,,,,292.0,,
339,154,26,9,,,,,294.0,,
340,155,26,9,,,,,292.0,,
341,156,26,9,,,,,292.0,,
342,158,26,9,,,,,292.0,,
343,158,26,9,,,,,292.0,,
344,164,30,9,,,,,284.0,,
345,164,30,9,,,,,285.0,,
346,164,30,9,,,,,287.0,,
347,164,30,9,,,,,288.0,,
348,163,30,9,,,,,291.0,,
349,164,30,9,,,,,291.0,,
350,164,30,9,,,,,291.0,,
351,164,30,9,,,,,292.0,,
352,164,26,9,,,,,298.0,,
353,165,26,9,,,,,296.0,,
354,168,26,9,,,,,296.0,,
355,168,26,9,,,,,296.0,,
356,168,26,9,,,,,296.0,,
357,168,26,9,,,,,297.0,,
358,170,26,9,,,,,298.0,,
359,170,26,9,,,,,299.0,,
360,171,26,9,,,,,303.0,,
361,171,26,9,,,,,304.0,,
362,171,28,9,,,,,303.0,,
363,171,28,9,,,,,303.0,,
364,171,28,9,,,,,304.0,,
365,171,28,9,,,,,304.0,,
366,172,28,9,,,,,305.0,,
367,172,28,9,,,,,305.0,,
368,176,30,9,,,,,300.0,,
369,176,30,9,,,,,300.0,,
370,176,30,9,,,,,300.0,,
371,176,30,9,,,,,300.0,,
372,176,30,9,,,,,300.0,,
373,176,30,9,,,,,299.0,,
374,176,30,9,,,,,299.0,,
375,172,30,9,,,,,305.0,,
376,172,30,9,,,,,306.0,,
377,172,30,9,,,,,306.0,,
378,169,30,9,,,,,310.0,,
379,169,30,9,,,,,310.0,,
380,169,30,9,,,,,311.0,,
381,169,30,9,,,,,311.0,,
382,169,30,9,,,,,311.0,,
383,169,30,9,,,,,311.0,,
384,169,30,9,,,,,312.0,,
385,170,30,9,,,,,312.0,,
386,170,30,9,,,,,312.0,,
387,170,32,9,,,,,310.0,,
388,171,32,9,,,,,311.0,,
389,171,37,9,,,,,305.0,,
390,171,37,9,,,,,305.0,,
391,171,37,9,,,,,305.0,,
392,169,39,9,,,,,307.0,,
393,169,39,9,,,,,307.0,,
394,171,39,9,,,,,307.0,,
395,171,39,9,,,,,307.0,,
396,172,39,9,,,,,307.0,,
397,172,39,9,,,,,307.0,,
398,173,39,9,,,,,307.0,,
399,173,39,9,,,,,307.0,,
400,173,41,9,,,,,306.0,,
401,173,41,9,,,,,306.0,,
402,173,41,9,,,,,306.0,,
403,173,43,9,,,,,303.0,,
404,172,43,9,,,,,307.0,,
405,172,43,9,,,,,307.0,,
406,175,47,9,,,,,299.0,,
407,175,47,9,,,,,298.0,,
408,177,47,9,,,,,300.0,,
409,177,47,9,,,,,299.0,,
410,178,47,9,,,,,300.0,,
411,178,47,9,,,,,300.0,,
412,179,47,9,,,,,301.0,,
413,180,49,9,,,,,297.0,,
414,180,49,9,,,,,297.0,,
415,180,49,9,,,,,297.0,,
416,181,43,8,,,,,305.0,,
417,181,43,8,,,,,305.0,,
418,181,43,8,,,,,305.0,,
419,181,43,8,,,,,305.0,,
420,177,36,5,,,,,,325.0,
421,179,36,5,,,,,,322.0,
422,179,36,5,,,,,,322.0,
423,180,36,5,,,,,,323.0,
424,180,39,5,,,,,,321.0,
425,180,39,5,,,,,,321.0,
426,180,39,5,,,,,,322.0,
427,180,39,5,,,,,,322.0,
428,180,39,5,,,,,,322.0,
429,180,39,5,,,,,,322.0,
430,180,41,5,,,,,,321.0,
431,180,41,5,,,,,,321.0,
432,183,41,5,,,,,,321.0,
433,183,41,5,,,,,,321.0,
434,183,41,5,,,,,,321.0,
435,183,41,5,,,,,,321.0,
436,183,47,5,,,,,,314.0,
437,183,47,5,,,,,,314.0,
438,184,47,5,,,,,,314.0,
439,184,47,5,,,,,,314.0,
440,183,47,5,,,,,,320.0,
441,190,52,8,,,,,,306.0,
442,190,52,8,,,,,,305.0,
443,190,52,8,,,,,,305.0,
444,191,52,8,,,,,,305.0,
445,191,52,8,,,,,,305.0,
446,191,52,8,,,,,,305.0,
447,192,50,8,,,,,,305.0,
448,192,50,8,,,,,,305.0,
449,192,50,8,,,,,,305.0,
450,190,50,8,,,,,,311.0,
451,190,50,8,,,,,,310.0,
452,186,50,8,,,,,,316.0,
453,186,50,8,,,,,,316.0,
454,186,50,8,,,,,,316.0,
455,186,50,8,,,,,,316.0,
456,187,50,8,,,,,,319.0,
457,187,50,8,,,,,,319.0,
458,188,48,8,,,,,,320.0,
459,188,48,8,,,,,,320.0,
460,188,50,8,,,,,,320.0,
461,190,52,8,,,,,,315.0,
462,190,52,8,,,,,,317.0,
463,190,52,8,,,,,,317.0,
464,190,52,8,,,,,,319.0,
465,190,52,8,,,,,,320.0,
466,191,52,8,,,,,,322.0,
467,191,52,8,,,,,,322.0,
468,189,55,8,,,,,,321.0,
469,189,55,8,,,,,,322.0,
470,189,55,8,,,,,,322.0,
471,189,55,8,,,,,,322.0,
472,191,50,8,,,,,,329.0,
473,191,50,8,,,,,,328.0,
474,192,50,8,,,,,,329.0,
475,192,50,8,,,,,,329.0,
476,182,44,8,,,,,,347.0,
477,182,46,8,,,,,,346.0,
478,183,46,8,,,,,,348.0,
479,183,46,8,,,,,,347.0,
480,183,46,8,,,,,,347.0,
481,183,46,8,,,,,,347.0,
482,184,46,8,,,,,,347.0,
483,187,46,8,,,,,,344.0,
484,188,46,8,,,,,,344.0,
485,188,46,8,,,,,,344.0,
486,189,46,8,,,,,,344.0,
487,189,46,8,,,,,,344.0,
488,192,46,8,,,,,,344.0,
489,192,46,8,,,,,,344.0,
490,195,46,8,,,,,,346.0,
491,197,46,8,,,,,,343.0,
492,198,46,8,,,,,,343.0,
493,198,46,8,,,,,,343.0,
494,199,46,8,,,,,,343.0,
495,199,46,8,,,,,,343.0,
496,200,44,8,,,,,,347.0,
497,200,44,8,,,,,,347.0,
498,200,44,8,,,,,,350.0,
499,201,44,8,,,,,,348.0,
500,202,44,8,,,,,,347.0,
501,202,44,8,,,,,,347.0,
502,200,44,8,,,,,,351.0,
503,200,44,8,,,,,,350.0,
504,200,44,8,,,,,,352.0,
505,201,44,8,,,,,,352.0,
506,202,44,8,,,,,,352.0,
507,202,44,8,,,,,,352.0,
508,202,44,8,,,,,,353.0,
509,202,44,8,,,,,,353.0,
510,202,44,8,,,,,,356.0,
511,202,44,8,,,,,,357.0,
512,203,44,8,,,,,,357.0,
513,205,46,8,,,,,,354.0,
514,205,46,8,,,,,,355.0,
515,206,46,8,,,,,,354.0,
516,206,46,8,,,,,,354.0,
517,206,46,8,,,,,,354.0,
518,207,46,8,,,,,,354.0,
519,207,46,8,,,,,,354.0,
520,203,46,8,,,,,,361.0,
521,204,48,8,,,,,,356.0,
522,206,48,8,,,,,,358.0,
523,206,48,8,,,,,,358.0,
524,207,51,11,,,,,,349.0,
525,208,51,11,,,,,,350.0,
526,209,51,11,,,,,,351.0,
527,209,51,11,,,,,,351.0,
528,209,51,8,,,,,,356.0,
529,209,51,8,,,,,,356.0,
530,209,51,8,,,,,,357.0,
531,207,43,8,,,,,,369.0,
532,208,43,8,,,,,,369.0,
533,208,43,8,,,,,,368.0,
534,206,43,8,,,,,,372.0,
535,206,43,8,,,,,,372.0,
536,206,43,8,,,,,,375.0,
537,206,43,8,,,,,,376.0,
538,206,43,8,,,,,,376.0,
539,208,51,8,,,,,,365.0,
540,209,51,3,,,,,,381.0,
541,209,51,3,,,,,,381.0,
542,209,51,3,,,,,,382.0,
543,210,51,3,,,,,,381.0,
544,207,51,3,,,,,,388.0,
545,207,51,3,,,,,,388.0,
546,207,51,3,,,,,,391.0,
547,207,51,3,,,,,,390.0,
548,207,51,3,,,,,,391.0,
549,207,51,3,,,,,,391.0,
550,207,51,3,,,,,,392.0,
551,209,51,3,,,,,,389.0,
552,205,44,,6,,,,,404.0,
553,205,44,,6,,,,,404.0,
554,205,44,,6,,,,,404.0,
555,205,44,,6,,,,,404.0,
556,206,44,,6,,,,,406.0,
557,206,44,,6,,,,,406.0,
558,207,44,,6,,,,,405.0,
559,207,44,,6,,,,,405.0,
560,205,42,,6,,,,,420.0,
561,205,42,,6,,,,,420.0,
562,205,42,,6,,,,,420.0,
563,205,42,,6,,,,,420.0,
564,206,42,,6,,,,,419.0,
565,206,42,,6,,,,,419.0,
566,206,42,,6,,,,,419.0,
567,207,42,,6,,,,,419.0,
568,208,42,,6,,,,,419.0,
569,208,42,,6,,,,,419.0,
570,207,40,,6,,,,,430.0,
571,207,40,,6,,,,,430.0,
572,208,38,,6,,,,,430.0,
573,208,38,,6,,,,,430.0,
574,208,38,,6,,,,,430.0,
575,208,38,,6,,,,,430.0,
576,207,37,7,6,,,,,431.0,
577,207,37,7,6,,,,,431.0,
578,207,37,7,6,,,,,430.0,
579,207,37,7,6,,,,,430.0,
580,205,35,8,6,,,,,436.0,
581,205,35,8,6,,,,,436.0,
582,207,35,8,6,,,,,436.0,
583,207,35,8,6,,,,,436.0,
584,207,35,8,6,,,,,436.0,
585,208,35,8,6,,,,,434.0,
586,208,35,8,6,,,,,434.0,
587,208,35,8,6,,,,,434.0,
588,208,35,8,,,,,,444.0,
589,208,35,8,,,,,,443.0,
590,210,33,8,,,,,,443.0,
591,210,33,8,,,,,,443.0,
592,211,28,8,,,,,,450.0,
593,211,28,8,,,,,,450.0,
594,211,32,8,,,,,,450.0,
595,211,32,8,,,,,,450.0,
596,211,32,8,,,,,,450.0,
597,211,32,8,,,,,,450.0,
598,211,36,8,,,,,,444.0,
599,211,36,8,,,,,,444.0,
600,213,36,8,,,,,,445.0,
601,213,36,8,,,,,,444.0,
602,214,36,8,,,,,,443.0,
603,214,36,8,,,,,,444.0,
604,214,36,8,,,,,,443.0,
605,214,36,8,,,,,,443.0,
606,214,36,8,,,,,,442.0,
607,214,36,8,,,,,,442.0,
608,214,36,8,,,,,,442.0,
609,214,36,8,,,,,,442.0,
610,215,36,8,,,,,,443.0,
611,215,36,8,,,,,,443.0,
612,216,36,8,,,,,,443.0,
613,216,36,8,,,,,,443.0,
614,218,36,8,,,,,,442.0,
615,218,36,8,,,,,,442.0,
616,214,36,8,,,,,,448.0,
617,214,36,8,,,,,,448.0,
618,214,36,8,,,,,,448.0,
619,214,36,8,,,,,,448.0,
620,214,36,8,,,,,,448.0,
621,214,36,8,,,,,,447.0,
622,215,36,8,,,,,,447.0,
623,215,36,8,,,,,,447.0,
624,214,36,8,,,,,,448.0,
625,214,36,8,,,,,,448.0,
626,213,36,8,,,,,,449.0,
627,213,36,8,,,,,,449.0,
628,214,36,8,,,,,,449.0,
629,214,36,8,,,,,,449.0,
630,213,36,8,,,,,,454.0,
631,213,36,8,,,,,,454.0,
632,214,36,8,,,,,,454.0,
633,214,36,8,,,,,,454.0,
634,214,36,8,,,,,,454.0,
635,214,36,8,,,,,,454.0,
636,215,38,8,,,,,,455.0,
637,211,36,8,,,,,,462.0,
638,211,36,8,,,,,,461.0,
639,211,36,8,,,,,,462.0,
640,213,36,8,,,,,,464.0,
641,213,36,8,,,,,,463.0,
642,214,36,8,,,,,,463.0,
643,214,36,8,,,,,,463.0,
644,216,36,8,,,,,,460.0,
645,216,36,8,,,,,,460.0,
646,216,36,8,,,,,,460.0,
647,216,41,8,,,,,,454.0,
648,217,39,8,,,,,,461.0,
649,217,39,8,,,,,,461.0,
650,217,39,8,,,,,,461.0,
651,221,46,8,,,,,,448.0,
652,218,48,8,,,,,,451.0,
653,218,48,8,,,,,,451.0,
654,218,48,8,,,,,,450.0,
655,218,48,8,,,,,,450.0,
656,219,48,8,,,,,,451.0,
657,219,48,8,,,,,,451.0,
658,219,48,8,,,,,,450.0,
659,219,48,8,,,,,,450.0,
660,217,48,8,,,,,,458.0,
661,217,48,8,,,,,,458.0,
662,218,48,8,,,,,,458.0,
663,218,48,8,,,,,,457.0,
664,218,52,8,,,,,,453.0,
665,218,44,8,,,,,,462.0,
666,218,44,8,,,,,,462.0,
667,218,44,8,,,,,,462.0,
668,219,44,8,,,,,,462.0,
669,219,44,8,,,,,,462.0,
670,219,44,8,,,,,,462.0,
671,220,42,8,,,,,,462.0,
672,220,42,8,,,,,,465.0,
673,220,42,8,,,,,,465.0,
674,220,42,8,,,,,,465.0,
675,222,42,8,,,,,,465.0,
676,221,44,8,,,,,,465.0,
677,221,47,8,,,,,,461.0,
678,221,49,8,,,,,,460.0,
679,221,49,8,,,,,,460.0,
680,222,49,8,,,,,,461.0,
681,220,45,,,,,,,475.0,
682,222,45,,,,,,,475.0,
683,222,45,,,,,,,475.0,
684,223,45,,,,,,,477.0,
685,224,45,,,,,,,477.0,
686,227,45,,,,,,,477.0,
687,227,45,,,,,,,477.0,
688,227,45,,,,,,,479.0,
689,227,45,,,,,,,478.0,
690,228,45,,,,,,,478.0,
691,229,45,,,,,,,476.0,
692,229,45,,,,,,,479.0,
693,229,45,,,,,,,478.0,
694,229,45,,,,,,,478.0,
695,230,45,,,,,,,476.0,
696,230,45,,,,,,,478.0,
697,230,45,,,,,,,478.0,
698,230,45,,,,,,,478.0,
699,230,45,,,,,,,478.0,
700,234,45,,,,,,,475.0,
701,234,47,8,,,,,,464.0,
702,235,47,8,,,,,,464.0,
703,235,47,8,,,,,,463.0,
704,234,43,8,,,,,,471.0,
705,234,43,8,,,,,,471.0,
706,234,43,8,,,,,,470.0,
707,234,43,8,,,,,,470.0,
708,237,43,8,,,,,,470.0,
709,237,43,8,,,,,,470.0,
710,235,41,8,,,,,,479.0,
711,234,41,8,,,,,,481.0,
712,236,41,8,,,,,,481.0,
713,236,41,8,,,,,,481.0,
714,236,41,8,,,,,,483.0,
715,239,43,8,,,,,,478.0,
716,240,43,8,,,,,,479.0,
717,240,43,8,,,,,,479.0,
718,241,43,8,,,,,,479.0,
719,241,43,8,,,,,,479.0,
720,238,43,8,,,,,,486.0,
721,238,43,8,,,,,,486.0,
722,238,43,8,,,,,,486.0,
723,238,43,8,5,,,,,480.0,
724,238,43,8,5,,,,,479.0,
725,238,43,8,5,,,,,479.0,
726,238,43,8,5,,,,,480.0,
727,238,43,8,5,,,,,479.0,
728,238,43,8,5,,,,,479.0,
729,239,43,8,5,,,,,477.0,
730,237,43,8,5,,,,,482.0,
731,237,43,8,5,,,,,482.0,
732,238,43,8,5,,,,,483.0,
733,243,43,8,5,,,,,477.0,
734,243,43,8,5,,,,,477.0,
735,246,43,8,5,,,,,477.0,
736,246,43,8,5,,,,,477.0,
737,246,43,8,5,,,,,477.0,
738,246,43,8,5,,,,,478.0,
739,246,43,8,5,,,,,477.0,
740,244,46,8,5,,,,,477.0,
741,244,46,8,5,,,,,476.0,
742,244,46,8,5,,,,,476.0,
743,244,46,8,5,,,,,476.0,
744,244,50,8,5,,,,,471.0,
745,245,50,8,5,,,,,471.0,
746,245,50,8,5,,,,,471.0,
747,245,50,8,5,,,,,471.0,
748,245,50,8,5,,,,,471.0,
749,245,50,8,5,,,,,471.0,
750,245,58,8,5,,,,,465.0,
751,245,58,8,5,,,,,465.0,
752,244,61,8,5,,,,,461.0,
753,244,61,8,5,,,,,461.0,
754,244,61,8,5,,,,,461.0,
755,244,61,8,5,,,,,461.0,
756,244,61,8,5,,,,,462.0,
757,244,61,8,5,,,,,462.0,
758,244,61,8,5,,,,,462.0,
759,244,61,8,5,,,,,462.0,
760,240,57,8,5,,,,,471.0,
761,240,57,8,5,,,,,471.0,
762,234,52,8,5,,,,,482.0,
763,234,52,8,5,,,,,482.0,
764,234,52,8,5,,,,,482.0,
765,234,52,8,5,,,,,482.0,
766,234,52,8,5,,,,,482.0,
767,234,52,8,5,,,,,482.0,
768,235,52,8,5,,,,,483.0,
769,235,52,8,5,,,,,483.0,
770,235,52,8,5,,,,,484.0,
771,235,52,8,5,,,,,484.0,
772,236,52,8,5,,,,,483.0,
773,236,52,8,5,,,,,483.0,
774,244,59,8,5,,,,,465.0,
775,245,59,8,5,,,,,465.0,
776,245,59,8,5,,,,,470.0,
777,245,59,8,5,,,,,471.0,
778,245,59,8,5,,,,,471.0,
779,245,59,8,5,,,,,471.0,
780,247,59,14,5,,,,,466.0,
781,247,59,14,5,,,,,466.0,
782,247,59,14,5,,,,,466.0,
783,247,59,14,5,,,,,466.0,
784,248,59,14,5,,,,,466.0,
785,248,59,14,5,,,,,466.0,
786,248,59,14,5,,,,,466.0,
787,248,59,14,5,,,,,466.0,
788,247,59,14,5,,,,,468.0,
