day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
157,63,8,,,,,,192.0,,,,,,,,
158,63,8,,,,,,192.0,,,,,,,,
159,62,8,,,,,,194.0,,,,,,,,
160,64,8,,,,,,196.0,,,,,,,,
161,64,8,,,,,,196.0,,,,,,,,
162,64,8,,,,,,196.0,,,,,,,,
163,65,8,,,,,,196.0,,,,,,,,
164,66,8,,,,,,196.0,,,,,,,,
165,69,8,,,,,,196.0,,,,,,,,
166,69,8,,,,,,199.0,,,,,,,,
167,69,8,,,,,,199.0,,,,,,,,
168,70,8,,,,,,200.0,,,,,,,,
169,71,8,,,,,,200.0,,,,,,,,
170,72,8,,,,,,200.0,,,,,,,,
171,72,8,,,,,,,201.0,,,,,,,
172,71,6,,,,,,,209.0,,,,,,,
173,71,6,,,,,,,209.0,,,,,,,
174,72,6,,,,,,,210.0,,,,,,,
175,73,6,,,,,,,210.0,,,,,,,
176,72,8,,,,,,,214.0,,,,,,,
177,72,8,,,,,,,215.0,,,,,,,
178,75,8,,,,,,,216.0,,,,,,,
179,76,8,,,,,,,216.0,,,,,,,
180,77,4,,,,,,,228.0,,,,,,,
181,81,4,,,,,,,227.0,,,,,,,
182,81,4,,,,,,,227.0,,,,,,,
183,80,4,,,,,,,232.0,,,,,,,
184,79,4,,,,,,,234.0,,,,,,,
185,80,4,,,,,,,234.0,,,,,,,
186,81,4,,,,,,,234.0,,,,,,,
187,84,4,,,,,,,231.0,,,,,,,
188,84,4,,,,,,,232.0,,,,,,,
189,85,4,,,,,,,232.0,,,,,,,
190,86,4,,,,,,,232.0,,,,,,,
191,86,4,,,,,,,232.0,,,,,,,
192,87,4,,,,,,,235.0,,,,,,,
193,87,4,,,,,,,235.0,,,,,,,
194,89,4,,,,,,,235.0,,,,,,,
195,89,4,,,,,,,235.0,,,,,,,
196,89,4,,,,,,,237.0,,,,,,,
197,91,4,,,,,,,237.0,,,,,,,
198,90,4,,,,,,,241.0,,,,,,,
199,89,4,,,,,,,244.0,,,,,,,
200,93,4,,,,,,,,246.0,,,,,,
201,95,4,,,,,,,,246.0,,,,,,
202,97,6,,,,,,,,249.0,,,,,,
203,94,10,,,,,,,,249.0,,,,,,
204,96,11,,,,,,,,249.0,,,,,,
205,95,13,,,,,,,,249.0,,,,,,
206,95,14,,,,,,,,248.0,,,,,,
207,97,14,,,,,,,,248.0,,,,,,
208,98,14,,,,,,,,253.0,,,,,,
209,98,14,,,,,,,,253.0,,,,,,
210,101,14,,,,,,,,255.0,,,,,,
211,102,14,,,,,,,,255.0,,,,,,
212,102,14,,,,,,,,255.0,,,,,,
213,102,14,,,,,,,,255.0,,,,,,
214,102,14,,,,,,,,256.0,,,,,,
215,102,14,,,,,,,,257.0,,,,,,
216,103,18,,,,,,,,253.0,,,,,,
217,103,18,,,,,,,,253.0,,,,,,
218,105,18,,,,,,,,253.0,,,,,,
219,105,18,,,,,,,,253.0,,,,,,
220,101,18,,,,,,,,262.0,,,,,,
221,101,18,,,,,,,,262.0,,,,,,
222,79,6,,,,,,,,297.0,,,,,,
223,80,6,,,,,,,,297.0,,,,,,
224,81,6,,,,,,,,299.0,,,,,,
225,81,6,,,,,,,,300.0,,,,,,
226,81,6,,,,,,,,300.0,,,,,,
227,82,6,,,,,,,,300.0,,,,,,
228,85,6,,,,,,,,302.0,,,,,,
229,85,6,,,,,,,,302.0,,,,,,
230,86,6,,,,,,,,305.0,,,,,,
231,86,6,,,,,,,,306.0,,,,,,
232,86,6,,,,,,,,306.0,,,,,,
233,86,6,,,,,,,,305.0,,,,,,
234,86,6,,,,,,,,308.0,,,,,,
235,86,6,,,,,,,,309.0,,,,,,
236,87,6,,,,,,,,311.0,,,,,,
237,87,6,,,,,,,,311.0,,,,,,
238,88,6,,,,,,,,313.0,,,,,,
239,88,6,,,,,,,,313.0,,,,,,
240,88,6,,,,,,,,314.0,,,,,,
241,88,6,,,,,,,,314.0,,,,,,
242,88,6,,,,,,,,315.0,,,,,,
243,88,6,,,,,,,,315.0,,,,,,
244,88,6,,,,,,,,316.0,,,,,,
245,89,6,,,,,,,,316.0,,,,,,
246,90,6,,,,,,,,316.0,,,,,,
247,90,6,,,,,,,,316.0,,,,,,
248,92,6,,,,,,,,319.0,,,,,,
249,105,18,,,,,,,,296.0,,,,,,
250,106,18,,,,,,,,297.0,,,,,,
251,106,18,,,,,,,,297.0,,,,,,
252,107,18,,,,,,,,297.0,,,,,,
253,107,18,,,,,,,,297.0,,,,,,
254,110,12,7,,,,,,,297.0,,,,,,
255,108,12,7,,,,,,,301.0,,,,,,
256,108,12,7,,,,,,,301.0,,,,,,
257,109,12,7,,,,,,,301.0,,,,,,
258,110,12,7,,,,,,,301.0,,,,,,
259,106,8,,,,,,,,318.0,,,,,,
260,106,8,,,,,,,,320.0,,,,,,
261,106,8,,,,,,,,321.0,,,,,,
262,102,8,,,,,,,,329.0,,,,,,
263,103,8,,,,,,,,330.0,,,,,,
264,103,8,,,,,,,,330.0,,,,,,
265,104,8,,,,,,,,330.0,,,,,,
266,105,10,,,,,,,,326.0,,,,,,
267,106,10,,,,,,,,328.0,,,,,,
268,106,10,,,,,,,,330.0,,,,,,
269,106,10,,,,,,,,330.0,,,,,,
270,108,10,,,,,,,,331.0,,,,,,
271,108,10,,,,,,,,331.0,,,,,,
272,109,10,,,,,,,,333.0,,,,,,
273,110,10,,,,,,,,333.0,,,,,,
274,111,10,,,,,,,,334.0,,,,,,
275,111,10,,,,,,,,334.0,,,,,,
276,112,10,,,,,,,,336.0,,,,,,
277,113,10,,,,,,,,337.0,,,,,,
278,115,10,,,,,,,,337.0,,,,,,
279,115,10,,,,,,,,340.0,,,,,,
280,115,10,,,,,,,,343.0,,,,,,
281,115,10,,,,,,,,344.0,,,,,,
282,117,10,,,,,,,,344.0,,,,,,
283,117,10,,,,,,,,343.0,,,,,,
284,118,12,,,,,,,,344.0,,,,,,
285,113,10,,,,,,,,352.0,,,,,,
286,114,10,,,,,,,,352.0,,,,,,
287,114,10,,,,,,,,354.0,,,,,,
288,115,10,,,,,,,,357.0,,,,,,
289,115,10,,,,,,,,357.0,,,,,,
290,116,10,,,,,,,,357.0,,,,,,
291,116,10,,,,,,,,357.0,,,,,,
292,118,10,,,,,,,,357.0,,,,,,
293,119,10,,,,,,,,357.0,,,,,,
294,119,10,,,,,,,,359.0,,,,,,
295,119,10,,,,,,,,359.0,,,,,,
296,119,10,,,,,,,,359.0,,,,,,
297,119,10,,,,,,,,361.0,,,,,,
298,120,10,,,,,,,,361.0,,,,,,
299,121,10,,,,,,,,362.0,,,,,,
300,124,10,,,,,,,,362.0,,,,,,
301,125,10,,,,,,,,362.0,,,,,,
302,125,10,,,,,,,,364.0,,,,,,
303,126,10,,,,,,,,364.0,,,,,,
304,125,10,,,,,,,,367.0,,,,,,
305,126,8,3,,,,,,,367.0,,,,,,
306,130,8,3,,,,,,,368.0,,,,,,
307,133,8,3,,,,,,,368.0,,,,,,
308,136,8,3,,,,,,,368.0,,,,,,
309,137,8,3,,,,,,,368.0,,,,,,
310,137,8,3,,,,,,,371.0,,,,,,
311,137,8,3,,,,,,,371.0,,,,,,
312,137,8,3,,,,,,,371.0,,,,,,
313,137,8,3,,,,,,,371.0,,,,,,
314,140,8,3,,,,,,,371.0,,,,,,
315,140,10,3,,,,,,,371.0,,,,,,
316,141,10,3,,,,,,,371.0,,,,,,
317,141,10,3,,,,,,,371.0,,,,,,
318,141,10,3,,,,,,,371.0,,,,,,
319,142,10,3,,,,,,,371.0,,,,,,
320,145,10,3,,,,,,,376.0,,,,,,
321,146,10,3,,,,,,,376.0,,,,,,
322,144,10,3,,,,,,,,379.0,,,,,
323,144,10,3,,,,,,,,379.0,,,,,
324,143,10,3,,,,,,,,382.0,,,,,
325,143,10,3,,,,,,,,382.0,,,,,
326,143,10,3,,,,,,,,383.0,,,,,
327,143,10,3,,,,,,,,384.0,,,,,
328,144,10,3,,,,,,,,385.0,,,,,
329,145,10,3,,,,,,,,385.0,,,,,
330,143,10,3,,,,,,,,,388.0,,,,
331,143,10,3,,,,,,,,,388.0,,,,
332,144,10,3,,,,,,,,,389.0,,,,
333,144,10,3,,,,,,,,,390.0,,,,
334,147,10,3,,,,,,,,,391.0,,,,
335,147,10,3,,,,,,,,,392.0,,,,
336,149,10,3,,,,,,,,,392.0,,,,
337,150,10,3,,,,,,,,,390.0,,,,
338,150,10,3,,,,,,,,,391.0,,,,
339,149,10,3,,,,,,,,,394.0,,,,
340,149,10,3,,,,,,,,,394.0,,,,
341,150,10,3,,,,,,,,,394.0,,,,
342,152,10,3,,,,,,,,,394.0,,,,
343,152,10,3,,,,,,,,,394.0,,,,
344,150,10,3,,,,,,,,,400.0,,,,
345,150,10,3,,,,,,,,,401.0,,,,
346,150,10,3,,,,,,,,,403.0,,,,
347,150,10,3,,,,,,,,,404.0,,,,
348,150,10,3,,,,,,,,,406.0,,,,
349,151,10,3,,,,,,,,,406.0,,,,
350,151,10,3,,,,,,,,,406.0,,,,
351,151,10,3,,,,,,,,,407.0,,,,
352,149,8,3,,,,,,,,,414.0,,,,
353,149,8,3,,,,,,,,,414.0,,,,
354,152,8,3,,,,,,,,,414.0,,,,
355,152,8,3,,,,,,,,,414.0,,,,
356,152,8,3,,,,,,,,,414.0,,,,
357,152,8,3,,,,,,,,,415.0,,,,
358,154,8,3,,,,,,,,,416.0,,,,
359,154,8,3,,,,,,,,,417.0,,,,
360,155,8,3,,,,,,,,,421.0,,,,
361,155,8,3,,,,,,,,,422.0,,,,
362,156,8,3,,,,,,,,,422.0,,,,
363,156,8,3,,,,,,,,,422.0,,,,
364,155,10,3,,,,,,,,,422.0,,,,
365,155,10,3,,,,,,,,,422.0,,,,
366,156,10,3,,,,,,,,,423.0,,,,
367,156,10,3,,,,,,,,,423.0,,,,
368,158,10,3,,,,,,,,,423.0,,,,
369,158,10,3,,,,,,,,,423.0,,,,
370,158,10,3,,,,,,,,,423.0,,,,
371,158,10,3,,,,,,,,,423.0,,,,
372,158,10,3,,,,,,,,,423.0,,,,
373,158,10,3,,,,,,,,,423.0,,,,
374,158,10,3,,,,,,,,,423.0,,,,
375,156,10,3,,,,,,,,,427.0,,,,
376,156,10,3,,,,,,,,,428.0,,,,
377,156,10,6,,,,,,,,,424.0,,,,
378,155,8,6,,,,,,,,,428.0,,,,
379,155,8,6,,,,,,,,,428.0,,,,
380,156,8,6,,,,,,,,,429.0,,,,
381,156,8,6,,,,,,,,,429.0,,,,
382,156,8,6,,,,,,,,,429.0,,,,
383,156,8,6,,,,,,,,,429.0,,,,
384,155,8,6,,,,,,,,,431.0,,,,
385,156,8,6,,,,,,,,,431.0,,,,
386,156,8,6,,,,,,,,,431.0,,,,
387,156,8,6,,,,,,,,,432.0,,,,
388,157,8,6,,,,,,,,,433.0,,,,
389,157,8,6,,,,,,,,,433.0,,,,
390,157,8,6,,,,,,,,,433.0,,,,
391,157,8,6,,,,,,,,,433.0,,,,
392,157,8,6,,,,,,,,,436.0,,,,
393,157,8,6,,,,,,,,,436.0,,,,
394,159,8,6,,,,,,,,,436.0,,,,
395,159,8,6,,,,,,,,,437.0,,,,
396,160,8,6,,,,,,,,,437.0,,,,
397,160,8,6,,,,,,,,,437.0,,,,
398,161,8,6,,,,,,,,,437.0,,,,
399,161,8,6,,,,,,,,,437.0,,,,
400,161,10,6,,,,,,,,,437.0,,,,
401,161,10,6,,,,,,,,,437.0,,,,
402,161,10,6,,,,,,,,,437.0,,,,
403,161,10,6,,,,,,,,,437.0,,,,
404,162,10,6,,,,,,,,,439.0,,,,
405,162,10,6,,,,,,,,,439.0,,,,
406,162,10,6,,,,,,,,,438.0,,,,
407,162,10,6,,,,,,,,,438.0,,,,
408,163,10,3,,,,,,,,,444.0,,,,
409,163,10,3,,,,,,,,,444.0,,,,
410,164,10,3,,,,,,,,,445.0,,,,
411,164,10,3,,,,,,,,,445.0,,,,
412,165,10,3,,,,,,,,,446.0,,,,
413,165,10,3,,,,,,,,,446.0,,,,
414,164,12,3,,,,,,,,,446.0,,,,
415,164,12,3,,,,,,,,,446.0,,,,
416,164,12,3,,,,,,,,,450.0,,,,
417,164,12,3,,,,,,,,,450.0,,,,
418,164,12,3,,,,,,,,,450.0,,,,
419,164,12,3,,,,,,,,,450.0,,,,
420,164,10,3,,,,,,,,,458.0,,,,
421,164,10,3,,,,,,,,,458.0,,,,
422,164,10,3,,,,,,,,,457.0,,,,
423,165,10,3,,,,,,,,,458.0,,,,
424,166,10,3,,,,,,,,,459.0,,,,
425,166,10,3,,,,,,,,,459.0,,,,
426,166,10,3,,,,,,,,,460.0,,,,
427,166,10,3,,,,,,,,,460.0,,,,
428,166,10,3,,,,,,,,,460.0,,,,
429,166,10,3,,,,,,,,,460.0,,,,
430,167,10,3,,,,,,,,,461.0,,,,
431,167,10,3,,,,,,,,,461.0,,,,
432,170,10,3,,,,,,,,,461.0,,,,
433,170,10,3,,,,,,,,,461.0,,,,
434,170,10,3,,,,,,,,,461.0,,,,
435,170,10,3,,,,,,,,,461.0,,,,
436,170,10,3,,,,,,,,,461.0,,,,
437,170,10,3,,,,,,,,,461.0,,,,
438,171,12,3,,,,,,,,,458.0,,,,
439,171,12,3,,,,,,,,,458.0,,,,
440,171,12,3,,,,,,,,,463.0,,,,
441,173,12,3,,,,,,,,,463.0,,,,
442,173,12,3,,,,,,,,,463.0,,,,
443,173,12,3,,,,,,,,,463.0,,,,
444,174,12,3,,,,,,,,,463.0,,,,
445,174,12,3,,,,,,,,,463.0,,,,
446,174,12,3,,,,,,,,,463.0,,,,
447,174,12,3,,,,,,,,,463.0,,,,
448,174,12,3,,,,,,,,,463.0,,,,
449,174,12,3,,,,,,,,,462.0,,,,
450,173,12,3,,,,,,,,,467.0,,,,
451,173,12,3,,,,,,,,,467.0,,,,
452,172,12,3,,,,,,,,,470.0,,,,
453,172,12,3,,,,,,,,,470.0,,,,
454,172,12,3,,,,,,,,,470.0,,,,
455,172,12,3,,,,,,,,,470.0,,,,
456,173,12,3,,,,,,,,,473.0,,,,
457,173,12,3,,,,,,,,,473.0,,,,
458,173,12,3,,,,,,,,,474.0,,,,
459,173,12,3,,,,,,,,,474.0,,,,
460,172,12,3,,,,,,,,,478.0,,,,
461,172,12,3,,,,,,,,,478.0,,,,
462,172,12,3,,,,,,,,,480.0,,,,
463,172,12,3,,,,,,,,,480.0,,,,
464,172,12,3,,,,,,,,,482.0,,,,
465,172,12,3,,,,,,,,,483.0,,,,
466,173,12,3,,,,,,,,,485.0,,,,
467,173,12,3,,,,,,,,,485.0,,,,
468,169,12,3,,,,,,,,,490.0,,,,
469,169,12,3,,,,,,,,,491.0,,,,
470,169,12,3,,,,,,,,,490.0,,,,
471,169,12,3,,,,,,,,,490.0,,,,
472,172,12,3,,,,,,,,,491.0,,,,
473,172,12,3,,,,,,,,,491.0,,,,
474,173,12,3,,,,,,,,,492.0,,,,
475,173,12,3,,,,,,,,,492.0,,,,
476,168,12,3,,,,,,,,,,499.0,,,
477,168,12,3,,,,,,,,,,501.0,,,
478,169,12,3,,,,,,,,,,503.0,,,
479,169,12,3,,,,,,,,,,503.0,,,
480,169,12,3,,,,,,,,,,502.0,,,
481,169,12,3,,,,,,,,,,502.0,,,
482,170,12,3,,,,,,,,,,502.0,,,
483,171,12,3,,,,,,,,,,502.0,,,
484,172,12,3,,,,,,,,,,502.0,,,
485,172,12,3,,,,,,,,,,502.0,,,
486,173,12,3,,,,,,,,,,502.0,,,
487,173,12,3,,,,,,,,,,502.0,,,
488,173,12,3,,,,,,,,,,506.0,,,
489,173,12,3,,,,,,,,,,506.0,,,
490,177,12,3,,,,,,,,,,507.0,,,
491,180,12,3,,,,,,,,,,503.0,,,
492,181,12,3,,,,,,,,,,503.0,,,
493,181,12,3,,,,,,,,,,503.0,,,
494,182,12,3,,,,,,,,,,503.0,,,
495,182,12,3,,,,,,,,,,503.0,,,
496,184,12,3,,,,,,,,,,504.0,,,
497,184,12,3,,,,,,,,,,504.0,,,
498,183,12,3,,,,,,,,,,508.0,,,
499,183,12,3,,,,,,,,,,508.0,,,
500,184,12,3,,,,,,,,,,508.0,,,
501,184,12,3,,,,,,,,,,508.0,,,
502,182,12,3,,,,,,,,,,512.0,,,
503,182,12,3,,,,,,,,,,512.0,,,
504,182,12,3,,,,,,,,,,514.0,,,
505,184,12,3,,,,,,,,,,514.0,,,
506,185,12,3,,,,,,,,,,514.0,,,
507,185,12,3,,,,,,,,,,514.0,,,
508,185,12,3,,,,,,,,,,515.0,,,
509,185,12,3,,,,,,,,,,515.0,,,
510,185,12,3,,,,,,,,,,518.0,,,
511,185,12,3,,,,,,,,,,518.0,,,
512,186,12,3,,,,,,,,,,518.0,,,
513,188,12,3,,,,,,,,,,518.0,,,
514,188,12,3,,,,,,,,,,519.0,,,
515,189,12,3,,,,,,,,,,519.0,,,
516,189,12,3,,,,,,,,,,519.0,,,
517,189,12,3,,,,,,,,,,519.0,,,
518,190,12,3,,,,,,,,,,519.0,,,
519,190,12,3,,,,,,,,,,519.0,,,
520,186,10,3,,,,,,,,,,528.0,,,
521,186,10,3,,,,,,,,,,528.0,,,
522,188,10,3,,,,,,,,,,530.0,,,
523,188,10,3,,,,,,,,,,530.0,,,
524,188,10,3,,,,,,,,,,530.0,,,
525,189,10,3,,,,,,,,,,531.0,,,
526,190,10,3,,,,,,,,,,532.0,,,
527,190,10,3,,,,,,,,,,532.0,,,
528,191,10,3,,,,,,,,,,533.0,,,
529,191,10,3,,,,,,,,,,533.0,,,
530,191,10,3,,,,,,,,,,534.0,,,
531,190,10,3,,,,,,,,,,537.0,,,
532,191,10,3,,,,,,,,,,537.0,,,
533,191,10,3,,,,,,,,,,537.0,,,
534,191,10,3,,,,,,,,,,539.0,,,
535,191,10,3,,,,,,,,,,538.0,,,
536,191,10,3,,,,,,,,,,541.0,,,
537,191,10,3,,,,,,,,,,542.0,,,
538,191,10,3,,,,,,,,,,542.0,,,
539,191,10,3,,,,,,,,,,542.0,,,
540,192,10,3,,,,,,,,,,554.0,,,
541,192,10,3,,,,,,,,,,554.0,,,
542,192,10,3,,,,,,,,,,555.0,,,
543,193,10,3,,,,,,,,,,555.0,,,
544,193,10,3,,,,,,,,,,559.0,,,
545,193,10,3,,,,,,,,,,559.0,,,
546,193,8,3,,,,,,,,,,564.0,,,
547,193,8,3,,,,,,,,,,563.0,,,
548,193,8,3,,,,,,,,,,564.0,,,
549,193,8,3,,,,,,,,,,564.0,,,
550,193,8,3,,,,,,,,,,565.0,,,
551,193,8,3,,,,,,,,,,565.0,,,
552,192,8,3,,,,,,,,,,574.0,,,
553,192,8,3,,,,,,,,,,574.0,,,
554,192,8,3,,,,,,,,,,574.0,,,
555,192,8,3,,,,,,,,,,574.0,,,
556,194,8,3,,,,,,,,,,575.0,,,
557,194,8,3,,,,,,,,,,575.0,,,
558,195,8,3,,,,,,,,,,575.0,,,
559,195,8,3,,,,,,,,,,575.0,,,
560,194,8,,,,,,,,,,,590.0,,,
561,194,8,,,,,,,,,,,590.0,,,
562,194,8,,,,,,,,,,,590.0,,,
563,194,8,,,,,,,,,,,590.0,,,
564,195,8,,,,,,,,,,,590.0,,,
565,195,8,,,,,,,,,,,591.0,,,
566,195,8,,,,,,,,,,,591.0,,,
567,196,8,,,,,,,,,,,591.0,,,
568,197,8,,,,,,,,,,,591.0,,,
569,197,8,,,,,,,,,,,591.0,,,
570,197,8,,,,,,,,,,,601.0,,,
571,197,8,,,,,,,,,,,601.0,,,
572,197,8,,,,,,,,,,,601.0,,,
573,197,8,,,,,,,,,,,600.0,,,
574,197,8,,,,,,,,,,,600.0,,,
575,197,8,,,,,,,,,,,600.0,,,
576,198,10,,,,,,,,,,,603.0,,,
577,198,10,,,,,,,,,,,603.0,,,
578,198,10,,,,,,,,,,,603.0,,,
579,198,10,,,,,,,,,,,603.0,,,
580,197,10,,,,,,,,,,,608.0,,,
581,197,10,,,,,,,,,,,608.0,,,
582,199,10,,,,,,,,,,,608.0,,,
583,199,10,,,,,,,,,,,608.0,,,
584,199,10,,,,,,,,,,,608.0,,,
585,199,10,,,,,,,,,,,608.0,,,
586,199,10,,,,,,,,,,,608.0,,,
587,199,10,,,,,,,,,,,608.0,,,
588,199,10,,,,,,,,,,,612.0,,,
589,199,10,,,,,,,,,,,612.0,,,
590,200,10,,,,,,,,,,,612.0,,,
591,200,10,,,,,,,,,,,612.0,,,
592,201,10,,,,,,,,,,,615.0,,,
593,201,10,,,,,,,,,,,615.0,,,
594,201,10,,,,,,,,,,,621.0,,,
595,201,10,,,,,,,,,,,621.0,,,
596,201,10,,,,,,,,,,,621.0,,,
597,201,10,,,,,,,,,,,620.0,,,
598,201,10,,,,,,,,,,,620.0,,,
