day_counter,0,1,2,3,4,5,6,7,8
226,81,10,,,,,252.0,,
227,83,13,,,,,247.0,,
228,86,13,,,,,249.0,,
229,86,13,,,,,249.0,,
230,84,13,,,,,254.0,,
231,84,13,,,,,255.0,,
232,84,13,,,,,255.0,,
233,84,13,,,,,254.0,,
234,85,13,,,,,256.0,,
235,85,13,,,,,257.0,,
236,84,13,,,,,261.0,,
237,84,13,,,,,261.0,,
238,85,13,,,,,263.0,,
239,85,13,,,,,263.0,,
240,85,13,,,,,264.0,,
241,85,13,,,,,264.0,,
242,87,13,,,,,262.0,,
243,99,19,,,,,243.0,,
244,99,19,,,,,244.0,,
245,100,19,,,,,244.0,,
246,101,19,,,,,244.0,,
247,101,19,,,,,244.0,,
248,102,19,,,,,248.0,,
249,104,19,,,,,249.0,,
250,105,19,,,,,250.0,,
251,106,19,,,,,248.0,,
252,107,19,,,,,248.0,,
253,107,19,,,,,248.0,,
254,110,19,,,,,248.0,,
255,108,22,,,,,249.0,,
256,108,22,,,,,249.0,,
257,109,22,,,,,249.0,,
258,110,22,,,,,249.0,,
259,111,15,,,,,257.0,,
260,111,15,,,,,260.0,,
261,111,15,,,,,261.0,,
262,109,17,,,,,,264.0,
263,110,17,,,,,,264.0,
264,110,17,,,,,,264.0,
265,113,17,,,,,,261.0,
266,113,17,,,,,,260.0,
267,114,17,,,,,,262.0,
268,115,15,,,,,264.0,,
269,115,15,,,,,264.0,,
270,117,13,,,,,267.0,,
271,117,15,,,,,264.0,,
272,118,15,,,,,266.0,,
273,119,15,,,,,266.0,,
274,120,15,,,,,267.0,,
275,120,15,,,,,267.0,,
276,121,15,,,,,269.0,,
277,122,15,,,,,270.0,,
278,124,15,,,,,270.0,,
279,123,15,,,,,274.0,,
280,124,13,,,,,278.0,,
281,125,13,,,,,277.0,,
282,127,13,,,,,276.0,,
283,127,13,,,,,276.0,,
284,128,13,,,,,279.0,,
285,123,11,,,,,,287.0,
286,124,11,,,,,,287.0,
287,124,11,,,,,,287.0,
288,124,11,,,,,,291.0,
289,125,11,,,,,,289.0,
290,126,11,,,,,,289.0,
291,126,11,,,,,,289.0,
292,128,11,,,,,,288.0,
293,129,11,,,,,,288.0,
294,132,14,3,,,,,280.0,
295,132,14,3,,,,,280.0,
296,132,14,3,,,,,280.0,
297,130,12,3,,,,,286.0,
298,131,12,3,,,,,286.0,
299,132,12,3,,,,,287.0,
300,135,12,3,,,,,287.0,
301,136,12,3,,,,,287.0,
302,136,14,3,,,,286.0,,
303,137,14,3,,,,286.0,,
304,135,14,3,,,,290.0,,
305,136,14,3,,,,292.0,,
306,140,14,3,,,,293.0,,
307,143,14,3,,,,293.0,,
308,146,14,3,,,,293.0,,
309,147,14,3,,,,292.0,,
310,147,17,3,,,,291.0,,
311,147,17,3,,,,291.0,,
312,147,17,3,,,,290.0,,
313,147,17,3,,,,290.0,,
314,150,17,3,,,,290.0,,
315,151,17,3,,,,291.0,,
316,153,17,3,,,,289.0,,
317,153,17,3,,,,289.0,,
318,154,17,3,,,,287.0,,
319,155,17,3,,,,287.0,,
320,155,17,3,,,,295.0,,
321,156,17,3,,,,294.0,,
322,153,17,3,,,,297.0,,
323,153,17,3,,,,297.0,,
324,152,17,3,,,,301.0,,
325,152,17,3,,,,301.0,,
326,152,17,3,,,,301.0,,
327,152,17,3,,,,302.0,,
328,153,17,3,,,,303.0,,
329,154,17,3,,,,303.0,,
330,150,14,3,,,,310.0,,
331,150,14,3,,,,309.0,,
332,151,14,3,,,,310.0,,
333,151,11,3,,,,314.0,,
334,153,13,3,,,,314.0,,
335,152,15,3,,,,314.0,,
336,154,15,3,,,,314.0,,
337,154,15,3,,,,313.0,,
338,153,15,3,,,,315.0,,
339,151,15,3,,,,319.0,,
340,151,15,3,,,,319.0,,
341,152,15,3,,,,319.0,,
342,157,15,6,,,,312.0,,
343,157,15,6,,,,312.0,,
344,156,13,6,,,,318.0,,
345,156,13,6,,,,319.0,,
346,156,13,6,,,,321.0,,
347,156,13,6,,,,322.0,,
348,155,13,6,,,,,325.0,
349,157,17,9,,,,,315.0,
350,157,17,9,,,,,315.0,
351,157,17,9,,,,,316.0,
352,154,17,9,,,,,322.0,
353,154,17,9,,,,,322.0,
354,157,17,9,,,,,322.0,
355,157,17,9,,,,,322.0,
356,157,17,9,,,,,322.0,
357,157,17,9,,,,,323.0,
358,159,17,9,,,,,324.0,
359,159,17,9,,,,,325.0,
360,164,17,9,,,,,324.0,
361,164,17,9,,,,,325.0,
362,167,17,9,,,,,323.0,
363,167,17,9,,,,,323.0,
364,166,19,9,,,,,323.0,
365,166,19,9,,,,,323.0,
366,166,21,9,,,,,323.0,
367,166,21,9,,,,,323.0,
368,168,21,9,,,,,323.0,
369,168,21,9,,,,,322.0,
370,168,21,9,,,,,322.0,
371,168,21,9,,,,,322.0,
372,168,21,9,,,,,322.0,
373,168,21,9,,,,,322.0,
374,168,21,9,,,,,322.0,
375,164,22,9,,,,,327.0,
376,164,24,9,,,,,325.0,
377,164,24,9,,,,,325.0,
378,165,24,9,,,,,324.0,
379,165,24,9,,,,,324.0,
380,166,24,9,,,,,325.0,
381,166,24,9,,,,,325.0,
382,166,24,9,,,,,325.0,
383,166,24,9,,,,,325.0,
384,164,24,9,,,,,328.0,
385,165,24,9,,,,,328.0,
386,165,24,9,,,,,328.0,
387,165,24,9,,,,,329.0,
388,166,27,9,,,,,326.0,
389,166,27,9,,,,,326.0,
390,166,27,9,,,,,326.0,
391,166,27,9,,,,,326.0,
392,166,27,9,,,,,329.0,
393,166,29,9,,,,,326.0,
394,168,29,9,,,,,326.0,
395,168,29,9,,,,,327.0,
396,170,29,9,,,,,325.0,
397,170,29,9,,,,,325.0,
398,171,29,9,,,,,325.0,
399,171,29,9,,,,,325.0,
400,171,31,9,,,,,324.0,
401,171,31,9,,,,,323.0,
402,171,31,9,,,,,323.0,
403,171,31,9,,,,,323.0,
404,170,31,9,,,,,326.0,
405,170,31,9,,,,,326.0,
406,170,31,9,,,,,326.0,
407,170,31,9,,,,,326.0,
408,171,29,9,,,,,331.0,
409,171,29,9,,,,,331.0,
410,172,29,9,,,,,332.0,
411,172,31,9,,,,,329.0,
412,173,31,9,,,,,330.0,
413,173,31,9,,,,,330.0,
414,173,28,13,,,,,330.0,
415,173,28,13,,,,,330.0,
416,173,25,13,,,,,336.0,
417,173,25,13,,,,,336.0,
418,176,25,13,,,,332.0,,
419,176,25,13,,,,332.0,,
420,172,20,10,,,,350.0,,
421,172,20,10,,,,350.0,,
422,172,20,10,,,,350.0,,
423,173,20,10,,,,350.0,,
424,175,22,10,,,,347.0,,
425,175,22,10,,,,347.0,,
426,175,22,10,,,,348.0,,
427,175,22,10,,,,348.0,,
428,175,22,10,,,,348.0,,
429,175,22,10,,,,348.0,,
430,176,22,10,,,,349.0,,
431,176,22,10,,,,349.0,,
432,182,22,10,,,,344.0,,
433,182,22,10,,,,344.0,,
434,182,25,13,,,,337.0,,
435,182,25,13,,,,337.0,,
436,182,25,13,,,,337.0,,
437,182,25,13,,,,337.0,,
438,183,25,13,,,,337.0,,
439,183,25,13,,,,337.0,,
440,183,23,10,,,,347.0,,
441,185,23,10,,,,347.0,,
442,185,23,10,,,,346.0,,
443,185,23,10,,,,346.0,,
444,186,28,10,,,,339.0,,
445,186,28,10,,,,339.0,,
446,188,28,10,,,,336.0,,
447,188,28,10,,,,336.0,,
448,188,28,10,,,,336.0,,
449,188,28,10,,,,336.0,,
450,186,28,10,,,,341.0,,
451,186,28,10,,,,341.0,,
452,184,26,10,,,,347.0,,
453,184,26,10,,,,347.0,,
454,184,26,10,,,,347.0,,
455,184,26,10,,,,347.0,,
456,186,26,19,,,,339.0,,
457,187,30,19,,,,333.0,,
458,187,30,19,,,,334.0,,
459,188,30,19,,,,332.0,,
460,187,34,16,,,,334.0,,
461,187,34,24,,,,325.0,,
462,187,34,24,,,,327.0,,
463,187,34,24,,,,327.0,,
464,187,34,24,,,,329.0,,
465,187,34,24,,,,330.0,,
466,188,34,24,,,,332.0,,
467,188,34,24,,,,332.0,,
468,187,26,24,,,,342.0,,
469,187,32,24,,,,336.0,,
470,187,32,24,,,,336.0,,
471,187,32,24,,,,336.0,,
472,189,32,16,,,,346.0,,
473,189,32,16,,,,346.0,,
474,190,32,16,,,,347.0,,
475,190,32,16,,,,347.0,,
476,183,32,16,,,,356.0,,
477,184,32,16,4,,,352.0,,
478,185,32,16,4,,,354.0,,
479,185,35,16,4,,,350.0,,
480,185,35,16,4,,,350.0,,
481,185,35,16,4,,,350.0,,
482,186,35,16,4,,,350.0,,
483,187,35,16,4,,,350.0,,
484,188,35,16,4,,,350.0,,
485,188,35,16,4,,,350.0,,
486,189,35,16,4,,,350.0,,
487,189,35,16,4,,,350.0,,
488,191,35,16,4,,,351.0,,
489,192,35,16,4,,,349.0,,
490,196,35,16,4,,,350.0,,
491,196,35,16,4,,,349.0,,
492,197,35,16,4,,,349.0,,
493,197,35,16,4,,,349.0,,
494,198,35,16,4,,,347.0,,
495,198,35,16,4,,,347.0,,
496,198,35,16,4,,,349.0,,
497,199,37,16,4,,,345.0,,
498,199,37,16,4,,,348.0,,
499,199,37,16,4,,,348.0,,
500,200,37,20,4,,,343.0,,
501,200,37,20,4,,,343.0,,
502,198,37,20,4,,,347.0,,
503,198,37,20,4,,,347.0,,
504,199,37,20,4,,,348.0,,
505,201,37,20,4,,,348.0,,
506,202,37,20,4,,,348.0,,
507,203,37,20,4,,,345.0,,
508,203,37,20,4,,,346.0,,
509,203,37,20,4,,,346.0,,
510,203,37,20,4,,,349.0,,
511,204,37,20,4,,,348.0,,
512,205,37,20,4,,,348.0,,
513,207,37,20,4,,,348.0,,
514,207,37,20,4,,,349.0,,
515,208,37,20,4,,,349.0,,
516,208,37,20,4,,,349.0,,
517,209,39,20,4,,,345.0,,
518,210,39,20,4,,,345.0,,
519,210,39,20,4,,,345.0,,
520,208,37,16,4,,,356.0,,
521,208,37,16,4,,,355.0,,
522,210,37,16,4,,,357.0,,
523,210,37,16,4,,,357.0,,
524,210,37,16,4,,,356.0,,
525,211,37,16,4,,,357.0,,
526,212,37,16,4,,,358.0,,
527,212,37,16,4,,,358.0,,
528,213,35,16,4,,,360.0,,
529,214,35,16,4,,,358.0,,
530,214,35,16,4,,,359.0,,
531,214,35,7,4,,,370.0,,
532,215,35,7,4,,,370.0,,
533,215,35,7,4,,,370.0,,
534,215,35,7,4,,,372.0,,
535,216,37,7,4,,,368.0,,
536,216,37,7,4,,,371.0,,
537,216,37,7,4,,,372.0,,
538,216,37,7,4,,,372.0,,
539,216,37,7,4,,,372.0,,
540,213,40,7,4,,,384.0,,
541,213,40,7,4,,,383.0,,
542,214,42,7,4,,,380.0,,
543,215,42,7,4,,,380.0,,
544,215,40,7,4,,,385.0,,
545,215,40,7,4,,,385.0,,
546,214,40,7,4,,,389.0,,
547,214,40,7,4,,,389.0,,
548,215,40,10,4,,,385.0,,
549,215,40,10,4,,,385.0,,
550,215,40,10,4,,,386.0,,
551,215,40,10,4,,,386.0,,
552,212,40,10,4,,,396.0,,
553,213,42,10,4,,,391.0,,
554,213,42,10,4,,,391.0,,
555,213,42,10,4,,,391.0,,
556,215,42,10,4,,,392.0,,
557,215,42,10,4,,,392.0,,
558,216,42,10,4,,,392.0,,
559,216,42,10,4,,,392.0,,
560,215,40,6,4,,,410.0,,
561,215,40,6,4,,,409.0,,
562,215,40,6,4,,,409.0,,
563,215,40,6,4,,,408.0,,
564,216,40,6,4,,,408.0,,
565,216,40,6,4,,,409.0,,
566,216,40,6,4,,,409.0,,
567,217,40,6,4,,,408.0,,
568,218,40,6,4,,,408.0,,
569,218,40,6,4,,,408.0,,
570,214,40,6,4,,,422.0,,
571,214,40,6,4,,,421.0,,
572,215,40,6,4,,,419.0,,
573,215,40,6,4,,,419.0,,
574,215,40,6,4,,,418.0,,
575,215,40,6,4,,,418.0,,
576,216,44,6,4,,,418.0,,
577,216,44,6,4,,,418.0,,
578,216,44,6,4,,,418.0,,
579,216,44,6,4,,,418.0,,
580,215,44,6,4,,,422.0,,
581,215,44,6,4,,,421.0,,
582,217,44,6,4,,,420.0,,
583,217,44,6,4,,,420.0,,
584,217,44,6,4,,,420.0,,
585,218,44,6,4,,,418.0,,
586,218,44,6,4,,,418.0,,
587,218,44,6,4,,,418.0,,
588,218,44,6,4,,,421.0,,
589,218,44,6,4,,,420.0,,
590,219,44,6,4,,,420.0,,
591,219,44,6,4,,,420.0,,
592,220,44,6,4,,,423.0,,
593,220,44,6,4,,,422.0,,
594,219,44,6,4,,,428.0,,
595,219,44,6,4,,,428.0,,
596,219,44,6,4,,,428.0,,
597,220,46,6,4,,,424.0,,
598,220,46,6,4,,,424.0,,
599,220,46,6,4,,,424.0,,
600,222,46,6,4,,,424.0,,
601,222,46,6,4,,,423.0,,
602,223,46,6,4,,,423.0,,
603,223,46,6,4,,,424.0,,
604,223,46,6,4,,,424.0,,
605,223,46,6,4,,,424.0,,
606,223,46,6,4,,,424.0,,
607,223,46,6,4,,,423.0,,
608,223,46,6,4,,,423.0,,
609,223,46,6,4,,,423.0,,
610,223,48,6,4,,,423.0,,
611,223,48,6,4,,,423.0,,
612,224,48,6,4,,,423.0,,
613,226,48,6,4,,,420.0,,
614,227,48,6,4,,,421.0,,
615,227,48,6,4,,,421.0,,
616,225,43,6,4,,,431.0,,
617,225,43,6,4,,,431.0,,
618,225,43,6,4,,,430.0,,
619,225,43,6,4,,,430.0,,
620,225,43,6,4,,,430.0,,
621,225,43,6,4,,,430.0,,
622,227,43,6,4,,,427.0,,
623,227,43,6,4,,,427.0,,
624,227,43,6,4,,,428.0,,
625,227,43,6,4,,,428.0,,
626,227,43,6,4,,,429.0,,
627,227,43,6,4,,,429.0,,
628,228,43,6,4,,,428.0,,
629,228,43,6,4,,,428.0,,
630,228,43,6,4,,,432.0,,
631,228,43,6,4,,,432.0,,
632,230,43,10,4,,,426.0,,
633,230,43,10,4,,,426.0,,
634,230,43,10,4,,,426.0,,
635,230,43,10,4,,,426.0,,
636,231,43,13,4,,,426.0,,
637,229,43,13,4,,,428.0,,
638,229,43,13,4,,,428.0,,
639,229,43,13,4,,,429.0,,
640,231,46,13,4,,,426.0,,
641,231,46,13,4,,,426.0,,
642,232,46,13,4,,,426.0,,
643,232,46,13,4,,,426.0,,
644,232,46,13,4,,,426.0,,
645,232,46,13,4,,,426.0,,
646,232,46,13,4,,,425.0,,
647,232,46,13,4,,,425.0,,
648,234,46,13,4,,,429.0,,
649,234,46,13,4,,,429.0,,
650,236,46,13,4,,,425.0,,
651,236,46,13,4,,,425.0,,
652,235,48,13,4,,,426.0,,
653,235,48,13,4,,,426.0,,
654,236,48,16,4,,,421.0,,
655,236,48,16,4,,,421.0,,
656,237,48,16,4,,,422.0,,
657,237,48,16,4,,,422.0,,
658,237,48,16,4,,,422.0,,
659,237,48,16,4,,,422.0,,
660,235,50,16,4,,,428.0,,
661,236,56,16,4,,,420.0,,
662,237,56,16,4,,,420.0,,
663,237,56,16,4,,,420.0,,
664,236,58,16,4,,,419.0,,
665,235,50,16,4,,,429.0,,
666,235,50,16,4,,,429.0,,
667,235,50,16,4,,,429.0,,
668,236,50,16,4,,,427.0,,
669,236,50,16,4,,,427.0,,
670,236,50,16,4,,,427.0,,
671,236,50,16,4,,,427.0,,
672,236,50,16,4,,,430.0,,
673,236,50,16,4,,,430.0,,
674,237,58,16,4,,,420.0,,
675,239,58,16,4,,,421.0,,
676,239,60,16,4,,,418.0,,
677,239,60,16,4,,,418.0,,
678,240,58,16,4,,,421.0,,
679,240,60,16,4,,,418.0,,
680,241,60,16,4,,,419.0,,
681,238,56,16,4,,,427.0,,
682,240,56,16,4,,,427.0,,
683,240,56,16,4,,,427.0,,
684,241,56,16,4,,,428.0,,
685,242,56,16,4,,,428.0,,
686,245,56,16,4,,,427.0,,
687,245,56,16,4,,,427.0,,
688,246,56,16,4,,,,428.0,
689,246,56,16,4,,,,428.0,
690,247,56,16,4,,,,428.0,
691,247,56,16,4,,,,428.0,
692,246,56,16,4,,,,432.0,
693,246,56,16,4,,,,432.0,
694,246,56,16,4,,,,431.0,
695,248,60,16,4,,,,424.0,
696,248,60,16,4,,,,425.0,
697,248,60,16,4,,,,425.0,
698,248,60,16,4,,,,425.0,
699,248,60,16,4,,,,425.0,
700,248,60,16,4,,,,427.0,
701,248,60,16,4,,,,427.0,
702,249,60,16,4,,,,426.0,
703,249,60,16,4,,,,426.0,
704,248,60,13,4,,,,433.0,
705,249,60,13,4,,,,431.0,
706,249,60,13,4,,,,431.0,
707,249,60,13,4,,,,429.0,
708,252,60,13,4,,,,429.0,
709,252,60,13,4,,,,429.0,
710,251,56,13,4,,,,438.0,
711,249,56,13,4,,,,441.0,
712,251,56,13,4,,,,441.0,
713,251,56,13,4,,,,441.0,
714,251,56,13,4,,,,442.0,
715,252,56,13,4,,,,442.0,
716,253,56,13,4,,,,443.0,
717,253,56,13,4,,,,443.0,
718,254,56,13,4,,,,442.0,
719,254,56,13,4,,,,441.0,
720,255,54,13,4,,,,447.0,
721,255,54,13,4,,,,447.0,
722,255,54,13,4,,,,446.0,
723,256,54,16,4,,,,441.0,
724,256,54,16,4,,,,441.0,
725,256,54,16,4,,,,441.0,
726,256,54,16,4,,,,441.0,
727,256,54,16,4,,,,441.0,
728,256,54,16,4,,,,441.0,
729,256,54,16,4,,,,441.0,
730,255,54,16,4,,,,445.0,
731,256,54,16,4,,,,443.0,
732,258,56,16,5,,,,439.0,
733,258,61,16,5,,,,433.0,
734,258,61,16,5,,,,433.0,
735,261,61,16,5,,,,433.0,
736,261,63,16,5,,,,429.0,
737,261,63,16,5,,,,429.0,
738,261,63,16,5,,,,430.0,
739,261,63,16,5,,,,430.0,
740,260,63,16,5,,,431.0,,
741,260,63,16,5,,,431.0,,
742,260,63,16,5,,,431.0,,
743,260,63,20,5,,,426.0,,
744,260,63,20,5,,,426.0,,
745,261,63,20,5,,,426.0,,
746,261,63,20,5,,,426.0,,
747,261,63,20,5,,,425.0,,
748,261,63,20,5,,,425.0,,
749,261,63,20,5,,,425.0,,
750,260,67,20,5,,,425.0,,
751,260,67,20,5,,,423.0,,
752,260,67,20,5,,,423.0,,
753,260,67,20,5,,,422.0,,
754,260,67,20,5,,,421.0,,
755,260,67,20,5,,,421.0,,
756,259,69,20,5,,,421.0,,
757,259,69,20,5,,,420.0,,
758,259,69,20,5,,,420.0,,
759,259,69,20,5,,,420.0,,
760,257,67,16,5,,,,430.0,
761,257,67,16,5,,,,430.0,
762,252,63,16,5,,,,440.0,
763,252,63,16,5,,,,440.0,
764,252,63,16,5,,,,440.0,
765,252,63,16,5,,,,439.0,
766,252,63,16,5,,,,439.0,
767,252,63,16,5,,,,439.0,
768,251,63,16,5,,,,442.0,
769,251,63,16,5,,,,442.0,
770,251,63,16,5,,,,443.0,
771,251,63,16,5,,,,442.0,
772,252,63,16,5,,,,442.0,
773,252,63,16,5,,,,442.0,
774,252,63,16,5,,,,440.0,
775,253,63,16,5,,,,440.0,
776,253,63,16,,,,,450.0,
777,257,63,16,,,,,446.0,
778,257,63,16,,,,,446.0,
779,257,63,16,,,,,446.0,
780,260,63,16,,,,,447.0,
781,260,63,16,,,,,447.0,
782,260,63,16,,,,,447.0,
783,260,63,16,,,,,447.0,
784,263,63,16,,,,,444.0,
785,263,63,16,,,,,444.0,
786,263,63,16,,,,,443.0,
787,263,63,16,,,,,443.0,
788,261,59,20,,,,,445.0,
789,261,59,20,,,,,445.0,
790,261,59,20,,,,444.0,,
791,261,59,20,,,,444.0,,
792,263,59,20,,,,443.0,,
793,263,59,20,,,,443.0,,
794,264,59,20,,,,440.0,,
795,264,62,20,,,,437.0,,
796,264,62,20,,,,437.0,,
797,264,62,20,,,,437.0,,
798,266,62,20,,,,437.0,,
799,266,62,20,,,,437.0,,
800,267,62,25,,,,430.0,,
801,268,62,25,,,,430.0,,
802,268,62,25,,,,430.0,,
803,268,62,25,,,,430.0,,
804,267,59,25,,,,435.0,,
805,268,68,25,,,,424.0,,
806,268,68,25,,,,424.0,,
807,268,68,25,,,,423.0,,
808,268,68,25,,,,423.0,,
809,268,68,25,,,,423.0,,
810,256,59,22,,,,452.0,,
811,257,59,22,,,,449.0,,
812,256,59,22,,,,453.0,,
813,257,59,22,,,,454.0,,
814,257,59,22,,,,454.0,,
815,257,59,22,,,,455.0,,
816,254,59,22,,,,,461.0,
817,254,59,22,,,,,461.0,
818,254,59,22,,,,,461.0,
819,254,59,22,,,,,460.0,
820,257,59,22,,,,,459.0,
821,257,59,22,,,,,459.0,
822,261,68,22,,,,,445.0,
823,261,68,22,,,,,445.0,
824,258,68,22,,,,,450.0,
825,258,68,22,,,,,450.0,
826,258,68,22,,,,,451.0,
