day_counter,0,1,2,3,4,5,6
249,111,22,9,,,192.0,
250,112,22,9,,,193.0,
251,112,22,9,,,192.0,
252,113,22,9,,,192.0,
253,113,22,9,,,192.0,
254,115,24,9,,,191.0,
255,116,31,9,,,184.0,
256,116,31,9,,,184.0,
257,117,31,9,,,184.0,
258,118,31,9,,,183.0,
259,115,26,3,,,199.0,
260,115,26,3,,,202.0,
261,115,26,3,,,203.0,
262,114,28,15,,,,193.0
263,116,28,19,,,,188.0
264,116,28,19,,,,188.0
265,120,41,19,,,,170.0
266,120,41,19,,,,170.0
267,121,41,19,,,,172.0
268,118,41,19,,,176.0,
269,119,47,25,,,161.0,
270,119,45,25,,,166.0,
271,119,45,25,,,166.0,
272,120,45,25,,,168.0,
273,121,45,25,,,168.0,
274,122,45,25,,,169.0,
275,122,45,25,,,168.0,
276,123,45,25,,,170.0,
277,124,46,25,,,170.0,
278,126,46,25,,,170.0,
279,124,51,25,,,169.0,
280,126,49,25,,,172.0,
281,126,49,25,,,172.0,
282,129,49,25,,,170.0,
283,130,51,25,,,166.0,
284,132,52,25,,,164.0,
285,124,52,7,,,191.0,
286,126,52,7,,,189.0,
287,125,52,7,,,192.0,
288,125,52,7,,,196.0,
289,125,52,7,,,196.0,
290,126,52,7,,,196.0,
291,126,52,7,,,196.0,
292,130,56,10,,,186.0,
293,139,56,10,,,177.0,
294,138,58,10,,,178.0,
295,138,58,13,,,174.0,
296,138,58,13,,,174.0,
297,137,56,13,,,179.0,
298,138,56,13,,,179.0,
299,139,56,13,,,180.0,
300,142,56,13,,,180.0,
301,143,56,13,,,180.0,
302,141,56,13,,,183.0,
303,142,61,13,,,177.0,
304,140,59,13,,,183.0,
305,141,59,13,,,185.0,
306,145,59,13,,,186.0,
307,148,59,13,,,185.0,
308,153,61,13,,,180.0,
309,154,61,13,,,180.0,
310,154,61,13,,,182.0,
311,154,61,13,,,182.0,
312,154,61,13,,,182.0,
313,154,61,13,,,182.0,
314,157,68,13,,,173.0,
315,157,70,13,,,173.0,
316,161,70,13,,,169.0,
317,161,70,13,,,169.0,
318,161,70,13,,,169.0,
319,162,70,13,,,168.0,
320,162,64,18,,,177.0,
321,163,64,18,,,176.0,
322,160,60,18,,,183.0,
323,160,60,32,,13,155.0,
324,159,53,32,,,179.0,
325,159,53,32,,,179.0,
326,163,53,32,,,173.0,
327,162,55,32,,,173.0,
328,163,55,32,,,174.0,
329,164,55,32,,,174.0,
330,160,50,14,,,202.0,
331,160,50,19,,,196.0,
332,161,50,19,,,197.0,
333,161,50,19,,,198.0,
334,165,50,19,,,196.0,
335,164,52,19,,,196.0,
336,166,52,19,,,196.0,
337,167,52,19,,,194.0,
338,166,52,19,,,196.0,
339,165,52,16,,,202.0,
340,165,52,16,,,202.0,
341,166,52,16,,,202.0,
342,168,52,16,,,202.0,
343,168,52,16,,,201.0,
344,167,53,16,,,203.0,
345,170,64,16,,,189.0,
346,172,64,16,,,188.0,
347,172,64,16,,,189.0,
348,170,64,16,,,192.0,
349,171,64,16,,,192.0,
350,171,64,16,,,192.0,
351,171,64,16,,,193.0,
352,168,57,6,,,215.0,
353,168,57,6,,,215.0,
354,171,57,6,,,214.0,
355,171,57,6,,,214.0,
356,171,57,6,,,214.0,
357,171,57,6,,,215.0,
358,173,57,6,,,216.0,
359,173,57,6,,,217.0,
360,174,57,6,,,221.0,
361,174,57,6,,,222.0,
362,175,57,6,,,223.0,
363,176,57,9,,,218.0,
364,176,57,9,,,218.0,
365,178,61,15,,,205.0,
366,179,61,15,,,205.0,
367,179,61,15,,,205.0,
368,182,63,15,,,201.0,
369,182,63,15,,,201.0,
370,182,65,35,,,178.0,
371,184,65,35,,,174.0,
372,187,68,35,,13,154.0,
373,187,68,35,,13,154.0,
374,187,68,35,,13,154.0,
375,182,65,29,,13,170.0,
376,182,65,29,,13,171.0,
377,182,65,29,,13,171.0,
378,178,61,12,,13,196.0,
379,178,61,12,,13,196.0,
380,179,61,12,,13,197.0,
381,179,61,12,,13,197.0,
382,179,61,12,,13,197.0,
383,179,68,17,,13,184.0,
384,177,62,17,,13,192.0,
385,178,62,17,,13,192.0,
386,180,62,17,,13,189.0,
387,180,62,17,,13,190.0,
388,180,62,17,,13,192.0,
389,180,62,17,,13,192.0,
390,180,62,17,,13,192.0,
391,180,62,17,,13,192.0,
392,182,68,17,,13,185.0,
393,182,68,17,,13,185.0,
394,185,70,17,,13,181.0,
395,188,82,23,,13,160.0,
396,190,84,23,,13,156.0,
397,190,84,23,,13,156.0,
398,191,84,23,,13,156.0,
399,191,84,23,,13,156.0,
400,193,81,27,,13,154.0,
401,193,81,27,,13,154.0,
402,193,81,27,,13,154.0,
403,193,81,27,,13,154.0,
404,194,81,27,,13,154.0,
405,194,81,27,,13,154.0,
406,197,77,27,,13,154.0,
407,197,79,27,18,13,133.0,
408,196,84,27,18,13,133.0,
409,196,84,27,18,13,133.0,
410,197,89,27,18,13,128.0,
411,197,89,27,18,13,128.0,
412,198,90,27,18,13,128.0,
413,198,90,27,18,13,128.0,
414,198,90,27,18,13,129.0,
415,198,97,32,18,13,116.0,
416,195,95,32,18,13,125.0,
417,195,95,32,18,13,125.0,
418,195,95,32,18,13,125.0,
419,195,101,32,18,13,117.0,
420,189,88,21,,,184.0,
421,190,87,21,,,182.0,
422,192,84,21,,,182.0,
423,192,86,21,,,181.0,
424,188,92,21,,,181.0,
425,189,90,31,,,170.0,
426,190,90,36,,,164.0,
427,190,90,36,,,164.0,
428,191,88,36,,,164.0,
429,191,93,36,,,158.0,
430,192,93,36,,,158.0,
431,192,93,36,,,158.0,
432,195,93,36,,,158.0,
433,195,93,43,,,150.0,
434,195,93,43,,,150.0,
435,195,93,43,,,150.0,
436,195,93,43,,,149.0,
437,202,104,48,32,13,80.0,
438,203,104,48,32,13,80.0,
439,204,104,46,32,13,80.0,
440,202,104,42,32,,104.0,
441,209,98,42,32,,104.0,
442,209,98,42,32,,104.0,
443,209,98,42,32,,104.0,
444,210,98,42,32,,104.0,
445,210,98,42,32,,104.0,
446,210,98,49,32,,96.0,
447,210,102,56,20,,96.0,
448,211,108,56,20,,88.0,
449,213,108,53,20,,88.0,
450,210,103,65,20,,88.0,
451,210,103,65,20,,88.0,
452,206,112,65,16,,88.0,
453,206,112,65,16,,88.0,
454,206,112,65,16,,88.0,
455,206,112,65,16,,88.0,
456,207,115,65,16,,88.0,
457,207,115,65,16,,87.0,
458,206,117,65,16,,86.0,
459,206,117,65,16,,86.0,
460,205,98,62,14,,113.0,
461,205,98,62,14,,112.0,
462,207,106,53,14,,112.0,
463,207,106,53,14,,112.0,
464,206,98,53,14,,123.0,
465,205,103,53,14,,119.0,
466,206,103,53,14,,121.0,
467,206,103,53,14,,121.0,
468,205,106,50,14,,122.0,
469,205,106,50,14,,123.0,
470,205,113,50,14,,115.0,
471,205,113,50,24,40,63.0,
472,207,111,50,14,40,77.0,
473,207,111,50,14,40,77.0,
474,208,115,50,14,35,78.0,
475,208,115,50,14,35,78.0,
476,199,95,40,14,,152.0,
477,202,108,40,14,13,124.0,
478,203,108,40,14,13,126.0,
479,203,108,40,14,13,126.0,
480,204,111,43,14,13,118.0,
481,206,108,43,14,13,118.0,
482,207,108,43,14,13,118.0,
483,208,108,43,14,13,118.0,
484,209,108,43,14,13,118.0,
485,209,108,43,14,13,118.0,
486,210,108,43,14,13,118.0,
487,214,114,53,14,13,97.0,
488,213,112,48,14,13,108.0,
489,213,112,48,14,13,108.0,
490,217,112,48,24,13,98.0,
491,219,114,43,24,13,98.0,
492,222,122,53,24,13,77.0,
493,222,122,53,24,13,77.0,
494,223,122,53,24,13,77.0,
495,223,122,53,24,13,77.0,
496,222,126,53,24,13,77.0,
497,222,126,53,24,13,77.0,
498,222,135,53,24,13,70.0,
499,222,135,53,24,13,70.0,
500,223,135,53,24,13,69.0,
501,223,135,53,24,13,69.0,
502,221,134,57,36,13,56.0,
503,221,134,57,36,13,56.0,
504,221,134,57,38,13,56.0,
505,223,134,57,38,13,56.0,
506,224,134,57,38,13,56.0,
507,228,128,57,38,13,56.0,
508,228,128,57,38,13,57.0,
509,228,128,57,38,13,57.0,
510,229,126,57,42,13,57.0,
511,227,126,53,49,13,57.0,
512,230,123,53,49,13,57.0,
513,232,125,67,49,13,40.0,
514,231,127,67,49,13,40.0,
515,232,127,67,49,13,40.0,
516,234,124,67,49,13,40.0,
517,235,133,56,49,13,40.0,
518,238,133,60,42,13,40.0,
519,238,133,60,42,13,40.0,
520,234,105,51,36,13,90.0,
521,234,105,51,36,13,90.0,
522,237,107,51,32,13,92.0,
523,238,107,51,32,13,90.0,
524,239,109,51,28,13,90.0,
525,238,115,54,18,13,93.0,
526,240,115,52,18,13,94.0,
527,240,115,56,18,13,89.0,
528,240,115,56,18,13,91.0,
529,240,115,56,18,13,91.0,
530,240,115,56,18,13,92.0,
531,237,110,56,18,13,102.0,
532,242,109,61,8,13,102.0,
533,242,109,61,8,13,102.0,
534,242,104,61,8,13,108.0,
535,242,104,61,8,13,108.0,
536,242,104,61,8,13,111.0,
537,241,108,61,8,121,,
538,241,125,68,,103,,
539,241,125,68,,103,,
540,239,109,68,,6,127.0,
541,239,109,68,,6,126.0,
542,239,111,68,,6,124.0,
543,240,111,68,,6,124.0,
544,237,111,68,,6,131.0,
545,237,111,68,,6,131.0,
546,236,106,56,,6,152.0,
547,238,102,56,,6,152.0,
548,239,116,75,,35,89.0,
549,239,116,75,,35,89.0,
550,239,116,75,,35,90.0,
551,239,116,75,,35,90.0,
552,239,110,54,16,6,136.0,
553,239,110,54,16,6,135.0,
554,239,113,54,16,6,131.0,
555,239,113,54,16,6,130.0,
556,240,117,42,16,6,139.0,
557,240,117,54,16,6,125.0,
558,241,117,54,16,6,125.0,
559,241,117,54,16,6,125.0,
560,239,96,48,,6,181.0,
561,241,104,68,,6,148.0,
562,241,104,68,,6,148.0,
563,241,104,68,,6,148.0,
564,242,104,77,,115,29.0,
565,244,104,82,,108,29.0,
566,244,104,82,,108,29.0,
567,245,104,82,,107,29.0,
568,246,104,82,,106,29.0,
569,247,106,82,66,35,29.0,
570,243,100,76,,35,121.0,
571,243,100,76,,35,120.0,
572,243,100,85,,35,110.0,
573,243,100,85,,35,110.0,
574,243,100,92,37,35,65.0,
575,243,100,92,37,35,64.0,
576,244,98,80,55,35,65.0,
577,245,105,80,46,35,65.0,
578,245,105,80,45,35,64.0,
579,245,105,80,45,35,64.0,
580,243,103,71,86,35,39.0,
581,244,101,71,86,35,39.0,
582,246,101,71,86,35,39.0,
583,247,111,69,74,35,39.0,
584,247,111,69,74,35,39.0,
585,247,121,107,35,35,28.0,
586,247,121,107,35,35,28.0,
587,247,121,107,35,35,28.0,
588,248,118,106,35,6,,63.0
589,248,118,106,35,6,,63.0
590,249,118,106,34,6,,63.0
591,250,120,122,14,6,,63.0
592,250,113,109,14,6,,86.0
593,250,113,109,14,6,,86.0
594,253,111,101,14,6,,97.0
595,255,114,94,14,6,,97.0
596,255,114,94,14,6,,97.0
597,255,114,94,14,6,,97.0
598,259,116,98,6,6,,91.0
599,259,116,98,6,6,,91.0
600,261,116,98,6,6,,92.0
601,261,115,98,6,6,,92.0
602,262,115,101,6,6,,88.0
603,262,116,101,6,6,,88.0
604,262,116,115,6,32,47.0,
605,262,116,115,6,32,47.0,
606,263,114,115,6,32,47.0,
607,263,114,115,6,32,47.0,
608,264,118,136,6,32,19.0,
609,266,115,136,6,32,19.0,
610,266,117,136,6,32,19.0,
611,266,117,136,6,32,19.0,
612,267,117,136,6,32,19.0,
613,267,117,136,6,32,19.0,
614,269,116,137,25,11,19.0,
615,269,116,137,25,11,19.0,
616,265,115,112,57,11,19.0,
617,265,115,112,57,11,19.0,
618,265,117,112,57,11,16.0,
619,267,114,112,57,11,16.0,
620,267,114,112,57,11,16.0,
621,268,114,112,55,11,16.0,
622,269,114,112,55,11,16.0,
623,269,114,112,55,11,16.0,
624,268,120,100,62,11,16.0,
625,268,120,100,62,11,16.0,
626,268,125,98,58,11,16.0,
627,268,125,98,58,11,16.0,
628,269,125,97,58,11,16.0,
629,269,125,97,58,11,16.0,
630,267,129,97,62,24,,
631,267,129,97,62,24,,
632,268,129,97,62,24,,
633,268,129,97,62,24,,
634,270,133,101,51,24,,
635,271,133,101,49,24,,
636,272,135,101,50,24,,
637,266,131,97,65,24,,
638,266,131,97,65,24,,
639,268,127,90,74,24,,
640,272,128,93,68,24,,
641,272,128,93,68,24,,
642,273,128,93,68,24,,
643,273,128,93,67,24,,
644,273,128,93,67,24,,
645,273,128,93,67,24,,
646,273,128,93,67,24,,
647,274,130,96,60,24,,
648,272,135,96,63,24,,
649,278,139,117,31,24,,
650,278,139,117,30,24,,
651,278,139,117,30,24,,
652,277,135,125,30,23,,
653,277,135,125,30,23,,
654,277,135,125,30,23,,
655,277,139,129,21,23,,
656,278,139,129,21,23,,
657,279,144,122,21,23,,
658,279,144,122,21,23,,
659,279,144,122,21,23,,
660,277,142,122,21,10,23.0,
661,277,141,122,21,10,23.0,
662,278,141,122,21,10,23.0,
663,278,141,122,21,10,23.0,
664,280,139,122,21,10,23.0,
665,276,135,131,21,10,23.0,
666,276,135,131,21,10,23.0,
667,276,134,131,21,10,23.0,
668,277,140,131,21,10,16.0,
669,279,140,137,11,10,16.0,
670,279,140,137,11,10,16.0,
671,280,138,136,11,10,16.0,
672,278,141,132,17,10,16.0,
673,278,141,132,17,10,16.0,
674,282,145,123,17,10,16.0,
675,284,145,123,18,10,16.0,
676,284,143,126,18,10,16.0,
677,284,143,126,18,10,16.0,
678,284,143,128,18,10,16.0,
679,284,143,127,18,10,16.0,
680,284,145,127,18,10,16.0,
681,282,140,106,46,10,16.0,
682,285,143,101,46,10,16.0,
683,285,143,101,46,10,16.0,
684,286,144,103,42,10,16.0,
685,287,144,103,42,10,16.0,
686,290,144,103,42,10,16.0,
687,290,144,102,42,10,16.0,
688,289,142,99,50,10,16.0,
689,289,142,99,50,10,16.0,
690,290,142,99,50,10,16.0,
691,290,142,99,54,5,16.0,
692,290,135,99,63,5,16.0,
693,290,135,99,63,5,16.0,
694,291,133,99,63,5,16.0,
695,296,140,131,17,5,16.0,
696,297,138,133,17,5,16.0,
697,297,138,133,17,5,16.0,
698,297,151,118,17,5,16.0,
699,297,151,118,17,5,16.0,
700,297,149,121,17,5,16.0,
701,297,149,121,17,5,16.0,
702,299,147,121,17,5,16.0,
703,299,147,121,17,5,16.0,
704,298,139,133,17,5,16.0,
705,299,137,133,17,5,16.0,
706,299,141,128,17,5,16.0,
707,301,139,126,17,5,16.0,
708,304,139,125,17,5,16.0,
709,304,139,125,17,5,16.0,
710,301,133,111,45,5,16.0,
711,297,133,111,50,5,16.0,
712,299,133,111,50,5,16.0,
713,299,133,111,50,5,16.0,
714,299,133,111,52,5,16.0,
715,300,133,111,52,5,16.0,
716,301,133,111,53,5,16.0,
717,302,138,104,53,5,16.0,
718,303,141,100,53,5,16.0,
719,303,141,100,53,5,16.0,
720,296,138,114,53,5,16.0,
721,296,138,114,53,5,16.0,
722,296,138,114,53,5,16.0,
723,296,138,117,49,5,16.0,
724,297,138,117,47,5,16.0,
725,297,138,117,47,5,16.0,
726,298,143,116,41,5,16.0,
727,298,145,113,40,5,16.0,
728,298,145,113,40,5,16.0,
729,300,145,110,40,5,16.0,
730,298,145,110,40,5,21.0,
731,298,145,110,40,5,21.0,
732,309,148,96,40,5,21.0,
733,310,154,99,29,5,21.0,
734,310,154,99,29,5,21.0,
735,314,156,106,18,5,21.0,
736,314,156,106,18,5,21.0,
737,315,154,106,18,5,21.0,
738,314,160,106,18,5,16.0,
739,316,156,106,18,5,16.0,
740,317,154,106,18,5,16.0,
741,317,154,106,18,5,16.0,
742,318,152,105,18,5,16.0,
743,318,152,105,18,5,16.0,
744,318,152,104,18,5,16.0,
745,320,150,104,18,5,16.0,
746,321,150,102,18,5,16.0,
747,321,150,102,18,5,16.0,
748,321,153,98,18,5,16.0,
749,321,153,97,18,5,16.0,
750,320,151,103,18,5,16.0,
751,320,151,103,18,5,16.0,
752,320,153,100,18,5,16.0,
753,321,155,96,18,5,16.0,
754,321,155,96,18,5,16.0,
755,322,153,96,18,5,16.0,
756,322,151,99,18,5,16.0,
757,323,149,99,18,5,16.0,
758,323,149,99,18,5,16.0,
759,323,149,99,18,5,16.0,
760,318,139,91,43,5,16.0,
761,318,142,87,43,5,16.0,
762,305,133,74,79,5,16.0,
763,305,132,74,78,5,16.0,
764,305,132,74,78,5,16.0,
765,305,132,78,73,5,16.0,
766,305,132,78,73,5,16.0,
767,305,132,78,73,5,16.0,
768,305,130,73,,87,16.0,
769,306,128,73,,87,16.0,
770,306,128,73,,88,16.0,
771,306,128,73,,87,16.0,
772,307,128,73,,87,16.0,
773,307,128,73,,87,16.0,
774,307,128,73,,87,16.0,
775,321,139,82,8,44,16.0,
776,318,137,82,8,54,16.0,
777,319,141,86,8,44,16.0,
778,319,141,86,8,44,16.0,
779,319,141,86,8,44,16.0,
780,322,141,86,8,45,16.0,
781,324,143,86,43,5,16.0,
782,325,141,86,43,5,16.0,
783,325,141,86,43,5,16.0,
784,327,139,86,43,5,16.0,
785,327,139,86,43,5,16.0,
786,327,139,86,42,5,16.0,
787,327,139,86,42,5,16.0,
788,322,145,86,42,5,16.0,
789,322,145,86,42,5,16.0,
790,322,147,101,24,5,16.0,
791,322,147,101,24,5,16.0,
792,325,145,101,24,5,16.0,
793,325,145,101,24,5,16.0,
794,329,149,95,20,5,16.0,
795,328,151,95,20,5,16.0,
796,328,151,95,20,5,16.0,
797,331,151,98,13,5,16.0,
798,333,151,98,17,,16.0,
799,333,151,98,17,,16.0,
800,334,149,98,17,,16.0,
801,335,149,98,17,,16.0,
802,335,149,98,17,,16.0,
803,336,147,98,17,,16.0,
804,334,133,115,17,,15.0,
805,334,133,115,17,,15.0,
806,335,131,115,17,,15.0,
807,340,125,115,17,,15.0,
808,340,125,114,17,,15.0,
809,340,125,114,17,,15.0,
810,326,113,75,4,,97.0,
811,326,113,75,4,,97.0,
812,327,109,72,4,,105.0,
813,328,109,72,4,,106.0,
814,328,109,72,4,,106.0,
815,328,106,76,4,,105.0,
816,326,102,71,4,,119.0,
817,326,102,71,4,,119.0,
818,326,102,71,4,,118.0,
819,326,102,71,4,,118.0,
820,329,102,71,4,,118.0,
821,332,106,78,9,,98.0,
822,332,106,77,9,,98.0,
823,339,112,86,9,60,15.0,
824,338,115,98,9,40,22.0,
825,338,115,98,9,40,22.0,
826,338,115,98,9,40,23.0,
827,338,115,98,9,40,23.0,
828,338,120,107,37,,25.0,
829,338,120,107,37,,25.0,
830,338,120,107,37,,25.0,
831,338,120,107,37,,25.0,
832,338,120,107,37,,25.0,
833,338,120,107,37,,25.0,
834,338,120,107,37,,25.0,
835,339,122,103,37,,25.0,
836,340,122,103,36,,23.0,
837,344,120,103,36,,24.0,
838,344,123,99,36,,24.0,
839,345,130,98,27,,24.0,
840,341,126,92,23,,44.0,
841,341,126,92,23,,44.0,
842,341,126,92,23,,44.0,
843,342,129,91,18,,44.0,
844,342,129,91,18,,44.0,
845,342,129,91,18,,44.0,
846,345,127,82,18,,52.0,
847,345,127,82,18,,52.0,
848,347,129,78,18,,52.0,
849,347,129,78,18,,52.0,
850,347,129,78,18,,53.0,
851,347,129,78,18,,53.0,
852,344,127,78,18,,63.0,
853,346,124,78,18,,63.0,
854,347,126,75,18,,63.0,
855,345,126,72,18,,69.0,
856,347,128,71,18,,68.0,
857,347,128,71,18,,68.0,
858,347,128,71,18,,68.0,
859,347,128,71,18,,68.0,
860,348,131,71,18,,63.0,
861,348,131,71,18,,63.0,
862,348,134,67,18,,63.0,
863,348,134,67,18,,63.0,
864,347,132,72,18,,63.0,
865,347,132,72,18,,63.0,
866,350,134,88,32,,26.0,
867,351,134,88,32,,26.0,
868,343,129,68,70,,26.0,
869,343,129,68,70,,26.0,
870,346,129,65,70,,26.0,
871,347,132,59,70,,26.0,
872,347,132,54,77,,26.0,
873,348,128,54,81,,26.0,
874,348,128,54,81,,26.0,
875,346,125,54,33,,81.0,
876,340,115,42,27,,122.0,
877,340,115,42,27,,122.0,
878,340,115,42,27,,122.0,
879,340,115,42,27,,123.0,
880,341,116,42,12,,138.0,
881,341,116,42,12,,138.0,
882,341,116,42,12,,138.0,
883,342,123,45,48,,90.0,
884,342,123,45,49,,91.0,
885,343,123,45,49,,91.0,
886,344,125,45,49,,87.0,
887,344,125,45,49,,87.0,
888,345,125,45,49,,86.0,
889,345,125,45,49,,86.0,
890,346,125,45,49,,85.0,
891,346,125,45,49,,84.0,
892,346,123,45,49,,87.0,
893,347,128,57,49,,68.0,
894,343,116,75,49,,69.0,
895,343,116,75,49,,69.0,
896,345,116,76,49,,69.0,
