day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
157,62,6,,,,,,,193.0,,,,,,,
158,62,6,,,,,,,193.0,,,,,,,
159,61,6,,,,,,,195.0,,,,,,,
160,63,6,,,,,,,197.0,,,,,,,
161,63,6,,,,,,,197.0,,,,,,,
162,63,6,,,,,,,197.0,,,,,,,
163,64,6,,,,,,,197.0,,,,,,,
164,65,6,,,,,,,197.0,,,,,,,
165,68,6,,,,,,,197.0,,,,,,,
166,69,6,,,,,,,198.0,,,,,,,
167,69,6,,,,,,,198.0,,,,,,,
168,69,6,,,,,,,200.0,,,,,,,
169,70,6,,,,,,,200.0,,,,,,,
170,71,6,,,,,,,200.0,,,,,,,
171,71,6,,,,,,,201.0,,,,,,,
172,67,6,,,,,,,210.0,,,,,,,
173,67,6,,,,,,,210.0,,,,,,,
174,68,6,,,,,,,211.0,,,,,,,
175,69,6,,,,,,,211.0,,,,,,,
176,72,4,,,,,,,215.0,,,,,,,
177,72,4,,,,,,,216.0,,,,,,,
178,75,4,,,,,,,217.0,,,,,,,
179,76,4,,,,,,,217.0,,,,,,,
180,77,4,,,,,,,225.0,,,,,,,
181,81,4,,,,,,,224.0,,,,,,,
182,81,4,,,,,,,224.0,,,,,,,
183,79,4,,,,,,,230.0,,,,,,,
184,78,4,,,,,,,232.0,,,,,,,
185,79,4,,,,,,,232.0,,,,,,,
186,80,4,,,,,,,232.0,,,,,,,
187,80,4,,,,,,,233.0,,,,,,,
188,79,4,,,,,,,235.0,,,,,,,
189,80,4,,,,,,,235.0,,,,,,,
190,81,4,,,,,,,235.0,,,,,,,
191,81,4,,,,,,,235.0,,,,,,,
192,80,4,,,,,,,240.0,,,,,,,
193,80,4,,,,,,,240.0,,,,,,,
194,82,4,,,,,,,240.0,,,,,,,
195,82,4,,,,,,,240.0,,,,,,,
196,82,4,,,,,,,242.0,,,,,,,
197,84,4,,,,,,,242.0,,,,,,,
198,84,4,,,,,,,245.0,,,,,,,
199,84,4,,,,,,,,247.0,,,,,,
200,88,4,,,,,,,,249.0,,,,,,
201,90,4,,,,,,,,249.0,,,,,,
202,92,6,,,,,,,,252.0,,,,,,
203,91,6,,,,,,,,254.0,,,,,,
204,93,6,,,,,,,,255.0,,,,,,
205,93,6,,,,,,,,256.0,,,,,,
206,93,6,,,,,,,,256.0,,,,,,
207,95,6,,,,,,,,256.0,,,,,,
208,96,6,,,,,,,,261.0,,,,,,
209,96,6,,,,,,,,261.0,,,,,,
210,99,6,,,,,,,,263.0,,,,,,
211,100,6,,,,,,,,263.0,,,,,,
212,100,6,,,,,,,,263.0,,,,,,
213,100,6,,,,,,,,263.0,,,,,,
214,100,6,,,,,,,,264.0,,,,,,
215,100,6,,,,,,,,265.0,,,,,,
216,103,10,,,,,,,,259.0,,,,,,
217,103,10,,,,,,,,259.0,,,,,,
218,105,10,,,,,,,,259.0,,,,,,
219,105,10,,,,,,,,259.0,,,,,,
220,104,10,,,,,,,,265.0,,,,,,
221,104,10,,,,,,,,265.0,,,,,,
222,86,4,,,,,,,,,290.0,,,,,
223,87,4,,,,,,,,,290.0,,,,,
224,88,4,,,,,,,,,292.0,,,,,
225,88,4,,,,,,,,,293.0,,,,,
226,88,4,,,,,,,,,293.0,,,,,
227,89,4,,,,,,,,,293.0,,,,,
228,92,4,,,,,,,,,295.0,,,,,
229,92,4,,,,,,,,,295.0,,,,,
230,93,4,,,,,,,,,298.0,,,,,
231,93,4,,,,,,,,,299.0,,,,,
232,93,4,,,,,,,,,299.0,,,,,
233,93,4,,,,,,,,,299.0,,,,,
234,94,4,,,,,,,,,301.0,,,,,
235,94,4,,,,,,,,,302.0,,,,,
236,94,4,,,,,,,,,305.0,,,,,
237,94,4,,,,,,,,,304.0,,,,,
238,92,4,,,,,,,,,309.0,,,,,
239,92,4,,,,,,,,,309.0,,,,,
240,92,4,,,,,,,,,310.0,,,,,
241,92,4,,,,,,,,,310.0,,,,,
242,92,4,,,,,,,,,311.0,,,,,
243,92,4,,,,,,,,,311.0,,,,,
244,92,4,,,,,,,,,312.0,,,,,
245,93,4,,,,,,,,,312.0,,,,,
246,94,4,,,,,,,,,312.0,,,,,
247,94,4,,,,,,,,,312.0,,,,,
248,95,4,,,,,,,,,316.0,,,,,
249,97,4,,,,,,,,,317.0,,,,,
250,98,4,,,,,,,,,318.0,,,,,
251,98,4,,,,,,,,,318.0,,,,,
252,99,4,,,,,,,,,318.0,,,,,
253,107,11,,,,,,,,,302.0,,,,,
254,109,13,,,,,,,,,302.0,,,,,
255,106,15,,,,,,,,,305.0,,,,,
256,106,15,,,,,,,,,305.0,,,,,
257,107,15,,,,,,,,,305.0,,,,,
258,108,15,,,,,,,,,305.0,,,,,
259,107,11,,,,,,,,,312.0,,,,,
260,107,11,,,,,,,,,315.0,,,,,
261,107,11,,,,,,,,,316.0,,,,,
262,105,11,,,,,,,,,322.0,,,,,
263,106,11,,,,,,,,,323.0,,,,,
264,106,11,,,,,,,,,323.0,,,,,
265,108,11,,,,,,,,,321.0,,,,,
266,108,11,,,,,,,,,321.0,,,,,
267,109,11,,,,,,,,,323.0,,,,,
268,109,11,,,,,,,,,325.0,,,,,
269,109,11,,,,,,,,,325.0,,,,,
270,110,11,,,,,,,,,327.0,,,,,
271,110,15,,,,,,,,,322.0,,,,,
272,110,15,,,,,,,,,325.0,,,,,
273,111,15,,,,,,,,,325.0,,,,,
274,112,15,,,,,,,,,326.0,,,,,
275,112,15,,,,,,,,,326.0,,,,,
276,113,15,,,,,,,,,328.0,,,,,
277,114,15,,,,,,,,,329.0,,,,,
278,116,15,,,,,,,,,329.0,,,,,
279,115,15,,,,,,,,,333.0,,,,,
280,117,15,,,,,,,,,334.0,,,,,
281,117,15,,,,,,,,,335.0,,,,,
282,119,15,,,,,,,,,335.0,,,,,
283,119,15,,,,,,,,,335.0,,,,,
284,120,15,,,,,,,,,338.0,,,,,
285,117,12,,,,,,,,,345.0,,,,,
286,118,12,,,,,,,,,345.0,,,,,
287,118,12,,,,,,,,,346.0,,,,,
288,119,12,,,,,,,,,349.0,,,,,
289,119,12,,,,,,,,,349.0,,,,,
290,120,12,,,,,,,,,349.0,,,,,
291,120,12,,,,,,,,,349.0,,,,,
292,122,12,,,,,,,,,349.0,,,,,
293,123,12,,,,,,,,,349.0,,,,,
294,125,17,,,,,,,,,343.0,,,,,
295,125,17,,,,,,,,,343.0,,,,,
296,125,17,,,,,,,,,343.0,,,,,
297,125,17,,,,,,,,,345.0,,,,,
298,126,17,,,,,,,,,345.0,,,,,
299,127,17,,,,,,,,,346.0,,,,,
300,130,17,,,,,,,,,346.0,,,,,
301,131,17,,,,,,,,,346.0,,,,,
302,131,17,,,,,,,,,348.0,,,,,
303,132,17,,,,,,,,,348.0,,,,,
304,130,17,,,,,,,,,352.0,,,,,
305,131,17,,,,,,,,,354.0,,,,,
306,135,17,,,,,,,,,355.0,,,,,
307,138,17,,,,,,,,,355.0,,,,,
308,141,17,,,,,,,,,355.0,,,,,
309,142,17,,,,,,,,,355.0,,,,,
310,142,17,,,,,,,,,358.0,,,,,
311,142,17,,,,,,,,,358.0,,,,,
312,142,17,,,,,,,,,357.0,,,,,
313,142,17,,,,,,,,,357.0,,,,,
314,145,17,,,,,,,,,357.0,,,,,
315,146,18,,,,,,,,,357.0,,,,,
316,147,18,,,,,,,,,357.0,,,,,
317,147,18,,,,,,,,,357.0,,,,,
318,147,18,,,,,,,,,357.0,,,,,
319,148,18,,,,,,,,,357.0,,,,,
320,148,18,,,,,,,,,365.0,,,,,
321,149,18,,,,,,,,,365.0,,,,,
322,147,18,,,,,,,,,368.0,,,,,
323,147,18,,,,,,,,,368.0,,,,,
324,146,18,,,,,,,,,372.0,,,,,
325,146,18,,,,,,,,,372.0,,,,,
326,146,18,,,,,,,,,373.0,,,,,
327,146,18,,,,,,,,,374.0,,,,,
328,147,18,,,,,,,,,375.0,,,,,
329,148,18,,,,,,,,,375.0,,,,,
330,147,15,,,,,,,,,,380.0,,,,
331,147,15,,,,,,,,,,380.0,,,,
332,148,15,,,,,,,,,,381.0,,,,
333,148,15,,,,,,,,,,382.0,,,,
334,151,15,,,,,,,,,,383.0,,,,
335,151,15,,,,,,,,,,384.0,,,,
336,153,15,,,,,,,,,,384.0,,,,
337,153,15,,,,,,,,,,383.0,,,,
338,152,15,,,,,,,,,,385.0,,,,
339,150,15,,,,,,,,,,389.0,,,,
340,150,15,,,,,,,,,,389.0,,,,
341,151,15,,,,,,,,,,389.0,,,,
342,153,15,,,,,,,,,,389.0,,,,
343,153,15,,,,,,,,,,389.0,,,,
344,154,15,,,,,,,,,,392.0,,,,
345,154,15,,,,,,,,,,393.0,,,,
346,154,15,,,,,,,,,,395.0,,,,
347,154,15,,,,,,,,,,396.0,,,,
348,154,15,,,,,,,,,,398.0,,,,
349,155,15,,,,,,,,,,398.0,,,,
350,155,15,,,,,,,,,,398.0,,,,
351,155,15,,,,,,,,,,399.0,,,,
352,153,13,,,,,,,,,,406.0,,,,
353,153,13,,,,,,,,,,406.0,,,,
354,156,13,,,,,,,,,,406.0,,,,
355,156,13,,,,,,,,,,406.0,,,,
356,156,13,,,,,,,,,,406.0,,,,
357,156,13,,,,,,,,,,407.0,,,,
358,158,13,,,,,,,,,,408.0,,,,
359,158,13,,,,,,,,,,409.0,,,,
360,159,13,,,,,,,,,,412.0,,,,
361,159,13,,,,,,,,,,413.0,,,,
362,159,15,,,,,,,,,,413.0,,,,
363,159,15,,,,,,,,,,413.0,,,,
364,159,15,,,,,,,,,,414.0,,,,
365,159,15,,,,,,,,,,414.0,,,,
366,160,15,,,,,,,,,,415.0,,,,
367,160,15,,,,,,,,,,415.0,,,,
368,162,15,,,,,,,,,,415.0,,,,
369,162,15,,,,,,,,,,415.0,,,,
370,162,15,,,,,,,,,,415.0,,,,
371,162,15,,,,,,,,,,415.0,,,,
372,162,15,,,,,,,,,,415.0,,,,
373,162,15,,,,,,,,,,415.0,,,,
374,162,15,,,,,,,,,,414.0,,,,
375,161,15,,,,,,,,,,417.0,,,,
376,161,15,,,,,,,,,,418.0,,,,
377,161,15,,,,,,,,,,418.0,,,,
378,159,15,,,,,,,,,,421.0,,,,
379,159,15,,,,,,,,,,421.0,,,,
380,160,15,,,,,,,,,,422.0,,,,
381,160,15,,,,,,,,,,422.0,,,,
382,160,15,,,,,,,,,,422.0,,,,
383,160,15,,,,,,,,,,422.0,,,,
384,160,13,,,,,,,,,,425.0,,,,
385,161,13,,,,,,,,,,425.0,,,,
386,161,13,,,,,,,,,,425.0,,,,
387,161,13,,,,,,,,,,426.0,,,,
388,162,13,,,,,,,,,,427.0,,,,
389,162,13,,,,,,,,,,427.0,,,,
390,162,13,,,,,,,,,,427.0,,,,
391,162,13,,,,,,,,,,427.0,,,,
392,162,13,,,,,,,,,,430.0,,,,
393,164,15,,,,,,,,,,425.0,,,,
394,166,15,,,,,,,,,,425.0,,,,
395,165,17,,,,,,,,,,425.0,,,,
396,166,17,,,,,,,,,,425.0,,,,
397,166,17,,,,,,,,,,425.0,,,,
398,167,17,,,,,,,,,,425.0,,,,
399,167,17,,,,,,,,,,425.0,,,,
400,168,17,,,,,,,,,,426.0,,,,
401,168,19,,,,,,,,,,423.0,,,,
402,168,19,,,,,,,,,,423.0,,,,
403,168,19,,,,,,,,,,423.0,,,,
404,168,19,,,,,,,,,,426.0,,,,
405,168,19,,,,,,,,,,426.0,,,,
406,168,19,,,,,,,,,,426.0,,,,
407,168,19,,,,,,,,,,426.0,,,,
408,169,19,,,,,,,,,,429.0,,,,
409,169,19,,,,,,,,,,429.0,,,,
410,170,19,,,,,,,,,,430.0,,,,
411,170,19,,,,,,,,,,430.0,,,,
412,171,19,,,,,,,,,,431.0,,,,
413,171,19,,,,,,,,,,431.0,,,,
414,171,19,,,,,,,,,,432.0,,,,
415,171,19,,,,,,,,,,432.0,,,,
416,171,19,,,,,,,,,,436.0,,,,
417,172,19,,,,,,,,,,434.0,,,,
418,172,19,,,,,,,,,,434.0,,,,
419,172,19,,,,,,,,,,434.0,,,,
420,168,14,,,,,,,,,,449.0,,,,
421,168,14,,,,,,,,,,449.0,,,,
422,168,14,,,,,,,,,,449.0,,,,
423,169,14,,,,,,,,,,450.0,,,,
424,170,14,,,,,,,,,,451.0,,,,
425,170,14,,,,,,,,,,451.0,,,,
426,170,14,,,,,,,,,,452.0,,,,
427,170,14,,,,,,,,,,452.0,,,,
428,171,17,,,,,,,,,,447.0,,,,
429,171,17,,,,,,,,,,447.0,,,,
430,172,17,,,,,,,,,,448.0,,,,
431,172,17,,,,,,,,,,448.0,,,,
432,175,17,,,,,,,,,,448.0,,,,
433,175,17,,,,,,,,,,448.0,,,,
434,175,17,,,,,,,,,,448.0,,,,
435,175,17,,,,,,,,,,448.0,,,,
436,175,17,,,,,,,,,,448.0,,,,
437,175,17,,,,,,,,,,448.0,,,,
438,176,17,,,,,,,,,,448.0,,,,
439,178,20,,,,,,,,,,442.0,,,,
440,177,20,,,,,,,,,,448.0,,,,
441,179,20,,,,,,,,,,448.0,,,,
442,179,20,,,,,,,,,,448.0,,,,
443,179,20,,,,,,,,,,448.0,,,,
444,180,20,,,,,,,,,,448.0,,,,
445,180,20,,,,,,,,,,448.0,,,,
446,180,20,,,,,,,,,,447.0,,,,
447,180,20,,,,,,,,,,447.0,,,,
448,180,20,,,,,,,,,,447.0,,,,
449,180,20,,,,,,,,,,447.0,,,,
450,180,20,,,,,,,,,,451.0,,,,
451,180,20,,,,,,,,,,451.0,,,,
452,181,20,,,,,,,,,,451.0,,,,
453,181,20,,,,,,,,,,451.0,,,,
454,181,20,,,,,,,,,,451.0,,,,
455,181,20,,,,,,,,,,451.0,,,,
456,182,20,,,,,,,,,,454.0,,,,
457,182,20,,,,,,,,,,454.0,,,,
458,182,20,,,,,,,,,,454.0,,,,
459,182,20,,,,,,,,,,454.0,,,,
460,181,20,,,,,,,,,,458.0,,,,
461,181,20,,,,,,,,,,458.0,,,,
462,181,20,,,,,,,,,,460.0,,,,
463,181,20,,,,,,,,,,460.0,,,,
464,181,20,,,,,,,,,,462.0,,,,
465,181,20,,,,,,,,,,463.0,,,,
466,182,20,,,,,,,,,,465.0,,,,
467,182,20,,,,,,,,,,465.0,,,,
468,181,20,,,,,,,,,,467.0,,,,
469,181,20,,,,,,,,,,468.0,,,,
470,181,20,,,,,,,,,,468.0,,,,
471,181,20,,,,,,,,,,468.0,,,,
472,183,20,,,,,,,,,,470.0,,,,
473,183,20,,,,,,,,,469.0,,,,,
474,184,20,,,,,,,,,470.0,,,,,
475,184,20,,,,,,,,,470.0,,,,,
476,178,20,,,,,,,,,478.0,,,,,
477,178,20,,,,,,,,,480.0,,,,,
478,179,20,,,,,,,,,482.0,,,,,
479,179,20,,,,,,,,,482.0,,,,,
480,179,20,,,,,,,,,482.0,,,,,
481,179,20,,,,,,,,,482.0,,,,,
482,180,20,,,,,,,,,482.0,,,,,
483,181,20,,,,,,,,,482.0,,,,,
484,182,20,,,,,,,,,482.0,,,,,
485,182,20,,,,,,,,,482.0,,,,,
486,183,20,,,,,,,,,482.0,,,,,
487,183,20,,,,,,,,,482.0,,,,,
488,183,20,,,,,,,,,486.0,,,,,
489,183,20,,,,,,,,,486.0,,,,,
490,187,20,,,,,,,,,487.0,,,,,
491,187,20,,,,,,,,,487.0,,,,,
492,188,20,,,,,,,,,487.0,,,,,
493,188,20,,,,,,,,,487.0,,,,,
494,189,20,,,,,,,,,487.0,,,,,
495,189,20,,,,,,,,,487.0,,,,,
496,191,20,,,,,,,,,488.0,,,,,
497,191,20,,,,,,,,,488.0,,,,,
498,192,20,,,,,,,,,490.0,,,,,
499,192,20,,,,,,,,,490.0,,,,,
500,193,20,,,,,,,,,490.0,,,,,
501,194,20,,,,,,,,,488.0,,,,,
502,192,20,,,,,,,,,492.0,,,,,
503,192,20,,,,,,,,,492.0,,,,,
504,193,20,,,,,,,,,493.0,,,,,
505,195,20,,,,,,,,,493.0,,,,,
506,196,20,,,,,,,,,493.0,,,,,
507,196,20,,,,,,,,,493.0,,,,,
508,196,20,,,,,,,,,494.0,,,,,
509,196,20,,,,,,,,,494.0,,,,,
510,198,20,,,,,,,,,,495.0,,,,
511,197,20,,,,,,,,,,497.0,,,,
512,199,20,,,,,,,,,,495.0,,,,
513,201,20,,,,,,,,,,495.0,,,,
514,201,20,,,,,,,,,,496.0,,,,
515,202,20,,,,,,,,,,496.0,,,,
516,202,20,,,,,,,,,,496.0,,,,
517,202,20,,,,,,,,,,496.0,,,,
518,203,20,,,,,,,,,,496.0,,,,
519,203,20,,,,,,,,,,496.0,,,,
520,202,20,,,,,,,,,,500.0,,,,
521,202,20,,,,,,,,,,500.0,,,,
522,204,20,,,,,,,,,,502.0,,,,
523,204,20,,,,,,,,,,502.0,,,,
524,204,20,,,,,,,,,,502.0,,,,
525,205,20,,,,,,,,,,503.0,,,,
526,206,20,,,,,,,,,,504.0,,,,
527,206,20,,,,,,,,,,504.0,,,,
528,207,17,,,,,,,,,,508.0,,,,
529,207,17,,,,,,,,,,508.0,,,,
530,207,17,,,,,,,,,,509.0,,,,
531,203,17,,,,,,,,,,515.0,,,,
532,204,17,,,,,,,,,,515.0,,,,
533,204,17,,,,,,,,,,515.0,,,,
534,204,17,,,,,,,,,,517.0,,,,
535,204,17,,,,,,,,,,517.0,,,,
536,204,17,,,,,,,,,,520.0,,,,
537,204,17,,,,,,,,,,521.0,,,,
538,204,17,,,,,,,,,,521.0,,,,
539,204,17,,,,,,,,,,521.0,,,,
540,204,17,,,,,,,,,,534.0,,,,
541,204,17,,,,,,,,,,534.0,,,,
542,204,17,,,,,,,,,,535.0,,,,
543,205,17,,,,,,,,,,535.0,,,,
544,205,17,,,,,,,,,,539.0,,,,
545,205,17,,,,,,,,,,539.0,,,,
546,204,17,,,,,,,,,,543.0,,,,
547,204,17,,,,,,,,,,543.0,,,,
548,204,17,,,,,,,,,,544.0,,,,
549,204,17,,,,,,,,,,544.0,,,,
550,204,17,,,,,,,,,,545.0,,,,
551,204,17,,,,,,,,,,545.0,,,,
552,201,15,,,,,,,,,,558.0,,,,
553,201,15,,,,,,,,,,558.0,,,,
554,201,15,,,,,,,,,,558.0,,,,
555,201,15,,,,,,,,,,557.0,,,,
556,202,15,,,,,,,,,,559.0,,,,
557,202,15,,,,,,,,,,559.0,,,,
558,203,15,,,,,,,,,,559.0,,,,
559,203,15,,,,,,,,,,559.0,,,,
560,202,15,,,,,,,,,,571.0,,,,
561,203,15,,,,,,,,,,569.0,,,,
562,203,15,,,,,,,,,,569.0,,,,
563,203,15,,,,,,,,,,569.0,,,,
564,204,15,,,,,,,,,,569.0,,,,
565,204,15,,,,,,,,,,570.0,,,,
566,204,15,,,,,,,,,,570.0,,,,
567,205,15,,,,,,,,,,569.0,,,,
568,206,15,,,,,,,,,,569.0,,,,
569,206,15,,,,,,,,,,569.0,,,,
570,203,15,,,,,,,,,,582.0,,,,
571,203,15,,,,,,,,,,582.0,,,,
572,203,15,,,,,,,,,,582.0,,,,
573,203,15,,,,,,,,,,582.0,,,,
574,203,15,,,,,,,,,,582.0,,,,
575,203,15,,,,,,,,,,582.0,,,,
576,200,23,,,,,,,,,,583.0,,,,
577,200,23,,,,,,,,,,583.0,,,,
578,200,23,,,,,,,,,,583.0,,,,
579,200,23,,,,,,,,,,583.0,,,,
580,201,24,,,,,,,,,,585.0,,,,
581,201,24,,,,,,,,,,585.0,,,,
582,203,24,,,,,,,,,,585.0,,,,
583,203,24,,,,,,,,,,585.0,,,,
584,203,24,,,,,,,,,,585.0,,,,
585,203,24,,,,,,,,,,585.0,,,,
586,203,24,,,,,,,,,,585.0,,,,
587,203,24,,,,,,,,,,585.0,,,,
588,202,24,,,,,,,,,,590.0,,,,
589,202,24,,,,,,,,,,589.0,,,,
590,203,24,,,,,,,,,,589.0,,,,
591,203,24,,,,,,,,,,589.0,,,,
592,203,24,,,,,,,,,,593.0,,,,
593,203,24,,,,,,,,,,593.0,,,,
594,203,24,,,,,,,,,,599.0,,,,
595,203,24,,,,,,,,,,599.0,,,,
596,203,24,,,,,,,,,,599.0,,,,
597,203,24,,,,,,,,,,599.0,,,,
598,203,24,,,,,,,,,,599.0,,,,
599,203,24,,,,,,,,,,599.0,,,,
600,205,24,,,,,,,,,,600.0,,,,
601,206,24,,,,,,,,,,598.0,,,,
602,207,24,,,,,,,,,,598.0,,,,
603,207,24,,,,,,,,,,599.0,,,,
604,207,24,,,,,,,,,,599.0,,,,
605,207,24,,,,,,,,,,599.0,,,,
606,207,24,,,,,,,,,,599.0,,,,
607,207,24,,,,,,,,,,599.0,,,,
608,207,24,,,,,,,,,,599.0,,,,
609,207,24,,,,,,,,,,599.0,,,,
