day_counter,0,1,2,3,4,5,6,7,8,9,10,11
191,80,9,9,,,187.0,,,,,,
192,85,11,9,,,183.0,,,,,,
193,85,11,9,,,183.0,,,,,,
194,87,11,9,,,183.0,,,,,,
195,87,11,9,,,183.0,,,,,,
196,87,11,9,,,,185.0,,,,,
197,89,11,9,,,,184.0,,,,,
198,90,9,6,,,,190.0,,,,,
199,89,9,6,,,,193.0,,,,,
200,91,9,6,,,,196.0,,,,,
201,93,9,6,,,,196.0,,,,,
202,95,11,6,,,,199.0,,,,,
203,94,11,6,,,,201.0,,,,,
204,95,15,6,,,,198.0,,,,,
205,96,15,6,,,,197.0,,,,,
206,96,15,6,,,,197.0,,,,,
207,98,15,6,,,,197.0,,,,,
208,98,15,6,,,,202.0,,,,,
209,98,15,6,,,,202.0,,,,,
210,101,15,6,,,,204.0,,,,,
211,102,15,6,,,,204.0,,,,,
212,102,15,6,,,,204.0,,,,,
213,102,15,6,,,,204.0,,,,,
214,103,17,6,,,,201.0,,,,,
215,103,17,6,,,,202.0,,,,,
216,104,18,6,,,,202.0,,,,,
217,104,18,6,,,,202.0,,,,,
218,106,18,6,,,,202.0,,,,,
219,106,18,6,,,,202.0,,,,,
220,105,22,9,,,,200.0,,,,,
221,105,22,9,,,,199.0,,,,,
222,85,14,9,,,,228.0,,,,,
223,86,14,9,,,,228.0,,,,,
224,88,14,9,,,,228.0,,,,,
225,88,14,9,,,,229.0,,,,,
226,88,14,9,,,,229.0,,,,,
227,89,14,9,,,,228.0,,,,,
228,92,14,9,,,,230.0,,,,,
229,92,14,9,,,,230.0,,,,,
230,88,14,9,,,,238.0,,,,,
231,88,14,9,,,,239.0,,,,,
232,88,14,9,,,,239.0,,,,,
233,88,14,9,,,,239.0,,,,,
234,89,14,9,,,,240.0,,,,,
235,89,14,9,,,,241.0,,,,,
236,85,14,9,,,,248.0,,,,,
237,85,14,9,,,,248.0,,,,,
238,86,14,9,,,,250.0,,,,,
239,86,14,9,,,,249.0,,,,,
240,102,20,9,,,,227.0,,,,,
241,102,20,9,,,,227.0,,,,,
242,102,20,9,,,,228.0,,,,,
243,102,20,9,,,,228.0,,,,,
244,102,20,9,,,,229.0,,,,,
245,103,20,9,,,,228.0,,,,,
246,104,20,9,,,,228.0,,,,,
247,104,20,9,,,,228.0,,,,,
248,106,20,9,,,,231.0,,,,,
249,108,20,9,,,,232.0,,,,,
250,109,20,9,,,,233.0,,,,,
251,111,22,9,,,,227.0,,,,,
252,112,22,9,,,,227.0,,,,,
253,112,22,9,,,,227.0,,,,,
254,115,22,9,,,,228.0,,,,,
255,113,22,9,,,,231.0,,,,,
256,113,22,9,,,,231.0,,,,,
257,116,22,9,,,,228.0,,,,,
258,117,22,9,,,,228.0,,,,,
259,115,20,9,,,,234.0,,,,,
260,115,20,9,,,,237.0,,,,,
261,114,20,6,,,,241.0,,,,,
262,107,20,6,,,,252.0,,,,,
263,108,20,6,,,,253.0,,,,,
264,108,20,6,,,,253.0,,,,,
265,109,20,6,,,,253.0,,,,,
266,110,20,6,,,,251.0,,,,,
267,111,20,6,,,,253.0,,,,,
268,108,20,6,,,,258.0,,,,,
269,108,20,6,,,,258.0,,,,,
270,110,20,6,,,,,259.0,,,,
271,110,20,6,,,,,259.0,,,,
272,114,22,6,,,,,254.0,,,,
273,115,22,6,,,,,254.0,,,,
274,116,22,6,,,,,255.0,,,,
275,116,22,6,,,,,254.0,,,,
276,117,22,6,,,,,256.0,,,,
277,118,22,6,,,,,257.0,,,,
278,121,26,6,,,,,251.0,,,,
279,120,26,6,,,,,255.0,,,,
280,121,23,6,,,,,260.0,,,,
281,121,23,6,,,,,260.0,,,,
282,123,23,6,,,,,260.0,,,,
283,123,23,6,,,,,260.0,,,,
284,124,24,6,,,,,262.0,,,,
285,117,22,6,,,,,272.0,,,,
286,122,24,6,,,,,263.0,,,,
287,122,24,6,,,,,265.0,,,,
288,121,24,6,,,,,270.0,,,,
289,121,24,6,,,,,269.0,,,,
290,122,24,6,,,,,269.0,,,,
291,122,24,6,,,,,269.0,,,,
292,124,26,6,,,,,266.0,,,,
293,130,35,6,,,,,251.0,,,,
294,129,35,6,,,,,254.0,,,,
295,129,35,6,,,,,254.0,,,,
296,130,35,6,,,,,252.0,,,,
297,130,33,6,,,,,256.0,,,,
298,131,35,9,,,,,250.0,,,,
299,132,35,9,,,,,251.0,,,,
300,135,35,9,,,,,251.0,,,,
301,136,35,9,,,,,251.0,,,,
302,137,28,9,,,,,259.0,,,,
303,138,28,9,,,,,259.0,,,,
304,137,28,6,,,,,264.0,,,,
305,138,28,6,,,,,266.0,,,,
306,142,28,6,,,,,267.0,,,,
307,145,28,6,,,,,267.0,,,,
308,148,28,6,,,,,267.0,,,,
309,149,28,6,,,,,267.0,,,,
310,151,30,6,,,,,265.0,,,,
311,151,30,6,,,,,265.0,,,,
312,151,30,6,,,,,264.0,,,,
313,151,30,6,,,,,264.0,,,,
314,154,30,6,,,,,264.0,,,,
315,155,30,6,,,,,265.0,,,,
316,156,30,6,,,,,265.0,,,,
317,157,30,9,,,,,259.0,,,,
318,157,30,9,,,,,259.0,,,,
319,158,30,9,,,,,258.0,,,,
320,158,30,9,,,,,266.0,,,,
321,159,30,9,,,,,265.0,,,,
322,157,30,9,,,,,268.0,,,,
323,157,30,9,,,,,268.0,,,,
324,156,27,9,,,,,275.0,,,,
325,156,27,9,,,,,275.0,,,,
326,158,27,9,,,,,273.0,,,,
327,157,29,9,,,,,273.0,,,,
328,158,29,9,,,,,274.0,,,,
329,159,29,9,,,,,274.0,,,,
330,156,29,9,,,,,278.0,,,,
331,156,29,9,,,,,278.0,,,,
332,157,29,9,,,,,279.0,,,,
333,157,29,9,,,,,279.0,,,,
334,160,29,9,,,,,280.0,,,,
335,160,29,9,,,,,281.0,,,,
336,162,29,9,,,,,281.0,,,,
337,162,29,9,,,,,280.0,,,,
338,161,29,9,,,,,282.0,,,,
339,158,29,9,,,,,287.0,,,,
340,158,29,9,,,,,287.0,,,,
341,159,29,9,,,,,287.0,,,,
342,161,29,9,,,,,287.0,,,,
343,161,29,9,,,,,287.0,,,,
344,163,27,14,,,,,285.0,,,,
345,163,27,14,,,,,286.0,,,,
346,163,27,14,,,,,288.0,,,,
347,163,27,14,,,,,289.0,,,,
348,163,27,14,,,,,291.0,,,,
349,164,27,14,,,,,291.0,,,,
350,164,27,14,,,,,291.0,,,,
351,164,27,14,,,,,292.0,,,,
352,162,25,8,,,,,305.0,,,,
353,162,25,8,,,,,304.0,,,,
354,165,25,8,,,,,304.0,,,,
355,165,25,8,,,,,304.0,,,,
356,165,25,8,,,,,303.0,,,,
357,165,25,8,,,,,304.0,,,,
358,167,25,8,,,,,305.0,,,,
359,167,25,8,,,,,306.0,,,,
360,168,25,8,,,,,310.0,,,,
361,168,25,8,,,,,311.0,,,,
362,169,25,8,,,,,312.0,,,,
363,169,25,8,,,,,312.0,,,,
364,172,25,8,,,,,309.0,,,,
365,172,25,8,,,,,309.0,,,,
366,173,25,8,,,,,310.0,,,,
367,173,25,8,,,,,310.0,,,,
368,175,25,8,,,,,310.0,,,,
369,175,25,11,,,,,306.0,,,,
370,175,25,11,,,,,306.0,,,,
371,175,25,11,,,,,306.0,,,,
372,175,25,11,,,,,305.0,,,,
373,175,25,11,,,,,305.0,,,,
374,175,25,11,,,,,305.0,,,,
375,173,25,11,,,,,309.0,,,,
376,173,25,11,,,,,310.0,,,,
377,173,25,11,,,,,310.0,,,,
378,172,25,11,,,,,312.0,,,,
379,172,25,11,,,,,312.0,,,,
380,173,25,11,,,,,313.0,,,,
381,173,25,11,,,,,313.0,,,,
382,173,25,11,,,,,313.0,,,,
383,175,27,11,,,,,308.0,,,,
384,175,27,6,,,,,314.0,,,,
385,176,27,6,,,,,314.0,,,,
386,176,27,6,,,,,314.0,,,,
387,176,27,6,,,,,314.0,,,,
388,177,27,6,,,,,315.0,,,,
389,177,27,6,,,,,315.0,,,,
390,177,27,6,,,,,315.0,,,,
391,177,27,6,,,,,315.0,,,,
392,177,30,6,,,,,314.0,,,,
393,177,30,6,,,,,314.0,,,,
394,179,30,6,,,,,314.0,,,,
395,179,30,6,,,,,314.0,,,,
396,182,30,6,,,,,311.0,,,,
397,182,30,6,,,,,311.0,,,,
398,183,30,6,,,,,311.0,,,,
399,183,30,6,,,,,311.0,,,,
400,184,30,6,,,,,311.0,,,,
401,184,30,6,,,,,311.0,,,,
402,184,30,6,,,,,311.0,,,,
403,184,30,6,,,,,311.0,,,,
404,183,30,6,,,,,315.0,,,,
405,183,30,6,,,,,315.0,,,,
406,183,30,6,,,,,315.0,,,,
407,183,30,6,,,,,315.0,,,,
408,182,28,6,,,,,322.0,,,,
409,182,28,6,,,,,322.0,,,,
410,182,30,6,,,,,321.0,,,,
411,182,32,6,,,,,318.0,,,,
412,183,34,6,,,,,316.0,,,,
413,183,34,6,,,,,316.0,,,,
414,182,36,6,,,,,316.0,,,,
415,182,36,6,,,,,316.0,,,,
416,180,36,6,,,,,322.0,,,,
417,180,36,6,,,,,322.0,,,,
418,180,36,6,,,,,322.0,,,,
419,180,36,6,,,,,322.0,,,,
420,174,36,6,,,,,334.0,,,,
421,174,36,6,,,,,334.0,,,,
422,176,36,6,,,,,330.0,,,,
423,177,36,6,6,,,,324.0,,,,
424,177,36,6,6,,,,326.0,,,,
425,177,36,6,6,,,,326.0,,,,
426,177,38,6,6,,,,324.0,,,,
427,177,38,6,6,,,,324.0,,,,
428,177,38,6,6,,,,324.0,,,,
429,177,38,6,6,,,,324.0,,,,
430,178,36,9,6,,,,324.0,,,,
431,178,36,9,6,,,,324.0,,,,
432,181,36,9,6,,,,324.0,,,,
433,181,36,9,6,,,,324.0,,,,
434,181,36,9,6,,,,324.0,,,,
435,182,36,9,6,,,,322.0,,,,
436,182,36,9,6,,,,322.0,,,,
437,184,43,9,6,,,,312.0,,,,
438,185,43,9,6,,,,312.0,,,,
439,185,43,9,6,,,,312.0,,,,
440,185,43,9,6,,,,317.0,,,,
441,187,43,9,6,,,,316.0,,,,
442,187,43,9,6,,,,316.0,,,,
443,187,43,9,6,,,,316.0,,,,
444,188,43,9,6,,,,315.0,,,,
445,188,43,9,6,,,,314.0,,,,
446,188,43,9,6,,,,313.0,,,,
447,188,43,9,6,,,,313.0,,,,
448,188,43,9,6,,,,313.0,,,,
449,188,43,9,6,,,,313.0,,,,
450,186,43,9,6,,,,,319.0,,,
451,186,43,9,6,,,,,319.0,,,
452,184,43,9,6,,,,,323.0,,,
453,184,43,9,6,,,,,323.0,,,
454,184,43,9,6,,,,,323.0,,,
455,184,43,9,6,,,,,322.0,,,
456,185,43,9,6,,,,,325.0,,,
457,185,43,9,6,,,,,325.0,,,
458,189,43,9,6,,,,,321.0,,,
459,189,43,9,6,,,,,321.0,,,
460,186,43,9,6,,,,,327.0,,,
461,186,43,9,6,,,,,327.0,,,
462,186,43,9,6,,,,,329.0,,,
463,186,43,9,6,,,,,329.0,,,
464,185,43,9,6,,,,,332.0,,,
465,185,45,9,6,,,,,330.0,,,
466,186,45,9,6,,,,,332.0,,,
467,186,45,9,6,,,,,332.0,,,
468,186,48,9,6,,,,,329.0,,,
469,187,48,9,6,,,,,328.0,,,
470,187,48,9,6,,,,,328.0,,,
471,187,48,9,6,,,,,328.0,,,
472,190,46,9,6,,,,,331.0,,,
473,190,46,9,6,,,,,331.0,,,
474,191,46,9,6,,,,,332.0,,,
475,191,46,9,6,,,,,332.0,,,
476,188,46,9,6,,,,,336.0,,,
477,188,46,9,6,,,,,338.0,,,
478,189,46,9,6,,,,,340.0,,,
479,189,46,9,6,,,,,340.0,,,
480,189,46,9,6,,,,,340.0,,,
481,189,46,9,6,,,,,339.0,,,
482,190,46,9,6,,,,,339.0,,,
483,191,46,9,6,,,,,339.0,,,
484,192,46,9,6,,,,,339.0,,,
485,192,46,9,6,,,,,339.0,,,
486,193,50,9,6,,,,,334.0,,,
487,195,50,9,6,,,,,331.0,,,
488,195,45,9,,,,,,346.0,,,
489,195,45,9,,,,,,346.0,,,
490,199,45,9,,,,,,347.0,,,
491,199,45,9,,,,,,347.0,,,
492,200,45,9,,,,,,347.0,,,
493,204,47,9,,,,,,339.0,,,
494,205,47,9,,,,,,339.0,,,
495,205,47,9,,,,,,339.0,,,
496,205,47,9,,,,,,342.0,,,
497,206,47,9,,,,,,340.0,,,
498,207,45,9,,,,,,344.0,,,
499,207,45,9,,,,,,344.0,,,
500,208,45,9,,,,,,344.0,,,
501,208,45,9,,,,,,344.0,,,
502,207,45,6,,,,,,350.0,,,
503,207,45,6,,,,,,350.0,,,
504,208,45,6,,,,,,351.0,,,
505,210,45,6,,,,,,351.0,,,
506,211,45,6,,,,,,351.0,,,
507,211,45,6,,,,,,351.0,,,
508,211,45,6,,,,,,351.0,,,
509,211,45,6,,,,,,351.0,,,
510,212,45,6,,,,,,353.0,,,
511,211,45,6,,,,,,355.0,,,
512,212,45,6,,,,,,355.0,,,
513,214,45,6,,,,,,355.0,,,
514,214,45,6,,,,,,356.0,,,
515,215,45,6,,,,,,356.0,,,
516,215,45,6,,,,,,356.0,,,
517,215,45,6,,,,,,356.0,,,
518,216,45,6,,,,,,355.0,,,
519,216,45,6,,,,,,355.0,,,
520,213,45,3,,,,,,364.0,,,
521,213,45,3,,,,,,364.0,,,
522,215,45,3,,,,,,366.0,,,
523,215,45,3,,,,,,366.0,,,
524,215,45,3,,,,,,366.0,,,
525,216,45,3,,,,,,367.0,,,
526,217,45,3,,,,,,366.0,,,
527,217,45,3,,,,,,366.0,,,
528,218,43,3,,,,,,369.0,,,
529,218,43,3,,,,,,369.0,,,
530,218,43,3,,,,,,370.0,,,
531,218,39,3,,,,,,376.0,,,
532,219,39,3,,,,,,376.0,,,
533,219,39,3,,,,,,376.0,,,
534,219,39,6,,,,,,374.0,,,
535,219,39,6,,,,,,374.0,,,
536,219,39,6,,,,,,375.0,,,
537,219,39,6,,,,,,376.0,,,
538,219,39,6,,,,,,376.0,,,
539,219,39,6,,,,,,376.0,,,
540,220,39,6,,,,,,386.0,,,
541,220,39,6,,,,,,386.0,,,
542,220,39,6,,,,,,387.0,,,
543,221,39,6,,,,,,387.0,,,
544,220,39,6,,,,,,392.0,,,
545,220,39,6,,,,,,392.0,,,
546,220,41,6,,,,,,392.0,,,
547,220,41,6,,,,,,392.0,,,
548,220,41,6,,,,,,393.0,,,
549,220,41,6,,,,,,393.0,,,
550,220,41,6,,,,,,394.0,,,
551,220,41,6,,,,,,393.0,,,
552,218,36,6,,,,,,408.0,,,
553,218,36,6,,,,,,408.0,,,
554,218,36,6,,,,,,408.0,,,
555,218,38,6,,,,,,405.0,,,
556,220,41,6,,,,,,402.0,,,
557,220,41,6,,,,,,402.0,,,
558,221,41,6,,,,,,402.0,,,
559,221,41,6,,,,,,402.0,,,
560,217,38,6,,,,,,420.0,,,
561,217,38,6,,,,,,419.0,,,
562,217,38,6,,,,,,419.0,,,
563,217,38,6,,,,,,419.0,,,
564,218,38,6,,,,,,419.0,,,
565,218,38,6,,,,,,420.0,,,
566,218,38,6,,,,,,420.0,,,
567,219,38,6,,,,,,419.0,,,
568,220,41,6,,,,,,415.0,,,
569,220,41,6,,,,,,415.0,,,
570,217,39,6,,,,,,430.0,,,
571,217,39,6,,,,,,430.0,,,
572,217,39,6,,,,,,429.0,,,
573,217,39,6,,,,,,429.0,,,
574,217,39,6,,,,,,429.0,,,
575,217,41,6,,,,,,426.0,,,
576,216,46,6,,,,,,428.0,,,
577,216,46,6,,,,,,428.0,,,
578,216,46,6,,,,,,428.0,,,
579,216,46,6,,,,,,427.0,,,
580,214,42,6,,,,,,437.0,,,
581,214,42,6,,,,,,437.0,,,
582,217,42,6,,,,,,435.0,,,
583,217,42,11,,,,,,429.0,,,
584,218,44,11,,,,,,425.0,,,
585,218,44,11,,,,,,425.0,,,
586,218,44,11,,,,,,425.0,,,
587,218,44,11,,,,,,424.0,,,
588,218,46,11,,,,,,425.0,,,
589,218,46,11,,,,,,425.0,,,
590,219,46,11,,,,,,425.0,,,
591,219,46,11,,,,,,425.0,,,
592,217,46,11,,,,,,431.0,,,
593,217,46,11,,,,,,431.0,,,
594,215,46,11,,,,,,439.0,,,
595,215,46,11,,,,,,439.0,,,
596,215,46,11,,,,,,438.0,,,
597,215,46,11,,,,,,438.0,,,
598,215,46,11,,,,,,438.0,,,
599,215,46,11,,,,,,438.0,,,
600,217,46,11,,,,,,439.0,,,
601,217,46,11,,,,,,438.0,,,
602,218,46,11,,,,,,437.0,,,
603,218,44,14,,,,,,437.0,,,
604,218,44,14,,,,,,437.0,,,
605,220,44,14,,,,,,434.0,,,
606,220,44,14,,,,,,434.0,,,
607,221,44,14,,,,,,432.0,,,
608,222,47,14,,,,,,427.0,,,
609,222,47,14,,,,,,427.0,,,
610,223,47,14,,,,,,428.0,,,
611,223,47,14,,,,,,427.0,,,
612,224,47,14,,,,,,427.0,,,
613,224,47,14,,,,,,427.0,,,
614,224,47,14,,,,,,427.0,,,
615,224,47,14,,,,,,427.0,,,
616,224,47,14,,,,,,429.0,,,
617,224,47,14,,,,,,429.0,,,
618,228,47,14,,,,,,424.0,,,
619,228,47,14,,,,,,424.0,,,
620,229,47,14,,,,,,422.0,,,
621,229,47,14,,,,,,422.0,,,
622,230,47,14,,,,,,421.0,,,
623,230,47,14,,,,,,420.0,,,
624,230,47,14,,,,,,421.0,,,
625,230,47,14,,,,,,421.0,,,
626,230,47,14,,,,,,422.0,,,
627,230,47,14,,,,,,422.0,,,
628,232,47,14,,,,,,420.0,,,
629,232,47,14,,,,,,420.0,,,
630,232,47,9,,,,,,,429.0,,
631,232,47,9,,,,,,,429.0,,
632,233,47,9,,,,,,,429.0,,
633,233,47,9,,,,,,,429.0,,
634,233,47,9,,,,,,,429.0,,
635,233,47,9,,,,,,,428.0,,
636,234,49,9,,,,,,,429.0,,
637,231,46,9,,,,,,,436.0,,
638,231,46,9,,,,,,,436.0,,
639,231,46,9,,,,,,,437.0,,
640,233,46,9,,,,,,,438.0,,
641,233,46,9,,,,,,,438.0,,
642,234,46,9,,,,,,,437.0,,
643,234,46,9,,,,,,,437.0,,
644,234,46,9,,,,,,,437.0,,
645,234,46,9,,,,,,,437.0,,
646,234,46,9,,,,,,,437.0,,
647,234,46,9,,,,,,,437.0,,
648,234,44,9,,,,,,,445.0,,
649,234,46,9,,,,,,,442.0,,
650,236,49,9,,,,,,,436.0,,
651,236,49,9,,,,,,,435.0,,
652,235,49,9,,,,,,,439.0,,
653,235,49,9,,,,,,,439.0,,
654,235,49,9,,,,,,,439.0,,
655,235,49,9,,,,,,,439.0,,
656,236,49,9,,,,,,,440.0,,
657,236,49,9,,,,,,,440.0,,
658,236,49,9,,,,,,,440.0,,
659,236,49,9,,,,,,,440.0,,
660,233,51,9,,,,,,,447.0,,
661,233,51,9,,,,,,,445.0,,
662,234,51,9,,,,,,,445.0,,
663,234,51,9,,,,,,,445.0,,
664,234,51,9,,,,,,,446.0,,
665,230,51,9,,,,,,,451.0,,
666,230,51,14,,,,,,,445.0,,
667,230,51,14,,,,,,,445.0,,
668,231,51,14,,,,,,,445.0,,
669,231,51,14,,,,,,,445.0,,
670,231,51,14,,,,,,,445.0,,
671,231,51,14,,,,,,,445.0,,
672,231,51,14,,,,,,,448.0,,
673,232,55,14,,,,,,,442.0,,
674,232,55,14,,,,,,,442.0,,
675,234,55,14,,,,,,,443.0,,
676,234,55,14,,,,,,,444.0,,
677,234,55,14,,,,,,,444.0,,
678,234,55,14,,,,,,,445.0,,
679,234,55,14,,,,,,,445.0,,
680,235,55,14,,,,,,,446.0,,
681,232,47,14,,,,,,,458.0,,
682,234,47,14,,,,,,,458.0,,
683,234,47,14,,,,,,,458.0,,
684,235,47,14,,,,,,,460.0,,
685,236,47,14,,,,,,,460.0,,
686,239,47,14,,,,,,,459.0,,
687,239,47,14,,,,,,,458.0,,
688,240,45,14,,,,,,,461.0,,
689,240,45,14,,,,,,,461.0,,
690,241,45,14,,,,,,,461.0,,
691,241,45,14,,,,,,,461.0,,
692,241,45,14,,,,,,,464.0,,
693,241,45,14,,,,,,,463.0,,
694,241,45,14,,,,,,,463.0,,
695,241,45,14,,,,,,,462.0,,
696,241,45,14,,,,,,,464.0,,
697,243,53,14,,,,,,,452.0,,
698,243,53,14,,,,,,,452.0,,
699,243,53,14,,,,,,,452.0,,
700,244,53,8,,,,,,,459.0,,
701,244,53,8,,,,,,,459.0,,
702,245,53,8,,,,,,,459.0,,
703,245,53,8,,,,,,,459.0,,
704,244,53,8,,,,,,,463.0,,
705,246,53,8,,,,,,,460.0,,
706,246,53,8,,,,,,,460.0,,
707,246,53,8,,,,,,,460.0,,
708,249,53,8,,,,,,,460.0,,
