day_counter,0,1,2,3,4,5,6
266,116,37,,7,,180.0,
267,117,37,,7,,182.0,
268,115,43,,7,,178.0,
269,115,43,,7,,177.0,
270,117,41,,7,,180.0,
271,118,41,,7,,178.0,
272,117,38,,7,,185.0,
273,118,38,,7,,185.0,
274,119,44,,7,,178.0,
275,119,44,,7,,178.0,
276,120,44,,7,,180.0,
277,120,46,,7,,180.0,
278,122,46,,7,,180.0,
279,123,46,,7,,181.0,
280,124,48,4,7,175,,
281,124,48,4,7,176,,
282,130,44,4,7,174,,
283,130,44,4,7,174,,
284,132,43,4,7,,176.0,
285,127,35,4,7,,190.0,
286,128,35,4,7,,190.0,
287,128,35,4,7,191,,
288,132,42,4,7,182,,
289,135,38,4,7,182,,
290,136,38,4,7,181,,
291,136,38,4,7,180,,
292,138,37,4,7,180,,
293,139,37,4,7,180,,
294,144,41,7,7,168,,
295,144,41,7,7,168,,
296,144,41,7,7,168,,
297,145,43,7,7,,166.0,
298,146,43,7,7,,166.0,
299,147,43,7,7,,167.0,
300,150,43,7,7,,167.0,
301,151,43,7,7,,166.0,
302,152,39,7,,,177.0,
303,153,39,7,,176,,
304,148,37,7,,185,,
305,149,37,7,,187,,
306,155,33,7,,189,,
307,158,33,7,,188,,
308,161,33,7,,187,,
309,162,33,7,,187,,
310,161,33,7,,190,,
311,161,36,7,4,181,,
312,161,36,7,4,181,,
313,161,36,7,4,180,,
314,168,40,14,4,163,,
315,169,44,14,11,152,,
316,170,44,14,11,152,,
317,170,46,14,11,149,,
318,170,46,14,11,149,,
319,171,46,14,11,149,,
320,169,48,14,11,157,,
321,170,48,14,11,157,,
322,167,48,14,11,161,,
323,169,52,7,11,161,,
324,165,43,7,11,177,,
325,165,43,7,11,176,,
326,165,43,7,11,177,,
327,165,43,7,11,178,,
328,166,43,7,11,179,,
329,167,43,7,11,177,,
330,164,43,7,11,181,,
331,164,43,7,11,181,,
332,166,45,7,11,178,,
333,165,45,7,11,180,,
334,168,45,7,11,181,,
335,167,47,7,11,181,,
336,169,47,7,11,181,,
337,169,51,7,11,175,,
338,169,51,7,11,176,,
339,169,44,7,11,184,,
340,169,44,7,11,184,,
341,171,44,7,11,181,,
342,173,44,7,11,181,,
343,173,44,7,11,181,,
344,174,42,3,11,189,,
345,176,46,3,11,183,,
346,179,46,3,11,181,,
347,179,46,3,11,182,,
348,181,46,3,7,185,,
349,182,45,3,7,185,,
350,182,45,3,7,185,,
351,182,45,3,7,186,,
352,181,43,3,7,192,,
353,181,43,3,7,192,,
354,184,43,3,7,192,,
355,184,43,3,7,192,,
356,184,43,3,7,192,,
357,184,43,3,7,193,,
358,186,43,3,7,194,,
359,185,45,3,7,193,,
360,186,45,3,7,197,,
361,185,50,3,7,193,,
362,185,52,3,7,193,,
363,185,52,3,7,193,,
364,185,59,3,7,184,,
365,185,59,3,7,184,,
366,185,61,3,7,184,,
367,186,63,19,7,164,,
368,188,63,19,7,164,,
369,188,63,19,7,164,,
370,188,63,19,7,164,,
371,188,63,19,7,164,,
372,188,63,19,7,164,,
373,188,63,19,7,164,,
374,188,63,19,12,158,,
375,186,58,19,12,166,,
376,186,58,19,12,167,,
377,186,58,19,12,167,,
378,186,56,3,12,185,,
379,186,56,3,12,185,,
380,187,56,3,12,186,,
381,187,56,3,12,186,,
382,187,56,3,12,186,,
383,188,58,3,12,182,,
384,187,58,3,12,184,,
385,188,58,3,12,183,,
386,188,58,3,12,182,,
387,188,58,,12,186,,
388,186,56,,12,192,,
389,186,56,,12,191,,
390,186,56,,12,191,,
391,186,56,,12,190,,
392,187,60,,12,187,,
393,190,64,16,12,163,,
394,192,64,16,12,163,,
395,192,64,16,12,164,,
396,193,64,16,12,164,,
397,193,64,16,12,164,,
398,194,64,16,12,164,,
399,194,64,16,12,164,,
400,194,66,16,12,164,,
401,194,66,19,12,160,,
402,194,66,19,12,160,,
403,194,66,19,12,160,,
404,197,64,22,12,157,,
405,197,64,22,12,157,,
406,197,64,22,12,157,,
407,198,66,22,12,153,,
408,196,66,22,12,158,,
409,196,66,22,12,158,,
410,197,66,22,12,159,,
411,197,66,22,16,154,,
412,198,66,22,16,155,,
413,198,66,22,16,155,,
414,198,67,22,16,154,,
415,198,67,22,16,154,,
416,196,65,22,16,162,,
417,196,65,22,16,162,,
418,196,65,22,16,161,,
419,196,65,22,16,161,,
420,193,60,27,12,171,,
421,193,60,27,12,171,,
422,194,58,27,12,171,,
423,194,58,27,12,173,,
424,193,58,27,12,,175.0,
425,193,58,27,12,,175.0,
426,193,58,27,12,,176.0,
427,193,58,27,12,,176.0,
428,193,58,27,12,,176.0,
429,194,58,27,12,,173.0,
430,195,58,27,12,,174.0,
431,200,69,27,16,,152.0,
432,203,69,27,16,,152.0,
433,203,69,27,16,,151.0,
434,203,69,27,16,,151.0,
435,203,69,27,16,,151.0,
436,204,67,27,16,,151.0,
437,204,67,27,16,,151.0,
438,205,67,27,16,,151.0,
439,205,67,27,16,,151.0,
440,203,67,11,16,,174.0,
441,205,67,11,16,,173.0,
442,207,67,11,16,,170.0,
443,207,67,11,16,,170.0,
444,208,67,11,16,169,,
445,208,67,11,16,169,,
446,209,67,14,12,166,,
447,211,69,9,12,166,,
448,212,67,9,12,166,,
449,213,65,9,12,166,,
450,212,63,9,12,173,,
451,212,63,9,12,173,,
452,212,63,9,12,175,,
453,212,63,9,12,175,,
454,212,63,9,12,175,,
455,213,61,9,12,175,,
456,214,61,9,12,178,,
457,214,61,9,12,178,,
458,214,61,9,12,179,,
459,214,61,9,12,177,,
460,211,65,9,12,178,,
461,211,65,9,12,178,,
462,211,65,9,12,180,,
463,211,65,9,12,180,,
464,209,65,9,12,183,,
465,209,65,9,12,184,,
466,208,69,9,12,183,,
467,208,69,9,12,182,,
468,205,69,9,12,185,,
469,205,69,9,197,,,
470,205,69,9,196,,,
471,205,69,9,196,,,
472,204,69,9,200,,,
473,204,69,9,198,,,
474,204,67,12,198,,,
475,204,67,12,198,,,
476,194,56,9,12,211,,
477,192,56,9,12,213,,
478,193,56,9,12,215,,
479,196,58,9,12,209,,
480,196,58,9,12,208,,
481,196,58,9,12,208,,
482,197,58,12,12,204,,
483,198,58,12,12,204,,
484,199,58,12,12,204,,
485,199,58,12,12,204,,
486,200,58,12,12,204,,
487,210,62,15,12,186,,
488,212,58,15,12,191,,
489,215,60,12,12,187,,
490,218,60,12,12,189,,
491,218,60,12,12,189,,
492,220,63,12,12,184,,
493,220,67,12,191,,,
494,222,67,12,189,,,
495,222,67,12,189,,,
496,223,67,9,194,,,
497,223,67,9,194,,,
498,223,67,9,197,,,
499,223,67,9,197,,,
500,224,67,9,196,,,
501,224,67,9,196,,,
502,224,65,9,199,,,
503,224,65,9,199,,,
504,226,69,9,194,,,
505,228,69,9,194,,,
506,229,69,9,194,,,
507,230,67,9,194,,,
508,230,67,9,195,,,
509,230,67,9,195,,,
510,231,67,9,12,185,,
511,229,67,9,12,188,,
512,230,67,9,12,188,,
513,232,67,9,12,188,,
514,232,67,9,12,189,,
515,233,67,9,12,189,,
516,233,67,9,12,188,,
517,233,67,9,12,188,,
518,234,67,9,12,188,,
519,234,67,9,12,187,,
520,227,67,9,5,203,,
521,227,67,9,5,203,,
522,231,69,9,15,188,,
523,231,69,9,15,188,,
524,231,69,9,15,188,,
525,231,69,9,15,189,,
526,232,69,9,15,190,,
527,233,69,9,15,188,,
528,236,73,9,30,167,,
529,236,73,9,30,167,,
530,236,73,9,30,168,,
531,235,68,9,20,186,,
532,236,68,9,20,186,,
533,237,72,9,20,179,,
534,234,70,9,20,184,,
535,234,70,9,20,184,,
536,234,70,9,20,187,,
537,234,70,9,20,187,,
538,235,68,9,20,187,,
539,236,71,9,31,171,,
540,232,67,9,16,207,,
541,232,67,9,16,206,,
542,232,67,9,16,207,,
543,233,67,9,16,207,,
544,232,67,9,16,212,,
545,232,67,9,16,212,,
546,231,64,9,16,218,,
547,232,64,16,16,208,,
548,232,64,16,16,209,,
549,232,64,16,16,209,,
550,230,62,16,16,214,,
551,231,70,16,16,204,,
552,228,62,16,16,223,,
553,228,62,16,16,222,,
554,228,62,16,16,222,,
555,228,62,16,16,222,,
556,230,62,16,16,222,,
557,230,62,16,16,220,,
558,231,62,16,16,219,,
559,231,62,16,16,219,,
560,225,62,13,5,250,,
561,226,62,18,5,243,,
562,228,62,18,5,240,,
563,228,62,18,5,239,,
564,229,62,18,5,239,,
565,229,62,18,5,240,,
566,229,66,18,5,234,,
567,230,66,18,5,233,,
568,231,66,18,5,233,,
569,232,75,18,19,208,,
570,228,75,18,5,,236.0,
571,228,75,18,5,,235.0,
572,229,75,18,5,,232.0,
573,229,75,18,5,,232.0,
574,229,75,18,5,,232.0,
575,229,75,18,5,,231.0,
576,229,75,18,5,,237.0,
577,229,75,18,5,,236.0,
578,229,75,18,5,,235.0,
579,229,75,18,5,,235.0,
580,230,71,18,5,,241.0,
581,231,73,18,5,,236.0,
582,233,73,18,5,,236.0,
583,234,73,26,5,,226.0,
584,234,73,26,5,,224.0,
585,234,76,26,5,,219.0,
586,237,72,26,5,,219.0,
587,237,72,26,5,,218.0,
588,237,66,26,5,,228.0,
589,237,66,26,5,,228.0,
590,238,70,21,5,,228.0,
591,239,72,21,5,,223.0,
592,236,70,21,,,237.0,
593,237,70,21,,,235.0,
594,237,66,24,,,241.0,
595,238,72,24,,,232.0,
596,238,72,24,,,232.0,
597,239,72,29,11,,214.0,
598,239,72,33,11,,209.0,
599,239,72,33,18,,200.0,
600,241,72,33,18,,201.0,
601,242,78,33,18,,193.0,
602,245,78,33,30,,178.0,
603,244,80,33,30,,178.0,
604,244,80,33,30,,178.0,
605,246,80,33,27,,178.0,
606,246,80,33,27,,178.0,
607,246,82,33,27,175,,
608,247,84,33,27,171,,
609,249,87,33,27,165,,
610,249,89,33,27,165,,
611,251,87,33,27,163,,
612,254,87,33,27,160,,
613,255,87,33,27,158,,
614,255,87,33,27,160,,
615,255,89,33,27,157,,
616,251,86,28,18,181,,
617,251,86,28,34,164,,
618,251,86,28,34,164,,
619,251,86,28,34,164,,
620,251,86,28,34,164,,
621,251,90,34,23,164,,
622,252,90,34,23,164,,
623,252,90,34,23,164,,
624,250,90,31,28,163,,
625,251,90,31,28,161,,
626,251,88,34,28,161,,
627,251,88,34,28,161,,
628,253,88,34,28,159,,
629,253,88,34,28,159,,
630,253,88,25,28,,171.0,
631,254,88,25,28,,169.0,
632,255,88,25,28,,169.0,
633,255,88,25,28,,169.0,
634,255,88,25,28,,169.0,
635,259,91,30,44,,139.0,
636,260,89,35,44,,139.0,
637,256,86,30,37,,157.0,
638,256,86,30,37,,157.0,
639,256,86,30,37,,158.0,
640,258,86,30,37,,159.0,
641,258,86,30,37,,159.0,
642,259,86,30,37,,159.0,
643,259,86,30,37,,159.0,
644,259,86,30,37,,159.0,
645,259,86,30,37,,159.0,
646,260,86,30,35,,159.0,
647,260,86,30,35,,159.0,
648,259,82,30,31,,174.0,
649,261,84,30,31,,168.0,
650,265,87,33,50,,138.0,
651,267,87,33,47,,138.0,
652,265,87,33,47,,143.0,
653,265,87,33,47,,143.0,
654,265,87,33,47,,143.0,
655,265,87,33,47,,143.0,
656,266,91,28,47,,144.0,
657,266,91,28,47,,143.0,
658,266,91,28,47,,143.0,
659,266,91,28,47,,143.0,
660,264,87,28,47,,155.0,
661,264,87,28,47,,154.0,
662,265,87,28,47,,154.0,
663,265,87,28,47,,154.0,
664,264,89,28,47,,154.0,
665,262,87,25,41,,167.0,
666,262,87,25,41,,167.0,
667,262,87,25,41,,167.0,
668,264,91,35,47,,144.0,
669,265,91,35,47,,142.0,
670,265,91,35,47,,142.0,
671,267,98,38,47,,129.0,
672,265,100,31,47,,139.0,
673,265,100,31,47,,139.0,
674,265,100,31,47,,139.0,
675,267,100,31,47,,140.0,
676,267,98,34,47,,140.0,
677,268,98,34,47,40,98.0,
678,270,93,34,51,40,98.0,
679,270,93,34,51,40,98.0,
680,271,93,34,51,40,99.0,
681,266,87,31,38,37,129.0,
682,268,87,31,38,37,129.0,
683,269,87,31,38,35,129.0,
684,270,89,31,38,35,128.0,
685,271,89,31,38,35,128.0,
686,275,94,31,38,35,121.0,
687,275,94,31,38,35,120.0,
688,272,99,31,38,35,120.0,
689,272,99,31,38,35,120.0,
690,273,99,31,38,35,120.0,
691,273,99,31,38,35,120.0,
692,278,98,27,38,35,121.0,
693,278,98,27,38,35,121.0,
694,278,98,27,38,35,121.0,
695,278,98,27,38,35,121.0,
696,275,103,27,38,35,120.0,
697,275,103,27,38,35,120.0,
698,275,111,27,38,35,110.0,
699,275,111,27,38,35,110.0,
700,275,107,32,38,35,109.0,
701,275,107,32,38,35,109.0,
702,278,107,32,38,35,105.0,
703,278,107,32,38,35,105.0,
704,275,107,33,22,,161.0,
705,275,107,33,22,,161.0,
706,279,102,33,22,,161.0,
707,279,102,33,22,,161.0,
708,282,102,33,22,,160.0,
709,282,102,33,22,,160.0,
710,278,96,29,22,,178.0,
711,275,94,29,22,,184.0,
712,277,94,29,22,,184.0,
713,277,94,29,22,,184.0,
714,278,94,29,22,,184.0,
715,279,96,29,22,,181.0,
716,279,96,29,22,,183.0,
717,281,96,29,38,35,129.0,
718,282,96,29,38,35,129.0,
719,282,96,29,38,35,129.0,
720,282,94,31,22,35,149.0,
721,282,94,31,22,35,148.0,
722,283,96,28,22,35,146.0,
723,283,96,28,22,35,146.0,
724,286,98,28,22,35,140.0,
725,286,98,28,22,35,140.0,
726,285,100,28,22,35,140.0,
727,288,102,39,38,35,107.0,
728,288,102,39,38,35,107.0,
729,292,107,39,38,35,96.0,
730,293,115,33,38,35,94.0,
731,293,115,33,38,35,94.0,
732,295,119,27,22,52,94.0,
733,295,119,27,22,52,94.0,
734,295,119,27,22,52,94.0,
735,298,119,27,22,52,94.0,
736,298,119,27,22,52,94.0,
737,298,119,27,22,52,94.0,
738,297,121,27,22,52,94.0,
739,301,120,27,22,52,88.0,
740,300,122,27,22,52,88.0,
741,301,122,33,22,52,79.0,
742,301,122,33,22,52,79.0,
743,302,124,33,53,17,79.0,
744,302,123,33,53,17,79.0,
745,303,123,33,53,17,79.0,
746,303,123,33,53,17,79.0,
747,305,123,33,53,17,76.0,
748,306,123,33,51,17,76.0,
749,307,127,33,51,17,69.0,
750,306,133,33,49,17,69.0,
751,306,133,33,49,17,69.0,
752,307,133,33,47,17,69.0,
753,307,133,33,47,17,69.0,
754,307,138,27,47,17,69.0,
755,307,138,27,47,17,69.0,
756,307,138,27,47,18,69.0,
757,307,138,27,47,18,69.0,
758,308,140,34,36,18,69.0,
759,308,144,34,47,18,52.0,
760,305,127,31,46,,95.0,
761,305,127,37,39,,95.0,
762,297,122,37,28,,119.0,
763,297,122,37,28,,119.0,
764,299,122,37,28,,116.0,
765,299,122,37,28,,116.0,
766,299,122,37,28,,116.0,
767,299,122,37,28,,116.0,
768,300,122,37,28,,117.0,
769,300,122,37,28,,117.0,
770,300,122,37,28,,116.0,
771,300,122,37,28,,116.0,
772,301,122,37,28,,115.0,
773,301,122,37,28,,115.0,
774,302,122,37,28,,113.0,
775,303,122,37,28,,113.0,
776,305,133,47,34,60,27.0,
777,304,129,47,34,66,27.0,
778,305,127,47,34,66,27.0,
779,305,127,47,34,66,27.0,
780,308,125,40,34,,102.0,
781,308,125,40,34,,102.0,
782,309,128,40,34,,97.0,
783,309,128,40,34,,97.0,
784,310,128,40,34,,97.0,
785,310,128,40,34,,97.0,
786,310,128,40,33,,97.0,
787,311,128,40,33,,95.0,
788,307,126,40,33,,102.0,
789,307,126,40,33,,102.0,
790,312,130,54,29,11,70.0,
791,312,130,54,29,11,70.0,
792,314,130,54,29,11,70.0,
793,314,134,54,29,11,65.0,
794,317,141,54,37,11,45.0,
795,316,139,48,47,11,45.0,
796,317,141,55,47,11,34.0,
797,318,145,55,40,11,34.0,
798,320,145,55,40,11,34.0,
799,320,144,55,40,11,34.0,
800,320,144,55,40,11,34.0,
801,324,141,55,40,11,32.0,
802,324,141,55,40,11,32.0,
803,324,141,60,34,11,32.0,
804,320,139,66,34,11,32.0,
805,320,138,66,34,11,32.0,
806,324,140,66,34,11,25.0,
807,324,140,66,34,11,25.0,
808,324,140,66,34,11,25.0,
809,325,149,61,34,11,18.0,
810,310,107,57,20,91,18.0,
811,309,107,56,20,90,18.0,
812,306,107,53,20,99,18.0,
813,312,107,53,25,89,18.0,
814,313,109,53,25,85,18.0,
815,313,109,53,25,86,18.0,
816,309,107,53,25,95,18.0,
817,309,107,53,25,95,18.0,
818,309,107,53,25,95,18.0,
819,309,107,53,25,95,18.0,
820,312,109,50,25,95,18.0,
821,312,109,50,25,95,18.0,
822,312,109,50,25,93,18.0,
823,312,109,50,25,93,18.0,
824,311,107,50,17,106,18.0,
825,310,107,50,17,106,18.0,
826,310,107,50,17,107,18.0,
827,313,112,50,17,98,18.0,
828,311,112,50,17,105,18.0,
829,311,112,50,17,105,18.0,
830,311,112,50,17,105,18.0,
831,311,112,50,17,105,18.0,
832,311,112,50,17,105,18.0,
833,323,150,54,17,50,18.0,
834,323,150,54,17,50,18.0,
835,323,150,54,16,50,18.0,
836,323,150,54,16,50,18.0,
837,327,150,54,16,48,18.0,
838,327,150,54,16,48,18.0,
839,330,150,54,39,21,18.0,
840,327,139,75,33,21,18.0,
841,327,139,73,33,21,18.0,
842,327,139,73,33,21,18.0,
843,330,138,73,33,17,18.0,
844,330,138,73,33,17,18.0,
845,329,138,73,33,17,18.0,
846,328,141,63,33,26,18.0,
847,328,141,63,33,26,18.0,
848,329,141,63,33,25,18.0,
849,328,141,63,33,25,18.0,
850,327,139,63,33,29,18.0,
851,327,139,63,33,29,18.0,
852,324,144,58,25,44,18.0,
853,325,147,81,29,12,18.0,
854,326,147,81,29,12,18.0,
855,324,147,61,29,35,18.0,
856,325,144,61,29,40,18.0,
857,325,144,61,29,40,18.0,
858,325,150,54,29,40,18.0,
859,326,148,54,29,40,18.0,
860,326,148,54,29,40,18.0,
861,325,148,60,29,33,18.0,
862,325,148,60,29,33,18.0,
863,325,148,60,29,33,18.0,
864,324,146,60,29,38,18.0,
865,324,146,67,29,30,18.0,
866,329,155,52,29,30,18.0,
867,330,155,52,29,30,18.0,
868,319,155,46,29,,71.0,
869,320,155,46,29,,68.0,
870,321,155,46,29,,68.0,
871,321,155,46,29,,68.0,
872,318,153,43,29,,77.0,
873,318,156,43,29,18,57.0,
874,319,156,41,29,18,57.0,
875,315,154,41,29,18,64.0,
876,310,132,41,29,,116.0,
877,310,132,41,29,,116.0,
878,310,132,41,29,,116.0,
879,310,132,41,29,,118.0,
880,312,132,44,29,,,116.0
881,316,135,44,29,,,107.0
882,316,135,44,29,,,106.0
883,316,135,44,29,,,106.0
884,323,139,50,29,,,91.0
885,324,139,50,29,,,91.0
886,324,139,50,29,,,91.0
887,324,139,50,29,,,91.0
888,325,139,50,29,,,91.0
889,325,139,50,29,,,91.0
890,327,151,50,29,,27.0,50.0
891,327,151,50,29,,27.0,50.0
892,327,151,50,29,,27.0,50.0
893,327,153,50,29,,27.0,47.0
894,324,136,47,29,,52.0,48.0
895,324,136,47,29,,52.0,48.0
896,326,136,47,29,,53.0,48.0
897,326,136,47,29,,53.0,48.0
898,326,136,47,29,,100.0,
899,326,136,47,29,,98.0,
900,326,136,47,29,,101.0,
901,326,136,47,29,,101.0,
902,330,149,61,29,,68.0,
903,330,149,61,29,,68.0,
904,332,149,70,29,,57.0,
905,334,164,70,29,,39.0,
906,336,164,68,29,,39.0,
907,336,164,68,29,,39.0,
908,336,164,68,29,,39.0,
909,336,164,68,29,,39.0,
910,341,166,62,29,,39.0,
911,341,166,62,29,,39.0,
912,338,154,59,25,11,55.0,
913,339,158,53,25,11,55.0,
914,339,158,53,25,11,55.0,
915,340,156,53,25,11,55.0,
916,340,156,53,25,11,56.0,
917,336,147,53,25,11,70.0,
918,336,147,52,25,11,71.0,
919,336,152,52,25,11,65.0,
920,336,150,52,25,11,70.0,
921,337,150,52,25,11,69.0,
922,340,154,44,25,11,69.0,
923,340,154,44,25,11,69.0,
924,341,159,44,25,11,65.0,
925,341,159,44,25,11,66.0,
926,341,159,44,25,11,66.0,
927,342,161,44,25,11,62.0,
928,342,161,44,25,11,62.0,
929,342,161,44,25,11,62.0,
930,342,161,44,25,11,61.0,
931,333,148,41,25,,98.0,
932,332,149,41,25,,98.0,
933,334,153,59,25,41,32.0,
934,335,151,58,25,41,32.0,
935,335,151,58,25,41,32.0,
936,334,145,50,25,63,32.0,
937,334,145,50,25,63,32.0,
938,334,145,50,25,63,32.0,
939,334,145,50,25,66,32.0,
940,332,141,47,25,,108.0,
941,332,141,47,25,,107.0,
942,332,141,47,25,,107.0,
943,340,154,50,25,,82.0,
944,341,154,50,25,,82.0,
