day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
156,59,6,3,,,,,,,194.0,,,,,,
157,59,6,3,,,,,,,195.0,,,,,,
158,59,6,3,,,,,,,195.0,,,,,,
159,58,6,3,,,,,,,197.0,,,,,,
160,60,6,3,,,,,,,199.0,,,,,,
161,60,6,3,,,,,,,199.0,,,,,,
162,60,6,3,,,,,,,199.0,,,,,,
163,61,6,3,,,,,,,199.0,,,,,,
164,62,6,3,,,,,,,199.0,,,,,,
165,65,6,3,,,,,,,199.0,,,,,,
166,65,6,3,,,,,,,202.0,,,,,,
167,65,6,3,,,,,,,202.0,,,,,,
168,65,6,3,,,,,,,204.0,,,,,,
169,66,6,3,,,,,,,204.0,,,,,,
170,67,6,3,,,,,,,204.0,,,,,,
171,67,6,3,,,,,,,205.0,,,,,,
172,66,6,,,,,,,,214.0,,,,,,
173,66,6,,,,,,,,214.0,,,,,,
174,67,6,,,,,,,,215.0,,,,,,
175,68,6,,,,,,,,216.0,,,,,,
176,68,8,,,,,,,,219.0,,,,,,
177,68,8,,,,,,,,220.0,,,,,,
178,71,8,,,,,,,,221.0,,,,,,
179,72,8,,,,,,,,220.0,,,,,,
180,72,8,,,,,,,,,229.0,,,,,
181,76,8,,,,,,,,,229.0,,,,,
182,76,8,,,,,,,,,229.0,,,,,
183,76,8,,,,,,,,,233.0,,,,,
184,73,8,,,,,,,,,237.0,,,,,
185,74,8,,,,,,,,,237.0,,,,,
186,75,8,,,,,,,,,237.0,,,,,
187,75,8,,,,,,,,,238.0,,,,,
188,75,8,,,,,,,,,239.0,,,,,
189,76,8,,,,,,,,,238.0,,,,,
190,77,8,,,,,,,,,238.0,,,,,
191,77,8,,,,,,,,,238.0,,,,,
192,78,8,,,,,,,,,241.0,,,,,
193,78,8,,,,,,,,,241.0,,,,,
194,80,8,,,,,,,,,241.0,,,,,
195,80,8,,,,,,,,,241.0,,,,,
196,80,8,,,,,,,,,243.0,,,,,
197,82,8,,,,,,,,,243.0,,,,,
198,81,8,,,,,,,,,247.0,,,,,
199,80,8,,,,,,,,,250.0,,,,,
200,83,8,,,,,,,,,252.0,,,,,
201,85,8,,,,,,,,,252.0,,,,,
202,88,8,,,,,,,,,256.0,,,,,
203,87,8,,,,,,,,,258.0,,,,,
204,89,8,,,,,,,,,259.0,,,,,
205,88,10,,,,,,,,,259.0,,,,,
206,88,10,3,,,,,,,,256.0,,,,,
207,90,10,3,,,,,,,,256.0,,,,,
208,89,10,3,,,,,,,,263.0,,,,,
209,89,10,3,,,,,,,,263.0,,,,,
210,92,10,3,,,,,,,,265.0,,,,,
211,93,10,3,,,,,,,,265.0,,,,,
212,93,10,3,,,,,,,,265.0,,,,,
213,93,10,3,,,,,,,,265.0,,,,,
214,93,10,3,,,,,,,,266.0,,,,,
215,93,10,3,,,,,,,,267.0,,,,,
216,94,10,3,,,,,,,,268.0,,,,,
217,94,10,3,,,,,,,,268.0,,,,,
218,96,10,3,,,,,,,,268.0,,,,,
219,96,10,3,,,,,,,,268.0,,,,,
220,94,12,3,,,,,,,,273.0,,,,,
221,94,12,3,,,,,,,,273.0,,,,,
222,74,8,,,,,,,,,301.0,,,,,
223,75,8,,,,,,,,,301.0,,,,,
224,76,8,,,,,,,,,303.0,,,,,
225,76,8,,,,,,,,,304.0,,,,,
226,76,8,,,,,,,,,304.0,,,,,
227,77,8,,,,,,,,,304.0,,,,,
228,80,8,,,,,,,,,306.0,,,,,
229,80,8,,,,,,,,,306.0,,,,,
230,81,8,,,,,,,,,309.0,,,,,
231,81,8,,,,,,,,,310.0,,,,,
232,81,8,,,,,,,,,310.0,,,,,
233,81,8,,,,,,,,,310.0,,,,,
234,82,8,,,,,,,,,312.0,,,,,
235,82,8,,,,,,,,,313.0,,,,,
236,83,8,,,,,,,,,315.0,,,,,
237,83,8,,,,,,,,,315.0,,,,,
238,84,8,,,,,,,,,317.0,,,,,
239,84,8,,,,,,,,,317.0,,,,,
240,84,8,,,,,,,,,318.0,,,,,
241,84,8,,,,,,,,,318.0,,,,,
242,84,8,,,,,,,,,319.0,,,,,
243,84,8,,,,,,,,,319.0,,,,,
244,84,8,,,,,,,,,320.0,,,,,
245,85,8,,,,,,,,,320.0,,,,,
246,86,8,,,,,,,,,320.0,,,,,
247,86,8,,,,,,,,,320.0,,,,,
248,88,8,,,,,,,,,,323.0,,,,
249,90,8,,,,,,,,,,324.0,,,,
250,91,10,,,,,,,,,,322.0,,,,
251,91,10,,,,,,,,,,322.0,,,,
252,92,10,,,,,,,,,,322.0,,,,
253,92,10,,,,,,,,,,322.0,,,,
254,95,8,3,,,,,,,,,322.0,,,,
255,95,8,3,,,,,,,,,324.0,,,,
256,95,8,3,,,,,,,,,324.0,,,,
257,96,8,3,,,,,,,,,324.0,,,,
258,97,8,3,,,,,,,,,324.0,,,,
259,97,8,,,,,,,,,,329.0,,,,
260,97,8,,,,,,,,,,332.0,,,,
261,97,8,,,,,,,,,,333.0,,,,
262,96,8,,,,,,,,,,338.0,,,,
263,97,8,,,,,,,,,,339.0,,,,
264,97,8,,,,,,,,,,339.0,,,,
265,98,8,,,,,,,,,,339.0,,,,
266,100,8,,,,,,,,,,336.0,,,,
267,101,8,,,,,,,,,,338.0,,,,
268,101,8,,,,,,,,,,340.0,,,,
269,101,8,,,,,,,,,,340.0,,,,
270,103,8,,,,,,,,,,341.0,,,,
271,103,8,,,,,,,,,,341.0,,,,
272,104,10,3,,,,,,,,,337.0,,,,
273,105,10,3,,,,,,,,,337.0,,,,
274,106,10,3,,,,,,,,,338.0,,,,
275,106,10,3,,,,,,,,,338.0,,,,
276,107,10,3,,,,,,,,,340.0,,,,
277,108,10,3,,,,,,,,,341.0,,,,
278,110,10,3,,,,,,,,,341.0,,,,
279,110,10,3,,,,,,,,,344.0,,,,
280,110,10,3,,,,,,,,,347.0,,,,
281,110,10,3,,,,,,,,,348.0,,,,
282,112,10,3,,,,,,,,,348.0,,,,
283,112,10,3,,,,,,,,,348.0,,,,
284,113,10,3,,,,,,,,,351.0,,,,
285,109,10,,,,,,,,,,359.0,,,,
286,110,10,,,,,,,,,,359.0,,,,
287,110,10,,,,,,,,,,361.0,,,,
288,111,10,,,,,,,,,,364.0,,,,
289,111,10,,,,,,,,,,364.0,,,,
290,112,10,,,,,,,,,,364.0,,,,
291,112,10,,,,,,,,,,364.0,,,,
292,114,10,,,,,,,,,,364.0,,,,
293,115,10,,,,,,,,,,364.0,,,,
294,115,10,,,,,,,,,,366.0,,,,
295,115,10,,,,,,,,,,366.0,,,,
296,115,10,,,,,,,,,,366.0,,,,
297,115,10,,,,,,,,,,368.0,,,,
298,116,10,,,,,,,,,,368.0,,,,
299,117,10,,,,,,,,,,369.0,,,,
300,120,10,,,,,,,,,,369.0,,,,
301,121,10,,,,,,,,,,369.0,,,,
302,122,10,,,,,,,,,,370.0,,,,
303,123,10,,,,,,,,,,370.0,,,,
304,120,10,,,,,,,,,,375.0,,,,
305,121,10,,,,,,,,,,377.0,,,,
306,125,10,,,,,,,,,,377.0,,,,
307,128,10,,,,,,,,,,377.0,,,,
308,131,10,,,,,,,,,,377.0,,,,
309,132,10,,,,,,,,,,377.0,,,,
310,132,10,,,,,,,,,,380.0,,,,
311,132,10,,,,,,,,,,380.0,,,,
312,132,10,,,,,,,,,,380.0,,,,
313,135,10,,,,,,,,,,376.0,,,,
314,138,10,,,,,,,,,,376.0,,,,
315,139,10,,,,,,,,,,377.0,,,,
316,140,10,,,,,,,,,,377.0,,,,
317,140,10,,,,,,,,,,377.0,,,,
318,140,10,,,,,,,,,,377.0,,,,
319,141,10,,,,,,,,,,376.0,,,,
320,142,10,,,,,,,,,,383.0,,,,
321,143,10,,,,,,,,,,383.0,,,,
322,141,10,,,,,,,,,,386.0,,,,
323,141,10,,,,,,,,,,386.0,,,,
324,140,8,,,,,,,,,,392.0,,,,
325,140,8,,,,,,,,,,392.0,,,,
326,140,8,,,,,,,,,,393.0,,,,
327,140,8,,,,,,,,,,394.0,,,,
328,141,8,,,,,,,,,,395.0,,,,
329,142,8,,,,,,,,,,395.0,,,,
330,140,8,,,,,,,,,,398.0,,,,
331,140,8,,,,,,,,,,398.0,,,,
332,141,8,,,,,,,,,,399.0,,,,
333,141,8,,,,,,,,,,400.0,,,,
334,144,8,,,,,,,,,,401.0,,,,
335,144,8,,,,,,,,,,402.0,,,,
336,146,8,,,,,,,,,,402.0,,,,
337,146,8,,,,,,,,,,402.0,,,,
338,146,8,,,,,,,,,,403.0,,,,
339,144,8,,,,,,,,,,407.0,,,,
340,144,8,,,,,,,,,,407.0,,,,
341,145,8,,,,,,,,,,407.0,,,,
342,147,8,,,,,,,,,,406.0,,,,
343,147,8,,,,,,,,,,406.0,,,,
344,148,8,,,,,,,,,,409.0,,,,
345,148,8,,,,,,,,,,410.0,,,,
346,148,8,,,,,,,,,,412.0,,,,
347,148,8,,,,,,,,,,413.0,,,,
348,149,8,,,,,,,,,,414.0,,,,
349,150,8,,,,,,,,,,414.0,,,,
350,150,8,,,,,,,,,,414.0,,,,
351,151,8,,,,,,,,,,413.0,,,,
352,150,6,,,,,,,,,,419.0,,,,
353,150,6,,,,,,,,,,419.0,,,,
354,153,6,,,,,,,,,,419.0,,,,
355,153,6,,,,,,,,,,419.0,,,,
356,153,6,,,,,,,,,,419.0,,,,
357,153,6,,,,,,,,,,419.0,,,,
358,155,6,,,,,,,,,,420.0,,,,
359,155,6,,,,,,,,,,421.0,,,,
360,156,6,,,,,,,,,,425.0,,,,
361,155,8,,,,,,,,,,425.0,,,,
362,156,8,,,,,,,,,,426.0,,,,
363,156,8,,,,,,,,,,426.0,,,,
364,156,8,,,,,,,,,,427.0,,,,
365,156,8,,,,,,,,,,427.0,,,,
366,157,8,,,,,,,,,,428.0,,,,
367,157,8,,,,,,,,,,428.0,,,,
368,159,8,,,,,,,,,,428.0,,,,
369,159,8,,,,,,,,,,428.0,,,,
370,159,8,,,,,,,,,,428.0,,,,
371,159,8,,,,,,,,,,428.0,,,,
372,159,8,,,,,,,,,,428.0,,,,
373,159,8,,,,,,,,,,427.0,,,,
374,159,8,,,,,,,,,,427.0,,,,
375,158,8,,,,,,,,,,430.0,,,,
376,158,8,,,,,,,,,,431.0,,,,
377,158,8,,,,,,,,,,431.0,,,,
378,158,8,,,,,,,,,,432.0,,,,
379,158,8,,,,,,,,,,432.0,,,,
380,159,8,,,,,,,,,,433.0,,,,
381,159,8,,,,,,,,,,432.0,,,,
382,159,8,,,,,,,,,,432.0,,,,
383,159,8,,,,,,,,,,432.0,,,,
384,158,8,,,,,,,,,,434.0,,,,
385,159,8,,,,,,,,,,434.0,,,,
386,159,8,,,,,,,,,,433.0,,,,
387,159,8,,,,,,,,,,434.0,,,,
388,160,8,,,,,,,,,,435.0,,,,
389,160,8,,,,,,,,,,435.0,,,,
390,160,8,,,,,,,,,,435.0,,,,
391,160,8,,,,,,,,,,435.0,,,,
392,160,8,,,,,,,,,,438.0,,,,
393,160,8,,,,,,,,,,438.0,,,,
394,163,8,,,,,,,,,,436.0,,,,
395,163,8,,,,,,,,,,437.0,,,,
396,164,8,,,,,,,,,,437.0,,,,
397,164,8,,,,,,,,,,437.0,,,,
398,165,8,,,,,,,,,,437.0,,,,
399,165,8,,,,,,,,,,437.0,,,,
400,165,10,,,,,,,,,,437.0,,,,
401,165,10,,,,,,,,,,437.0,,,,
402,165,10,,,,,,,,,,437.0,,,,
403,165,10,,,,,,,,,,437.0,,,,
404,166,10,,,,,,,,,,439.0,,,,
405,166,10,,,,,,,,,,439.0,,,,
406,166,10,,,,,,,,,,439.0,,,,
407,166,10,,,,,,,,,,439.0,,,,
408,165,10,,,,,,,,,,444.0,,,,
409,165,10,,,,,,,,,,444.0,,,,
410,166,10,,,,,,,,,,445.0,,,,
411,166,10,,,,,,,,,,445.0,,,,
412,167,10,,,,,,,,,,446.0,,,,
413,167,14,,,,,,,,,,441.0,,,,
414,167,14,,,,,,,,,,442.0,,,,
415,167,14,,,,,,,,,,442.0,,,,
416,166,14,,,,,,,,,,447.0,,,,
417,166,14,,,,,,,,,,447.0,,,,
418,166,14,,,,,,,,,,447.0,,,,
419,166,14,,,,,,,,,,447.0,,,,
420,165,12,,,,,,,,,,456.0,,,,
421,165,12,,,,,,,,,,456.0,,,,
422,165,12,,,,,,,,,,456.0,,,,
423,166,12,,,,,,,,,,457.0,,,,
424,167,12,,,,,,,,,,458.0,,,,
425,167,12,,,,,,,,,,458.0,,,,
426,167,12,,,,,,,,,,458.0,,,,
427,167,12,,,,,,,,,,458.0,,,,
428,167,12,,,,,,,,,,458.0,,,,
429,167,12,,,,,,,,,,458.0,,,,
430,168,12,,,,,,,,,,459.0,,,,
431,168,12,,,,,,,,,,459.0,,,,
432,171,12,,,,,,,,,,459.0,,,,
433,171,12,,,,,,,,,,459.0,,,,
434,171,12,,,,,,,,,,459.0,,,,
435,171,12,,,,,,,,,,459.0,,,,
436,171,12,,,,,,,,,,459.0,,,,
437,172,12,,,,,,,,,,457.0,,,,
438,173,12,,,,,,,,,,457.0,,,,
439,173,12,,,,,,,,,,457.0,,,,
440,173,12,,,,,,,,,,462.0,,,,
441,175,12,,,,,,,,,,462.0,,,,
442,175,12,,,,,,,,,,462.0,,,,
443,175,12,,,,,,,,,,462.0,,,,
444,176,12,,,,,,,,,,462.0,,,,
445,176,12,,,,,,,,,,462.0,,,,
446,176,12,,,,,,,,,,462.0,,,,
447,176,12,,,,,,,,,,462.0,,,,
448,176,12,,,,,,,,,,462.0,,,,
449,176,12,,,,,,,,,,462.0,,,,
450,176,12,,,,,,,,,,466.0,,,,
451,176,12,,,,,,,,,465.0,,,,,
452,173,12,,,,,,,,,470.0,,,,,
453,173,12,,,,,,,,,470.0,,,,,
454,173,12,,,,,,,,,470.0,,,,,
455,173,12,,,,,,,,,470.0,,,,,
456,174,12,,,,,,,,,473.0,,,,,
457,174,12,,,,,,,,,473.0,,,,,
458,174,12,,,,,,,,,474.0,,,,,
459,174,12,,,,,,,,,473.0,,,,,
460,174,10,,,,,,,,,478.0,,,,,
461,174,10,,,,,,,,,478.0,,,,,
462,174,10,,,,,,,,,480.0,,,,,
463,174,10,,,,,,,,,480.0,,,,,
464,174,10,,,,,,,,,482.0,,,,,
465,174,10,,,,,,,,,483.0,,,,,
466,175,10,,,,,,,,,485.0,,,,,
467,175,10,,,,,,,,,485.0,,,,,
468,174,10,,,,,,,,,487.0,,,,,
469,174,10,,,,,,,,,488.0,,,,,
470,174,10,,,,,,,,,488.0,,,,,
471,174,10,,,,,,,,,488.0,,,,,
472,176,10,,,,,,,,,490.0,,,,,
473,176,10,,,,,,,,,490.0,,,,,
474,177,10,,,,,,,,,491.0,,,,,
475,177,10,,,,,,,,,491.0,,,,,
476,169,10,,,,,,,,,501.0,,,,,
477,169,10,,,,,,,,,503.0,,,,,
478,170,10,,,,,,,,,505.0,,,,,
479,170,10,,,,,,,,,505.0,,,,,
480,170,10,,,,,,,,,505.0,,,,,
481,170,10,,,,,,,,,505.0,,,,,
482,171,10,,,,,,,,,505.0,,,,,
483,172,10,,,,,,,,,504.0,,,,,
484,173,10,,,,,,,,,504.0,,,,,
485,173,10,,,,,,,,,504.0,,,,,
486,174,10,,,,,,,,,504.0,,,,,
487,174,10,,,,,,,,,504.0,,,,,
488,172,10,,,,,,,,,510.0,,,,,
489,172,10,,,,,,,,,510.0,,,,,
490,176,10,,,,,,,,,511.0,,,,,
491,176,10,,,,,,,,,511.0,,,,,
492,177,10,,,,,,,,,511.0,,,,,
493,177,10,,,,,,,,,511.0,,,,,
494,181,10,,,,,,,,,507.0,,,,,
495,181,10,,,,,,,,,507.0,,,,,
496,182,10,,,,,,,,,509.0,,,,,
497,182,10,,,,,,,,,509.0,,,,,
498,182,10,,,,,,,,,512.0,,,,,
499,182,10,,,,,,,,,512.0,,,,,
500,183,10,,,,,,,,,512.0,,,,,
501,183,10,,,,,,,,,512.0,,,,,
502,182,10,,,,,,,,,515.0,,,,,
503,182,10,,,,,,,,,515.0,,,,,
504,183,10,,,,,,,,,516.0,,,,,
505,185,10,,,,,,,,,516.0,,,,,
506,186,10,,,,,,,,,516.0,,,,,
507,186,10,,,,,,,,,516.0,,,,,
508,185,12,,,,,,,,,516.0,,,,,
509,185,12,,,,,,,,,516.0,,,,,
510,184,16,,,,,,,,,516.0,,,,,
511,182,12,,,,,,,,,523.0,,,,,
512,183,12,,,,,,,,,523.0,,,,,
513,185,12,,,,,,,,,523.0,,,,,
514,185,12,,,,,,,,,524.0,,,,,
515,186,12,,,,,,,,,524.0,,,,,
516,186,12,,,,,,,,,524.0,,,,,
517,186,12,,,,,,,,,524.0,,,,,
518,187,12,,,,,,,,,524.0,,,,,
519,187,12,,,,,,,,,524.0,,,,,
520,183,12,,,,,,,,,,531.0,,,,
521,183,12,,,,,,,,,,531.0,,,,
522,185,12,,,,,,,,,,533.0,,,,
523,185,12,,,,,,,,,,533.0,,,,
524,185,12,,,,,,,,,,533.0,,,,
525,186,12,,,,,,,,,,534.0,,,,
526,187,12,,,,,,,,,,535.0,,,,
527,187,15,,,,,,,,,,531.0,,,,
528,188,15,,,,,,,,,,532.0,,,,
529,188,15,,,,,,,,,,532.0,,,,
530,188,15,,,,,,,,,,533.0,,,,
531,187,15,,,,,,,,,,536.0,,,,
532,188,15,,,,,,,,,,536.0,,,,
533,188,15,,,,,,,,,,536.0,,,,
534,188,15,,,,,,,,,,538.0,,,,
535,188,15,,,,,,,,,,538.0,,,,
536,188,15,,,,,,,,,,541.0,,,,
537,188,15,,,,,,,,,,542.0,,,,
538,188,15,,,,,,,,,,542.0,,,,
539,188,15,,,,,,,,,,542.0,,,,
540,186,15,,,,,,,,,,557.0,,,,
541,186,15,,,,,,,,,,557.0,,,,
542,186,15,,,,,,,,,,558.0,,,,
543,187,15,,,,,,,,,,557.0,,,,
544,186,15,,,,,,,,,,562.0,,,,
545,186,15,,,,,,,,,,562.0,,,,
546,186,15,,,,,,,,,,565.0,,,,
547,186,15,,,,,,,,,,565.0,,,,
548,186,15,,,,,,,,,,566.0,,,,
549,186,15,,,,,,,,,,566.0,,,,
550,186,15,,,,,,,,,,567.0,,,,
551,186,15,,,,,,,,,,567.0,,,,
552,185,15,,,,,,,,,,576.0,,,,
553,185,15,,,,,,,,,,576.0,,,,
554,185,15,,,,,,,,,,576.0,,,,
555,188,15,,,,,,,,,,572.0,,,,
556,189,15,,,,,,,,,,574.0,,,,
557,189,15,,,,,,,,,,574.0,,,,
558,190,15,,,,,,,,,,574.0,,,,
559,190,15,,,,,,,,,,574.0,,,,
560,189,15,,,,,,,,,,586.0,,,,
561,189,15,,,,,,,,,,586.0,,,,
562,189,15,,,,,,,,,,586.0,,,,
563,189,15,,,,,,,,,,586.0,,,,
564,190,15,,,,,,,,,,586.0,,,,
565,190,15,,,,,,,,,,587.0,,,,
566,190,15,,,,,,,,,,587.0,,,,
567,191,15,,,,,,,,,,587.0,,,,
568,192,15,,,,,,,,,,587.0,,,,
569,192,15,,,,,,,,,,587.0,,,,
570,192,12,,,,,,,,,,600.0,,,,
571,192,12,,,,,,,,,,600.0,,,,
572,192,12,,,,,,,,,,600.0,,,,
573,192,12,,,,,,,,,,600.0,,,,
574,192,12,,,,,,,,,,600.0,,,,
575,192,12,,,,,,,,,,600.0,,,,
576,194,12,,,,,,,,,,604.0,,,,
577,194,12,,,,,,,,,,604.0,,,,
578,194,12,,,,,,,,,,604.0,,,,
579,194,12,,,,,,,,,,604.0,,,,
580,194,12,,,,,,,,,,608.0,,,,
581,194,12,,,,,,,,,,607.0,,,,
582,196,12,,,,,,,,,,607.0,,,,
583,196,12,,,,,,,,,,607.0,,,,
584,196,12,,,,,,,,,,607.0,,,,
585,196,12,,,,,,,,,,607.0,,,,
586,196,12,,,,,,,,,,607.0,,,,
587,196,12,,,,,,,,,,607.0,,,,
588,196,12,,,,,,,,,,611.0,,,,
589,196,12,,,,,,,,,,611.0,,,,
590,197,12,,,,,,,,,,611.0,,,,
591,197,12,,,,,,,,,,611.0,,,,
592,193,12,,,,,,,,,,619.0,,,,
593,193,12,,,,,,,,,,619.0,,,,
594,193,12,,,,,,,,,,625.0,,,,
595,193,12,,,,,,,,,,625.0,,,,
596,193,12,,,,,,,,,,625.0,,,,
597,193,12,,,,,,,,,,625.0,,,,
598,193,12,,,,,,,,,,625.0,,,,
599,193,12,,,,,,,,,,625.0,,,,
600,195,12,,,,,,,,,,626.0,,,,
601,195,12,,,,,,,,,,626.0,,,,
602,196,12,,,,,,,,,,626.0,,,,
603,196,12,,,,,,,,,,627.0,,,,
604,196,12,,,,,,,,,,627.0,,,,
605,196,12,,,,,,,,,,627.0,,,,
606,196,12,,,,,,,,,,627.0,,,,
