day_counter,0,1,2,3,4,5,6
254,112,31,10,,,179.0,
255,111,31,10,,,182.0,
256,111,31,10,,,182.0,
257,111,31,10,,,182.0,
258,112,31,10,,,182.0,
259,108,31,6,,,191.0,
260,108,33,6,,,190.0,
261,108,33,6,,,191.0,
262,105,37,6,,,193.0,
263,106,37,6,,,194.0,
264,106,37,6,,,194.0,
265,110,37,6,,,190.0,
266,112,37,16,,,177.0,
267,113,37,16,,,179.0,
268,110,37,16,,,183.0,
269,110,37,16,,,183.0,
270,112,35,16,,,186.0,
271,113,35,16,,,184.0,
272,113,35,16,,,186.0,
273,114,35,16,,,186.0,
274,115,35,16,,,187.0,
275,115,35,16,,,187.0,
276,115,37,16,,,187.0,
277,115,39,16,,,187.0,
278,117,39,16,,,187.0,
279,118,36,16,,,192.0,
280,119,38,16,,,191.0,
281,119,38,16,,,191.0,
282,121,38,20,,,186.0,
283,121,38,20,,,186.0,
284,122,39,16,,,192.0,
285,116,37,16,,,201.0,
286,117,37,16,,,199.0,
287,117,37,16,,,201.0,
288,119,39,6,,,210.0,
289,120,39,6,,,207.0,
290,121,39,6,,,207.0,
291,121,39,6,,,206.0,
292,123,39,6,,,206.0,
293,130,41,10,,,192.0,
294,128,44,10,,,193.0,
295,128,44,10,,,193.0,
296,135,46,10,,,183.0,
297,133,41,10,,,192.0,
298,134,41,10,,,191.0,
299,135,41,10,,,192.0,
300,138,41,10,,,192.0,
301,139,41,10,,,192.0,
302,139,39,10,,,,196.0
303,140,39,10,,,,196.0
304,136,39,7,,,,205.0
305,137,41,7,,,,204.0
306,138,45,7,,,,203.0
307,143,47,7,,,,198.0
308,146,47,7,,,,198.0
309,147,49,7,,,,194.0
310,146,46,3,,,,205.0
311,147,46,3,,,,202.0
312,151,46,6,,,,194.0
313,151,46,6,,,,194.0
314,154,48,6,,,191.0,
315,155,48,6,,,192.0,
316,159,53,6,,,183.0,
317,160,53,6,,,181.0,
318,163,49,6,,,180.0,
319,164,49,6,,,179.0,
320,164,47,6,,,189.0,
321,165,47,6,,,189.0,
322,165,47,6,,,190.0,
323,166,47,10,,,184.0,
324,164,39,10,,,197.0,
325,165,39,10,,,195.0,
326,165,39,10,,,194.0,
327,164,41,10,,,194.0,
328,164,41,10,,,196.0,
329,165,41,10,,,196.0,
330,158,39,10,,,,204.0
331,158,39,10,,,,203.0
332,159,39,10,,,,204.0
333,158,39,10,,,,206.0
334,161,39,10,,,,207.0
335,161,39,10,,,,207.0
336,163,39,10,,,,206.0
337,164,41,10,,,,202.0
338,165,41,15,,,,196.0
339,163,41,15,,,,199.0
340,163,41,15,,,,199.0
341,166,39,15,,,,197.0
342,168,39,15,,,,197.0
343,168,39,15,,,,197.0
344,168,33,15,,,,207.0
345,168,33,15,,,,208.0
346,168,33,15,,,,210.0
347,168,33,15,,,,211.0
348,168,33,12,,,,216.0
349,174,45,12,,,197.0,
350,174,45,12,,,197.0,
351,174,45,12,,,198.0,
352,171,39,12,,,209.0,
353,171,39,12,,,209.0,
354,174,39,12,,,209.0,
355,174,39,12,,,209.0,
356,174,39,12,,,209.0,
357,174,39,12,,,209.0,
358,176,39,12,,,210.0,
359,176,39,12,,,211.0,
360,177,39,12,,,215.0,
361,179,43,12,,,208.0,
362,179,45,12,,,208.0,
363,179,45,12,,,208.0,
364,179,45,12,,,208.0,
365,179,45,12,,,208.0,
366,180,45,12,,,208.0,
367,180,45,12,,,207.0,
368,182,48,12,,,203.0,
369,182,48,12,,,202.0,
370,182,48,12,,,202.0,
371,182,48,12,,,202.0,
372,183,48,12,,,200.0,
373,183,48,12,,,200.0,
374,183,48,12,,,199.0,
375,176,50,12,,,206.0,
376,176,50,12,5,,201.0,
377,176,50,12,5,,201.0,
378,176,46,12,5,,206.0,
379,176,46,12,5,,206.0,
380,181,54,12,5,,193.0,
381,181,54,12,5,,193.0,
382,181,54,16,,,193.0,
383,181,54,16,,,193.0,
384,179,52,11,,,,202.0
385,180,52,11,,,,202.0
386,180,52,11,,,,202.0
387,181,52,11,,,,201.0
388,181,50,8,,,,208.0
389,181,50,8,,,,207.0
390,181,50,8,,,,207.0
391,182,50,11,,,,202.0
392,181,51,11,,,,203.0
393,184,51,11,,,,199.0
394,186,51,11,,,,199.0
395,186,51,11,,,,200.0
396,187,51,11,,,,200.0
397,187,51,11,,,,200.0
398,188,51,11,,,,200.0
399,188,51,11,,,,200.0
400,192,54,19,,,,185.0
401,192,54,19,,,,185.0
402,192,54,19,,,,184.0
403,192,54,19,,,,183.0
404,192,54,19,,,,186.0
405,193,54,22,,,,181.0
406,193,54,22,,,,181.0
407,194,56,25,,,,174.0
408,194,54,25,,,,180.0
409,194,54,25,,,,179.0
410,195,54,25,,,,180.0
411,195,56,22,,,,180.0
412,196,56,22,,,,180.0
413,196,56,22,,,,180.0
414,196,56,22,,,,181.0
415,198,58,22,,,,176.0
416,197,56,17,,,,186.0
417,197,56,17,,,,186.0
418,197,56,17,,,,186.0
419,197,56,17,,,,186.0
420,190,53,14,,,,205.0
421,191,53,14,,,,203.0
422,191,53,14,,,,203.0
423,192,53,14,,,,204.0
424,193,53,14,,,,205.0
425,193,53,14,,,,205.0
426,192,55,14,,,,204.0
427,192,55,14,,,,204.0
428,192,55,14,,,,204.0
429,192,55,14,,,,204.0
430,192,57,14,,,,204.0
431,193,57,14,,,,201.0
432,199,62,17,,,,189.0
433,199,62,17,,,,189.0
434,199,62,17,,,,188.0
435,199,62,17,,,,188.0
436,199,62,17,,,,188.0
437,199,62,17,,,,188.0
438,200,62,17,,,,188.0
439,204,62,17,,,,182.0
440,203,64,31,,,,171.0
441,205,64,31,,,,171.0
442,206,62,31,,,,171.0
443,206,62,31,,,,171.0
444,207,62,31,,,,171.0
445,207,62,31,,,,171.0
446,207,62,31,,,,171.0
447,207,62,31,,,,170.0
448,207,62,31,,,,170.0
449,208,64,27,,,,170.0
450,208,64,25,,,,175.0
451,210,64,22,,,174.0,
452,208,61,22,,,180.0,
453,207,61,22,,,180.0,
454,207,61,22,,,180.0,
455,207,61,22,,,180.0,
456,207,61,22,,,183.0,
457,207,61,22,,,183.0,
458,207,61,22,,,184.0,
459,207,61,22,,,183.0,
460,206,60,22,,,186.0,
461,206,60,22,,,186.0,
462,205,60,22,,,188.0,
463,205,60,22,,,188.0,
464,205,58,22,,,192.0,
465,205,58,22,,,193.0,
466,206,58,22,,,195.0,
467,206,58,22,,,195.0,
468,204,56,17,,,205.0,
469,206,56,17,,,203.0,
470,206,56,17,,,203.0,
471,206,56,17,,,203.0,
472,209,53,17,,,207.0,
473,209,53,17,,,206.0,
474,209,55,17,,5,200.0,
475,209,55,17,4,,200.0,
476,197,49,14,4,,222.0,
477,192,51,11,,,231.0,
478,193,51,11,,,233.0,
479,194,53,11,6,,223.0,
480,194,53,11,6,,223.0,
481,194,53,11,6,,223.0,
482,195,53,11,6,,223.0,
483,196,53,11,6,,223.0,
484,198,51,11,6,,223.0,
485,198,51,11,6,,223.0,
486,199,51,11,6,,223.0,
487,210,57,14,6,,202.0,
488,209,55,17,6,,205.0,
489,209,55,17,6,,205.0,
490,213,53,17,6,,208.0,
491,215,55,17,6,,203.0,
492,216,57,17,6,,200.0,
493,216,57,17,6,,200.0,
494,217,57,17,6,,200.0,
495,217,57,17,6,,200.0,
496,217,60,17,6,,199.0,
497,217,60,17,6,,199.0,
498,218,60,17,6,,201.0,
499,218,60,17,6,,201.0,
500,219,60,17,6,,200.0,
501,219,68,22,6,,184.0,
502,217,64,22,6,,191.0,
503,220,59,22,6,,191.0,
504,221,57,22,6,,194.0,
505,221,57,22,6,,194.0,
506,222,57,22,6,,194.0,
507,222,57,22,6,,194.0,
508,221,59,22,6,,194.0,
509,221,59,22,6,,194.0,
510,223,57,17,6,,,202.0
511,221,57,17,6,,,205.0
512,223,55,17,6,,,205.0
513,225,55,17,6,,,204.0
514,225,55,17,6,,,205.0
515,226,55,17,6,,,205.0
516,226,55,17,6,,,205.0
517,226,55,17,6,,,205.0
518,228,57,17,6,,,201.0
519,228,57,17,6,,,201.0
520,224,52,16,6,,,212.0
521,224,52,16,6,,,212.0
522,223,58,21,6,,204.0,
523,224,58,21,6,,202.0,
524,224,58,29,21,,178.0,
525,224,56,29,21,,181.0,
526,225,56,29,21,,182.0,
527,225,56,29,21,,182.0,
528,226,56,21,21,,191.0,
529,226,67,21,21,,178.0,
530,226,67,21,21,,179.0,
531,221,65,21,6,,201.0,
532,222,65,21,6,,201.0,
533,222,65,21,6,,201.0,
534,222,62,21,6,,206.0,
535,222,62,21,6,,205.0,
536,222,62,21,6,,208.0,
537,221,62,21,6,,209.0,
538,221,62,21,6,,208.0,
539,222,69,25,6,,195.0,
540,218,66,22,6,,218.0,
541,219,66,22,6,,216.0,
542,219,66,22,6,,217.0,
543,220,66,22,6,,217.0,
544,219,66,19,,,231.0,
545,219,66,19,,,231.0,
546,218,66,22,,,230.0,
547,218,66,22,,,230.0,
548,220,66,22,,,228.0,
549,220,66,22,,,228.0,
550,218,66,22,,,231.0,
551,219,66,22,16,,213.0,
552,216,64,19,16,,229.0,
553,217,62,19,16,,228.0,
554,217,62,19,16,,228.0,
555,217,62,19,16,,228.0,
556,220,60,24,16,,223.0,
557,220,60,24,16,,223.0,
558,221,60,24,16,,223.0,
559,221,60,24,16,,223.0,
560,217,49,19,16,,254.0,
561,217,49,19,16,,254.0,
562,218,49,19,16,,252.0,
563,218,49,19,16,,252.0,
564,220,49,19,16,,250.0,
565,220,49,19,16,,250.0,
566,220,49,19,16,,250.0,
567,222,49,25,16,,242.0,
568,223,49,25,16,,241.0,
569,224,51,28,16,,233.0,
570,219,47,28,16,,252.0,
571,219,47,28,16,,252.0,
572,219,47,28,16,,251.0,
573,219,47,28,16,,251.0,
574,220,47,32,10,,251.0,
575,221,49,32,10,,246.0,
576,220,51,32,10,,250.0,
577,220,55,32,10,,244.0,
578,220,55,32,10,,243.0,
579,219,55,32,10,,243.0,
580,216,55,32,10,,249.0,
581,215,55,32,10,,248.0,
582,217,55,32,10,,248.0,
583,217,55,32,10,,248.0,
584,217,55,32,10,,248.0,
585,219,55,32,10,,244.0,
586,219,55,32,25,,228.0,
587,219,55,32,25,,228.0,
588,217,59,32,25,,228.0,
589,217,63,32,25,,223.0,
590,218,63,32,25,,223.0,
591,218,63,32,25,,223.0,
592,211,63,32,25,,232.0,
593,211,63,32,25,,232.0,
594,211,59,32,25,,242.0,
595,212,59,32,25,,240.0,
596,214,59,32,25,,237.0,
597,214,59,32,25,,237.0,
598,215,62,32,25,,231.0,
599,215,62,32,25,,230.0,
600,217,62,32,25,,231.0,
601,217,62,32,25,,231.0,
602,220,62,32,25,,227.0,
603,219,64,32,25,,225.0,
604,219,64,32,25,,225.0,
605,219,64,32,25,,225.0,
606,220,64,32,25,,223.0,
607,220,64,32,25,,223.0,
608,220,64,32,25,,223.0,
609,220,64,32,25,,222.0,
610,222,66,33,25,,218.0,
611,222,66,33,25,,218.0,
612,223,66,33,25,,218.0,
613,223,66,33,25,,218.0,
614,226,64,33,25,,218.0,
615,226,64,33,25,,218.0,
616,221,65,33,6,,243.0,
617,221,65,33,6,,243.0,
618,221,65,33,6,,243.0,
619,221,65,33,6,,243.0,
620,220,65,33,6,,243.0,
621,222,65,33,6,,240.0,
622,223,67,47,6,,222.0,
623,223,67,47,6,,222.0,
624,222,67,47,6,,222.0,
625,222,67,47,6,,222.0,
626,222,67,56,6,,213.0,
627,222,67,56,6,,213.0,
628,223,67,56,6,,212.0,
629,223,67,56,6,,212.0,
630,220,67,56,6,,219.0,
631,220,67,56,6,,219.0,
632,221,67,56,6,,219.0,
633,221,67,56,6,,219.0,
634,225,69,56,21,,196.0,
635,225,71,65,21,,184.0,
636,230,72,65,17,,185.0,
637,224,72,51,17,,206.0,
638,224,72,51,17,,205.0,
639,225,72,51,17,,204.0,
640,227,72,51,17,,206.0,
641,227,72,59,17,,197.0,
642,228,72,59,17,,197.0,
643,228,72,59,17,,197.0,
644,228,72,67,17,,188.0,
645,228,72,67,17,,188.0,
646,228,76,67,17,,183.0,
647,229,76,67,17,,181.0,
648,228,74,67,17,,190.0,
649,233,74,81,17,,170.0,
650,233,74,81,17,,170.0,
651,233,74,81,17,,169.0,
652,231,78,81,17,,170.0,
653,231,78,81,17,,170.0,
654,231,78,81,17,,170.0,
655,231,78,84,17,,166.0,
656,232,79,84,17,,166.0,
657,232,79,84,17,,166.0,
658,235,79,84,17,,161.0,
659,235,79,84,17,,161.0,
660,231,89,84,17,,161.0,
661,231,89,84,17,,160.0,
662,232,89,84,17,,160.0,
663,232,89,84,17,,160.0,
664,232,89,84,17,,161.0,
665,229,83,84,11,,177.0,
666,229,83,84,11,,177.0,
667,231,86,84,11,,171.0,
668,233,85,84,11,,169.0,
669,233,85,84,11,,169.0,
670,233,83,84,11,,169.0,
671,233,83,84,11,,169.0,
672,234,84,84,11,,169.0,
673,233,84,84,11,,169.0,
674,236,88,82,17,,156.0,
675,239,86,82,17,,157.0,
676,238,88,82,17,,157.0,
677,239,88,82,17,,155.0,
678,238,91,82,17,,155.0,
679,238,91,82,17,,155.0,
680,240,93,78,17,,156.0,
681,237,85,52,17,,194.0,
682,239,85,52,17,,194.0,
683,239,85,52,17,,194.0,
684,237,83,52,17,,200.0,
685,238,83,52,17,,200.0,
686,241,83,52,17,,199.0,
687,241,83,52,17,,198.0,
688,240,81,57,17,,198.0,
689,240,81,57,17,,198.0,
690,241,81,57,17,,198.0,
691,243,81,57,17,,194.0,
692,243,81,43,17,,211.0,
693,243,81,43,17,,211.0,
694,245,86,43,17,,202.0,
695,249,89,71,17,,166.0,
696,249,89,71,17,,168.0,
697,249,89,71,17,,168.0,
698,251,91,66,17,,168.0,
699,251,91,66,17,,168.0,
700,252,87,84,17,,154.0,
701,252,87,89,11,,154.0,
702,254,89,89,11,,150.0,
703,254,89,89,11,,149.0,
704,253,87,89,11,,155.0,
705,253,87,89,11,,155.0,
706,253,87,89,11,,155.0,
707,252,87,89,11,,155.0,
708,255,87,89,11,,155.0,
709,254,87,89,11,,155.0,
710,251,81,79,11,,179.0,
711,248,81,79,11,,183.0,
712,250,81,79,11,,182.0,
713,250,81,79,11,,182.0,
714,250,81,78,11,,184.0,
715,252,81,78,11,,182.0,
716,253,81,78,11,,183.0,
717,253,81,78,11,,183.0,
718,255,83,78,11,,179.0,
719,256,83,78,11,,177.0,
720,255,78,49,11,,216.0,
721,256,81,49,11,,211.0,
722,256,81,49,11,,211.0,
723,257,84,49,11,,206.0,
724,257,84,49,11,,205.0,
725,257,84,49,11,,205.0,
726,257,88,49,11,,201.0,
727,257,88,49,11,,201.0,
728,257,88,49,11,,201.0,
729,258,97,59,11,,179.0,
730,258,97,59,11,,182.0,
731,258,97,59,11,,182.0,
732,261,112,68,11,,155.0,
733,261,112,68,11,,155.0,
734,261,112,68,11,,155.0,
735,264,117,62,11,,155.0,
736,265,117,62,11,,153.0,
737,265,119,62,11,,150.0,
738,264,119,62,11,,151.0,
739,265,117,62,11,,151.0,
740,265,121,58,11,,151.0,
741,265,121,58,11,,151.0,
742,265,121,58,11,,151.0,
743,264,121,58,11,,151.0,
744,265,119,58,11,,151.0,
745,266,119,58,11,,151.0,
746,267,117,65,11,,142.0,
747,267,117,65,11,,142.0,
748,266,117,65,11,,142.0,
749,266,117,65,11,,142.0,
750,266,118,65,11,,144.0,
751,267,118,65,11,71,71.0,
752,267,118,65,10,71,71.0,
753,267,118,65,10,71,71.0,
754,267,118,65,10,71,71.0,
755,267,118,65,10,71,71.0,
756,267,123,60,10,71,71.0,
757,267,123,60,10,71,71.0,
758,268,123,60,10,69,71.0,
759,268,123,60,10,69,71.0,
760,264,121,66,10,,,141.0
761,264,121,66,10,,,141.0
762,253,116,57,10,,,167.0
763,253,116,57,10,,,167.0
764,253,116,57,10,,,167.0
765,253,116,57,10,,,167.0
766,253,116,57,9,,,167.0
767,253,116,57,9,,,167.0
768,253,116,57,9,,,169.0
769,253,118,57,9,,,165.0
770,253,118,57,9,,,166.0
771,253,118,57,9,,,166.0
772,254,118,57,9,,,166.0
773,254,120,57,6,,,166.0
774,255,126,54,6,,,159.0
775,256,126,54,6,,,158.0
776,255,119,47,6,,,177.0
777,254,119,47,6,,,179.0
778,265,126,56,6,,,151.0
779,265,126,56,6,,,151.0
780,268,126,56,6,,,152.0
781,268,126,56,6,,,152.0
782,268,128,56,6,,,149.0
783,268,128,56,6,,,149.0
784,269,128,56,6,,,149.0
785,273,132,56,6,,,140.0
786,273,134,56,6,,,137.0
787,273,137,56,6,,,133.0
788,271,137,53,6,,,139.0
789,271,137,53,6,,,139.0
790,271,137,53,6,,,137.0
791,271,137,53,6,,,137.0
792,273,137,53,6,,,137.0
793,275,137,53,6,,,134.0
794,275,137,53,6,,,134.0
795,274,137,48,6,,,141.0
796,274,137,48,6,,,141.0
797,274,137,48,6,,,141.0
798,277,137,48,6,,,139.0
799,277,137,48,6,,,139.0
800,276,140,48,6,,,135.0
801,277,140,48,6,,,135.0
802,275,140,48,6,,,135.0
803,275,140,48,6,,,135.0
804,271,135,48,6,,,145.0
805,274,135,48,16,,,131.0
806,274,135,48,16,,,131.0
807,273,135,48,16,,,131.0
808,273,135,48,16,,,131.0
809,272,135,48,16,,,131.0
810,259,128,37,16,,,167.0
811,259,128,37,16,,,167.0
812,259,128,37,16,,,170.0
813,260,128,37,16,,,171.0
814,260,130,37,16,,,168.0
815,260,127,41,16,,,168.0
816,260,127,41,16,,,171.0
817,260,127,41,16,,,171.0
818,260,127,41,16,,,171.0
819,260,127,41,16,,,171.0
820,263,127,41,16,,,171.0
821,263,127,41,16,,,170.0
822,263,127,41,16,,,170.0
823,264,127,44,16,,,165.0
824,261,126,44,16,,,170.0
825,261,126,44,16,,,169.0
826,261,126,44,16,,,170.0
827,261,126,44,16,,,169.0
828,259,126,41,16,,,179.0
829,259,126,41,16,,,179.0
830,260,126,41,16,,,177.0
831,260,126,41,16,,,177.0
832,271,133,41,29,71,,74.0
833,271,133,41,29,71,,74.0
834,271,133,41,29,71,,74.0
835,271,133,41,29,70,,74.0
836,271,133,41,29,69,,74.0
837,273,135,41,29,69,,74.0
838,273,135,41,29,69,,74.0
839,273,135,41,29,69,,74.0
840,268,130,38,29,85,,74.0
841,268,130,38,29,85,,74.0
842,268,132,52,29,68,,74.0
843,268,132,52,29,67,,74.0
844,272,137,64,16,57,,74.0
845,272,139,61,16,57,,74.0
846,270,140,57,16,57,,79.0
847,270,140,57,16,57,,79.0
848,271,144,52,16,57,,79.0
849,271,143,52,16,57,,79.0
850,270,143,43,16,57,,90.0
851,270,143,43,16,57,,90.0
852,269,138,43,16,,,158.0
853,269,138,43,16,,,158.0
854,270,138,43,16,,,158.0
855,270,138,36,16,,,166.0
856,274,138,36,16,,,164.0
857,274,138,36,16,,,163.0
858,273,138,36,16,,,163.0
859,274,138,36,16,,,161.0
860,274,138,36,16,,,161.0
861,274,138,36,16,,,161.0
862,274,138,36,16,,,161.0
863,274,138,36,16,,,161.0
864,274,136,36,16,,,165.0
865,274,136,36,16,,,165.0
866,278,136,36,16,,,160.0
867,279,136,36,16,,,158.0
868,275,127,37,6,,,186.0
869,275,127,37,6,,,186.0
870,276,127,37,6,,,186.0
871,278,129,37,6,,,181.0
872,278,129,37,6,,,182.0
873,278,129,37,6,,,184.0
874,278,129,37,6,,,184.0
875,277,126,37,6,,,190.0
876,272,117,40,6,,,207.0
877,272,117,40,6,,,207.0
878,272,117,40,6,,,206.0
879,273,115,40,6,,,208.0
880,275,115,40,6,,,210.0
881,275,115,40,6,,,210.0
882,275,115,40,6,,,210.0
883,276,118,40,6,,,205.0
884,277,118,40,6,,,206.0
885,278,118,40,6,,,205.0
886,279,120,43,6,,,198.0
887,279,120,43,6,,,198.0
888,280,120,43,6,,,198.0
889,280,120,43,6,,,198.0
890,281,120,43,6,,,196.0
891,281,120,43,6,,,196.0
892,281,120,43,6,,,197.0
893,283,123,43,6,,,191.0
894,277,121,43,6,,,202.0
895,277,121,43,6,,,201.0
896,279,121,43,6,,,202.0
897,279,121,43,6,,,201.0
898,279,121,43,6,,,201.0
899,279,121,43,6,,,201.0
900,281,118,43,6,,,204.0
901,281,118,43,6,,,204.0
902,281,124,43,6,,,197.0
903,281,124,43,6,,,196.0
904,282,124,43,6,,,197.0
905,282,124,43,6,,,197.0
906,288,128,43,6,,,186.0
907,289,133,43,6,,,179.0
908,293,145,49,47,,,115.0
909,293,145,49,47,,,115.0
910,295,143,59,47,,,105.0
911,295,143,59,47,,,105.0
912,291,138,63,6,,,155.0
913,292,142,63,6,,,148.0
914,292,142,63,6,,,148.0
915,292,142,63,6,,,147.0
916,292,142,63,6,,,148.0
917,286,140,53,6,,,166.0
918,286,140,53,6,,166.0,
